Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
1,Ragnar Ache,de GER,FW,Köln,27-148,1998,6.0,19,3.18,10,0,2,3,4,0,4,0.67,3,0,0,0,1,0,Matches
2,Junior Adamu,at AUT,FW,Freiburg,24-200,2001,5.0,9,1.82,6,0,0,2,0,1,2,0.40,1,0,0,1,0,0,Matches
3,Karim Adeyemi,de GER,"MF,FW",Dortmund,23-339,2002,8.2,32,3.92,22,0,6,0,4,0,6,0.73,4,0,1,0,1,0,Matches
4,Oladapo Afolayan,eng ENG,"MF,FW",St. Pauli,27-314,1998,1.7,7,4.23,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
5,Felix Agu,ng NGA,DF,Werder Bremen,26-087,1999,5.4,6,1.12,6,0,0,0,0,0,1,0.19,1,0,0,0,0,0,Matches
6,Kevin Akpoguma,ng NGA,DF,Hoffenheim,30-248,1995,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
7,Skelly Alvero,fr FRA,DF,Werder Bremen,23-233,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
8,Aurele Amenda,ch SUI,DF,Eint Frankfurt,22-145,2003,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9,Nadiem Amiri,de GER,MF,Mainz 05,29-057,1996,12.5,62,4.97,32,20,4,4,2,0,2,0.16,2,0,0,0,0,0,Matches
10,Mohamed Amoura,dz ALG,FW,Wolfsburg,25-228,2000,10.4,35,3.36,26,0,2,3,4,0,6,0.58,4,0,1,0,1,0,Matches
11,Robert Andrich,de GER,"DF,MF",Leverkusen,31-092,1994,11.6,18,1.55,17,0,0,0,1,0,2,0.17,2,0,0,0,0,0,Matches
12,Ilyas Ansah,de GER,"MF,FW",Union Berlin,21-045,2004,12.1,22,1.82,13,0,1,2,6,0,4,0.33,3,0,0,1,0,0,Matches
13,Aaron Anselmino,ar ARG,DF,Dortmund,20-238,2005,3.8,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
14,Waldemar Anton,de GER,DF,Dortmund,29-156,1996,13.0,4,0.31,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
15,Maximilian Arnold,de GER,MF,Wolfsburg,31-210,1994,14.0,35,2.50,20,15,0,0,0,0,4,0.29,2,2,0,0,0,0,Matches
16,Arthur,br BRA,DF,Leverkusen,22-281,2003,6.4,12,1.87,11,0,1,0,0,0,3,0.47,3,0,0,0,0,0,Matches
17,Fisnik Asllani,xk KVX,"FW,MF",Hoffenheim,23-137,2002,10.7,27,2.52,22,0,3,2,0,0,2,0.19,2,0,0,0,0,0,Matches
18,Lorenz Assignon,tg TOG,DF,Stuttgart,25-184,2000,5.6,16,2.86,12,3,1,0,0,0,1,0.18,1,0,0,0,0,0,Matches
19,Noah Atubolu,de GER,GK,Freiburg,23-212,2002,15.0,4,0.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
20,Leon Avdullahu,xk KVX,MF,Hoffenheim,21-303,2004,14.4,22,1.53,17,2,0,1,2,0,2,0.14,1,1,0,0,0,0,Matches
21,Mio Backhaus,de GER,GK,Werder Bremen,21-251,2004,13.0,2,0.15,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
22,Loïc Bade,fr FRA,DF,Leverkusen,25-256,2000,11.6,8,0.69,8,0,0,0,0,0,1,0.09,1,0,0,0,0,0,Matches
23,Johan Bakayoko,be BEL,FW,RB Leipzig,22-247,2003,7.4,23,3.12,15,0,3,3,2,0,2,0.27,0,0,1,0,1,0,Matches
24,Ridle Baku,de GER,DF,RB Leipzig,27-259,1998,12.0,36,2.99,31,1,0,2,1,1,3,0.25,3,0,0,0,0,0,Matches
25,Fabio Baldé,pt POR,"FW,MF",Hamburger SV,20-156,2005,2.8,7,2.54,5,0,2,0,0,0,1,0.36,0,0,1,0,0,0,Matches
26,Noahkai Banks,us USA,DF,Augsburg,19-022,2006,9.9,13,1.31,10,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches
27,Ezechiel Banzuzi,nl NED,MF,RB Leipzig,20-310,2005,3.7,10,2.69,9,0,0,1,0,0,1,0.27,1,0,0,0,0,0,Matches
28,Michy Batshuayi,be BEL,FW,Eint Frankfurt,32-082,1993,1.5,3,1.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
29,Daniel Batz,de GER,GK,Mainz 05,34-345,1991,3.0,2,0.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
30,Elias Baum,de GER,DF,Eint Frankfurt,20-058,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
31,Oliver Baumann,de GER,GK,Hoffenheim,35-204,1990,15.0,5,0.33,4,1,0,0,0,0,1,0.07,1,0,0,0,0,0,Matches
