Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Jorrel Hato,NED,DF,Ajax,17.0,2006.0,32.9,67,38,36,24,7,31,52,59.6,21,50,22,28,45,112,84,0
Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,26.0,1997.0,2.0,2,1,2,0,0,1,1,100.0,0,1,0,1,1,3,6,0
Mike Hauptmeijer,NED,GK,Zwolle,26.0,1997.0,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Thom Haye,IDN,MF,Heerenveen,28.0,1995.0,29.0,54,36,21,25,8,24,52,46.2,28,28,6,22,30,84,47,0
Nazjir Held,CUW,DF,Utrecht,17.0,2005.0,0.3,2,1,2,0,0,2,3,66.7,1,1,1,0,0,2,1,0
Jordan Henderson,ENG,MF,Ajax,33.0,1990.0,8.3,13,2,3,8,2,8,14,57.1,6,19,4,15,5,18,9,0
Ramon Hendriks,NED,DF,Vitesse,22.0,2001.0,29.4,48,27,28,18,2,21,28,75.0,7,50,36,14,36,84,106,2
Tom Hendriks,NED,GK,Fortuna Sittard,21.0,2002.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Sjors Hermsen,,FW,Fortuna Sittard,,,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mees Hilgers,IDN,DF,Twente,22.0,2001.0,24.3,52,32,32,19,1,33,56,58.9,23,27,8,19,26,78,51,1
Bart van Hintum,NED,DF,Zwolle,36.0,1987.0,2.0,6,3,3,2,1,4,6,66.7,2,1,0,1,6,12,8,0
Mees Hoedemakers,NED,MF,NEC Nijmegen,25.0,1998.0,21.7,44,35,22,18,4,25,59,42.4,34,35,10,25,30,74,38,1
Quincy Hoeve,BOE,"FW,MF",Volendam,20.0,2003.0,3.9,2,1,1,0,1,1,4,25.0,3,4,1,3,0,2,2,0
Justin Hoogma,NED,DF,Heracles Almelo,25.0,1998.0,28.7,48,30,35,9,4,26,38,68.4,12,44,27,17,17,65,108,0
Siebe Horemans,BEL,DF,Excelsior,25.0,1998.0,33.6,97,58,67,25,5,64,99,64.6,35,52,14,38,45,142,137,2
Jizz Hornkamp,NED,FW,Heracles Almelo,25.0,1998.0,14.3,12,7,2,5,5,1,6,16.7,5,13,5,8,3,15,16,0
Jeroen Houwen,NED,GK,RKC Waalwijk,27.0,1996.0,3.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Ajdin Hrustic,AUS,"MF,FW",Heracles Almelo,27.0,1996.0,12.9,15,10,6,6,3,7,21,33.3,14,9,4,5,5,20,15,1
Dean Huiberts,NED,"MF,DF",Zwolle,23.0,2000.0,1.3,2,2,0,1,1,1,7,14.3,6,2,0,2,4,6,4,0
Daan Huisman,NED,FW,Vitesse,21.0,2002.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Younes Taha El Idrissi,MAR,"FW,MF",Twente,20.0,2002.0,5.2,12,8,3,7,2,8,18,44.4,10,6,0,6,1,13,3,0
Zidane Iqbal,IRQ,"MF,DF",Utrecht,20.0,2003.0,5.7,16,10,11,4,1,11,19,57.9,8,3,1,2,3,19,8,1
Nicolas Isimat-Mirin,FRA,DF,Vitesse,31.0,1991.0,24.2,40,25,28,12,0,16,30,53.3,14,45,21,24,27,67,116,0
Amir Ismaïl,NED,FW,Heerenveen,18.0,2004.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Luka Ivanušec,CRO,FW,Feyenoord,24.0,1998.0,12.9,20,16,5,8,7,8,23,34.8,15,9,0,9,4,24,11,0
Joey Jacobs,NED,DF,Almere City,23.0,2000.0,21.8,57,37,33,20,4,32,51,62.7,19,19,6,13,26,83,67,0
Alireza Jahanbakhsh,IRN,"FW,MF",Feyenoord,29.0,1993.0,5.1,23,13,9,7,7,12,17,70.6,5,6,0,6,5,28,7,0
Dean James,IDN,"DF,FW",Go Ahead Eag,23.0,2000.0,1.1,3,2,3,0,0,3,3,100.0,0,3,0,3,2,5,4,0
Victor Jensen,DEN,"MF,FW",Utrecht,23.0,2000.0,16.4,35,19,15,18,2,11,27,40.7,16,11,3,8,6,41,12,0
Divaio Jhaïr-Bobson,NED,"DF,FW",Zwolle,19.0,2004.0,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Darius Johnson,GRN,"FW,MF",Volendam,23.0,2000.0,13.3,11,8,4,5,2,5,18,27.8,13,13,1,12,11,22,13,0
Miliano Jonathans,IDN,"MF,FW",Vitesse,19.0,2004.0,1.0,1,1,1,0,0,1,3,33.3,2,2,0,2,1,2,0,0
Luuk de Jong,NED,FW,PSV Eindhoven,32.0,1990.0,30.6,29,17,5,13,11,10,22,45.5,12,29,7,22,3,32,29,0
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,24.0,1999.0,9.7,18,12,8,7,3,12,19,63.2,7,9,2,7,7,25,17,0
Ibrahim El Kadiri,NED,FW,Volendam,21.0,2002.0,0.9,2,2,1,0,1,2,4,50.0,2,2,0,2,0,2,1,0
Jochem van de Kamp,NED,"DF,MF",Almere City,19.0,2003.0,21.1,50,32,20,21,9,23,51,45.1,28,23,5,18,35,85,31,0
Ahmetcan Kaplan,TUR,DF,Ajax,20.0,2003.0,10.5,20,14,10,10,0,12,20,60.0,8,16,8,8,9,29,35,0
Safouane Karim,NED,"MF,FW",Volendam,19.0,2004.0,2.6,9,5,2,4,3,4,6,66.7,2,7,2,5,3,12,1,0
Daniel Karlsbakk,NOR,"FW,MF",Heerenveen,20.0,2003.0,3.3,4,3,2,1,1,2,4,50.0,2,3,0,3,1,5,1,0
Souffian El Karouani,MAR,DF,Utrecht,22.0,2000.0,27.2,67,50,35,26,6,33,53,62.3,20,22,7,15,17,84,59,0
Denso Kasius,NED,DF,AZ Alkmaar,20.0,2002.0,5.0,14,11,7,4,3,8,16,50.0,8,9,2,7,9,23,12,0
Sam Kersten,NED,DF,Zwolle,25.0,1998.0,34.0,63,43,45,16,2,26,46,56.5,20,48,29,19,55,118,148,1
Yann Kitala,,FW,Almere City,25.0,1998.0,5.3,4,3,1,2,1,1,3,33.3,2,3,0,3,0,4,3,0
Joshua Kitolano,NOR,MF,Sparta R'dam,21.0,2001.0,23.4,33,19,13,17,3,17,40,42.5,23,30,16,14,6,39,29,3
Mathias Kjølø,NOR,MF,Twente,22.0,2001.0,24.8,29,19,9,15,5,18,29,62.1,11,19,3,16,28,57,32,0
Davy Klaassen,NED,MF,Ajax,30.0,1993.0,0.7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
Sean Klaiber,SUR,DF,Utrecht,29.0,1994.0,1.1,7,7,4,2,1,5,6,83.3,1,0,0,0,0,7,3,0
Flip Klomp,NED,MF,Volendam,21.0,2001.0,0.4,3,3,2,1,0,2,3,66.7,1,0,0,0,0,3,1,0
Mats Köhlert,GER,DF,Heerenveen,25.0,1998.0,32.9,46,21,24,17,5,21,49,42.9,28,26,12,14,34,80,72,0
Luuk Koopmans,NED,GK,Fortuna Sittard,29.0,1993.0,5.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Peer Koopmeiners,NED,MF,Almere City,23.0,2000.0,30.8,115,66,57,50,8,51,99,51.5,48,59,18,41,41,156,88,1
Kacper Kozłowski,POL,"MF,FW",Vitesse,19.0,2003.0,22.7,39,24,15,12,12,9,25,36.0,16,19,3,16,13,52,17,0
Joris Kramer,NED,DF,Go Ahead Eag,26.0,1996.0,28.5,37,25,25,12,0,20,29,69.0,9,48,35,13,26,63,174,1
Michiel Kramer,NED,FW,RKC Waalwijk,34.0,1988.0,20.3,4,2,0,4,0,1,7,14.3,6,7,4,3,0,4,32,0
Filip Krastev,BUL,MF,Zwolle,21.0,2001.0,10.0,31,20,14,15,2,12,27,44.4,15,18,2,16,13,44,12,2
Mohammed Kudus,GHA,"FW,MF",Ajax,22.0,2000.0,2.0,2,2,1,0,1,0,3,0.0,3,4,0,4,1,3,3,0
Bas Kuipers,NED,DF,Go Ahead Eag,28.0,1994.0,32.8,47,28,24,17,6,31,55,56.4,24,34,15,19,31,78,90,0
Garang Kuol,AUS,"FW,MF",Volendam,18.0,2004.0,7.6,12,5,7,2,3,8,16,50.0,8,10,0,10,2,14,1,1
Dave Kwakman,NED,MF,AZ Alkmaar,18.0,2004.0,0.8,1,0,0,1,0,1,4,25.0,3,0,0,0,1,2,0,0
Rajiv van La Parra,NED,"FW,MF",Almere City,32.0,1991.0,20.0,24,15,10,8,6,6,22,27.3,16,19,3,16,1,25,8,0
Zakaria Labyad,MAR,"MF,FW",Utrecht,30.0,1993.0,3.1,4,2,2,2,0,0,3,0.0,3,2,0,2,2,6,2,0
Mayckel Lahdo,SWE,FW,AZ Alkmaar,20.0,2002.0,8.5,11,6,4,7,0,8,14,57.1,6,11,0,11,2,13,2,0
Thomas Lam,FIN,DF,Zwolle,29.0,1993.0,29.4,34,20,28,5,1,27,40,67.5,13,25,13,12,25,59,151,0
Sam Lammers,NED,FW,Utrecht,26.0,1997.0,17.8,25,16,3,14,8,6,16,37.5,10,19,3,16,4,29,4,0
Lazaros Lamprou,GRE,"FW,MF",Excelsior,25.0,1997.0,18.0,15,10,8,5,2,4,17,23.5,13,18,0,18,11,26,18,0
Tygo Land,NED,MF,PSV Eindhoven,17.0,2006.0,0.2,2,2,0,2,0,0,0,,0,0,0,0,0,2,0,0
Noa Lang,NED,"FW,MF",PSV Eindhoven,24.0,1999.0,6.5,3,1,0,2,1,1,5,20.0,4,6,0,6,1,4,3,0
Tobias Lauritsen,NOR,FW,Sparta R'dam,25.0,1997.0,27.6,12,4,3,5,4,5,15,33.3,10,21,3,18,3,15,38,0
Barry Lauwers,NED,GK,Volendam,23.0,1999.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Marko Lazetić,SRB,"FW,DF",Fortuna Sittard,19.0,2004.0,2.0,2,1,1,0,1,1,5,20.0,4,1,0,1,0,2,2,0
Luke Le Roux,RSA,MF,Volendam,23.0,2000.0,9.7,30,18,20,8,2,9,25,36.0,16,13,4,9,9,39,19,0
Richy Ledezma,USA,MF,PSV Eindhoven,22.0,2000.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Kelvin Leerdam,SUR,DF,Heracles Almelo,33.0,1990.0,8.7,8,6,6,2,0,5,6,83.3,1,18,13,5,7,15,42,1
Yannick Leliendal,SUR,DF,Utrecht,21.0,2002.0,5.5,14,7,8,5,1,10,18,55.6,8,4,1,3,7,21,22,0
Julian Lelieveld,NED,DF,RKC Waalwijk,25.0,1997.0,26.9,79,58,56,14,9,48,92,52.2,44,30,2,28,28,107,78,2
Isac Lidberg,SWE,FW,Utrecht,24.0,1998.0,10.5,8,5,1,2,5,1,3,33.3,2,7,0,7,1,9,8,0
Anthony Limbombe,BEL,FW,Almere City,29.0,1994.0,2.0,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0
Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,22.0,2001.0,19.3,17,9,7,2,8,9,21,42.9,12,16,2,14,4,21,9,0
Ondřej Lingr,CZE,"MF,FW",Feyenoord,24.0,1998.0,3.8,4,1,1,3,0,1,4,25.0,3,4,0,4,1,5,1,0
Evert Linthorst,NED,MF,Go Ahead Eag,23.0,2000.0,26.3,39,19,16,18,5,21,41,51.2,20,37,17,20,36,75,79,0
Enric Llansana,NED,"MF,DF",Go Ahead Eag,22.0,2001.0,13.6,51,32,21,22,8,28,41,68.3,13,32,8,24,13,64,31,0
Loizos Loizou,CYP,"FW,MF",Heerenveen,20.0,2003.0,1.5,0,0,0,0,0,0,3,0.0,3,4,0,4,0,0,1,0
Chris Lokesa,BEL,"FW,MF",RKC Waalwijk,18.0,2004.0,22.9,30,13,9,13,8,11,37,29.7,26,14,2,12,13,43,18,0
Justin Lonwijk,SUR,"FW,MF",Fortuna Sittard,23.0,1999.0,11.4,24,15,8,13,3,10,20,50.0,10,8,0,8,13,37,5,0
Marcos López,PER,DF,Feyenoord,23.0,1999.0,5.2,6,3,4,2,0,2,5,40.0,3,5,3,2,2,8,6,0
Hirving Lozano,MEX,FW,PSV Eindhoven,28.0,1995.0,17.1,24,14,8,12,4,7,20,35.0,13,17,1,16,15,39,4,0
Thierry Lutonda,BEL,DF,RKC Waalwijk,22.0,2000.0,8.0,28,14,22,5,1,12,25,48.0,13,13,2,11,18,46,33,0
Christopher Mamengi,NED,"DF,FW",Almere City,22.0,2001.0,0.8,4,2,4,0,0,1,2,50.0,1,4,2,2,4,8,6,0
Million Manhoef,NED,FW,Vitesse,21.0,2002.0,16.2,27,12,17,8,2,8,16,50.0,8,9,0,9,2,29,5,0
Sivert Mannsverk,NOR,"MF,DF",Ajax,21.0,2002.0,9.8,11,7,5,5,1,6,11,54.5,5,7,4,3,9,20,17,0
Richonell Margaret,SUR,"FW,MF",RKC Waalwijk,22.0,2000.0,9.3,19,8,7,6,6,5,11,45.5,6,9,1,8,8,27,5,0
Nathan Markelo,CUW,DF,Fortuna Sittard,24.0,1999.0,0.8,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,2,0
Pedro David Rosendo Marques,POR,FW,NEC Nijmegen,25.0,1998.0,0.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Ar'jany Martha,CUW,"DF,FW",Ajax,19.0,2003.0,7.8,25,12,13,8,4,14,28,50.0,14,9,1,8,11,36,16,0
Bruno Martins Indi,NED,DF,AZ Alkmaar,31.0,1992.0,8.4,9,4,6,3,0,3,4,75.0,1,14,10,4,7,16,25,1
Faiz Mattoir,COM,"FW,MF",Almere City,23.0,2000.0,0.6,1,0,1,0,0,0,0,,0,2,0,2,0,1,1,0
Magnus Mattsson,DEN,MF,NEC Nijmegen,24.0,1999.0,19.0,37,18,15,11,11,9,37,24.3,28,26,3,23,14,51,17,0
Myron Mau-Asam,NED,MF,Volendam,19.0,2004.0,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Robin Maulun,FRA,MF,Volendam,26.0,1996.0,7.8,5,2,1,3,1,2,7,28.6,5,3,0,3,4,9,7,0
Adrian Mazilu,ROU,FW,Vitesse,17.0,2005.0,0.3,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Loïc Mbe Soh,FRA,DF,Almere City,22.0,2001.0,14.0,17,11,10,6,1,12,16,75.0,4,14,12,2,14,31,65,1
Xavier Mbuyamba,NED,DF,Volendam,21.0,2001.0,6.7,13,4,7,5,1,8,11,72.7,3,14,5,9,14,27,37,1
Jakov Medić,CRO,DF,Ajax,24.0,1998.0,3.7,3,2,2,1,0,1,3,33.3,2,4,3,1,2,5,8,1
Mexx Meerdink,NED,FW,Vitesse,20.0,2003.0,6.6,3,1,2,0,1,1,2,50.0,1,4,1,3,0,3,7,0
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,20.0,2003.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Aaron Meijers,NED,DF,RKC Waalwijk,35.0,1987.0,25.6,60,29,39,18,3,39,77,50.6,38,32,13,19,30,90,78,0
Raz Meir,ISR,DF,RKC Waalwijk,26.0,1996.0,0.6,2,2,2,0,0,2,3,66.7,1,2,0,2,1,3,0,0
Rick Meissen,NED,DF,Sparta R'dam,21.0,2002.0,9.8,10,5,7,2,1,8,11,72.7,3,19,16,3,10,20,52,1
Julien Mesbahi,MAR,DF,Twente,17.0,2006.0,0.4,3,2,3,0,0,1,1,100.0,0,1,0,1,0,3,3,0
Metinho,BRA,MF,Sparta R'dam,20.0,2003.0,14.1,51,34,25,22,4,20,38,52.6,18,18,4,14,20,71,29,0
Melle Meulensteen,NED,MF,Vitesse,24.0,1999.0,22.7,35,17,15,13,7,17,34,50.0,17,38,14,24,31,66,44,1
Daryl van Mieghem,NED,MF,Volendam,33.0,1989.0,1.7,2,0,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0
Djordje Mihailovic,USA,MF,AZ Alkmaar,24.0,1998.0,3.1,9,6,3,5,1,4,7,57.1,3,2,0,2,3,12,1,0
Sven Mijnans,NED,"MF,FW",AZ Alkmaar,23.0,2000.0,26.3,44,26,16,19,9,20,46,43.5,26,46,5,41,25,69,40,0
Georges Mikautadze,GEO,"MF,FW",Ajax,22.0,2000.0,2.6,1,0,1,0,0,0,3,0.0,3,1,0,1,0,1,2,0
Antoni Milambo,NED,"MF,FW",Feyenoord,18.0,2005.0,2.6,4,2,2,2,0,1,1,100.0,0,3,1,2,1,5,2,0
David Min,NED,FW,RKC Waalwijk,24.0,1999.0,18.4,18,9,0,8,10,9,23,39.1,14,16,3,13,3,21,15,0
Yankuba Minteh,GAM,FW,Feyenoord,19.0,2004.0,16.2,46,30,18,15,13,11,30,36.7,19,19,2,17,3,49,14,0
Damon Mirani,NED,"MF,DF",Volendam,27.0,1996.0,32.0,48,29,34,13,1,25,56,44.6,31,57,32,25,41,89,146,2
Shunsuke Mito,JPN,"FW,MF",Sparta R'dam,20.0,2002.0,11.3,14,9,6,6,2,8,16,50.0,8,3,2,1,7,21,11,0
Siem de Moes,NED,DF,Excelsior,19.0,2004.0,3.2,9,5,7,2,0,7,13,53.8,6,8,5,3,8,17,13,0
Robert Mühren,NED,FW,Volendam,34.0,1989.0,16.5,15,8,9,3,3,9,14,64.3,5,5,0,5,7,22,12,0
Jeremy van Mullem,NED,MF,Sparta R'dam,24.0,1999.0,0.8,2,0,2,0,0,0,1,0.0,1,1,0,1,0,2,2,0
Derry Murkin,ENG,DF,Volendam,24.0,1999.0,2.0,5,2,3,2,0,2,6,33.3,4,2,0,2,4,9,7,0
David Møller Wolfe,NOR,DF,AZ Alkmaar,21.0,2002.0,26.4,44,25,26,11,7,21,38,55.3,17,26,9,17,30,74,43,0
Adi Nalic,BIH,"FW,MF",Almere City,25.0,1997.0,2.4,0,0,0,0,0,0,1,0.0,1,5,0,5,0,0,3,0
Younes Namli,DEN,"FW,MF",Zwolle,29.0,1994.0,28.5,37,18,16,11,10,24,47,51.1,23,26,2,24,11,48,20,1
Abdenego Nankishi,GER,FW,Heracles Almelo,21.0,2002.0,3.9,13,8,7,3,3,7,11,63.6,4,4,0,4,1,14,1,0
Gerrit Nauber,GER,DF,Go Ahead Eag,31.0,1992.0,19.5,15,7,6,8,1,10,16,62.5,6,33,27,6,15,30,102,1
Noah Naujoks,NED,"MF,FW",Excelsior,21.0,2002.0,11.7,24,14,9,12,3,8,20,40.0,12,19,3,16,9,33,19,0
Imran Nazih,MAR,MF,Volendam,17.0,2006.0,1.0,3,0,1,1,1,2,3,66.7,1,2,0,2,0,3,0,0
Camiel Neghli,NED,FW,Sparta R'dam,21.0,2001.0,15.0,25,14,11,13,1,17,29,58.6,12,16,1,15,9,34,15,0
Luc Netten,NED,DF,NEC Nijmegen,19.0,2004.0,0.3,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,5,0
Ion Nicolaescu,MDA,FW,Heerenveen,24.0,1998.0,7.8,3,2,0,1,2,1,2,50.0,1,2,0,2,1,4,3,1
Reuven Niemeijer,NED,"MF,FW",RKC Waalwijk,28.0,1995.0,17.8,13,7,4,3,6,5,24,20.8,19,17,1,16,7,20,15,0
Bart Nieuwkoop,NED,DF,Feyenoord,27.0,1996.0,9.5,15,7,7,7,1,7,20,35.0,13,15,2,13,16,31,25,0
Sven Nieuwpoort,NED,DF,Excelsior,30.0,1993.0,16.3,14,9,7,7,0,8,11,72.7,3,14,8,6,9,23,52,1
Kristian Nökkvi Hlynsson,ISL,"MF,FW",Ajax,19.0,2004.0,19.6,20,13,5,10,5,7,29,24.1,22,13,2,11,5,25,16,0
Andries Noppert,NED,GK,Heerenveen,29.0,1994.0,22.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,13,5
Tijjani Noslin,NED,FW,Fortuna Sittard,24.0,1999.0,11.3,16,9,4,10,2,9,17,52.9,8,19,2,17,8,24,5,0
Hugo Novoa,ESP,"DF,FW",Utrecht,20.0,2003.0,2.3,6,3,2,3,1,3,7,42.9,4,7,1,6,3,9,4,0
Ché Nunnely,NED,FW,Heerenveen,24.0,1999.0,19.0,18,10,7,6,5,11,24,45.8,13,21,1,20,7,25,6,0
Djenahro Nunumete,NED,DF,Heerenveen,21.0,2002.0,0.6,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,1,0
Bram Nuytinck,NED,DF,NEC Nijmegen,33.0,1990.0,26.7,31,21,17,9,5,17,28,60.7,11,66,50,16,27,58,136,1
Armando Obispo,CUW,DF,PSV Eindhoven,24.0,1999.0,1.9,3,2,3,0,0,1,1,100.0,0,4,2,2,1,4,5,0
Jens Odgaard,DEN,"FW,MF",AZ Alkmaar,24.0,1999.0,4.9,12,4,3,5,4,5,9,55.6,4,7,1,6,1,13,4,0
Kayne van Oevelen,NED,GK,Volendam,19.0,2003.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Koki Ogawa,JPN,FW,NEC Nijmegen,25.0,1997.0,24.5,15,12,4,9,2,4,19,21.1,15,12,3,9,5,20,22,0
Jeppe Okkels,DEN,"FW,DF",Utrecht,24.0,1999.0,1.8,1,0,1,0,0,0,1,0.0,1,3,0,3,0,1,1,0
Lars Olden Larsen,NOR,FW,NEC Nijmegen,24.0,1998.0,7.5,23,17,11,10,2,13,31,41.9,18,11,1,10,4,27,10,0
Nick Olij,NED,GK,Sparta R'dam,27.0,1995.0,34.0,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,11,4
Simon Olsson,SWE,"MF,FW",Heerenveen,25.0,1997.0,30.3,56,32,26,25,5,31,57,54.4,26,39,5,34,24,80,13,0
Richie Omorowa,SWE,FW,Excelsior,19.0,2004.0,5.7,7,4,3,3,1,1,3,33.3,2,5,0,5,0,7,9,0
Diego van Oorschot,NED,"MF,FW",Heracles Almelo,17.0,2005.0,0.3,1,1,1,0,0,0,0,,0,1,0,1,0,1,1,0
Fredrik Oppegard,NOR,DF,Heracles Almelo,20.0,2002.0,15.0,39,18,24,13,2,19,27,70.4,8,18,5,13,11,50,40,0
Ragnar Oratmangoen,IDN,"MF,FW",Fortuna Sittard,25.0,1998.0,9.8,10,6,5,1,4,7,15,46.7,8,8,1,7,8,18,7,0
Alois Oroz,CRO,DF,Vitesse,22.0,2000.0,21.0,34,22,27,5,2,14,39,35.9,25,32,12,20,30,64,79,1
Anas Ouahim,GER,"MF,FW",Heracles Almelo,25.0,1997.0,13.5,37,21,15,17,5,16,46,34.8,30,10,3,7,11,48,8,0
Mohamed Oukhattou,NED,"FW,MF",Zwolle,18.0,2005.0,0.4,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0
Yassin Oukili,NED,MF,RKC Waalwijk,22.0,2001.0,31.0,95,53,48,36,11,41,67,61.2,26,41,13,28,30,125,70,1
Bilal Ould-Chikh,MAR,"FW,MF",Volendam,26.0,1997.0,23.6,16,9,11,3,2,8,22,36.4,14,10,0,10,5,21,8,0
Rome-Jayden Owusu-Oduro,NED,GK,AZ Alkmaar,19.0,2004.0,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Oğuzhan Özyakup,TUR,MF,Fortuna Sittard,30.0,1992.0,10.7,25,18,8,14,3,17,30,56.7,13,15,2,13,14,39,6,0
Igor Paixão,BRA,FW,Feyenoord,23.0,2000.0,21.4,22,15,5,10,7,10,27,37.0,17,20,0,20,9,31,18,1
Ivor Pandur,CRO,GK,Fortuna Sittard,23.0,2000.0,16.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0
Troy Parrott,IRL,FW,Excelsior,21.0,2002.0,17.6,6,5,2,3,1,4,7,57.1,3,12,3,9,1,7,16,0
Vangelis Pavlidis,GRE,FW,AZ Alkmaar,24.0,1998.0,33.3,35,18,5,20,10,17,30,56.7,13,26,6,20,3,38,31,0
Deron Payne,TRI,DF,Volendam,20.0,2002.0,9.6,33,20,19,13,1,16,31,51.6,15,18,3,15,16,49,34,0
Álvaro Peña,ESP,MF,Almere City,31.0,1991.0,12.5,19,11,7,9,3,7,23,30.4,16,15,3,12,9,28,4,0
Alexandre Penetra,POR,DF,AZ Alkmaar,21.0,2001.0,19.5,13,7,10,2,1,11,16,68.8,5,19,14,5,20,33,76,0
Ricardo Pepi,USA,"FW,MF",PSV Eindhoven,20.0,2003.0,5.4,9,3,0,4,5,1,3,33.3,2,1,0,1,1,10,2,0
Brayann Pereira,FRA,DF,NEC Nijmegen,20.0,2003.0,8.8,37,24,32,5,0,20,33,60.6,13,17,6,11,14,51,24,1
Kristoffer Peterson,SWE,"MF,FW",Fortuna Sittard,28.0,1994.0,6.5,2,1,0,1,1,0,4,0.0,4,9,0,9,1,3,2,1
Kik Pierie,NED,DF,Excelsior,23.0,2000.0,3.3,7,5,5,2,0,2,8,25.0,6,3,1,2,8,15,29,0
Ivo Pinto,POR,DF,Fortuna Sittard,33.0,1990.0,31.2,59,41,39,14,6,35,63,55.6,28,25,6,19,25,84,72,0
Michael Pinto,LUX,DF,Vitesse,30.0,1993.0,20.2,37,27,16,18,3,21,34,61.8,13,18,6,12,12,49,38,1
Brian Plat,NED,DF,Volendam,23.0,2000.0,22.0,91,59,59,30,2,50,83,60.2,33,35,11,24,28,119,68,0
Ernest Poku,NED,FW,AZ Alkmaar,19.0,2004.0,7.4,11,7,4,4,3,4,13,30.8,9,6,1,5,5,16,8,0
Bram van Polen,NED,DF,Zwolle,37.0,1985.0,29.5,34,24,20,10,4,22,39,56.4,17,39,20,19,27,61,113,1
Danny Post,NED,"MF,DF",Almere City,34.0,1989.0,0.4,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
Dirk Proper,NED,MF,NEC Nijmegen,21.0,2002.0,25.5,48,24,26,21,1,21,44,47.7,23,29,11,18,28,76,60,0
Davy Pröpper,NED,MF,Vitesse,31.0,1991.0,0.7,1,0,0,1,0,0,0,,0,2,2,0,0,1,0,0
Robin Pröpper,NED,DF,Twente,29.0,1993.0,30.5,45,30,18,23,4,20,44,45.5,24,34,16,18,32,77,90,1
Jeffry Puriel,BOE,FW,Almere City,20.0,2002.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Diant Ramaj,GER,GK,Ajax,21.0,2001.0,20.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,7,3
André Ramalho,BRA,DF,PSV Eindhoven,31.0,1992.0,26.2,48,31,25,22,1,23,34,67.6,11,38,27,11,30,78,99,2
Bart Ramselaar,NED,"FW,MF",Utrecht,27.0,1996.0,4.5,1,1,0,1,0,0,4,0.0,4,5,2,3,3,4,3,0
Youri Regeer,NED,"DF,MF",Twente,19.0,2003.0,19.5,41,23,20,16,5,23,37,62.2,14,19,2,17,14,55,38,2
Gyan de Regt,NED,"FW,MF",Vitesse,20.0,2002.0,13.2,18,14,7,7,4,11,31,35.5,20,12,1,11,6,24,6,1
Eliano Reijnders,IDN,"FW,DF",Zwolle,22.0,2000.0,23.1,34,24,16,15,3,17,47,36.2,30,22,3,19,22,56,38,0
Devyne Rensch,NED,DF,Ajax,20.0,2003.0,24.6,43,29,23,15,5,27,37,73.0,10,21,6,15,31,74,51,0
Stije Resink,NED,MF,Almere City,20.0,2003.0,28.6,74,42,29,31,14,35,69,50.7,34,40,7,33,30,104,60,1
Francisco Reyes,DOM,DF,Volendam,17.0,2006.0,0.2,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0
Julian Rijkhoff,NED,"FW,MF",Ajax,18.0,2005.0,0.8,2,1,0,0,2,0,2,0.0,2,0,0,0,1,3,0,0
