Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,22,17,13,6,3,13,20,65.0,7,4,1,3,15,37,9,0,Matches
2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,44,25,22,16,6,18,30,60.0,12,21,3,18,9,53,9,0,Matches
3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,9,7,6,1,2,6,11,54.5,5,3,0,3,0,9,2,0,Matches
4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,18,11,6,9,3,8,27,29.6,19,18,2,16,4,22,12,0,Matches
5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,36,24,23,9,4,22,33,66.7,11,57,36,21,32,68,169,1,Matches
6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,12,7,2,6,4,4,8,50.0,4,3,1,2,1,13,13,0,Matches
7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,15,8,2,10,3,4,8,50.0,4,9,0,9,3,18,13,0,Matches
8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,39,29,23,13,3,11,24,45.8,13,35,11,24,16,55,33,0,Matches
9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,11,7,8,2,1,8,14,57.1,6,7,2,5,12,23,25,0,Matches
10,Jordi Altena,nl NED,MF,Vitesse,19,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
11,Ben Aissa Ben Amar,ma MAR,DF,Volendam,26,1997,25.2,30,19,21,9,0,18,39,46.2,21,39,31,8,24,54,93,1,Matches
12,Jaydon Amauri Banel,nl NED,"FW,MF",Ajax,18,2004,1.0,3,2,1,1,1,1,4,25.0,3,0,0,0,0,3,1,0,Matches
13,Pelle van Amersfoort,nl NED,FW,Heerenveen,27,1996,23.7,12,6,3,7,2,3,17,17.6,14,11,2,9,7,19,18,0,Matches
14,Jamal Amofa,nl NED,DF,Go Ahead Eag,24,1998,18.5,31,19,25,6,0,13,20,65.0,7,29,26,3,17,48,51,1,Matches
15,Silas Andersen,dk DEN,FW,Utrecht,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
16,Augustin Anello,it ITA,"FW,MF",Sparta R'dam,21,2002,2.5,4,3,2,1,1,2,10,20.0,8,2,0,2,0,4,0,0,Matches
17,Joey Antonioli,nl NED,MF,Volendam,19,2003,1.1,1,1,1,0,0,1,3,33.3,2,2,0,2,0,1,0,0,Matches
18,Carlens Arcus,ht HAI,DF,Vitesse,27,1996,24.2,60,39,37,16,7,33,62,53.2,29,22,3,19,47,107,60,1,Matches
19,D'Leanu Arts,nl NED,DF,NEC Nijmegen,20,2003,0.3,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,Matches
20,Gastón Ávila,ar ARG,DF,Ajax,21,2001,3.9,15,10,10,5,0,14,27,51.9,13,7,1,6,3,18,12,0,Matches
21,Marouan Azarkan,nl NED,FW,Utrecht,21,2001,8.8,17,12,8,5,4,11,25,44.0,14,21,0,21,6,23,9,0,Matches
22,Anouar El Azzouzi,nl NED,MF,Zwolle,22,2001,14.6,45,27,25,18,2,22,43,51.2,21,19,5,14,18,63,59,0,Matches
23,Julian Baas,nl NED,MF,Excelsior,21,2002,32.0,66,42,27,29,10,26,55,47.3,29,43,13,30,49,115,36,0,Matches
24,Youri Baas,nl NED,"DF,FW",NEC Nijmegen,20,2003,19.1,66,40,46,16,4,42,78,53.8,36,33,7,26,14,80,27,1,Matches
25,Isaac Babadi,nl NED,MF,PSV Eindhoven,18,2005,3.9,8,3,2,3,3,3,5,60.0,2,3,0,3,1,9,1,0,Matches
26,Mio Backhaus,de GER,GK,Volendam,19,2004,32.0,2,2,2,0,0,2,3,66.7,1,1,0,1,1,3,21,1,Matches
27,Thibo Baeten,be BEL,"FW,MF",Go Ahead Eag,21,2002,10.1,16,7,4,6,6,8,19,42.1,11,14,0,14,4,20,10,0,Matches
28,Saïd Bakari,km COM,DF,Sparta R'dam,28,1994,31.7,86,63,51,30,5,55,88,62.5,33,43,13,30,28,114,81,1,Matches
29,Johan Bakayoko,be BEL,FW,PSV Eindhoven,20,2003,27.7,33,23,13,10,10,8,22,36.4,14,27,1,26,9,42,4,0,Matches
30,Navajo Bakboord,nl NED,DF,Heracles Almelo,24,1999,18.7,43,29,30,13,0,23,49,46.9,26,33,9,24,17,60,49,1,Matches
31,Zakaria Bakkali,be BEL,"MF,FW",RKC Waalwijk,27,1996,8.0,16,9,10,3,3,6,12,50.0,6,6,0,6,2,18,2,0,Matches
32,Nordin Bakker,nl NED,GK,Almere City,25,1997,28.8,2,2,2,0,0,2,6,33.3,4,0,0,0,0,2,17,1,Matches
33,Jesse Bal,nl NED,MF,Sparta R'dam,16,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
34,Théo Barbet,fr FRA,DF,Almere City,22,2001,20.2,22,11,13,6,3,15,27,55.6,12,24,9,15,24,46,82,0,Matches
35,Vasilios Barkas,gr GRE,GK,Utrecht,29,1994,29.0,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,9,1,Matches
