Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Mouhamed Belkheir,FRA,"FW,MF",Fortuna Sittard,24.0,1999.0,15,1,422,4.7,1,0,1,1,0,1,1,1,2.1,1.3,0.0,1.4,4,8,22,0.21,0.0,0.21,0.21,0.21,0.45,0.01,0.46,0.28,0.29
Armel Bella Kotchap,GER,DF,PSV Eindhoven,21.0,2001.0,4,2,162,1.8,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,3,13,0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37
Mimeirhel Benita,NED,DF,Excelsior,19.0,2003.0,20,9,947,10.5,0,1,1,0,0,0,2,0,0.2,0.2,0.5,0.7,7,29,40,0.0,0.1,0.1,0.0,0.1,0.02,0.04,0.07,0.02,0.07
Walter Benítez,ARG,GK,PSV Eindhoven,30.0,1993.0,33,33,2964,32.9,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell van Bergen,NED,FW,Twente,23.0,1999.0,21,2,520,5.8,0,1,1,0,0,0,0,0,1.2,1.2,1.4,2.6,46,26,84,0.0,0.17,0.17,0.0,0.17,0.2,0.24,0.44,0.2,0.44
Steven Berghuis,NED,"FW,MF",Ajax,31.0,1991.0,20,16,1443,16.0,5,8,13,5,0,0,1,0,3.8,3.8,6.8,10.6,55,140,176,0.31,0.5,0.81,0.31,0.81,0.24,0.42,0.66,0.24,0.66
Steven Bergwijn,NED,"FW,MF",Ajax,25.0,1997.0,24,23,1944,21.6,12,4,16,7,5,5,5,1,10.0,6.1,6.4,12.5,75,109,171,0.56,0.19,0.74,0.32,0.51,0.46,0.3,0.76,0.28,0.58
Gijs Besselink,NED,"FW,MF",Twente,19.0,2004.0,8,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Justin Bijlow,NED,GK,Feyenoord,25.0,1998.0,17,17,1462,16.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daan Bisschops,NED,FW,Fortuna Sittard,18.0,2005.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Blake,ENG,"FW,MF",Utrecht,18.0,2005.0,5,0,30,0.3,1,1,2,1,0,0,0,0,0.5,0.5,0.1,0.6,3,2,6,3.0,3.0,6.0,3.0,6.0,1.57,0.27,1.83,1.57,1.83
Xander Blomme,BEL,MF,Go Ahead Eag,21.0,2002.0,12,8,711,7.9,0,0,0,0,0,0,3,0,0.1,0.1,0.1,0.2,1,44,2,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Myron Boadu,NED,"FW,MF",Twente,22.0,2001.0,11,2,301,3.3,3,0,3,3,0,0,1,0,4.1,4.1,0.1,4.2,7,7,27,0.9,0.0,0.9,0.9,0.9,1.22,0.03,1.25,1.22,1.25
Paweł Bochniewicz,POL,DF,Heerenveen,27.0,1996.0,29,26,2311,25.7,3,1,4,3,0,0,2,0,1.4,1.4,0.4,1.8,28,122,10,0.12,0.04,0.16,0.12,0.16,0.05,0.02,0.07,0.05,0.07
Ruben van Bommel,NED,FW,AZ Alkmaar,18.0,2004.0,29,21,1548,17.2,6,1,7,6,0,0,2,0,3.7,3.7,2.7,6.4,53,66,176,0.35,0.06,0.41,0.35,0.41,0.22,0.16,0.37,0.22,0.37
Taylor Booth,USA,FW,Utrecht,22.0,2001.0,17,13,867,9.6,5,0,5,5,0,0,0,0,2.0,2.0,0.7,2.8,37,21,81,0.52,0.0,0.52,0.52,0.52,0.21,0.08,0.29,0.21,0.29
Zach Booth,USA,"MF,FW",Volendam,19.0,2004.0,27,16,1558,17.3,2,2,4,2,0,0,0,0,3.8,3.8,1.6,5.3,42,21,78,0.12,0.12,0.23,0.12,0.23,0.22,0.09,0.31,0.22,0.31
Yvandro Borges Sanches,LUX,"FW,MF",NEC Nijmegen,19.0,2004.0,8,1,216,2.4,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.1,10,10,26,0.0,0.0,0.0,0.0,0.0,0.25,0.18,0.44,0.25,0.44
Olivier Boscagli,FRA,DF,PSV Eindhoven,25.0,1997.0,33,32,2832,31.5,3,3,6,3,0,0,3,0,2.1,2.1,3.1,5.2,52,374,12,0.1,0.1,0.19,0.1,0.19,0.07,0.1,0.17,0.07,0.17
Othman Boussaid,BEL,FW,Utrecht,23.0,2000.0,29,23,1974,21.9,4,3,7,4,0,0,2,0,3.0,3.0,4.2,7.2,71,156,154,0.18,0.14,0.32,0.18,0.32,0.14,0.19,0.33,0.14,0.33
Amine Boutrah,FRA,FW,Vitesse,22.0,2000.0,29,20,1822,20.2,3,2,5,3,0,0,3,0,2.8,2.8,1.5,4.3,85,63,182,0.15,0.1,0.25,0.15,0.25,0.14,0.07,0.21,0.14,0.21
Can Bozdogan,GER,MF,Utrecht,22.0,2001.0,31,21,1963,21.8,3,1,4,3,0,0,4,0,1.6,1.6,1.7,3.3,30,86,60,0.14,0.05,0.18,0.14,0.18,0.07,0.08,0.15,0.07,0.15
Jayden Braaf,NED,"FW,MF",Fortuna Sittard,20.0,2002.0,6,0,49,0.5,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,0,5,0.0,0.0,0.0,0.0,0.0,0.36,0.03,0.39,0.36,0.39
Mattijs Branderhorst,NED,GK,Utrecht,29.0,1993.0,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Braude,NOR,DF,Heerenveen,19.0,2004.0,28,24,2116,23.5,0,2,2,0,0,0,6,1,0.2,0.2,0.8,1.0,33,78,85,0.0,0.09,0.09,0.0,0.09,0.01,0.04,0.04,0.01,0.04
Myron van Brederode,NED,FW,AZ Alkmaar,20.0,2003.0,29,13,1311,14.6,2,4,6,2,0,0,1,0,1.7,1.7,3.2,4.9,64,82,146,0.14,0.27,0.41,0.14,0.41,0.11,0.22,0.34,0.11,0.34
Joshua Brenet,CUW,DF,Twente,29.0,1994.0,15,13,1078,12.0,2,2,4,2,0,0,1,0,1.3,1.3,1.4,2.7,31,64,62,0.17,0.17,0.33,0.17,0.33,0.11,0.11,0.22,0.11,0.22
Jakob Breum,DEN,FW,Go Ahead Eag,19.0,2003.0,32,15,1450,16.1,3,2,5,3,0,0,2,0,4.6,4.6,3.0,7.6,49,60,122,0.19,0.12,0.31,0.19,0.31,0.29,0.18,0.47,0.29,0.47
Brian Brobbey,NED,FW,Ajax,21.0,2002.0,30,29,2405,26.7,18,8,26,18,0,1,4,0,19.8,19.0,6.3,25.3,53,30,211,0.67,0.3,0.97,0.67,0.97,0.74,0.24,0.98,0.71,0.95
Michael Brouwer,NED,GK,Heracles Almelo,30.0,1993.0,34,34,3060,34.0,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.01,0.01,0.0,0.01
Luuk Brouwers,NED,MF,Heerenveen,25.0,1998.0,26,25,2025,22.5,6,1,7,6,0,0,4,0,2.5,2.5,4.1,6.6,22,79,92,0.27,0.04,0.31,0.27,0.31,0.11,0.18,0.3,0.11,0.3
Damian van Bruggen,NED,DF,Almere City,27.0,1996.0,31,30,2500,27.8,0,0,0,0,0,0,8,1,0.4,0.4,0.6,1.0,0,58,3,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.01,0.04
Jordy Bruijn,NED,MF,Heracles Almelo,27.0,1996.0,14,11,680,7.6,1,2,3,1,0,0,1,0,1.2,1.2,0.8,2.0,6,14,22,0.13,0.26,0.4,0.13,0.4,0.16,0.1,0.26,0.16,0.26
Jeffrey Bruma,NED,DF,RKC Waalwijk,31.0,1991.0,12,3,400,4.4,0,0,0,0,0,0,2,1,0.2,0.2,0.1,0.3,5,24,1,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.07,0.04,0.07
Max Bruns,NED,DF,Twente,20.0,2002.0,12,5,566,6.3,0,0,0,0,0,0,0,1,0.4,0.4,0.0,0.4,5,30,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Thomas Bruns,NED,"MF,FW",Heracles Almelo,31.0,1992.0,24,8,1082,12.0,0,2,2,0,0,0,10,0,1.0,1.0,2.1,3.1,15,54,55,0.0,0.17,0.17,0.0,0.17,0.09,0.17,0.26,0.09,0.26
Charles-Andréas Brym,CAN,"FW,MF",Sparta R'dam,24.0,1998.0,31,12,1379,15.3,4,2,6,4,0,0,1,0,4.1,4.1,2.3,6.3,37,40,94,0.26,0.13,0.39,0.26,0.39,0.26,0.15,0.41,0.26,0.41
Thomas Buitink,NED,FW,Vitesse,23.0,2000.0,13,5,479,5.3,1,3,4,1,0,0,0,0,0.4,0.4,1.6,2.1,7,10,30,0.19,0.56,0.75,0.19,0.75,0.08,0.31,0.39,0.08,0.39
Stijn Bultman,NED,DF,Heracles Almelo,18.0,2005.0,14,11,1117,12.4,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,4,18,3,0.0,0.08,0.08,0.0,0.08,0.01,0.08,0.08,0.01,0.08
Oskar Buur,DEN,DF,Volendam,25.0,1998.0,24,20,1648,18.3,0,0,0,0,0,0,3,0,0.3,0.3,1.6,1.9,37,49,78,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.1,0.02,0.1
Zico Buurmeester,NED,MF,Zwolle,21.0,2002.0,17,15,1362,15.1,0,2,2,0,0,0,1,1,0.7,0.7,0.9,1.6,9,60,29,0.0,0.13,0.13,0.0,0.13,0.05,0.06,0.11,0.05,0.11
Yoann Cathline,FRA,"DF,FW",Almere City,21.0,2002.0,28,19,1718,19.1,4,2,6,4,0,0,2,0,2.8,2.8,1.6,4.5,72,42,141,0.21,0.1,0.31,0.21,0.31,0.15,0.09,0.23,0.15,0.23
Sava Cestic,SRB,DF,Heracles Almelo,22.0,2001.0,6,2,211,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,7,1,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Tjaronn Chery,SUR,"MF,FW",NEC Nijmegen,35.0,1988.0,14,12,1037,11.5,5,2,7,5,0,0,0,0,3.2,3.2,2.5,5.7,27,65,57,0.43,0.17,0.61,0.43,0.61,0.28,0.21,0.49,0.28,0.49
Jasper Cillessen,NED,GK,NEC Nijmegen,34.0,1989.0,30,30,2640,29.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordy Clasie,NED,MF,AZ Alkmaar,32.0,1991.0,28,28,2468,27.4,2,3,5,2,0,0,4,0,0.9,0.9,2.2,3.1,28,211,41,0.07,0.11,0.18,0.07,0.18,0.03,0.08,0.11,0.03,0.11
Pelle Clement,NED,"MF,FW",Sparta R'dam,27.0,1996.0,29,21,1900,21.1,2,4,6,2,0,0,4,0,2.3,2.3,2.5,4.8,34,89,86,0.09,0.19,0.28,0.09,0.28,0.11,0.12,0.23,0.11,0.23
Denilho Cleonise,NED,"FW,MF",RKC Waalwijk,21.0,2001.0,33,24,1800,20.0,1,4,5,1,0,0,0,0,3.4,3.4,3.3,6.6,99,38,145,0.05,0.2,0.25,0.05,0.25,0.17,0.16,0.33,0.17,0.33
Iñigo Córdoba,ESP,"FW,MF",Fortuna Sittard,26.0,1997.0,33,31,2631,29.2,4,2,6,4,0,0,2,0,6.2,6.2,3.6,9.8,112,103,222,0.14,0.07,0.21,0.14,0.21,0.21,0.12,0.34,0.21,0.34
Enzo Cornelisse,NED,"DF,MF",Vitesse,20.0,2003.0,27,12,1538,17.1,0,0,0,0,0,0,2,0,0.1,0.1,0.8,0.9,7,44,32,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
Milan Corryn,BEL,"MF,FW",Almere City,24.0,1999.0,7,1,160,1.8,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,2,5,5,0.0,0.56,0.56,0.0,0.56,0.08,0.16,0.25,0.08,0.25
George Cox,ENG,"DF,MF",Volendam,25.0,1998.0,23,23,1913,21.3,0,1,1,0,0,0,3,0,0.4,0.4,2.5,2.9,39,75,56,0.0,0.05,0.05,0.0,0.05,0.02,0.12,0.14,0.02,0.14
Vito van Crooij,NED,FW,Sparta R'dam,27.0,1996.0,3,3,262,2.9,0,1,1,0,0,0,1,0,0.3,0.3,0.7,1.0,7,10,13,0.0,0.34,0.34,0.0,0.34,0.1,0.23,0.33,0.1,0.33
Alessio da Cruz,CPV,"FW,MF",Fortuna Sittard,26.0,1997.0,15,3,401,4.5,1,1,2,1,0,0,0,0,0.1,0.1,1.7,1.7,8,6,26,0.22,0.22,0.45,0.22,0.45,0.02,0.37,0.39,0.02,0.39
Lennart-Marten Czyborra,GER,DF,Zwolle,24.0,1999.0,5,2,153,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,5,5,11,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Tiago Dantas,POR,MF,AZ Alkmaar,22.0,2000.0,20,6,693,7.7,1,1,2,1,0,0,0,0,1.4,1.4,0.8,2.2,13,64,14,0.13,0.13,0.26,0.13,0.26,0.18,0.11,0.29,0.18,0.29
Brian De Keersmaecker,BEL,MF,Heracles Almelo,23.0,2000.0,33,33,2951,32.8,2,2,4,2,0,0,6,0,1.0,1.0,2.4,3.4,33,133,38,0.06,0.06,0.12,0.06,0.12,0.03,0.07,0.1,0.03,0.1
Jeffrey De Lange,NED,GK,Go Ahead Eag,25.0,1998.0,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mats Deijl,NED,DF,Go Ahead Eag,26.0,1997.0,32,32,2780,30.9,1,2,3,0,1,1,2,0,1.6,0.8,1.6,2.4,15,96,85,0.03,0.06,0.1,0.0,0.06,0.05,0.05,0.1,0.03,0.08
Maxim Dekker,NED,DF,AZ Alkmaar,19.0,2004.0,5,0,81,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caner Demircioglu,NED,FW,Volendam,21.0,2002.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas van den Belt,NED,MF,Feyenoord,22.0,2001.0,9,3,274,3.0,0,0,0,0,0,0,0,0,0.5,0.5,0.2,0.7,6,10,21,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.22,0.17,0.22
Branco van den Boomen,NED,MF,Ajax,28.0,1995.0,21,11,1072,11.9,2,1,3,2,0,0,1,0,0.9,0.9,2.2,3.1,29,135,24,0.17,0.08,0.25,0.17,0.25,0.08,0.18,0.26,0.08,0.26
Damian van der Haar,NED,DF,Zwolle,19.0,2004.0,16,2,291,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,11,3,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Mickey van der Hart,NED,GK,Heerenveen,29.0,1994.0,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Mike van der Hoorn,NED,DF,Utrecht,30.0,1992.0,21,20,1665,18.5,1,0,1,1,0,0,5,0,0.7,0.7,0.4,1.1,8,100,4,0.05,0.0,0.05,0.05,0.05,0.04,0.02,0.06,0.04,0.06
Djevencio van der Kust,SUR,DF,Sparta R'dam,22.0,2001.0,30,27,2504,27.8,1,6,7,1,0,0,4,0,0.7,0.7,3.4,4.1,57,108,113,0.04,0.22,0.25,0.04,0.25,0.02,0.12,0.15,0.02,0.15
Mark van der Maarel,NED,DF,Utrecht,33.0,1989.0,14,9,743,8.3,0,0,0,0,0,0,2,0,0.8,0.8,0.6,1.4,4,32,2,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,0.09,0.16
Silvester van der Water,NED,"FW,MF",Zwolle,26.0,1996.0,12,6,575,6.4,1,0,1,1,0,0,0,0,1.4,1.4,0.5,1.8,15,9,50,0.16,0.0,0.16,0.16,0.16,0.21,0.08,0.29,0.21,0.29
Anthony Descotte,BEL,FW,Utrecht,19.0,2003.0,6,2,211,2.3,0,0,0,0,0,0,1,0,0.6,0.6,0.7,1.3,4,5,19,0.0,0.0,0.0,0.0,0.0,0.27,0.28,0.55,0.27,0.55
