Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Augustin Anello,ITA,"FW,MF",Sparta R'dam,21.0,2002.0,2.5,0,0,0,2,3,1,16,0,3,0,0,0,14,0,2,0.0
Joey Antonioli,NED,MF,Volendam,19.0,2003.0,1.1,0,0,0,6,0,0,0,0,1,0,0,0,4,0,4,0.0
Carlens Arcus,HAI,DF,Vitesse,27.0,1996.0,24.2,4,0,0,31,18,1,68,47,39,0,2,0,165,27,20,57.4
D'Leanu Arts,NED,DF,NEC Nijmegen,20.0,2003.0,0.3,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0
Gastón Ávila,ARG,DF,Ajax,21.0,2001.0,3.9,1,0,0,6,11,0,5,3,10,0,0,0,25,5,4,55.6
Marouan Azarkan,NED,FW,Utrecht,21.0,2001.0,8.8,3,0,0,11,28,2,54,6,12,0,0,0,47,9,17,34.6
Anouar El Azzouzi,NED,MF,Zwolle,22.0,2001.0,14.6,5,1,1,28,23,0,5,18,27,0,1,0,92,38,28,57.6
Julian Baas,NED,MF,Excelsior,21.0,2002.0,32.0,8,0,0,34,32,0,138,49,42,0,0,0,147,38,40,48.7
Youri Baas,NED,"DF,FW",NEC Nijmegen,20.0,2003.0,19.1,4,0,0,18,21,1,28,14,40,0,1,0,109,21,22,48.8
Isaac Babadi,NED,MF,PSV Eindhoven,18.0,2005.0,3.9,1,0,0,4,2,0,3,1,3,0,0,0,34,0,1,0.0
Mio Backhaus,GER,GK,Volendam,19.0,2004.0,32.0,3,0,0,1,4,0,0,1,2,0,1,0,50,6,0,100.0
Thibo Baeten,BEL,"FW,MF",Go Ahead Eag,21.0,2002.0,10.1,3,0,0,28,17,6,10,4,7,0,0,0,33,18,41,30.5
Saïd Bakari,COM,DF,Sparta R'dam,28.0,1994.0,31.7,3,1,0,19,11,0,71,28,63,0,1,0,168,19,27,41.3
Johan Bakayoko,BEL,FW,PSV Eindhoven,20.0,2003.0,27.7,1,0,0,31,20,7,130,9,23,0,0,0,111,10,9,52.6
Navajo Bakboord,NED,DF,Heracles Almelo,24.0,1999.0,18.7,4,0,0,36,26,0,38,17,29,0,0,1,82,14,19,42.4
Zakaria Bakkali,BEL,"MF,FW",RKC Waalwijk,27.0,1996.0,8.0,0,0,0,11,13,0,45,2,9,0,0,0,36,2,6,25.0
Nordin Bakker,NED,GK,Almere City,25.0,1997.0,28.8,0,0,0,0,1,0,0,0,2,0,0,0,56,11,0,100.0
Jesse Bal,NED,MF,Sparta R'dam,16.0,2006.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Théo Barbet,FRA,DF,Almere City,22.0,2001.0,20.2,4,0,0,23,25,0,4,24,11,0,0,0,114,39,41,48.8
Vasilios Barkas,GRE,GK,Utrecht,29.0,1994.0,29.0,2,0,0,0,3,0,0,0,2,0,0,0,39,7,0,100.0
Riechedly Bazoer,CUW,DF,AZ Alkmaar,26.0,1996.0,27.0,5,0,0,19,25,1,42,21,16,0,1,0,165,27,28,49.1
Sven van Beek,NED,DF,Heerenveen,29.0,1994.0,29.1,3,0,0,22,9,0,12,52,35,0,1,0,153,78,45,63.4
Thomas Beelen,NED,DF,Feyenoord,22.0,2001.0,14.4,1,0,0,10,5,1,2,16,10,0,0,0,94,38,24,61.3
Kristijan Belic,SRB,MF,AZ Alkmaar,22.0,2001.0,10.2,6,0,0,20,13,0,1,18,28,0,1,0,78,17,27,38.6
Mouhamed Belkheir,FRA,"FW,MF",Fortuna Sittard,24.0,1999.0,4.7,1,1,0,11,3,3,4,0,2,0,0,0,14,3,6,33.3
Armel Bella Kotchap,GER,DF,PSV Eindhoven,21.0,2001.0,1.8,0,0,0,0,1,0,1,2,0,0,0,0,9,5,2,71.4
Mimeirhel Benita,NED,DF,Excelsior,19.0,2003.0,10.5,2,0,0,4,14,0,23,17,17,1,0,0,44,20,20,50.0
Walter Benítez,ARG,GK,PSV Eindhoven,30.0,1993.0,32.9,1,0,0,0,5,0,0,0,0,0,0,0,72,3,0,100.0
Mitchell van Bergen,NED,FW,Twente,23.0,1999.0,5.8,0,0,0,2,5,2,68,4,5,0,0,0,26,3,13,18.8
Steven Berghuis,NED,"FW,MF",Ajax,31.0,1991.0,16.0,1,0,0,12,15,4,126,5,15,0,0,0,59,4,6,40.0
Steven Bergwijn,NED,"FW,MF",Ajax,25.0,1997.0,21.6,5,1,0,13,23,3,20,4,12,0,1,0,84,10,13,43.5
Gijs Besselink,NED,"FW,MF",Twente,19.0,2004.0,0.6,0,0,0,5,2,0,0,1,2,0,0,0,8,0,3,0.0
Justin Bijlow,NED,GK,Feyenoord,25.0,1998.0,16.2,1,0,0,0,0,0,0,0,0,0,0,0,51,7,0,100.0
Daan Bisschops,NED,FW,Fortuna Sittard,18.0,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Adrian Blake,ENG,"FW,MF",Utrecht,18.0,2005.0,0.3,0,0,0,0,2,0,1,0,0,0,0,0,2,0,1,0.0
Xander Blomme,BEL,MF,Go Ahead Eag,21.0,2002.0,7.9,3,0,0,12,6,0,1,18,15,0,0,0,38,19,16,54.3
Myron Boadu,NED,"FW,MF",Twente,22.0,2001.0,3.3,1,0,0,9,5,5,0,0,1,0,0,0,3,9,7,56.3
Paweł Bochniewicz,POL,DF,Heerenveen,27.0,1996.0,25.7,2,0,0,25,15,0,1,25,14,0,1,2,137,70,39,64.2
Ruben van Bommel,NED,FW,AZ Alkmaar,18.0,2004.0,17.2,2,0,0,26,14,1,38,10,21,0,0,0,66,11,16,40.7
Taylor Booth,USA,FW,Utrecht,22.0,2001.0,9.6,0,0,0,8,12,5,57,7,5,0,0,0,41,7,5,58.3
Zach Booth,USA,"MF,FW",Volendam,19.0,2004.0,17.3,0,0,0,9,12,8,22,8,8,0,0,0,53,13,45,22.4
Yvandro Borges Sanches,LUX,"FW,MF",NEC Nijmegen,19.0,2004.0,2.4,0,0,0,0,3,0,4,0,1,0,0,0,9,0,0,
Olivier Boscagli,FRA,DF,PSV Eindhoven,25.0,1997.0,31.5,3,0,0,20,24,1,18,66,26,0,1,1,249,82,50,62.1
Othman Boussaid,BEL,FW,Utrecht,23.0,2000.0,21.9,2,0,0,5,14,1,94,19,12,0,0,0,131,1,8,11.1
Amine Boutrah,FRA,FW,Vitesse,22.0,2000.0,20.2,3,0,0,15,31,5,37,15,11,0,1,0,109,3,20,13.0
Can Bozdogan,GER,MF,Utrecht,22.0,2001.0,21.8,4,0,0,28,43,1,61,25,36,0,1,0,160,29,30,49.2
Jayden Braaf,NED,"FW,MF",Fortuna Sittard,20.0,2002.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0.0
Mattijs Branderhorst,NED,GK,Utrecht,29.0,1993.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,100.0
Oliver Braude,NOR,DF,Heerenveen,19.0,2004.0,23.5,6,1,1,29,24,2,39,18,52,0,0,0,124,22,18,55.0
Myron van Brederode,NED,FW,AZ Alkmaar,20.0,2003.0,14.6,1,0,0,2,20,5,28,9,19,0,0,0,82,3,6,33.3
Joshua Brenet,CUW,DF,Twente,29.0,1994.0,12.0,1,0,0,17,8,2,16,12,19,0,0,0,86,13,14,48.1
Jakob Breum,DEN,FW,Go Ahead Eag,19.0,2003.0,16.1,2,0,0,11,21,2,72,10,17,1,0,0,84,4,16,20.0
Brian Brobbey,NED,FW,Ajax,21.0,2002.0,26.7,4,0,0,26,53,24,7,0,4,2,0,0,38,65,39,62.5
Michael Brouwer,NED,GK,Heracles Almelo,30.0,1993.0,34.0,0,0,0,0,1,0,0,1,0,0,0,0,25,11,3,78.6
Luuk Brouwers,NED,MF,Heerenveen,25.0,1998.0,22.5,4,0,0,19,19,9,10,17,11,1,0,0,81,27,28,49.1
Damian van Bruggen,NED,DF,Almere City,27.0,1996.0,27.8,8,1,1,44,3,0,0,56,17,0,0,0,114,89,88,50.3
Jordy Bruijn,NED,MF,Heracles Almelo,27.0,1996.0,7.6,1,0,0,10,7,0,24,4,5,0,0,0,31,5,10,33.3
Jeffrey Bruma,NED,DF,RKC Waalwijk,31.0,1991.0,4.4,2,1,1,9,2,0,0,4,4,0,1,0,24,12,8,60.0
Max Bruns,NED,DF,Twente,20.0,2002.0,6.3,0,1,0,6,2,0,0,7,6,0,0,0,34,18,21,46.2
Thomas Bruns,NED,"MF,FW",Heracles Almelo,31.0,1992.0,12.0,10,0,0,24,33,3,51,6,16,0,0,0,65,16,31,34.0
Charles-Andréas Brym,CAN,"FW,MF",Sparta R'dam,24.0,1998.0,15.3,1,0,0,15,26,4,41,4,12,0,0,0,75,23,50,31.5
Thomas Buitink,NED,FW,Vitesse,23.0,2000.0,5.3,0,0,0,8,0,4,8,0,1,0,0,0,16,1,13,7.1
Stijn Bultman,NED,DF,Heracles Almelo,18.0,2005.0,12.4,1,0,0,4,1,0,0,17,22,0,0,0,53,18,22,45.0
Oskar Buur,DEN,DF,Volendam,25.0,1998.0,18.3,3,0,0,10,15,1,31,13,28,0,0,0,91,4,11,26.7
Zico Buurmeester,NED,MF,Zwolle,21.0,2002.0,15.1,1,1,0,15,9,2,16,25,15,1,0,1,96,16,38,29.6
Yoann Cathline,FRA,"DF,FW",Almere City,21.0,2002.0,19.1,2,0,0,6,33,6,69,9,23,0,0,0,129,2,12,14.3
Sava Cestic,SRB,DF,Heracles Almelo,22.0,2001.0,2.3,1,0,0,2,0,0,0,6,2,0,0,0,8,8,4,66.7
Tjaronn Chery,SUR,"MF,FW",NEC Nijmegen,35.0,1988.0,11.5,0,0,0,2,15,2,75,4,6,0,0,0,48,1,3,25.0
Jasper Cillessen,NED,GK,NEC Nijmegen,34.0,1989.0,29.3,1,0,0,0,4,0,0,0,0,0,0,0,37,9,0,100.0
Jordy Clasie,NED,MF,AZ Alkmaar,32.0,1991.0,27.4,4,0,0,21,11,0,6,43,32,0,0,1,201,10,17,37.0
Pelle Clement,NED,"MF,FW",Sparta R'dam,27.0,1996.0,21.1,4,0,0,18,27,0,69,18,17,1,0,0,116,30,29,50.8
Denilho Cleonise,NED,"FW,MF",RKC Waalwijk,21.0,2001.0,20.0,0,0,0,14,40,6,86,12,9,1,0,0,84,5,11,31.3
Iñigo Córdoba,ESP,"FW,MF",Fortuna Sittard,26.0,1997.0,29.2,2,0,0,23,58,16,95,42,62,1,0,0,199,57,52,52.3
Enzo Cornelisse,NED,"DF,MF",Vitesse,20.0,2003.0,17.1,2,0,0,12,5,0,57,17,16,0,0,0,54,13,16,44.8
Milan Corryn,BEL,"MF,FW",Almere City,24.0,1999.0,1.8,0,0,0,3,2,0,4,3,3,0,0,0,13,3,3,50.0
George Cox,ENG,"DF,MF",Volendam,25.0,1998.0,21.3,3,0,0,11,15,0,67,36,29,0,0,0,110,19,17,52.8
Vito van Crooij,NED,FW,Sparta R'dam,27.0,1996.0,2.9,1,0,0,1,4,0,16,2,1,0,0,0,11,8,7,53.3
Alessio da Cruz,CPV,"FW,MF",Fortuna Sittard,26.0,1997.0,4.5,0,0,0,6,7,1,8,1,3,0,0,0,13,9,15,37.5
Lennart-Marten Czyborra,GER,DF,Zwolle,24.0,1999.0,1.7,1,0,0,7,0,0,8,1,0,0,0,0,11,4,3,57.1
Tiago Dantas,POR,MF,AZ Alkmaar,22.0,2000.0,7.7,0,0,0,2,5,0,7,3,8,0,0,0,51,2,4,33.3
Brian De Keersmaecker,BEL,MF,Heracles Almelo,23.0,2000.0,32.8,6,0,0,42,37,0,10,48,57,0,1,0,216,32,31,50.8
Jeffrey De Lange,NED,GK,Go Ahead Eag,25.0,1998.0,34.0,2,0,0,0,2,0,0,0,0,0,0,1,56,8,3,72.7
Mats Deijl,NED,DF,Go Ahead Eag,26.0,1997.0,30.9,2,0,0,29,49,1,60,18,40,1,1,0,135,38,40,48.7
Maxim Dekker,NED,DF,AZ Alkmaar,19.0,2004.0,0.9,0,0,0,1,1,0,2,3,2,0,0,0,8,1,2,33.3
Caner Demircioglu,NED,FW,Volendam,21.0,2002.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Thomas van den Belt,NED,MF,Feyenoord,22.0,2001.0,3.0,0,0,0,0,3,0,3,2,5,0,0,0,17,5,3,62.5
Branco van den Boomen,NED,MF,Ajax,28.0,1995.0,11.9,1,0,0,10,6,0,84,8,11,0,0,0,73,6,7,46.2
Damian van der Haar,NED,DF,Zwolle,19.0,2004.0,3.2,1,0,0,5,2,0,2,6,3,0,1,0,12,1,2,33.3
Mickey van der Hart,NED,GK,Heerenveen,29.0,1994.0,12.0,1,0,0,0,0,0,0,1,0,0,0,0,12,1,0,100.0
Mike van der Hoorn,NED,DF,Utrecht,30.0,1992.0,18.5,5,0,0,26,15,1,1,14,18,0,0,0,101,70,31,69.3
Djevencio van der Kust,SUR,DF,Sparta R'dam,22.0,2001.0,27.8,4,0,0,27,18,7,71,35,36,0,1,0,141,20,32,38.5
Mark van der Maarel,NED,DF,Utrecht,33.0,1989.0,8.3,2,0,0,15,5,1,7,5,5,0,1,0,29,4,17,19.0
Silvester van der Water,NED,"FW,MF",Zwolle,26.0,1996.0,6.4,0,0,0,8,5,2,19,5,9,0,0,0,31,4,11,26.7
Anthony Descotte,BEL,FW,Utrecht,19.0,2003.0,2.3,1,0,0,4,0,0,1,1,3,0,0,0,8,0,10,0.0
Sergiño Dest,USA,DF,PSV Eindhoven,22.0,2000.0,23.5,1,0,0,11,20,0,94,11,21,1,0,0,117,7,14,33.3
Mitchell Dijks,NED,DF,Fortuna Sittard,30.0,1993.0,26.0,4,0,0,33,30,0,48,20,33,0,1,0,115,28,18,60.9
Javairô Dilrosun,NED,"FW,MF",Feyenoord,25.0,1998.0,3.5,0,0,0,2,12,0,26,4,5,0,0,0,16,0,3,0.0
Toni Domgjoni,KVX,MF,Vitesse,24.0,1998.0,7.5,2,0,0,13,5,0,6,8,8,0,0,0,33,16,3,84.2
Bas Dost,NED,FW,NEC Nijmegen,34.0,1989.0,5.1,1,0,0,0,3,5,2,1,0,0,0,0,5,48,24,66.7
Achraf Douiri,NED,"DF,FW",Volendam,23.0,1999.0,3.8,1,0,0,5,3,1,21,6,10,0,0,0,21,0,3,0.0
Anastasios Douvikas,GRE,FW,Utrecht,23.0,1999.0,2.0,0,0,0,5,4,1,2,0,1,0,0,0,4,9,10,47.4
Bram van Driel,NED,MF,Volendam,18.0,2005.0,2.6,0,0,0,4,1,0,0,3,7,0,0,0,9,3,1,75.0
Couhaib Driouech,MAR,"FW,MF",Excelsior,21.0,2002.0,21.3,4,0,0,28,26,9,82,15,26,0,0,0,144,3,20,13.0
Joel Drommel,NED,GK,PSV Eindhoven,26.0,1996.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Ferdy Druijf,NED,"FW,MF",Zwolle,25.0,1998.0,10.5,2,0,0,12,14,7,6,0,3,0,0,0,24,45,34,57.0
Deroy Duarte,CPV,MF,Fortuna Sittard,24.0,1999.0,26.9,4,0,0,25,16,0,2,27,35,0,1,0,153,34,35,49.3
Lance Duijvestijn,NED,"MF,FW",Almere City,24.0,1999.0,5.0,1,0,0,9,4,1,8,3,3,0,1,0,37,5,10,33.3
Lance Duijvestijn,NED,"MF,FW",Excelsior,24.0,1999.0,12.2,1,0,0,10,10,11,7,10,14,0,0,0,55,11,26,29.7
Mike van Duinen,NED,"FW,MF",Excelsior,31.0,1991.0,1.0,1,0,0,2,2,0,2,1,0,0,1,0,5,6,9,40.0
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,24.0,1999.0,26.1,0,0,0,13,60,7,68,18,12,2,0,0,115,27,20,57.4
Victor Edvardsen,SWE,FW,Go Ahead Eag,27.0,1996.0,20.3,1,0,0,14,7,7,22,2,4,0,0,0,41,18,74,19.6
Espen van Ee,NED,"MF,FW",Heerenveen,20.0,2003.0,4.6,0,1,0,12,8,1,5,5,7,0,0,0,18,6,3,66.7
Mike Eerdhuijzen,NED,DF,Sparta R'dam,23.0,2000.0,14.7,1,0,0,9,4,1,11,22,10,0,1,0,46,38,20,65.5
Mats Egbring,NED,DF,Vitesse,16.0,2006.0,0.7,0,0,0,2,2,0,1,4,1,0,0,0,10,2,1,66.7
Carel Eiting,NED,MF,Twente,25.0,1998.0,8.8,2,0,0,7,6,0,64,8,9,0,0,0,57,3,9,25.0
Hamza el Dahri,NED,"MF,FW",Sparta R'dam,18.0,2005.0,0.4,1,0,0,1,0,0,0,0,2,0,0,0,3,1,2,33.3
Mario Engels,GER,"FW,MF",Heracles Almelo,29.0,1993.0,17.8,4,0,0,22,22,8,64,0,9,0,0,0,59,5,28,15.2
Marcelencio Esajas,NED,"MF,FW",Almere City,21.0,2002.0,0.4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,
Luca Everink,NED,DF,Go Ahead Eag,22.0,2001.0,3.1,0,0,0,3,9,0,3,9,2,0,0,0,18,1,5,16.7
Kevin Felida,CUW,MF,RKC Waalwijk,23.0,1999.0,8.8,2,0,0,10,10,0,3,10,22,0,0,0,66,10,7,58.8
Arianit Ferati,KVX,"MF,DF",Fortuna Sittard,25.0,1997.0,8.2,0,0,0,9,7,0,11,8,9,0,0,0,63,9,9,50.0
Derensili Fernandes,NED,"FW,MF",Excelsior,22.0,2001.0,14.3,0,0,0,13,16,3,38,9,11,0,0,0,67,8,21,27.6
Rashaan Fernandes,NED,"FW,MF",Go Ahead Eag,24.0,1998.0,0.4,0,0,0,1,1,0,5,0,0,0,0,0,1,0,1,0.0
Nick Fichtinger,NED,MF,Zwolle,19.0,2004.0,3.9,2,0,0,5,2,0,3,6,7,0,0,0,25,6,3,66.7
Ezechiel Fiemawhle,NED,"MF,FW",Volendam,18.0,2004.0,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,100.0
Kian Fitz-Jim,NED,"MF,FW",Ajax,20.0,2003.0,0.5,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,
Kian Fitz-Jim,NED,MF,Excelsior,20.0,2003.0,4.4,1,0,0,8,3,1,2,5,9,0,0,0,25,1,4,20.0
Ryan Flamingo,NED,"MF,DF",Utrecht,20.0,2002.0,30.7,4,0,0,25,13,1,8,39,26,0,1,0,174,67,59,53.2
Josh Flint,ENG,DF,Volendam,22.0,2000.0,24.8,4,0,0,20,8,2,11,32,27,0,0,0,93,53,44,54.6
Sherel Floranus,CUW,DF,Almere City,24.0,1998.0,28.0,7,0,0,40,14,0,37,38,38,0,1,0,160,41,37,52.6
Fodé Fofana,NED,FW,Vitesse,20.0,2002.0,1.1,0,0,0,3,4,0,0,0,0,0,0,0,3,0,3,0.0
Sadik Fofana,TOG,DF,Fortuna Sittard,20.0,2003.0,7.0,0,0,0,6,4,0,1,4,13,0,0,1,39,9,11,45.0
Anthony Fontana,USA,"MF,FW",Zwolle,23.0,1999.0,0.5,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0.0
Carlos Forbs,POR,FW,Ajax,19.0,2004.0,9.2,0,0,0,6,9,4,31,2,12,1,0,0,37,0,8,0.0
Oscar Fraulo,DEN,MF,Utrecht,19.0,2003.0,23.3,4,0,0,23,28,3,23,17,27,0,0,1,120,27,22,55.1
Anton Gaaei,DEN,DF,Ajax,20.0,2002.0,12.9,1,0,0,10,6,0,66,20,13,0,0,0,78,20,22,47.6
Juriën Gaari,CUW,DF,RKC Waalwijk,29.0,1993.0,18.3,5,0,0,30,5,1,18,20,23,0,0,0,103,29,20,59.2
Anselmo García MacNulty,IRL,DF,Zwolle,20.0,2003.0,27.9,9,0,0,36,18,2,74,36,42,0,3,0,113,40,23,63.5
Stijn van Gassel,NED,GK,Excelsior,26.0,1996.0,34.0,0,0,0,0,4,0,0,0,0,0,0,0,39,9,2,81.8
Lutsharel Geertruida,NED,DF,Feyenoord,23.0,2000.0,33.8,2,0,0,18,29,3,24,31,31,0,0,0,182,21,12,63.6
Anwar El Ghazi,NED,FW,PSV Eindhoven,28.0,1995.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Teun Gijselhart,NED,MF,Zwolle,18.0,2005.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Santiago Giménez,MEX,FW,Feyenoord,22.0,2001.0,26.3,3,0,0,13,42,23,6,0,1,2,0,0,63,38,43,46.9
Marco van Ginkel,NED,"MF,FW",Vitesse,30.0,1992.0,21.8,2,1,0,28,25,4,5,4,8,0,0,0,52,125,83,60.1
Paul Gladon,NED,FW,Fortuna Sittard,31.0,1992.0,1.9,0,0,0,3,3,3,0,0,1,0,0,0,5,13,6,68.4
Mika Godts,BEL,"FW,MF",Ajax,18.0,2005.0,6.4,0,0,0,1,6,2,17,1,5,0,0,0,27,2,2,50.0
Wouter Goes,NED,DF,AZ Alkmaar,19.0,2004.0,12.6,2,0,0,17,7,0,3,12,12,0,0,0,54,19,25,43.2
Roberto González,ESP,"FW,MF",NEC Nijmegen,22.0,2001.0,15.4,2,0,0,16,44,2,36,4,14,1,0,0,73,7,17,29.2
Tristan Gooijer,NED,"DF,MF",Ajax,18.0,2004.0,6.3,0,0,0,6,3,0,10,4,17,0,0,0,34,4,3,57.1
Jay Gorter,NED,GK,Ajax,23.0,2000.0,7.4,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,
Kenzo Goudmijn,NED,MF,AZ Alkmaar,21.0,2001.0,2.7,1,0,0,3,4,0,4,1,2,0,0,0,20,3,1,75.0
Kenzo Goudmijn,NED,"MF,FW",Excelsior,21.0,2001.0,17.4,2,0,0,12,28,1,40,12,18,0,0,0,116,6,15,28.6
Iman Griffith,NED,"FW,MF",Fortuna Sittard,21.0,2001.0,2.7,0,0,0,0,1,2,6,2,4,1,0,0,8,0,3,0.0
Axel Guessand,FRA,DF,Volendam,18.0,2004.0,0.5,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,100.0
Rodrigo Guth,BRA,DF,Fortuna Sittard,22.0,2000.0,31.3,8,1,1,34,3,0,11,31,19,0,0,0,154,99,56,63.9
Jonathan de Guzmán,NED,MF,Sparta R'dam,35.0,1987.0,21.4,6,0,0,27,16,1,56,23,9,0,0,0,152,22,23,48.9
Milan de Haan,NED,MF,Volendam,19.0,2003.0,24.1,3,0,0,27,11,1,15,11,31,0,0,0,97,15,18,45.5
Jesse van de Haar,NED,FW,Utrecht,18.0,2005.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0
Anis Hadj Moussa,ALG,FW,Vitesse,21.0,2002.0,9.4,3,0,0,10,12,1,93,2,3,0,0,0,30,3,8,27.3
Alen Halilović,CRO,"MF,FW",Fortuna Sittard,27.0,1996.0,23.3,1,0,0,15,29,1,120,9,13,0,0,0,130,5,19,20.8
Denzel Hall,NED,DF,Heerenveen,22.0,2001.0,4.6,1,0,0,5,3,0,5,5,8,0,0,0,33,8,6,57.1
Saïd Hamulic,BIH,FW,Vitesse,22.0,2000.0,7.9,2,0,0,10,11,8,8,2,4,0,0,0,11,12,23,34.3
Dávid Hancko,SVK,DF,Feyenoord,25.0,1997.0,33.7,2,0,0,11,18,3,35,29,27,0,0,0,234,51,40,56.0
Tim Handwerker,GER,"FW,DF",Utrecht,25.0,1998.0,0.2,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,
Kornelius Hansen,NOR,FW,Almere City,22.0,2001.0,15.4,2,0,0,9,21,16,17,1,3,1,0,0,43,19,61,23.8
Sontje Hansen,CUW,FW,NEC Nijmegen,21.0,2002.0,21.2,3,0,0,11,24,4,40,6,16,2,0,0,94,15,26,36.6
Emil Hansson,SWE,"FW,MF",Heracles Almelo,25.0,1998.0,20.9,2,0,0,8,5,2,83,1,6,0,1,0,129,0,8,0.0
Lennard Hartjes,NED,MF,Excelsior,20.0,2003.0,1.0,0,0,0,0,2,0,0,1,2,0,0,0,9,1,1,50.0
Quilindschy Hartman,NED,DF,Feyenoord,21.0,2001.0,23.0,3,0,0,21,5,1,66,28,25,0,1,0,129,30,26,53.6
Jorrel Hato,NED,DF,Ajax,17.0,2006.0,32.9,5,0,0,12,13,0,9,45,38,0,0,1,189,76,69,52.4
Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,26.0,1997.0,2.0,1,0,0,2,0,0,4,1,1,0,0,0,9,2,2,50.0
Mike Hauptmeijer,NED,GK,Zwolle,26.0,1997.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
Thom Haye,IDN,MF,Heerenveen,28.0,1995.0,29.0,4,1,0,31,16,0,146,30,36,0,0,0,230,26,26,50.0
Nazjir Held,CUW,DF,Utrecht,17.0,2005.0,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
Jordan Henderson,ENG,MF,Ajax,33.0,1990.0,8.3,0,0,0,8,4,0,40,5,2,0,0,0,43,6,3,66.7
Ramon Hendriks,NED,DF,Vitesse,22.0,2001.0,29.4,7,0,0,29,24,1,6,36,27,0,2,0,160,68,49,58.1
