Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Anthony Fontana,USA,"MF,FW",Zwolle,23.0,1999.0,0.5,19,0,3,10,6,1,19,1,0,0.0,1,100.0,10,87,40,1,0,0,0,0,11,1
Carlos Forbs,POR,FW,Ajax,19.0,2004.0,9.2,456,4,53,89,323,61,456,42,19,45.2,22,52.4,279,2278,1204,50,33,24,31,12,309,120
Oscar Fraulo,DEN,MF,Utrecht,19.0,2003.0,23.3,1182,53,214,663,316,53,1182,31,21,67.7,6,19.4,652,3843,1815,47,24,8,44,18,757,67
Anton Gaaei,DEN,DF,Ajax,20.0,2002.0,12.9,951,37,250,407,299,27,951,21,12,57.1,8,38.1,531,2776,1381,36,21,7,21,12,593,106
Juriën Gaari,CUW,DF,RKC Waalwijk,29.0,1993.0,18.3,1095,143,537,465,101,7,1095,17,11,64.7,5,29.4,587,3587,1953,22,10,1,11,17,602,25
Anselmo García MacNulty,IRL,DF,Zwolle,20.0,2003.0,27.9,1861,127,785,777,308,22,1861,17,11,64.7,6,35.3,909,3764,2110,43,37,2,28,8,1107,98
Stijn van Gassel,NED,GK,Excelsior,26.0,1996.0,34.0,1681,1412,1676,4,1,0,1681,1,0,0.0,1,100.0,1047,6081,3794,0,0,0,1,1,890,1
Lutsharel Geertruida,NED,DF,Feyenoord,23.0,2000.0,33.8,2624,80,576,1572,493,64,2623,42,23,54.8,17,40.5,1585,8056,4940,86,54,8,25,21,1864,91
Anwar El Ghazi,NED,FW,PSV Eindhoven,28.0,1995.0,0.0,7,0,1,3,4,2,7,2,2,100.0,0,0.0,3,38,37,1,0,1,0,0,7,2
Teun Gijselhart,NED,MF,Zwolle,18.0,2005.0,0.1,6,0,1,5,0,0,6,0,0,,0,,5,33,24,0,0,0,0,0,5,0
Santiago Giménez,MEX,FW,Feyenoord,22.0,2001.0,26.3,751,12,37,239,487,212,747,85,28,32.9,52,61.2,476,2772,1246,47,35,33,74,43,557,211
Marco van Ginkel,NED,"MF,FW",Vitesse,30.0,1992.0,21.8,906,53,147,470,295,81,905,10,5,50.0,5,50.0,423,1923,794,21,20,5,32,11,668,66
Paul Gladon,NED,FW,Fortuna Sittard,31.0,1992.0,1.9,57,3,4,30,23,12,57,0,0,,0,,24,65,25,1,0,1,3,1,41,4
Mika Godts,BEL,"FW,MF",Ajax,18.0,2005.0,6.4,342,3,23,148,182,37,342,44,20,45.5,22,50.0,234,1889,852,35,18,20,24,8,265,64
Wouter Goes,NED,DF,AZ Alkmaar,19.0,2004.0,12.6,992,102,426,538,33,10,992,7,6,85.7,1,14.3,612,4160,2867,20,7,0,4,4,714,6
Roberto González,ESP,"FW,MF",NEC Nijmegen,22.0,2001.0,15.4,609,13,111,266,243,57,609,50,17,34.0,31,62.0,355,2059,1035,34,18,13,46,27,445,87
Tristan Gooijer,NED,"DF,MF",Ajax,18.0,2004.0,6.3,450,18,101,203,154,14,450,18,11,61.1,7,38.9,248,1545,811,24,15,2,10,6,280,38
Jay Gorter,NED,GK,Ajax,23.0,2000.0,7.4,320,275,316,4,0,0,320,0,0,,0,,204,906,517,0,0,0,0,0,192,0
Kenzo Goudmijn,NED,MF,AZ Alkmaar,21.0,2001.0,2.7,197,3,33,110,54,1,197,5,3,60.0,2,40.0,106,587,284,6,2,0,1,2,130,3
Kenzo Goudmijn,NED,"MF,FW",Excelsior,21.0,2001.0,17.4,1046,30,225,565,283,22,1046,88,44,50.0,38,43.2,623,4482,2057,54,43,9,31,23,702,39
Iman Griffith,NED,"FW,MF",Fortuna Sittard,21.0,2001.0,2.7,92,3,15,31,47,10,92,7,2,28.6,4,57.1,56,389,213,10,4,3,4,2,65,18
Axel Guessand,FRA,DF,Volendam,18.0,2004.0,0.5,13,2,7,6,0,0,13,0,0,,0,,4,36,1,0,1,0,0,0,2,0
Rodrigo Guth,BRA,DF,Fortuna Sittard,22.0,2000.0,31.3,1644,182,822,691,140,71,1644,10,7,70.0,3,30.0,894,5577,3274,26,14,2,18,10,992,16
Jonathan de Guzmán,NED,MF,Sparta R'dam,35.0,1987.0,21.4,1340,74,367,765,227,13,1340,20,10,50.0,7,35.0,695,3810,1995,30,21,1,26,11,789,18
Milan de Haan,NED,MF,Volendam,19.0,2003.0,24.1,800,42,235,363,213,31,800,19,11,57.9,6,31.6,399,2491,1000,16,17,2,28,26,416,37
Jesse van de Haar,NED,FW,Utrecht,18.0,2005.0,0.1,5,0,0,1,4,0,5,0,0,,0,,1,0,0,0,0,0,1,0,3,0
Anis Hadj Moussa,ALG,FW,Vitesse,21.0,2002.0,9.4,573,3,48,204,327,67,573,74,30,40.5,40,54.1,355,2876,1582,62,26,32,27,14,397,108
Alen Halilović,CRO,"MF,FW",Fortuna Sittard,27.0,1996.0,23.3,1228,19,168,629,448,33,1226,89,46,51.7,36,40.4,663,4239,1871,39,25,7,45,19,778,69
Denzel Hall,NED,DF,Heerenveen,22.0,2001.0,4.6,262,22,94,135,34,3,262,2,1,50.0,1,50.0,112,488,262,5,2,0,7,1,130,7
Saïd Hamulic,BIH,FW,Vitesse,22.0,2000.0,7.9,191,4,10,83,100,21,191,18,5,27.8,10,55.6,120,729,310,8,7,4,28,7,139,25
Dávid Hancko,SVK,DF,Feyenoord,25.0,1997.0,33.7,3345,231,1183,1837,353,99,3344,38,28,73.7,8,21.1,2181,12883,8780,91,52,10,10,13,2437,65
Tim Handwerker,GER,"FW,DF",Utrecht,25.0,1998.0,0.2,12,0,4,6,2,0,12,0,0,,0,,3,16,9,0,0,0,1,1,6,0
Kornelius Hansen,NOR,FW,Almere City,22.0,2001.0,15.4,514,8,35,136,348,77,514,64,30,46.9,29,45.3,332,1905,895,46,19,30,57,20,384,131
Sontje Hansen,CUW,FW,NEC Nijmegen,21.0,2002.0,21.2,807,21,116,289,427,98,807,102,43,42.2,53,52.0,526,4382,2213,88,47,42,73,33,558,190
Emil Hansson,SWE,"FW,MF",Heracles Almelo,25.0,1998.0,20.9,913,29,160,312,468,66,910,81,26,32.1,48,59.3,621,5493,3090,119,87,32,46,15,661,152
Lennard Hartjes,NED,MF,Excelsior,20.0,2003.0,1.0,58,0,6,46,8,0,58,4,2,50.0,1,25.0,34,205,98,1,0,0,5,0,32,3
Quilindschy Hartman,NED,DF,Feyenoord,21.0,2001.0,23.0,1920,27,400,967,566,61,1920,24,15,62.5,9,37.5,1093,4316,2309,45,46,12,13,13,1273,116
Jorrel Hato,NED,DF,Ajax,17.0,2006.0,32.9,3038,300,1198,1617,247,17,3038,44,24,54.5,16,36.4,1849,8864,5041,39,37,2,26,15,2141,32
Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,26.0,1997.0,2.0,161,13,75,77,11,4,161,0,0,,0,,111,686,467,2,3,0,0,2,128,2
Mike Hauptmeijer,NED,GK,Zwolle,26.0,1997.0,2.0,110,99,108,2,0,0,110,2,1,50.0,1,50.0,67,321,204,0,0,0,0,0,52,0
Thom Haye,IDN,MF,Heerenveen,28.0,1995.0,29.0,2263,91,502,1301,490,12,2259,45,24,53.3,19,42.2,1238,6905,3778,50,42,2,28,27,1441,45
Nazjir Held,CUW,DF,Utrecht,17.0,2005.0,0.3,14,1,5,5,4,0,14,0,0,,0,,9,34,21,0,0,0,0,0,9,0
Jordan Henderson,ENG,MF,Ajax,33.0,1990.0,8.3,832,21,171,471,194,7,832,10,4,40.0,6,60.0,485,1761,858,11,14,0,6,4,636,20
Ramon Hendriks,NED,DF,Vitesse,22.0,2001.0,29.4,1939,264,1016,839,98,17,1939,29,15,51.7,12,41.4,1064,6302,3397,26,21,2,21,7,1162,15
Tom Hendriks,NED,GK,Fortuna Sittard,21.0,2002.0,1.0,27,21,26,1,0,0,27,0,0,,0,,16,81,69,0,0,0,0,0,9,0
Sjors Hermsen,,FW,Fortuna Sittard,,,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Mees Hilgers,IDN,DF,Twente,22.0,2001.0,24.3,1688,159,775,845,86,26,1688,19,8,42.1,10,52.6,1045,6590,4110,37,22,2,16,4,1166,12
Bart van Hintum,NED,DF,Zwolle,36.0,1987.0,2.0,156,14,56,73,29,1,156,2,1,50.0,1,50.0,74,369,240,3,1,0,2,0,71,4
Mees Hoedemakers,NED,MF,NEC Nijmegen,25.0,1998.0,21.7,1394,73,288,848,270,26,1394,25,18,72.0,6,24.0,702,3447,1591,23,21,3,29,12,881,43
Quincy Hoeve,BOE,"FW,MF",Volendam,20.0,2003.0,3.9,145,5,11,60,75,22,145,5,2,40.0,3,60.0,59,226,59,1,3,0,14,8,100,18
Justin Hoogma,NED,DF,Heracles Almelo,25.0,1998.0,28.7,1885,261,924,891,77,21,1885,9,8,88.9,1,11.1,1129,7896,5223,59,19,1,8,7,1286,5
Siebe Horemans,BEL,DF,Excelsior,25.0,1998.0,33.6,2187,207,932,879,394,32,2187,51,32,62.7,15,29.4,953,4980,2370,46,33,6,29,16,1137,91
Jizz Hornkamp,NED,FW,Heracles Almelo,25.0,1998.0,14.3,426,20,43,207,178,58,423,18,9,50.0,9,50.0,195,762,278,9,6,4,28,17,306,49
Jeroen Houwen,NED,GK,RKC Waalwijk,27.0,1996.0,3.6,169,144,167,2,0,0,169,0,0,,0,,95,543,288,0,0,0,2,0,75,0
Ajdin Hrustic,AUS,"MF,FW",Heracles Almelo,27.0,1996.0,12.9,710,24,154,373,189,9,710,17,6,35.3,10,58.8,380,2051,919,21,22,3,20,10,488,33
Dean Huiberts,NED,"MF,DF",Zwolle,23.0,2000.0,1.3,41,4,12,18,11,4,41,5,1,20.0,4,80.0,14,110,18,1,1,1,4,4,14,4
Daan Huisman,NED,FW,Vitesse,21.0,2002.0,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Younes Taha El Idrissi,MAR,"FW,MF",Twente,20.0,2002.0,5.2,360,3,28,116,222,23,360,22,9,40.9,11,50.0,226,1440,766,32,15,7,17,3,253,82
Zidane Iqbal,IRQ,"MF,DF",Utrecht,20.0,2003.0,5.7,453,19,86,281,88,6,453,10,7,70.0,2,20.0,274,1612,908,19,8,1,15,16,319,15
Nicolas Isimat-Mirin,FRA,DF,Vitesse,31.0,1991.0,24.2,1605,207,856,718,45,27,1605,10,8,80.0,2,20.0,866,4436,2406,11,5,0,14,9,942,4
Amir Ismaïl,NED,FW,Heerenveen,18.0,2004.0,0.1,7,0,1,5,1,0,7,0,0,,0,,3,7,7,0,0,0,0,0,3,0
Luka Ivanušec,CRO,FW,Feyenoord,24.0,1998.0,12.9,829,14,61,255,520,87,829,61,34,55.7,27,44.3,533,3350,1545,55,32,34,24,18,600,178
Joey Jacobs,NED,DF,Almere City,23.0,2000.0,21.8,1125,81,416,535,185,25,1125,5,2,40.0,3,60.0,411,2123,994,13,12,0,12,6,437,9
Alireza Jahanbakhsh,IRN,"FW,MF",Feyenoord,29.0,1993.0,5.1,409,9,44,119,257,29,409,24,16,66.7,7,29.2,232,1376,697,20,10,4,12,5,290,91
Dean James,IDN,"DF,FW",Go Ahead Eag,23.0,2000.0,1.1,50,4,19,23,8,3,50,0,0,,0,,18,152,81,3,2,1,1,0,20,3
Victor Jensen,DEN,"MF,FW",Utrecht,23.0,2000.0,16.4,683,20,109,343,240,76,683,19,5,26.3,13,68.4,322,1766,758,29,20,11,34,13,421,91
Divaio Jhaïr-Bobson,NED,"DF,FW",Zwolle,19.0,2004.0,0.6,23,0,3,12,9,0,23,1,1,100.0,0,0.0,17,145,79,2,2,0,3,0,16,4
Darius Johnson,GRN,"FW,MF",Volendam,23.0,2000.0,13.3,426,11,71,153,207,33,426,48,12,25.0,29,60.4,278,1806,872,35,20,8,22,18,291,97
Miliano Jonathans,IDN,"MF,FW",Vitesse,19.0,2004.0,1.0,64,2,9,29,27,5,64,8,3,37.5,4,50.0,45,334,175,7,1,2,5,1,47,7
Luuk de Jong,NED,FW,PSV Eindhoven,32.0,1990.0,30.6,1218,36,91,504,626,268,1210,20,8,40.0,12,60.0,545,1675,538,12,9,6,64,36,920,224
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,24.0,1999.0,9.7,792,23,154,399,245,16,792,20,10,50.0,8,40.0,474,2463,1164,22,24,1,15,6,561,69
Ibrahim El Kadiri,NED,FW,Volendam,21.0,2002.0,0.9,45,2,7,16,22,4,45,7,3,42.9,4,57.1,26,262,164,7,4,2,0,1,28,10
Jochem van de Kamp,NED,"DF,MF",Almere City,19.0,2003.0,21.1,920,41,191,420,313,44,920,33,22,66.7,10,30.3,380,1586,592,18,17,10,16,12,416,76
Ahmetcan Kaplan,TUR,DF,Ajax,20.0,2003.0,10.5,923,86,392,507,29,6,923,8,5,62.5,1,12.5,540,2927,1812,8,10,0,8,1,661,3
Safouane Karim,NED,"MF,FW",Volendam,19.0,2004.0,2.6,144,3,21,73,56,7,144,23,15,65.2,6,26.1,85,619,257,7,7,3,15,6,88,14
Daniel Karlsbakk,NOR,"FW,MF",Heerenveen,20.0,2003.0,3.3,108,1,8,47,53,22,108,6,1,16.7,3,50.0,55,279,154,7,4,5,14,3,76,22
Souffian El Karouani,MAR,DF,Utrecht,22.0,2000.0,27.2,1541,66,386,705,457,40,1541,48,24,50.0,20,41.7,754,3992,2077,64,48,11,22,19,834,170
Denso Kasius,NED,DF,AZ Alkmaar,20.0,2002.0,5.0,360,18,109,151,109,15,360,25,16,64.0,8,32.0,190,1366,776,20,12,7,10,5,201,40
Sam Kersten,NED,DF,Zwolle,25.0,1998.0,34.0,2061,310,1143,863,59,12,2061,9,4,44.4,3,33.3,1126,5868,3285,29,18,1,9,7,1320,9
Yann Kitala,,FW,Almere City,25.0,1998.0,5.3,174,5,11,63,102,28,174,13,4,30.8,9,69.2,95,475,219,9,6,7,14,9,134,34
Joshua Kitolano,NOR,MF,Sparta R'dam,21.0,2001.0,23.4,953,52,217,517,231,37,951,33,16,48.5,14,42.4,507,2863,1400,28,23,3,40,17,568,50
Mathias Kjølø,NOR,MF,Twente,22.0,2001.0,24.8,1568,56,357,912,307,7,1568,16,13,81.3,2,12.5,795,3569,1460,20,29,1,23,13,1031,24
Davy Klaassen,NED,MF,Ajax,30.0,1993.0,0.7,25,1,4,9,13,5,25,1,1,100.0,0,0.0,13,34,4,0,0,0,2,0,16,3
Sean Klaiber,SUR,DF,Utrecht,29.0,1994.0,1.1,104,4,30,55,21,1,104,3,2,66.7,1,33.3,39,183,98,2,3,0,1,0,54,7
Flip Klomp,NED,MF,Volendam,21.0,2001.0,0.4,15,1,6,8,2,0,15,0,0,,0,,6,35,16,1,1,0,0,0,4,2
Mats Köhlert,GER,DF,Heerenveen,25.0,1998.0,32.9,2121,101,643,759,738,43,2121,43,16,37.2,21,48.8,1047,6075,3413,87,59,10,42,10,1204,181
Luuk Koopmans,NED,GK,Fortuna Sittard,29.0,1993.0,5.0,157,122,154,4,0,0,157,0,0,,0,,91,692,364,0,0,0,0,0,54,0
Peer Koopmeiners,NED,MF,Almere City,23.0,2000.0,30.8,1899,135,529,936,467,11,1899,44,23,52.3,20,45.5,621,2854,1189,18,19,2,42,21,628,38
Kacper Kozłowski,POL,"MF,FW",Vitesse,19.0,2003.0,22.7,995,30,169,428,423,91,995,119,49,41.2,63,52.9,553,3485,1517,53,26,18,66,46,632,120
Joris Kramer,NED,DF,Go Ahead Eag,26.0,1996.0,28.5,1881,385,1076,742,70,27,1881,6,5,83.3,1,16.7,830,4569,2569,14,13,1,12,5,1020,8
Michiel Kramer,NED,FW,RKC Waalwijk,34.0,1988.0,20.3,534,39,72,248,219,74,530,12,5,41.7,7,58.3,210,721,215,7,8,1,21,8,358,60
Filip Krastev,BUL,MF,Zwolle,21.0,2001.0,10.0,550,23,135,281,155,21,550,47,27,57.4,16,34.0,303,2126,1118,35,24,12,23,19,336,34
Mohammed Kudus,GHA,"FW,MF",Ajax,22.0,2000.0,2.0,104,5,12,28,66,21,104,17,12,70.6,4,23.5,85,604,301,11,3,8,6,6,82,27
Bas Kuipers,NED,DF,Go Ahead Eag,28.0,1994.0,32.8,1787,128,505,665,637,82,1787,44,15,34.1,23,52.3,725,3797,1977,71,38,17,38,17,886,187
Garang Kuol,AUS,"FW,MF",Volendam,18.0,2004.0,7.6,219,3,47,63,112,19,219,26,6,23.1,18,69.2,141,862,441,17,10,9,21,9,136,48
Dave Kwakman,NED,MF,AZ Alkmaar,18.0,2004.0,0.8,73,0,6,45,22,1,73,2,0,0.0,0,0.0,43,210,83,2,1,1,0,1,58,0
Rajiv van La Parra,NED,"FW,MF",Almere City,32.0,1991.0,20.0,829,15,80,299,472,96,829,121,48,39.7,64,52.9,530,3430,1397,55,28,34,117,53,593,171
Zakaria Labyad,MAR,"MF,FW",Utrecht,30.0,1993.0,3.1,129,1,23,54,54,3,129,4,1,25.0,3,75.0,60,246,107,4,3,0,12,2,79,23
Mayckel Lahdo,SWE,FW,AZ Alkmaar,20.0,2002.0,8.5,419,0,42,167,220,49,419,59,32,54.2,26,44.1,298,2569,1303,39,24,14,24,22,325,105
Thomas Lam,FIN,DF,Zwolle,29.0,1993.0,29.4,2038,368,1144,799,103,34,2038,6,5,83.3,0,0.0,1073,5027,2536,12,17,0,8,8,1296,8
Sam Lammers,NED,FW,Utrecht,26.0,1997.0,17.8,674,9,30,303,348,101,673,32,13,40.6,18,56.3,378,1409,458,18,12,7,69,32,544,120
Lazaros Lamprou,GRE,"FW,MF",Excelsior,25.0,1997.0,18.0,709,26,110,275,334,70,709,51,23,45.1,24,47.1,450,3341,1615,68,37,21,45,21,487,114
Tygo Land,NED,MF,PSV Eindhoven,17.0,2006.0,0.2,34,0,5,23,6,1,34,1,0,0.0,1,100.0,17,68,44,0,0,0,0,2,27,1
Noa Lang,NED,"FW,MF",PSV Eindhoven,24.0,1999.0,6.5,400,1,24,147,238,50,400,29,11,37.9,14,48.3,281,2232,994,42,22,26,23,9,315,71
Tobias Lauritsen,NOR,FW,Sparta R'dam,25.0,1997.0,27.6,952,42,75,439,447,153,949,25,8,32.0,16,64.0,372,1338,565,14,15,10,58,23,701,147
Barry Lauwers,NED,GK,Volendam,23.0,1999.0,1.0,51,43,50,1,0,0,51,0,0,,0,,28,100,75,0,0,0,0,0,25,0
Marko Lazetić,SRB,"FW,DF",Fortuna Sittard,19.0,2004.0,2.0,56,2,4,23,30,10,56,5,0,0.0,5,100.0,30,97,45,2,1,0,4,5,37,8
Luke Le Roux,RSA,MF,Volendam,23.0,2000.0,9.7,425,29,134,247,49,4,425,9,8,88.9,0,0.0,193,746,277,1,4,1,12,5,245,7
Richy Ledezma,USA,MF,PSV Eindhoven,22.0,2000.0,0.1,8,0,0,3,5,2,8,0,0,,0,,6,20,9,0,0,0,0,0,7,1
Kelvin Leerdam,SUR,DF,Heracles Almelo,33.0,1990.0,8.7,568,102,307,249,15,3,568,1,1,100.0,0,0.0,283,1286,635,2,0,1,2,1,362,0
Yannick Leliendal,SUR,DF,Utrecht,21.0,2002.0,5.5,317,20,96,160,65,2,317,7,5,71.4,2,28.6,150,985,543,6,4,0,6,2,154,16
Julian Lelieveld,NED,DF,RKC Waalwijk,25.0,1997.0,26.9,1756,119,588,706,471,40,1756,21,8,38.1,10,47.6,812,3450,1871,42,28,4,21,9,945,129
Isac Lidberg,SWE,FW,Utrecht,24.0,1998.0,10.5,321,8,25,147,149,54,321,12,6,50.0,4,33.3,181,901,250,14,3,6,33,12,240,66
Anthony Limbombe,BEL,FW,Almere City,29.0,1994.0,2.0,84,1,13,25,46,7,84,7,4,57.1,3,42.9,49,384,181,8,4,5,7,3,65,12
Bryan Limbombe,BEL,"FW,MF",Heracles Almelo,22.0,2001.0,19.3,615,9,93,213,326,73,615,86,31,36.0,50,58.1,389,3335,1919,61,37,33,55,19,417,108
Ondřej Lingr,CZE,"MF,FW",Feyenoord,24.0,1998.0,3.8,203,2,18,89,98,35,203,8,5,62.5,3,37.5,121,570,276,10,2,7,15,7,140,28
Evert Linthorst,NED,MF,Go Ahead Eag,23.0,2000.0,26.3,1524,128,415,855,266,15,1524,18,12,66.7,3,16.7,659,3294,1518,23,17,0,19,13,886,50
Enric Llansana,NED,"MF,DF",Go Ahead Eag,22.0,2001.0,13.6,963,64,257,536,182,13,963,17,7,41.2,9,52.9,402,2010,1116,20,19,2,25,10,532,19
Loizos Loizou,CYP,"FW,MF",Heerenveen,20.0,2003.0,1.5,56,1,8,18,32,6,56,7,6,85.7,1,14.3,42,342,207,7,3,2,3,3,46,10
Chris Lokesa,BEL,"FW,MF",RKC Waalwijk,18.0,2004.0,22.9,868,26,120,377,387,73,868,73,22,30.1,39,53.4,514,3365,1549,62,41,24,54,37,578,136
Justin Lonwijk,SUR,"FW,MF",Fortuna Sittard,23.0,1999.0,11.4,386,8,61,177,155,53,385,15,5,33.3,8,53.3,212,904,381,13,11,5,25,7,251,49
Marcos López,PER,DF,Feyenoord,23.0,1999.0,5.2,434,11,91,240,105,11,434,6,4,66.7,2,33.3,231,1293,744,17,7,2,5,3,269,23
Hirving Lozano,MEX,FW,PSV Eindhoven,28.0,1995.0,17.1,908,4,81,269,577,113,908,80,32,40.0,40,50.0,620,4744,2560,84,53,39,38,20,683,227
Thierry Lutonda,BEL,DF,RKC Waalwijk,22.0,2000.0,8.0,514,36,230,203,88,4,514,22,5,22.7,16,72.7,230,1042,439,6,4,3,16,7,262,29
Christopher Mamengi,NED,"DF,FW",Almere City,22.0,2001.0,0.8,52,10,26,13,14,0,52,1,0,0.0,1,100.0,15,81,30,1,0,0,0,0,17,0
Million Manhoef,NED,FW,Vitesse,21.0,2002.0,16.2,723,10,89,297,365,61,723,111,45,40.5,56,50.5,499,4049,2110,78,45,38,63,45,515,123
Sivert Mannsverk,NOR,"MF,DF",Ajax,21.0,2002.0,9.8,708,34,175,405,135,5,708,12,7,58.3,4,33.3,406,2329,1083,14,16,2,3,7,516,7
Richonell Margaret,SUR,"FW,MF",RKC Waalwijk,22.0,2000.0,9.3,428,5,50,153,240,47,428,64,23,35.9,37,57.8,279,1901,932,39,25,15,48,23,297,88
Nathan Markelo,CUW,DF,Fortuna Sittard,24.0,1999.0,0.8,34,2,12,15,8,0,34,1,1,100.0,0,0.0,14,72,40,1,0,0,1,0,14,0
Pedro David Rosendo Marques,POR,FW,NEC Nijmegen,25.0,1998.0,0.5,38,0,1,20,17,4,38,1,1,100.0,0,0.0,18,100,38,3,1,1,1,0,25,1
Ar'jany Martha,CUW,"DF,FW",Ajax,19.0,2003.0,7.8,612,21,131,288,201,15,612,24,14,58.3,8,33.3,352,1957,1063,29,22,8,22,4,381,51
Bruno Martins Indi,NED,DF,AZ Alkmaar,31.0,1992.0,8.4,685,70,236,373,80,11,685,2,1,50.0,1,50.0,415,2623,1833,22,21,0,4,1,481,5
Faiz Mattoir,COM,"FW,MF",Almere City,23.0,2000.0,0.6,35,1,8,12,16,1,35,5,1,20.0,3,60.0,24,175,96,3,3,0,6,4,23,6
Magnus Mattsson,DEN,MF,NEC Nijmegen,24.0,1999.0,19.0,916,21,167,455,310,69,914,77,42,54.5,26,33.8,525,2835,1309,25,22,9,62,43,594,88
Myron Mau-Asam,NED,MF,Volendam,19.0,2004.0,0.1,6,0,0,4,2,0,6,0,0,,0,,2,18,0,0,0,0,0,0,6,0
Robin Maulun,FRA,MF,Volendam,26.0,1996.0,7.8,376,11,87,205,85,2,376,1,1,100.0,0,0.0,161,688,294,4,5,0,8,5,228,15
Adrian Mazilu,ROU,FW,Vitesse,17.0,2005.0,0.3,19,0,1,8,11,1,19,2,0,0.0,2,100.0,15,58,16,0,0,1,6,1,15,5
Loïc Mbe Soh,FRA,DF,Almere City,22.0,2001.0,14.0,684,88,303,351,34,10,684,5,5,100.0,0,0.0,298,1578,782,5,3,1,6,4,307,2
Xavier Mbuyamba,NED,DF,Volendam,21.0,2001.0,6.7,435,51,181,233,23,6,435,5,2,40.0,2,40.0,242,1481,914,8,5,0,9,2,272,2
Jakov Medić,CRO,DF,Ajax,24.0,1998.0,3.7,336,30,131,199,8,3,336,3,1,33.3,2,66.7,233,1508,919,3,2,0,5,0,251,0
Mexx Meerdink,NED,FW,Vitesse,20.0,2003.0,6.6,229,8,16,89,124,27,229,10,5,50.0,5,50.0,107,473,187,7,6,3,15,5,173,35
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,20.0,2003.0,0.3,8,1,1,3,4,2,8,0,0,,0,,3,13,0,0,0,0,1,1,5,1
Aaron Meijers,NED,DF,RKC Waalwijk,35.0,1987.0,25.6,1752,112,553,787,425,17,1752,17,5,29.4,9,52.9,776,4671,2668,66,32,8,27,16,915,87
Raz Meir,ISR,DF,RKC Waalwijk,26.0,1996.0,0.6,54,0,17,28,10,1,54,0,0,,0,,26,110,57,0,1,0,0,0,32,5
Rick Meissen,NED,DF,Sparta R'dam,21.0,2002.0,9.8,560,89,275,276,16,5,560,3,0,0.0,3,100.0,325,2109,1354,16,5,0,2,0,344,3
Julien Mesbahi,MAR,DF,Twente,17.0,2006.0,0.4,33,10,24,9,0,0,33,0,0,,0,,15,77,42,1,0,0,0,1,20,0
Metinho,BRA,MF,Sparta R'dam,20.0,2003.0,14.1,697,44,183,407,118,10,697,30,17,56.7,10,33.3,379,2477,1178,20,13,6,21,18,409,14
Melle Meulensteen,NED,MF,Vitesse,24.0,1999.0,22.7,1386,83,326,847,221,28,1386,32,18,56.3,13,40.6,757,3567,1692,26,16,3,30,18,863,25
Daryl van Mieghem,NED,MF,Volendam,33.0,1989.0,1.7,58,0,4,31,23,3,58,0,0,,0,,33,111,36,0,1,0,2,2,34,4
Djordje Mihailovic,USA,MF,AZ Alkmaar,24.0,1998.0,3.1,143,3,20,76,49,10,143,2,1,50.0,1,50.0,87,375,110,3,4,1,2,2,105,17
Sven Mijnans,NED,"MF,FW",AZ Alkmaar,23.0,2000.0,26.3,1594,63,333,766,512,67,1594,40,23,57.5,16,40.0,826,3263,1365,20,39,7,47,26,1085,116
Georges Mikautadze,GEO,"MF,FW",Ajax,22.0,2000.0,2.6,111,2,17,49,47,8,111,18,5,27.8,10,55.6,63,424,159,5,2,1,10,5,91,20
Antoni Milambo,NED,"MF,FW",Feyenoord,18.0,2005.0,2.6,134,2,15,64,55,10,134,6,2,33.3,4,66.7,82,387,143,5,4,1,5,3,89,10
David Min,NED,FW,RKC Waalwijk,24.0,1999.0,18.4,553,22,54,242,268,77,552,47,23,48.9,20,42.6,302,1836,638,26,17,18,67,44,368,100
Yankuba Minteh,GAM,FW,Feyenoord,19.0,2004.0,16.2,850,5,71,238,559,160,850,119,59,49.6,54,45.4,538,5058,3144,127,48,91,56,31,582,264
Damon Mirani,NED,"MF,DF",Volendam,27.0,1996.0,32.0,1694,219,660,816,224,55,1694,7,4,57.1,3,42.9,705,3498,1978,21,17,0,22,9,940,21
Shunsuke Mito,JPN,"FW,MF",Sparta R'dam,20.0,2002.0,11.3,472,18,87,199,194,31,472,33,9,27.3,21,63.6,275,1752,818,30,10,11,35,16,318,62
Siem de Moes,NED,DF,Excelsior,19.0,2004.0,3.2,188,19,101,76,11,1,188,3,2,66.7,1,33.3,87,406,147,0,0,1,3,1,92,2
Robert Mühren,NED,FW,Volendam,34.0,1989.0,16.5,337,19,53,136,149,64,337,11,3,27.3,6,54.5,139,595,235,6,3,5,22,5,177,54
