Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
40,Mouhamed Belkheir,fr FRA,"FW,MF",Fortuna Sittard,24,1999,4.7,119,2,9,42,71,19,118,13,7,53.8,5,38.5,65,519,142,4,2,2,18,6,78,22,Matches
41,Armel Bella Kotchap,de GER,DF,PSV Eindhoven,21,2001,1.8,165,5,28,125,12,2,165,0,0,,0,,131,763,453,3,1,0,2,0,132,0,Matches
42,Mimeirhel Benita,nl NED,DF,Excelsior,19,2003,10.5,608,61,237,235,141,8,608,9,4,44.4,3,33.3,271,1402,496,7,6,1,8,7,307,40,Matches
43,Walter Benítez,ar ARG,GK,PSV Eindhoven,30,1993,32.9,1080,866,1072,8,0,0,1080,0,0,,0,,654,2912,1522,0,0,0,2,0,631,0,Matches
44,Mitchell van Bergen,nl NED,FW,Twente,23,1999,5.8,318,4,30,83,208,37,318,25,9,36.0,15,60.0,198,1930,1050,46,23,16,11,7,221,84,Matches
45,Steven Berghuis,nl NED,"FW,MF",Ajax,31,1991,16.0,1196,16,109,476,618,71,1196,46,19,41.3,23,50.0,752,3924,1862,55,41,20,30,7,920,176,Matches
46,Steven Bergwijn,nl NED,"FW,MF",Ajax,25,1997,21.6,1174,11,110,473,609,118,1169,82,39,47.6,38,46.3,763,5016,2499,75,79,35,61,33,920,171,Matches
47,Gijs Besselink,nl NED,"FW,MF",Twente,19,2004,0.6,46,0,10,22,14,3,46,4,1,25.0,3,75.0,24,114,57,1,1,0,3,1,22,1,Matches
48,Justin Bijlow,nl NED,GK,Feyenoord,25,1998,16.2,738,463,716,24,0,0,738,2,2,100.0,0,0.0,494,2403,1327,0,0,0,0,0,483,0,Matches
49,Daan Bisschops,nl NED,FW,Fortuna Sittard,18,2005,0.0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
50,Adrian Blake,eng ENG,"FW,MF",Utrecht,18,2005,0.3,21,0,0,7,14,4,21,2,2,100.0,0,0.0,15,91,62,3,1,0,1,0,17,6,Matches
51,Xander Blomme,be BEL,MF,Go Ahead Eag,21,2002,7.9,373,31,112,214,48,0,373,6,2,33.3,4,66.7,103,444,160,1,1,0,5,6,145,2,Matches
52,Myron Boadu,nl NED,"FW,MF",Twente,22,2001,3.3,120,2,4,26,90,39,120,14,6,42.9,7,50.0,71,264,120,7,2,3,13,4,95,27,Matches
53,Paweł Bochniewicz,pl POL,DF,Heerenveen,27,1996,25.7,1852,278,923,848,95,21,1852,6,3,50.0,3,50.0,1035,5902,3773,28,16,0,11,6,1200,10,Matches
54,Ruben van Bommel,nl NED,FW,AZ Alkmaar,18,2004,17.2,786,13,98,304,399,78,786,33,18,54.5,13,39.4,486,2959,1483,53,29,22,35,12,576,176,Matches
55,Taylor Booth,us USA,FW,Utrecht,22,2001,9.6,401,9,41,156,210,36,401,42,18,42.9,21,50.0,253,1877,825,37,21,14,26,17,272,81,Matches
56,Zach Booth,us USA,"MF,FW",Volendam,19,2004,17.3,463,15,87,195,197,47,463,34,17,50.0,15,44.1,265,2824,1299,42,39,17,44,22,286,78,Matches
57,Yvandro Borges Sanches,lu LUX,"FW,MF",NEC Nijmegen,19,2004,2.4,143,1,21,44,81,10,143,20,12,60.0,6,30.0,82,714,350,10,12,4,10,3,105,26,Matches
58,Olivier Boscagli,fr FRA,DF,PSV Eindhoven,25,1997,31.5,3181,275,1182,1830,185,20,3181,18,15,83.3,3,16.7,1947,9806,6241,52,43,1,12,3,2207,12,Matches
59,Othman Boussaid,be BEL,FW,Utrecht,23,2000,21.9,1182,10,141,546,517,57,1182,67,34,50.7,29,43.3,736,4910,2365,71,44,20,53,24,848,154,Matches
60,Amine Boutrah,fr FRA,FW,Vitesse,22,2000,20.2,991,14,127,441,441,87,991,79,31,39.2,44,55.7,707,5775,2583,85,57,38,59,30,751,182,Matches
61,Can Bozdogan,de GER,MF,Utrecht,22,2001,21.8,1326,67,288,769,293,23,1326,46,25,54.3,17,37.0,726,4020,1774,30,25,6,39,17,799,60,Matches
62,Jayden Braaf,nl NED,"FW,MF",Fortuna Sittard,20,2002,0.5,29,1,4,9,17,4,29,5,1,20.0,3,60.0,17,123,14,0,2,1,7,0,18,5,Matches
63,Mattijs Branderhorst,nl NED,GK,Utrecht,29,1993,5.0,151,139,151,0,0,0,151,0,0,,0,,80,450,294,0,0,0,0,0,67,0,Matches
64,Oliver Braude,no NOR,DF,Heerenveen,19,2004,23.5,1430,91,504,629,309,13,1430,22,11,50.0,5,22.7,645,3380,1729,33,34,3,33,13,714,85,Matches
65,Myron van Brederode,nl NED,FW,AZ Alkmaar,20,2003,14.6,719,13,96,256,384,64,719,64,37,57.8,25,39.1,482,3154,1555,64,33,21,45,24,514,146,Matches
66,Joshua Brenet,cw CUW,DF,Twente,29,1994,12.0,829,32,237,358,243,32,829,23,10,43.5,12,52.2,412,2466,1244,31,18,7,26,20,485,62,Matches
67,Jakob Breum,dk DEN,FW,Go Ahead Eag,19,2003,16.1,806,30,109,300,403,65,806,44,20,45.5,22,50.0,422,2764,1277,49,21,14,40,15,503,122,Matches
68,Brian Brobbey,nl NED,FW,Ajax,21,2002,26.7,825,32,46,307,483,227,824,57,28,49.1,22,38.6,500,2856,1234,53,24,40,77,39,661,211,Matches
69,Michael Brouwer,nl NED,GK,Heracles Almelo,30,1993,34.0,1494,1298,1478,17,0,0,1494,1,1,100.0,0,0.0,833,3974,2447,0,0,0,1,0,687,0,Matches
70,Luuk Brouwers,nl NED,MF,Heerenveen,25,1998,22.5,968,31,160,520,295,67,968,26,10,38.5,8,30.8,489,2229,1088,22,19,6,30,9,639,92,Matches
71,Damian van Bruggen,nl NED,DF,Almere City,27,1996,27.8,1151,144,590,531,36,14,1151,3,3,100.0,0,0.0,385,1572,494,0,1,0,10,0,413,3,Matches
72,Jordy Bruijn,nl NED,MF,Heracles Almelo,27,1996,7.6,302,10,66,151,87,16,302,8,0,0.0,8,100.0,145,585,213,6,3,1,19,10,173,22,Matches
73,Jeffrey Bruma,nl NED,DF,RKC Waalwijk,31,1991,4.4,302,40,154,136,15,4,302,1,1,100.0,0,0.0,179,1274,790,5,1,1,6,2,192,1,Matches
74,Max Bruns,nl NED,DF,Twente,20,2002,6.3,391,36,190,188,15,7,391,1,1,100.0,0,0.0,196,1261,900,5,3,0,4,1,227,0,Matches
75,Thomas Bruns,nl NED,"MF,FW",Heracles Almelo,31,1992,12.0,653,14,102,331,226,17,653,19,7,36.8,8,42.1,355,1700,651,15,8,2,24,7,409,55,Matches
76,Charles-Andréas Brym,ca CAN,"FW,MF",Sparta R'dam,24,1998,15.3,582,22,90,206,298,54,582,55,18,32.7,32,58.2,363,2492,1085,37,22,16,45,25,397,94,Matches
77,Thomas Buitink,nl NED,FW,Vitesse,23,2000,5.3,147,1,7,75,68,21,147,9,2,22.2,6,66.7,86,420,130,7,6,1,29,6,96,30,Matches
78,Stijn Bultman,nl NED,DF,Heracles Almelo,18,2005,12.4,772,115,485,272,17,8,772,3,3,100.0,0,0.0,431,2181,1008,4,4,1,6,2,479,3,Matches
79,Oskar Buur,dk DEN,DF,Volendam,25,1998,18.3,846,73,279,352,226,26,846,34,17,50.0,14,41.2,362,2397,1172,37,28,7,24,11,386,78,Matches
80,Zico Buurmeester,nl NED,MF,Zwolle,21,2002,15.1,741,52,206,393,149,11,741,23,9,39.1,13,56.5,387,1607,682,9,15,2,10,10,430,29,Matches
81,Yoann Cathline,fr FRA,"DF,FW",Almere City,21,2002,19.1,854,12,133,299,452,77,854,129,58,45.0,68,52.7,524,3916,1980,72,42,37,79,35,559,141,Matches
82,Sava Cestic,rs SRB,DF,Heracles Almelo,22,2001,2.3,125,25,81,40,5,3,125,0,0,,0,,62,274,120,1,1,0,0,0,69,1,Matches
83,Tjaronn Chery,sr SUR,"MF,FW",NEC Nijmegen,35,1988,11.5,664,9,71,291,309,22,664,25,11,44.0,13,52.0,369,2079,1010,27,28,4,29,15,449,57,Matches
84,Jasper Cillessen,nl NED,GK,NEC Nijmegen,34,1989,29.3,1122,984,1116,6,0,0,1122,0,0,,0,,586,3111,1911,0,0,0,0,0,482,0,Matches
85,Jordy Clasie,nl NED,MF,AZ Alkmaar,32,1991,27.4,1999,74,410,1281,324,11,1999,14,13,92.9,1,7.1,1095,5006,2504,28,34,3,22,13,1389,41,Matches
86,Pelle Clement,nl NED,"MF,FW",Sparta R'dam,27,1996,21.1,1125,62,243,518,381,42,1125,25,9,36.0,12,48.0,556,3077,1520,34,24,7,40,12,657,86,Matches
87,Denilho Cleonise,nl NED,"FW,MF",RKC Waalwijk,21,2001,20.0,739,6,66,242,448,70,739,91,43,47.3,38,41.8,487,4489,2480,99,69,36,53,40,528,145,Matches
88,Iñigo Córdoba,es ESP,"FW,MF",Fortuna Sittard,26,1997,29.2,1422,41,309,542,600,138,1422,111,52,46.8,46,41.4,784,5495,2997,112,54,31,72,25,872,222,Matches
89,Enzo Cornelisse,nl NED,"DF,MF",Vitesse,20,2003,17.1,803,52,260,380,167,7,803,11,7,63.6,4,36.4,307,1158,556,7,9,0,12,2,364,32,Matches
90,Milan Corryn,be BEL,"MF,FW",Almere City,24,1999,1.8,93,5,16,45,34,6,93,6,2,33.3,3,50.0,30,118,39,2,0,1,6,2,38,5,Matches
91,George Cox,eng ENG,"DF,MF",Volendam,25,1998,21.3,1216,88,399,579,245,11,1216,21,12,57.1,8,38.1,562,2976,1637,39,32,3,15,11,634,56,Matches
92,Vito van Crooij,nl NED,FW,Sparta R'dam,27,1996,2.9,134,4,29,49,60,8,134,1,0,0.0,1,100.0,67,373,199,7,5,4,2,0,79,13,Matches
93,Alessio da Cruz,cv CPV,"FW,MF",Fortuna Sittard,26,1997,4.5,128,1,13,58,61,11,128,10,3,30.0,4,40.0,63,466,190,8,4,4,12,5,84,26,Matches
94,Lennart-Marten Czyborra,de GER,DF,Zwolle,24,1999,1.7,95,4,21,44,30,4,95,0,0,,0,,50,296,162,5,3,2,2,0,51,11,Matches
95,Tiago Dantas,pt POR,MF,AZ Alkmaar,22,2000,7.7,587,23,126,346,119,11,587,1,0,0.0,1,100.0,352,1725,801,13,15,1,5,3,449,14,Matches
96,Brian De Keersmaecker,be BEL,MF,Heracles Almelo,23,2000,32.8,1727,133,552,991,211,23,1727,42,21,50.0,19,45.2,889,5347,2365,33,19,5,25,23,965,38,Matches
97,Jeffrey De Lange,nl NED,GK,Go Ahead Eag,25,1998,34.0,1509,1293,1497,13,1,1,1509,1,1,100.0,0,0.0,864,4156,2497,0,0,0,0,0,794,1,Matches
98,Mats Deijl,nl NED,DF,Go Ahead Eag,26,1997,30.9,1653,119,564,677,418,36,1652,24,7,29.2,15,62.5,630,2322,1026,15,22,2,18,7,818,85,Matches
99,Maxim Dekker,nl NED,DF,AZ Alkmaar,19,2004,0.9,53,10,28,19,7,2,53,0,0,,0,,17,80,46,1,0,0,1,0,22,1,Matches
100,Caner Demircioglu,nl NED,FW,Volendam,21,2002,0.1,2,0,0,2,0,0,2,0,0,,0,,1,7,0,0,0,0,0,2,3,0,Matches
101,Thomas van den Belt,nl NED,MF,Feyenoord,22,2001,3.0,159,1,26,67,66,14,159,0,0,,0,,89,425,251,6,5,2,4,6,110,21,Matches
102,Branco van den Boomen,nl NED,MF,Ajax,28,1995,11.9,1052,30,184,607,266,10,1052,12,5,41.7,7,58.3,650,3347,1553,29,20,3,10,4,767,24,Matches
103,Damian van der Haar,nl NED,DF,Zwolle,19,2004,3.2,188,14,91,79,18,1,188,1,1,100.0,0,0.0,75,312,117,1,1,1,5,1,100,3,Matches
104,Mickey van der Hart,nl NED,GK,Heerenveen,29,1994,12.0,452,426,451,1,0,0,452,0,0,,0,,267,1116,550,0,0,0,0,0,238,0,Matches
105,Mike van der Hoorn,nl NED,DF,Utrecht,30,1992,18.5,1221,142,560,617,49,31,1221,7,2,28.6,3,42.9,671,3338,1842,8,2,1,8,0,738,4,Matches
106,Djevencio van der Kust,sr SUR,DF,Sparta R'dam,22,2001,27.8,1755,124,618,690,471,45,1755,40,18,45.0,21,52.5,866,5717,2677,57,41,7,55,18,919,113,Matches
107,Mark van der Maarel,nl NED,DF,Utrecht,33,1989,8.3,488,50,185,254,50,8,488,1,1,100.0,0,0.0,222,1003,556,4,2,0,2,2,280,2,Matches
108,Silvester van der Water,nl NED,"FW,MF",Zwolle,26,1996,6.4,241,11,50,88,108,22,241,14,4,28.6,7,50.0,140,936,402,15,5,4,15,11,148,50,Matches
109,Anthony Descotte,be BEL,FW,Utrecht,19,2003,2.3,71,1,5,33,34,8,71,5,1,20.0,3,60.0,42,216,78,4,4,2,7,7,50,19,Matches
110,Sergiño Dest,us USA,DF,PSV Eindhoven,22,2000,23.5,1651,56,421,646,601,70,1651,111,64,57.7,35,31.5,970,6866,3901,124,74,30,46,28,1110,169,Matches
111,Mitchell Dijks,nl NED,DF,Fortuna Sittard,30,1993,26.0,1366,72,513,589,283,21,1366,52,14,26.9,33,63.5,574,3675,2039,49,32,8,17,13,647,46,Matches
112,Javairô Dilrosun,nl NED,"FW,MF",Feyenoord,25,1998,3.5,220,2,16,84,120,10,220,15,3,20.0,6,40.0,153,1143,622,23,14,5,7,1,163,43,Matches
113,Toni Domgjoni,xk KVX,MF,Vitesse,24,1998,7.5,394,30,103,202,94,11,394,10,7,70.0,3,30.0,196,730,328,6,5,1,15,3,232,13,Matches
114,Bas Dost,nl NED,FW,NEC Nijmegen,34,1989,5.1,194,7,12,109,74,21,193,2,2,100.0,0,0.0,54,175,69,0,2,0,3,0,164,26,Matches
115,Achraf Douiri,nl NED,"DF,FW",Volendam,23,1999,3.8,202,14,54,80,70,14,202,15,6,40.0,9,60.0,104,899,506,19,14,7,13,4,100,27,Matches
116,Anastasios Douvikas,gr GRE,FW,Utrecht,23,1999,2.0,69,0,1,41,27,7,69,4,2,50.0,1,25.0,41,245,97,6,1,3,10,2,55,13,Matches
117,Bram van Driel,nl NED,MF,Volendam,18,2005,2.6,85,10,26,39,21,3,85,1,1,100.0,0,0.0,30,224,77,0,0,0,3,2,36,4,Matches
118,Couhaib Driouech,ma MAR,"FW,MF",Excelsior,21,2002,21.3,995,24,195,405,431,69,995,106,60,56.6,42,39.6,626,6029,3380,123,66,42,61,29,628,147,Matches
119,Joel Drommel,nl NED,GK,PSV Eindhoven,26,1996,1.0,40,30,38,2,0,0,40,0,0,,0,,23,91,35,0,0,0,0,0,20,0,Matches
120,Ferdy Druijf,nl NED,"FW,MF",Zwolle,25,1998,10.5,354,16,28,168,158,43,352,13,9,69.2,4,30.8,198,670,212,4,5,4,29,11,278,57,Matches
121,Deroy Duarte,cv CPV,MF,Fortuna Sittard,24,1999,26.9,1157,63,319,690,158,9,1157,19,10,52.6,6,31.6,507,2176,984,15,12,0,16,14,577,30,Matches
122,Lance Duijvestijn,nl NED,"MF,FW",Almere City,24,1999,5.0,266,6,28,116,126,18,266,14,4,28.6,10,71.4,162,856,401,8,6,2,19,4,187,38,Matches
123,Lance Duijvestijn,nl NED,"MF,FW",Excelsior,24,1999,12.2,526,13,64,268,204,27,526,21,8,38.1,12,57.1,319,1432,606,16,16,4,18,6,368,73,Matches
124,Mike van Duinen,nl NED,"FW,MF",Excelsior,31,1991,1.0,30,1,5,11,16,3,30,4,1,25.0,3,75.0,13,85,50,2,1,0,4,1,16,3,Matches
125,Oliver Edvardsen,no NOR,"FW,MF",Go Ahead Eag,24,1999,26.1,1065,36,156,412,513,113,1065,81,31,38.3,42,51.9,578,3376,1579,57,32,22,67,42,678,167,Matches
126,Victor Edvardsen,se SWE,FW,Go Ahead Eag,27,1996,20.3,555,13,51,196,311,94,552,25,9,36.0,14,56.0,264,1235,573,28,8,17,28,17,376,106,Matches
127,Espen van Ee,nl NED,"MF,FW",Heerenveen,20,2003,4.6,243,8,42,129,76,12,243,6,3,50.0,2,33.3,124,600,279,5,2,1,11,4,156,20,Matches
128,Mike Eerdhuijzen,nl NED,DF,Sparta R'dam,23,2000,14.7,1086,200,544,499,50,19,1086,5,4,80.0,1,20.0,578,2854,1750,15,7,1,6,3,686,6,Matches
129,Mats Egbring,nl NED,DF,Vitesse,16,2006,0.7,53,4,14,26,13,0,53,2,1,50.0,0,0.0,22,107,38,1,0,0,0,1,19,2,Matches
130,Carel Eiting,nl NED,MF,Twente,25,1998,8.8,643,24,113,316,217,17,643,12,5,41.7,6,50.0,275,1162,546,15,7,4,10,4,382,28,Matches
131,Hamza el Dahri,nl NED,"MF,FW",Sparta R'dam,18,2005,0.4,22,0,3,12,7,1,22,1,0,0.0,1,100.0,9,40,15,0,0,0,1,1,11,1,Matches
132,Mario Engels,de GER,"FW,MF",Heracles Almelo,29,1993,17.8,500,9,61,176,270,58,500,52,18,34.6,28,53.8,270,1708,698,25,22,12,46,24,293,95,Matches
133,Marcelencio Esajas,nl NED,"MF,FW",Almere City,21,2002,0.4,14,1,4,7,3,0,14,0,0,,0,,9,61,39,1,0,0,1,0,9,1,Matches
134,Luca Everink,nl NED,DF,Go Ahead Eag,22,2001,3.1,162,13,61,65,37,2,162,8,3,37.5,3,37.5,65,321,121,3,3,0,2,3,78,9,Matches
135,Kevin Felida,cw CUW,MF,RKC Waalwijk,23,1999,8.8,392,23,145,202,51,0,392,6,4,66.7,2,33.3,163,807,342,6,7,0,7,9,184,10,Matches
136,Arianit Ferati,xk KVX,"MF,DF",Fortuna Sittard,25,1997,8.2,447,17,99,234,122,15,447,18,9,50.0,7,38.9,227,1113,512,8,8,0,12,9,244,29,Matches
137,Derensili Fernandes,nl NED,"FW,MF",Excelsior,22,2001,14.3,641,15,95,242,317,50,641,55,24,43.6,26,47.3,388,2582,1328,44,25,22,43,29,432,107,Matches
138,Rashaan Fernandes,nl NED,"FW,MF",Go Ahead Eag,24,1998,0.4,29,0,3,5,21,3,29,2,1,50.0,1,50.0,20,199,161,4,4,1,1,1,25,4,Matches
139,Nick Fichtinger,nl NED,MF,Zwolle,19,2004,3.9,196,12,69,107,22,0,196,0,0,,0,,84,396,205,3,4,1,6,1,89,2,Matches
140,Ezechiel Fiemawhle,nl NED,"MF,FW",Volendam,18,2004,0.4,12,0,4,3,5,1,12,0,0,,0,,5,19,9,0,0,0,3,0,5,2,Matches
141,Kian Fitz-Jim,nl NED,"MF,FW",Ajax,20,2003,0.5,29,0,4,11,14,6,29,1,0,0.0,1,100.0,14,66,31,0,1,0,0,0,20,7,Matches
142,Kian Fitz-Jim,nl NED,MF,Excelsior,20,2003,4.4,232,8,47,117,70,8,232,9,6,66.7,3,33.3,130,744,344,11,2,5,11,5,144,11,Matches
143,Ryan Flamingo,nl NED,"MF,DF",Utrecht,20,2002,30.7,1981,175,706,1065,223,42,1981,26,14,53.8,9,34.6,995,5117,2900,23,18,0,35,22,1158,28,Matches
144,Josh Flint,eng ENG,DF,Volendam,22,2000,24.8,1538,213,723,644,179,33,1538,18,10,55.6,6,33.3,755,3520,1972,18,14,2,19,0,867,18,Matches
145,Sherel Floranus,cw CUW,DF,Almere City,24,1998,28.0,1548,113,569,673,321,10,1548,24,12,50.0,12,50.0,523,2449,979,19,10,0,23,17,576,52,Matches
146,Fodé Fofana,nl NED,FW,Vitesse,20,2002,1.1,27,0,4,14,9,4,27,2,1,50.0,1,50.0,22,126,68,2,0,1,4,2,21,4,Matches
