Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 22_level_0_Ast,Unnamed: 23_level_0_xAG,Expected_xA,Expected_A-xAG,Unnamed: 26_level_0_KP,Unnamed: 27_level_0_1/3,Unnamed: 28_level_0_PPA,Unnamed: 29_level_0_CrsPA,Unnamed: 30_level_0_PrgP,Unnamed: 31_level_0_Matches
42,Mimeirhel Benita,nl NED,DF,Excelsior,19,2003,10.5,361,480,75.2,6532,1974,163,187,87.2,153,191,80.1,40,79,50.6,1,0.5,0.5,+0.5,3,22,5,1,29,Matches
43,Walter Benítez,ar ARG,GK,PSV Eindhoven,30,1993,32.9,883,1031,85.6,21772,14881,232,234,99.1,426,431,98.8,217,355,61.1,0,0.0,0.0,0.0,0,8,0,0,0,Matches
44,Mitchell van Bergen,nl NED,FW,Twente,23,1999,5.8,149,237,62.9,2620,711,80,97,82.5,51,81,63.0,18,42,42.9,1,1.4,1.9,-0.4,17,5,16,7,26,Matches
45,Steven Berghuis,nl NED,"FW,MF",Ajax,31,1991,16.0,756,1012,74.7,13693,4913,355,405,87.7,257,335,76.7,112,202,55.4,8,6.8,7.8,+1.2,41,77,68,12,140,Matches
46,Steven Bergwijn,nl NED,"FW,MF",Ajax,25,1997,21.6,792,926,85.5,11007,2629,462,511,90.4,274,310,88.4,22,40,55.0,4,6.4,6.6,-2.4,50,50,50,4,109,Matches
47,Gijs Besselink,nl NED,"FW,MF",Twente,19,2004,0.6,23,31,74.2,420,210,10,11,90.9,8,12,66.7,4,4,100.0,0,0.0,0.0,0.0,1,4,0,0,5,Matches
48,Justin Bijlow,nl NED,GK,Feyenoord,25,1998,16.2,619,708,87.4,13935,9464,168,168,100.0,330,331,99.7,120,208,57.7,0,0.0,0.0,0.0,0,10,0,0,4,Matches
49,Daan Bisschops,nl NED,FW,Fortuna Sittard,18,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
50,Adrian Blake,eng ENG,"FW,MF",Utrecht,18,2005,0.3,14,16,87.5,298,97,6,7,85.7,5,5,100.0,3,3,100.0,1,0.1,0.1,+0.9,2,2,2,1,2,Matches
51,Xander Blomme,be BEL,MF,Go Ahead Eag,21,2002,7.9,194,257,75.5,3382,1452,84,101,83.2,86,105,81.9,20,34,58.8,0,0.1,0.5,-0.1,1,47,4,1,44,Matches
52,Myron Boadu,nl NED,"FW,MF",Twente,22,2001,3.3,45,62,72.6,574,80,30,41,73.2,9,12,75.0,3,3,100.0,0,0.1,0.2,-0.1,2,3,2,0,7,Matches
53,Paweł Bochniewicz,pl POL,DF,Heerenveen,27,1996,25.7,1336,1573,84.9,25247,9915,530,574,92.3,627,704,89.1,160,254,63.0,1,0.4,0.8,+0.6,9,121,12,0,122,Matches
54,Ruben van Bommel,nl NED,FW,AZ Alkmaar,18,2004,17.2,421,601,70.0,6761,1814,219,274,79.9,156,203,76.8,34,61,55.7,1,2.7,2.5,-1.7,20,25,37,10,66,Matches
55,Taylor Booth,us USA,FW,Utrecht,22,2001,9.6,162,259,62.5,2545,635,86,105,81.9,63,88,71.6,8,37,21.6,0,0.7,0.6,-0.7,7,11,12,7,21,Matches
56,Zach Booth,us USA,"MF,FW",Volendam,19,2004,17.3,192,280,68.6,2962,715,112,143,78.3,63,84,75.0,13,25,52.0,2,1.6,1.0,+0.4,7,17,8,4,21,Matches
57,Yvandro Borges Sanches,lu LUX,"FW,MF",NEC Nijmegen,19,2004,2.4,86,102,84.3,1254,238,55,59,93.2,23,28,82.1,4,6,66.7,0,0.4,0.9,-0.4,4,2,6,0,10,Matches
58,Olivier Boscagli,fr FRA,DF,PSV Eindhoven,25,1997,31.5,2474,2847,86.9,54231,21751,635,696,91.2,1383,1485,93.1,437,608,71.9,3,3.1,2.5,-0.1,28,393,26,4,374,Matches
59,Othman Boussaid,be BEL,FW,Utrecht,23,2000,21.9,701,962,72.9,12741,4296,297,346,85.8,308,394,78.2,80,151,53.0,3,4.2,5.8,-1.2,43,87,52,16,156,Matches
60,Amine Boutrah,fr FRA,FW,Vitesse,22,2000,20.2,587,732,80.2,8685,1590,339,393,86.3,180,218,82.6,38,62,61.3,2,1.5,3.1,+0.5,23,49,23,4,63,Matches
61,Can Bozdogan,de GER,MF,Utrecht,22,2001,21.8,832,1043,79.8,14874,3907,352,403,87.3,375,437,85.8,85,155,54.8,1,1.7,1.9,-0.7,20,82,7,5,86,Matches
62,Jayden Braaf,nl NED,"FW,MF",Fortuna Sittard,20,2002,0.5,12,14,85.7,137,11,10,11,90.9,2,3,66.7,0,0,,0,0.0,0.0,0.0,1,1,0,0,0,Matches
63,Mattijs Branderhorst,nl NED,GK,Utrecht,29,1993,5.0,96,145,66.2,2873,2187,19,19,100.0,42,46,91.3,35,80,43.8,0,0.0,0.0,0.0,0,1,0,0,0,Matches
64,Oliver Braude,no NOR,DF,Heerenveen,19,2004,23.5,891,1139,78.2,15783,4339,408,455,89.7,385,462,83.3,85,162,52.5,2,0.8,1.2,+1.2,15,61,21,8,78,Matches
65,Myron van Brederode,nl NED,FW,AZ Alkmaar,20,2003,14.6,434,527,82.4,6535,2145,237,265,89.4,159,181,87.8,22,35,62.9,4,3.2,4.3,+0.8,22,35,33,5,82,Matches
66,Joshua Brenet,cw CUW,DF,Twente,29,1994,12.0,559,693,80.7,8786,3235,302,332,91.0,208,251,82.9,30,60,50.0,2,1.4,2.9,+0.6,15,51,24,2,64,Matches
67,Jakob Breum,dk DEN,FW,Go Ahead Eag,19,2003,16.1,427,584,73.1,6889,1919,212,244,86.9,163,201,81.1,36,81,44.4,2,3.0,2.0,-1.0,28,33,20,3,60,Matches
68,Brian Brobbey,nl NED,FW,Ajax,21,2002,26.7,414,530,78.1,5032,554,272,318,85.5,94,125,75.2,13,18,72.2,8,6.3,5.9,+1.7,45,11,14,0,30,Matches
69,Michael Brouwer,nl NED,GK,Heracles Almelo,30,1993,34.0,840,1353,62.1,24916,18273,156,156,100.0,394,399,98.7,290,790,36.7,1,0.3,0.1,+0.7,3,30,1,0,0,Matches
70,Luuk Brouwers,nl NED,MF,Heerenveen,25,1998,22.5,645,774,83.3,9960,2164,307,354,86.7,247,280,88.2,46,58,79.3,1,4.1,3.0,-3.1,35,50,16,1,79,Matches
71,Damian van Bruggen,nl NED,DF,Almere City,27,1996,27.8,623,860,72.4,13449,4807,160,215,74.4,375,440,85.2,83,191,43.5,0,0.6,0.2,-0.6,4,41,2,0,58,Matches
72,Jordy Bruijn,nl NED,MF,Heracles Almelo,27,1996,7.6,142,223,63.7,2328,570,79,97,81.4,40,62,64.5,16,45,35.6,2,0.8,0.5,+1.2,9,12,1,0,14,Matches
73,Jeffrey Bruma,nl NED,DF,RKC Waalwijk,31,1991,4.4,198,242,81.8,3996,1475,56,65,86.2,120,136,88.2,21,34,61.8,0,0.1,0.0,-0.1,1,14,0,0,24,Matches
74,Max Bruns,nl NED,DF,Twente,20,2002,6.3,289,328,88.1,5661,2074,98,105,93.3,163,176,92.6,27,40,67.5,0,0.0,0.1,0.0,1,18,1,0,30,Matches
75,Thomas Bruns,nl NED,"MF,FW",Heracles Almelo,31,1992,12.0,355,522,68.0,7052,1944,132,174,75.9,154,197,78.2,60,113,53.1,2,2.1,1.6,-0.1,17,39,9,5,54,Matches
76,Charles-Andréas Brym,ca CAN,"FW,MF",Sparta R'dam,24,1998,15.3,283,379,74.7,4305,970,161,189,85.2,96,131,73.3,19,30,63.3,2,2.3,2.7,-0.3,14,21,17,8,40,Matches
77,Thomas Buitink,nl NED,FW,Vitesse,23,2000,5.3,52,79,65.8,1010,218,19,30,63.3,22,28,78.6,8,13,61.5,3,1.6,0.4,+1.4,6,8,6,3,10,Matches
78,Stijn Bultman,nl NED,DF,Heracles Almelo,18,2005,12.4,492,619,79.5,10241,3740,141,165,85.5,274,298,91.9,75,141,53.2,1,0.9,0.1,+0.1,2,20,0,0,18,Matches
79,Oskar Buur,dk DEN,DF,Volendam,25,1998,18.3,483,661,73.1,8104,2830,246,287,85.7,179,248,72.2,48,92,52.2,0,1.6,1.4,-1.6,13,36,15,3,49,Matches
80,Zico Buurmeester,nl NED,MF,Zwolle,21,2002,15.1,475,586,81.1,8169,2303,211,247,85.4,203,227,89.4,46,72,63.9,2,0.9,1.0,+1.1,12,43,5,1,60,Matches
81,Yoann Cathline,fr FRA,"DF,FW",Almere City,21,2002,19.1,353,551,64.1,5227,1731,202,260,77.7,106,151,70.2,26,64,40.6,2,1.6,1.9,+0.4,19,27,20,9,42,Matches
82,Sava Cestic,rs SRB,DF,Heracles Almelo,22,2001,2.3,67,93,72.0,1480,490,16,22,72.7,39,47,83.0,12,22,54.5,0,0.0,0.0,0.0,0,4,1,0,7,Matches
83,Tjaronn Chery,sr SUR,"MF,FW",NEC Nijmegen,35,1988,11.5,409,537,76.2,6867,2048,193,222,86.9,142,170,83.5,49,103,47.6,2,2.5,2.8,-0.5,28,35,21,4,65,Matches
84,Jasper Cillessen,nl NED,GK,NEC Nijmegen,34,1989,29.3,697,1052,66.3,20175,15809,162,162,100.0,291,299,97.3,240,586,41.0,0,0.1,0.1,-0.1,1,23,0,0,0,Matches
85,Jordy Clasie,nl NED,MF,AZ Alkmaar,32,1991,27.4,1554,1766,88.0,26888,8288,698,749,93.2,685,746,91.8,142,207,68.6,3,2.2,2.7,+0.8,26,200,23,0,211,Matches
86,Pelle Clement,nl NED,"MF,FW",Sparta R'dam,27,1996,21.1,680,897,75.8,10201,3184,349,401,87.0,236,294,80.3,51,109,46.8,4,2.5,2.8,+1.5,32,60,27,4,89,Matches
87,Denilho Cleonise,nl NED,"FW,MF",RKC Waalwijk,21,2001,20.0,347,492,70.5,4974,1125,205,232,88.4,98,142,69.0,24,61,39.3,4,3.3,4.1,+0.7,27,14,27,15,38,Matches
88,Iñigo Córdoba,es ESP,"FW,MF",Fortuna Sittard,26,1997,29.2,621,984,63.1,9789,3731,329,459,71.7,222,316,70.3,45,104,43.3,2,3.6,5.7,-1.6,38,46,45,18,103,Matches
89,Enzo Cornelisse,nl NED,"DF,MF",Vitesse,20,2003,17.1,462,658,70.2,8606,3433,206,252,81.7,184,241,76.3,64,133,48.1,0,0.8,1.5,-0.8,17,42,12,3,44,Matches
90,Milan Corryn,be BEL,"MF,FW",Almere City,24,1999,1.8,37,59,62.7,465,107,24,30,80.0,10,18,55.6,0,4,0.0,1,0.3,0.5,+0.7,4,5,1,0,5,Matches
91,George Cox,eng ENG,"DF,MF",Volendam,25,1998,21.3,697,989,70.5,13520,4183,300,337,89.0,279,350,79.7,108,248,43.5,1,2.5,1.5,-1.5,18,69,16,9,75,Matches
92,Vito van Crooij,nl NED,FW,Sparta R'dam,27,1996,2.9,61,111,55.0,1189,408,21,31,67.7,27,49,55.1,9,23,39.1,1,0.7,0.7,+0.3,7,5,5,1,10,Matches
93,Alessio da Cruz,cv CPV,"FW,MF",Fortuna Sittard,26,1997,4.5,62,88,70.5,850,198,34,43,79.1,15,21,71.4,6,8,75.0,1,1.7,0.5,-0.7,7,5,2,1,6,Matches
94,Lennart-Marten Czyborra,de GER,DF,Zwolle,24,1999,1.7,56,85,65.9,1069,361,17,27,63.0,30,35,85.7,8,17,47.1,0,0.0,0.0,0.0,1,3,0,0,5,Matches
95,Tiago Dantas,pt POR,MF,AZ Alkmaar,22,2000,7.7,472,540,87.4,8193,2240,223,239,93.3,197,218,90.4,48,63,76.2,1,0.8,0.5,+0.2,6,53,10,0,64,Matches
96,Brian De Keersmaecker,be BEL,MF,Heracles Almelo,23,2000,32.8,1116,1329,84.0,21546,5176,423,478,88.5,528,588,89.8,146,208,70.2,2,2.4,2.1,-0.4,15,131,9,1,133,Matches
97,Jeffrey De Lange,nl NED,GK,Go Ahead Eag,25,1998,34.0,957,1443,66.3,27301,21597,179,182,98.4,452,462,97.8,324,784,41.3,0,0.0,0.1,0.0,1,31,2,0,0,Matches
98,Mats Deijl,nl NED,DF,Go Ahead Eag,26,1997,30.9,955,1362,70.1,17178,7233,422,498,84.7,416,560,74.3,96,239,40.2,2,1.6,1.9,+0.4,23,71,34,13,96,Matches
99,Maxim Dekker,nl NED,DF,AZ Alkmaar,19,2004,0.9,33,42,78.6,531,233,17,18,94.4,15,20,75.0,1,3,33.3,0,0.0,0.0,0.0,0,0,1,0,1,Matches
100,Caner Demircioglu,nl NED,FW,Volendam,21,2002,0.1,1,1,100.0,5,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
101,Thomas van den Belt,nl NED,MF,Feyenoord,22,2001,3.0,89,122,73.0,1190,259,57,74,77.0,27,31,87.1,2,4,50.0,0,0.2,0.2,-0.2,3,9,1,0,10,Matches
102,Branco van den Boomen,nl NED,MF,Ajax,28,1995,11.9,745,945,78.8,15976,5423,254,283,89.8,334,387,86.3,145,233,62.2,1,2.2,2.3,-1.2,30,147,11,6,135,Matches
103,Damian van der Haar,nl NED,DF,Zwolle,19,2004,3.2,112,151,74.2,2035,748,45,57,78.9,52,67,77.6,14,24,58.3,0,0.1,0.1,-0.1,1,12,2,1,11,Matches
104,Mickey van der Hart,nl NED,GK,Heerenveen,29,1994,12.0,297,427,69.6,8659,6571,49,49,100.0,140,141,99.3,105,231,45.5,0,0.1,0.1,-0.1,2,7,1,0,0,Matches
105,Mike van der Hoorn,nl NED,DF,Utrecht,30,1992,18.5,832,1052,79.1,17807,7357,225,254,88.6,477,540,88.3,124,242,51.2,0,0.4,0.4,-0.4,5,81,4,0,100,Matches
106,Djevencio van der Kust,sr SUR,DF,Sparta R'dam,22,2001,27.8,1071,1390,77.1,18157,5640,497,576,86.3,473,572,82.7,79,160,49.4,6,3.4,3.0,+2.6,25,63,33,11,108,Matches
107,Mark van der Maarel,nl NED,DF,Utrecht,33,1989,8.3,334,414,80.7,6225,2479,122,132,92.4,179,213,84.0,32,54,59.3,0,0.6,0.8,-0.6,5,27,1,1,32,Matches
108,Silvester van der Water,nl NED,"FW,MF",Zwolle,26,1996,6.4,100,151,66.2,2009,517,42,51,82.4,38,61,62.3,18,31,58.1,0,0.5,0.3,-0.5,4,12,4,3,9,Matches
109,Anthony Descotte,be BEL,FW,Utrecht,19,2003,2.3,30,42,71.4,432,85,16,18,88.9,10,16,62.5,2,4,50.0,0,0.7,0.1,-0.7,4,1,2,0,5,Matches
110,Sergiño Dest,us USA,DF,PSV Eindhoven,22,2000,23.5,1193,1397,85.4,17751,4499,682,732,93.2,426,518,82.2,57,85,67.1,6,3.7,4.6,+2.3,36,88,45,20,110,Matches
111,Mitchell Dijks,nl NED,DF,Fortuna Sittard,30,1993,26.0,793,1091,72.7,14284,6574,317,363,87.3,393,525,74.9,69,146,47.3,2,1.6,1.3,+0.4,21,72,16,12,95,Matches
112,Javairô Dilrosun,nl NED,"FW,MF",Feyenoord,25,1998,3.5,139,175,79.4,2188,607,71,76,93.4,50,61,82.0,11,26,42.3,1,0.9,1.0,+0.1,8,5,12,4,16,Matches
113,Toni Domgjoni,xk KVX,MF,Vitesse,24,1998,7.5,239,310,77.1,3362,888,137,161,85.1,78,99,78.8,10,19,52.6,0,0.2,0.3,-0.2,2,21,4,0,29,Matches
114,Bas Dost,nl NED,FW,NEC Nijmegen,34,1989,5.1,89,164,54.3,1252,273,45,76,59.2,32,62,51.6,4,7,57.1,2,1.5,1.1,+0.5,5,12,3,0,12,Matches
115,Achraf Douiri,nl NED,"DF,FW",Volendam,23,1999,3.8,90,139,64.7,1503,595,44,54,81.5,32,47,68.1,9,26,34.6,2,0.7,0.8,+1.3,6,5,4,1,9,Matches
116,Anastasios Douvikas,gr GRE,FW,Utrecht,23,1999,2.0,28,45,62.2,337,52,16,26,61.5,7,12,58.3,1,1,100.0,0,0.3,0.1,-0.3,2,4,2,0,3,Matches
117,Bram van Driel,nl NED,MF,Volendam,18,2005,2.6,34,50,68.0,481,164,21,25,84.0,10,13,76.9,1,5,20.0,0,0.1,0.0,-0.1,1,5,0,0,5,Matches
118,Couhaib Driouech,ma MAR,"FW,MF",Excelsior,21,2002,21.3,461,676,68.2,7817,2004,234,280,83.6,162,240,67.5,50,102,49.0,6,5.7,5.2,+0.3,35,32,35,14,64,Matches
119,Joel Drommel,nl NED,GK,PSV Eindhoven,26,1996,1.0,34,36,94.4,882,654,8,8,100.0,16,16,100.0,10,12,83.3,0,0.0,0.0,0.0,0,1,0,0,0,Matches
120,Ferdy Druijf,nl NED,"FW,MF",Zwolle,25,1998,10.5,162,251,64.5,2481,550,99,131,75.6,46,74,62.2,12,16,75.0,2,1.7,1.3,+0.3,10,15,4,1,31,Matches
121,Deroy Duarte,cv CPV,MF,Fortuna Sittard,24,1999,26.9,734,889,82.6,12624,3067,320,373,85.8,332,383,86.7,58,89,65.2,0,1.3,1.0,-1.3,19,77,8,1,84,Matches
122,Lance Duijvestijn,nl NED,"MF,FW",Almere City,24,1999,5.0,151,203,74.4,2423,809,80,102,78.4,53,64,82.8,12,20,60.0,2,1.6,0.8,+0.4,10,15,12,1,27,Matches
123,Lance Duijvestijn,nl NED,"MF,FW",Excelsior,24,1999,12.2,304,402,75.6,4546,1474,182,220,82.7,91,106,85.8,21,35,60.0,5,3.3,2.1,+1.7,22,35,18,2,53,Matches
124,Mike van Duinen,nl NED,"FW,MF",Excelsior,31,1991,1.0,7,14,50.0,186,64,1,3,33.3,4,7,57.1,2,2,100.0,0,0.0,0.0,0.0,0,1,1,1,1,Matches
125,Oliver Edvardsen,no NOR,"FW,MF",Go Ahead Eag,24,1999,26.1,492,710,69.3,7131,2096,299,355,84.2,136,193,70.5,32,76,42.1,1,2.8,3.9,-1.8,32,35,26,5,74,Matches
126,Victor Edvardsen,se SWE,FW,Go Ahead Eag,27,1996,20.3,250,399,62.7,3492,831,137,192,71.4,79,110,71.8,12,27,44.4,1,1.3,2.3,-0.3,20,11,22,6,31,Matches
127,Espen van Ee,nl NED,"MF,FW",Heerenveen,20,2003,4.6,156,184,84.8,2245,402,87,100,87.0,57,63,90.5,6,7,85.7,0,0.3,0.2,-0.3,4,9,1,1,13,Matches
