Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
1,Patrick van Aanholt,nl NED,DF,PSV Eindhoven,32,1990,12.4,0,0,0,6,5,2,28,15,17,0,0,0,95,3,5,37.5,Matches
2,Paxten Aaronson,us USA,MF,Vitesse,19,2003,13.9,4,0,0,16,14,0,30,9,25,0,0,0,51,11,23,32.4,Matches
3,Jayden Addai,nl NED,FW,AZ Alkmaar,17,2005,3.3,1,0,0,5,8,0,6,0,7,0,0,0,15,2,2,50.0,Matches
4,Bobby Adekanye,nl NED,FW,Go Ahead Eag,24,1999,20.0,4,1,0,21,40,4,46,4,11,0,0,0,91,8,20,28.6,Matches
5,Shawn Adewoye,be BEL,DF,RKC Waalwijk,23,2000,26.0,1,1,0,17,4,0,1,32,24,0,1,0,127,71,39,64.5,Matches
6,Nikolas Agrafiotis,nl NED,FW,Excelsior,23,2000,8.4,0,0,0,13,6,1,3,1,7,0,0,0,25,39,35,52.7,Matches
7,Chuba Akpom,eng ENG,"FW,MF",Ajax,27,1995,11.7,0,0,0,11,29,5,5,3,8,0,0,0,35,42,44,48.8,Matches
8,Hamdi Akujobi,nl NED,"DF,FW",Almere City,23,2000,17.3,4,0,0,27,16,2,43,16,29,0,0,1,89,17,20,45.9,Matches
9,Hussein Ali,iq IRQ,"DF,FW",Heerenveen,21,2002,7.8,0,0,0,6,2,1,20,12,7,0,1,0,32,8,8,50.0,Matches
10,Jordi Altena,nl NED,MF,Vitesse,19,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
11,Ben Aissa Ben Amar,ma MAR,DF,Volendam,26,1997,25.2,7,1,1,20,7,0,4,24,19,0,0,0,128,51,33,60.7,Matches
12,Jaydon Amauri Banel,nl NED,"FW,MF",Ajax,18,2004,1.0,0,0,0,2,4,0,2,0,2,0,0,0,4,1,0,100.0,Matches
13,Pelle van Amersfoort,nl NED,FW,Heerenveen,27,1996,23.7,3,0,0,32,26,9,10,7,6,0,0,0,39,98,96,50.5,Matches
