Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Tom Bischof,GER,"MF,FW",Hoffenheim,18,2005,2.0,112,106,6,1,0,1,11,0,5,1,3,0,90,0,4
Leonardo Bittencourt,GER,MF,Werder Bremen,29,1993,17.5,829,802,22,10,7,3,40,7,5,2,2,0,665,5,16
Hendry Blank,GER,DF,Dortmund,18,2004,0.5,59,56,3,1,0,1,0,0,0,0,0,0,58,0,0
Janis Blaswich,GER,GK,RB Leipzig,32,1991,21.0,957,786,170,36,0,0,0,0,0,0,0,0,836,1,1
Sacha Boey,FRA,DF,Bayern Munich,22,2000,1.2,69,52,17,2,0,0,0,15,0,0,0,0,58,0,2
Victor Boniface,NGA,FW,Leverkusen,22,2000,17.2,385,367,15,1,4,3,3,5,0,0,0,0,278,3,17
Leonardo Bonucci,ITA,DF,Union Berlin,36,1987,5.1,248,236,11,7,0,1,6,4,0,0,0,0,190,1,0
Yvandro Borges Sanches,LUX,"MF,FW",Gladbach,19,2004,0.2,11,11,0,0,0,0,3,0,0,0,0,0,7,0,2
Sebastiaan Bornauw,BEL,DF,Wolfsburg,24,1999,15.9,842,800,42,26,0,0,1,0,0,0,0,0,737,0,3
Rafael Borré,COL,FW,Werder Bremen,27,1995,11.0,301,284,15,0,2,4,12,6,0,0,0,0,223,2,9
Julian Brandt,GER,"MF,FW",Dortmund,27,1996,24.7,1319,1143,172,38,6,12,165,15,116,53,53,2,1054,4,24
Fabian Bredlow,GER,GK,Stuttgart,28,1995,4.0,179,158,21,10,0,0,0,0,0,0,0,0,136,0,0
Tim Breithaupt,GER,MF,Augsburg,21,2002,7.0,281,274,6,3,0,0,2,0,0,0,0,0,232,1,6
Maximilian Breunig,GER,FW,Freiburg,22,2000,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Bennit Bröger,GER,FW,Wolfsburg,17,2006,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
John Brooks,USA,DF,Hoffenheim,30,1993,17.1,892,828,64,42,0,5,3,1,0,0,0,0,740,0,11
Moritz Broschinski,GER,FW,Bochum,22,2000,13.9,223,215,5,0,0,0,12,0,0,0,0,0,135,3,10
Alexander Brunst,GER,GK,Darmstadt 98,28,1995,3.0,150,116,34,13,0,1,0,0,0,0,0,0,103,0,0
Marius Bülter,GER,"DF,FW",Hoffenheim,30,1993,15.0,695,589,106,5,2,4,73,98,3,1,0,0,500,0,30
Jonathan Burkardt,GER,"FW,MF",Mainz 05,23,2000,17.1,394,374,18,1,2,3,33,2,0,0,0,0,266,2,16
Oliver Burke,SCO,FW,Werder Bremen,26,1997,0.4,12,8,4,0,0,0,2,4,0,0,0,0,6,0,0
Marnon Busch,GER,DF,Heidenheim,28,1994,6.6,411,327,83,6,1,3,26,77,0,0,0,0,282,1,13
Aurélio Buta,POR,"DF,MF",Eint Frankfurt,26,1997,19.4,1112,930,181,10,1,3,46,171,0,0,0,0,875,1,23
Anthony Caci,FRA,DF,Mainz 05,26,1997,27.6,1523,1296,224,36,1,22,73,176,11,6,4,0,1118,3,49
Emre Can,GER,"MF,DF",Dortmund,29,1994,21.7,1471,1431,39,32,4,7,2,5,0,0,0,0,1286,1,15
Irvin Cardona,MLT,"MF,DF",Augsburg,25,1997,0.6,15,10,5,0,0,0,6,2,3,0,3,0,8,0,0
Rasmus Carstensen,DEN,"DF,FW",Köln,22,2000,18.4,827,666,160,9,1,0,58,151,0,0,0,0,594,1,47
Fabio Carvalho,POR,MF,RB Leipzig,20,2002,1.8,92,90,2,0,1,0,6,1,1,0,0,0,72,0,4
Koen Casteels,BEL,GK,Wolfsburg,31,1992,25.0,949,726,221,60,0,2,0,0,0,0,0,0,688,2,0
Václav Černý,CZE,"FW,MF",Wolfsburg,25,1997,10.2,364,343,20,5,3,3,33,7,8,6,1,0,255,1,15
Julian Chabot,GER,DF,Köln,25,1998,30.0,1616,1405,208,108,0,12,4,2,0,0,0,0,1361,3,5
El Chadaille Bitshiabu,FRA,"DF,MF",RB Leipzig,18,2005,0.4,59,53,6,0,0,0,2,6,0,0,0,0,48,0,1
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,20,2002,21.2,922,744,172,41,3,3,176,28,94,41,50,0,592,6,32
Timothy Chandler,USA,"MF,DF",Eint Frankfurt,33,1990,0.2,26,22,3,0,0,0,4,3,0,0,0,0,18,1,1
Fabio Chiarodia,ITA,DF,Gladbach,18,2005,1.7,87,81,6,2,0,0,1,4,0,0,0,0,78,0,0
Jacob Christensen,DEN,MF,Köln,22,2001,2.4,85,85,0,0,0,1,5,0,0,0,0,0,66,0,1
Nnamdi Collins,GER,DF,Eint Frankfurt,19,2004,1.0,75,64,10,2,0,0,2,8,0,0,0,0,61,1,0
Kingsley Coman,FRA,FW,Bayern Munich,27,1996,12.4,647,630,13,1,1,5,60,6,3,0,0,0,528,4,19
Bambasé Conté,GER,"MF,FW",Hoffenheim,20,2003,0.5,24,24,0,0,0,0,1,0,0,0,0,0,19,0,0
Danny da Costa,GER,DF,Mainz 05,30,1993,9.2,470,357,113,2,0,1,40,111,0,0,0,0,317,0,21
Nicolas Cozza,FRA,DF,Wolfsburg,24,1999,3.1,192,161,31,0,0,1,4,31,0,0,0,0,147,0,5
Tomáš Čvančara,CZE,FW,Gladbach,22,2000,10.0,216,206,9,0,0,0,3,0,0,0,0,0,137,1,7
Finn Dahmen,GER,GK,Augsburg,25,1998,31.0,1345,1053,285,98,0,3,0,0,0,0,0,0,1025,7,0
Mahmoud Dahoud,GER,MF,Stuttgart,27,1996,2.5,235,229,5,3,1,2,6,0,2,1,1,0,205,1,3
Lukas Daschner,GER,"MF,FW",Bochum,24,1998,6.0,179,164,14,4,2,2,20,2,8,6,0,0,107,1,9
David Datro Fofana,CIV,"FW,MF",Union Berlin,20,2002,7.6,152,147,4,0,0,0,11,1,0,0,0,0,106,1,6
Alphonso Davies,CAN,DF,Bayern Munich,22,2000,22.9,1642,1455,187,27,4,1,31,160,0,0,0,0,1440,0,31
Olivier Deman,BEL,DF,Werder Bremen,23,2000,15.2,730,607,121,6,0,5,45,110,4,2,1,0,543,2,28
Ermedin Demirović,BIH,"FW,MF",Augsburg,25,1998,31.9,574,523,44,3,3,1,10,4,1,0,0,0,371,7,35
Sepp van den Berg,NED,DF,Mainz 05,21,2001,31.5,1469,1424,41,34,0,2,2,2,0,0,0,0,1190,4,10
Samuele Di Benedetto,GER,MF,Stuttgart,18,2005,0.1,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
Justin Diehl,GER,"FW,MF",Köln,18,2004,1.9,64,48,16,2,0,0,18,1,13,7,6,0,41,0,1
Eric Dier,ENG,DF,Bayern Munich,29,1994,13.0,1143,1092,48,19,0,16,7,3,0,0,0,0,1042,3,4
Florian Dietz,GER,"FW,MF",Köln,24,1998,0.8,19,18,1,0,0,0,0,0,0,0,0,0,13,0,1
Junior Dina Ebimbe,FRA,"MF,DF",Eint Frankfurt,22,2000,21.7,935,839,93,5,7,5,21,88,0,0,0,0,715,3,27
Eren Dinkçi,GER,"FW,MF",Heidenheim,21,2001,29.4,819,791,25,3,2,5,79,18,3,0,3,0,508,3,52
Ritsu Doan,JPN,"DF,MF",Freiburg,25,1998,25.0,713,678,31,11,5,6,61,5,15,10,5,0,504,4,26
Danilho Doekhi,NED,DF,Union Berlin,25,1998,24.0,919,894,23,21,0,5,4,2,0,0,0,0,738,2,9
Niklas Dorsch,GER,MF,Augsburg,25,1998,15.4,628,600,25,22,2,4,3,0,1,0,1,0,545,3,5
Nikola Dovedan,AUT,"MF,FW",Heidenheim,29,1994,7.3,204,187,16,2,4,1,8,3,3,0,0,0,125,1,15
Damion Downs,USA,"FW,MF",Köln,19,2004,2.0,36,35,1,0,0,0,1,1,0,0,0,0,24,0,4
Dion Drena Beljo,CRO,"FW,MF",Augsburg,21,2002,6.5,160,150,9,0,2,1,3,2,0,0,0,0,115,1,2
Tim Drexler,GER,DF,Hoffenheim,18,2005,6.4,349,341,7,6,0,0,0,1,0,0,0,0,315,1,1
Marvin Ducksch,GER,FW,Werder Bremen,29,1994,30.0,950,751,192,55,11,10,159,5,97,35,49,0,566,7,16
Julien Duranville,BEL,"FW,MF",Dortmund,17,2006,0.1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1
Maximilian Eggestein,GER,MF,Freiburg,26,1996,32.4,1330,1296,28,21,4,2,9,5,0,0,0,0,1080,6,48
Lilian Egloff,GER,"MF,DF",Stuttgart,20,2002,1.2,41,40,1,0,0,0,0,0,0,0,0,0,32,0,1
Hugo Ekitike,FRA,FW,Eint Frankfurt,21,2002,8.0,193,180,12,0,1,2,9,0,0,0,0,0,131,1,11
Elif Elmas,MKD,"MF,FW",RB Leipzig,23,1999,3.0,120,115,3,1,0,1,0,2,0,0,0,0,100,2,1
Nico Elvedi,SUI,DF,Gladbach,26,1996,27.6,1690,1605,83,32,2,1,3,26,0,0,0,0,1500,2,11
Arne Engels,BEL,"MF,DF",Augsburg,19,2003,15.6,587,498,85,19,3,9,80,30,36,20,13,0,394,4,23
Ohis Felix Uduokhai,GER,DF,Augsburg,25,1997,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6
Edimilson Fernandes,SUI,DF,Mainz 05,27,1996,14.3,801,705,90,44,2,10,53,18,28,15,9,1,615,6,9
Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,18,2004,0.8,26,25,0,0,0,0,0,0,0,0,0,0,13,1,1
Max Finkgräfe,GER,"DF,FW",Köln,19,2004,19.5,859,662,196,17,1,8,61,172,7,3,3,0,598,1,35
Kilian Fischer,GER,"DF,MF",Wolfsburg,22,2000,3.2,148,115,33,1,0,0,11,32,0,0,0,0,104,0,6
Jonas Föhrenbach,GER,DF,Heidenheim,27,1996,31.0,1462,1151,307,17,0,17,73,289,1,1,0,0,1046,4,38
Emil Forsberg,SWE,"MF,FW",RB Leipzig,31,1991,5.2,199,190,7,1,0,3,8,0,5,3,2,0,163,2,6
Philipp Förster,GER,"MF,FW",Bochum,28,1995,4.3,208,183,24,12,0,0,28,0,11,5,5,0,156,1,4
Bartol Franjić,CRO,MF,Darmstadt 98,23,2000,13.7,556,534,21,13,0,1,4,8,0,0,0,0,462,1,9
Marco Friedl,AUT,DF,Werder Bremen,25,1998,24.4,1081,1033,43,37,0,3,4,5,0,0,0,0,930,5,5
Marvin Friedrich,GER,DF,Gladbach,27,1995,17.4,905,859,43,22,0,4,2,20,0,0,0,0,755,3,9
Jeremie Frimpong,NED,DF,Leverkusen,22,2000,25.0,1026,919,103,3,4,4,93,100,0,0,0,0,797,4,38
Chris Führich,GER,"FW,MF",Stuttgart,25,1998,28.5,1370,1235,131,29,7,10,100,41,61,31,7,0,1112,4,34
Shiō Fukuda,JPN,"FW,MF",Gladbach,19,2004,0.4,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Niclas Füllkrug,GER,FW,Werder Bremen,30,1993,2.0,66,65,1,0,0,0,0,0,0,0,0,0,48,0,2
Niclas Füllkrug,GER,FW,Dortmund,30,1993,24.6,572,557,14,1,4,5,5,0,0,0,0,0,378,1,23
Cristian Gamboa,CRC,DF,Bochum,33,1989,13.2,475,383,91,3,0,3,23,88,0,0,0,0,350,1,6
Dennis Geiger,GER,MF,Hoffenheim,25,1998,0.7,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,29,1994,18.1,756,716,39,9,2,2,27,24,0,0,0,0,585,1,24
Anwar El Ghazi,NED,"MF,DF",Mainz 05,28,1995,0.6,22,22,0,0,0,0,1,0,0,0,0,0,15,0,1
Benedikt Gimber,GER,DF,Heidenheim,26,1997,22.5,846,809,36,33,1,3,3,1,0,0,0,0,681,1,13
Matthias Ginter,GER,DF,Freiburg,29,1994,21.3,1250,1180,68,38,2,2,16,29,0,0,0,0,1039,2,10
Jamie Gittens,ENG,"FW,MF",Dortmund,18,2004,11.8,363,357,5,1,2,2,13,4,0,0,0,0,284,1,13
Klaus Gjasula,ALB,"DF,MF",Darmstadt 98,33,1989,15.1,746,732,11,11,1,6,7,0,0,0,0,0,615,3,10
Serge Gnabry,GER,"FW,MF",Bayern Munich,28,1995,4.8,214,205,8,0,3,1,10,6,1,1,0,0,180,1,5
Leon Goretzka,GER,MF,Bayern Munich,28,1995,24.9,1754,1708,43,30,9,10,10,10,0,0,0,0,1559,3,22
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,25.4,1184,961,220,11,3,2,64,207,2,0,2,0,858,3,36
Mario Götze,GER,MF,Eint Frankfurt,31,1992,23.0,1325,1259,61,23,6,4,54,10,27,9,13,0,1050,5,33
Jeffrey Gouweleeuw,NED,DF,Augsburg,32,1991,28.8,1490,1414,64,58,3,17,18,3,0,0,0,0,1147,12,14
Jens Grahl,GER,GK,Eint Frankfurt,34,1988,2.0,92,71,21,6,0,0,0,0,0,0,0,0,61,0,0
Ryan Gravenberch,NED,FW,Bayern Munich,21,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,18.7,440,422,16,1,0,0,11,0,0,0,0,0,268,2,16
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,25.8,1335,1131,193,63,7,17,173,13,79,43,28,0,971,11,24
Florian Grillitsch,AUT,"DF,MF",Hoffenheim,27,1995,25.5,1753,1643,107,71,7,4,17,7,5,1,4,0,1496,3,20
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,30.9,2148,1801,338,35,5,11,202,192,111,60,17,1,1762,9,49
Christian Groß,GER,"DF,MF",Werder Bremen,34,1989,8.9,499,484,14,9,0,0,8,2,0,0,0,0,427,1,4
Brajan Gruda,GER,"MF,FW",Mainz 05,19,2004,18.2,658,562,95,7,5,2,53,73,12,6,2,0,425,1,24
Ilia Gruev,BUL,MF,Werder Bremen,23,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,29,1993,13.2,1017,940,76,9,0,0,42,52,15,3,9,0,880,1,16
Josuha Guilavogui,FRA,DF,Mainz 05,32,1990,4.5,180,171,9,9,0,0,0,0,0,0,0,0,155,0,0
Serhou Guirassy,GUI,FW,Stuttgart,27,1996,24.5,777,752,21,1,9,1,1,3,0,0,0,0,629,4,17
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,13.0,470,351,119,22,0,0,0,0,0,0,0,0,406,0,0
Manuel Gulde,GER,DF,Freiburg,32,1991,22.7,1095,1031,62,39,0,6,3,4,0,0,0,0,942,2,6
Robert Gumny,POL,DF,Augsburg,25,1998,5.3,195,144,51,0,0,0,8,51,0,0,0,0,138,0,5
Christian Günter,GER,DF,Freiburg,30,1993,11.8,505,409,96,12,0,1,62,68,16,10,4,0,387,0,16
Janik Haberer,GER,"MF,DF",Union Berlin,29,1994,13.6,553,517,34,2,0,3,15,29,0,0,0,0,412,2,13
Robin Hack,GER,"FW,MF",Gladbach,24,1998,15.0,525,485,39,10,3,4,44,3,20,9,9,0,389,1,22
Amadou Haidara,MLI,MF,RB Leipzig,25,1998,17.0,825,810,14,13,2,4,4,1,0,0,0,0,694,1,16
Sébastien Haller,CIV,FW,Dortmund,29,1994,4.4,115,109,6,0,1,0,0,0,0,0,0,0,78,0,2
Andreas Hanche-Olsen,NOR,DF,Mainz 05,26,1997,11.0,439,427,10,8,0,4,0,0,0,0,0,0,342,2,2
Isak Hansen-Aarøen,NOR,MF,Werder Bremen,18,2004,0.3,14,13,1,0,0,0,0,1,0,0,0,0,11,0,0
Genki Haraguchi,JPN,MF,Stuttgart,32,1991,0.3,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0
Makoto Hasebe,JPN,"DF,MF",Eint Frankfurt,39,1984,2.4,189,183,6,6,1,0,1,0,0,0,0,0,166,0,1
Thorgan Hazard,BEL,DF,Dortmund,30,1993,0.1,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0
Dominique Heintz,GER,DF,Köln,29,1993,6.3,423,359,64,5,0,2,23,54,0,0,0,0,349,0,6
Benjamin Henrichs,GER,DF,RB Leipzig,26,1997,28.1,1670,1415,245,23,15,5,67,222,0,0,0,0,1314,10,40
Patrick Herrmann,GER,"FW,DF",Gladbach,32,1991,1.0,44,37,7,1,0,0,5,0,6,4,0,0,29,0,1
Piero Hincapié,ECU,DF,Leverkusen,21,2002,16.5,1435,1375,58,18,2,5,8,30,0,0,0,0,1307,2,8
Adam Hložek,CZE,"MF,FW",Leverkusen,21,2002,5.1,152,151,1,0,0,0,0,1,0,0,0,0,123,0,4
Nicolas Höfler,GER,MF,Freiburg,33,1990,25.9,1153,1098,52,26,0,3,2,1,0,0,0,0,985,3,19
Jonas Hofmann,GER,MF,Leverkusen,31,1992,24.5,1530,1355,169,28,7,10,126,33,97,47,23,1,1214,6,43
Philipp Hofmann,GER,FW,Bochum,30,1993,17.5,416,403,11,0,1,0,3,0,0,0,0,0,266,2,9
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,25.6,739,717,16,4,2,3,12,3,0,0,0,0,494,6,28
Fabian Holland,GER,"MF,DF",Darmstadt 98,33,1990,20.4,919,836,78,30,3,4,26,40,8,2,5,0,720,5,24
Benedict Hollerbach,GER,"FW,MF",Union Berlin,22,2001,14.2,398,382,14,0,0,2,44,5,0,0,0,0,253,2,38
Gerrit Holtmann,PHI,"MF,FW",Darmstadt 98,28,1995,4.4,155,143,12,0,0,0,12,12,0,0,0,0,113,0,5
Franck Honorat,FRA,"DF,FW",Gladbach,26,1996,26.1,1207,998,199,39,3,2,236,42,115,40,62,1,802,10,38
Mathias Honsak,AUT,"FW,MF",Darmstadt 98,26,1996,11.3,285,269,14,0,1,0,11,13,0,0,0,0,210,2,10
Fraser Hornby,SCO,"FW,MF",Darmstadt 98,23,1999,2.4,63,55,6,0,0,0,4,1,0,0,0,0,35,2,6
Lukáš Hrádecký,FIN,GK,Leverkusen,33,1989,33.0,886,695,186,41,0,2,0,0,0,0,0,0,706,5,1
Timo Hübers,GER,DF,Köln,27,1996,30.9,1743,1665,73,60,1,8,3,7,0,0,0,0,1473,5,10
Mats Hummels,GER,DF,Dortmund,34,1988,17.6,1418,1366,50,44,3,16,3,3,0,0,0,0,1262,2,10
Denis Huseinbasic,BIH,MF,Köln,22,2001,18.1,791,777,12,7,1,2,15,5,0,0,0,0,674,2,17
Iago,BRA,DF,Augsburg,26,1997,18.0,735,614,116,10,1,3,44,106,0,0,0,0,536,5,22
Borja Iglesias,ESP,FW,Leverkusen,30,1993,2.8,75,74,0,0,0,0,1,0,0,0,0,0,58,1,3
Joel Imasuen,USA,FW,Werder Bremen,18,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Thomas Isherwood,SWE,DF,Darmstadt 98,25,1998,7.1,268,263,5,5,0,1,1,0,0,0,0,0,223,0,6
Ko Itakura,JPN,"DF,MF",Gladbach,26,1997,17.7,910,882,28,15,1,2,5,0,0,0,0,0,798,0,4
Hiroki Ito,JPN,DF,Stuttgart,24,1999,24.8,2066,1926,135,28,3,9,23,70,0,0,0,0,1833,5,15
Lee Jae-sung,KOR,"MF,FW",Mainz 05,30,1992,23.5,777,764,10,2,4,1,17,6,0,0,0,0,605,3,22
Paul Jaeckel,GER,DF,Union Berlin,25,1998,2.6,136,132,4,2,0,1,0,2,0,0,0,0,121,0,1
Kristijan Jakić,CRO,MF,Augsburg,26,1997,11.7,503,489,11,10,0,5,6,0,1,1,0,0,398,3,6
Kristijan Jakić,CRO,"MF,FW",Eint Frankfurt,26,1997,2.2,111,107,4,3,0,0,1,1,0,0,0,0,91,0,4
Tony Jantschke,GER,"DF,MF",Gladbach,33,1990,0.3,12,11,1,1,0,0,0,0,0,0,0,0,12,0,0
Nuha Jatta,GAM,FW,RB Leipzig,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fredrik Jensen,FIN,"MF,FW",Augsburg,25,1997,14.9,476,407,62,19,1,2,91,2,41,20,19,0,290,7,23
Moritz Jenz,GER,DF,Wolfsburg,24,1999,19.4,1068,1034,32,23,0,1,0,2,0,0,0,0,941,2,6
Anthony Jung,GER,DF,Werder Bremen,31,1991,28.7,1795,1626,166,52,1,3,23,33,2,2,0,0,1553,3,20
Josip Juranović,CRO,DF,Union Berlin,27,1995,14.4,725,489,233,38,1,7,104,133,61,24,31,0,513,3,17
David Jurásek,CZE,DF,Hoffenheim,22,2000,5.5,256,206,47,2,0,0,24,45,0,0,0,0,166,3,9
Julian Justvan,GER,"FW,MF",Hoffenheim,25,1998,0.5,55,49,6,0,0,0,9,6,0,0,0,0,35,0,3
Julian Justvan,GER,"MF,FW",Darmstadt 98,25,1998,11.4,408,358,49,13,5,7,41,14,18,11,7,0,294,1,16
Ozan Kabak,TUR,DF,Hoffenheim,23,2000,25.4,1358,1337,19,19,4,11,3,0,0,0,0,0,1159,2,8
