Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
11,Skelly Alvero,fr FRA,MF,Werder Bremen,21,2002,1.4,1,5,3,60.0,3.66,2.20,0.20,0.33,15.1,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
12,Nadiem Amiri,de GER,MF,Mainz 05,26,1996,14.6,1,35,8,22.9,2.40,0.55,0.03,0.13,26.8,11,0,1,2.2,1.4,0.04,-1.2,-0.4,Matches
13,Nadiem Amiri,de GER,MF,Leverkusen,26,1996,1.0,0,3,2,66.7,3.14,2.09,0.00,0.00,21.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
14,Kofi Amoako,de GER,MF,Wolfsburg,18,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
15,Robert Andrich,de GER,"MF,DF",Leverkusen,28,1994,18.8,4,23,9,39.1,1.22,0.48,0.17,0.44,20.0,2,0,0,1.7,1.7,0.07,+2.3,+2.3,Matches
16,Waldemar Anton,de GER,DF,Stuttgart,27,1996,32.1,0,28,6,21.4,0.87,0.19,0.00,0.00,15.9,0,0,0,1.7,1.7,0.06,-1.7,-1.7,Matches
17,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,29,1994,13.5,2,29,9,31.0,2.15,0.67,0.07,0.22,18.2,0,0,0,2.2,2.2,0.08,-0.2,-0.2,Matches
18,Asaf Arania,il ISR,MF,Darmstadt 98,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
19,Maximilian Arnold,de GER,MF,Wolfsburg,29,1994,27.8,2,32,12,37.5,1.15,0.43,0.06,0.17,27.8,8,0,0,1.0,1.0,0.03,+1.0,+1.0,Matches
20,Arthur,br BRA,DF,Leverkusen,20,2003,2.0,0,2,1,50.0,0.98,0.49,0.00,0.00,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
21,Takuma Asano,jp JPN,"FW,MF",Bochum,28,1994,22.1,6,65,23,35.4,2.95,1.04,0.09,0.26,14.9,0,0,0,7.9,7.9,0.12,-1.9,-1.9,Matches
22,Jonathan Asp Jensen,dk DEN,FW,Bayern Munich,17,2006,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
23,Noah Atubolu,de GER,GK,Freiburg,21,2002,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
24,Matthias Bader,de GER,"DF,MF",Darmstadt 98,26,1997,20.0,1,17,1,5.9,0.85,0.05,0.06,1.00,22.3,0,0,0,0.7,0.7,0.04,+0.3,+0.3,Matches
25,Ridle Baku,de GER,"DF,MF",Wolfsburg,25,1998,22.4,1,27,9,33.3,1.21,0.40,0.04,0.11,15.9,1,0,0,1.8,1.8,0.07,-0.8,-0.8,Matches
26,Samuel Bamba,de GER,FW,Dortmund,19,2004,0.5,0,2,0,0.0,3.83,0.00,0.00,,12.6,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
27,Aymen Barkok,ma MAR,"MF,FW",Mainz 05,25,1998,3.6,1,11,6,54.5,3.08,1.68,0.09,0.17,17.2,0,0,1,1.7,0.9,0.08,-0.7,+0.1,Matches
28,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,23,2000,29.0,4,38,13,34.2,1.31,0.45,0.11,0.31,16.4,0,0,0,4.5,4.5,0.12,-0.5,-0.5,Matches
29,Daniel Batz,de GER,GK,Mainz 05,32,1991,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
30,Maximilian Bauer,de GER,DF,Augsburg,23,2000,9.0,1,4,1,25.0,0.44,0.11,0.25,1.00,5.2,0,0,0,1.4,1.4,0.34,-0.4,-0.4,Matches
31,Elias Baum,de GER,"DF,MF",Eint Frankfurt,17,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
32,Oliver Baumann,de GER,GK,Hoffenheim,33,1990,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
33,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,23,1999,12.9,5,31,11,35.5,2.41,0.85,0.16,0.45,14.7,0,0,0,3.7,3.7,0.12,+1.3,+1.3,Matches
34,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,29,1994,18.2,7,38,14,36.8,2.09,0.77,0.18,0.50,17.1,0,0,0,4.9,4.9,0.13,+2.1,+2.1,Matches
35,Adrian Beck,de GER,"MF,FW",Heidenheim,26,1997,10.8,1,12,3,25.0,1.11,0.28,0.08,0.33,13.5,0,0,0,1.7,1.7,0.15,-0.7,-0.7,Matches
36,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,28,1995,7.2,0,16,4,25.0,2.23,0.56,0.00,0.00,20.5,1,0,0,0.8,0.8,0.05,-0.8,-0.8,Matches
37,Chris Bedia,ci CIV,"FW,MF",Union Berlin,27,1996,1.6,1,3,1,33.3,1.86,0.62,0.33,1.00,16.9,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches
38,Donny van de Beek,nl NED,"MF,FW",Eint Frankfurt,26,1997,4.0,0,1,0,0.0,0.25,0.00,0.00,,11.3,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
39,Kevin Behrens,de GER,FW,Wolfsburg,32,1991,6.8,1,11,6,54.5,1.61,0.88,0.09,0.17,11.6,0,0,0,1.6,1.6,0.15,-0.6,-0.6,Matches
40,Kevin Behrens,de GER,FW,Union Berlin,32,1991,14.0,4,41,13,31.7,2.92,0.93,0.10,0.31,10.8,0,0,0,6.0,6.0,0.15,-2.0,-2.0,Matches
41,Maximilian Beier,de GER,"FW,MF",Hoffenheim,20,2002,26.9,16,82,39,47.6,3.05,1.45,0.20,0.41,15.4,0,0,0,11.4,11.4,0.14,+4.6,+4.6,Matches
42,Stefan Bell,de GER,DF,Mainz 05,31,1991,7.4,0,4,2,50.0,0.54,0.27,0.00,0.00,16.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
43,Ramy Bensebaini,dz ALG,DF,Dortmund,28,1995,11.5,0,16,0,0.0,1.39,0.00,0.00,,17.1,0,0,0,1.7,1.7,0.11,-1.7,-1.7,Matches
44,Mergim Berisha,de GER,FW,Hoffenheim,25,1998,1.6,0,6,1,16.7,3.75,0.62,0.00,0.00,16.2,1,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
45,Mergim Berisha,de GER,FW,Augsburg,25,1998,1.4,0,5,0,0.0,3.69,0.00,0.00,,30.7,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
46,Bernardo,br BRA,DF,Bochum,28,1995,32.5,1,29,8,27.6,0.89,0.25,0.03,0.13,12.4,0,0,0,1.9,1.9,0.07,-0.9,-0.9,Matches
47,Matúš Bero,sk SVK,"MF,FW",Bochum,27,1995,18.5,1,30,6,20.0,1.63,0.33,0.03,0.17,19.9,0,0,0,2.9,2.9,0.10,-1.9,-1.9,Matches
48,Jan-Niklas Beste,de GER,"FW,MF",Heidenheim,24,1999,28.9,8,48,18,37.5,1.66,0.62,0.17,0.44,22.0,10,0,1,4.3,3.5,0.07,+3.7,+4.5,Matches
49,Pep Biel,es ESP,"MF,FW",Augsburg,26,1996,3.2,0,6,1,16.7,1.89,0.32,0.00,0.00,15.0,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
50,Tom Bischof,de GER,"MF,FW",Hoffenheim,18,2005,2.0,0,5,1,20.0,2.53,0.51,0.00,0.00,23.3,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
51,Leonardo Bittencourt,de GER,MF,Werder Bremen,29,1993,17.5,1,31,5,16.1,1.77,0.29,0.03,0.20,21.0,1,0,0,2.2,2.2,0.07,-1.2,-1.2,Matches
52,Hendry Blank,de GER,DF,Dortmund,18,2004,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
53,Janis Blaswich,de GER,GK,RB Leipzig,32,1991,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
54,Sacha Boey,fr FRA,DF,Bayern Munich,22,2000,1.2,0,1,0,0.0,0.83,0.00,0.00,,8.4,0,0,0,0.2,0.2,0.24,-0.2,-0.2,Matches
55,Victor Boniface,ng NGA,FW,Leverkusen,22,2000,17.2,14,76,30,39.5,4.42,1.75,0.13,0.33,16.0,0,4,4,15.4,12.3,0.16,-1.4,-2.3,Matches
56,Leonardo Bonucci,it ITA,DF,Union Berlin,36,1987,5.1,1,0,0,,0.00,0.00,,,,0,1,1,0.8,0.0,,+0.2,0.0,Matches
57,Yvandro Borges Sanches,lu LUX,"MF,FW",Gladbach,19,2004,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
58,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,24,1999,15.9,0,10,4,40.0,0.63,0.25,0.00,0.00,10.0,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
59,Rafael Borré,co COL,FW,Werder Bremen,27,1995,11.0,4,20,7,35.0,1.82,0.64,0.20,0.57,15.4,0,0,0,2.4,2.4,0.12,+1.6,+1.6,Matches
60,Julian Brandt,de GER,"MF,FW",Dortmund,27,1996,24.7,7,33,16,48.5,1.34,0.65,0.21,0.44,19.1,2,0,0,4.4,4.4,0.13,+2.6,+2.6,Matches
61,Fabian Bredlow,de GER,GK,Stuttgart,28,1995,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
62,Tim Breithaupt,de GER,MF,Augsburg,21,2002,7.0,0,3,0,0.0,0.43,0.00,0.00,,27.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
63,Maximilian Breunig,de GER,FW,Freiburg,22,2000,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
64,Bennit Bröger,de GER,FW,Wolfsburg,17,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
65,John Brooks,us USA,DF,Hoffenheim,30,1993,17.1,2,11,4,36.4,0.64,0.23,0.18,0.50,8.0,0,0,0,2.6,2.6,0.23,-0.6,-0.6,Matches
66,Moritz Broschinski,de GER,FW,Bochum,22,2000,13.9,2,26,7,26.9,1.88,0.51,0.08,0.29,15.4,0,0,0,2.4,2.4,0.09,-0.4,-0.4,Matches
67,Alexander Brunst,de GER,GK,Darmstadt 98,28,1995,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
68,Marius Bülter,de GER,"DF,FW",Hoffenheim,30,1993,15.0,1,21,6,28.6,1.40,0.40,0.05,0.17,18.0,0,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
69,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,23,2000,17.1,8,40,16,40.0,2.34,0.94,0.18,0.44,14.5,0,1,1,6.1,5.3,0.13,+1.9,+1.7,Matches
70,Oliver Burke,sct SCO,FW,Werder Bremen,26,1997,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
71,Marnon Busch,de GER,DF,Heidenheim,28,1994,6.6,0,5,1,20.0,0.76,0.15,0.00,0.00,25.3,1,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
72,Aurélio Buta,pt POR,"DF,MF",Eint Frankfurt,26,1997,19.4,1,13,4,30.8,0.67,0.21,0.08,0.25,21.3,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
73,Anthony Caci,fr FRA,DF,Mainz 05,26,1997,27.6,2,31,5,16.1,1.12,0.18,0.06,0.40,18.2,0,0,0,1.5,1.5,0.05,+0.5,+0.5,Matches
74,Emre Can,de GER,"MF,DF",Dortmund,29,1994,21.7,2,15,1,6.7,0.69,0.05,0.00,0.00,27.4,0,2,2,2.2,0.6,0.04,-0.2,-0.6,Matches
75,Irvin Cardona,mt MLT,"MF,DF",Augsburg,25,1997,0.6,0,3,0,0.0,5.00,0.00,0.00,,14.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
76,Rasmus Carstensen,dk DEN,"DF,FW",Köln,22,2000,18.4,0,10,4,40.0,0.54,0.22,0.00,0.00,15.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
77,Fabio Carvalho,pt POR,MF,RB Leipzig,20,2002,1.8,0,3,2,66.7,1.64,1.09,0.00,0.00,14.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
78,Koen Casteels,be BEL,GK,Wolfsburg,31,1992,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
79,Václav Černý,cz CZE,"FW,MF",Wolfsburg,25,1997,10.2,4,20,5,25.0,1.95,0.49,0.20,0.80,15.2,0,0,0,2.3,2.3,0.11,+1.7,+1.7,Matches
80,Julian Chabot,de GER,DF,Köln,25,1998,30.0,0,19,3,15.8,0.63,0.10,0.00,0.00,11.0,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
81,El Chadaille Bitshiabu,fr FRA,"DF,MF",RB Leipzig,18,2005,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
82,Fares Chaïbi,dz ALG,"MF,FW",Eint Frankfurt,20,2002,21.2,2,40,14,35.0,1.88,0.66,0.05,0.14,19.1,6,0,0,3.1,3.1,0.08,-1.1,-1.1,Matches
83,Timothy Chandler,us USA,"MF,DF",Eint Frankfurt,33,1990,0.2,0,2,1,50.0,10.00,5.00,0.00,0.00,17.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
84,Fabio Chiarodia,it ITA,DF,Gladbach,18,2005,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
85,Jacob Christensen,dk DEN,MF,Köln,22,2001,2.4,0,1,0,0.0,0.41,0.00,0.00,,15.3,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
86,Nnamdi Collins,de GER,DF,Eint Frankfurt,19,2004,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
87,Kingsley Coman,fr FRA,FW,Bayern Munich,27,1996,12.4,3,34,8,23.5,2.75,0.65,0.09,0.38,17.6,0,0,0,2.8,2.8,0.08,+0.2,+0.2,Matches
88,Bambasé Conté,de GER,"MF,FW",Hoffenheim,20,2003,0.5,0,3,0,0.0,5.63,0.00,0.00,,19.3,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
89,Danny da Costa,de GER,DF,Mainz 05,30,1993,9.2,0,6,1,16.7,0.65,0.11,0.00,0.00,19.9,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
90,Nicolas Cozza,fr FRA,DF,Wolfsburg,24,1999,3.1,0,1,0,0.0,0.33,0.00,0.00,,30.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
91,Tomáš Čvančara,cz CZE,FW,Gladbach,22,2000,10.0,4,34,11,32.4,3.42,1.10,0.09,0.27,14.2,1,1,2,5.9,4.3,0.13,-1.9,-1.3,Matches
92,Finn Dahmen,de GER,GK,Augsburg,25,1998,31.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
93,Mahmoud Dahoud,de GER,MF,Stuttgart,27,1996,2.5,1,3,1,33.3,1.19,0.40,0.33,1.00,19.8,0,0,0,0.6,0.6,0.19,+0.4,+0.4,Matches
94,Lukas Daschner,de GER,"MF,FW",Bochum,24,1998,6.0,1,13,5,38.5,2.18,0.84,0.08,0.20,16.7,0,0,0,2.3,2.3,0.18,-1.3,-1.3,Matches
95,David Datro Fofana,ci CIV,"FW,MF",Union Berlin,20,2002,7.6,1,26,12,46.2,3.43,1.58,0.04,0.08,15.6,4,0,0,2.8,2.8,0.11,-1.8,-1.8,Matches
96,Alphonso Davies,ca CAN,DF,Bayern Munich,22,2000,22.9,2,13,4,30.8,0.57,0.17,0.15,0.50,22.2,0,0,0,1.0,1.0,0.08,+1.0,+1.0,Matches
97,Olivier Deman,be BEL,DF,Werder Bremen,23,2000,15.2,2,17,7,41.2,1.12,0.46,0.12,0.29,14.2,0,0,0,1.1,1.1,0.06,+0.9,+0.9,Matches
98,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,25,1998,31.9,15,77,32,41.6,2.41,1.00,0.16,0.38,14.0,0,3,4,13.5,10.3,0.13,+1.5,+1.7,Matches
99,Sepp van den Berg,nl NED,DF,Mainz 05,21,2001,31.5,3,25,11,44.0,0.79,0.35,0.12,0.27,9.1,0,0,0,2.7,2.7,0.11,+0.3,+0.3,Matches
100,Samuele Di Benedetto,de GER,MF,Stuttgart,18,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
101,Justin Diehl,de GER,"FW,MF",Köln,18,2004,1.9,0,7,2,28.6,3.75,1.07,0.00,0.00,23.1,1,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
102,Eric Dier,eng ENG,DF,Bayern Munich,29,1994,13.0,0,9,3,33.3,0.69,0.23,0.00,0.00,10.3,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
103,Florian Dietz,de GER,"FW,MF",Köln,24,1998,0.8,0,3,1,33.3,3.86,1.29,0.00,0.00,15.8,0,0,0,0.3,0.3,0.09,-0.3,-0.3,Matches
104,Junior Dina Ebimbe,fr FRA,"MF,DF",Eint Frankfurt,22,2000,21.7,5,52,15,28.8,2.39,0.69,0.10,0.33,15.1,0,0,0,5.0,5.0,0.10,0.0,0.0,Matches
105,Eren Dinkçi,de GER,"FW,MF",Heidenheim,21,2001,29.4,10,49,21,42.9,1.66,0.71,0.20,0.48,19.7,0,0,0,4.3,4.3,0.09,+5.7,+5.7,Matches
106,Ritsu Doan,jp JPN,"DF,MF",Freiburg,25,1998,25.0,7,37,19,51.4,1.48,0.76,0.19,0.37,15.4,0,0,0,5.0,5.0,0.13,+2.0,+2.0,Matches
107,Danilho Doekhi,nl NED,DF,Union Berlin,25,1998,24.0,2,16,2,12.5,0.67,0.08,0.13,1.00,10.0,0,0,0,1.2,1.2,0.07,+0.8,+0.8,Matches
108,Niklas Dorsch,de GER,MF,Augsburg,25,1998,15.4,0,14,0,0.0,0.91,0.00,0.00,,25.1,2,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
109,Nikola Dovedan,at AUT,"MF,FW",Heidenheim,29,1994,7.3,3,14,5,35.7,1.92,0.69,0.21,0.60,16.1,0,0,0,1.9,1.9,0.14,+1.1,+1.1,Matches
110,Damion Downs,us USA,"FW,MF",Köln,19,2004,2.0,2,5,2,40.0,2.49,0.99,0.40,1.00,10.9,0,0,0,1.0,1.0,0.21,+1.0,+1.0,Matches
111,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,21,2002,6.5,2,19,7,36.8,2.94,1.08,0.11,0.29,13.4,0,0,0,3.0,3.0,0.16,-1.0,-1.0,Matches
112,Tim Drexler,de GER,DF,Hoffenheim,18,2005,6.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
113,Marvin Ducksch,de GER,FW,Werder Bremen,29,1994,30.0,12,74,32,43.2,2.47,1.07,0.09,0.22,18.9,12,5,6,12.8,7.9,0.11,-0.8,-0.9,Matches
114,Julien Duranville,be BEL,"FW,MF",Dortmund,17,2006,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
115,Maximilian Eggestein,de GER,MF,Freiburg,26,1996,32.4,1,39,8,20.5,1.20,0.25,0.03,0.13,19.9,0,0,0,2.4,2.4,0.06,-1.4,-1.4,Matches
116,Lilian Egloff,de GER,"MF,DF",Stuttgart,20,2002,1.2,0,3,0,0.0,2.55,0.00,0.00,,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
117,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,21,2002,8.0,4,30,9,30.0,3.77,1.13,0.13,0.44,14.1,0,0,0,2.4,2.4,0.08,+1.6,+1.6,Matches
118,Elif Elmas,mk MKD,"MF,FW",RB Leipzig,23,1999,3.0,0,10,4,40.0,3.38,1.35,0.00,0.00,16.4,1,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
119,Nico Elvedi,ch SUI,DF,Gladbach,26,1996,27.6,2,18,6,33.3,0.65,0.22,0.11,0.33,11.4,0,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
120,Arne Engels,be BEL,"MF,DF",Augsburg,19,2003,15.6,3,20,7,35.0,1.28,0.45,0.15,0.43,19.9,2,0,0,1.8,1.8,0.09,+1.2,+1.2,Matches
121,Ohis Felix Uduokhai,de GER,DF,Augsburg,25,1997,32.5,2,13,3,23.1,0.40,0.09,0.15,0.67,9.2,0,0,0,1.4,1.4,0.11,+0.6,+0.6,Matches
122,Edimilson Fernandes,ch SUI,DF,Mainz 05,27,1996,14.3,0,15,0,0.0,1.05,0.00,0.00,,26.8,3,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches
123,Nacho Ferri,es ESP,"FW,MF",Eint Frankfurt,18,2004,0.8,1,5,2,40.0,6.08,2.43,0.20,0.50,16.4,0,0,0,1.2,1.2,0.24,-0.2,-0.2,Matches
124,Max Finkgräfe,de GER,"DF,FW",Köln,19,2004,19.5,1,12,4,33.3,0.62,0.21,0.08,0.25,21.8,2,0,0,1.0,1.0,0.09,0.0,0.0,Matches
125,Kilian Fischer,de GER,"DF,MF",Wolfsburg,22,2000,3.2,0,4,0,0.0,1.24,0.00,0.00,,18.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
126,Jonas Föhrenbach,de GER,DF,Heidenheim,27,1996,31.0,0,12,0,0.0,0.39,0.00,0.00,,20.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
127,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,31,1991,5.2,2,11,4,36.4,2.13,0.78,0.18,0.50,22.5,1,0,1,1.4,0.6,0.05,+0.6,+1.4,Matches
128,Philipp Förster,de GER,"MF,FW",Bochum,28,1995,4.3,0,6,1,16.7,1.40,0.23,0.00,0.00,19.8,0,0,0,0.5,0.5,0.08,-0.5,-0.5,Matches
129,Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,13.7,0,4,0,0.0,0.29,0.00,0.00,,18.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
130,Marco Friedl,at AUT,DF,Werder Bremen,25,1998,24.4,1,7,1,14.3,0.29,0.04,0.14,1.00,25.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
131,Marvin Friedrich,de GER,DF,Gladbach,27,1995,17.4,0,12,2,16.7,0.69,0.11,0.00,0.00,15.7,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
132,Jeremie Frimpong,nl NED,DF,Leverkusen,22,2000,25.0,9,55,21,38.2,2.20,0.84,0.16,0.43,13.9,0,0,0,8.2,8.2,0.15,+0.8,+0.8,Matches
133,Chris Führich,de GER,"FW,MF",Stuttgart,25,1998,28.5,8,53,24,45.3,1.86,0.84,0.15,0.33,17.7,2,0,1,6.6,5.8,0.11,+1.4,+2.2,Matches
134,Shiō Fukuda,jp JPN,"FW,MF",Gladbach,19,2004,0.4,0,2,0,0.0,5.00,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
135,Niclas Füllkrug,de GER,FW,Werder Bremen,30,1993,2.0,0,5,1,20.0,2.50,0.50,0.00,0.00,15.6,0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches
136,Niclas Füllkrug,de GER,FW,Dortmund,30,1993,24.6,12,50,23,46.0,2.03,0.94,0.18,0.39,12.2,0,3,3,12.4,10.0,0.20,-0.4,-1.0,Matches
137,Cristian Gamboa,cr CRC,DF,Bochum,33,1989,13.2,0,6,1,16.7,0.45,0.08,0.00,0.00,31.2,0,0,0,0.1,0.1,0.01,-0.1,-0.1,Matches
138,Dennis Geiger,de GER,MF,Hoffenheim,25,1998,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
139,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,29,1994,18.1,2,19,9,47.4,1.05,0.50,0.11,0.22,16.2,0,0,0,1.9,1.9,0.10,+0.1,+0.1,Matches
140,Anwar El Ghazi,nl NED,"MF,DF",Mainz 05,28,1995,0.6,0,2,0,0.0,3.33,0.00,0.00,,21.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
