Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Anthony Caci,FRA,DF,Mainz 05,26,1997,27.6,59,2.14,45,6,3,4,1,0,8,0.29,8,0,0,0,0,0
Emre Can,GER,"MF,DF",Dortmund,29,1994,21.7,44,2.03,38,1,0,2,1,2,4,0.18,4,0,0,0,0,0
Irvin Cardona,MLT,"MF,DF",Augsburg,25,1997,0.6,1,1.67,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rasmus Carstensen,DEN,"DF,FW",Köln,22,2000,18.4,39,2.12,32,2,3,2,0,0,2,0.11,1,0,1,0,0,0
Fabio Carvalho,POR,MF,RB Leipzig,20,2002,1.8,4,2.18,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Koen Casteels,BEL,GK,Wolfsburg,31,1992,25.0,6,0.24,6,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Václav Černý,CZE,"FW,MF",Wolfsburg,25,1997,10.2,32,3.12,30,1,1,0,0,0,4,0.39,4,0,0,0,0,0
Julian Chabot,GER,DF,Köln,25,1998,30.0,36,1.2,24,2,0,4,5,1,1,0.03,0,0,0,1,0,0
El Chadaille Bitshiabu,FRA,"DF,MF",RB Leipzig,18,2005,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,20,2002,21.2,81,3.81,45,29,0,6,1,0,10,0.47,8,0,0,2,0,0
Timothy Chandler,USA,"MF,DF",Eint Frankfurt,33,1990,0.2,3,14.21,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Fabio Chiarodia,ITA,DF,Gladbach,18,2005,1.7,1,0.59,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jacob Christensen,DEN,MF,Köln,22,2001,2.4,6,2.45,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Nnamdi Collins,GER,DF,Eint Frankfurt,19,2004,1.0,1,1.0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Kingsley Coman,FRA,FW,Bayern Munich,27,1996,12.4,63,5.09,50,0,6,4,3,0,7,0.57,6,0,0,1,0,0
Bambasé Conté,GER,"MF,FW",Hoffenheim,20,2003,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Danny da Costa,GER,DF,Mainz 05,30,1993,9.2,18,1.95,13,3,2,0,0,0,1,0.11,1,0,0,0,0,0
Nicolas Cozza,FRA,DF,Wolfsburg,24,1999,3.1,4,1.3,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Tomáš Čvančara,CZE,FW,Gladbach,22,2000,10.0,20,2.01,10,0,2,7,0,1,3,0.3,1,0,0,2,0,0
Finn Dahmen,GER,GK,Augsburg,25,1998,31.0,10,0.32,6,4,0,0,0,0,0,0.0,0,0,0,0,0,0
Mahmoud Dahoud,GER,MF,Stuttgart,27,1996,2.5,11,4.36,10,1,0,0,0,0,1,0.4,1,0,0,0,0,0
Lukas Daschner,GER,"MF,FW",Bochum,24,1998,6.0,20,3.35,15,1,1,1,2,0,2,0.33,2,0,0,0,0,0
David Datro Fofana,CIV,"FW,MF",Union Berlin,20,2002,7.6,28,3.7,14,1,6,7,0,0,2,0.26,2,0,0,0,0,0
Alphonso Davies,CAN,DF,Bayern Munich,22,2000,22.9,76,3.31,63,1,7,1,2,2,14,0.61,10,1,2,0,1,0
Olivier Deman,BEL,DF,Werder Bremen,23,2000,15.2,35,2.31,25,3,2,2,2,1,1,0.07,1,0,0,0,0,0
Ermedin Demirović,BIH,"FW,MF",Augsburg,25,1998,31.9,72,2.26,49,0,9,8,6,0,14,0.44,11,0,2,0,1,0
Sepp van den Berg,NED,DF,Mainz 05,21,2001,31.5,23,0.73,15,1,1,5,1,0,1,0.03,0,0,0,1,0,0
Samuele Di Benedetto,GER,MF,Stuttgart,18,2005,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Justin Diehl,GER,"FW,MF",Köln,18,2004,1.9,11,5.86,4,3,2,2,0,0,0,0.0,0,0,0,0,0,0
Eric Dier,ENG,DF,Bayern Munich,29,1994,13.0,13,1.0,12,0,0,1,0,0,5,0.39,4,0,0,1,0,0
Florian Dietz,GER,"FW,MF",Köln,24,1998,0.8,4,5.14,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Junior Dina Ebimbe,FRA,"MF,DF",Eint Frankfurt,22,2000,21.7,54,2.48,38,0,8,5,2,1,6,0.28,6,0,0,0,0,0
Eren Dinkçi,GER,"FW,MF",Heidenheim,21,2001,29.4,86,2.92,61,5,7,7,6,0,13,0.44,9,0,3,1,0,0
Ritsu Doan,JPN,"DF,MF",Freiburg,25,1998,25.0,70,2.81,48,8,7,2,5,0,7,0.28,6,0,0,0,1,0
Danilho Doekhi,NED,DF,Union Berlin,25,1998,24.0,25,1.04,17,0,0,4,4,0,3,0.12,1,0,0,1,1,0
Niklas Dorsch,GER,MF,Augsburg,25,1998,15.4,18,1.17,12,0,1,2,2,1,1,0.06,1,0,0,0,0,0
Nikola Dovedan,AUT,"MF,FW",Heidenheim,29,1994,7.3,23,3.17,16,0,1,3,3,0,3,0.41,2,0,0,0,1,0
Damion Downs,USA,"FW,MF",Köln,19,2004,2.0,4,1.99,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Dion Drena Beljo,CRO,"FW,MF",Augsburg,21,2002,6.5,21,3.24,12,0,3,2,4,0,3,0.46,1,0,0,1,1,0
Tim Drexler,GER,DF,Hoffenheim,18,2005,6.4,5,0.79,5,0,0,0,0,0,3,0.47,3,0,0,0,0,0
Marvin Ducksch,GER,FW,Werder Bremen,29,1994,30.0,109,3.64,51,40,5,9,3,1,14,0.47,7,5,0,1,1,0
Julien Duranville,BEL,"FW,MF",Dortmund,17,2006,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Maximilian Eggestein,GER,MF,Freiburg,26,1996,32.4,74,2.29,62,0,3,7,1,1,3,0.09,2,0,0,1,0,0
Lilian Egloff,GER,"MF,DF",Stuttgart,20,2002,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hugo Ekitike,FRA,FW,Eint Frankfurt,21,2002,8.0,28,3.52,13,0,6,3,5,1,4,0.5,2,0,1,0,1,0
Elif Elmas,MKD,"MF,FW",RB Leipzig,23,1999,3.0,7,2.36,5,0,2,0,0,0,1,0.34,1,0,0,0,0,0
Nico Elvedi,SUI,DF,Gladbach,26,1996,27.6,22,0.8,20,0,0,2,0,0,3,0.11,3,0,0,0,0,0
Arne Engels,BEL,"MF,DF",Augsburg,19,2003,15.6,40,2.56,28,8,0,2,2,0,8,0.51,5,1,0,0,2,0
Ohis Felix Uduokhai,GER,DF,Augsburg,25,1997,32.5,20,0.62,12,2,0,2,1,3,0,0.0,0,0,0,0,0,0
Edimilson Fernandes,SUI,DF,Mainz 05,27,1996,14.3,35,2.44,15,15,1,3,0,1,2,0.14,1,1,0,0,0,0
Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,18,2004,0.8,2,2.43,1,0,0,1,0,0,1,1.22,1,0,0,0,0,0
Max Finkgräfe,GER,"DF,FW",Köln,19,2004,19.5,40,2.05,27,6,3,1,1,2,1,0.05,1,0,0,0,0,0
Kilian Fischer,GER,"DF,MF",Wolfsburg,22,2000,3.2,6,1.85,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonas Föhrenbach,GER,DF,Heidenheim,27,1996,31.0,50,1.61,37,8,2,1,2,0,5,0.16,4,1,0,0,0,0
Emil Forsberg,SWE,"MF,FW",RB Leipzig,31,1991,5.2,16,3.1,11,2,0,3,0,0,4,0.78,3,0,0,1,0,0
Philipp Förster,GER,"MF,FW",Bochum,28,1995,4.3,19,4.45,8,7,0,2,1,1,0,0.0,0,0,0,0,0,0
Bartol Franjić,CRO,MF,Darmstadt 98,23,2000,13.7,17,1.24,14,1,0,0,0,2,2,0.15,2,0,0,0,0,0
Marco Friedl,AUT,DF,Werder Bremen,25,1998,24.4,4,0.16,4,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Marvin Friedrich,GER,DF,Gladbach,27,1995,17.4,14,0.81,11,0,1,2,0,0,1,0.06,1,0,0,0,0,0
Jeremie Frimpong,NED,DF,Leverkusen,22,2000,25.0,84,3.36,59,0,15,5,5,0,9,0.36,6,0,2,0,1,0
Chris Führich,GER,"FW,MF",Stuttgart,25,1998,28.5,137,4.8,93,17,15,9,2,1,17,0.6,14,1,2,0,0,0
Shiō Fukuda,JPN,"FW,MF",Gladbach,19,2004,0.4,2,4.86,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Niclas Füllkrug,GER,FW,Werder Bremen,30,1993,2.0,7,3.5,6,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Niclas Füllkrug,GER,FW,Dortmund,30,1993,24.6,57,2.32,50,0,0,4,3,0,11,0.45,10,0,0,1,0,0
Cristian Gamboa,CRC,DF,Bochum,33,1989,13.2,20,1.52,15,3,0,2,0,0,2,0.15,1,1,0,0,0,0
Dennis Geiger,GER,MF,Hoffenheim,25,1998,0.7,1,1.41,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,29,1994,18.1,35,1.93,32,0,0,1,2,0,1,0.06,1,0,0,0,0,0
Anwar El Ghazi,NED,"MF,DF",Mainz 05,28,1995,0.6,4,6.67,2,0,2,0,0,0,1,1.67,1,0,0,0,0,0
Benedikt Gimber,GER,DF,Heidenheim,26,1997,22.5,8,0.36,7,0,0,1,0,0,2,0.09,2,0,0,0,0,0
Matthias Ginter,GER,DF,Freiburg,29,1994,21.3,28,1.32,23,1,0,1,2,1,4,0.19,3,0,0,0,0,1
Jamie Gittens,ENG,"FW,MF",Dortmund,18,2004,11.8,46,3.92,31,0,10,1,4,0,9,0.77,6,0,1,0,2,0
Klaus Gjasula,ALB,"DF,MF",Darmstadt 98,33,1989,15.1,14,0.92,12,1,0,0,0,1,0,0.0,0,0,0,0,0,0
Serge Gnabry,GER,"FW,MF",Bayern Munich,28,1995,4.8,19,3.96,12,0,1,5,1,0,2,0.42,1,0,0,0,1,0
Leon Goretzka,GER,MF,Bayern Munich,28,1995,24.9,71,2.85,64,1,2,2,1,1,12,0.48,12,0,0,0,0,0
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,25.4,63,2.48,52,1,1,4,1,4,8,0.32,6,0,1,0,0,1
Mario Götze,GER,MF,Eint Frankfurt,31,1992,23.0,76,3.31,61,9,1,2,3,0,6,0.26,5,0,0,1,0,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,32,1991,28.8,37,1.28,30,2,0,4,0,1,2,0.07,2,0,0,0,0,0
Jens Grahl,GER,GK,Eint Frankfurt,34,1988,2.0,1,0.5,1,0,0,0,0,0,1,0.5,1,0,0,0,0,0
Ryan Gravenberch,NED,FW,Bayern Munich,21,2002,0.1,3,27.0,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,18.7,47,2.51,33,0,2,7,4,1,7,0.37,5,0,0,2,0,0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,25.8,98,3.79,63,24,6,3,2,0,11,0.43,4,4,0,1,2,0
Florian Grillitsch,AUT,"DF,MF",Hoffenheim,27,1995,25.5,62,2.43,53,0,2,5,0,2,10,0.39,9,0,0,1,0,0
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,30.9,131,4.23,88,29,5,5,3,1,21,0.68,13,3,1,2,2,0
Christian Groß,GER,"DF,MF",Werder Bremen,34,1989,8.9,8,0.9,8,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Brajan Gruda,GER,"MF,FW",Mainz 05,19,2004,18.2,103,5.65,64,13,8,5,13,0,5,0.27,4,1,0,0,0,0
Ilia Gruev,BUL,MF,Werder Bremen,23,2000,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,29,1993,13.2,50,3.78,41,6,1,1,0,1,7,0.53,7,0,0,0,0,0
Josuha Guilavogui,FRA,DF,Mainz 05,32,1990,4.5,4,0.88,4,0,0,0,0,0,1,0.22,1,0,0,0,0,0
Serhou Guirassy,GUI,FW,Stuttgart,27,1996,24.5,90,3.67,72,0,8,6,4,0,13,0.53,6,0,4,1,2,0
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,13.0,1,0.08,1,0,0,0,0,0,1,0.08,1,0,0,0,0,0
Manuel Gulde,GER,DF,Freiburg,32,1991,22.7,13,0.57,11,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Robert Gumny,POL,DF,Augsburg,25,1998,5.3,11,2.06,6,2,1,2,0,0,3,0.56,3,0,0,0,0,0
Christian Günter,GER,DF,Freiburg,30,1993,11.8,29,2.46,20,7,0,1,0,1,2,0.17,2,0,0,0,0,0
Janik Haberer,GER,"MF,DF",Union Berlin,29,1994,13.6,28,2.06,25,0,0,2,1,0,2,0.15,2,0,0,0,0,0
Robin Hack,GER,"FW,MF",Gladbach,24,1998,15.0,45,3.0,32,8,4,1,0,0,2,0.13,2,0,0,0,0,0
Amadou Haidara,MLI,MF,RB Leipzig,25,1998,17.0,41,2.42,34,1,2,1,2,1,7,0.41,5,0,1,0,1,0
Sébastien Haller,CIV,FW,Dortmund,29,1994,4.4,11,2.53,10,0,0,1,0,0,1,0.23,1,0,0,0,0,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,26,1997,11.0,6,0.54,6,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Isak Hansen-Aarøen,NOR,MF,Werder Bremen,18,2004,0.3,1,3.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Genki Haraguchi,JPN,MF,Stuttgart,32,1991,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Makoto Hasebe,JPN,"DF,MF",Eint Frankfurt,39,1984,2.4,3,1.24,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0
Thorgan Hazard,BEL,DF,Dortmund,30,1993,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Dominique Heintz,GER,DF,Köln,29,1993,6.3,14,2.22,12,1,1,0,0,0,0,0.0,0,0,0,0,0,0
Benjamin Henrichs,GER,DF,RB Leipzig,26,1997,28.1,89,3.17,69,4,6,5,1,4,13,0.46,10,0,0,2,1,0
Patrick Herrmann,GER,"FW,DF",Gladbach,32,1991,1.0,7,7.33,4,2,0,1,0,0,1,1.05,1,0,0,0,0,0
Piero Hincapié,ECU,DF,Leverkusen,21,2002,16.5,23,1.39,20,0,0,2,1,0,5,0.3,4,0,0,1,0,0
Adam Hložek,CZE,"MF,FW",Leverkusen,21,2002,5.1,16,3.14,12,0,1,3,0,0,4,0.78,4,0,0,0,0,0
Nicolas Höfler,GER,MF,Freiburg,33,1990,25.9,32,1.24,27,0,0,3,1,1,3,0.12,3,0,0,0,0,0
Jonas Hofmann,GER,MF,Leverkusen,31,1992,24.5,157,6.42,108,33,4,6,5,1,20,0.82,10,7,0,1,2,0
Philipp Hofmann,GER,FW,Bochum,30,1993,17.5,51,2.92,32,0,2,9,7,1,4,0.23,2,0,0,2,0,0
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,25.6,64,2.5,49,0,1,4,6,4,8,0.31,6,0,0,0,1,1
Fabian Holland,GER,"MF,DF",Darmstadt 98,33,1990,20.4,45,2.21,34,6,2,0,1,2,4,0.2,3,1,0,0,0,0
Benedict Hollerbach,GER,"FW,MF",Union Berlin,22,2001,14.2,41,2.88,29,0,3,4,4,1,1,0.07,0,0,1,0,0,0
Gerrit Holtmann,PHI,"MF,FW",Darmstadt 98,28,1995,4.4,19,4.36,12,0,3,2,2,0,1,0.23,0,0,0,1,0,0
Franck Honorat,FRA,"DF,FW",Gladbach,26,1996,26.1,133,5.1,79,47,3,1,2,1,18,0.69,12,5,0,0,0,1
Mathias Honsak,AUT,"FW,MF",Darmstadt 98,26,1996,11.3,21,1.85,15,0,2,2,1,1,3,0.26,1,0,1,1,0,0
Fraser Hornby,SCO,"FW,MF",Darmstadt 98,23,1999,2.4,8,3.3,6,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Lukáš Hrádecký,FIN,GK,Leverkusen,33,1989,33.0,2,0.06,2,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Timo Hübers,GER,DF,Köln,27,1996,30.9,22,0.71,19,0,0,2,1,0,1,0.03,0,0,0,0,1,0
Mats Hummels,GER,DF,Dortmund,34,1988,17.6,24,1.37,20,0,0,3,0,1,2,0.11,1,0,0,1,0,0
Denis Huseinbasic,BIH,MF,Köln,22,2001,18.1,37,2.05,30,0,0,3,3,1,5,0.28,4,0,0,0,1,0
Iago,BRA,DF,Augsburg,26,1997,18.0,42,2.33,33,1,2,1,3,2,2,0.11,2,0,0,0,0,0
Borja Iglesias,ESP,FW,Leverkusen,30,1993,2.8,8,2.81,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joel Imasuen,USA,FW,Werder Bremen,18,2004,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
