Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
103,Florian Dietz,de GER,"FW,MF",Köln,24,1998,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
104,Junior Dina Ebimbe,fr FRA,"MF,DF",Eint Frankfurt,22,2000,21.7,44,29,15,17,12,18,41,43.9,23,28,7,21,9,53,39,1,Matches
105,Eren Dinkçi,de GER,"FW,MF",Heidenheim,21,2001,29.4,32,18,16,13,3,19,48,39.6,29,40,4,36,12,44,21,0,Matches
106,Ritsu Doan,jp JPN,"DF,MF",Freiburg,25,1998,25.0,50,27,21,19,10,21,36,58.3,15,30,3,27,9,59,29,0,Matches
107,Danilho Doekhi,nl NED,DF,Union Berlin,25,1998,24.0,34,23,18,16,0,15,21,71.4,6,46,25,21,38,72,111,1,Matches
108,Niklas Dorsch,de GER,MF,Augsburg,25,1998,15.4,35,24,13,21,1,13,33,39.4,20,15,9,6,16,51,27,0,Matches
109,Nikola Dovedan,at AUT,"MF,FW",Heidenheim,29,1994,7.3,14,9,2,10,2,5,25,20.0,20,9,0,9,1,15,3,0,Matches
110,Damion Downs,us USA,"FW,MF",Köln,19,2004,2.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0,Matches
111,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,21,2002,6.5,0,0,0,0,0,0,2,0.0,2,8,1,7,1,1,4,0,Matches
112,Tim Drexler,de GER,DF,Hoffenheim,18,2005,6.4,16,9,12,4,0,8,17,47.1,9,12,8,4,8,24,14,0,Matches
113,Marvin Ducksch,de GER,FW,Werder Bremen,29,1994,30.0,8,3,4,3,1,6,14,42.9,8,2,0,2,4,12,25,0,Matches
114,Julien Duranville,be BEL,"FW,MF",Dortmund,17,2006,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,Matches
115,Maximilian Eggestein,de GER,MF,Freiburg,26,1996,32.4,49,24,25,19,5,15,36,41.7,21,53,19,34,28,77,40,1,Matches
116,Lilian Egloff,de GER,"MF,DF",Stuttgart,20,2002,1.2,4,1,3,1,0,2,4,50.0,2,3,1,2,1,5,0,0,Matches
117,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,21,2002,8.0,11,7,3,6,2,4,6,66.7,2,10,0,10,2,13,4,0,Matches
118,Elif Elmas,mk MKD,"MF,FW",RB Leipzig,23,1999,3.0,8,6,1,6,1,6,8,75.0,2,5,0,5,1,9,2,0,Matches
119,Nico Elvedi,ch SUI,DF,Gladbach,26,1996,27.6,33,18,22,10,1,18,24,75.0,6,40,25,15,43,76,150,2,Matches
120,Arne Engels,be BEL,"MF,DF",Augsburg,19,2003,15.6,33,18,15,14,4,12,29,41.4,17,23,1,22,15,48,21,0,Matches
121,Ohis Felix Uduokhai,de GER,DF,Augsburg,25,1997,32.5,37,21,18,14,5,16,25,64.0,9,45,35,10,46,83,178,2,Matches
122,Edimilson Fernandes,ch SUI,DF,Mainz 05,27,1996,14.3,25,16,15,9,1,16,24,66.7,8,14,6,8,22,47,52,0,Matches
123,Nacho Ferri,es ESP,"FW,MF",Eint Frankfurt,18,2004,0.8,3,3,1,2,0,2,3,66.7,1,0,0,0,0,3,2,0,Matches
124,Max Finkgräfe,de GER,"DF,FW",Köln,19,2004,19.5,65,39,40,25,0,39,74,52.7,35,35,10,25,22,87,39,0,Matches
125,Kilian Fischer,de GER,"DF,MF",Wolfsburg,22,2000,3.2,8,6,4,3,1,2,5,40.0,3,8,1,7,1,9,12,0,Matches
126,Jonas Föhrenbach,de GER,DF,Heidenheim,27,1996,31.0,44,24,24,14,6,19,36,52.8,17,34,19,15,31,75,70,0,Matches
127,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,31,1991,5.2,7,3,2,5,0,5,12,41.7,7,7,0,7,0,7,5,0,Matches
128,Philipp Förster,de GER,"MF,FW",Bochum,28,1995,4.3,9,5,3,4,2,2,6,33.3,4,3,0,3,7,16,3,0,Matches
129,Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,13.7,15,12,4,10,1,7,28,25.0,21,12,4,8,30,45,29,2,Matches
130,Marco Friedl,at AUT,DF,Werder Bremen,25,1998,24.4,53,32,38,15,0,36,48,75.0,12,45,29,16,35,88,129,0,Matches
131,Marvin Friedrich,de GER,DF,Gladbach,27,1995,17.4,23,15,16,6,1,12,20,60.0,8,28,20,8,17,40,87,0,Matches
132,Jeremie Frimpong,nl NED,DF,Leverkusen,22,2000,25.0,26,17,12,7,7,8,20,40.0,12,26,0,26,7,33,17,0,Matches
133,Chris Führich,de GER,"FW,MF",Stuttgart,25,1998,28.5,30,19,6,14,10,16,37,43.2,21,31,0,31,7,37,7,0,Matches
134,Shiō Fukuda,jp JPN,"FW,MF",Gladbach,19,2004,0.4,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0,Matches
135,Niclas Füllkrug,de GER,FW,Werder Bremen,30,1993,2.0,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,1,0,Matches
136,Niclas Füllkrug,de GER,FW,Dortmund,30,1993,24.6,7,2,1,6,0,2,8,25.0,6,17,4,13,2,9,25,0,Matches
137,Cristian Gamboa,cr CRC,DF,Bochum,33,1989,13.2,24,18,12,11,1,14,33,42.4,19,20,7,13,15,39,34,1,Matches
138,Dennis Geiger,de GER,MF,Hoffenheim,25,1998,0.7,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,0,Matches
139,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,29,1994,18.1,31,20,16,12,3,9,32,28.1,23,15,2,13,7,38,35,0,Matches
140,Anwar El Ghazi,nl NED,"MF,DF",Mainz 05,28,1995,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
141,Benedikt Gimber,de GER,DF,Heidenheim,26,1997,22.5,40,24,25,14,1,19,35,54.3,16,27,17,10,16,56,101,1,Matches
142,Matthias Ginter,de GER,DF,Freiburg,29,1994,21.3,29,15,19,9,1,16,29,55.2,13,40,26,14,16,45,93,0,Matches
143,Jamie Gittens,eng ENG,"FW,MF",Dortmund,18,2004,11.8,14,7,6,7,1,2,17,11.8,15,11,2,9,4,18,7,0,Matches
144,Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,33,1989,15.1,44,22,18,25,1,17,30,56.7,13,26,14,12,19,63,42,2,Matches
145,Serge Gnabry,de GER,"FW,MF",Bayern Munich,28,1995,4.8,8,5,0,5,3,2,13,15.4,11,5,0,5,3,11,2,0,Matches
146,Leon Goretzka,de GER,MF,Bayern Munich,28,1995,24.9,41,23,18,14,9,24,54,44.4,30,44,8,36,31,72,42,1,Matches
147,Robin Gosens,de GER,"DF,MF",Union Berlin,29,1994,25.4,63,44,25,31,7,30,44,68.2,14,52,9,43,36,99,75,0,Matches
148,Mario Götze,de GER,MF,Eint Frankfurt,31,1992,23.0,51,34,18,25,8,28,62,45.2,34,19,3,16,14,65,10,0,Matches
149,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32,1991,28.8,35,23,13,17,5,16,25,64.0,9,44,24,20,35,70,108,0,Matches
150,Jens Grahl,de GER,GK,Eint Frankfurt,34,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,Matches
151,Ryan Gravenberch,nl NED,FW,Bayern Munich,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
152,Michael Gregoritsch,at AUT,FW,Freiburg,29,1994,18.7,16,12,8,5,3,2,14,14.3,12,17,4,13,9,25,27,0,Matches
153,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,30,1993,25.8,31,20,14,11,6,14,31,45.2,17,22,1,21,15,46,20,0,Matches
154,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,27,1995,25.5,54,28,31,19,4,22,54,40.7,32,41,20,21,52,106,90,2,Matches
155,Álex Grimaldo,es ESP,DF,Leverkusen,27,1995,30.9,45,24,26,10,9,30,55,54.5,25,32,7,25,22,67,41,0,Matches
156,Christian Groß,de GER,"DF,MF",Werder Bremen,34,1989,8.9,21,16,11,9,1,11,25,44.0,14,17,6,11,13,34,28,1,Matches
157,Brajan Gruda,de GER,"MF,FW",Mainz 05,19,2004,18.2,22,14,5,11,6,14,24,58.3,10,15,0,15,5,27,4,0,Matches
158,Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
159,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,29,1993,13.2,19,16,6,9,4,9,15,60.0,6,7,1,6,15,34,5,1,Matches
160,Josuha Guilavogui,fr FRA,DF,Mainz 05,32,1990,4.5,15,10,10,5,0,6,7,85.7,1,13,7,6,13,28,21,0,Matches
161,Serhou Guirassy,gn GUI,FW,Stuttgart,27,1996,24.5,6,3,1,4,1,2,5,40.0,3,8,1,7,6,12,29,0,Matches
162,Péter Gulácsi,hu HUN,GK,RB Leipzig,33,1990,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,Matches
163,Manuel Gulde,de GER,DF,Freiburg,32,1991,22.7,37,23,23,13,1,17,23,73.9,6,24,14,10,25,62,82,0,Matches
164,Robert Gumny,pl POL,DF,Augsburg,25,1998,5.3,6,5,1,3,2,1,5,20.0,4,13,5,8,7,13,15,0,Matches
165,Christian Günter,de GER,DF,Freiburg,30,1993,11.8,20,12,9,11,0,7,18,38.9,11,9,3,6,2,22,16,0,Matches
166,Janik Haberer,de GER,"MF,DF",Union Berlin,29,1994,13.6,36,24,16,13,7,22,45,48.9,23,21,4,17,12,48,18,0,Matches
167,Robin Hack,de GER,"FW,MF",Gladbach,24,1998,15.0,15,8,6,7,2,4,17,23.5,13,16,0,16,14,29,21,0,Matches
168,Amadou Haidara,ml MLI,MF,RB Leipzig,25,1998,17.0,42,27,24,16,2,23,41,56.1,18,28,6,22,21,63,37,0,Matches
169,Sébastien Haller,ci CIV,FW,Dortmund,29,1994,4.4,1,0,0,1,0,1,1,100.0,0,4,1,3,0,1,7,0,Matches
170,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,26,1997,11.0,20,12,10,8,2,10,16,62.5,6,10,4,6,11,31,41,0,Matches
171,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,Matches
172,Genki Haraguchi,jp JPN,MF,Stuttgart,32,1991,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
173,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,39,1984,2.4,4,2,2,2,0,3,6,50.0,3,2,1,1,2,6,5,0,Matches
