Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
88,Bambasé Conté,de GER,"MF,FW",Hoffenheim,20,2003,0.5,24,24,0,0,0,0,1,0,0,0,0,0,19,0,0,Matches
89,Danny da Costa,de GER,DF,Mainz 05,30,1993,9.2,470,357,113,2,0,1,40,111,0,0,0,0,317,0,21,Matches
90,Nicolas Cozza,fr FRA,DF,Wolfsburg,24,1999,3.1,192,161,31,0,0,1,4,31,0,0,0,0,147,0,5,Matches
91,Tomáš Čvančara,cz CZE,FW,Gladbach,22,2000,10.0,216,206,9,0,0,0,3,0,0,0,0,0,137,1,7,Matches
92,Finn Dahmen,de GER,GK,Augsburg,25,1998,31.0,1345,1053,285,98,0,3,0,0,0,0,0,0,1025,7,0,Matches
93,Mahmoud Dahoud,de GER,MF,Stuttgart,27,1996,2.5,235,229,5,3,1,2,6,0,2,1,1,0,205,1,3,Matches
94,Lukas Daschner,de GER,"MF,FW",Bochum,24,1998,6.0,179,164,14,4,2,2,20,2,8,6,0,0,107,1,9,Matches
95,David Datro Fofana,ci CIV,"FW,MF",Union Berlin,20,2002,7.6,152,147,4,0,0,0,11,1,0,0,0,0,106,1,6,Matches
96,Alphonso Davies,ca CAN,DF,Bayern Munich,22,2000,22.9,1642,1455,187,27,4,1,31,160,0,0,0,0,1440,0,31,Matches
97,Olivier Deman,be BEL,DF,Werder Bremen,23,2000,15.2,730,607,121,6,0,5,45,110,4,2,1,0,543,2,28,Matches
98,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,25,1998,31.9,574,523,44,3,3,1,10,4,1,0,0,0,371,7,35,Matches
99,Sepp van den Berg,nl NED,DF,Mainz 05,21,2001,31.5,1469,1424,41,34,0,2,2,2,0,0,0,0,1190,4,10,Matches
100,Samuele Di Benedetto,de GER,MF,Stuttgart,18,2005,0.1,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
101,Justin Diehl,de GER,"FW,MF",Köln,18,2004,1.9,64,48,16,2,0,0,18,1,13,7,6,0,41,0,1,Matches
102,Eric Dier,eng ENG,DF,Bayern Munich,29,1994,13.0,1143,1092,48,19,0,16,7,3,0,0,0,0,1042,3,4,Matches
103,Florian Dietz,de GER,"FW,MF",Köln,24,1998,0.8,19,18,1,0,0,0,0,0,0,0,0,0,13,0,1,Matches
104,Junior Dina Ebimbe,fr FRA,"MF,DF",Eint Frankfurt,22,2000,21.7,935,839,93,5,7,5,21,88,0,0,0,0,715,3,27,Matches
105,Eren Dinkçi,de GER,"FW,MF",Heidenheim,21,2001,29.4,819,791,25,3,2,5,79,18,3,0,3,0,508,3,52,Matches
106,Ritsu Doan,jp JPN,"DF,MF",Freiburg,25,1998,25.0,713,678,31,11,5,6,61,5,15,10,5,0,504,4,26,Matches
107,Danilho Doekhi,nl NED,DF,Union Berlin,25,1998,24.0,919,894,23,21,0,5,4,2,0,0,0,0,738,2,9,Matches
108,Niklas Dorsch,de GER,MF,Augsburg,25,1998,15.4,628,600,25,22,2,4,3,0,1,0,1,0,545,3,5,Matches
109,Nikola Dovedan,at AUT,"MF,FW",Heidenheim,29,1994,7.3,204,187,16,2,4,1,8,3,3,0,0,0,125,1,15,Matches
110,Damion Downs,us USA,"FW,MF",Köln,19,2004,2.0,36,35,1,0,0,0,1,1,0,0,0,0,24,0,4,Matches
111,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,21,2002,6.5,160,150,9,0,2,1,3,2,0,0,0,0,115,1,2,Matches
112,Tim Drexler,de GER,DF,Hoffenheim,18,2005,6.4,349,341,7,6,0,0,0,1,0,0,0,0,315,1,1,Matches
113,Marvin Ducksch,de GER,FW,Werder Bremen,29,1994,30.0,950,751,192,55,11,10,159,5,97,35,49,0,566,7,16,Matches
114,Julien Duranville,be BEL,"FW,MF",Dortmund,17,2006,0.1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,Matches
115,Maximilian Eggestein,de GER,MF,Freiburg,26,1996,32.4,1330,1296,28,21,4,2,9,5,0,0,0,0,1080,6,48,Matches
116,Lilian Egloff,de GER,"MF,DF",Stuttgart,20,2002,1.2,41,40,1,0,0,0,0,0,0,0,0,0,32,0,1,Matches
117,Hugo Ekitike,fr FRA,FW,Eint Frankfurt,21,2002,8.0,193,180,12,0,1,2,9,0,0,0,0,0,131,1,11,Matches
118,Elif Elmas,mk MKD,"MF,FW",RB Leipzig,23,1999,3.0,120,115,3,1,0,1,0,2,0,0,0,0,100,2,1,Matches
119,Nico Elvedi,ch SUI,DF,Gladbach,26,1996,27.6,1690,1605,83,32,2,1,3,26,0,0,0,0,1500,2,11,Matches
120,Arne Engels,be BEL,"MF,DF",Augsburg,19,2003,15.6,587,498,85,19,3,9,80,30,36,20,13,0,394,4,23,Matches
121,Ohis Felix Uduokhai,de GER,DF,Augsburg,25,1997,32.5,1658,1562,91,45,0,11,3,4,0,0,0,0,1349,5,6,Matches
122,Edimilson Fernandes,ch SUI,DF,Mainz 05,27,1996,14.3,801,705,90,44,2,10,53,18,28,15,9,1,615,6,9,Matches
123,Nacho Ferri,es ESP,"FW,MF",Eint Frankfurt,18,2004,0.8,26,25,0,0,0,0,0,0,0,0,0,0,13,1,1,Matches
124,Max Finkgräfe,de GER,"DF,FW",Köln,19,2004,19.5,859,662,196,17,1,8,61,172,7,3,3,0,598,1,35,Matches
125,Kilian Fischer,de GER,"DF,MF",Wolfsburg,22,2000,3.2,148,115,33,1,0,0,11,32,0,0,0,0,104,0,6,Matches
126,Jonas Föhrenbach,de GER,DF,Heidenheim,27,1996,31.0,1462,1151,307,17,0,17,73,289,1,1,0,0,1046,4,38,Matches
127,Emil Forsberg,se SWE,"MF,FW",RB Leipzig,31,1991,5.2,199,190,7,1,0,3,8,0,5,3,2,0,163,2,6,Matches
128,Philipp Förster,de GER,"MF,FW",Bochum,28,1995,4.3,208,183,24,12,0,0,28,0,11,5,5,0,156,1,4,Matches
129,Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,13.7,556,534,21,13,0,1,4,8,0,0,0,0,462,1,9,Matches
130,Marco Friedl,at AUT,DF,Werder Bremen,25,1998,24.4,1081,1033,43,37,0,3,4,5,0,0,0,0,930,5,5,Matches
131,Marvin Friedrich,de GER,DF,Gladbach,27,1995,17.4,905,859,43,22,0,4,2,20,0,0,0,0,755,3,9,Matches
132,Jeremie Frimpong,nl NED,DF,Leverkusen,22,2000,25.0,1026,919,103,3,4,4,93,100,0,0,0,0,797,4,38,Matches
133,Chris Führich,de GER,"FW,MF",Stuttgart,25,1998,28.5,1370,1235,131,29,7,10,100,41,61,31,7,0,1112,4,34,Matches
134,Shiō Fukuda,jp JPN,"FW,MF",Gladbach,19,2004,0.4,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
135,Niclas Füllkrug,de GER,FW,Werder Bremen,30,1993,2.0,66,65,1,0,0,0,0,0,0,0,0,0,48,0,2,Matches
136,Niclas Füllkrug,de GER,FW,Dortmund,30,1993,24.6,572,557,14,1,4,5,5,0,0,0,0,0,378,1,23,Matches
137,Cristian Gamboa,cr CRC,DF,Bochum,33,1989,13.2,475,383,91,3,0,3,23,88,0,0,0,0,350,1,6,Matches
138,Dennis Geiger,de GER,MF,Hoffenheim,25,1998,0.7,12,12,0,0,0,0,0,0,0,0,0,0,8,0,0,Matches
139,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,29,1994,18.1,756,716,39,9,2,2,27,24,0,0,0,0,585,1,24,Matches
140,Anwar El Ghazi,nl NED,"MF,DF",Mainz 05,28,1995,0.6,22,22,0,0,0,0,1,0,0,0,0,0,15,0,1,Matches
141,Benedikt Gimber,de GER,DF,Heidenheim,26,1997,22.5,846,809,36,33,1,3,3,1,0,0,0,0,681,1,13,Matches
142,Matthias Ginter,de GER,DF,Freiburg,29,1994,21.3,1250,1180,68,38,2,2,16,29,0,0,0,0,1039,2,10,Matches
143,Jamie Gittens,eng ENG,"FW,MF",Dortmund,18,2004,11.8,363,357,5,1,2,2,13,4,0,0,0,0,284,1,13,Matches
144,Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,33,1989,15.1,746,732,11,11,1,6,7,0,0,0,0,0,615,3,10,Matches
145,Serge Gnabry,de GER,"FW,MF",Bayern Munich,28,1995,4.8,214,205,8,0,3,1,10,6,1,1,0,0,180,1,5,Matches
146,Leon Goretzka,de GER,MF,Bayern Munich,28,1995,24.9,1754,1708,43,30,9,10,10,10,0,0,0,0,1559,3,22,Matches
147,Robin Gosens,de GER,"DF,MF",Union Berlin,29,1994,25.4,1184,961,220,11,3,2,64,207,2,0,2,0,858,3,36,Matches
148,Mario Götze,de GER,MF,Eint Frankfurt,31,1992,23.0,1325,1259,61,23,6,4,54,10,27,9,13,0,1050,5,33,Matches
149,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32,1991,28.8,1490,1414,64,58,3,17,18,3,0,0,0,0,1147,12,14,Matches
150,Jens Grahl,de GER,GK,Eint Frankfurt,34,1988,2.0,92,71,21,6,0,0,0,0,0,0,0,0,61,0,0,Matches
151,Ryan Gravenberch,nl NED,FW,Bayern Munich,21,2002,0.1,7,7,0,0,0,0,0,0,0,0,0,0,5,0,1,Matches
152,Michael Gregoritsch,at AUT,FW,Freiburg,29,1994,18.7,440,422,16,1,0,0,11,0,0,0,0,0,268,2,16,Matches
153,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,30,1993,25.8,1335,1131,193,63,7,17,173,13,79,43,28,0,971,11,24,Matches
154,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,27,1995,25.5,1753,1643,107,71,7,4,17,7,5,1,4,0,1496,3,20,Matches
155,Álex Grimaldo,es ESP,DF,Leverkusen,27,1995,30.9,2148,1801,338,35,5,11,202,192,111,60,17,1,1762,9,49,Matches
156,Christian Groß,de GER,"DF,MF",Werder Bremen,34,1989,8.9,499,484,14,9,0,0,8,2,0,0,0,0,427,1,4,Matches
157,Brajan Gruda,de GER,"MF,FW",Mainz 05,19,2004,18.2,658,562,95,7,5,2,53,73,12,6,2,0,425,1,24,Matches
158,Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
159,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,29,1993,13.2,1017,940,76,9,0,0,42,52,15,3,9,0,880,1,16,Matches
160,Josuha Guilavogui,fr FRA,DF,Mainz 05,32,1990,4.5,180,171,9,9,0,0,0,0,0,0,0,0,155,0,0,Matches
161,Serhou Guirassy,gn GUI,FW,Stuttgart,27,1996,24.5,777,752,21,1,9,1,1,3,0,0,0,0,629,4,17,Matches
162,Péter Gulácsi,hu HUN,GK,RB Leipzig,33,1990,13.0,470,351,119,22,0,0,0,0,0,0,0,0,406,0,0,Matches
163,Manuel Gulde,de GER,DF,Freiburg,32,1991,22.7,1095,1031,62,39,0,6,3,4,0,0,0,0,942,2,6,Matches
164,Robert Gumny,pl POL,DF,Augsburg,25,1998,5.3,195,144,51,0,0,0,8,51,0,0,0,0,138,0,5,Matches
165,Christian Günter,de GER,DF,Freiburg,30,1993,11.8,505,409,96,12,0,1,62,68,16,10,4,0,387,0,16,Matches
166,Janik Haberer,de GER,"MF,DF",Union Berlin,29,1994,13.6,553,517,34,2,0,3,15,29,0,0,0,0,412,2,13,Matches
167,Robin Hack,de GER,"FW,MF",Gladbach,24,1998,15.0,525,485,39,10,3,4,44,3,20,9,9,0,389,1,22,Matches
168,Amadou Haidara,ml MLI,MF,RB Leipzig,25,1998,17.0,825,810,14,13,2,4,4,1,0,0,0,0,694,1,16,Matches
169,Sébastien Haller,ci CIV,FW,Dortmund,29,1994,4.4,115,109,6,0,1,0,0,0,0,0,0,0,78,0,2,Matches
170,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,26,1997,11.0,439,427,10,8,0,4,0,0,0,0,0,0,342,2,2,Matches
171,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,0.3,14,13,1,0,0,0,0,1,0,0,0,0,11,0,0,Matches
172,Genki Haraguchi,jp JPN,MF,Stuttgart,32,1991,0.3,18,18,0,0,0,0,0,0,0,0,0,0,14,0,0,Matches
173,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,39,1984,2.4,189,183,6,6,1,0,1,0,0,0,0,0,166,0,1,Matches
174,Thorgan Hazard,be BEL,DF,Dortmund,30,1993,0.1,9,9,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
175,Dominique Heintz,de GER,DF,Köln,29,1993,6.3,423,359,64,5,0,2,23,54,0,0,0,0,349,0,6,Matches
176,Benjamin Henrichs,de GER,DF,RB Leipzig,26,1997,28.1,1670,1415,245,23,15,5,67,222,0,0,0,0,1314,10,40,Matches
177,Patrick Herrmann,de GER,"FW,DF",Gladbach,32,1991,1.0,44,37,7,1,0,0,5,0,6,4,0,0,29,0,1,Matches
178,Piero Hincapié,ec ECU,DF,Leverkusen,21,2002,16.5,1435,1375,58,18,2,5,8,30,0,0,0,0,1307,2,8,Matches
179,Adam Hložek,cz CZE,"MF,FW",Leverkusen,21,2002,5.1,152,151,1,0,0,0,0,1,0,0,0,0,123,0,4,Matches
180,Nicolas Höfler,de GER,MF,Freiburg,33,1990,25.9,1153,1098,52,26,0,3,2,1,0,0,0,0,985,3,19,Matches
181,Jonas Hofmann,de GER,MF,Leverkusen,31,1992,24.5,1530,1355,169,28,7,10,126,33,97,47,23,1,1214,6,43,Matches
182,Philipp Hofmann,de GER,FW,Bochum,30,1993,17.5,416,403,11,0,1,0,3,0,0,0,0,0,266,2,9,Matches
183,Lucas Höler,de GER,"FW,MF",Freiburg,29,1994,25.6,739,717,16,4,2,3,12,3,0,0,0,0,494,6,28,Matches
