Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Takuma Asano,JPN,"FW,MF",Bochum,28,1994,22.1,17,6,2,9,6,7,23,30.4,16,17,3,14,4,21,11,0
Jonathan Asp Jensen,DEN,FW,Bayern Munich,17,2006,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Noah Atubolu,GER,GK,Freiburg,21,2002,34.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,1
Matthias Bader,GER,"DF,MF",Darmstadt 98,26,1997,20.0,51,25,32,11,8,33,65,50.8,32,22,4,18,25,76,20,0
Ridle Baku,GER,"DF,MF",Wolfsburg,25,1998,22.4,37,20,24,7,6,21,46,45.7,25,27,1,26,21,58,45,1
Samuel Bamba,GER,FW,Dortmund,19,2004,0.5,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,1,0
Aymen Barkok,MAR,"MF,FW",Mainz 05,25,1998,3.6,9,5,2,6,1,3,6,50.0,3,7,0,7,2,11,1,0
Leandro Barreiro Martins,LUX,MF,Mainz 05,23,2000,29.0,65,40,19,37,9,30,50,60.0,20,45,16,29,36,101,53,0
Daniel Batz,GER,GK,Mainz 05,32,1991,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Maximilian Bauer,GER,DF,Augsburg,23,2000,9.0,19,12,13,4,2,9,17,52.9,8,14,8,6,11,30,30,1
Elias Baum,GER,"DF,MF",Eint Frankfurt,17,2005,0.3,1,0,0,0,1,0,0,,0,3,2,1,0,1,1,0
Oliver Baumann,GER,GK,Hoffenheim,33,1990,34.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,19,2
Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,23,1999,12.9,26,13,10,12,4,14,38,36.8,24,20,1,19,5,31,14,0
Ihlas Bebou,TOG,"FW,DF",Hoffenheim,29,1994,18.2,22,12,10,8,4,8,16,50.0,8,13,2,11,14,36,15,0
Adrian Beck,GER,"MF,FW",Heidenheim,26,1997,10.8,22,13,8,12,2,9,24,37.5,15,17,0,17,4,26,15,0
Sheraldo Becker,SUR,"FW,MF",Union Berlin,28,1995,7.2,3,3,0,2,1,0,2,0.0,2,2,0,2,0,3,2,0
Chris Bedia,CIV,"FW,MF",Union Berlin,27,1996,1.6,2,1,0,2,0,0,1,0.0,1,3,0,3,0,2,2,0
Donny van de Beek,NED,"MF,FW",Eint Frankfurt,26,1997,4.0,8,3,3,3,2,3,7,42.9,4,5,1,4,3,11,1,0
Kevin Behrens,GER,FW,Wolfsburg,32,1991,6.8,2,1,0,1,1,0,2,0.0,2,9,0,9,3,5,6,0
Kevin Behrens,GER,FW,Union Berlin,32,1991,14.0,13,10,3,7,3,1,4,25.0,3,7,2,5,6,19,19,0
Maximilian Beier,GER,"FW,MF",Hoffenheim,20,2002,26.9,20,12,5,11,4,4,19,21.1,15,21,1,20,9,29,12,0
Stefan Bell,GER,DF,Mainz 05,31,1991,7.4,8,8,7,1,0,4,8,50.0,4,7,5,2,6,14,30,0
Ramy Bensebaini,ALG,DF,Dortmund,28,1995,11.5,34,21,21,11,2,24,34,70.6,10,22,7,15,16,50,37,0
Mergim Berisha,GER,FW,Hoffenheim,25,1998,1.6,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0
Mergim Berisha,GER,FW,Augsburg,25,1998,1.4,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
Bernardo,BRA,DF,Bochum,28,1995,32.5,99,58,56,35,8,45,69,65.2,24,66,30,36,55,154,120,1
Matúš Bero,SVK,"MF,FW",Bochum,27,1995,18.5,32,22,13,12,7,13,32,40.6,19,24,3,21,12,44,26,0
Jan-Niklas Beste,GER,"FW,MF",Heidenheim,24,1999,28.9,77,49,35,24,18,28,55,50.9,27,48,1,47,18,95,31,0
Pep Biel,ESP,"MF,FW",Augsburg,26,1996,3.2,4,3,0,2,2,1,3,33.3,2,2,1,1,2,6,2,0
Tom Bischof,GER,"MF,FW",Hoffenheim,18,2005,2.0,8,4,6,1,1,2,9,22.2,7,3,0,3,1,9,2,0
Leonardo Bittencourt,GER,MF,Werder Bremen,29,1993,17.5,42,18,20,17,5,15,39,38.5,24,18,1,17,13,55,6,0
Hendry Blank,GER,DF,Dortmund,18,2004,0.5,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,4,0
Janis Blaswich,GER,GK,RB Leipzig,32,1991,21.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,7,3
Sacha Boey,FRA,DF,Bayern Munich,22,2000,1.2,2,0,2,0,0,1,2,50.0,1,1,0,1,1,3,2,0
Victor Boniface,NGA,FW,Leverkusen,22,2000,17.2,6,4,0,1,5,1,4,25.0,3,6,1,5,0,6,13,0
Leonardo Bonucci,ITA,DF,Union Berlin,36,1987,5.1,6,5,2,4,0,4,4,100.0,0,5,3,2,7,13,16,0
Yvandro Borges Sanches,LUX,"MF,FW",Gladbach,19,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sebastiaan Bornauw,BEL,DF,Wolfsburg,24,1999,15.9,26,12,19,7,0,13,19,68.4,6,21,12,9,18,44,81,0
Rafael Borré,COL,FW,Werder Bremen,27,1995,11.0,10,7,2,4,4,5,16,31.3,11,8,2,6,2,12,10,0
Julian Brandt,GER,"MF,FW",Dortmund,27,1996,24.7,17,14,8,8,1,10,27,37.0,17,20,3,17,8,25,18,0
Fabian Bredlow,GER,GK,Stuttgart,28,1995,4.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0
Tim Breithaupt,GER,MF,Augsburg,21,2002,7.0,20,11,11,9,0,13,21,61.9,8,15,3,12,8,28,10,0
Maximilian Breunig,GER,FW,Freiburg,22,2000,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Bennit Bröger,GER,FW,Wolfsburg,17,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
John Brooks,USA,DF,Hoffenheim,30,1993,17.1,28,15,17,10,1,15,30,50.0,15,29,17,12,27,55,109,1
Moritz Broschinski,GER,FW,Bochum,22,2000,13.9,11,7,2,5,4,2,8,25.0,6,11,2,9,0,11,6,0
Alexander Brunst,GER,GK,Darmstadt 98,28,1995,3.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,2,1
Marius Bülter,GER,"DF,FW",Hoffenheim,30,1993,15.0,18,11,9,5,4,12,23,52.2,11,17,3,14,10,28,20,0
Jonathan Burkardt,GER,"FW,MF",Mainz 05,23,2000,17.1,12,8,2,6,4,4,11,36.4,7,16,3,13,3,15,2,0
Oliver Burke,SCO,FW,Werder Bremen,26,1997,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Marnon Busch,GER,DF,Heidenheim,28,1994,6.6,11,9,6,3,2,7,12,58.3,5,9,2,7,10,21,12,0
Aurélio Buta,POR,"DF,MF",Eint Frankfurt,26,1997,19.4,40,25,19,16,5,21,38,55.3,17,24,5,19,15,55,36,0
Anthony Caci,FRA,DF,Mainz 05,26,1997,27.6,56,23,30,25,1,27,44,61.4,17,43,7,36,32,88,45,0
Emre Can,GER,"MF,DF",Dortmund,29,1994,21.7,63,45,37,23,3,28,48,58.3,20,30,7,23,22,85,41,2
Irvin Cardona,MLT,"MF,DF",Augsburg,25,1997,0.6,1,1,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0
Rasmus Carstensen,DEN,"DF,FW",Köln,22,2000,18.4,47,22,23,20,4,31,56,55.4,25,38,9,29,20,67,50,2
Fabio Carvalho,POR,MF,RB Leipzig,20,2002,1.8,3,1,0,2,1,1,3,33.3,2,8,0,8,0,3,1,0
Koen Casteels,BEL,GK,Wolfsburg,31,1992,25.0,2,1,2,0,0,2,3,66.7,1,0,0,0,0,2,16,5
Václav Černý,CZE,"FW,MF",Wolfsburg,25,1997,10.2,8,3,3,4,1,2,14,14.3,12,13,0,13,8,16,6,0
Julian Chabot,GER,DF,Köln,25,1998,30.0,59,42,40,17,2,35,59,59.3,24,66,43,23,45,104,145,0
El Chadaille Bitshiabu,FRA,"DF,MF",RB Leipzig,18,2005,0.4,1,0,1,0,0,0,0,,0,0,0,0,1,2,4,0
Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,20,2002,21.2,27,17,7,12,8,8,18,44.4,10,37,1,36,5,32,19,0
Timothy Chandler,USA,"MF,DF",Eint Frankfurt,33,1990,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Fabio Chiarodia,ITA,DF,Gladbach,18,2005,1.7,8,5,5,1,2,5,7,71.4,2,2,1,1,3,11,9,0
Jacob Christensen,DEN,MF,Köln,22,2001,2.4,10,6,7,3,0,4,7,57.1,3,8,2,6,4,14,4,0
Nnamdi Collins,GER,DF,Eint Frankfurt,19,2004,1.0,0,0,0,0,0,0,0,,0,0,0,0,2,2,4,0
Kingsley Coman,FRA,FW,Bayern Munich,27,1996,12.4,12,7,5,3,4,9,17,52.9,8,15,1,14,2,14,5,0
Bambasé Conté,GER,"MF,FW",Hoffenheim,20,2003,0.5,3,3,2,0,1,1,1,100.0,0,0,0,0,0,3,0,0
Danny da Costa,GER,DF,Mainz 05,30,1993,9.2,18,9,9,7,2,9,19,47.4,10,17,4,13,16,34,24,0
Nicolas Cozza,FRA,DF,Wolfsburg,24,1999,3.1,8,6,4,4,0,2,7,28.6,5,3,0,3,4,12,6,0
Tomáš Čvančara,CZE,FW,Gladbach,22,2000,10.0,4,3,0,2,2,1,3,33.3,2,5,1,4,2,6,8,0
Finn Dahmen,GER,GK,Augsburg,25,1998,31.0,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,17,5
Mahmoud Dahoud,GER,MF,Stuttgart,27,1996,2.5,5,1,1,4,0,3,7,42.9,4,4,0,4,0,5,1,0
Lukas Daschner,GER,"MF,FW",Bochum,24,1998,6.0,9,4,2,3,4,4,9,44.4,5,7,0,7,2,11,2,0
David Datro Fofana,CIV,"FW,MF",Union Berlin,20,2002,7.6,10,7,3,5,2,4,9,44.4,5,4,0,4,0,10,5,0
Alphonso Davies,CAN,DF,Bayern Munich,22,2000,22.9,47,24,29,13,5,30,53,56.6,23,30,4,26,26,73,49,1
Olivier Deman,BEL,DF,Werder Bremen,23,2000,15.2,28,15,21,4,3,18,38,47.4,20,24,8,16,14,42,49,1
Ermedin Demirović,BIH,"FW,MF",Augsburg,25,1998,31.9,24,14,5,16,3,12,40,30.0,28,28,2,26,11,35,26,0
Sepp van den Berg,NED,DF,Mainz 05,21,2001,31.5,38,23,20,15,3,15,26,57.7,11,66,36,30,43,81,159,2
Samuele Di Benedetto,GER,MF,Stuttgart,18,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Justin Diehl,GER,"FW,MF",Köln,18,2004,1.9,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,1
Eric Dier,ENG,DF,Bayern Munich,29,1994,13.0,11,8,5,5,1,5,6,83.3,1,20,12,8,10,21,48,1
Florian Dietz,GER,"FW,MF",Köln,24,1998,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Junior Dina Ebimbe,FRA,"MF,DF",Eint Frankfurt,22,2000,21.7,44,29,15,17,12,18,41,43.9,23,28,7,21,9,53,39,1
Eren Dinkçi,GER,"FW,MF",Heidenheim,21,2001,29.4,32,18,16,13,3,19,48,39.6,29,40,4,36,12,44,21,0
Ritsu Doan,JPN,"DF,MF",Freiburg,25,1998,25.0,50,27,21,19,10,21,36,58.3,15,30,3,27,9,59,29,0
Danilho Doekhi,NED,DF,Union Berlin,25,1998,24.0,34,23,18,16,0,15,21,71.4,6,46,25,21,38,72,111,1
Niklas Dorsch,GER,MF,Augsburg,25,1998,15.4,35,24,13,21,1,13,33,39.4,20,15,9,6,16,51,27,0
Nikola Dovedan,AUT,"MF,FW",Heidenheim,29,1994,7.3,14,9,2,10,2,5,25,20.0,20,9,0,9,1,15,3,0
Damion Downs,USA,"FW,MF",Köln,19,2004,2.0,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0
Dion Drena Beljo,CRO,"FW,MF",Augsburg,21,2002,6.5,0,0,0,0,0,0,2,0.0,2,8,1,7,1,1,4,0
Tim Drexler,GER,DF,Hoffenheim,18,2005,6.4,16,9,12,4,0,8,17,47.1,9,12,8,4,8,24,14,0
Marvin Ducksch,GER,FW,Werder Bremen,29,1994,30.0,8,3,4,3,1,6,14,42.9,8,2,0,2,4,12,25,0
Julien Duranville,BEL,"FW,MF",Dortmund,17,2006,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Maximilian Eggestein,GER,MF,Freiburg,26,1996,32.4,49,24,25,19,5,15,36,41.7,21,53,19,34,28,77,40,1
Lilian Egloff,GER,"MF,DF",Stuttgart,20,2002,1.2,4,1,3,1,0,2,4,50.0,2,3,1,2,1,5,0,0
Hugo Ekitike,FRA,FW,Eint Frankfurt,21,2002,8.0,11,7,3,6,2,4,6,66.7,2,10,0,10,2,13,4,0
Elif Elmas,MKD,"MF,FW",RB Leipzig,23,1999,3.0,8,6,1,6,1,6,8,75.0,2,5,0,5,1,9,2,0
Nico Elvedi,SUI,DF,Gladbach,26,1996,27.6,33,18,22,10,1,18,24,75.0,6,40,25,15,43,76,150,2
Arne Engels,BEL,"MF,DF",Augsburg,19,2003,15.6,33,18,15,14,4,12,29,41.4,17,23,1,22,15,48,21,0
Ohis Felix Uduokhai,GER,DF,Augsburg,25,1997,32.5,37,21,18,14,5,16,25,64.0,9,45,35,10,46,83,178,2
Edimilson Fernandes,SUI,DF,Mainz 05,27,1996,14.3,25,16,15,9,1,16,24,66.7,8,14,6,8,22,47,52,0
Nacho Ferri,ESP,"FW,MF",Eint Frankfurt,18,2004,0.8,3,3,1,2,0,2,3,66.7,1,0,0,0,0,3,2,0
Max Finkgräfe,GER,"DF,FW",Köln,19,2004,19.5,65,39,40,25,0,39,74,52.7,35,35,10,25,22,87,39,0
Kilian Fischer,GER,"DF,MF",Wolfsburg,22,2000,3.2,8,6,4,3,1,2,5,40.0,3,8,1,7,1,9,12,0
Jonas Föhrenbach,GER,DF,Heidenheim,27,1996,31.0,44,24,24,14,6,19,36,52.8,17,34,19,15,31,75,70,0
Emil Forsberg,SWE,"MF,FW",RB Leipzig,31,1991,5.2,7,3,2,5,0,5,12,41.7,7,7,0,7,0,7,5,0
Philipp Förster,GER,"MF,FW",Bochum,28,1995,4.3,9,5,3,4,2,2,6,33.3,4,3,0,3,7,16,3,0
Bartol Franjić,CRO,MF,Darmstadt 98,23,2000,13.7,15,12,4,10,1,7,28,25.0,21,12,4,8,30,45,29,2
Marco Friedl,AUT,DF,Werder Bremen,25,1998,24.4,53,32,38,15,0,36,48,75.0,12,45,29,16,35,88,129,0
Marvin Friedrich,GER,DF,Gladbach,27,1995,17.4,23,15,16,6,1,12,20,60.0,8,28,20,8,17,40,87,0
Jeremie Frimpong,NED,DF,Leverkusen,22,2000,25.0,26,17,12,7,7,8,20,40.0,12,26,0,26,7,33,17,0
Chris Führich,GER,"FW,MF",Stuttgart,25,1998,28.5,30,19,6,14,10,16,37,43.2,21,31,0,31,7,37,7,0
Shiō Fukuda,JPN,"FW,MF",Gladbach,19,2004,0.4,2,0,1,1,0,1,2,50.0,1,0,0,0,1,3,0,0
Niclas Füllkrug,GER,FW,Werder Bremen,30,1993,2.0,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,1,0
Niclas Füllkrug,GER,FW,Dortmund,30,1993,24.6,7,2,1,6,0,2,8,25.0,6,17,4,13,2,9,25,0
Cristian Gamboa,CRC,DF,Bochum,33,1989,13.2,24,18,12,11,1,14,33,42.4,19,20,7,13,15,39,34,1
Dennis Geiger,GER,MF,Hoffenheim,25,1998,0.7,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,0
Yannick Gerhardt,GER,"MF,DF",Wolfsburg,29,1994,18.1,31,20,16,12,3,9,32,28.1,23,15,2,13,7,38,35,0
Anwar El Ghazi,NED,"MF,DF",Mainz 05,28,1995,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Benedikt Gimber,GER,DF,Heidenheim,26,1997,22.5,40,24,25,14,1,19,35,54.3,16,27,17,10,16,56,101,1
Matthias Ginter,GER,DF,Freiburg,29,1994,21.3,29,15,19,9,1,16,29,55.2,13,40,26,14,16,45,93,0
Jamie Gittens,ENG,"FW,MF",Dortmund,18,2004,11.8,14,7,6,7,1,2,17,11.8,15,11,2,9,4,18,7,0
Klaus Gjasula,ALB,"DF,MF",Darmstadt 98,33,1989,15.1,44,22,18,25,1,17,30,56.7,13,26,14,12,19,63,42,2
Serge Gnabry,GER,"FW,MF",Bayern Munich,28,1995,4.8,8,5,0,5,3,2,13,15.4,11,5,0,5,3,11,2,0
Leon Goretzka,GER,MF,Bayern Munich,28,1995,24.9,41,23,18,14,9,24,54,44.4,30,44,8,36,31,72,42,1
Robin Gosens,GER,"DF,MF",Union Berlin,29,1994,25.4,63,44,25,31,7,30,44,68.2,14,52,9,43,36,99,75,0
Mario Götze,GER,MF,Eint Frankfurt,31,1992,23.0,51,34,18,25,8,28,62,45.2,34,19,3,16,14,65,10,0
Jeffrey Gouweleeuw,NED,DF,Augsburg,32,1991,28.8,35,23,13,17,5,16,25,64.0,9,44,24,20,35,70,108,0
Jens Grahl,GER,GK,Eint Frankfurt,34,1988,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Ryan Gravenberch,NED,FW,Bayern Munich,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Michael Gregoritsch,AUT,FW,Freiburg,29,1994,18.7,16,12,8,5,3,2,14,14.3,12,17,4,13,9,25,27,0
Vincenzo Grifo,ITA,"MF,FW",Freiburg,30,1993,25.8,31,20,14,11,6,14,31,45.2,17,22,1,21,15,46,20,0
Florian Grillitsch,AUT,"DF,MF",Hoffenheim,27,1995,25.5,54,28,31,19,4,22,54,40.7,32,41,20,21,52,106,90,2
Álex Grimaldo,ESP,DF,Leverkusen,27,1995,30.9,45,24,26,10,9,30,55,54.5,25,32,7,25,22,67,41,0
Christian Groß,GER,"DF,MF",Werder Bremen,34,1989,8.9,21,16,11,9,1,11,25,44.0,14,17,6,11,13,34,28,1
Brajan Gruda,GER,"MF,FW",Mainz 05,19,2004,18.2,22,14,5,11,6,14,24,58.3,10,15,0,15,5,27,4,0
Ilia Gruev,BUL,MF,Werder Bremen,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Raphaël Guerreiro,POR,"DF,MF",Bayern Munich,29,1993,13.2,19,16,6,9,4,9,15,60.0,6,7,1,6,15,34,5,1
Josuha Guilavogui,FRA,DF,Mainz 05,32,1990,4.5,15,10,10,5,0,6,7,85.7,1,13,7,6,13,28,21,0
Serhou Guirassy,GUI,FW,Stuttgart,27,1996,24.5,6,3,1,4,1,2,5,40.0,3,8,1,7,6,12,29,0
Péter Gulácsi,HUN,GK,RB Leipzig,33,1990,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1
Manuel Gulde,GER,DF,Freiburg,32,1991,22.7,37,23,23,13,1,17,23,73.9,6,24,14,10,25,62,82,0
Robert Gumny,POL,DF,Augsburg,25,1998,5.3,6,5,1,3,2,1,5,20.0,4,13,5,8,7,13,15,0
Christian Günter,GER,DF,Freiburg,30,1993,11.8,20,12,9,11,0,7,18,38.9,11,9,3,6,2,22,16,0
Janik Haberer,GER,"MF,DF",Union Berlin,29,1994,13.6,36,24,16,13,7,22,45,48.9,23,21,4,17,12,48,18,0
Robin Hack,GER,"FW,MF",Gladbach,24,1998,15.0,15,8,6,7,2,4,17,23.5,13,16,0,16,14,29,21,0
Amadou Haidara,MLI,MF,RB Leipzig,25,1998,17.0,42,27,24,16,2,23,41,56.1,18,28,6,22,21,63,37,0
Sébastien Haller,CIV,FW,Dortmund,29,1994,4.4,1,0,0,1,0,1,1,100.0,0,4,1,3,0,1,7,0
Andreas Hanche-Olsen,NOR,DF,Mainz 05,26,1997,11.0,20,12,10,8,2,10,16,62.5,6,10,4,6,11,31,41,0
Isak Hansen-Aarøen,NOR,MF,Werder Bremen,18,2004,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
Genki Haraguchi,JPN,MF,Stuttgart,32,1991,0.3,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Makoto Hasebe,JPN,"DF,MF",Eint Frankfurt,39,1984,2.4,4,2,2,2,0,3,6,50.0,3,2,1,1,2,6,5,0
Thorgan Hazard,BEL,DF,Dortmund,30,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Dominique Heintz,GER,DF,Köln,29,1993,6.3,12,5,6,6,0,8,12,66.7,4,6,1,5,3,15,28,0
Benjamin Henrichs,GER,DF,RB Leipzig,26,1997,28.1,68,39,32,26,10,27,58,46.6,31,49,4,45,33,101,37,0
Patrick Herrmann,GER,"FW,DF",Gladbach,32,1991,1.0,4,4,2,1,1,2,2,100.0,0,1,0,1,1,5,2,0
Piero Hincapié,ECU,DF,Leverkusen,21,2002,16.5,35,22,14,17,4,13,17,76.5,4,18,7,11,13,48,43,0
Adam Hložek,CZE,"MF,FW",Leverkusen,21,2002,5.1,10,4,2,4,4,3,7,42.9,4,4,1,3,2,12,1,0
Nicolas Höfler,GER,MF,Freiburg,33,1990,25.9,63,40,36,20,7,22,49,44.9,27,30,16,14,31,94,45,0
Jonas Hofmann,GER,MF,Leverkusen,31,1992,24.5,20,14,6,9,5,10,24,41.7,14,18,0,18,8,28,6,0
Philipp Hofmann,GER,FW,Bochum,30,1993,17.5,10,5,4,5,1,4,7,57.1,3,11,2,9,4,14,17,0
Lucas Höler,GER,"FW,MF",Freiburg,29,1994,25.6,32,24,14,10,8,4,23,17.4,19,19,4,15,15,47,35,0
Fabian Holland,GER,"MF,DF",Darmstadt 98,33,1990,20.4,47,26,18,21,8,20,37,54.1,17,22,12,10,24,71,29,0
Benedict Hollerbach,GER,"FW,MF",Union Berlin,22,2001,14.2,17,11,5,7,5,7,22,31.8,15,28,0,28,4,21,3,0
Gerrit Holtmann,PHI,"MF,FW",Darmstadt 98,28,1995,4.4,8,5,3,4,1,7,10,70.0,3,7,0,7,2,10,4,1
Franck Honorat,FRA,"DF,FW",Gladbach,26,1996,26.1,25,13,13,10,2,11,20,55.0,9,22,3,19,9,34,35,1
Mathias Honsak,AUT,"FW,MF",Darmstadt 98,26,1996,11.3,14,7,7,6,1,6,20,30.0,14,14,2,12,8,22,25,0
Fraser Hornby,SCO,"FW,MF",Darmstadt 98,23,1999,2.4,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,4,0
Lukáš Hrádecký,FIN,GK,Leverkusen,33,1989,33.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,10,2
Timo Hübers,GER,DF,Köln,27,1996,30.9,68,47,51,14,3,49,80,61.3,31,54,28,26,63,131,168,1
Mats Hummels,GER,DF,Dortmund,34,1988,17.6,52,34,34,12,6,30,53,56.6,23,33,11,22,33,85,82,0
Denis Huseinbasic,BIH,MF,Köln,22,2001,18.1,38,18,17,15,6,20,31,64.5,11,26,1,25,13,51,14,0
Iago,BRA,DF,Augsburg,26,1997,18.0,36,17,22,10,4,17,33,51.5,16,39,8,31,18,54,43,0
Borja Iglesias,ESP,FW,Leverkusen,30,1993,2.8,1,0,0,1,0,0,1,0.0,1,2,0,2,1,2,1,0
Joel Imasuen,USA,FW,Werder Bremen,18,2004,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Thomas Isherwood,SWE,DF,Darmstadt 98,25,1998,7.1,11,5,7,3,1,5,9,55.6,4,10,7,3,10,21,34,0
Ko Itakura,JPN,"DF,MF",Gladbach,26,1997,17.7,34,21,17,15,2,16,26,61.5,10,32,18,14,22,56,62,0
Hiroki Ito,JPN,DF,Stuttgart,24,1999,24.8,19,18,13,6,0,11,26,42.3,15,29,17,12,29,48,86,2
Lee Jae-sung,KOR,"MF,FW",Mainz 05,30,1992,23.5,33,20,11,16,6,13,39,33.3,26,22,2,20,27,60,23,0
Paul Jaeckel,GER,DF,Union Berlin,25,1998,2.6,7,2,4,3,0,5,9,55.6,4,3,2,1,4,11,7,0
Kristijan Jakić,CRO,MF,Augsburg,26,1997,11.7,28,14,14,10,4,15,33,45.5,18,13,1,12,20,48,15,0
Kristijan Jakić,CRO,"MF,FW",Eint Frankfurt,26,1997,2.2,3,3,1,2,0,1,3,33.3,2,1,0,1,2,5,2,0
