Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
136,Niclas Füllkrug,de GER,FW,Dortmund,30,1993,24.6,1,0,0,26,37,11,5,2,2,0,0,0,39,67,104,39.2,Matches
137,Cristian Gamboa,cr CRC,DF,Bochum,33,1989,13.2,6,0,0,14,6,0,23,15,18,0,1,0,74,12,9,57.1,Matches
138,Dennis Geiger,de GER,MF,Hoffenheim,25,1998,0.7,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,50.0,Matches
139,Yannick Gerhardt,de GER,"MF,DF",Wolfsburg,29,1994,18.1,5,0,0,18,16,2,27,7,20,0,0,0,78,28,27,50.9,Matches
140,Anwar El Ghazi,nl NED,"MF,DF",Mainz 05,28,1995,0.6,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,Matches
141,Benedikt Gimber,de GER,DF,Heidenheim,26,1997,22.5,9,0,0,40,27,0,3,16,24,0,2,1,87,48,41,53.9,Matches
142,Matthias Ginter,de GER,DF,Freiburg,29,1994,21.3,3,0,0,8,15,0,16,16,15,0,0,1,100,50,29,63.3,Matches
143,Jamie Gittens,eng ENG,"FW,MF",Dortmund,18,2004,11.8,1,0,0,12,25,0,13,4,7,2,0,0,37,4,10,28.6,Matches
144,Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,33,1989,15.1,7,1,0,23,11,0,7,19,22,0,1,0,69,34,27,55.7,Matches
145,Serge Gnabry,de GER,"FW,MF",Bayern Munich,28,1995,4.8,0,0,0,6,3,1,10,3,5,1,0,0,26,3,2,60.0,Matches
146,Leon Goretzka,de GER,MF,Bayern Munich,28,1995,24.9,3,0,0,23,14,2,10,31,23,0,0,0,171,36,29,55.4,Matches
147,Robin Gosens,de GER,"DF,MF",Union Berlin,29,1994,25.4,9,1,1,29,24,17,64,36,44,0,1,0,100,60,44,57.7,Matches
148,Mario Götze,de GER,MF,Eint Frankfurt,31,1992,23.0,5,1,1,14,35,1,54,14,34,0,1,0,152,8,13,38.1,Matches
149,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32,1991,28.8,7,0,0,25,9,4,18,35,23,0,0,0,156,52,39,57.1,Matches
150,Jens Grahl,de GER,GK,Eint Frankfurt,34,1988,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
151,Ryan Gravenberch,nl NED,FW,Bayern Munich,21,2002,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
152,Michael Gregoritsch,at AUT,FW,Freiburg,29,1994,18.7,2,0,0,16,19,6,11,9,12,0,0,0,62,91,93,49.5,Matches
153,Vincenzo Grifo,it ITA,"MF,FW",Freiburg,30,1993,25.8,3,0,0,13,16,6,173,15,20,1,1,0,130,12,20,37.5,Matches
154,Florian Grillitsch,at AUT,"DF,MF",Hoffenheim,27,1995,25.5,8,0,0,27,24,0,17,52,28,0,0,0,171,34,31,52.3,Matches
155,Álex Grimaldo,es ESP,DF,Leverkusen,27,1995,30.9,1,0,0,14,26,3,202,22,24,1,0,0,168,12,19,38.7,Matches
156,Christian Groß,de GER,"DF,MF",Werder Bremen,34,1989,8.9,1,0,0,15,5,2,8,13,16,0,1,0,54,16,28,36.4,Matches
157,Brajan Gruda,de GER,"MF,FW",Mainz 05,19,2004,18.2,5,0,0,28,47,9,53,5,14,1,0,0,97,15,31,32.6,Matches
158,Ilia Gruev,bg BUL,MF,Werder Bremen,23,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
159,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,29,1993,13.2,2,0,0,3,7,0,42,15,16,0,0,0,59,2,5,28.6,Matches
160,Josuha Guilavogui,fr FRA,DF,Mainz 05,32,1990,4.5,1,0,0,5,2,0,0,13,10,0,0,0,29,7,6,53.8,Matches
161,Serhou Guirassy,gn GUI,FW,Stuttgart,27,1996,24.5,0,0,0,18,55,18,1,6,3,2,0,0,39,65,55,54.2,Matches
162,Péter Gulácsi,hu HUN,GK,RB Leipzig,33,1990,13.0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,100.0,Matches
163,Manuel Gulde,de GER,DF,Freiburg,32,1991,22.7,5,1,1,17,15,1,3,25,23,0,0,0,78,49,33,59.8,Matches
164,Robert Gumny,pl POL,DF,Augsburg,25,1998,5.3,3,0,0,7,5,0,8,7,5,0,0,0,22,3,2,60.0,Matches
165,Christian Günter,de GER,DF,Freiburg,30,1993,11.8,1,0,0,8,3,1,62,2,12,0,0,0,32,5,10,33.3,Matches
166,Janik Haberer,de GER,"MF,DF",Union Berlin,29,1994,13.6,7,0,0,22,16,1,15,12,24,0,0,0,95,20,19,51.3,Matches
167,Robin Hack,de GER,"FW,MF",Gladbach,24,1998,15.0,2,0,0,17,22,9,44,14,8,0,0,0,79,16,22,42.1,Matches
168,Amadou Haidara,ml MLI,MF,RB Leipzig,25,1998,17.0,5,0,0,14,15,2,4,21,27,1,0,0,96,34,18,65.4,Matches
169,Sébastien Haller,ci CIV,FW,Dortmund,29,1994,4.4,2,0,0,8,10,3,0,0,0,0,1,0,10,19,21,47.5,Matches
170,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,26,1997,11.0,5,0,0,13,8,1,0,11,12,0,1,0,38,29,15,65.9,Matches
171,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,18,2004,0.3,1,0,0,1,0,0,0,1,0,0,0,0,4,0,0,,Matches
172,Genki Haraguchi,jp JPN,MF,Stuttgart,32,1991,0.3,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,,Matches
173,Makoto Hasebe,jp JPN,"DF,MF",Eint Frankfurt,39,1984,2.4,1,0,0,4,3,0,1,2,2,0,1,0,13,4,3,57.1,Matches
174,Thorgan Hazard,be BEL,DF,Dortmund,30,1993,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
175,Dominique Heintz,de GER,DF,Köln,29,1993,6.3,0,0,0,7,4,1,23,3,5,0,0,0,30,11,11,50.0,Matches
176,Benjamin Henrichs,de GER,DF,RB Leipzig,26,1997,28.1,5,0,0,27,34,2,67,33,39,0,2,0,163,23,22,51.1,Matches
177,Patrick Herrmann,de GER,"FW,DF",Gladbach,32,1991,1.0,1,0,0,3,2,0,5,1,4,0,0,0,6,1,1,50.0,Matches
178,Piero Hincapié,ec ECU,DF,Leverkusen,21,2002,16.5,2,0,0,16,11,0,8,13,22,0,0,0,78,36,27,57.1,Matches
179,Adam Hložek,cz CZE,"MF,FW",Leverkusen,21,2002,5.1,1,0,0,8,7,1,0,2,4,0,0,0,20,8,10,44.4,Matches
