Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Mika Biereth,DEN,"FW,MF",RKC Waalwijk,19,2003,3.4,75,72,3,0,2,0,3,0,0,0,0,0,46,0,5
Justin Bijlow,NED,GK,Feyenoord,24,1998,25.0,826,674,151,32,0,2,0,0,0,0,0,0,670,1,0
Kristijan Bistrović,CRO,MF,Fortuna Sittard,24,1998,12.8,515,438,73,35,3,2,56,2,36,7,21,0,398,4,6
Daley Blind,NED,DF,Ajax,32,1990,10.5,1133,1069,58,15,1,10,21,41,0,0,0,0,989,6,7
Thijmen Blokzijl,NED,DF,Groningen,17,2005,13.1,732,718,13,10,2,2,1,3,0,0,0,0,601,1,4
Jordi Blom,NED,FW,Volendam,20,2002,0.5,11,10,1,0,0,0,2,1,0,0,0,0,5,0,1
Xander Blomme,BEL,MF,Go Ahead Eag,20,2002,4.2,176,171,5,4,0,0,0,1,0,0,0,0,136,0,6
Paweł Bochniewicz,POL,DF,Heerenveen,26,1996,32.3,1831,1764,63,35,2,16,2,3,0,0,0,0,1521,4,7
Jan de Boer,NED,GK,Groningen,22,2000,2.5,84,51,32,3,0,0,0,0,0,0,0,0,27,1,0
Tom Boere,NED,FW,Cambuur,29,1992,6.8,144,135,9,0,2,0,2,0,0,0,0,0,90,0,2
Taylor Booth,USA,"FW,MF",Utrecht,21,2001,17.3,685,605,79,20,6,6,105,17,40,22,15,0,487,1,25
Olivier Boscagli,FRA,DF,PSV Eindhoven,24,1997,2.4,165,164,1,1,0,3,1,0,0,0,0,0,139,0,0
Mohamed Bouchouari,BEL,DF,Emmen,21,2000,19.3,979,808,168,10,2,4,93,156,2,1,0,0,671,3,21
Othman Boussaid,BEL,"FW,MF",Utrecht,22,2000,23.2,1033,953,73,5,7,20,81,31,8,5,2,0,761,7,20
Can Bozdogan,GER,MF,Utrecht,21,2001,17.3,835,741,93,32,4,6,70,4,57,42,8,0,659,1,17
Wout Brama,NED,MF,Twente,35,1986,2.3,153,145,8,7,0,2,3,1,0,0,0,0,127,0,5
Mattijs Branderhorst,NED,GK,NEC Nijmegen,28,1993,2.0,63,41,22,3,0,0,0,0,0,0,0,0,35,0,0
Jarrad Branthwaite,ENG,DF,PSV Eindhoven,20,2002,22.1,1295,1261,32,25,3,10,2,5,0,0,0,0,1126,2,4
Myron van Brederode,NED,FW,AZ Alkmaar,19,2003,13.3,522,499,21,5,4,1,33,3,13,10,0,0,414,2,17
Michael Breij,NED,"FW,MF",Cambuur,25,1997,16.2,456,425,29,4,1,1,47,5,15,9,3,0,328,2,8
Joshua Brenet,CUW,DF,Twente,28,1994,27.9,1550,1305,243,14,10,7,56,229,0,0,0,0,1193,2,38
Brian Brobbey,NED,FW,Ajax,20,2002,18.3,339,310,29,1,1,1,0,1,0,0,0,0,259,0,4
Ilias Bronkhorst,NED,"FW,DF",NEC Nijmegen,25,1997,0.6,18,16,2,0,0,0,2,1,0,0,0,0,11,0,0
Patrick Brouwer,NED,"FW,MF",Sparta R'dam,21,2001,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Luuk Brouwers,NED,MF,Utrecht,24,1998,18.0,829,802,26,17,1,5,13,7,0,0,0,0,704,1,12
Jordy Bruijn,NED,"MF,FW",NEC Nijmegen,26,1996,6.4,246,233,12,5,0,6,9,1,3,1,2,0,200,1,7
Jeffrey Bruma,NED,DF,Heerenveen,30,1991,7.3,367,361,6,6,2,1,0,0,0,0,0,0,326,0,4
Max Bruns,NED,"DF,MF",Twente,19,2002,4.8,255,252,3,3,0,0,0,0,0,0,0,0,216,0,5
Charles-Andréas Brym,CAN,"FW,DF",Sparta R'dam,23,1998,0.1,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
Thomas Buitink,NED,"FW,DF",Vitesse,22,2000,1.4,21,21,0,0,0,1,3,0,0,0,0,0,12,0,0
Thomas Buitink,NED,"FW,MF",Fortuna Sittard,22,2000,4.1,100,98,2,0,0,1,8,0,0,0,0,0,65,0,6
Ezequiel Bullaude,ARG,"MF,FW",Feyenoord,21,2000,1.7,62,61,1,1,0,0,0,0,0,0,0,0,56,0,2
Lorenzo Burnet,NED,DF,Emmen,31,1991,14.7,645,515,128,10,1,0,25,118,0,0,0,0,503,2,15
Oskar Buur,DEN,"DF,MF",Volendam,24,1998,9.1,275,225,48,0,0,0,11,48,0,0,0,0,181,2,10
Zico Buurmeester,NED,MF,AZ Alkmaar,20,2002,0.7,41,39,2,0,0,0,0,2,0,0,0,0,34,0,0
Gianmarco Cangiano,ITA,"MF,FW",Fortuna Sittard,20,2001,0.6,25,22,3,1,0,0,1,1,0,0,0,0,19,0,2
Joel Castro Pereira,POR,GK,RKC Waalwijk,26,1996,2.0,78,59,19,4,0,0,0,0,0,0,0,0,58,0,0
Václav Černý,CZE,FW,Twente,24,1997,26.5,1396,1205,186,25,12,28,155,50,87,67,4,0,981,5,50
Matěj Chaluš,CZE,DF,Groningen,24,1998,4.4,264,261,3,3,0,1,0,0,0,0,0,0,197,0,4
Jasper Cillessen,NED,GK,NEC Nijmegen,33,1989,32.0,1129,801,324,70,0,2,0,0,0,0,0,0,747,4,3
Ibrahim Cissoko,NED,FW,NEC Nijmegen,19,2003,9.5,295,289,6,0,0,0,27,6,0,0,0,0,209,0,10
Jordy Clasie,NED,MF,AZ Alkmaar,31,1991,32.2,2068,1994,70,60,7,20,15,9,1,0,1,0,1800,4,17
Pelle Clement,NED,MF,RKC Waalwijk,26,1996,26.3,1009,950,54,11,7,3,36,23,15,3,2,0,778,5,28
Denilho Cleonise,NED,FW,Twente,20,2001,2.7,70,69,1,0,0,0,4,1,0,0,0,0,57,0,3
Antoine Colassin,BEL,"FW,MF",Heerenveen,21,2001,8.3,282,276,6,0,5,3,11,4,0,0,0,0,191,0,12
Francisco Conceição,POR,"FW,MF",Ajax,19,2002,5.8,258,248,10,2,1,1,15,4,4,0,0,0,199,0,11
Iñigo Córdoba,ESP,"FW,MF",Fortuna Sittard,25,1997,25.4,869,846,18,4,2,0,75,4,5,0,3,0,585,5,26
Enzo Cornelisse,NED,DF,Vitesse,19,2003,14.9,691,646,43,21,0,4,11,17,4,1,3,0,563,2,5
George Cox,ENG,DF,Fortuna Sittard,24,1998,23.9,1039,751,285,38,1,7,108,197,50,18,28,0,713,3,38
Vito van Crooij,NED,FW,Sparta R'dam,26,1996,31.7,1259,988,264,65,6,19,239,77,116,73,38,0,810,7,39
Lennerd Daneels,BEL,FW,RKC Waalwijk,24,1998,2.0,50,42,8,1,0,1,8,0,3,1,2,0,32,0,2
Danilo,BRA,FW,Feyenoord,23,1999,14.8,361,331,26,0,1,2,1,1,0,0,0,0,271,4,14
Damil Dankerlui,SUR,DF,Groningen,25,1996,8.7,404,345,58,5,1,4,32,52,0,0,0,0,276,1,16
Oussama Darfalou,ALG,"FW,MF",Emmen,28,1993,1.9,49,43,6,0,0,1,0,1,0,0,0,0,34,0,3
Jeffrey De Lange,NED,GK,Go Ahead Eag,24,1998,34.0,1257,954,299,66,0,1,0,0,0,0,0,0,903,4,0
Mats Deijl,NED,DF,Go Ahead Eag,25,1997,31.2,1559,1235,321,18,0,6,84,300,3,0,0,0,1107,3,32
Maxim Dekker,NED,DF,AZ Alkmaar,18,2004,9.4,508,500,8,6,0,3,0,2,0,0,0,0,440,0,1
Mickey van der Hart,NED,GK,Emmen,28,1994,25.0,885,615,268,45,0,1,0,0,0,0,0,0,577,2,0
Mike van der Hoorn,NED,DF,Utrecht,29,1992,23.2,1352,1324,26,24,1,5,3,2,0,0,0,0,1105,2,12
Djevencio van der Kust,SUR,DF,Utrecht,21,2001,6.4,269,227,42,5,0,0,27,36,1,0,0,1,207,0,5
Mark van der Maarel,NED,DF,Utrecht,32,1989,24.3,1234,1064,168,22,0,12,16,146,0,0,0,0,986,2,21
Silvester van der Water,NED,"FW,MF",Cambuur,25,1996,13.2,372,327,45,16,3,10,82,8,17,15,1,1,206,0,11
Anthony Descotte,BEL,"FW,MF",Utrecht,18,2003,1.2,16,16,0,0,0,1,2,0,0,0,0,0,12,0,1
Mark Diemers,NED,"MF,FW",Emmen,28,1993,30.2,1659,1386,268,91,6,17,240,28,120,42,61,1,1240,5,35
Mitchell Dijks,NED,DF,Vitesse,29,1993,3.3,149,111,38,7,0,0,8,30,1,1,0,0,114,0,3
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,20.9,775,733,42,3,2,1,67,17,16,11,0,0,615,0,13
Landry Dimata,BEL,FW,NEC Nijmegen,24,1997,24.4,413,376,36,0,1,0,5,1,0,0,0,0,318,1,9
Julius Dirksen,NED,DF,Emmen,19,2003,15.6,878,748,128,14,0,6,15,114,0,0,0,0,680,2,12
Toni Domgjoni,KVX,MF,Vitesse,23,1998,3.3,98,93,4,0,0,1,1,1,1,1,0,0,70,1,0
Jacky Donkor,BEL,"FW,MF",Excelsior,23,1998,0.7,37,33,4,0,0,0,5,4,0,0,0,0,21,0,2
Bas Dost,NED,FW,Utrecht,33,1989,15.0,428,411,16,0,0,1,0,0,0,0,0,0,280,1,4
Achraf Douiri,NED,"DF,FW",Volendam,22,1999,4.2,167,135,32,1,0,1,7,30,1,1,0,0,121,0,9
Anastasios Douvikas,GRE,FW,Utrecht,22,1999,23.8,441,422,16,0,1,4,11,1,0,0,0,0,291,3,22
Couhaib Driouech,MAR,"FW,MF",Excelsior,20,2002,26.0,715,677,37,1,2,7,61,27,4,2,1,0,502,1,19
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,4.0,106,76,29,6,0,0,0,0,0,0,0,0,68,1,0
Deroy Duarte,CPV,MF,Fortuna Sittard,23,1999,15.9,508,497,10,7,1,6,5,3,0,0,0,0,388,1,9
Laros Duarte,CPV,MF,Groningen,25,1997,20.0,771,699,69,31,1,11,48,1,36,26,4,0,618,3,14
Mikkel Duelund,DEN,"MF,FW",NEC Nijmegen,25,1997,10.3,316,311,5,1,5,3,3,1,0,0,0,0,236,0,18
Billy van Duijl,NED,DF,Volendam,16,2005,1.7,84,79,5,4,0,1,0,1,0,0,0,0,65,0,0
Mike van Duinen,NED,"FW,MF",Excelsior,30,1991,11.1,158,143,13,0,0,0,3,2,0,0,0,0,94,2,9
Jorge Eduardo Sánchez,MEX,DF,Ajax,24,1997,12.3,736,627,106,9,0,1,28,97,0,0,0,0,607,3,15
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,23,1999,22.6,588,536,49,9,4,3,46,15,14,8,5,0,400,3,17
Mike Eerdhuijzen,NED,DF,Sparta R'dam,22,2000,13.1,893,852,41,12,0,15,6,0,0,0,0,0,774,0,4
Joshua Eijgenraam,NED,MF,Excelsior,21,2001,6.6,208,205,2,1,0,1,1,1,0,0,0,0,157,1,9
Carel Eiting,NED,MF,Volendam,24,1998,33.7,1241,994,240,88,12,4,155,6,117,47,45,2,819,7,26
Úmaro Embaló,POR,"FW,MF",Fortuna Sittard,21,2001,16.3,384,372,12,1,2,1,52,9,2,1,0,0,247,0,19
Mario Engels,GER,"FW,DF",Sparta R'dam,28,1993,0.6,14,13,1,0,0,0,3,1,0,0,0,0,10,0,0
Doğan Erdoğan,TUR,"MF,DF",Fortuna Sittard,25,1996,18.8,803,753,43,11,1,13,14,31,0,0,0,0,599,7,8
Luca Everink,NED,"DF,FW",Twente,21,2001,0.6,35,29,6,0,0,0,2,6,0,0,0,0,24,0,1
Håkon Evjen,NOR,FW,AZ Alkmaar,22,2000,5.7,208,190,18,3,0,3,19,3,12,4,2,0,167,0,5
Milan van Ewijk,NED,DF,Heerenveen,21,2000,34.0,1556,1262,289,11,1,11,118,278,0,0,0,0,1123,5,49
Raphaël Eyongo,NED,"FW,MF",Excelsior,19,2003,0.9,17,16,1,0,0,0,0,0,0,0,0,0,9,0,0
Andri Fannar Baldursson,ISL,MF,NEC Nijmegen,20,2002,2.4,103,101,1,1,0,0,0,0,0,0,0,0,81,1,1
Adrian Fein,GER,MF,Excelsior,23,1999,8.1,318,308,10,9,0,2,3,1,0,0,0,0,257,0,4
Kevin Felida,CUW,MF,RKC Waalwijk,22,1999,0.8,38,37,0,0,0,0,1,0,0,0,0,0,32,1,1
Arianit Ferati,KVX,MF,Fortuna Sittard,24,1997,16.4,718,685,29,21,5,10,25,1,6,3,2,0,566,4,10
Derensili Fernandes,NED,"FW,DF",Utrecht,21,2001,0.5,31,29,2,0,1,1,5,2,0,0,0,0,21,0,0
Rashaan Fernandes,NED,"MF,FW",Go Ahead Eag,23,1998,8.0,293,276,17,3,3,0,23,6,7,4,2,0,212,0,9
Kian Fitz-Jim,NED,"MF,DF",Ajax,19,2003,0.2,19,19,0,0,0,0,0,0,0,0,0,0,18,0,0
Ryan Flamingo,NED,"DF,MF",Vitesse,19,2002,29.8,1400,1335,62,27,0,13,12,35,0,0,0,0,1102,3,10
Josh Flint,ENG,DF,Volendam,21,2000,7.8,285,273,9,6,2,0,2,3,0,0,0,0,195,3,2
Fodé Fofana,NED,FW,PSV Eindhoven,19,2002,0.2,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
José Fontán,ESP,DF,Go Ahead Eag,22,2000,12.3,603,541,62,9,1,4,25,49,0,0,0,0,442,0,20
Navarone Foor,NED,"MF,FW",Cambuur,30,1992,13.8,561,479,80,15,3,2,83,25,36,20,10,0,377,2,20
Juriën Gaari,CUW,DF,RKC Waalwijk,28,1993,32.4,1645,1558,82,32,2,13,14,41,0,0,0,0,1382,5,28
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,12.5,510,391,118,19,5,0,134,13,84,35,44,1,341,1,6
Stijn van Gassel,NED,GK,Excelsior,25,1996,33.7,1265,909,352,51,0,0,0,0,0,0,0,0,802,4,0
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,28.6,2043,1913,128,33,2,7,12,95,0,0,0,0,1844,2,16
Liam van Gelderen,SUR,"DF,MF",Groningen,21,2001,11.9,548,434,111,16,2,2,17,95,0,0,0,0,410,3,9
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,13.1,496,456,36,8,0,3,73,10,16,4,7,0,330,4,21
Santiago Giménez,MEX,FW,Feyenoord,21,2001,21.4,297,278,18,1,2,1,1,3,0,0,0,0,208,1,6
Marco van Ginkel,NED,MF,Vitesse,29,1992,11.9,478,460,16,10,2,5,8,6,0,0,0,0,367,2,18
Marco van Ginkel,NED,DF,PSV Eindhoven,29,1992,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Paul Gladon,NED,"FW,MF",Fortuna Sittard,30,1992,15.4,395,364,25,0,0,0,6,1,0,0,0,0,213,6,14
Mika Godts,BEL,FW,Ajax,17,2005,0.2,16,16,0,0,0,0,1,0,0,0,0,0,13,0,1
Wouter Goes,NED,DF,AZ Alkmaar,18,2004,7.3,486,470,14,12,2,6,0,2,0,0,0,0,419,2,1
Kenzo Goudmijn,NED,MF,Excelsior,20,2001,31.2,1098,1023,71,8,4,13,38,15,1,0,1,0,823,4,29
Florian Grillitsch,AUT,"MF,DF",Ajax,26,1995,4.7,475,456,18,12,0,5,2,1,4,0,0,0,428,1,4
Metehan Güçlü,TUR,FW,Emmen,23,1999,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Rodrigo Guth,BRA,DF,Fortuna Sittard,21,2000,33.4,1466,1432,31,28,1,10,5,2,0,0,0,0,1203,3,15
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,16.2,985,954,29,28,3,6,4,1,0,0,0,0,843,2,9
Jonathan de Guzmán,NED,MF,Sparta R'dam,34,1987,15.5,734,716,13,7,2,6,10,2,2,0,1,0,584,5,18
Tomáš Hájek,CZE,"DF,FW",Vitesse,30,1991,1.9,98,93,4,3,0,1,0,1,0,0,0,0,76,1,2
Rami Al Hajj,SWE,"MF,FW",Heerenveen,20,2001,7.6,360,346,14,2,1,1,12,4,4,2,1,0,302,0,11
Tibor Halilović,CRO,MF,Heerenveen,27,1995,7.6,359,350,7,4,4,1,5,0,0,0,0,0,293,2,7
Dávid Hancko,SVK,DF,Feyenoord,24,1997,30.5,2282,2188,91,44,3,16,23,35,0,0,0,0,1986,3,13
Jeff Hardeveld,NED,DF,Emmen,27,1995,3.9,224,181,42,4,0,2,18,33,5,2,2,0,171,1,4
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,18.5,1193,1043,147,14,2,8,46,133,0,0,0,0,931,3,32
Jorrel Hato,NED,DF,Ajax,16,2006,6.8,544,510,33,8,0,0,3,25,0,0,0,0,489,1,5
Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,25,1997,30.9,1972,1828,135,26,4,15,18,99,0,0,0,0,1674,9,20
Thom Haye,IDN,MF,Heerenveen,27,1995,30.2,1999,1751,243,107,6,36,189,8,127,47,47,3,1532,5,35
Thorgan Hazard,BEL,"FW,MF",PSV Eindhoven,29,1993,2.7,141,133,7,1,0,1,7,4,2,1,0,0,112,1,4
Ramon Hendriks,NED,DF,Utrecht,21,2001,3.3,169,147,22,4,0,3,7,18,0,0,0,0,122,0,1
Sam Hendriks,NED,MF,Cambuur,27,1995,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Michaël Heylen,BEL,"DF,MF",Emmen,28,1994,3.7,207,196,11,5,0,8,2,6,0,0,0,0,152,0,0
Mees Hilgers,IDN,DF,Twente,21,2001,22.6,1365,1309,51,42,0,19,3,9,0,0,0,0,1183,5,11
Mees Hoedemakers,NED,MF,Cambuur,24,1998,24.0,1166,1100,56,29,1,20,36,5,21,20,0,0,917,10,27
Danny Hoesen,NED,FW,Emmen,31,1991,1.2,11,10,1,0,0,0,0,0,0,0,0,0,7,0,0
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,2.3,172,147,25,0,0,1,6,25,0,0,0,0,141,0,10
Elias Hoff Melkersen,NOR,FW,Sparta R'dam,19,2002,0.1,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0
Sydney van Hooijdonk,NED,FW,Heerenveen,22,2000,28.9,606,569,34,1,0,1,8,0,0,0,0,0,418,3,18
Siebe Horemans,BEL,DF,Excelsior,24,1998,32.4,1616,1288,324,42,1,28,74,282,0,0,0,0,1167,4,42
Jeroen Houwen,NED,GK,Vitesse,26,1996,2.2,77,65,12,3,0,0,0,0,0,0,0,0,56,0,1
Johan Hove,NOR,MF,Groningen,21,2000,16.3,743,688,51,14,5,5,55,3,32,16,9,0,509,4,24
Daan Huisman,NED,MF,Vitesse,20,2002,0.4,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,15.9,888,801,87,6,1,11,70,58,23,8,2,0,717,0,19
Jay Idzes,IDN,"DF,MF",Go Ahead Eag,22,2000,31.7,1507,1429,77,33,0,4,1,6,0,0,0,0,1270,1,8
