Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Julian Baas,NED,"MF,FW",Excelsior,20,2002,27.3,3,23,5,21.7,0.84,0.18,0.13,0.6,20.2,4,0,0,2.3,2.3,0.1,0.7,0.7
Youri Baas,NED,DF,Ajax,19,2003,2.1,0,2,0,0.0,0.96,0.0,0.0,,23.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Nikolai Baden Frederiksen,DEN,FW,Vitesse,22,2000,5.8,2,25,8,32.0,4.29,1.37,0.08,0.25,22.8,7,0,0,2.1,2.1,0.08,-0.1,-0.1
Saïd Bakari,COM,"DF,MF",RKC Waalwijk,27,1994,8.4,0,10,1,10.0,1.19,0.12,0.0,0.0,18.8,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Johan Bakayoko,BEL,FW,PSV Eindhoven,19,2003,15.3,5,45,19,42.2,2.95,1.25,0.11,0.26,18.5,0,0,0,3.8,3.8,0.08,1.2,1.2
Zakaria Bakkali,BEL,"FW,DF",RKC Waalwijk,26,1996,4.9,3,15,4,26.7,3.03,0.81,0.2,0.75,19.2,0,0,0,1.4,1.4,0.09,1.6,1.6
Justin Bakker,NED,DF,Go Ahead Eag,24,1998,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Remco Balk,NED,"FW,MF",Cambuur,21,2001,13.2,1,20,11,55.0,1.52,0.84,0.05,0.09,18.7,0,0,0,1.6,1.6,0.08,-0.6,-0.6
Radinio Balker,SUR,DF,Groningen,23,1998,29.4,1,8,1,12.5,0.27,0.03,0.13,1.0,18.7,0,0,0,0.8,0.8,0.1,0.2,0.2
Alex Bangura,SLE,DF,Cambuur,23,1999,27.2,1,9,2,22.2,0.33,0.07,0.11,0.5,15.8,0,0,0,0.5,0.5,0.06,0.5,0.5
Yusuf Barasi,TUR,"FW,MF",AZ Alkmaar,19,2003,2.1,0,6,2,33.3,2.89,0.96,0.0,0.0,10.8,0,0,0,1.2,1.2,0.19,-1.2,-1.2
Vasilios Barkas,GRE,GK,Utrecht,28,1994,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Cole Bassett,USA,"MF,FW",Fortuna Sittard,21,2001,2.2,0,4,1,25.0,1.82,0.45,0.0,0.0,12.1,0,0,0,0.4,0.4,0.11,-0.4,-0.4
Cole Bassett,USA,FW,Feyenoord,21,2001,0.1,0,1,0,0.0,12.86,0.0,0.0,,15.5,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Calvin Bassey,NGA,DF,Ajax,22,1999,20.1,1,7,2,28.6,0.35,0.1,0.14,0.5,10.6,0,0,0,0.7,0.7,0.11,0.3,0.3
Riechedly Bazoer,CUW,"MF,DF",AZ Alkmaar,25,1996,3.7,0,6,2,33.3,1.61,0.54,0.0,0.0,20.8,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Mads Bech Sørensen,DEN,DF,Groningen,23,1999,10.1,0,3,0,0.0,0.3,0.0,0.0,,11.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Sven van Beek,NED,DF,Heerenveen,28,1994,15.0,0,9,0,0.0,0.6,0.0,0.0,,18.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Mike van Beijnen,NED,DF,Fortuna Sittard,23,1999,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jan Bekkema,NED,GK,Heerenveen,26,1996,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Iliass Bel Hassani,MAR,"MF,FW",RKC Waalwijk,29,1992,14.9,5,40,16,40.0,2.69,1.07,0.13,0.31,22.1,4,0,0,3.0,3.0,0.08,2.0,2.0
Mimeirhel Benita,NED,DF,Feyenoord,18,2003,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Walter Benítez,ARG,GK,PSV Eindhoven,29,1993,30.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Martijn Berden,NED,"FW,MF",Go Ahead Eag,25,1997,0.9,0,3,1,33.3,3.21,1.07,0.0,0.0,17.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Thom van Bergen,NED,"FW,DF",Groningen,18,2004,4.1,0,5,2,40.0,1.23,0.49,0.0,0.0,9.9,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Steven Berghuis,NED,"MF,FW",Ajax,30,1991,23.3,9,74,22,29.7,3.17,0.94,0.11,0.36,20.4,3,1,1,5.9,5.1,0.07,3.1,2.9
Leon Bergsma,NED,DF,Cambuur,25,1997,20.4,0,7,2,28.6,0.34,0.1,0.0,0.0,8.8,0,0,0,1.3,1.3,0.18,-1.3,-1.3
Steven Bergwijn,NED,"FW,MF",Ajax,24,1997,26.0,12,86,36,41.9,3.31,1.38,0.14,0.33,17.1,0,0,0,10.2,10.2,0.12,1.8,1.8
Lucas Bernadou,FRA,MF,Emmen,21,2000,21.0,2,10,3,30.0,0.48,0.14,0.2,0.67,20.7,0,0,0,0.5,0.5,0.05,1.5,1.5
Matúš Bero,SVK,"MF,FW",Vitesse,26,1995,30.5,5,58,19,32.8,1.9,0.62,0.07,0.21,18.4,0,1,1,5.4,4.8,0.08,-0.4,-0.8
Vicente Besuijen,NED,"FW,MF",Excelsior,21,2001,0.7,0,1,0,0.0,1.38,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Sam Beukema,NED,DF,AZ Alkmaar,23,1998,24.4,2,11,4,36.4,0.45,0.16,0.18,0.5,9.4,0,0,0,1.2,1.2,0.11,0.8,0.8
Bartosz Białek,POL,FW,Vitesse,20,2001,17.0,5,35,11,31.4,2.05,0.65,0.14,0.45,13.9,0,0,0,4.7,4.7,0.14,0.3,0.3
Mika Biereth,DEN,"FW,MF",RKC Waalwijk,19,2003,3.4,2,14,7,50.0,4.1,2.05,0.14,0.29,13.2,0,0,0,1.8,1.8,0.13,0.2,0.2
Justin Bijlow,NED,GK,Feyenoord,24,1998,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kristijan Bistrović,CRO,MF,Fortuna Sittard,24,1998,12.8,1,20,8,40.0,1.56,0.62,0.05,0.13,21.2,2,0,0,1.7,1.7,0.09,-0.7,-0.7
Daley Blind,NED,DF,Ajax,32,1990,10.5,0,9,0,0.0,0.86,0.0,0.0,,18.9,0,0,0,0.5,0.5,0.05,-0.5,-0.5
Thijmen Blokzijl,NED,DF,Groningen,17,2005,13.1,0,6,1,16.7,0.46,0.08,0.0,0.0,18.6,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Jordi Blom,NED,FW,Volendam,20,2002,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Xander Blomme,BEL,MF,Go Ahead Eag,20,2002,4.2,1,3,1,33.3,0.72,0.24,0.33,1.0,22.8,0,0,0,0.2,0.2,0.06,0.8,0.8
Paweł Bochniewicz,POL,DF,Heerenveen,26,1996,32.3,2,21,8,38.1,0.65,0.25,0.1,0.25,11.0,0,0,0,2.3,2.3,0.11,-0.3,-0.3
Jan de Boer,NED,GK,Groningen,22,2000,2.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tom Boere,NED,FW,Cambuur,29,1992,6.8,0,9,2,22.2,1.31,0.29,0.0,0.0,13.2,0,0,0,1.3,1.3,0.14,-1.3,-1.3
Taylor Booth,USA,"FW,MF",Utrecht,21,2001,17.3,2,27,13,48.1,1.56,0.75,0.07,0.15,20.1,0,0,0,2.2,2.2,0.08,-0.2,-0.2
Olivier Boscagli,FRA,DF,PSV Eindhoven,24,1997,2.4,1,1,1,100.0,0.41,0.41,1.0,1.0,3.4,0,0,0,0.8,0.8,0.77,0.2,0.2
Mohamed Bouchouari,BEL,DF,Emmen,21,2000,19.3,1,29,7,24.1,1.5,0.36,0.03,0.14,24.3,1,0,0,1.1,1.1,0.04,-0.1,-0.1
Othman Boussaid,BEL,"FW,MF",Utrecht,22,2000,23.2,3,40,8,20.0,1.73,0.35,0.08,0.38,20.5,0,0,0,2.8,2.8,0.07,0.2,0.2
Can Bozdogan,GER,MF,Utrecht,21,2001,17.3,1,34,16,47.1,1.96,0.92,0.03,0.06,23.4,2,0,0,2.2,2.2,0.06,-1.2,-1.2
Wout Brama,NED,MF,Twente,35,1986,2.3,0,1,0,0.0,0.44,0.0,0.0,,11.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Mattijs Branderhorst,NED,GK,NEC Nijmegen,28,1993,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jarrad Branthwaite,ENG,DF,PSV Eindhoven,20,2002,22.1,2,18,4,22.2,0.81,0.18,0.11,0.5,12.4,0,0,0,1.6,1.6,0.09,0.4,0.4
Myron van Brederode,NED,FW,AZ Alkmaar,19,2003,13.3,4,14,6,42.9,1.05,0.45,0.29,0.67,17.3,1,0,0,1.5,1.5,0.11,2.5,2.5
Michael Breij,NED,"FW,MF",Cambuur,25,1997,16.2,2,28,10,35.7,1.73,0.62,0.07,0.2,18.6,0,0,0,3.0,3.0,0.11,-1.0,-1.0
Joshua Brenet,CUW,DF,Twente,28,1994,27.9,7,34,14,41.2,1.22,0.5,0.21,0.5,13.4,0,0,0,5.6,5.6,0.16,1.4,1.4
Brian Brobbey,NED,FW,Ajax,20,2002,18.3,13,65,31,47.7,3.55,1.69,0.2,0.42,10.1,0,0,0,14.4,14.4,0.22,-1.4,-1.4
Ilias Bronkhorst,NED,"FW,DF",NEC Nijmegen,25,1997,0.6,0,1,0,0.0,1.76,0.0,0.0,,32.1,0,0,0,0.0,0.0,0.01,0.0,0.0
Patrick Brouwer,NED,"FW,MF",Sparta R'dam,21,2001,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Luuk Brouwers,NED,MF,Utrecht,24,1998,18.0,0,9,4,44.4,0.5,0.22,0.0,0.0,20.2,0,0,0,0.8,0.8,0.09,-0.8,-0.8
Jordy Bruijn,NED,"MF,FW",NEC Nijmegen,26,1996,6.4,2,13,4,30.8,2.04,0.63,0.08,0.25,19.2,1,1,1,2.3,1.5,0.12,-0.3,-0.5
Jeffrey Bruma,NED,DF,Heerenveen,30,1991,7.3,0,1,0,0.0,0.14,0.0,0.0,,13.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Max Bruns,NED,"DF,MF",Twente,19,2002,4.8,0,1,0,0.0,0.21,0.0,0.0,,7.7,0,0,0,0.1,0.1,0.14,-0.1,-0.1
Charles-Andréas Brym,CAN,"FW,DF",Sparta R'dam,23,1998,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Thomas Buitink,NED,"FW,DF",Vitesse,22,2000,1.4,0,1,0,0.0,0.71,0.0,0.0,,30.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Thomas Buitink,NED,"FW,MF",Fortuna Sittard,22,2000,4.1,0,11,6,54.5,2.66,1.45,0.0,0.0,17.0,0,0,0,0.9,0.9,0.09,-0.9,-0.9
Ezequiel Bullaude,ARG,"MF,FW",Feyenoord,21,2000,1.7,0,7,2,28.6,4.14,1.18,0.0,0.0,12.8,0,0,0,0.7,0.7,0.1,-0.7,-0.7
Lorenzo Burnet,NED,DF,Emmen,31,1991,14.7,0,3,1,33.3,0.2,0.07,0.0,0.0,22.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2
Oskar Buur,DEN,"DF,MF",Volendam,24,1998,9.1,1,4,1,25.0,0.44,0.11,0.25,1.0,13.3,0,0,0,0.3,0.3,0.07,0.7,0.7
Zico Buurmeester,NED,MF,AZ Alkmaar,20,2002,0.7,1,1,1,100.0,1.45,1.45,1.0,1.0,15.9,0,0,0,0.2,0.2,0.17,0.8,0.8
Gianmarco Cangiano,ITA,"MF,FW",Fortuna Sittard,20,2001,0.6,0,1,0,0.0,1.64,0.0,0.0,,28.9,0,0,0,0.0,0.0,0.03,0.0,0.0
Joel Castro Pereira,POR,GK,RKC Waalwijk,26,1996,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Václav Černý,CZE,FW,Twente,24,1997,26.5,13,97,30,30.9,3.66,1.13,0.13,0.43,20.8,4,0,0,7.4,7.4,0.08,5.6,5.6
Matěj Chaluš,CZE,DF,Groningen,24,1998,4.4,0,3,0,0.0,0.68,0.0,0.0,,16.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Jasper Cillessen,NED,GK,NEC Nijmegen,33,1989,32.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ibrahim Cissoko,NED,FW,NEC Nijmegen,19,2003,9.5,2,24,5,20.8,2.51,0.52,0.08,0.4,15.9,0,0,0,2.4,2.4,0.1,-0.4,-0.4
Jordy Clasie,NED,MF,AZ Alkmaar,31,1991,32.2,3,22,6,27.3,0.68,0.19,0.14,0.5,24.7,0,0,0,1.5,1.5,0.07,1.5,1.5
Pelle Clement,NED,MF,RKC Waalwijk,26,1996,26.3,2,28,8,28.6,1.06,0.3,0.07,0.25,17.5,0,0,0,3.1,3.1,0.11,-1.1,-1.1
Denilho Cleonise,NED,FW,Twente,20,2001,2.7,1,3,1,33.3,1.13,0.38,0.33,1.0,17.6,0,0,0,0.5,0.5,0.18,0.5,0.5
Antoine Colassin,BEL,"FW,MF",Heerenveen,21,2001,8.3,3,23,9,39.1,2.77,1.08,0.13,0.33,19.5,0,0,0,1.3,1.3,0.06,1.7,1.7
Francisco Conceição,POR,"FW,MF",Ajax,19,2002,5.8,0,19,6,31.6,3.26,1.03,0.0,0.0,16.4,0,0,0,1.9,1.9,0.1,-1.9,-1.9
Iñigo Córdoba,ESP,"FW,MF",Fortuna Sittard,25,1997,25.4,5,51,16,31.4,2.0,0.63,0.1,0.31,17.9,0,0,0,4.1,4.1,0.08,0.9,0.9
Enzo Cornelisse,NED,DF,Vitesse,19,2003,14.9,0,8,2,25.0,0.54,0.13,0.0,0.0,12.5,1,0,0,1.1,1.1,0.14,-1.1,-1.1
George Cox,ENG,DF,Fortuna Sittard,24,1998,23.9,0,18,3,16.7,0.75,0.13,0.0,0.0,24.6,2,0,0,0.6,0.6,0.04,-0.6,-0.6
Vito van Crooij,NED,FW,Sparta R'dam,26,1996,31.7,12,62,28,45.2,1.95,0.88,0.13,0.29,22.0,12,4,5,9.5,5.6,0.09,2.5,2.4
Lennerd Daneels,BEL,FW,RKC Waalwijk,24,1998,2.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Danilo,BRA,FW,Feyenoord,23,1999,14.8,10,63,25,39.7,4.24,1.68,0.14,0.36,14.2,1,1,1,10.2,9.4,0.15,-0.2,-0.4
Damil Dankerlui,SUR,DF,Groningen,25,1996,8.7,0,3,1,33.3,0.34,0.11,0.0,0.0,16.4,0,0,0,0.4,0.4,0.13,-0.4,-0.4
Oussama Darfalou,ALG,"FW,MF",Emmen,28,1993,1.9,0,6,2,33.3,3.09,1.03,0.0,0.0,12.1,0,0,0,0.8,0.8,0.13,-0.8,-0.8
Jeffrey De Lange,NED,GK,Go Ahead Eag,24,1998,34.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mats Deijl,NED,DF,Go Ahead Eag,25,1997,31.2,2,14,4,28.6,0.45,0.13,0.14,0.5,16.6,0,0,0,0.8,0.8,0.06,1.2,1.2
Maxim Dekker,NED,DF,AZ Alkmaar,18,2004,9.4,1,2,1,50.0,0.21,0.11,0.5,1.0,7.6,0,0,0,0.3,0.3,0.13,0.7,0.7
Mickey van der Hart,NED,GK,Emmen,28,1994,25.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mike van der Hoorn,NED,DF,Utrecht,29,1992,23.2,1,23,4,17.4,0.99,0.17,0.04,0.25,9.6,0,0,0,2.0,2.0,0.09,-1.0,-1.0
Djevencio van der Kust,SUR,DF,Utrecht,21,2001,6.4,0,3,0,0.0,0.47,0.0,0.0,,12.1,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Mark van der Maarel,NED,DF,Utrecht,32,1989,24.3,0,7,1,14.3,0.29,0.04,0.0,0.0,13.5,0,0,0,0.7,0.7,0.09,-0.7,-0.7
Silvester van der Water,NED,"FW,MF",Cambuur,25,1996,13.2,1,17,10,58.8,1.29,0.76,0.06,0.1,18.5,0,0,0,1.9,1.9,0.11,-0.9,-0.9
Anthony Descotte,BEL,"FW,MF",Utrecht,18,2003,1.2,1,4,2,50.0,3.27,1.64,0.25,0.5,17.4,0,0,0,0.3,0.3,0.07,0.7,0.7
Mark Diemers,NED,"MF,FW",Emmen,28,1993,30.2,2,66,21,31.8,2.18,0.69,0.03,0.1,23.7,9,0,0,4.2,4.2,0.06,-2.2,-2.2
Mitchell Dijks,NED,DF,Vitesse,29,1993,3.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,20.9,5,53,16,30.2,2.54,0.77,0.09,0.31,20.4,2,0,0,3.3,3.3,0.06,1.7,1.7
Landry Dimata,BEL,FW,NEC Nijmegen,24,1997,24.4,10,55,20,36.4,2.25,0.82,0.13,0.35,13.2,0,3,3,10.6,8.3,0.15,-0.6,-1.3
Julius Dirksen,NED,DF,Emmen,19,2003,15.6,0,10,4,40.0,0.64,0.26,0.0,0.0,20.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Toni Domgjoni,KVX,MF,Vitesse,23,1998,3.3,0,5,1,20.0,1.51,0.3,0.0,0.0,16.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5
Jacky Donkor,BEL,"FW,MF",Excelsior,23,1998,0.7,0,3,1,33.3,4.03,1.34,0.0,0.0,26.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Bas Dost,NED,FW,Utrecht,33,1989,15.0,9,36,18,50.0,2.4,1.2,0.25,0.5,10.6,0,0,0,6.1,6.1,0.17,2.9,2.9
Achraf Douiri,NED,"DF,FW",Volendam,22,1999,4.2,0,3,0,0.0,0.71,0.0,0.0,,21.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Anastasios Douvikas,GRE,FW,Utrecht,22,1999,23.8,19,76,35,46.1,3.2,1.47,0.21,0.46,12.6,0,3,4,15.7,12.5,0.16,3.3,3.5
Couhaib Driouech,MAR,"FW,MF",Excelsior,20,2002,26.0,3,50,20,40.0,1.92,0.77,0.06,0.15,18.0,0,0,0,5.6,5.6,0.11,-2.6,-2.6
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Deroy Duarte,CPV,MF,Fortuna Sittard,23,1999,15.9,1,6,2,33.3,0.38,0.13,0.17,0.5,23.4,0,0,0,0.3,0.3,0.04,0.7,0.7
Laros Duarte,CPV,MF,Groningen,25,1997,20.0,2,29,8,27.6,1.45,0.4,0.07,0.25,27.2,10,0,0,0.9,0.9,0.03,1.1,1.1
Mikkel Duelund,DEN,"MF,FW",NEC Nijmegen,25,1997,10.3,1,18,4,22.2,1.74,0.39,0.06,0.25,16.2,0,0,0,1.5,1.5,0.08,-0.5,-0.5
Billy van Duijl,NED,DF,Volendam,16,2005,1.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Mike van Duinen,NED,"FW,MF",Excelsior,30,1991,11.1,0,24,6,25.0,2.17,0.54,0.0,0.0,13.8,0,0,0,2.1,2.1,0.09,-2.1,-2.1
Jorge Eduardo Sánchez,MEX,DF,Ajax,24,1997,12.3,2,15,6,40.0,1.22,0.49,0.13,0.33,16.0,0,0,0,1.5,1.5,0.1,0.5,0.5
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,23,1999,22.6,7,41,19,46.3,1.82,0.84,0.17,0.37,17.1,1,0,0,5.3,5.3,0.14,1.7,1.7
Mike Eerdhuijzen,NED,DF,Sparta R'dam,22,2000,13.1,0,6,0,0.0,0.46,0.0,0.0,,17.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Joshua Eijgenraam,NED,MF,Excelsior,21,2001,6.6,0,4,0,0.0,0.6,0.0,0.0,,26.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Carel Eiting,NED,MF,Volendam,24,1998,33.7,3,27,8,29.6,0.8,0.24,0.11,0.38,18.9,1,0,0,1.8,1.8,0.07,1.2,1.2
Úmaro Embaló,POR,"FW,MF",Fortuna Sittard,21,2001,16.3,3,21,9,42.9,1.29,0.55,0.14,0.33,17.6,0,0,0,1.6,1.6,0.08,1.4,1.4
Mario Engels,GER,"FW,DF",Sparta R'dam,28,1993,0.6,1,1,1,100.0,1.73,1.73,1.0,1.0,10.3,0,0,0,0.2,0.2,0.25,0.8,0.8
Doğan Erdoğan,TUR,"MF,DF",Fortuna Sittard,25,1996,18.8,0,2,0,0.0,0.11,0.0,0.0,,28.8,0,0,0,0.0,0.0,0.02,0.0,0.0
Luca Everink,NED,"DF,FW",Twente,21,2001,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Håkon Evjen,NOR,FW,AZ Alkmaar,22,2000,5.7,0,14,3,21.4,2.46,0.53,0.0,0.0,21.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9
