Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Zakaria Bakkali,BEL,"FW,DF",RKC Waalwijk,26,1996,4.9,14,2.81,9,3,0,2,0,0,0,0.0,0,0,0,0,0,0
Justin Bakker,NED,DF,Go Ahead Eag,24,1998,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Remco Balk,NED,"FW,MF",Cambuur,21,2001,13.2,29,2.2,20,0,1,3,5,0,1,0.08,0,0,0,0,1,0
Radinio Balker,SUR,DF,Groningen,23,1998,29.4,30,1.02,27,0,2,0,0,1,1,0.03,0,0,1,0,0,0
Alex Bangura,SLE,DF,Cambuur,23,1999,27.2,46,1.69,42,3,0,0,1,0,6,0.22,5,1,0,0,0,0
Yusuf Barasi,TUR,"FW,MF",AZ Alkmaar,19,2003,2.1,4,1.93,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Vasilios Barkas,GRE,GK,Utrecht,28,1994,32.0,3,0.09,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Cole Bassett,USA,"MF,FW",Fortuna Sittard,21,2001,2.2,7,3.18,5,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Cole Bassett,USA,FW,Feyenoord,21,2001,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Calvin Bassey,NGA,DF,Ajax,22,1999,20.1,36,1.8,29,1,3,0,3,0,8,0.4,7,0,1,0,0,0
Riechedly Bazoer,CUW,"MF,DF",AZ Alkmaar,25,1996,3.7,9,2.4,3,0,2,0,4,0,3,0.8,1,0,1,0,1,0
Mads Bech Sørensen,DEN,DF,Groningen,23,1999,10.1,6,0.6,4,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Sven van Beek,NED,DF,Heerenveen,28,1994,15.0,13,0.87,11,0,1,0,0,1,1,0.07,1,0,0,0,0,0
Mike van Beijnen,NED,DF,Fortuna Sittard,23,1999,0.1,1,10.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jan Bekkema,NED,GK,Heerenveen,26,1996,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Iliass Bel Hassani,MAR,"MF,FW",RKC Waalwijk,29,1992,14.9,70,4.71,51,8,5,3,1,2,7,0.47,6,1,0,0,0,0
Mimeirhel Benita,NED,DF,Feyenoord,18,2003,0.6,1,1.76,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Walter Benítez,ARG,GK,PSV Eindhoven,29,1993,30.0,3,0.1,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Martijn Berden,NED,"FW,MF",Go Ahead Eag,25,1997,0.9,2,2.17,2,0,0,0,0,0,1,1.08,1,0,0,0,0,0
Thom van Bergen,NED,"FW,DF",Groningen,18,2004,4.1,6,1.47,3,0,0,2,1,0,0,0.0,0,0,0,0,0,0
Steven Berghuis,NED,"MF,FW",Ajax,30,1991,23.3,116,4.98,88,17,1,8,1,1,22,0.94,16,1,1,4,0,0
Leon Bergsma,NED,DF,Cambuur,25,1997,20.4,13,0.64,12,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Steven Bergwijn,NED,"FW,MF",Ajax,24,1997,26.0,122,4.69,90,7,7,13,4,1,12,0.46,8,0,2,1,1,0
Lucas Bernadou,FRA,MF,Emmen,21,2000,21.0,45,2.15,38,0,4,2,0,1,8,0.38,6,0,2,0,0,0
Matúš Bero,SVK,"MF,FW",Vitesse,26,1995,30.5,87,2.85,63,2,2,12,8,0,8,0.26,4,0,1,3,0,0
Vicente Besuijen,NED,"FW,MF",Excelsior,21,2001,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sam Beukema,NED,DF,AZ Alkmaar,23,1998,24.4,18,0.74,17,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Bartosz Białek,POL,FW,Vitesse,20,2001,17.0,43,2.53,25,1,4,6,7,0,4,0.23,3,0,0,1,0,0
Mika Biereth,DEN,"FW,MF",RKC Waalwijk,19,2003,3.4,7,2.07,6,0,0,1,0,0,1,0.3,1,0,0,0,0,0
Justin Bijlow,NED,GK,Feyenoord,24,1998,25.0,5,0.2,5,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Kristijan Bistrović,CRO,MF,Fortuna Sittard,24,1998,12.8,46,3.58,22,16,5,2,1,0,3,0.23,1,0,2,0,0,0
Daley Blind,NED,DF,Ajax,32,1990,10.5,40,3.82,36,1,0,1,1,1,8,0.76,6,0,0,0,1,1
Thijmen Blokzijl,NED,DF,Groningen,17,2005,13.1,11,0.84,9,0,1,1,0,0,1,0.08,1,0,0,0,0,0
Jordi Blom,NED,FW,Volendam,20,2002,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Xander Blomme,BEL,MF,Go Ahead Eag,20,2002,4.2,2,0.48,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Paweł Bochniewicz,POL,DF,Heerenveen,26,1996,32.3,21,0.65,19,0,0,1,0,1,3,0.09,3,0,0,0,0,0
Jan de Boer,NED,GK,Groningen,22,2000,2.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tom Boere,NED,FW,Cambuur,29,1992,6.8,9,1.31,8,0,0,0,1,0,1,0.15,1,0,0,0,0,0
Taylor Booth,USA,"FW,MF",Utrecht,21,2001,17.3,52,3.01,33,11,3,4,1,0,6,0.35,3,2,1,0,0,0
Olivier Boscagli,FRA,DF,PSV Eindhoven,24,1997,2.4,4,1.64,4,0,0,0,0,0,2,0.82,2,0,0,0,0,0
Mohamed Bouchouari,BEL,DF,Emmen,21,2000,19.3,45,2.33,32,1,0,3,6,3,6,0.31,4,0,0,0,2,0
Othman Boussaid,BEL,"FW,MF",Utrecht,22,2000,23.2,86,3.71,60,5,8,8,5,0,12,0.52,6,2,0,2,2,0
Can Bozdogan,GER,MF,Utrecht,21,2001,17.3,43,2.48,25,11,3,3,1,0,8,0.46,3,4,0,1,0,0
Wout Brama,NED,MF,Twente,35,1986,2.3,3,1.32,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mattijs Branderhorst,NED,GK,NEC Nijmegen,28,1993,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jarrad Branthwaite,ENG,DF,PSV Eindhoven,20,2002,22.1,15,0.68,14,0,0,1,0,0,2,0.09,1,0,0,1,0,0
Myron van Brederode,NED,FW,AZ Alkmaar,19,2003,13.3,61,4.58,45,2,6,1,4,3,7,0.53,5,1,0,0,1,0
Michael Breij,NED,"FW,MF",Cambuur,25,1997,16.2,45,2.78,32,6,2,2,2,1,6,0.37,5,1,0,0,0,0
Joshua Brenet,CUW,DF,Twente,28,1994,27.9,91,3.26,81,0,6,3,1,0,8,0.29,7,0,1,0,0,0
Brian Brobbey,NED,FW,Ajax,20,2002,18.3,42,2.29,27,0,2,10,3,0,4,0.22,2,0,0,1,1,0
Ilias Bronkhorst,NED,"FW,DF",NEC Nijmegen,25,1997,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Patrick Brouwer,NED,"FW,MF",Sparta R'dam,21,2001,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Luuk Brouwers,NED,MF,Utrecht,24,1998,18.0,33,1.83,31,0,0,1,1,0,2,0.11,2,0,0,0,0,0
Jordy Bruijn,NED,"MF,FW",NEC Nijmegen,26,1996,6.4,22,3.43,17,0,1,3,0,1,2,0.31,2,0,0,0,0,0
Jeffrey Bruma,NED,DF,Heerenveen,30,1991,7.3,11,1.51,9,0,0,0,0,2,0,0.0,0,0,0,0,0,0
Max Bruns,NED,"DF,MF",Twente,19,2002,4.8,4,0.83,3,0,0,1,0,0,1,0.21,1,0,0,0,0,0
Charles-Andréas Brym,CAN,"FW,DF",Sparta R'dam,23,1998,0.1,1,8.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Thomas Buitink,NED,"FW,DF",Vitesse,22,2000,1.4,6,4.22,5,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Thomas Buitink,NED,"FW,MF",Fortuna Sittard,22,2000,4.1,9,2.18,7,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Ezequiel Bullaude,ARG,"MF,FW",Feyenoord,21,2000,1.7,8,4.71,6,0,0,1,1,0,1,0.59,1,0,0,0,0,0
Lorenzo Burnet,NED,DF,Emmen,31,1991,14.7,17,1.15,14,2,0,0,1,0,0,0.0,0,0,0,0,0,0
Oskar Buur,DEN,"DF,MF",Volendam,24,1998,9.1,16,1.76,14,2,0,0,0,0,2,0.22,1,1,0,0,0,0
Zico Buurmeester,NED,MF,AZ Alkmaar,20,2002,0.7,1,1.45,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Gianmarco Cangiano,ITA,"MF,FW",Fortuna Sittard,20,2001,0.6,2,3.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joel Castro Pereira,POR,GK,RKC Waalwijk,26,1996,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Václav Černý,CZE,FW,Twente,24,1997,26.5,153,5.77,107,20,12,10,3,1,14,0.53,9,3,1,1,0,0
Matěj Chaluš,CZE,DF,Groningen,24,1998,4.4,6,1.37,5,0,0,1,0,0,1,0.23,0,0,0,1,0,0
Jasper Cillessen,NED,GK,NEC Nijmegen,33,1989,32.0,4,0.12,4,0,0,0,0,0,2,0.06,2,0,0,0,0,0
Ibrahim Cissoko,NED,FW,NEC Nijmegen,19,2003,9.5,38,3.98,21,0,6,4,7,0,1,0.1,0,0,0,0,1,0
Jordy Clasie,NED,MF,AZ Alkmaar,31,1991,32.2,80,2.49,72,4,2,2,0,0,9,0.28,8,0,1,0,0,0
Pelle Clement,NED,MF,RKC Waalwijk,26,1996,26.3,71,2.7,54,4,5,2,3,3,9,0.34,7,0,1,1,0,0
Denilho Cleonise,NED,FW,Twente,20,2001,2.7,7,2.65,6,0,0,0,1,0,1,0.38,1,0,0,0,0,0
Antoine Colassin,BEL,"FW,MF",Heerenveen,21,2001,8.3,26,3.14,19,0,1,4,2,0,1,0.12,0,0,1,0,0,0
Francisco Conceição,POR,"FW,MF",Ajax,19,2002,5.8,20,3.44,16,0,1,1,2,0,4,0.69,4,0,0,0,0,0
Iñigo Córdoba,ESP,"FW,MF",Fortuna Sittard,25,1997,25.4,57,2.24,41,1,7,4,4,0,5,0.2,4,0,0,1,0,0
Enzo Cornelisse,NED,DF,Vitesse,19,2003,14.9,8,0.54,6,1,0,1,0,0,1,0.07,0,0,0,1,0,0
George Cox,ENG,DF,Fortuna Sittard,24,1998,23.9,43,1.8,18,21,0,4,0,0,3,0.13,1,1,0,1,0,0
Vito van Crooij,NED,FW,Sparta R'dam,26,1996,31.7,129,4.06,62,53,7,4,3,0,24,0.76,11,9,3,1,0,0
Lennerd Daneels,BEL,FW,RKC Waalwijk,24,1998,2.0,7,3.56,5,1,0,0,1,0,0,0.0,0,0,0,0,0,0
Danilo,BRA,FW,Feyenoord,23,1999,14.8,44,2.96,32,0,3,3,4,2,5,0.34,4,0,0,1,0,0
Damil Dankerlui,SUR,DF,Groningen,25,1996,8.7,13,1.49,13,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Oussama Darfalou,ALG,"FW,MF",Emmen,28,1993,1.9,7,3.6,4,0,1,2,0,0,2,1.03,1,0,1,0,0,0
Jeffrey De Lange,NED,GK,Go Ahead Eag,24,1998,34.0,8,0.24,6,2,0,0,0,0,1,0.03,0,1,0,0,0,0
Mats Deijl,NED,DF,Go Ahead Eag,25,1997,31.2,52,1.67,40,8,0,1,3,0,5,0.16,5,0,0,0,0,0
Maxim Dekker,NED,DF,AZ Alkmaar,18,2004,9.4,6,0.64,6,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Mickey van der Hart,NED,GK,Emmen,28,1994,25.0,3,0.12,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mike van der Hoorn,NED,DF,Utrecht,29,1992,23.2,29,1.25,21,0,1,5,2,0,4,0.17,3,0,0,1,0,0
Djevencio van der Kust,SUR,DF,Utrecht,21,2001,6.4,15,2.34,13,2,0,0,0,0,1,0.16,1,0,0,0,0,0
Mark van der Maarel,NED,DF,Utrecht,32,1989,24.3,25,1.03,20,4,0,1,0,0,3,0.12,3,0,0,0,0,0
Silvester van der Water,NED,"FW,MF",Cambuur,25,1996,13.2,39,2.95,27,5,3,1,2,1,0,0.0,0,0,0,0,0,0
Anthony Descotte,BEL,"FW,MF",Utrecht,18,2003,1.2,1,0.84,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Mark Diemers,NED,"MF,FW",Emmen,28,1993,30.2,113,3.75,67,27,6,6,6,1,7,0.23,2,4,0,1,0,0
Mitchell Dijks,NED,DF,Vitesse,29,1993,3.3,3,0.9,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,20.9,84,4.02,64,6,6,3,5,0,9,0.43,9,0,0,0,0,0
Landry Dimata,BEL,FW,NEC Nijmegen,24,1997,24.4,60,2.45,42,0,3,5,9,1,5,0.2,5,0,0,0,0,0
Julius Dirksen,NED,DF,Emmen,19,2003,15.6,26,1.66,23,0,0,2,0,1,1,0.06,1,0,0,0,0,0
Toni Domgjoni,KVX,MF,Vitesse,23,1998,3.3,2,0.6,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Jacky Donkor,BEL,"FW,MF",Excelsior,23,1998,0.7,2,2.69,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Bas Dost,NED,FW,Utrecht,33,1989,15.0,44,2.93,38,1,1,3,1,0,5,0.33,3,0,1,1,0,0
Achraf Douiri,NED,"DF,FW",Volendam,22,1999,4.2,7,1.64,6,0,0,1,0,0,1,0.23,1,0,0,0,0,0
Anastasios Douvikas,GRE,FW,Utrecht,22,1999,23.8,49,2.06,31,0,5,6,6,1,5,0.21,2,0,2,1,0,0
Couhaib Driouech,MAR,"FW,MF",Excelsior,20,2002,26.0,52,2.0,40,0,3,8,1,0,6,0.23,5,0,0,1,0,0
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,4.0,1,0.25,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Deroy Duarte,CPV,MF,Fortuna Sittard,23,1999,15.9,27,1.69,26,0,0,0,1,0,1,0.06,1,0,0,0,0,0
Laros Duarte,CPV,MF,Groningen,25,1997,20.0,46,2.29,30,8,1,2,4,1,3,0.15,1,1,0,1,0,0
Mikkel Duelund,DEN,"MF,FW",NEC Nijmegen,25,1997,10.3,28,2.71,20,0,1,2,5,0,2,0.19,2,0,0,0,0,0
Billy van Duijl,NED,DF,Volendam,16,2005,1.7,3,1.81,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mike van Duinen,NED,"FW,MF",Excelsior,30,1991,11.1,11,0.99,7,0,0,2,2,0,0,0.0,0,0,0,0,0,0
Jorge Eduardo Sánchez,MEX,DF,Ajax,24,1997,12.3,23,1.87,19,1,2,1,0,0,4,0.32,4,0,0,0,0,0
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,23,1999,22.6,57,2.53,36,1,4,6,10,0,8,0.35,2,1,1,2,2,0
Mike Eerdhuijzen,NED,DF,Sparta R'dam,22,2000,13.1,19,1.44,15,0,0,2,1,1,4,0.3,3,0,0,1,0,0
Joshua Eijgenraam,NED,MF,Excelsior,21,2001,6.6,6,0.9,4,0,1,1,0,0,1,0.15,1,0,0,0,0,0
Carel Eiting,NED,MF,Volendam,24,1998,33.7,134,3.98,73,52,5,1,1,2,14,0.42,3,10,1,0,0,0
Úmaro Embaló,POR,"FW,MF",Fortuna Sittard,21,2001,16.3,36,2.2,23,1,5,3,3,1,4,0.24,2,1,1,0,0,0
Mario Engels,GER,"FW,DF",Sparta R'dam,28,1993,0.6,3,5.19,2,0,0,0,1,0,2,3.46,1,0,0,0,1,0
Doğan Erdoğan,TUR,"MF,DF",Fortuna Sittard,25,1996,18.8,21,1.11,21,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Luca Everink,NED,"DF,FW",Twente,21,2001,0.6,2,3.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Håkon Evjen,NOR,FW,AZ Alkmaar,22,2000,5.7,22,3.87,15,5,0,1,0,1,3,0.53,3,0,0,0,0,0
Milan van Ewijk,NED,DF,Heerenveen,21,2000,34.0,70,2.06,47,10,2,5,4,2,6,0.18,3,2,1,0,0,0
Raphaël Eyongo,NED,"FW,MF",Excelsior,19,2003,0.9,1,1.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Andri Fannar Baldursson,ISL,MF,NEC Nijmegen,20,2002,2.4,2,0.85,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Adrian Fein,GER,MF,Excelsior,23,1999,8.1,9,1.11,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kevin Felida,CUW,MF,RKC Waalwijk,22,1999,0.8,1,1.22,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Arianit Ferati,KVX,MF,Fortuna Sittard,24,1997,16.4,40,2.44,33,1,2,1,2,1,4,0.24,3,0,0,0,1,0
Derensili Fernandes,NED,"FW,DF",Utrecht,21,2001,0.5,1,1.87,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rashaan Fernandes,NED,"MF,FW",Go Ahead Eag,23,1998,8.0,32,4.01,25,3,1,1,1,1,6,0.75,5,1,0,0,0,0
Kian Fitz-Jim,NED,"MF,DF",Ajax,19,2003,0.2,4,21.18,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ryan Flamingo,NED,"DF,MF",Vitesse,19,2002,29.8,37,1.24,29,0,0,5,2,1,1,0.03,1,0,0,0,0,0
Josh Flint,ENG,DF,Volendam,21,2000,7.8,5,0.64,5,0,0,0,0,0,1,0.13,1,0,0,0,0,0
Fodé Fofana,NED,FW,PSV Eindhoven,19,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
José Fontán,ESP,DF,Go Ahead Eag,22,2000,12.3,17,1.38,17,0,0,0,0,0,3,0.24,3,0,0,0,0,0
Navarone Foor,NED,"MF,FW",Cambuur,30,1992,13.8,51,3.69,32,7,5,3,3,1,4,0.29,4,0,0,0,0,0
Juriën Gaari,CUW,DF,RKC Waalwijk,28,1993,32.4,37,1.14,34,0,1,0,1,1,1,0.03,1,0,0,0,0,0
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,12.5,101,8.1,39,34,9,11,8,0,17,1.36,10,4,2,1,0,0
Stijn van Gassel,NED,GK,Excelsior,25,1996,33.7,5,0.15,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,28.6,66,2.31,60,2,1,1,2,0,7,0.25,6,0,1,0,0,0
Liam van Gelderen,SUR,"DF,MF",Groningen,21,2001,11.9,18,1.52,13,0,1,2,1,1,1,0.08,1,0,0,0,0,0
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,13.1,30,2.28,14,6,1,3,5,1,0,0.0,0,0,0,0,0,0
Santiago Giménez,MEX,FW,Feyenoord,21,2001,21.4,47,2.2,30,0,4,4,9,0,7,0.33,3,0,1,1,2,0
Marco van Ginkel,NED,MF,Vitesse,29,1992,11.9,20,1.68,19,0,0,0,1,0,3,0.25,2,0,0,0,1,0
Marco van Ginkel,NED,DF,PSV Eindhoven,29,1992,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Paul Gladon,NED,"FW,MF",Fortuna Sittard,30,1992,15.4,35,2.26,21,0,0,8,6,0,4,0.26,2,0,0,1,1,0
Mika Godts,BEL,FW,Ajax,17,2005,0.2,3,16.88,2,0,0,1,0,0,1,5.63,1,0,0,0,0,0
Wouter Goes,NED,DF,AZ Alkmaar,18,2004,7.3,6,0.82,5,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Kenzo Goudmijn,NED,MF,Excelsior,20,2001,31.2,72,2.31,54,0,2,5,9,2,8,0.26,5,0,0,1,1,1
Florian Grillitsch,AUT,"MF,DF",Ajax,26,1995,4.7,13,2.77,12,1,0,0,0,0,1,0.21,1,0,0,0,0,0
Metehan Güçlü,TUR,FW,Emmen,23,1999,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rodrigo Guth,BRA,DF,Fortuna Sittard,21,2000,33.4,22,0.66,19,0,1,1,0,1,0,0.0,0,0,0,0,0,0
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,16.2,28,1.72,27,0,0,1,0,0,3,0.18,2,0,0,1,0,0
Jonathan de Guzmán,NED,MF,Sparta R'dam,34,1987,15.5,34,2.19,30,2,0,1,1,0,3,0.19,3,0,0,0,0,0
Tomáš Hájek,CZE,"DF,FW",Vitesse,30,1991,1.9,2,1.06,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Rami Al Hajj,SWE,"MF,FW",Heerenveen,20,2001,7.6,38,4.96,27,2,4,2,3,0,3,0.39,2,1,0,0,0,0
Tibor Halilović,CRO,MF,Heerenveen,27,1995,7.6,16,2.11,12,0,0,2,1,1,0,0.0,0,0,0,0,0,0
Dávid Hancko,SVK,DF,Feyenoord,24,1997,30.5,65,2.13,52,2,2,6,3,0,6,0.2,3,0,0,3,0,0
Jeff Hardeveld,NED,DF,Emmen,27,1995,3.9,8,2.03,3,1,1,2,0,1,2,0.51,1,0,0,1,0,0
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,18.5,45,2.43,42,2,0,0,0,1,7,0.38,6,0,0,0,0,1
Jorrel Hato,NED,DF,Ajax,16,2006,6.8,16,2.36,13,1,1,1,0,0,1,0.15,1,0,0,0,0,0
Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,25,1997,30.9,47,1.52,44,2,0,0,0,1,7,0.23,6,0,0,0,0,1
