Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Ramon Hendriks,NED,DF,Utrecht,21,2001,3.3,0,0,0,4,2,0,7,2,2,0,0,0,16,12,6,66.7
Sam Hendriks,NED,MF,Cambuur,27,1995,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Michaël Heylen,BEL,"DF,MF",Emmen,28,1994,3.7,1,0,0,5,0,0,2,2,6,0,0,0,27,7,11,38.9
Mees Hilgers,IDN,DF,Twente,21,2001,22.6,4,0,0,24,8,0,3,41,34,0,0,1,157,25,35,41.7
Mees Hoedemakers,NED,MF,Cambuur,24,1998,24.0,3,2,1,32,11,1,36,35,37,0,1,0,151,20,32,38.5
Danny Hoesen,NED,FW,Emmen,31,1991,1.2,0,0,0,1,1,1,0,0,0,0,0,0,2,1,3,25.0
Ki-Jana Hoever,NED,DF,PSV Eindhoven,20,2002,2.3,0,0,0,2,4,0,6,4,6,0,0,0,17,1,1,50.0
Elias Hoff Melkersen,NOR,FW,Sparta R'dam,19,2002,0.1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,50.0
Sydney van Hooijdonk,NED,FW,Heerenveen,22,2000,28.9,2,0,0,35,35,11,8,1,4,0,0,0,41,66,78,45.8
Siebe Horemans,BEL,DF,Excelsior,24,1998,32.4,4,0,0,26,16,1,74,64,41,0,0,0,178,60,49,55.0
Jeroen Houwen,NED,GK,Vitesse,26,1996,2.2,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,
Johan Hove,NOR,MF,Groningen,21,2000,16.3,1,0,0,9,9,1,55,18,18,0,0,0,108,30,25,54.5
Daan Huisman,NED,MF,Vitesse,20,2002,0.4,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0.0
Oussama Idrissi,MAR,FW,Feyenoord,26,1996,15.9,5,0,0,23,12,5,70,3,27,0,0,0,83,5,6,45.5
Jay Idzes,IDN,"DF,MF",Go Ahead Eag,22,2000,31.7,4,0,0,19,14,1,1,42,26,0,0,0,187,57,76,42.9
Daleho Irandust,SYR,"FW,MF",Groningen,24,1998,8.3,1,0,0,7,11,0,18,4,11,0,0,0,54,4,13,23.5
Nicolas Isimat-Mirin,FRA,DF,Vitesse,30,1991,12.7,1,0,0,13,5,0,1,7,11,0,0,0,86,35,22,61.4
Jamie Jacobs,NED,MF,Cambuur,24,1997,16.7,2,1,0,39,14,4,26,14,15,0,2,0,90,26,36,41.9
Alireza Jahanbakhsh,IRN,FW,Feyenoord,28,1993,13.6,2,0,0,17,12,2,70,11,13,0,0,0,92,25,17,59.5
Dean James,IDN,DF,Volendam,22,2000,4.8,0,0,0,7,2,0,7,11,3,0,0,0,32,3,5,37.5
Roel Janssen,NED,DF,Fortuna Sittard,32,1990,0.7,0,0,0,0,0,0,0,2,2,0,0,0,6,4,0,100.0
Victor Jensen,DEN,"FW,MF",Utrecht,22,2000,5.4,0,0,0,6,10,0,8,3,5,0,0,0,37,4,5,44.4
Bjørn Johnsen,NOR,FW,Cambuur,30,1991,9.7,0,0,0,7,6,7,1,3,1,0,0,0,16,37,46,44.6
Darius Johnson,GRN,"FW,MF",Volendam,22,2000,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0
Miliano Jonathans,IDN,"FW,MF",Vitesse,18,2004,1.5,2,0,0,4,2,0,11,2,2,0,0,0,7,3,4,42.9
Fedde de Jong,NED,DF,AZ Alkmaar,19,2003,0.8,0,0,0,0,0,0,1,0,1,0,0,0,10,1,0,100.0
Luuk de Jong,NED,FW,PSV Eindhoven,31,1990,19.4,3,0,0,14,21,7,3,3,7,0,0,0,51,105,82,56.1
Patrick Joosten,NED,FW,Groningen,26,1996,0.3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,100.0
Florian Jozefzoon,SUR,"FW,MF",RKC Waalwijk,31,1991,10.4,1,0,0,4,9,7,29,2,9,0,0,0,27,5,9,35.7
Mauro Júnior,BRA,"DF,MF",PSV Eindhoven,23,1999,3.0,0,1,0,2,5,0,9,5,3,0,0,0,33,2,2,50.0
Daniël van Kaam,NED,MF,Cambuur,22,2000,25.6,1,0,0,11,29,1,36,12,17,0,0,0,124,19,22,46.3
Ibrahim El Kadiri,NED,"FW,MF",Volendam,20,2002,8.5,0,0,0,9,3,2,43,3,11,0,0,0,54,3,5,37.5
Rami Kaib,TUN,"DF,FW",Heerenveen,25,1997,6.5,2,0,0,9,4,1,43,11,10,0,0,0,53,4,4,50.0
Yahya Kalley,SWE,"DF,MF",Groningen,21,2001,1.4,2,0,0,4,3,0,3,4,5,0,0,0,10,3,1,75.0
Daniel Karlsbakk,NOR,"FW,MF",Heerenveen,19,2003,2.0,1,0,0,8,4,1,0,1,0,0,0,0,6,5,10,33.3
Jesper Karlsson,SWE,FW,AZ Alkmaar,24,1998,19.7,5,0,0,12,13,5,107,10,10,0,0,0,100,3,15,16.7
Souffian El Karouani,MAR,DF,NEC Nijmegen,21,2000,32.1,8,0,0,46,34,2,141,23,45,1,0,0,215,20,25,44.4
Neraysho Kasanwirjo,NED,"DF,MF",Groningen,20,2002,13.7,2,0,0,14,13,1,20,17,22,0,0,0,79,14,8,63.6
Neraysho Kasanwirjo,NED,DF,Feyenoord,20,2002,1.6,0,0,0,1,1,0,2,1,2,0,0,0,8,2,3,40.0
Fabian de Keijzer,NED,GK,Utrecht,22,2000,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100.0
Milos Kerkez,HUN,DF,AZ Alkmaar,18,2003,29.7,4,0,0,38,37,3,100,31,32,0,0,0,135,35,36,49.3
Reda Kharchouch,NED,FW,Excelsior,26,1995,13.7,3,0,0,19,6,6,4,1,10,0,0,0,41,45,56,44.6
Maikel Kieftenbeld,NED,MF,Emmen,32,1990,1.0,0,0,0,3,2,0,1,2,0,0,0,1,8,0,2,0.0
Joshua Kitolano,NOR,MF,Sparta R'dam,20,2001,29.5,2,0,0,19,31,0,13,26,37,0,0,0,181,29,33,46.8
Mathias Kjølø,NOR,MF,Twente,21,2001,11.2,0,0,0,6,13,0,7,8,9,0,0,0,70,10,15,40.0
Davy Klaassen,NED,MF,Ajax,29,1993,22.7,3,0,0,14,16,3,5,8,20,1,0,0,121,17,29,37.0
Sean Klaiber,SUR,DF,Utrecht,28,1994,24.8,4,0,0,30,4,4,82,47,52,0,0,0,232,26,19,57.8
Flip Klomp,NED,MF,Volendam,20,2001,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Ruben Kluivert,NED,DF,Utrecht,21,2001,4.8,2,0,0,7,0,0,0,14,7,0,0,0,29,14,9,60.9
Mats Köhlert,GER,DF,Heerenveen,24,1998,29.9,3,0,0,27,34,4,91,37,31,0,0,0,180,19,23,45.2
Orkun Kökçü,TUR,MF,Feyenoord,21,2000,30.0,6,0,0,23,27,0,149,19,18,0,0,0,241,9,11,45.0
Peer Koopmeiners,NED,"MF,FW",AZ Alkmaar,22,2000,1.1,0,0,0,2,0,1,1,1,2,0,0,0,9,6,4,60.0
Peer Koopmeiners,NED,MF,Excelsior,22,2000,16.1,1,0,0,25,6,0,8,15,27,0,0,0,133,24,17,58.5
Kacper Kozłowski,POL,"MF,FW",Vitesse,18,2003,23.2,4,0,0,26,43,5,59,16,20,0,0,0,141,28,21,57.1
Joris Kramer,NED,DF,NEC Nijmegen,25,1996,12.9,1,0,0,13,1,0,1,27,7,0,0,0,64,25,23,52.1
Michiel Kramer,NED,FW,RKC Waalwijk,33,1988,22.2,6,0,0,29,22,11,4,10,4,0,0,0,44,47,44,51.6
Florian Krüger,GER,"FW,MF",Groningen,23,1999,12.4,1,0,0,14,7,1,23,3,13,0,0,0,37,11,14,44.0
Mohammed Kudus,GHA,"FW,MF",Ajax,21,2000,19.9,1,0,0,26,42,19,15,7,19,0,0,0,108,10,13,43.5
Roy Kuijpers,NED,"FW,MF",RKC Waalwijk,22,2000,4.2,1,0,0,2,6,3,29,3,4,1,0,0,10,1,3,25.0
Bas Kuipers,NED,DF,Go Ahead Eag,27,1994,21.2,1,0,0,22,11,3,80,27,11,0,1,0,96,23,18,56.1
Zakaria Labyad,MAR,"FW,MF",Utrecht,29,1993,2.8,1,0,0,4,1,0,6,1,4,0,0,0,9,1,1,50.0
Mayckel Lahdo,SWE,FW,AZ Alkmaar,19,2002,6.2,1,0,0,3,7,3,9,5,9,0,0,0,47,5,16,23.8
Lazaros Lamprou,GRE,"FW,MF",Excelsior,24,1997,16.4,1,0,0,5,16,3,42,8,11,0,0,0,78,16,29,35.6
Maurilio de Lannoy,NED,DF,Emmen,18,2003,0.2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,
Terry Lartey Sanniez,NED,"DF,FW",NEC Nijmegen,25,1996,1.7,0,0,0,0,1,0,0,1,4,0,0,0,15,1,2,33.3
Tobias Lauritsen,NOR,FW,Sparta R'dam,24,1997,32.8,4,0,0,24,46,9,9,7,4,1,0,0,64,284,182,60.9
Barry Lauwers,NED,GK,Volendam,22,1999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Richy Ledezma,USA,MF,PSV Eindhoven,21,2000,1.5,0,0,0,5,5,0,2,2,1,0,0,0,9,1,0,100.0
Peter Leeuwenburgh,NED,GK,Groningen,28,1994,7.5,0,1,0,1,0,0,0,1,0,0,0,0,11,1,1,50.0
Julian Lelieveld,NED,DF,RKC Waalwijk,24,1997,29.2,4,0,0,19,19,2,40,32,42,1,0,0,156,26,28,48.1
Isac Lidberg,SWE,FW,Go Ahead Eag,23,1998,30.7,2,0,0,34,36,16,13,6,11,0,0,0,68,84,99,45.9
Evert Linthorst,NED,MF,Go Ahead Eag,22,2000,16.1,2,0,0,24,9,1,16,17,22,0,0,0,106,16,14,53.3
Enric Llansana,NED,MF,Go Ahead Eag,21,2001,12.5,3,0,0,22,4,0,9,22,27,0,0,0,84,24,29,45.3
Julen Lobete,ESP,"FW,MF",RKC Waalwijk,21,2000,14.8,2,0,0,12,42,11,9,4,2,1,0,0,58,13,30,30.2
Chris Lokesa,BEL,MF,RKC Waalwijk,17,2004,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Jason Lokilo,BEL,FW,Sparta R'dam,23,1998,3.0,0,0,0,1,13,1,10,1,2,0,0,0,22,2,2,50.0
Marcos López,PER,DF,Feyenoord,22,1999,8.9,1,0,0,7,19,1,24,23,13,0,0,0,66,24,5,82.8
Albert Lottin,FRA,MF,Utrecht,20,2001,0.2,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,100.0
Dano Lourens,NED,MF,Sparta R'dam,18,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lorenzo Lucca,ITA,"FW,MF",Ajax,21,2000,1.7,1,0,0,4,4,2,0,0,0,0,0,0,3,22,9,71.0
Ramon Lundqvist,SWE,MF,Groningen,25,1997,3.8,1,0,0,3,5,2,5,1,2,0,0,0,19,4,6,40.0
Thierry Lutonda,BEL,DF,RKC Waalwijk,21,2000,27.8,1,0,0,24,21,0,49,38,41,0,2,0,179,12,17,41.4
Arnaud Luzayadio,FRA,FW,Emmen,23,1999,0.5,0,0,0,0,1,0,3,1,0,0,0,0,3,1,0,100.0
Isak Määttä,NOR,"DF,FW",Groningen,20,2001,29.9,6,1,1,26,28,4,79,22,24,0,1,0,152,25,34,42.4
Calvin Mac-Intosch,SUR,DF,Cambuur,32,1989,7.6,1,0,0,4,2,0,0,10,12,0,0,1,47,9,14,39.1
Noni Madueke,ENG,"FW,MF",PSV Eindhoven,20,2002,3.1,2,0,0,2,3,0,20,0,4,0,0,0,13,1,1,50.0
Naoki Maeda,JPN,FW,Utrecht,27,1994,2.9,0,0,0,0,3,2,6,3,3,0,0,0,10,2,2,50.0
Lisandro Magallán,ARG,DF,Ajax,28,1993,0.2,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,100.0
Mimoun Mahi,MAR,"MF,FW",Utrecht,28,1994,0.4,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0.0
Mimoun Mahi,MAR,"FW,MF",Cambuur,28,1994,5.9,1,0,0,6,8,0,31,8,4,0,0,0,38,2,5,28.6
Felix Mambimbi,SUI,"FW,MF",Cambuur,21,2001,3.3,0,0,0,2,10,1,8,3,2,0,0,0,18,1,2,33.3
Million Manhoef,NED,"FW,MF",Vitesse,20,2002,25.8,0,0,0,34,23,15,77,9,16,0,0,0,121,7,26,21.2
Elvis Manu,NED,FW,Groningen,28,1993,6.8,0,0,0,12,15,8,8,3,5,0,0,0,28,1,12,7.7
Jahnoah Markelo,SUR,"MF,FW",Go Ahead Eag,19,2003,1.1,0,0,0,0,3,0,11,0,1,0,0,0,4,0,1,0.0
Nathan Markelo,CUW,"DF,MF",Excelsior,23,1999,4.1,2,0,0,8,8,0,4,6,3,0,0,0,34,4,6,40.0
Pedro David Rosendo Marques,POR,"FW,MF",NEC Nijmegen,24,1998,9.1,1,0,0,8,10,1,1,0,1,1,0,0,18,26,38,40.6
Iván Márquez,ESP,DF,NEC Nijmegen,28,1994,30.4,5,1,0,28,19,2,0,27,12,0,1,0,158,80,42,65.6
Bruno Martins Indi,NED,DF,AZ Alkmaar,30,1992,3.5,1,0,0,4,0,0,1,1,1,0,0,0,14,11,11,50.0
Federico Mattiello,ITA,"DF,MF",Go Ahead Eag,27,1995,1.1,0,0,0,3,4,0,4,4,5,1,0,0,5,2,0,100.0
Magnus Mattsson,DEN,"FW,MF",NEC Nijmegen,23,1999,20.0,1,0,0,8,30,2,14,13,20,1,0,0,109,10,19,34.5
Robin Maulun,FRA,"MF,FW",Cambuur,25,1996,3.9,0,0,0,6,3,0,29,1,2,0,0,0,24,3,4,42.9
Philipp Max,GER,DF,PSV Eindhoven,28,1993,11.3,3,0,0,9,6,0,42,7,14,0,0,0,68,6,1,85.7
Xavier Mbuyamba,NED,DF,Volendam,20,2001,27.8,2,1,0,40,5,4,0,33,31,0,1,0,163,94,93,50.3
Mexx Meerdink,NED,"FW,MF",AZ Alkmaar,19,2003,2.0,1,0,0,7,4,2,2,1,1,0,0,0,6,9,9,50.0
Aaron Meijers,NED,DF,Sparta R'dam,34,1987,3.3,0,0,0,4,7,0,15,4,7,0,0,0,32,6,4,60.0
Rick Meissen,NED,DF,Sparta R'dam,20,2002,0.5,0,0,0,0,0,0,0,1,0,0,0,0,4,1,1,50.0
Rui Mendes,GER,"FW,MF",Emmen,22,1999,15.7,2,0,0,17,5,6,17,8,9,0,0,0,59,7,20,25.9
Ahmed El Messaoudi,MAR,"MF,FW",Emmen,26,1995,15.6,0,0,0,15,29,2,8,9,14,0,0,0,72,28,21,57.1
Melle Meulensteen,NED,"MF,DF",Vitesse,23,1999,30.0,0,0,0,19,20,0,8,34,34,0,0,0,290,49,53,48.0
Daryl van Mieghem,NED,"FW,MF",Volendam,32,1989,20.9,3,0,0,8,13,1,68,8,9,0,0,0,115,4,16,20.0
Djordje Mihailovic,USA,"MF,FW",AZ Alkmaar,23,1998,6.0,2,0,0,10,7,2,1,3,12,0,0,0,37,9,8,52.9
Sven Mijnans,NED,"MF,FW",Sparta R'dam,22,2000,16.4,0,0,0,15,15,4,24,14,19,1,0,0,100,18,22,45.0
Sven Mijnans,NED,"MF,FW",AZ Alkmaar,22,2000,12.9,1,0,0,16,11,3,33,16,15,1,0,0,65,19,23,45.2
Antoni Milambo,NED,MF,Feyenoord,17,2005,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Brett Minnema,NED,GK,Cambuur,20,2002,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Damon Mirani,NED,"DF,MF",Volendam,26,1996,29.0,0,0,0,20,14,1,1,36,31,0,0,2,141,77,78,49.7
Virgil Misidjan,SUR,FW,Twente,29,1993,24.4,4,0,0,42,54,12,116,10,20,0,0,0,126,14,15,48.3
Xavier Mous,NED,GK,Heerenveen,26,1995,16.0,0,0,0,2,0,0,0,1,2,0,2,1,24,7,0,100.0
Robert Mühren,NED,"FW,MF",Volendam,33,1989,19.0,1,0,0,16,9,19,6,11,8,0,0,0,41,31,55,36.0
Hans Mulder,NED,"MF,DF",RKC Waalwijk,35,1987,0.3,0,0,0,2,0,0,0,0,0,0,1,0,2,0,3,0.0
Jeremy van Mullem,NED,MF,Sparta R'dam,23,1999,10.5,3,0,0,18,2,1,6,12,10,0,0,0,66,20,23,46.5
Derry Murkin,ENG,DF,Volendam,23,1999,31.8,2,0,0,28,23,0,89,52,47,0,1,0,224,42,44,48.8
Anthony Musaba,NED,FW,NEC Nijmegen,21,2000,3.7,0,0,0,4,2,0,5,1,3,0,0,0,19,3,9,25.0
Nordin Musampa,NED,DF,Groningen,20,2001,5.6,1,1,0,12,5,0,7,7,13,0,0,0,30,9,5,64.3
Phillipp Mwene,AUT,DF,PSV Eindhoven,28,1994,18.8,1,0,0,17,8,1,53,10,32,0,0,0,113,15,23,39.5
Younes Namli,DEN,"MF,FW",Sparta R'dam,28,1994,16.1,1,0,0,19,22,0,46,16,8,0,0,0,84,4,17,19.0
Gerrit Nauber,GER,DF,Go Ahead Eag,30,1992,12.5,1,0,0,6,4,0,3,17,9,0,0,0,62,22,22,50.0
Noah Naujoks,NED,"MF,FW",Excelsior,20,2002,4.4,1,0,0,7,5,0,4,3,4,1,0,0,28,9,6,60.0
Noah Naujoks,NED,"FW,MF",Feyenoord,20,2002,0.2,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,
Ximo Navarro,ESP,DF,Fortuna Sittard,32,1990,13.4,2,0,0,6,7,0,1,19,11,0,1,2,68,17,18,48.6
Imran Nazih,MAR,MF,Volendam,16,2006,0.6,0,0,0,0,1,0,0,0,2,0,0,0,4,0,1,0.0
Cyril Ngonge,BEL,FW,Groningen,22,2000,7.3,0,0,0,9,10,1,22,8,7,0,0,0,27,19,13,59.4
Lars Nieuwpoort,NED,DF,RKC Waalwijk,27,1994,5.4,1,0,0,8,0,0,1,11,7,0,0,0,24,6,11,35.3
Sven Nieuwpoort,NED,DF,Excelsior,29,1993,18.8,1,0,0,8,4,1,1,9,14,0,1,0,60,17,16,51.5
Andries Noppert,NED,GK,Heerenveen,28,1994,18.0,1,0,0,0,2,0,0,0,0,0,0,0,30,9,0,100.0
Tijjani Noslin,NED,"FW,MF",Fortuna Sittard,23,1999,17.9,3,0,0,27,16,3,32,21,30,0,0,0,119,35,38,47.9
Ché Nunnely,NED,"FW,MF",Heerenveen,23,1999,6.0,4,0,0,10,7,2,18,3,4,0,0,0,29,5,11,31.3
Armando Obispo,CUW,DF,PSV Eindhoven,23,1999,19.1,1,1,0,10,5,0,1,39,14,0,0,0,139,54,29,65.1
Lucas Ocampos,ARG,FW,Ajax,28,1994,1.1,0,0,0,2,1,0,2,2,1,0,0,0,8,1,3,25.0
Jens Odgaard,DEN,FW,AZ Alkmaar,23,1999,24.1,1,0,0,38,42,5,28,11,25,0,0,0,96,52,46,53.1
Eric Oelschlägel,GER,GK,Emmen,26,1995,9.0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,
Nick Olij,NED,GK,Sparta R'dam,26,1995,32.0,0,0,0,0,1,0,0,1,1,0,0,0,42,7,2,77.8
Simon Olsson,SWE,"MF,FW",Heerenveen,24,1997,24.0,2,0,0,29,11,1,6,20,19,0,0,0,126,22,14,61.1
Fredrik Oppegard,NOR,DF,PSV Eindhoven,19,2002,1.7,0,0,0,2,3,0,8,2,2,0,0,0,8,2,1,66.7
Fredrik Oppegard,NOR,DF,Go Ahead Eag,19,2002,4.4,0,0,0,3,6,0,7,3,8,0,1,0,27,2,2,50.0
Ragnar Oratmangoen,IDN,"MF,FW",Groningen,24,1998,12.3,1,0,0,11,5,0,9,16,17,0,0,0,99,14,6,70.0
Gaetano Oristanio,ITA,"MF,FW",Volendam,19,2002,21.6,4,1,0,40,57,8,33,18,15,0,0,0,126,26,37,41.3
Alois Oroz,CRO,DF,Vitesse,21,2000,11.3,3,0,0,12,1,0,0,16,12,0,0,1,56,21,13,61.8
Yanick van Osch,NED,GK,Fortuna Sittard,25,1997,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0
Yassin Oukili,NED,MF,RKC Waalwijk,21,2001,20.5,9,0,0,37,16,0,6,18,44,0,0,1,147,17,13,56.7
Bilal Ould-Chikh,MAR,"FW,MF",Volendam,25,1997,10.5,2,1,0,8,19,2,55,6,4,0,0,0,43,2,7,22.2
Walid Ould-Chikh,MAR,"MF,FW",Volendam,22,1999,7.7,1,0,0,10,19,0,11,5,17,0,0,0,44,7,13,35.0
Sékou Oumar Sylla,GUI,DF,Cambuur,23,1999,2.5,0,0,0,0,1,0,11,1,0,0,0,0,18,0,3,0.0
Oğuzhan Özyakup,TUR,MF,Fortuna Sittard,29,1992,17.5,3,0,0,8,18,1,35,8,12,0,0,0,98,8,7,53.3
Fernando Pacheco Rivas,PER,"FW,MF",Emmen,23,1999,0.9,0,0,0,2,3,0,5,0,2,0,0,0,4,2,3,40.0
Igor Paixão,BRA,FW,Feyenoord,22,2000,14.0,2,0,0,6,20,2,57,9,9,0,0,0,57,25,26,49.0
Ivor Pandur,CRO,GK,Fortuna Sittard,22,2000,31.0,2,0,0,0,1,0,0,2,1,0,0,0,39,14,0,100.0
Remko Pasveer,NED,GK,Ajax,38,1983,15.0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,100.0
Mitchell Paulissen,NED,MF,Cambuur,29,1993,21.7,5,0,0,20,12,2,47,11,27,0,0,0,134,30,38,44.1
Vangelis Pavlidis,GRE,FW,AZ Alkmaar,23,1998,20.8,2,0,0,20,30,16,8,4,9,1,0,0,73,71,60,54.2
Deron Payne,TRI,DF,Volendam,19,2002,1.2,0,0,0,0,1,0,0,0,5,0,0,0,11,0,0,
Marcus Pedersen,NOR,DF,Feyenoord,22,2000,23.5,3,0,0,27,9,3,61,9,23,0,0,0,124,3,6,33.3
Joey Pelupessy,IDN,MF,Groningen,29,1993,14.8,1,0,0,12,6,0,0,19,24,0,0,0,72,28,19,59.6
Ricardo Pepi,USA,FW,Groningen,19,2003,27.3,2,0,0,19,7,19,4,16,17,0,0,0,70,61,100,37.9
Vincent Pichel,NED,"MF,FW",Cambuur,20,2001,0.8,1,0,0,3,1,0,0,0,1,0,0,0,1,0,3,0.0
Kik Pierie,NED,DF,Excelsior,22,2000,6.5,0,0,0,4,4,0,0,13,6,0,0,0,38,12,14,46.2
Ivo Pinto,POR,DF,Fortuna Sittard,32,1990,25.7,1,0,0,12,15,1,92,27,27,0,0,0,141,20,16,55.6
Michael Pinto,LUX,DF,Sparta R'dam,29,1993,30.7,2,0,0,19,11,0,105,33,30,0,0,0,223,15,15,50.0
Brian Plat,NED,DF,Volendam,22,2000,24.4,6,0,0,34,20,0,23,36,61,0,1,1,164,55,48,53.4
Julio Pleguezuelo,ESP,DF,Twente,25,1997,13.3,1,0,0,10,20,0,2,17,15,0,0,0,84,51,50,50.5
Romano Postema,NED,"MF,FW",Groningen,20,2002,0.4,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,100.0
Dirk Proper,NED,MF,NEC Nijmegen,20,2002,30.6,3,1,0,45,26,0,3,29,31,0,0,0,195,26,35,42.6
Davy Pröpper,NED,MF,Vitesse,30,1991,1.0,1,0,0,2,1,0,5,5,2,0,0,0,6,3,0,100.0
Robin Pröpper,NED,DF,Twente,28,1993,27.5,10,0,0,41,20,1,4,30,33,0,1,0,175,88,70,55.7
Stipe Radić,CRO,DF,Fortuna Sittard,22,2000,3.1,0,0,0,1,0,0,0,2,2,0,0,0,11,6,2,75.0
André Ramalho,BRA,DF,PSV Eindhoven,30,1992,20.4,2,0,0,18,10,1,2,25,17,0,0,0,139,56,42,57.1
Bart Ramselaar,NED,FW,Utrecht,26,1996,3.8,1,0,0,1,4,1,7,1,7,0,0,0,19,2,6,25.0
Christian Rasmussen,DEN,FW,Ajax,19,2003,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,
Jacob Rasmussen,DEN,DF,Feyenoord,25,1997,7.4,0,0,0,1,1,0,0,8,3,0,0,0,50,20,7,74.1
Givairo Read,NED,DF,Volendam,16,2006,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Daishawn Redan,NED,FW,Utrecht,21,2001,8.1,1,0,0,10,12,6,5,0,4,0,0,0,25,8,10,44.4
Youri Regeer,NED,"DF,MF",Ajax,18,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,
Gyan de Regt,NED,"FW,MF",Vitesse,19,2002,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Tijjani Reijnders,NED,MF,AZ Alkmaar,24,1998,33.8,4,0,0,30,18,0,72,53,21,0,0,0,217,18,35,34.0
Francisco Reis Ferreira,POR,DF,Vitesse,25,1997,6.2,1,0,0,6,0,0,2,4,6,0,0,0,34,7,11,38.9
Daan Reiziger,NED,GK,Vitesse,21,2001,6.4,1,0,0,0,1,0,0,1,0,0,0,0,3,4,0,100.0
Omar Rekik,TUN,"DF,MF",Sparta R'dam,20,2001,0.4,0,0,0,3,0,0,0,0,0,0,0,0,2,1,1,50.0
Devyne Rensch,NED,DF,Ajax,19,2003,22.5,2,1,0,19,24,1,23,37,36,0,0,0,126,20,14,58.8
Ben Rienstra,NED,"MF,DF",Cambuur,32,1990,1.7,0,0,0,0,0,0,1,0,1,0,0,0,7,1,1,50.0
Ole Romeny,IDN,"FW,MF",Emmen,22,2000,27.7,2,0,0,24,85,13,33,8,23,1,0,0,125,23,61,27.4
Philippe Rommens,BEL,MF,Go Ahead Eag,24,1997,27.5,2,0,0,31,12,0,205,33,38,0,0,0,171,27,30,47.4
Bart van Rooij,NED,DF,NEC Nijmegen,21,2001,33.0,3,0,0,33,25,0,71,35,37,0,1,1,165,39,30,56.5
Rayvien Rosario,CUW,FW,Sparta R'dam,18,2004,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Daan Rots,NED,"FW,MF",Twente,21,2001,7.5,0,0,0,9,8,1,23,5,13,0,0,0,28,12,20,37.5
Robbin Ruiter,NED,GK,Cambuur,35,1987,16.0,0,0,0,1,0,0,0,1,0,0,1,0,27,6,0,100.0
Gerónimo Rulli,ARG,GK,Ajax,30,1992,19.0,1,0,0,1,1,0,0,1,0,0,1,0,28,11,1,91.7
Mathew Ryan,AUS,GK,AZ Alkmaar,30,1992,18.0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,100.0
Pim Saathof,NED,"MF,DF",Go Ahead Eag,18,2003,0.3,0,0,0,1,0,0,2,0,2,0,0,0,3,0,2,0.0
Michal Sadílek,CZE,MF,Twente,23,1999,11.2,2,0,0,9,10,0,33,10,15,0,0,0,78,12,14,46.2
Modibo Sagnan,MLI,DF,Utrecht,23,1999,20.1,3,0,0,17,7,0,1,23,20,0,0,0,98,49,39,55.7
Osame Sahraoui,MAR,"FW,MF",Heerenveen,21,2001,12.4,1,0,0,7,30,1,36,6,6,0,0,0,60,5,13,27.8
Ismael Saibari,MAR,FW,PSV Eindhoven,21,2001,4.6,0,0,0,4,2,4,5,6,7,0,0,0,36,2,4,33.3
Koki Saito,JPN,FW,Sparta R'dam,20,2001,18.0,0,0,0,13,40,9,27,4,12,2,0,0,88,8,11,42.1
Anass Salah-Eddine,MAR,"MF,DF",Twente,20,2002,7.1,1,0,0,5,10,0,16,8,18,0,0,0,58,16,13,55.2
David Sambissa,GAB,"FW,MF",Cambuur,26,1996,5.6,0,0,0,3,8,2,41,7,13,0,0,0,24,6,11,35.3
