Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Joey Antonioli,NED,MF,Volendam,18,2003,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Jeremy Antonisse,CUW,"FW,MF",Emmen,20,2002,8.9,16,7,6,7,3,12,29,41.4,17,16,2,14,8,24,13,0
Francesco Antonucci,BEL,"MF,FW",Volendam,23,1999,10.0,4,3,3,0,1,3,12,25.0,9,6,0,6,4,8,2,1
Antony,BRA,FW,Ajax,22,2000,2.0,2,2,1,0,1,1,1,100.0,0,2,0,2,0,2,0,0
Miguel Araujo,PER,DF,Emmen,27,1994,29.9,64,34,44,19,1,27,37,73.0,10,52,32,20,36,100,126,0
Carlens Arcus,HAI,DF,Vitesse,26,1996,28.0,57,37,28,18,11,32,54,59.3,22,25,8,17,72,129,71,1
Jasin Assehnoun,FIN,FW,Emmen,23,1998,8.1,22,14,8,10,4,12,29,41.4,17,14,1,13,6,28,7,0
Adil Auassar,NED,DF,Sparta R'dam,35,1986,21.3,34,23,27,7,0,15,25,60.0,10,30,26,4,34,68,112,2
Sebbe Augustijns,BEL,"MF,FW",RKC Waalwijk,22,1999,0.8,3,1,2,1,0,2,3,66.7,1,1,0,1,0,3,4,0
Fredrik Aursnes,NOR,MF,Feyenoord,26,1995,2.0,2,1,2,0,0,1,2,50.0,1,4,2,2,2,4,0,0
Aventis Aventisian,ARM,"MF,DF",Go Ahead Eag,19,2002,0.1,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Maxime Awoudja,GER,DF,Excelsior,24,1998,2.8,6,4,4,2,0,1,2,50.0,1,5,2,3,7,13,22,0
Yassin Ayoub,NED,MF,Excelsior,28,1994,8.0,32,19,9,23,0,11,19,57.9,8,6,1,5,4,36,10,0
Marouan Azarkan,NED,"FW,MF",Excelsior,20,2001,20.4,30,19,10,12,8,16,33,48.5,17,26,2,24,12,42,17,0
Julian Baas,NED,"MF,FW",Excelsior,20,2002,27.3,49,28,31,10,8,20,61,32.8,41,31,12,19,32,81,56,0
Youri Baas,NED,DF,Ajax,19,2003,2.1,8,3,5,3,0,4,4,100.0,0,4,1,3,3,11,5,0
Nikolai Baden Frederiksen,DEN,FW,Vitesse,22,2000,5.8,4,2,1,2,1,4,7,57.1,3,7,2,5,0,4,5,0
Saïd Bakari,COM,"DF,MF",RKC Waalwijk,27,1994,8.4,13,7,9,2,2,5,14,35.7,9,14,3,11,16,29,17,0
Johan Bakayoko,BEL,FW,PSV Eindhoven,19,2003,15.3,35,20,7,17,11,8,25,32.0,17,19,0,19,8,43,6,0
Zakaria Bakkali,BEL,"FW,DF",RKC Waalwijk,26,1996,4.9,8,6,5,2,1,5,5,100.0,0,2,0,2,2,10,3,0
Justin Bakker,NED,DF,Go Ahead Eag,24,1998,2.5,2,2,1,1,0,2,4,50.0,2,2,1,1,2,4,8,1
Remco Balk,NED,"FW,MF",Cambuur,21,2001,13.2,28,16,14,10,4,10,33,30.3,23,17,3,14,4,32,13,0
Radinio Balker,SUR,DF,Groningen,23,1998,29.4,47,31,34,13,0,20,31,64.5,11,53,34,19,38,85,115,0
Alex Bangura,SLE,DF,Cambuur,23,1999,27.2,41,27,30,10,1,24,37,64.9,13,23,7,16,20,61,43,0
Yusuf Barasi,TUR,"FW,MF",AZ Alkmaar,19,2003,2.1,3,2,1,1,1,2,3,66.7,1,2,0,2,0,3,3,0
Vasilios Barkas,GRE,GK,Utrecht,28,1994,32.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1
Cole Bassett,USA,"MF,FW",Fortuna Sittard,21,2001,2.2,3,2,1,2,0,1,1,100.0,0,1,0,1,1,4,4,0
Cole Bassett,USA,FW,Feyenoord,21,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Calvin Bassey,NGA,DF,Ajax,22,1999,20.1,40,25,21,16,3,15,22,68.2,7,24,6,18,23,63,42,1
Riechedly Bazoer,CUW,"MF,DF",AZ Alkmaar,25,1996,3.7,8,8,3,5,0,2,6,33.3,4,3,1,2,1,9,11,0
Mads Bech Sørensen,DEN,DF,Groningen,23,1999,10.1,9,7,5,4,0,8,11,72.7,3,16,11,5,6,15,44,0
Sven van Beek,NED,DF,Heerenveen,28,1994,15.0,26,13,20,5,1,17,29,58.6,12,18,10,8,21,47,63,0
Mike van Beijnen,NED,DF,Fortuna Sittard,23,1999,0.1,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
Jan Bekkema,NED,GK,Heerenveen,26,1996,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Iliass Bel Hassani,MAR,"MF,FW",RKC Waalwijk,29,1992,14.9,16,7,5,4,7,9,27,33.3,18,9,3,6,5,21,11,0
Mimeirhel Benita,NED,DF,Feyenoord,18,2003,0.6,4,1,3,1,0,3,3,100.0,0,0,0,0,1,5,0,0
Walter Benítez,ARG,GK,PSV Eindhoven,29,1993,30.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,9,1
Martijn Berden,NED,"FW,MF",Go Ahead Eag,25,1997,0.9,1,1,0,0,1,1,1,100.0,0,2,0,2,1,2,1,0
Thom van Bergen,NED,"FW,DF",Groningen,18,2004,4.1,16,8,7,8,1,7,16,43.8,9,8,1,7,2,18,5,0
Steven Berghuis,NED,"MF,FW",Ajax,30,1991,23.3,44,25,13,19,12,17,35,48.6,18,19,2,17,6,50,8,2
Leon Bergsma,NED,DF,Cambuur,25,1997,20.4,36,23,24,12,0,23,29,79.3,6,31,18,13,20,56,90,1
Steven Bergwijn,NED,"FW,MF",Ajax,24,1997,26.0,30,21,11,15,4,5,12,41.7,7,13,1,12,5,35,8,0
Lucas Bernadou,FRA,MF,Emmen,21,2000,21.0,47,27,20,21,6,27,54,50.0,27,18,2,16,31,78,26,0
Matúš Bero,SVK,"MF,FW",Vitesse,26,1995,30.5,51,27,16,24,11,22,69,31.9,47,45,7,38,16,67,30,0
Vicente Besuijen,NED,"FW,MF",Excelsior,21,2001,0.7,4,3,2,1,1,3,3,100.0,0,2,0,2,0,4,1,0
Sam Beukema,NED,DF,AZ Alkmaar,23,1998,24.4,27,16,16,9,2,16,24,66.7,8,31,27,4,33,60,108,0
Bartosz Białek,POL,FW,Vitesse,20,2001,17.0,10,2,3,3,4,6,16,37.5,10,7,1,6,0,10,13,0
Mika Biereth,DEN,"FW,MF",RKC Waalwijk,19,2003,3.4,2,1,0,0,2,0,1,0.0,1,3,1,2,1,3,2,0
Justin Bijlow,NED,GK,Feyenoord,24,1998,25.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,6,0
Kristijan Bistrović,CRO,MF,Fortuna Sittard,24,1998,12.8,14,10,4,7,3,8,27,29.6,19,9,2,7,16,30,10,0
Daley Blind,NED,DF,Ajax,32,1990,10.5,18,12,7,10,1,9,13,69.2,4,9,2,7,12,30,18,0
Thijmen Blokzijl,NED,DF,Groningen,17,2005,13.1,17,12,10,5,2,8,13,61.5,5,19,12,7,8,25,37,1
Jordi Blom,NED,FW,Volendam,20,2002,0.5,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,1,0
Xander Blomme,BEL,MF,Go Ahead Eag,20,2002,4.2,10,7,5,5,0,6,13,46.2,7,6,0,6,11,21,4,0
Paweł Bochniewicz,POL,DF,Heerenveen,26,1996,32.3,47,28,32,12,3,29,45,64.4,16,44,29,15,50,97,170,0
Jan de Boer,NED,GK,Groningen,22,2000,2.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Tom Boere,NED,FW,Cambuur,29,1992,6.8,3,3,0,3,0,1,3,33.3,2,4,1,3,0,3,8,0
Taylor Booth,USA,"FW,MF",Utrecht,21,2001,17.3,30,15,16,8,6,14,29,48.3,15,12,1,11,9,39,9,0
Olivier Boscagli,FRA,DF,PSV Eindhoven,24,1997,2.4,0,0,0,0,0,0,3,0.0,3,0,0,0,6,6,4,0
Mohamed Bouchouari,BEL,DF,Emmen,21,2000,19.3,52,24,27,17,8,25,53,47.2,28,33,5,28,17,69,49,0
Othman Boussaid,BEL,"FW,MF",Utrecht,22,2000,23.2,15,8,4,8,3,9,35,25.7,26,15,1,14,32,47,13,0
Can Bozdogan,GER,MF,Utrecht,21,2001,17.3,43,28,13,24,6,12,29,41.4,17,19,0,19,15,58,22,0
Wout Brama,NED,MF,Twente,35,1986,2.3,4,2,3,1,0,1,4,25.0,3,1,1,0,5,9,5,0
Mattijs Branderhorst,NED,GK,NEC Nijmegen,28,1993,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jarrad Branthwaite,ENG,DF,PSV Eindhoven,20,2002,22.1,23,14,17,6,0,14,23,60.9,9,17,12,5,36,59,96,2
Myron van Brederode,NED,FW,AZ Alkmaar,19,2003,13.3,22,14,8,12,2,14,22,63.6,8,10,0,10,12,34,4,0
Michael Breij,NED,"FW,MF",Cambuur,25,1997,16.2,28,18,9,11,8,8,37,21.6,29,26,2,24,11,39,17,0
Joshua Brenet,CUW,DF,Twente,28,1994,27.9,46,29,33,9,4,27,45,60.0,18,21,7,14,28,74,33,4
Brian Brobbey,NED,FW,Ajax,20,2002,18.3,9,6,1,3,5,3,4,75.0,1,5,1,4,3,12,10,0
Ilias Bronkhorst,NED,"FW,DF",NEC Nijmegen,25,1997,0.6,2,1,1,0,1,0,1,0.0,1,0,0,0,0,2,1,0
Patrick Brouwer,NED,"FW,MF",Sparta R'dam,21,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Luuk Brouwers,NED,MF,Utrecht,24,1998,18.0,30,18,10,15,5,11,24,45.8,13,23,8,15,26,56,32,0
Jordy Bruijn,NED,"MF,FW",NEC Nijmegen,26,1996,6.4,8,4,3,4,1,6,16,37.5,10,6,3,3,3,11,2,0
Jeffrey Bruma,NED,DF,Heerenveen,30,1991,7.3,13,8,10,3,0,9,10,90.0,1,10,5,5,7,20,30,0
Max Bruns,NED,"DF,MF",Twente,19,2002,4.8,6,5,3,3,0,2,7,28.6,5,6,3,3,9,15,17,1
Charles-Andréas Brym,CAN,"FW,DF",Sparta R'dam,23,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Thomas Buitink,NED,"FW,DF",Vitesse,22,2000,1.4,2,1,2,0,0,0,1,0.0,1,2,0,2,0,2,4,0
Thomas Buitink,NED,"FW,MF",Fortuna Sittard,22,2000,4.1,7,2,3,3,1,1,7,14.3,6,6,0,6,2,9,1,0
Ezequiel Bullaude,ARG,"MF,FW",Feyenoord,21,2000,1.7,1,1,0,1,0,0,4,0.0,4,4,0,4,0,1,1,0
Lorenzo Burnet,NED,DF,Emmen,31,1991,14.7,38,26,26,12,0,19,27,70.4,8,22,5,17,15,53,50,0
Oskar Buur,DEN,"DF,MF",Volendam,24,1998,9.1,18,15,10,7,1,9,24,37.5,15,12,4,8,8,26,18,0
Zico Buurmeester,NED,MF,AZ Alkmaar,20,2002,0.7,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0
Gianmarco Cangiano,ITA,"MF,FW",Fortuna Sittard,20,2001,0.6,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0
Joel Castro Pereira,POR,GK,RKC Waalwijk,26,1996,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
Václav Černý,CZE,FW,Twente,24,1997,26.5,34,20,10,18,6,14,54,25.9,40,36,0,36,16,50,6,0
Matěj Chaluš,CZE,DF,Groningen,24,1998,4.4,4,3,2,2,0,2,4,50.0,2,6,4,2,8,12,17,1
Jasper Cillessen,NED,GK,NEC Nijmegen,33,1989,32.0,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,13,3
Ibrahim Cissoko,NED,FW,NEC Nijmegen,19,2003,9.5,10,6,5,5,0,3,6,50.0,3,7,1,6,0,10,4,0
Jordy Clasie,NED,MF,AZ Alkmaar,31,1991,32.2,66,40,28,34,4,32,62,51.6,30,42,15,27,49,115,46,1
Pelle Clement,NED,MF,RKC Waalwijk,26,1996,26.3,43,23,22,13,8,22,66,33.3,44,31,3,28,20,63,38,0
Denilho Cleonise,NED,FW,Twente,20,2001,2.7,0,0,0,0,0,0,0,,0,4,0,4,0,0,0,0
Antoine Colassin,BEL,"FW,MF",Heerenveen,21,2001,8.3,21,11,14,2,5,12,22,54.5,10,17,2,15,4,25,16,0
Francisco Conceição,POR,"FW,MF",Ajax,19,2002,5.8,12,6,5,5,2,5,19,26.3,14,3,0,3,1,13,1,0
Iñigo Córdoba,ESP,"FW,MF",Fortuna Sittard,25,1997,25.4,77,47,40,24,13,41,97,42.3,56,56,9,47,38,115,22,0
Enzo Cornelisse,NED,DF,Vitesse,19,2003,14.9,23,12,13,10,0,11,18,61.1,7,12,5,7,9,32,40,0
George Cox,ENG,DF,Fortuna Sittard,24,1998,23.9,38,23,21,14,3,20,42,47.6,22,40,18,22,45,83,49,0
Vito van Crooij,NED,FW,Sparta R'dam,26,1996,31.7,24,15,11,10,3,8,37,21.6,29,20,5,15,13,37,34,0
Lennerd Daneels,BEL,FW,RKC Waalwijk,24,1998,2.0,2,2,0,1,1,0,0,,0,1,0,1,0,2,0,0
Danilo,BRA,FW,Feyenoord,23,1999,14.8,8,2,1,4,3,2,10,20.0,8,20,1,19,8,16,8,0
Damil Dankerlui,SUR,DF,Groningen,25,1996,8.7,24,15,15,9,0,13,21,61.9,8,14,3,11,10,34,18,0
Oussama Darfalou,ALG,"FW,MF",Emmen,28,1993,1.9,1,0,0,1,0,0,2,0.0,2,2,0,2,1,2,0,0
Jeffrey De Lange,NED,GK,Go Ahead Eag,24,1998,34.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,9,1
Mats Deijl,NED,DF,Go Ahead Eag,25,1997,31.2,46,32,25,13,8,25,46,54.3,21,37,9,28,35,81,100,1
Maxim Dekker,NED,DF,AZ Alkmaar,18,2004,9.4,11,6,6,5,0,1,4,25.0,3,3,3,0,8,19,30,0
Mickey van der Hart,NED,GK,Emmen,28,1994,25.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,4,0
Mike van der Hoorn,NED,DF,Utrecht,29,1992,23.2,21,13,16,5,0,17,24,70.8,7,27,13,14,19,40,98,0
Djevencio van der Kust,SUR,DF,Utrecht,21,2001,6.4,16,8,11,4,1,13,18,72.2,5,12,1,11,8,24,17,0
Mark van der Maarel,NED,DF,Utrecht,32,1989,24.3,50,28,32,15,3,30,67,44.8,37,32,9,23,35,85,77,1
Silvester van der Water,NED,"FW,MF",Cambuur,25,1996,13.2,38,23,17,15,6,19,35,54.3,16,10,1,9,3,41,9,0
Anthony Descotte,BEL,"FW,MF",Utrecht,18,2003,1.2,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0
Mark Diemers,NED,"MF,FW",Emmen,28,1993,30.2,30,23,10,11,9,16,39,41.0,23,22,3,19,13,43,12,1
Mitchell Dijks,NED,DF,Vitesse,29,1993,3.3,3,3,1,2,0,0,2,0.0,2,6,0,6,2,5,13,0
Javairô Dilrosun,NED,"FW,MF",Feyenoord,24,1998,20.9,21,11,8,11,2,12,27,44.4,15,20,0,20,15,36,17,0
Landry Dimata,BEL,FW,NEC Nijmegen,24,1997,24.4,8,4,1,6,1,1,8,12.5,7,7,3,4,0,8,10,0
Julius Dirksen,NED,DF,Emmen,19,2003,15.6,39,24,18,17,4,28,46,60.9,18,29,11,18,34,73,67,1
Toni Domgjoni,KVX,MF,Vitesse,23,1998,3.3,4,3,1,2,1,1,5,20.0,4,1,1,0,1,5,2,0
Jacky Donkor,BEL,"FW,MF",Excelsior,23,1998,0.7,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,0,0
Bas Dost,NED,FW,Utrecht,33,1989,15.0,10,8,2,7,1,4,12,33.3,8,11,4,7,2,12,25,0
Achraf Douiri,NED,"DF,FW",Volendam,22,1999,4.2,22,12,8,9,5,12,19,63.2,7,10,4,6,5,27,8,0
Anastasios Douvikas,GRE,FW,Utrecht,22,1999,23.8,30,19,5,19,6,9,26,34.6,17,17,1,16,2,32,26,0
Couhaib Driouech,MAR,"FW,MF",Excelsior,20,2002,26.0,49,33,25,19,5,26,63,41.3,37,31,2,29,17,66,33,0
Joel Drommel,NED,GK,PSV Eindhoven,25,1996,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Deroy Duarte,CPV,MF,Fortuna Sittard,23,1999,15.9,20,11,15,5,0,9,19,47.4,10,24,5,19,28,48,25,1
Laros Duarte,CPV,MF,Groningen,25,1997,20.0,33,16,14,15,4,18,51,35.3,33,14,3,11,14,47,21,0
Mikkel Duelund,DEN,"MF,FW",NEC Nijmegen,25,1997,10.3,17,13,6,10,1,6,18,33.3,12,12,0,12,6,23,9,0
Billy van Duijl,NED,DF,Volendam,16,2005,1.7,2,1,2,0,0,1,4,25.0,3,0,0,0,3,5,5,0
Mike van Duinen,NED,"FW,MF",Excelsior,30,1991,11.1,15,8,4,8,3,3,15,20.0,12,11,2,9,5,20,24,0
Jorge Eduardo Sánchez,MEX,DF,Ajax,24,1997,12.3,45,27,28,9,8,26,43,60.5,17,20,4,16,18,63,22,0
Oliver Edvardsen,NOR,"FW,MF",Go Ahead Eag,23,1999,22.6,39,26,16,16,7,15,32,46.9,17,32,5,27,29,68,16,0
Mike Eerdhuijzen,NED,DF,Sparta R'dam,22,2000,13.1,23,14,15,8,0,14,21,66.7,7,19,13,6,25,48,66,0
Joshua Eijgenraam,NED,MF,Excelsior,21,2001,6.6,15,8,9,6,0,8,16,50.0,8,11,2,9,13,28,7,1
Carel Eiting,NED,MF,Volendam,24,1998,33.7,67,39,29,32,6,26,58,44.8,32,43,7,36,31,98,38,0
Úmaro Embaló,POR,"FW,MF",Fortuna Sittard,21,2001,16.3,34,23,14,15,5,13,24,54.2,11,15,0,15,8,42,11,0
Mario Engels,GER,"FW,DF",Sparta R'dam,28,1993,0.6,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0
Doğan Erdoğan,TUR,"MF,DF",Fortuna Sittard,25,1996,18.8,37,25,23,12,2,14,30,46.7,16,14,3,11,17,54,40,0
Luca Everink,NED,"DF,FW",Twente,21,2001,0.6,5,4,4,0,1,3,4,75.0,1,2,0,2,0,5,3,0
Håkon Evjen,NOR,FW,AZ Alkmaar,22,2000,5.7,10,7,1,7,2,3,6,50.0,3,6,0,6,3,13,3,0
Milan van Ewijk,NED,DF,Heerenveen,21,2000,34.0,60,38,34,21,5,23,35,65.7,12,34,5,29,48,108,85,1
Raphaël Eyongo,NED,"FW,MF",Excelsior,19,2003,0.9,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0
Andri Fannar Baldursson,ISL,MF,NEC Nijmegen,20,2002,2.4,8,6,3,5,0,4,6,66.7,2,5,5,0,5,13,4,0
Adrian Fein,GER,MF,Excelsior,23,1999,8.1,14,5,8,1,5,9,14,64.3,5,3,1,2,2,16,9,0
Kevin Felida,CUW,MF,RKC Waalwijk,22,1999,0.8,3,3,2,1,0,3,3,100.0,0,1,1,0,0,3,2,0
Arianit Ferati,KVX,MF,Fortuna Sittard,24,1997,16.4,46,29,25,19,2,22,46,47.8,24,24,5,19,21,67,22,1
Derensili Fernandes,NED,"FW,DF",Utrecht,21,2001,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Rashaan Fernandes,NED,"MF,FW",Go Ahead Eag,23,1998,8.0,17,9,8,3,6,7,20,35.0,13,10,1,9,2,19,6,0
Kian Fitz-Jim,NED,"MF,DF",Ajax,19,2003,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Ryan Flamingo,NED,"DF,MF",Vitesse,19,2002,29.8,41,28,23,15,3,25,42,59.5,17,37,17,20,56,97,116,2
Josh Flint,ENG,DF,Volendam,21,2000,7.8,16,8,12,4,0,8,13,61.5,5,19,9,10,9,25,34,1
Fodé Fofana,NED,FW,PSV Eindhoven,19,2002,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
José Fontán,ESP,DF,Go Ahead Eag,22,2000,12.3,24,10,16,8,0,12,23,52.2,11,18,6,12,11,35,56,0
Navarone Foor,NED,"MF,FW",Cambuur,30,1992,13.8,23,12,9,8,6,12,29,41.4,17,23,1,22,6,29,9,0
Juriën Gaari,CUW,DF,RKC Waalwijk,28,1993,32.4,57,35,44,12,1,44,63,69.8,19,49,23,26,38,95,126,5
Cody Gakpo,NED,FW,PSV Eindhoven,23,1999,12.5,13,10,3,7,3,5,12,41.7,7,7,1,6,8,21,3,0
Stijn van Gassel,NED,GK,Excelsior,25,1996,33.7,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,17,2
Lutsharel Geertruida,NED,"DF,MF",Feyenoord,22,2000,28.6,48,34,24,21,3,21,28,75.0,7,12,6,6,31,79,48,1
Liam van Gelderen,SUR,"DF,MF",Groningen,21,2001,11.9,35,25,12,18,5,17,22,77.3,5,25,8,17,15,50,38,0
Anwar El Ghazi,NED,FW,PSV Eindhoven,27,1995,13.1,11,7,1,4,6,6,11,54.5,5,8,2,6,4,15,5,0
Santiago Giménez,MEX,FW,Feyenoord,21,2001,21.4,11,4,4,2,5,0,10,0.0,10,13,0,13,4,15,5,0
Marco van Ginkel,NED,MF,Vitesse,29,1992,11.9,8,6,3,3,2,2,17,11.8,15,8,2,6,2,10,12,0
Marco van Ginkel,NED,DF,PSV Eindhoven,29,1992,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Paul Gladon,NED,"FW,MF",Fortuna Sittard,30,1992,15.4,8,4,2,4,2,3,11,27.3,8,7,2,5,0,8,23,0
Mika Godts,BEL,FW,Ajax,17,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Wouter Goes,NED,DF,AZ Alkmaar,18,2004,7.3,5,4,3,2,0,3,5,60.0,2,6,4,2,7,12,24,0
Kenzo Goudmijn,NED,MF,Excelsior,20,2001,31.2,54,36,23,21,10,25,54,46.3,29,26,2,24,15,69,14,0
Florian Grillitsch,AUT,"MF,DF",Ajax,26,1995,4.7,9,7,1,5,3,5,10,50.0,5,8,2,6,12,21,4,0
Metehan Güçlü,TUR,FW,Emmen,23,1999,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodrigo Guth,BRA,DF,Fortuna Sittard,21,2000,33.4,49,30,34,12,3,18,27,66.7,9,73,52,21,41,90,201,0
Erick Gutiérrez,MEX,MF,PSV Eindhoven,27,1995,16.2,50,29,29,19,2,23,51,45.1,28,22,7,15,25,75,11,0
Jonathan de Guzmán,NED,MF,Sparta R'dam,34,1987,15.5,22,11,10,10,2,12,30,40.0,18,23,8,15,16,38,14,1
Tomáš Hájek,CZE,"DF,FW",Vitesse,30,1991,1.9,4,3,2,2,0,0,2,0.0,2,2,2,0,4,8,10,0
Rami Al Hajj,SWE,"MF,FW",Heerenveen,20,2001,7.6,22,13,8,11,3,7,11,63.6,4,1,0,1,9,31,3,0
Tibor Halilović,CRO,MF,Heerenveen,27,1995,7.6,17,8,4,8,5,4,12,33.3,8,5,1,4,8,25,6,0
Dávid Hancko,SVK,DF,Feyenoord,24,1997,30.5,71,43,43,24,4,44,53,83.0,9,29,16,13,31,102,103,1
Jeff Hardeveld,NED,DF,Emmen,27,1995,3.9,15,13,7,5,3,7,12,58.3,5,2,1,1,12,27,10,0
Quilindschy Hartman,NED,DF,Feyenoord,20,2001,18.5,40,20,12,16,12,20,31,64.5,11,25,9,16,28,68,36,1
Jorrel Hato,NED,DF,Ajax,16,2006,6.8,13,7,7,5,1,7,11,63.6,4,8,5,3,6,19,12,1
Pantelis Hatzidiakos,GRE,DF,AZ Alkmaar,25,1997,30.9,50,28,39,8,3,25,42,59.5,17,33,21,12,28,78,87,0
Thom Haye,IDN,MF,Heerenveen,27,1995,30.2,82,54,37,38,7,47,82,57.3,35,34,9,25,45,127,37,1
Thorgan Hazard,BEL,"FW,MF",PSV Eindhoven,29,1993,2.7,7,4,5,2,0,4,15,26.7,11,5,0,5,0,7,7,0
Ramon Hendriks,NED,DF,Utrecht,21,2001,3.3,7,2,5,2,0,3,4,75.0,1,3,1,2,2,9,15,0
Sam Hendriks,NED,MF,Cambuur,27,1995,0.1,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Michaël Heylen,BEL,"DF,MF",Emmen,28,1994,3.7,8,6,8,0,0,6,9,66.7,3,8,7,1,2,10,11,1
Mees Hilgers,IDN,DF,Twente,21,2001,22.6,53,34,36,14,3,34,57,59.6,23,30,10,20,41,94,58,1
Mees Hoedemakers,NED,MF,Cambuur,24,1998,24.0,67,37,25,37,5,33,64,51.6,31,34,10,24,35,102,52,1
