Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
111,Francisco Conceição,pt POR,"FW,MF",Ajax,19,2002,5.8,12,6,5,5,2,5,19,26.3,14,3,0,3,1,13,1,0,Matches
112,Iñigo Córdoba,es ESP,"FW,MF",Fortuna Sittard,25,1997,25.4,77,47,40,24,13,41,97,42.3,56,56,9,47,38,115,22,0,Matches
113,Enzo Cornelisse,nl NED,DF,Vitesse,19,2003,14.9,23,12,13,10,0,11,18,61.1,7,12,5,7,9,32,40,0,Matches
114,George Cox,eng ENG,DF,Fortuna Sittard,24,1998,23.9,38,23,21,14,3,20,42,47.6,22,40,18,22,45,83,49,0,Matches
115,Vito van Crooij,nl NED,FW,Sparta R'dam,26,1996,31.7,24,15,11,10,3,8,37,21.6,29,20,5,15,13,37,34,0,Matches
116,Lennerd Daneels,be BEL,FW,RKC Waalwijk,24,1998,2.0,2,2,0,1,1,0,0,,0,1,0,1,0,2,0,0,Matches
117,Danilo,br BRA,FW,Feyenoord,23,1999,14.8,8,2,1,4,3,2,10,20.0,8,20,1,19,8,16,8,0,Matches
118,Damil Dankerlui,sr SUR,DF,Groningen,25,1996,8.7,24,15,15,9,0,13,21,61.9,8,14,3,11,10,34,18,0,Matches
119,Oussama Darfalou,dz ALG,"FW,MF",Emmen,28,1993,1.9,1,0,0,1,0,0,2,0.0,2,2,0,2,1,2,0,0,Matches
120,Jeffrey De Lange,nl NED,GK,Go Ahead Eag,24,1998,34.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,9,1,Matches
121,Mats Deijl,nl NED,DF,Go Ahead Eag,25,1997,31.2,46,32,25,13,8,25,46,54.3,21,37,9,28,35,81,100,1,Matches
122,Maxim Dekker,nl NED,DF,AZ Alkmaar,18,2004,9.4,11,6,6,5,0,1,4,25.0,3,3,3,0,8,19,30,0,Matches
123,Mickey van der Hart,nl NED,GK,Emmen,28,1994,25.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,4,0,Matches
124,Mike van der Hoorn,nl NED,DF,Utrecht,29,1992,23.2,21,13,16,5,0,17,24,70.8,7,27,13,14,19,40,98,0,Matches
125,Djevencio van der Kust,sr SUR,DF,Utrecht,21,2001,6.4,16,8,11,4,1,13,18,72.2,5,12,1,11,8,24,17,0,Matches
126,Mark van der Maarel,nl NED,DF,Utrecht,32,1989,24.3,50,28,32,15,3,30,67,44.8,37,32,9,23,35,85,77,1,Matches
127,Silvester van der Water,nl NED,"FW,MF",Cambuur,25,1996,13.2,38,23,17,15,6,19,35,54.3,16,10,1,9,3,41,9,0,Matches
128,Anthony Descotte,be BEL,"FW,MF",Utrecht,18,2003,1.2,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,0,0,Matches
129,Mark Diemers,nl NED,"MF,FW",Emmen,28,1993,30.2,30,23,10,11,9,16,39,41.0,23,22,3,19,13,43,12,1,Matches
130,Mitchell Dijks,nl NED,DF,Vitesse,29,1993,3.3,3,3,1,2,0,0,2,0.0,2,6,0,6,2,5,13,0,Matches
131,Javairô Dilrosun,nl NED,"FW,MF",Feyenoord,24,1998,20.9,21,11,8,11,2,12,27,44.4,15,20,0,20,15,36,17,0,Matches
132,Landry Dimata,be BEL,FW,NEC Nijmegen,24,1997,24.4,8,4,1,6,1,1,8,12.5,7,7,3,4,0,8,10,0,Matches
133,Julius Dirksen,nl NED,DF,Emmen,19,2003,15.6,39,24,18,17,4,28,46,60.9,18,29,11,18,34,73,67,1,Matches
134,Toni Domgjoni,xk KVX,MF,Vitesse,23,1998,3.3,4,3,1,2,1,1,5,20.0,4,1,1,0,1,5,2,0,Matches
135,Jacky Donkor,be BEL,"FW,MF",Excelsior,23,1998,0.7,0,0,0,0,0,0,1,0.0,1,1,0,1,3,3,0,0,Matches
136,Bas Dost,nl NED,FW,Utrecht,33,1989,15.0,10,8,2,7,1,4,12,33.3,8,11,4,7,2,12,25,0,Matches
137,Achraf Douiri,nl NED,"DF,FW",Volendam,22,1999,4.2,22,12,8,9,5,12,19,63.2,7,10,4,6,5,27,8,0,Matches
138,Anastasios Douvikas,gr GRE,FW,Utrecht,22,1999,23.8,30,19,5,19,6,9,26,34.6,17,17,1,16,2,32,26,0,Matches
139,Couhaib Driouech,ma MAR,"FW,MF",Excelsior,20,2002,26.0,49,33,25,19,5,26,63,41.3,37,31,2,29,17,66,33,0,Matches
140,Joel Drommel,nl NED,GK,PSV Eindhoven,25,1996,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
141,Deroy Duarte,cv CPV,MF,Fortuna Sittard,23,1999,15.9,20,11,15,5,0,9,19,47.4,10,24,5,19,28,48,25,1,Matches
142,Laros Duarte,cv CPV,MF,Groningen,25,1997,20.0,33,16,14,15,4,18,51,35.3,33,14,3,11,14,47,21,0,Matches
143,Mikkel Duelund,dk DEN,"MF,FW",NEC Nijmegen,25,1997,10.3,17,13,6,10,1,6,18,33.3,12,12,0,12,6,23,9,0,Matches
144,Billy van Duijl,nl NED,DF,Volendam,16,2005,1.7,2,1,2,0,0,1,4,25.0,3,0,0,0,3,5,5,0,Matches
145,Mike van Duinen,nl NED,"FW,MF",Excelsior,30,1991,11.1,15,8,4,8,3,3,15,20.0,12,11,2,9,5,20,24,0,Matches
146,Jorge Eduardo Sánchez,mx MEX,DF,Ajax,24,1997,12.3,45,27,28,9,8,26,43,60.5,17,20,4,16,18,63,22,0,Matches
147,Oliver Edvardsen,no NOR,"FW,MF",Go Ahead Eag,23,1999,22.6,39,26,16,16,7,15,32,46.9,17,32,5,27,29,68,16,0,Matches
148,Mike Eerdhuijzen,nl NED,DF,Sparta R'dam,22,2000,13.1,23,14,15,8,0,14,21,66.7,7,19,13,6,25,48,66,0,Matches
149,Joshua Eijgenraam,nl NED,MF,Excelsior,21,2001,6.6,15,8,9,6,0,8,16,50.0,8,11,2,9,13,28,7,1,Matches
150,Carel Eiting,nl NED,MF,Volendam,24,1998,33.7,67,39,29,32,6,26,58,44.8,32,43,7,36,31,98,38,0,Matches
151,Úmaro Embaló,pt POR,"FW,MF",Fortuna Sittard,21,2001,16.3,34,23,14,15,5,13,24,54.2,11,15,0,15,8,42,11,0,Matches
152,Mario Engels,de GER,"FW,DF",Sparta R'dam,28,1993,0.6,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,Matches
153,Doğan Erdoğan,tr TUR,"MF,DF",Fortuna Sittard,25,1996,18.8,37,25,23,12,2,14,30,46.7,16,14,3,11,17,54,40,0,Matches
154,Luca Everink,nl NED,"DF,FW",Twente,21,2001,0.6,5,4,4,0,1,3,4,75.0,1,2,0,2,0,5,3,0,Matches
155,Håkon Evjen,no NOR,FW,AZ Alkmaar,22,2000,5.7,10,7,1,7,2,3,6,50.0,3,6,0,6,3,13,3,0,Matches
156,Milan van Ewijk,nl NED,DF,Heerenveen,21,2000,34.0,60,38,34,21,5,23,35,65.7,12,34,5,29,48,108,85,1,Matches
157,Raphaël Eyongo,nl NED,"FW,MF",Excelsior,19,2003,0.9,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0,Matches
158,Andri Fannar Baldursson,is ISL,MF,NEC Nijmegen,20,2002,2.4,8,6,3,5,0,4,6,66.7,2,5,5,0,5,13,4,0,Matches
159,Adrian Fein,de GER,MF,Excelsior,23,1999,8.1,14,5,8,1,5,9,14,64.3,5,3,1,2,2,16,9,0,Matches
160,Kevin Felida,cw CUW,MF,RKC Waalwijk,22,1999,0.8,3,3,2,1,0,3,3,100.0,0,1,1,0,0,3,2,0,Matches
161,Arianit Ferati,xk KVX,MF,Fortuna Sittard,24,1997,16.4,46,29,25,19,2,22,46,47.8,24,24,5,19,21,67,22,1,Matches
162,Derensili Fernandes,nl NED,"FW,DF",Utrecht,21,2001,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
163,Rashaan Fernandes,nl NED,"MF,FW",Go Ahead Eag,23,1998,8.0,17,9,8,3,6,7,20,35.0,13,10,1,9,2,19,6,0,Matches
164,Kian Fitz-Jim,nl NED,"MF,DF",Ajax,19,2003,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,Matches
165,Ryan Flamingo,nl NED,"DF,MF",Vitesse,19,2002,29.8,41,28,23,15,3,25,42,59.5,17,37,17,20,56,97,116,2,Matches
166,Josh Flint,eng ENG,DF,Volendam,21,2000,7.8,16,8,12,4,0,8,13,61.5,5,19,9,10,9,25,34,1,Matches
167,Fodé Fofana,nl NED,FW,PSV Eindhoven,19,2002,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,Matches
168,José Fontán,es ESP,DF,Go Ahead Eag,22,2000,12.3,24,10,16,8,0,12,23,52.2,11,18,6,12,11,35,56,0,Matches
169,Navarone Foor,nl NED,"MF,FW",Cambuur,30,1992,13.8,23,12,9,8,6,12,29,41.4,17,23,1,22,6,29,9,0,Matches
170,Juriën Gaari,cw CUW,DF,RKC Waalwijk,28,1993,32.4,57,35,44,12,1,44,63,69.8,19,49,23,26,38,95,126,5,Matches
171,Cody Gakpo,nl NED,FW,PSV Eindhoven,23,1999,12.5,13,10,3,7,3,5,12,41.7,7,7,1,6,8,21,3,0,Matches
172,Stijn van Gassel,nl NED,GK,Excelsior,25,1996,33.7,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,17,2,Matches
