Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Taïryk Arconte,FRA,FW,Brest,18,2003,1.4,17,15,2,0,0,0,1,1,0,0,0,0,10,0,1
Mohamed El Arouch,FRA,MF,Lyon,18,2004,0.0,2,1,1,0,0,0,1,0,1,1,0,0,1,0,0
Lorenz Assignon,TOG,DF,Rennes,22,2000,2.9,155,127,27,5,0,0,4,22,0,0,0,0,127,1,2
Youcef Atal,ALG,"DF,MF",Nice,26,1996,8.7,509,432,77,11,1,1,40,66,0,0,0,0,408,0,19
Valentin Atangana Edoa,FRA,MF,Reims,16,2005,1.9,48,48,0,0,0,1,1,0,0,0,0,0,41,0,1
Mathias Autret,FRA,"MF,FW",Auxerre,31,1991,14.3,597,530,64,20,4,18,65,10,24,13,7,0,451,3,15
Cédric Avinel,GLP,DF,Ajaccio,35,1986,19.9,714,693,21,21,0,1,0,0,0,0,0,0,607,0,2
Loïc Bade,FRA,DF,Rennes,22,2000,1.0,59,59,0,0,0,0,0,0,0,0,0,0,52,0,0
Benoît Badiashile,FRA,DF,Monaco,21,2001,9.3,468,455,13,13,0,5,0,0,0,0,0,0,403,0,2
Eric Bailly,CIV,DF,Marseille,28,1994,6.0,274,256,17,13,1,0,0,3,0,0,0,0,231,1,3
Dénys Bain,FRA,DF,Auxerre,29,1993,1.4,56,55,1,1,0,1,0,0,0,0,0,0,52,0,0
Brandon Baiye,BEL,MF,Clermont Foot,21,2000,0.6,32,29,3,3,0,0,0,0,0,0,0,0,27,0,0
Cédric Bakambu,COD,MF,Marseille,31,1991,0.7,23,23,0,0,0,0,1,0,0,0,0,0,19,0,1
Thierno Balde,FRA,"DF,MF",Troyes,20,2002,23.9,931,758,173,15,4,2,37,156,2,2,0,0,763,0,19
Carlos Baleba,CMR,MF,Lille,18,2004,5.3,300,294,5,5,0,3,1,0,0,0,0,0,249,1,9
Leonardo Balerdi,ARG,DF,Marseille,23,1999,29.3,1656,1607,48,36,2,8,6,6,0,0,0,0,1389,1,16
Folarin Balogun,USA,FW,Reims,21,2001,33.3,582,520,55,1,4,3,23,3,0,0,0,0,408,7,21
Abdoulaye Bamba,CIV,DF,Angers,32,1990,15.2,721,651,70,17,2,0,19,53,0,0,0,0,619,0,10
Jonathan Bamba,CIV,FW,Lille,26,1996,30.9,1405,1334,67,18,9,5,79,40,9,2,2,0,1125,4,56
Bradley Barcola,FRA,"FW,MF",Lyon,19,2002,16.0,466,460,3,0,0,1,21,3,0,0,0,0,324,3,17
Melvin Bard,FRA,DF,Nice,21,2000,27.3,1505,1278,224,22,1,3,70,202,0,0,0,0,1201,3,46
Ross Barkley,ENG,"MF,FW",Nice,28,1993,10.7,497,441,55,13,1,2,46,4,38,19,14,0,391,1,11
Mickaël Barreto,FRA,MF,Ajaccio,31,1991,14.7,695,607,83,46,2,4,76,12,24,9,11,0,481,5,14
Cyrille Bayala,BFA,MF,Ajaccio,26,1996,22.3,654,615,35,1,5,0,44,34,0,0,0,0,399,4,32
Yanis Begraoui,MAR,"FW,MF",Toulouse,21,2001,0.7,19,17,2,0,0,0,0,0,0,0,0,0,14,0,0
Alexis Beka Beka,FRA,"MF,DF",Nice,21,2001,6.1,303,288,15,2,0,2,17,9,4,2,0,0,236,0,5
Jérémie Bela,ANG,"DF,MF",Clermont Foot,29,1993,8.3,260,221,39,1,0,1,34,32,5,1,4,0,174,0,18
Reda Belahyane,MAR,MF,Nice,18,2004,2.0,114,113,1,0,0,1,0,1,0,0,0,0,103,0,2
Youcef Belaïli,ALG,"MF,FW",Ajaccio,30,1992,12.8,458,397,56,22,5,2,42,12,15,4,6,0,328,5,13
Youcef Belaïli,ALG,"FW,MF",Brest,30,1992,4.0,158,136,22,7,1,7,21,1,14,10,4,0,114,0,7
Haris Belkebla,ALG,MF,Brest,28,1994,29.5,1222,1188,30,20,1,11,11,3,0,0,0,0,1033,4,28
Jean-Ricner Bellegarde,HAI,"MF,FW",Strasbourg,24,1998,26.9,1242,1114,122,33,6,7,123,23,61,18,35,0,952,6,21
Jeanuël Belocian,FRA,DF,Rennes,17,2005,5.6,308,278,30,3,0,1,3,27,0,0,0,0,274,0,4
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,17,2005,11.7,436,417,19,1,5,3,7,2,3,2,1,0,342,0,13
Salim Ben Seghir,FRA,MF,Marseille,19,2003,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Wissam Ben Yedder,FRA,FW,Monaco,31,1990,23.5,605,548,53,1,1,1,17,2,0,0,0,0,449,4,20
Nabil Bentaleb,ALG,MF,Angers,27,1994,27.7,1853,1660,185,123,7,20,96,1,61,49,11,0,1512,8,22
Patrick Berg,NOR,"MF,FW",Lens,24,1997,0.3,20,20,0,0,0,0,0,0,0,0,0,0,17,0,1
Mitchell van Bergen,NED,"FW,DF",Reims,22,1999,10.1,303,270,33,10,1,0,59,5,15,5,8,0,205,0,11
Quentin Bernard,FRA,DF,Auxerre,33,1989,7.0,417,345,69,12,0,4,14,57,0,0,0,0,324,3,8
Paul Bernardoni,FRA,GK,Angers,25,1997,27.0,667,416,248,63,0,0,0,0,0,0,0,0,438,3,1
Juan Bernat,ESP,"DF,MF",Paris S-G,29,1993,18.3,1049,950,98,10,0,2,16,88,0,0,0,0,969,1,12
Jason Berthomier,FRA,MF,Clermont Foot,32,1990,0.3,19,17,2,1,0,0,0,0,1,0,0,0,19,0,0
El Bilal Touré,MLI,FW,Reims,20,2001,1.0,20,16,4,0,0,0,0,0,0,0,0,0,16,0,1
Jean-Claude Billong,CMR,MF,Clermont Foot,28,1993,0.3,34,33,1,1,0,0,1,0,0,0,0,0,33,0,0
Veljko Birmančević,SRB,"FW,MF",Toulouse,24,1998,4.9,161,152,5,1,0,2,5,3,1,0,0,0,107,4,5
Marco Bizot,NED,GK,Brest,31,1991,37.0,1096,717,378,89,0,1,0,0,0,0,0,0,799,1,0
Rubén Blanco,ESP,GK,Marseille,27,1995,5.5,206,160,46,5,0,0,0,0,0,0,0,0,166,0,0
Ludovic Blas,FRA,"MF,FW",Nantes,24,1997,31.3,1186,1048,131,51,3,25,128,16,50,28,19,0,933,7,20
Miha Blažič,SVN,DF,Angers,29,1993,22.0,1182,1129,52,48,1,5,1,3,0,0,0,0,1034,1,1
Joaquín Blázquez,ARG,GK,Brest,21,2001,1.0,29,13,16,5,0,1,0,0,0,0,0,0,21,0,1
Myron Boadu,NED,FW,Monaco,21,2001,3.3,57,54,3,0,0,0,1,0,0,0,0,0,39,0,2
Jérôme Boateng,GER,DF,Lyon,33,1988,4.8,223,217,6,5,1,1,1,0,0,0,0,0,179,0,1
Antonin Bobichon,FRA,MF,Angers,26,1995,0.2,20,19,1,0,1,0,2,0,1,1,0,0,12,0,2
Quentin Boisgard,FRA,MF,Lorient,25,1997,2.0,98,91,7,1,0,0,8,0,5,3,2,0,79,0,2
Neto Borges,BRA,DF,Clermont Foot,25,1996,31.5,1496,1208,284,21,4,1,84,256,0,0,0,0,1163,4,40
Kenji-Van Boto,MAD,DF,Auxerre,26,1996,2.0,69,55,14,2,0,0,4,12,0,0,0,0,48,0,3
Kouamé Botué,BFA,"FW,MF",Ajaccio,19,2002,2.5,47,47,0,0,0,0,0,0,0,0,0,0,33,0,1
Badredine Bouanani,ALG,"FW,MF",Nice,17,2004,9.6,378,352,25,6,6,5,47,6,13,6,2,0,288,1,12
Hicham Boudaoui,ALG,MF,Nice,22,1999,20.8,1226,1199,25,23,5,0,23,1,1,0,0,0,1081,2,26
Franci Bouebari,FRA,DF,Strasbourg,18,2003,0.8,23,15,8,0,0,0,1,8,0,0,0,0,13,0,1
Sofiane Boufal,MAR,"FW,MF",Angers,28,1993,9.3,487,446,39,11,4,6,37,10,16,10,0,0,370,2,13
Ismaël Boura,COM,"DF,FW",Lens,21,2000,1.0,64,58,6,0,0,0,7,6,0,0,0,0,47,0,2
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,28,1994,34.1,2007,1766,230,63,13,23,231,39,128,45,64,0,1505,11,40
Bilal Brahimi,ALG,"FW,MF",Nice,22,2000,8.9,389,355,34,6,1,3,76,15,10,5,2,0,280,0,17
Lilian Brassier,FRA,DF,Brest,22,1999,34.4,1634,1453,173,73,1,16,33,100,0,0,0,0,1257,8,23
Andreas Bruus,DEN,"DF,FW",Troyes,23,1999,18.1,637,515,121,11,0,1,67,100,10,7,2,0,445,1,24
Joe Bryan,ENG,"MF,DF",Nice,28,1993,2.0,101,86,15,0,0,0,3,15,0,0,0,0,80,0,3
Adam Buksa,POL,"FW,MF",Lens,26,1996,1.1,24,23,1,0,0,0,1,0,0,0,0,0,15,0,0
Maxime Busi,BEL,DF,Reims,22,1999,11.6,614,497,115,10,2,5,27,104,1,0,0,0,464,2,12
Marcin Bułka,POL,GK,Nice,22,1999,2.0,67,43,24,6,0,0,0,0,0,0,0,0,54,0,0
Rémy Cabella,FRA,"MF,FW",Lille,32,1990,28.1,1764,1550,205,67,11,3,164,21,100,38,41,1,1397,9,43
Jimmy Cabot,FRA,"DF,MF",Lens,28,1994,5.7,346,266,78,4,1,2,50,41,33,12,14,0,261,2,7
Jens Cajuste,SWE,MF,Reims,22,1999,17.0,739,718,20,16,6,8,7,3,1,0,0,0,606,1,19
Duje Ćaleta-Car,CRO,DF,Marseille,25,1996,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Mahdi Camara,FRA,MF,Brest,24,1998,20.2,703,663,36,6,0,3,15,7,0,0,0,0,578,4,19
Mohamed Camara,MLI,MF,Monaco,22,2000,24.4,1284,1243,36,32,5,20,4,4,0,0,0,0,1119,5,16
Ousmane Camara,GUI,"FW,MF",Auxerre,20,2001,0.3,8,8,0,0,0,0,2,0,0,0,0,0,7,0,0
Ousmane Camara,MLI,DF,Angers,19,2003,5.8,363,354,7,6,0,1,0,1,0,0,0,0,330,2,5
Axel Camblan,FRA,"FW,MF",Brest,18,2003,0.8,27,27,0,0,0,0,2,0,0,0,0,0,19,0,0
Pierrick Capelle,FRA,"MF,DF",Angers,35,1987,15.9,714,651,63,12,0,4,46,21,29,16,8,0,590,0,10
Maxence Caqueret,FRA,MF,Lyon,22,2000,30.7,1785,1663,117,39,5,5,99,6,68,24,28,0,1480,5,43
Irvin Cardona,MLT,"FW,MF",Brest,24,1997,2.6,58,53,5,0,1,0,1,1,0,0,0,0,34,0,3
Igor Carioca,BRA,DF,Lorient,25,1996,5.1,274,228,45,4,2,0,14,41,0,0,0,0,224,1,10
Matis Carvalho,POR,GK,Montpellier,23,1999,1.5,53,29,23,9,0,0,0,0,0,0,0,0,21,1,0
Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,28.5,1373,1305,66,34,0,6,13,32,0,0,0,0,1130,2,6
Yoann Cathline,FRA,"FW,MF",Lorient,20,2002,12.1,361,327,33,6,1,0,48,20,7,2,4,0,241,1,21
Maximiliano Caufriez,BEL,DF,Clermont Foot,25,1997,24.7,1126,1057,69,44,1,10,3,3,0,0,0,0,996,0,11
Fabien Centonze,FRA,DF,Nantes,26,1996,18.8,945,794,149,8,2,1,67,141,0,0,0,0,715,2,22
Florian Chabrolle,FRA,MF,Ajaccio,24,1998,3.7,138,134,4,3,0,0,1,0,0,0,0,0,120,0,0
El Chadaille Bitshiabu,FRA,DF,Paris S-G,17,2005,6.5,465,453,12,2,0,1,0,10,0,0,0,0,430,0,1
Fares Chaïbi,ALG,"FW,MF",Toulouse,19,2002,26.0,1018,975,37,8,6,13,57,14,8,1,4,0,742,6,33
Muhammed Cham,AUT,MF,Clermont Foot,21,2000,21.9,1038,941,89,35,11,2,73,7,43,25,10,1,813,8,29
Gaëtan Charbonnier,FRA,"FW,MF",Auxerre,33,1988,2.8,89,78,11,0,0,2,1,1,0,0,0,0,79,0,2
Brendan Chardonnet,FRA,DF,Brest,27,1994,27.7,1318,1236,78,76,0,23,6,2,0,0,0,0,1060,4,6
Xavier Chavalerin,FRA,MF,Troyes,31,1991,27.0,1068,1010,51,33,5,8,29,12,6,4,2,0,875,7,31
Ivane Chegra,FRA,"MF,FW",Ajaccio,18,2004,2.1,40,37,3,0,1,0,4,0,3,0,3,0,21,0,2
Rayan Cherki,FRA,"MF,FW",Lyon,18,2003,20.8,1094,989,101,19,13,8,91,19,55,18,27,0,844,4,22
Ilyes Cheti,ALG,DF,Angers,27,1995,2.3,118,99,19,0,0,0,5,19,0,0,0,0,102,0,2
Lucas Chevalier,FRA,GK,Lille,20,2001,32.0,1010,854,154,49,2,2,0,0,0,0,0,0,779,2,0
Pedro Chirivella,ESP,MF,Nantes,25,1997,22.5,1360,1284,71,49,1,17,13,3,0,0,0,0,1163,5,15
Joris Chotard,FRA,MF,Montpellier,20,2001,27.3,1092,1033,55,40,5,11,33,4,11,4,6,0,867,4,19
Yanis Cimignani,FRA,"MF,DF",Ajaccio,20,2002,3.1,113,101,11,1,0,0,10,9,1,1,0,0,75,1,6
Souleymane Cissé,FRA,DF,Clermont Foot,19,2002,0.4,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
Alexis Claude-Maurice,FRA,FW,Nice,24,1998,0.7,25,25,0,0,0,1,1,0,0,0,0,0,20,0,2
Alexis Claude-Maurice,FRA,"MF,FW",Lens,24,1998,6.7,240,236,3,0,2,0,7,0,3,2,0,0,201,1,6
Jonathan Clauss,FRA,DF,Marseille,29,1992,28.8,1461,1223,233,15,8,6,110,211,7,1,5,0,1091,5,39
Marcus Coco,FRA,"FW,MF",Nantes,26,1996,7.1,244,225,18,3,0,0,24,11,4,0,4,0,175,1,9
Alexandre Coeff,FRA,DF,Auxerre,30,1992,6.5,353,340,12,4,0,4,5,8,0,0,0,0,287,1,3
Abdu Conté,POR,DF,Troyes,24,1998,14.6,754,613,138,12,2,5,37,126,0,0,0,0,591,3,30
Sébastien Corchia,FRA,DF,Nantes,31,1990,8.7,371,299,71,5,0,0,43,59,7,0,5,0,257,1,11
David Costa,POR,"MF,FW",Lens,21,2001,15.6,761,739,18,5,3,1,52,6,7,4,2,0,615,4,13
Logan Costa,CPV,DF,Toulouse,21,2001,4.6,230,225,5,4,0,0,0,1,0,0,0,0,194,0,3
Nuno da Costa,CPV,"FW,MF",Auxerre,31,1991,22.3,381,364,17,1,3,4,15,0,0,0,0,0,261,0,10
Benoît Costil,FRA,GK,Auxerre,35,1987,19.0,593,373,218,81,0,3,0,0,0,0,0,0,414,2,0
Mathieu Coutadeur,FRA,MF,Ajaccio,36,1986,21.6,1197,1133,59,57,6,7,5,2,0,0,0,0,1006,5,15
Nicolas Cozza,FRA,DF,Montpellier,23,1999,14.2,592,498,90,8,1,2,14,82,0,0,0,0,429,4,16
Damien Da Silva,FRA,DF,Lyon,34,1988,3.8,254,238,16,2,0,3,2,14,0,0,0,0,217,0,3
Andréa Dacourt,FRA,MF,Nice,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Colin Dagba,FRA,"DF,MF",Strasbourg,23,1998,10.6,496,395,99,5,0,0,35,93,1,0,0,0,401,2,14
Thijs Dallinga,NED,FW,Toulouse,21,2000,26.1,522,516,4,0,0,4,18,2,0,0,0,0,327,2,32
Flavius Daniliuc,AUT,DF,Nice,21,2001,1.0,63,50,13,2,0,1,2,11,0,0,0,0,57,0,1
Kévin Danois,FRA,MF,Auxerre,18,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Kevin Danso,AUT,DF,Lens,23,1998,35.9,2336,2230,106,79,1,1,0,7,0,0,0,0,2103,0,11
Dante,BRA,DF,Nice,38,1983,36.7,2643,2550,88,69,4,12,2,9,0,0,0,0,2376,5,14
Achraf Dari,MAR,DF,Brest,23,1999,14.6,690,661,27,27,0,7,1,0,0,0,0,0,547,2,4
Jonathan David,CAN,FW,Lille,22,2000,35.2,875,817,52,1,6,1,7,5,0,0,0,0,716,6,32
Thibault De Smet,BEL,DF,Reims,24,1998,19.5,1123,918,198,7,0,1,48,187,4,0,2,0,878,7,23
Brecht Dejaegere,BEL,MF,Toulouse,31,1991,20.1,664,619,40,2,5,3,19,8,1,1,0,0,518,5,18
Romain Del Castillo,FRA,"MF,FW",Brest,26,1996,15.8,673,580,89,24,8,4,101,20,42,19,23,0,448,4,15
Thomas Delaine,FRA,"DF,MF",Strasbourg,30,1992,11.9,537,432,104,4,1,1,66,100,0,0,0,0,356,1,24
Sacha Delaye,FRA,"FW,MF",Montpellier,20,2002,0.2,14,12,2,0,0,0,0,2,0,0,0,0,8,0,1
Andy Delort,ALG,FW,Nice,30,1991,8.7,230,211,17,1,1,2,15,0,0,0,0,0,139,2,4
Andy Delort,ALG,FW,Nantes,30,1991,5.2,138,127,10,0,0,1,17,2,1,0,1,0,73,1,3
Karamoko Dembélé,ENG,"FW,MF",Brest,19,2003,2.0,89,76,12,4,0,0,14,3,5,1,2,0,59,1,3
Moussa Dembélé,FRA,"FW,MF",Lyon,26,1996,9.7,191,176,15,0,0,0,2,1,0,0,0,0,138,0,10
Siriki Dembélé,CIV,"MF,FW",Auxerre,25,1996,4.1,97,94,3,1,0,0,6,1,1,1,0,0,78,0,3
Branco van den Boomen,NED,MF,Toulouse,27,1995,32.1,2214,1891,310,89,12,70,282,21,169,58,101,0,1684,13,37
Rémy Descamps,FRA,GK,Nantes,26,1996,1.0,26,18,8,2,0,0,0,0,0,0,0,0,22,0,0
Mikkel Desler,DEN,DF,Toulouse,27,1995,25.1,1573,1338,230,22,1,2,42,208,0,0,0,0,1336,5,36
Mamadou Diakhon,FRA,FW,Reims,16,2005,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Bafodé Diakité,FRA,DF,Lille,21,2001,29.5,1944,1657,285,47,0,5,19,237,0,0,0,0,1728,2,26
Ibrahim Diakité,GUI,DF,Reims,18,2003,1.5,68,48,20,1,0,0,7,19,0,0,0,0,48,0,2
Baila Diallo,FRA,"DF,MF",Clermont Foot,21,2001,1.0,47,32,15,0,0,0,5,15,0,0,0,0,32,0,2
Habib Diallo,SEN,FW,Strasbourg,27,1995,32.0,597,575,17,1,7,4,7,0,0,0,0,0,397,5,31
Ismael Diallo,CIV,DF,Ajaccio,25,1997,24.2,1078,882,193,11,4,5,35,182,0,0,0,0,804,3,25
Habib Diarra,SEN,"MF,FW",Strasbourg,18,2004,18.1,660,628,32,3,3,3,48,20,1,0,0,0,506,0,13
Moussa Diarra,MLI,DF,Toulouse,21,2000,13.6,646,552,89,21,0,5,13,68,0,0,0,0,537,5,15
Stéphane Diarra,FRA,"FW,MF",Lorient,23,1998,11.8,328,313,15,1,0,0,15,10,4,2,0,0,240,0,15
Krépin Diatta,SEN,"MF,FW",Monaco,23,1999,23.0,771,746,19,1,0,2,54,18,0,0,0,0,581,6,21
Mory Diaw,SEN,GK,Clermont Foot,29,1993,37.0,1467,1034,430,175,0,8,0,0,0,0,0,0,1034,3,1
Bamba Dieng,SEN,"FW,MF",Marseille,22,2000,2.2,43,39,4,0,0,0,1,0,0,0,0,0,27,0,1
Bamba Dieng,SEN,FW,Lorient,22,2000,8.3,141,135,6,0,1,0,5,2,0,0,0,0,106,0,9
Tristan Dingomé,CMR,MF,Troyes,31,1991,1.1,78,68,9,2,0,0,5,2,5,2,1,0,55,1,1
Sinaly Diomande,CIV,DF,Lyon,21,2001,21.7,1468,1369,98,43,0,2,2,53,0,0,0,0,1257,1,18
Lois Diony,FRA,FW,Angers,29,1992,5.6,142,127,15,0,0,1,3,2,0,0,0,0,109,0,3
Edan Diop,FRA,"DF,FW",Monaco,17,2004,2.5,121,113,6,1,1,0,7,5,0,0,0,0,89,2,5
Sofiane Diop,MAR,"MF,FW",Nice,22,2000,13.6,703,655,47,11,6,11,44,7,28,12,8,0,556,1,15
Sofiane Diop,MAR,MF,Monaco,22,2000,0.7,33,26,7,1,0,0,7,0,6,4,2,0,20,0,1
Yehvann Diouf,SEN,GK,Reims,22,1999,31.0,1063,813,246,61,0,5,0,0,0,0,0,0,851,4,0
Axel Disasi,FRA,DF,Monaco,24,1998,37.0,1957,1882,71,50,2,25,14,21,0,0,0,0,1630,4,17
Tiago Djaló,POR,DF,Lille,22,2000,22.4,1599,1511,84,36,0,3,3,20,0,0,0,0,1481,4,11
Alexander Djiku,GHA,DF,Strasbourg,27,1994,29.7,1507,1431,72,56,0,20,6,9,0,0,0,0,1215,4,13
Moussa Djitte,SEN,FW,Ajaccio,22,1999,1.5,32,32,0,0,0,0,0,0,0,0,0,0,24,0,1
Ouparine Djoco,GNB,GK,Clermont Foot,24,1998,1.0,40,28,12,2,0,0,0,0,0,0,0,0,26,0,0
Alan Do Marcolino,GAB,FW,Rennes,20,2002,0.2,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Jeremy Doku,BEL,"MF,FW",Rennes,20,2002,14.3,521,516,3,2,2,3,24,1,0,0,0,0,433,2,13
Kyliane Dong,FRA,"MF,FW",Troyes,17,2004,2.4,53,51,2,0,1,1,6,0,2,1,0,0,35,0,5
Jordan Dongmo,CMR,MF,Troyes,21,2001,0.2,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0
Gianluigi Donnarumma,ITA,GK,Paris S-G,23,1999,37.9,935,681,254,47,0,1,0,0,0,0,0,0,811,0,1
Jodel Dossou,BEN,"MF,DF",Clermont Foot,30,1992,2.9,59,55,4,0,0,0,10,4,0,0,0,0,39,0,2
Lohann Doucet,FRA,"MF,FW",Nantes,19,2002,1.0,79,76,3,2,0,2,0,1,0,0,0,0,67,0,1
Siriné Doucouré,MLI,"FW,MF",Lorient,20,2002,1.5,46,44,1,0,1,0,0,0,1,0,0,0,29,1,3
Désiré Doué,FRA,"MF,FW",Rennes,17,2005,12.4,453,437,15,1,3,1,30,1,12,6,3,0,351,1,4
Guela Doué,CIV,"FW,MF",Rennes,19,2002,0.1,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0
Ismaël Doukouré,FRA,"DF,MF",Strasbourg,19,2003,25.5,1106,1010,95,44,3,13,11,50,0,0,0,0,910,1,16
Kamory Doumbia,MLI,MF,Reims,19,2003,12.8,538,523,9,3,5,1,9,4,1,0,0,0,428,6,14
Souleyman Doumbia,CIV,"DF,FW",Angers,25,1996,19.9,952,779,173,16,0,0,48,154,3,3,0,0,762,0,26
Rémy Dugimont,FRA,"FW,MF",Auxerre,36,1986,1.3,61,59,2,0,0,1,0,0,0,0,0,0,41,0,3
Maxime Dupé,FRA,GK,Toulouse,29,1993,38.0,1271,918,352,88,0,2,0,0,0,0,0,0,994,1,1
Jean-Kevin Duverne,HAI,DF,Brest,25,1997,27.9,1480,1188,285,16,0,9,85,269,0,0,0,0,1059,7,39
Hugo Ekitike,FRA,FW,Paris S-G,20,2002,12.8,331,310,20,1,3,1,2,0,0,0,0,0,271,1,6
Alberth Elis,HON,"MF,FW",Brest,26,1996,2.9,44,43,1,0,1,0,2,0,0,0,0,0,33,0,2
Breel Embolo,SUI,FW,Monaco,25,1997,20.7,448,424,16,1,3,3,4,1,0,0,0,0,307,8,21
Maxime Estève,FRA,DF,Montpellier,20,2002,18.3,748,712,35,30,0,0,1,4,0,0,0,0,609,1,8
Fábio,BRA,"DF,MF",Nantes,32,1990,2.5,117,94,21,1,0,0,6,20,0,0,0,0,87,2,2
Noah Fadiga,SEN,DF,Brest,22,1999,14.5,625,504,120,8,0,1,10,112,0,0,0,0,499,1,14
Wout Faes,BEL,DF,Reims,24,1998,3.0,115,106,8,7,1,0,0,0,0,0,0,0,95,1,1
Romain Faivre,FRA,"MF,FW",Lorient,24,1998,13.8,543,496,44,16,4,2,26,6,19,11,3,0,452,3,11
Romain Faivre,FRA,MF,Lyon,24,1998,3.3,170,149,19,8,0,1,17,0,10,8,2,0,145,2,1
Fallou Fall,SEN,DF,Reims,18,2004,0.4,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0
