Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Youcef Atal,ALG,"DF,MF",Nice,26,1996,8.7,1,0,0,9,15,3,40,14,22,0,0,0,51,9,7,56.3
Valentin Atangana Edoa,FRA,MF,Reims,16,2005,1.9,0,0,0,7,8,2,1,0,3,0,0,0,10,3,0,100.0
Mathias Autret,FRA,"MF,FW",Auxerre,31,1991,14.3,0,0,0,7,4,2,65,12,10,0,0,0,73,5,13,27.8
Cédric Avinel,GLP,DF,Ajaccio,35,1986,19.9,2,1,0,12,2,0,0,15,7,0,2,0,93,38,15,71.7
Loïc Bade,FRA,DF,Rennes,22,2000,1.0,1,0,0,3,1,0,0,1,1,0,0,0,4,2,2,50.0
Benoît Badiashile,FRA,DF,Monaco,21,2001,9.3,3,0,0,10,4,0,0,17,8,0,0,0,67,21,7,75.0
Eric Bailly,CIV,DF,Marseille,28,1994,6.0,1,0,0,10,5,0,0,12,10,0,0,0,42,15,15,50.0
Dénys Bain,FRA,DF,Auxerre,29,1993,1.4,0,0,0,2,1,0,0,2,3,0,0,0,5,3,1,75.0
Brandon Baiye,BEL,MF,Clermont Foot,21,2000,0.6,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0.0
Cédric Bakambu,COD,MF,Marseille,31,1991,0.7,0,0,0,2,1,0,1,0,1,0,0,0,5,4,3,57.1
Thierno Balde,FRA,"DF,MF",Troyes,20,2002,23.9,1,0,0,8,34,2,37,23,14,1,0,0,143,7,20,25.9
Carlos Baleba,CMR,MF,Lille,18,2004,5.3,3,1,0,13,18,0,1,1,11,2,0,0,38,7,8,46.7
Leonardo Balerdi,ARG,DF,Marseille,23,1999,29.3,9,1,0,53,21,0,6,63,37,0,1,1,204,70,41,63.1
Folarin Balogun,USA,FW,Reims,21,2001,33.3,5,0,0,38,54,29,23,3,5,3,0,0,86,14,57,19.7
Abdoulaye Bamba,CIV,DF,Angers,32,1990,15.2,2,0,0,10,13,4,19,18,12,0,0,0,68,17,14,54.8
Jonathan Bamba,CIV,FW,Lille,26,1996,30.9,6,0,0,33,59,12,79,22,17,0,1,0,200,20,35,36.4
Bradley Barcola,FRA,"FW,MF",Lyon,19,2002,16.0,3,0,0,24,7,7,21,19,16,0,0,0,60,16,32,33.3
Melvin Bard,FRA,DF,Nice,21,2000,27.3,6,0,0,30,20,2,70,64,60,0,1,0,180,33,23,58.9
Ross Barkley,ENG,"MF,FW",Nice,28,1993,10.7,1,0,0,14,15,1,46,8,9,0,0,0,58,4,12,25.0
Mickaël Barreto,FRA,MF,Ajaccio,31,1991,14.7,1,0,0,20,8,0,76,18,20,0,0,0,100,9,7,56.3
Cyrille Bayala,BFA,MF,Ajaccio,26,1996,22.3,3,1,0,29,28,7,44,25,37,0,0,0,150,41,57,41.8
Yanis Begraoui,MAR,"FW,MF",Toulouse,21,2001,0.7,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,
Alexis Beka Beka,FRA,"MF,DF",Nice,21,2001,6.1,2,0,0,11,7,0,17,12,5,0,0,0,44,3,4,42.9
Jérémie Bela,ANG,"DF,MF",Clermont Foot,29,1993,8.3,0,0,0,7,17,0,34,9,4,0,0,0,29,2,0,100.0
Reda Belahyane,MAR,MF,Nice,18,2004,2.0,0,0,0,5,1,0,0,2,6,0,0,0,23,0,0,
Youcef Belaïli,ALG,"MF,FW",Ajaccio,30,1992,12.8,2,0,0,25,24,4,42,5,10,2,0,0,75,7,9,43.8
Youcef Belaïli,ALG,"FW,MF",Brest,30,1992,4.0,3,0,0,11,8,2,21,1,2,0,0,0,19,2,1,66.7
Haris Belkebla,ALG,MF,Brest,28,1994,29.5,3,0,0,33,50,0,11,52,48,0,0,0,197,20,30,40.0
Jean-Ricner Bellegarde,HAI,"MF,FW",Strasbourg,24,1998,26.9,5,0,0,36,73,1,123,26,25,3,1,0,157,20,30,40.0
Jeanuël Belocian,FRA,DF,Rennes,17,2005,5.6,1,0,0,6,1,0,3,6,7,0,0,0,28,7,2,77.8
Eliesse Ben Seghir,MAR,"FW,MF",Monaco,17,2005,11.7,1,0,0,17,34,3,7,4,10,0,0,0,49,9,16,36.0
Salim Ben Seghir,FRA,MF,Marseille,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Wissam Ben Yedder,FRA,FW,Monaco,31,1990,23.5,4,0,0,18,21,22,17,4,9,2,0,0,58,15,27,35.7
Nabil Bentaleb,ALG,MF,Angers,27,1994,27.7,7,1,1,39,54,0,96,44,40,0,0,0,231,29,18,61.7
Patrick Berg,NOR,"MF,FW",Lens,24,1997,0.3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,
Mitchell van Bergen,NED,"FW,DF",Reims,22,1999,10.1,1,0,0,10,7,3,59,6,8,1,1,0,56,5,8,38.5
Quentin Bernard,FRA,DF,Auxerre,33,1989,7.0,0,0,0,6,3,0,14,15,7,0,0,0,39,3,8,27.3
Paul Bernardoni,FRA,GK,Angers,25,1997,27.0,0,0,0,1,2,0,0,1,0,0,1,0,17,6,1,85.7
Juan Bernat,ESP,"DF,MF",Paris S-G,29,1993,18.3,1,0,0,7,8,0,16,9,16,0,0,0,86,6,10,37.5
Jason Berthomier,FRA,MF,Clermont Foot,32,1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0
El Bilal Touré,MLI,FW,Reims,20,2001,1.0,0,0,0,3,1,0,0,0,0,0,0,0,3,3,6,33.3
Jean-Claude Billong,CMR,MF,Clermont Foot,28,1993,0.3,0,0,0,0,0,0,1,1,0,0,0,0,3,2,2,50.0
Veljko Birmančević,SRB,"FW,MF",Toulouse,24,1998,4.9,0,0,0,5,8,0,5,7,7,1,0,0,25,3,12,20.0
Marco Bizot,NED,GK,Brest,31,1991,37.0,4,0,0,0,4,0,0,0,0,0,0,0,29,5,1,83.3
Rubén Blanco,ESP,GK,Marseille,27,1995,5.5,0,0,0,0,1,0,0,0,0,0,0,0,7,1,0,100.0
Ludovic Blas,FRA,"MF,FW",Nantes,24,1997,31.3,6,0,0,59,62,4,128,19,30,0,0,0,169,18,34,34.6
Miha Blažič,SVN,DF,Angers,29,1993,22.0,4,0,0,12,16,0,1,22,6,0,1,1,113,44,19,69.8
Joaquín Blázquez,ARG,GK,Brest,21,2001,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Myron Boadu,NED,FW,Monaco,21,2001,3.3,0,0,0,7,3,5,1,0,3,0,0,0,11,11,9,55.0
Jérôme Boateng,GER,DF,Lyon,33,1988,4.8,0,0,0,1,0,0,1,6,0,0,0,1,18,7,1,87.5
Antonin Bobichon,FRA,MF,Angers,26,1995,0.2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0
Quentin Boisgard,FRA,MF,Lorient,25,1997,2.0,1,0,0,3,1,0,8,4,2,0,0,0,9,2,0,100.0
Neto Borges,BRA,DF,Clermont Foot,25,1996,31.5,4,2,1,21,46,5,84,41,45,2,1,0,186,36,23,61.0
Kenji-Van Boto,MAD,DF,Auxerre,26,1996,2.0,0,0,0,2,4,0,4,1,2,0,0,0,8,1,2,33.3
Kouamé Botué,BFA,"FW,MF",Ajaccio,19,2002,2.5,0,0,0,5,6,0,0,0,2,0,0,0,13,10,17,37.0
Badredine Bouanani,ALG,"FW,MF",Nice,17,2004,9.6,0,0,0,9,21,1,47,1,9,0,0,0,43,1,7,12.5
Hicham Boudaoui,ALG,MF,Nice,22,1999,20.8,5,0,0,31,36,0,23,36,32,0,0,0,152,9,12,42.9
Franci Bouebari,FRA,DF,Strasbourg,18,2003,0.8,0,0,0,2,0,0,1,2,0,0,0,0,0,1,1,50.0
Sofiane Boufal,MAR,"FW,MF",Angers,28,1993,9.3,3,1,1,20,20,2,37,5,9,1,0,0,36,1,9,10.0
Ismaël Boura,COM,"DF,FW",Lens,21,2000,1.0,0,0,0,0,3,0,7,2,4,0,0,0,9,1,2,33.3
Benjamin Bourigeaud,FRA,"MF,FW",Rennes,28,1994,34.1,6,1,1,35,14,2,231,31,29,0,0,0,176,10,32,23.8
Bilal Brahimi,ALG,"FW,MF",Nice,22,2000,8.9,0,0,0,3,8,6,76,4,5,0,0,0,31,2,4,33.3
Lilian Brassier,FRA,DF,Brest,22,1999,34.4,5,0,0,42,16,0,33,53,30,0,0,0,201,61,37,62.2
Andreas Bruus,DEN,"DF,FW",Troyes,23,1999,18.1,2,0,0,11,7,2,67,17,6,0,0,0,76,3,16,15.8
Joe Bryan,ENG,"MF,DF",Nice,28,1993,2.0,3,0,0,4,3,1,3,1,4,0,0,0,16,0,5,0.0
Adam Buksa,POL,"FW,MF",Lens,26,1996,1.1,0,0,0,5,1,0,1,0,0,0,0,0,2,1,5,16.7
Maxime Busi,BEL,DF,Reims,22,1999,11.6,4,0,0,19,6,0,27,14,16,0,1,0,74,14,16,46.7
Marcin Bułka,POL,GK,Nice,22,1999,2.0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,
Rémy Cabella,FRA,"MF,FW",Lille,32,1990,28.1,3,0,0,25,44,2,164,17,37,0,1,0,137,9,15,37.5
Jimmy Cabot,FRA,"DF,MF",Lens,28,1994,5.7,2,0,0,14,0,1,50,4,12,0,0,0,50,3,3,50.0
Jens Cajuste,SWE,MF,Reims,22,1999,17.0,8,1,1,33,29,0,7,18,25,0,0,0,101,13,17,43.3
Duje Ćaleta-Car,CRO,DF,Marseille,25,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Mahdi Camara,FRA,MF,Brest,24,1998,20.2,4,1,0,22,32,0,15,40,36,1,0,0,114,19,24,44.2
Mohamed Camara,MLI,MF,Monaco,22,2000,24.4,6,1,0,45,58,0,4,27,45,0,0,0,195,14,11,56.0
Ousmane Camara,GUI,"FW,MF",Auxerre,20,2001,0.3,1,0,0,2,0,0,2,0,1,0,0,0,2,0,3,0.0
Ousmane Camara,MLI,DF,Angers,19,2003,5.8,2,0,0,5,2,0,0,11,6,0,0,0,36,10,4,71.4
Axel Camblan,FRA,"FW,MF",Brest,18,2003,0.8,0,0,0,4,1,0,2,0,2,0,0,0,5,7,3,70.0
Pierrick Capelle,FRA,"MF,DF",Angers,35,1987,15.9,8,0,0,32,6,0,46,15,21,0,0,0,107,13,24,35.1
Maxence Caqueret,FRA,MF,Lyon,22,2000,30.7,2,0,0,45,31,4,99,39,54,0,0,0,215,16,21,43.2
Irvin Cardona,MLT,"FW,MF",Brest,24,1997,2.6,0,0,0,5,2,5,1,2,0,0,0,0,7,4,5,44.4
Igor Carioca,BRA,DF,Lorient,25,1996,5.1,2,1,0,7,5,0,14,5,11,0,0,0,33,4,3,57.1
Matis Carvalho,POR,GK,Montpellier,23,1999,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,50.0
Jean-Charles Castelletto,CMR,DF,Nantes,27,1995,28.5,3,0,0,28,18,0,13,58,26,0,2,0,175,77,42,64.7
Yoann Cathline,FRA,"FW,MF",Lorient,20,2002,12.1,0,0,0,11,28,1,48,8,12,0,1,0,62,2,8,20.0
Maximiliano Caufriez,BEL,DF,Clermont Foot,25,1997,24.7,10,1,1,29,35,1,3,34,24,0,0,0,142,20,15,57.1
Fabien Centonze,FRA,DF,Nantes,26,1996,18.8,4,0,0,14,21,0,67,44,37,1,0,0,108,33,19,63.5
Florian Chabrolle,FRA,MF,Ajaccio,24,1998,3.7,1,0,0,2,1,0,1,7,4,0,0,0,22,1,3,25.0
El Chadaille Bitshiabu,FRA,DF,Paris S-G,17,2005,6.5,2,0,0,4,0,0,0,9,7,0,0,0,41,6,4,60.0
Fares Chaïbi,ALG,"FW,MF",Toulouse,19,2002,26.0,2,0,0,34,21,8,57,19,18,0,0,0,109,30,50,37.5
Muhammed Cham,AUT,MF,Clermont Foot,21,2000,21.9,2,0,0,17,40,1,73,7,15,0,1,0,106,6,13,31.6
Gaëtan Charbonnier,FRA,"FW,MF",Auxerre,33,1988,2.8,1,0,0,3,1,3,1,0,1,0,0,0,6,3,7,30.0
Brendan Chardonnet,FRA,DF,Brest,27,1994,27.7,6,0,0,39,26,0,6,63,27,0,1,1,149,92,42,68.7
Xavier Chavalerin,FRA,MF,Troyes,31,1991,27.0,3,0,0,31,12,2,29,41,50,0,0,0,139,16,13,55.2
Ivane Chegra,FRA,"MF,FW",Ajaccio,18,2004,2.1,0,0,0,3,3,2,4,1,3,0,0,0,12,2,2,50.0
Rayan Cherki,FRA,"MF,FW",Lyon,18,2003,20.8,3,0,0,16,32,4,91,5,8,0,1,0,94,2,9,18.2
Ilyes Cheti,ALG,DF,Angers,27,1995,2.3,1,0,0,4,1,0,5,4,4,0,1,0,18,0,0,
Lucas Chevalier,FRA,GK,Lille,20,2001,32.0,1,0,0,0,5,0,0,2,1,0,0,0,55,2,0,100.0
Pedro Chirivella,ESP,MF,Nantes,25,1997,22.5,1,0,0,20,18,0,13,20,22,0,0,0,126,9,8,52.9
Joris Chotard,FRA,MF,Montpellier,20,2001,27.3,4,0,0,33,18,3,33,40,34,0,0,0,188,12,20,37.5
Yanis Cimignani,FRA,"MF,DF",Ajaccio,20,2002,3.1,0,0,0,5,2,0,10,2,5,0,0,0,12,0,12,0.0
Souleymane Cissé,FRA,DF,Clermont Foot,19,2002,0.4,0,0,0,2,1,0,0,1,1,0,0,0,3,1,0,100.0
Alexis Claude-Maurice,FRA,FW,Nice,24,1998,0.7,0,0,0,0,2,0,1,2,2,0,0,0,1,2,0,100.0
Alexis Claude-Maurice,FRA,"MF,FW",Lens,24,1998,6.7,0,0,0,7,16,0,7,2,9,0,0,0,25,4,2,66.7
Jonathan Clauss,FRA,DF,Marseille,29,1992,28.8,1,0,0,25,12,3,110,31,28,0,1,0,180,10,17,37.0
Marcus Coco,FRA,"FW,MF",Nantes,26,1996,7.1,2,0,0,19,11,3,24,14,15,0,0,0,50,17,33,34.0
Alexandre Coeff,FRA,DF,Auxerre,30,1992,6.5,0,0,0,3,1,0,5,8,5,0,0,0,29,6,7,46.2
Abdu Conté,POR,DF,Troyes,24,1998,14.6,0,0,0,12,12,4,37,6,17,0,2,0,71,16,7,69.6
Sébastien Corchia,FRA,DF,Nantes,31,1990,8.7,3,0,0,16,18,1,43,14,6,0,0,0,52,12,10,54.5
David Costa,POR,"MF,FW",Lens,21,2001,15.6,2,0,0,14,14,0,52,11,7,1,0,0,67,3,11,21.4
Logan Costa,CPV,DF,Toulouse,21,2001,4.6,0,0,0,2,4,0,0,4,4,0,0,1,24,5,3,62.5
Nuno da Costa,CPV,"FW,MF",Auxerre,31,1991,22.3,5,1,1,37,57,5,15,20,23,0,0,0,67,45,68,39.8
Benoît Costil,FRA,GK,Auxerre,35,1987,19.0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,100.0
Mathieu Coutadeur,FRA,MF,Ajaccio,36,1986,21.6,2,0,0,6,13,0,5,19,13,0,0,0,150,9,13,40.9
Nicolas Cozza,FRA,DF,Montpellier,23,1999,14.2,3,0,0,8,19,3,14,21,21,0,0,0,62,21,23,47.7
Damien Da Silva,FRA,DF,Lyon,34,1988,3.8,2,0,0,8,2,0,2,5,7,0,0,0,13,12,7,63.2
Andréa Dacourt,FRA,MF,Nice,17,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Colin Dagba,FRA,"DF,MF",Strasbourg,23,1998,10.6,3,0,0,14,6,1,35,17,20,0,0,0,51,3,5,37.5
Thijs Dallinga,NED,FW,Toulouse,21,2000,26.1,4,0,0,35,19,22,18,3,6,0,0,0,41,56,68,45.2
Flavius Daniliuc,AUT,DF,Nice,21,2001,1.0,0,0,0,2,0,0,2,0,0,0,0,0,5,1,0,100.0
Kévin Danois,FRA,MF,Auxerre,18,2004,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
Kevin Danso,AUT,DF,Lens,23,1998,35.9,7,1,0,39,57,2,0,33,19,1,2,0,224,82,32,71.9
Dante,BRA,DF,Nice,38,1983,36.7,6,0,0,38,18,0,2,47,40,0,1,0,261,74,28,72.5
Achraf Dari,MAR,DF,Brest,23,1999,14.6,1,0,0,13,13,2,1,19,14,1,1,0,78,35,24,59.3
Jonathan David,CAN,FW,Lille,22,2000,35.2,6,0,0,41,59,23,7,8,17,0,0,0,89,16,64,20.0
Thibault De Smet,BEL,DF,Reims,24,1998,19.5,2,0,0,25,9,3,48,20,17,0,0,0,104,31,7,81.6
Brecht Dejaegere,BEL,MF,Toulouse,31,1991,20.1,5,0,0,40,37,1,19,14,23,0,1,0,86,8,16,33.3
Romain Del Castillo,FRA,"MF,FW",Brest,26,1996,15.8,2,0,0,19,24,1,101,11,24,1,0,0,86,18,24,42.9
Thomas Delaine,FRA,"DF,MF",Strasbourg,30,1992,11.9,3,0,0,15,12,0,66,16,14,0,2,0,53,11,11,50.0
Sacha Delaye,FRA,"FW,MF",Montpellier,20,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,50.0
Andy Delort,ALG,FW,Nice,30,1991,8.7,0,0,0,8,9,7,15,1,0,0,0,0,12,28,25,52.8
Andy Delort,ALG,FW,Nantes,30,1991,5.2,0,0,0,9,4,4,17,0,4,0,0,0,9,12,21,36.4
Karamoko Dembélé,ENG,"FW,MF",Brest,19,2003,2.0,0,0,0,5,9,0,14,1,0,0,0,0,13,0,4,0.0
Moussa Dembélé,FRA,"FW,MF",Lyon,26,1996,9.7,1,0,0,17,3,8,2,2,4,0,0,0,22,29,22,56.9
Siriki Dembélé,CIV,"MF,FW",Auxerre,25,1996,4.1,1,0,0,8,9,0,6,1,6,0,0,0,24,2,8,20.0
Branco van den Boomen,NED,MF,Toulouse,27,1995,32.1,6,0,0,33,19,2,282,10,36,0,0,0,182,6,12,33.3
Rémy Descamps,FRA,GK,Nantes,26,1996,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Mikkel Desler,DEN,DF,Toulouse,27,1995,25.1,5,1,1,28,32,6,42,36,38,0,0,0,165,23,9,71.9
Mamadou Diakhon,FRA,FW,Reims,16,2005,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Bafodé Diakité,FRA,DF,Lille,21,2001,29.5,6,0,0,45,13,0,19,17,35,0,0,1,159,41,41,50.0
Ibrahim Diakité,GUI,DF,Reims,18,2003,1.5,1,0,0,3,2,0,7,5,3,0,0,0,10,1,2,33.3
Baila Diallo,FRA,"DF,MF",Clermont Foot,21,2001,1.0,0,0,0,3,1,0,5,0,0,0,0,0,3,4,4,50.0
Habib Diallo,SEN,FW,Strasbourg,27,1995,32.0,4,1,1,37,64,19,7,12,10,1,0,0,76,135,158,46.1
Ismael Diallo,CIV,DF,Ajaccio,25,1997,24.2,9,1,0,41,33,1,35,30,33,0,2,0,166,26,24,52.0
Habib Diarra,SEN,"MF,FW",Strasbourg,18,2004,18.1,4,0,0,23,22,0,48,11,16,1,0,0,99,12,25,32.4
Moussa Diarra,MLI,DF,Toulouse,21,2000,13.6,0,0,0,19,17,1,13,19,9,0,1,0,69,16,13,55.2
Stéphane Diarra,FRA,"FW,MF",Lorient,23,1998,11.8,1,0,0,7,21,4,15,22,17,0,0,0,94,5,8,38.5
Krépin Diatta,SEN,"MF,FW",Monaco,23,1999,23.0,3,0,0,20,26,10,54,17,21,2,0,0,94,41,40,50.6
Mory Diaw,SEN,GK,Clermont Foot,29,1993,37.0,0,0,0,0,6,0,0,2,0,0,0,0,31,5,0,100.0
Bamba Dieng,SEN,"FW,MF",Marseille,22,2000,2.2,1,0,0,8,6,1,1,0,4,1,0,0,7,9,10,47.4
Bamba Dieng,SEN,FW,Lorient,22,2000,8.3,1,0,0,21,31,5,5,2,10,0,0,0,18,9,16,36.0
Tristan Dingomé,CMR,MF,Troyes,31,1991,1.1,0,0,0,1,1,0,5,0,1,0,0,0,10,1,3,25.0
Sinaly Diomande,CIV,DF,Lyon,21,2001,21.7,2,1,0,23,22,1,2,49,24,0,1,0,109,56,25,69.1
Lois Diony,FRA,FW,Angers,29,1992,5.6,1,0,0,10,4,3,3,0,0,0,0,0,9,19,21,47.5
Edan Diop,FRA,"DF,FW",Monaco,17,2004,2.5,0,0,0,7,4,0,7,4,8,0,0,0,16,4,6,40.0
Sofiane Diop,MAR,"MF,FW",Nice,22,2000,13.6,1,0,0,9,27,2,44,16,11,0,0,0,94,10,6,62.5
Sofiane Diop,MAR,MF,Monaco,22,2000,0.7,0,0,0,0,2,1,7,1,0,0,0,0,4,2,0,100.0
Yehvann Diouf,SEN,GK,Reims,22,1999,31.0,2,0,0,0,10,0,0,1,0,0,0,0,49,13,1,92.9
Axel Disasi,FRA,DF,Monaco,24,1998,37.0,3,0,0,31,12,0,14,56,20,0,0,0,236,97,41,70.3
Tiago Djaló,POR,DF,Lille,22,2000,22.4,7,0,0,19,18,1,3,23,21,1,1,1,167,28,31,47.5
Alexander Djiku,GHA,DF,Strasbourg,27,1994,29.7,8,1,0,39,26,2,6,66,36,0,0,0,162,92,35,72.4
Moussa Djitte,SEN,FW,Ajaccio,22,1999,1.5,0,0,0,4,3,0,0,0,0,0,0,0,5,5,6,45.5
Ouparine Djoco,GNB,GK,Clermont Foot,24,1998,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Alan Do Marcolino,GAB,FW,Rennes,20,2002,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
Jeremy Doku,BEL,"MF,FW",Rennes,20,2002,14.3,0,0,0,16,36,0,24,5,16,0,0,0,89,3,10,23.1
Kyliane Dong,FRA,"MF,FW",Troyes,17,2004,2.4,0,0,0,1,2,3,6,1,1,0,0,0,5,0,3,0.0
Jordan Dongmo,CMR,MF,Troyes,21,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
Gianluigi Donnarumma,ITA,GK,Paris S-G,23,1999,37.9,3,0,0,1,4,0,0,0,0,0,1,0,44,7,1,87.5
Jodel Dossou,BEN,"MF,DF",Clermont Foot,30,1992,2.9,0,0,0,3,3,3,10,1,4,0,0,0,7,1,4,20.0
Lohann Doucet,FRA,"MF,FW",Nantes,19,2002,1.0,0,0,0,2,0,0,0,2,0,0,0,0,11,0,2,0.0
Siriné Doucouré,MLI,"FW,MF",Lorient,20,2002,1.5,0,0,0,8,9,0,0,1,2,1,0,0,5,5,6,45.5
Désiré Doué,FRA,"MF,FW",Rennes,17,2005,12.4,5,0,0,37,28,4,30,13,18,0,0,0,64,10,13,43.5
Guela Doué,CIV,"FW,MF",Rennes,19,2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Ismaël Doukouré,FRA,"DF,MF",Strasbourg,19,2003,25.5,5,0,0,30,27,0,11,27,24,0,0,0,148,29,37,43.9
Kamory Doumbia,MLI,MF,Reims,19,2003,12.8,0,0,0,15,9,0,9,13,16,0,0,0,83,7,22,24.1
Souleyman Doumbia,CIV,"DF,FW",Angers,25,1996,19.9,2,1,0,27,20,3,48,27,31,0,0,0,118,18,14,56.3
Rémy Dugimont,FRA,"FW,MF",Auxerre,36,1986,1.3,1,0,0,5,1,2,0,0,1,0,0,0,11,7,9,43.8
Maxime Dupé,FRA,GK,Toulouse,29,1993,38.0,2,0,0,1,4,0,0,0,0,0,1,0,27,9,0,100.0
