Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
1,Yunis Abdelhamid,ma MAR,DF,Reims,34,1987,37.0,6,0,0,49,28,2,5,64,50,0,0,0,263,93,51,64.6,Matches
2,Himad Abdelli,dz ALG,"MF,FW",Angers,22,1999,23.7,3,0,0,43,31,1,35,28,38,0,0,0,180,18,23,43.9,Matches
3,Salis Abdul Samed,gh GHA,MF,Lens,22,2000,32.2,6,1,0,71,38,0,10,36,26,0,0,1,213,14,17,45.2,Matches
4,Laurent Abergel,fr FRA,MF,Lorient,29,1993,26.0,7,1,1,28,29,0,6,34,52,0,0,0,193,8,15,34.8,Matches
5,Matthis Abline,fr FRA,"FW,MF",Auxerre,19,2003,9.0,1,0,0,14,10,5,6,1,2,1,0,0,13,12,30,28.6,Matches
6,Matthis Abline,fr FRA,"FW,MF",Rennes,19,2003,1.2,0,0,0,3,5,1,2,2,1,1,0,0,2,1,4,20.0,Matches
7,Zakaria Aboukhlal,ma MAR,"FW,MF",Toulouse,22,2000,27.5,4,0,0,41,46,20,29,22,23,0,0,0,130,12,31,27.9,Matches
8,Mohamed Achi,fr FRA,FW,Nantes,20,2002,0.4,0,0,0,2,0,0,1,0,1,0,0,0,2,0,0,,Matches
9,Martin Adeline,fr FRA,"MF,FW",Reims,18,2003,1.2,2,0,0,5,0,0,0,3,3,0,0,0,11,6,5,54.5,Matches
10,Emmanuel Agbadou,ci CIV,DF,Reims,25,1997,26.5,5,3,0,29,6,0,2,32,49,0,1,1,248,60,36,62.5,Matches
11,Lucien Agoume,fr FRA,MF,Troyes,20,2002,12.2,5,0,0,30,8,1,9,27,25,0,0,0,84,31,18,63.3,Matches
12,Ruben Aguilar,fr FRA,DF,Monaco,29,1993,13.0,3,0,0,15,14,1,39,18,9,0,0,0,80,12,14,46.2,Matches
13,Amar Ahmed,se SWE,FW,Troyes,18,2004,0.2,0,0,0,1,1,0,0,1,1,0,0,0,2,0,3,0.0,Matches
14,Jean-Eudes Aholou,ci CIV,MF,Strasbourg,28,1994,14.4,4,1,0,39,23,1,5,24,20,0,0,0,91,26,18,59.1,Matches
15,Ludovic Ajorque,fr FRA,FW,Strasbourg,28,1994,8.6,1,0,0,14,8,1,0,2,4,0,0,0,21,50,33,60.2,Matches
16,Maghnes Akliouche,fr FRA,"MF,FW",Monaco,20,2002,4.5,3,0,0,7,4,1,10,3,4,0,0,0,23,2,6,25.0,Matches
17,Doğan Alemdar,tr TUR,GK,Rennes,19,2002,4.5,1,0,0,0,0,0,0,0,0,0,0,0,6,2,0,100.0,Matches
18,Jim Allevinah,ga GAB,"DF,FW",Clermont Foot,27,1995,24.9,2,0,0,22,53,1,65,24,24,0,0,0,153,12,17,41.4,Matches
19,Mickaël Alphonse,gp GLP,DF,Ajaccio,33,1989,15.1,2,1,0,19,15,0,27,35,23,0,1,1,89,32,27,54.2,Matches
20,Ibrahim Amadou,fr FRA,"DF,MF",Angers,29,1993,4.7,2,0,0,4,3,0,1,10,7,0,2,0,29,6,5,54.5,Matches
21,Ayoub Amraoui,ma MAR,"DF,FW",Nice,18,2004,3.3,1,0,0,5,2,0,14,4,5,0,0,0,12,0,1,0.0,Matches
22,Benjamin André,fr FRA,MF,Lille,31,1990,32.4,12,0,0,57,39,1,14,47,74,1,0,0,278,91,61,59.9,Matches
23,Komnen Andrić,rs SRB,FW,Clermont Foot,27,1995,16.1,4,0,0,16,41,7,1,8,5,1,1,0,37,45,59,43.3,Matches
24,Houssem Aouar,dz ALG,MF,Lyon,24,1998,5.8,2,0,0,7,5,0,6,8,5,0,0,0,35,6,4,60.0,Matches
25,Adil Aouchiche,fr FRA,MF,Lorient,20,2002,2.8,0,0,0,4,5,0,17,4,2,0,0,0,14,0,3,0.0,Matches
26,Dennis Appiah,fr FRA,"DF,MF",Nantes,30,1992,8.8,1,0,0,16,1,1,21,10,11,0,1,0,50,16,16,50.0,Matches
27,Stredair Appuah,fr FRA,"DF,MF",Nantes,18,2004,0.7,0,0,0,0,2,0,2,1,1,0,0,0,5,1,3,25.0,Matches
28,Taïryk Arconte,fr FRA,FW,Brest,18,2003,1.4,0,0,0,1,2,1,1,0,1,0,0,0,3,3,3,50.0,Matches
29,Mohamed El Arouch,fr FRA,MF,Lyon,18,2004,0.0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,Matches
30,Lorenz Assignon,tg TOG,DF,Rennes,22,2000,2.9,3,0,0,4,4,0,4,2,2,0,0,0,19,8,4,66.7,Matches
31,Youcef Atal,dz ALG,"DF,MF",Nice,26,1996,8.7,1,0,0,9,15,3,40,14,22,0,0,0,51,9,7,56.3,Matches
32,Valentin Atangana Edoa,fr FRA,MF,Reims,16,2005,1.9,0,0,0,7,8,2,1,0,3,0,0,0,10,3,0,100.0,Matches
33,Mathias Autret,fr FRA,"MF,FW",Auxerre,31,1991,14.3,0,0,0,7,4,2,65,12,10,0,0,0,73,5,13,27.8,Matches
34,Cédric Avinel,gp GLP,DF,Ajaccio,35,1986,19.9,2,1,0,12,2,0,0,15,7,0,2,0,93,38,15,71.7,Matches
35,Loïc Bade,fr FRA,DF,Rennes,22,2000,1.0,1,0,0,3,1,0,0,1,1,0,0,0,4,2,2,50.0,Matches
36,Benoît Badiashile,fr FRA,DF,Monaco,21,2001,9.3,3,0,0,10,4,0,0,17,8,0,0,0,67,21,7,75.0,Matches
37,Eric Bailly,ci CIV,DF,Marseille,28,1994,6.0,1,0,0,10,5,0,0,12,10,0,0,0,42,15,15,50.0,Matches
38,Dénys Bain,fr FRA,DF,Auxerre,29,1993,1.4,0,0,0,2,1,0,0,2,3,0,0,0,5,3,1,75.0,Matches
39,Brandon Baiye,be BEL,MF,Clermont Foot,21,2000,0.6,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,0.0,Matches
40,Cédric Bakambu,cd COD,MF,Marseille,31,1991,0.7,0,0,0,2,1,0,1,0,1,0,0,0,5,4,3,57.1,Matches
41,Thierno Balde,fr FRA,"DF,MF",Troyes,20,2002,23.9,1,0,0,8,34,2,37,23,14,1,0,0,143,7,20,25.9,Matches
42,Carlos Baleba,cm CMR,MF,Lille,18,2004,5.3,3,1,0,13,18,0,1,1,11,2,0,0,38,7,8,46.7,Matches
43,Leonardo Balerdi,ar ARG,DF,Marseille,23,1999,29.3,9,1,0,53,21,0,6,63,37,0,1,1,204,70,41,63.1,Matches
