Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
403,Syb Van Ottele,nl NED,DF,Fortuna Sittard,23-324,2002,2.6,132,10,59,64,11,1,132,2,0,0.0,2,100.0,54,408,271,2,0,0,0,3,74,1,Matches
404,Shaqueel Van Persie,nl NED,FW,Feyenoord,19-037,2006,0.1,10,0,4,4,2,1,10,0,0,,0,,4,8,7,0,1,0,1,1,5,0,Matches
405,Henk Veerman,nl NED,FW,Volendam,32-176,1993,16.1,326,30,42,147,137,62,326,10,6,60.0,4,40.0,127,487,197,9,2,4,26,5,195,41,Matches
406,Joey Veerman,nl NED,MF,PSV Eindhoven,27-034,1998,14.6,1233,54,234,588,415,20,1233,15,8,53.3,7,46.7,672,2673,1008,8,14,4,8,6,829,30,Matches
407,Tijs Velthuis,nl NED,DF,Sparta R'dam,23-345,2002,0.1,12,2,4,8,0,0,12,0,0,,0,,9,22,11,0,0,0,0,0,10,0,Matches
408,Dylan Vente,nl NED,"FW,MF",Heerenveen,26-228,1999,15.1,471,27,58,201,214,74,469,8,1,12.5,7,87.5,258,1126,420,17,9,7,25,11,329,86,Matches
409,Calvin Verdonk,id IDN,DF,NEC Nijmegen,28-241,1997,4.0,429,15,127,224,81,3,429,5,3,60.0,2,40.0,231,1108,674,8,7,0,3,4,274,9,Matches
410,Arno Verschueren,be BEL,MF,Twente,28-259,1997,4.0,241,12,55,87,101,26,241,7,4,57.1,3,42.9,107,552,284,11,4,1,11,4,138,33,Matches
411,Nick Verschuren,nl NED,DF,Volendam,20-344,2005,13.8,859,155,461,371,31,10,859,2,2,100.0,0,0.0,492,2274,1217,6,2,0,12,1,565,1,Matches
412,Dion Versluis,nl NED,"FW,MF",NAC Breda,22-309,2003,0.3,20,1,3,10,7,2,20,1,0,0.0,1,100.0,10,43,12,0,1,0,4,4,13,3,Matches
413,Niklas Vesterlund,dk DEN,"DF,FW",Utrecht,26-200,1999,1.8,78,5,26,35,17,2,78,0,0,,0,,23,172,65,2,1,0,0,2,40,4,Matches
414,Nick Viergever,nl NED,DF,Utrecht,36-142,1989,13.7,810,93,363,408,43,12,810,2,2,100.0,0,0.0,421,2065,1179,6,6,0,8,3,503,6,Matches
415,David Voute,nl NED,DF,Zwolle,20-049,2005,1.0,62,5,25,28,10,0,62,3,2,66.7,1,33.3,30,177,36,0,0,0,3,2,30,0,Matches
416,Paul Wanner,de GER,"MF,FW",PSV Eindhoven,20-000,2005,4.0,247,6,31,124,94,13,247,9,4,44.4,4,44.4,151,707,326,10,6,3,7,7,181,17,Matches
417,Tsuyoshi Watanabe,jp JPN,DF,Feyenoord,28-321,1997,16.0,1233,157,471,700,68,22,1233,6,5,83.3,1,16.7,776,4273,2570,24,14,0,9,0,833,4,Matches
418,Wout Weghorst,nl NED,FW,Ajax,33-138,1992,12.3,432,15,32,182,219,82,432,8,4,50.0,4,50.0,216,790,273,6,4,3,35,12,335,76,Matches
419,Daouda Weidmann,ci CIV,MF,Twente,22-233,2003,1.9,119,7,21,64,35,6,119,3,2,66.7,1,33.3,76,403,223,7,6,1,7,2,84,7,Matches
420,Robbin Weijenberg,nl NED,"DF,FW",Go Ahead Eag,21-045,2004,0.5,31,1,5,13,13,2,31,2,1,50.0,1,50.0,14,62,9,1,0,1,0,1,16,2,Matches
421,Timon Wellenreuther,de GER,GK,Feyenoord,30-020,1995,17.0,736,510,712,25,0,0,736,1,1,100.0,0,0.0,473,2285,1468,0,0,0,4,0,421,0,Matches
422,Casper Widell,se SWE,DF,Excelsior,22-232,2003,15.9,927,109,441,455,35,16,927,1,1,100.0,0,0.0,467,2186,1229,5,6,0,7,3,522,1,Matches
423,Jannes Wieckhoff,de GER,DF,Heracles Almelo,25-143,2000,4.2,209,18,73,90,49,4,209,4,3,75.0,1,25.0,98,528,296,10,8,2,3,1,111,15,Matches
424,Owen Wijndal,nl NED,DF,Ajax,26-025,1999,10.5,667,29,184,289,197,29,667,13,4,30.8,7,53.8,349,1705,936,21,14,4,12,6,427,59,Matches
425,Jetro Willems,nl NED,DF,NEC Nijmegen,31-268,1994,0.5,41,1,9,26,6,0,41,2,1,50.0,1,50.0,19,76,42,1,0,0,2,0,25,0,Matches
426,Maas Willemsen,nl NED,DF,Heerenveen,22-238,2003,11.9,883,126,465,390,35,16,883,10,9,90.0,1,10.0,533,3006,1507,10,6,0,7,1,563,3,Matches
427,Dani de Wit,nl NED,"MF,FW",Utrecht,27-329,1998,8.5,377,19,65,203,113,25,377,6,2,33.3,4,66.7,155,485,201,5,6,1,14,4,236,16,Matches
428,Mees de Wit,nl NED,DF,AZ Alkmaar,27-250,1998,13.5,916,43,263,427,233,36,916,13,7,53.8,6,46.2,473,2844,1576,35,30,9,12,8,552,46,Matches
429,Ricky van Wolfswinkel,nl NED,FW,Twente,36-330,1989,14.1,405,19,40,179,190,71,400,10,3,30.0,7,70.0,198,925,347,14,9,4,25,7,264,56,Matches
430,Key Wong-A-Soijj,nl NED,FW,Volendam,19-083,2006,0.1,5,0,0,2,3,1,5,0,0,,0,,3,27,25,1,0,1,0,0,3,3,Matches
431,Szymon Włodarczyk,pl POL,FW,Excelsior,22-352,2003,6.9,194,9,18,97,82,25,193,6,3,50.0,3,50.0,88,343,139,5,7,2,26,13,121,26,Matches
432,Gibson Yah,nl NED,MF,Volendam,22-087,2003,12.7,819,89,303,447,80,10,819,13,4,30.8,9,69.2,427,2044,792,12,9,0,24,9,465,13,Matches
433,Irakli Yegoian,ge GEO,MF,Excelsior,21-279,2004,12.7,569,24,128,270,178,27,569,24,13,54.2,11,45.8,315,1969,823,25,17,4,23,17,327,45,Matches
434,Marvin Young,nl NED,DF,Sparta R'dam,20-082,2005,17.0,1097,153,544,531,35,12,1097,9,6,66.7,2,22.2,625,3224,1640,10,3,0,8,4,687,3,Matches
435,Vasilios Zagaritis,gr GRE,DF,Heerenveen,24-233,2001,16.6,1061,52,284,477,313,39,1061,35,19,54.3,13,37.1,568,3593,1842,52,20,8,31,9,570,101,Matches
436,Arthur Zagre,fr FRA,DF,Excelsior,24-080,2001,11.9,639,43,236,251,162,25,637,28,14,50.0,11,39.3,310,1667,831,17,16,8,19,10,325,23,Matches
437,Jan Žambůrek,cz CZE,MF,Heracles Almelo,24-313,2001,11.3,514,33,130,305,87,6,514,20,6,30.0,13,65.0,236,1237,468,6,3,0,13,6,259,14,Matches
438,Oskar Zawada,pl POL,"FW,MF",Groningen,29-325,1996,1.7,73,3,6,27,40,17,73,1,1,100.0,0,0.0,27,109,50,3,1,2,3,4,55,11,Matches
439,Gjivai Zechiël,nl NED,MF,Utrecht,21-205,2004,15.5,846,27,149,492,217,34,846,35,10,28.6,21,60.0,471,2721,1346,32,22,6,22,16,562,48,Matches
440,Lequincio Zeefuik,nl NED,"FW,MF",AZ Alkmaar,21-027,2004,1.3,53,3,8,19,27,10,53,2,2,100.0,0,0.0,22,150,82,3,6,2,8,6,34,8,Matches
441,Ramiz Zerrouki,dz ALG,MF,Twente,27-211,1998,15.3,1065,54,184,620,269,6,1065,10,6,60.0,3,30.0,522,2754,1263,19,26,0,21,10,651,26,Matches
442,Jeroen Zoet,nl NED,GK,AZ Alkmaar,34-351,1991,2.2,87,83,87,0,0,0,87,0,0,,0,,50,290,132,0,0,0,0,0,43,0,Matches
443,Milan Zonneveld,nl NED,FW,Telstar,22-076,2003,6.3,171,10,16,74,83,34,171,4,1,25.0,3,75.0,91,332,160,6,2,6,14,8,119,34,Matches
444,Giovanni van Zwam,nl NED,DF,Go Ahead Eag,21-355,2004,3.1,216,26,106,101,9,5,216,0,0,,0,,107,475,221,0,0,0,2,1,152,0,Matches
445,Sondre Ørjasæter,no NOR,FW,Twente,22-025,2003,10.3,496,5,40,137,330,76,496,43,25,58.1,17,39.5,325,2618,1641,74,23,40,26,18,368,122,Matches
446,Nökkvi Þórisson,is ISL,"FW,MF",Sparta R'dam,26-132,1999,0.7,39,3,6,10,23,6,39,3,1,33.3,2,66.7,19,100,31,1,1,0,3,4,22,5,Matches
