Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Taylor Booth,USA,FW,Twente,24-206,2001.0,3.9,14,3.62,8,2,1,3,0,0,0,0.0,0,0,0,0,0,0
Zach Booth,USA,MF,Excelsior,21-309,2004.0,1.2,1,0.85,0,0,0,1,0,0,1,0.85,0,0,0,1,0,0
Gonçalo Borges,POR,FW,Feyenoord,24-269,2001.0,2.4,10,4.25,7,0,1,2,0,0,3,1.27,2,0,0,1,0,0
Yvandro Borges Sanches,LUX,"FW,MF",Heracles Almelo,21-213,2004.0,5.8,6,1.04,3,0,0,2,1,0,2,0.35,1,0,0,1,0,0
Jordy Bos,AUS,DF,Feyenoord,23-055,2002.0,8.1,27,3.34,22,1,0,2,1,1,4,0.5,3,0,0,1,0,0
Rayane Bounida,BEL,"FW,MF",Ajax,19-295,2006.0,1.5,16,10.99,8,1,0,3,3,1,0,0.0,0,0,0,0,0,0
Aaron Bouwman,NED,DF,Ajax,18-117,2007.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Wassim Bouziane,NED,"DF,FW",AZ Alkmaar,19-001,2006.0,0.7,4,5.54,3,0,0,0,1,0,1,1.38,1,0,0,0,0,0
Can Bozdogan,GER,MF,Utrecht,24-262,2001.0,1.9,7,3.66,6,0,1,0,0,0,1,0.52,1,0,0,0,0,0
Mattijs Branderhorst,NED,GK,Fortuna Sittard,31-357,1993.0,17.0,10,0.59,8,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Oliver Braude,NOR,DF,Heerenveen,21-305,2004.0,15.5,39,2.51,29,2,0,1,5,2,4,0.26,4,0,0,0,0,0
Jakob Breum,DEN,MF,Go Ahead Eag,22-036,2003.0,7.3,29,3.95,18,8,0,2,1,0,4,0.54,1,2,0,1,0,0
Philip Brittijn,NED,"MF,DF",Fortuna Sittard,21-258,2004.0,13.6,16,1.17,14,0,0,2,0,0,1,0.07,1,0,0,0,0,0
Ilias Bronkhorst,NED,DF,Excelsior,28-227,1997.0,13.4,39,2.92,25,6,1,2,5,0,0,0.0,0,0,0,0,0,0
Michael Brouwer,NED,GK,Utrecht,32-336,1993.0,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Patrick Brouwer,NED,MF,Telstar,24-279,2001.0,14.8,37,2.5,32,1,0,3,1,0,4,0.27,4,0,0,0,0,0
Luuk Brouwers,NED,MF,Heerenveen,27-234,1998.0,14.6,38,2.6,32,0,0,3,3,0,7,0.48,5,0,0,0,2,0
Max Bruns,NED,DF,Twente,23-047,2002.0,7.5,8,1.07,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Thomas Bruns,NED,MF,Heracles Almelo,33-350,1992.0,8.0,20,2.49,15,1,0,3,0,1,0,0.0,0,0,0,0,0,0
Charles-Andréas Brym,CAN,FW,NAC Breda,27-137,1998.0,4.8,23,4.78,18,0,0,3,1,1,4,0.83,3,0,0,1,0,0
Thomas Buitink,NED,FW,Zwolle,25-192,2000.0,0.8,1,1.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nordin Bukala,NED,MF,Volendam,20-096,2005.0,14.8,15,1.01,13,0,0,0,2,0,2,0.13,2,0,0,0,0,0
Zico Buurmeester,NED,MF,AZ Alkmaar,23-199,2002.0,0.4,1,2.73,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Zico Buurmeester,NED,MF,Zwolle,23-199,2002.0,4.1,10,2.44,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jayden Candelaria,CUW,"DF,FW",NAC Breda,21-296,2004.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Adam Carlén,SWE,MF,Excelsior,25-179,2000.0,12.1,15,1.24,12,0,1,1,0,1,1,0.08,1,0,0,0,0,0
Yoann Cathline,FRA,"FW,MF",Utrecht,23-154,2002.0,6.2,26,4.18,13,0,4,3,6,0,4,0.64,3,0,1,0,0,0
Mateo Chávez,MEX,DF,AZ Alkmaar,21-225,2004.0,4.0,14,3.52,13,0,1,0,0,0,2,0.5,1,0,1,0,0,0
Tjaronn Chery,SUR,"MF,FW",NEC Nijmegen,37-202,1988.0,14.9,47,3.15,31,7,4,3,2,0,8,0.54,5,1,0,1,1,0
Jordy Clasie,NED,MF,AZ Alkmaar,34-179,1991.0,5.9,22,3.74,18,0,1,1,0,2,1,0.17,1,0,0,0,0,0
Pelle Clement,NED,MF,Sparta R'dam,29-218,1996.0,9.4,7,0.74,6,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Gonzalo Crettaz,ARG,GK,NEC Nijmegen,25-298,2000.0,17.0,4,0.24,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,29-328,1996.0,2.8,8,2.82,5,0,0,2,1,0,2,0.71,1,0,0,1,0,0
Robin van Cruijsen,,MF,Volendam,,,6.4,27,4.23,16,9,1,1,0,0,3,0.47,3,0,0,0,0,0
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,21-316,2004.0,5.6,29,5.21,22,0,4,2,0,1,1,0.18,1,0,0,0,0,0
Jasper Dahlhaus,NED,DF,Fortuna Sittard,24-026,2001.0,14.1,24,1.71,21,2,1,0,0,0,3,0.21,3,0,0,0,0,0
Brynjolfur Darri Willumsson,ISL,FW,Groningen,25-133,2000.0,8.5,18,2.13,11,0,0,4,2,1,1,0.12,0,0,0,0,1,0
Eli Dasa,ISR,DF,NEC Nijmegen,33-020,1992.0,9.2,21,2.29,15,1,0,2,1,2,2,0.22,2,0,0,0,0,0
Jari De Busser,BEL,GK,Go Ahead Eag,26-063,1999.0,17.0,5,0.29,4,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Mats Deijl,NED,DF,Go Ahead Eag,28-161,1997.0,16.5,28,1.7,22,4,0,1,1,0,6,0.36,4,1,0,0,1,0
Maxim Dekker,NED,DF,AZ Alkmaar,21-246,2004.0,0.9,1,1.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Emirhan Demircan,TUR,"FW,MF",Utrecht,20-337,2005.0,1.1,6,5.57,4,0,1,0,1,0,0,0.0,0,0,0,0,0,0
Thomas van den Belt,NED,MF,Twente,24-188,2001.0,11.7,37,3.17,31,0,2,3,1,0,4,0.34,4,0,0,0,0,0
Joël van den Berg,NED,MF,PSV Eindhoven,18-315,2007.0,0.2,1,6.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Damian van der Haar,NED,DF,Zwolle,21-341,2004.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mike van der Hoorn,NED,DF,Utrecht,33-069,1992.0,10.9,9,0.82,9,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Djevencio van der Kust,SUR,DF,Heracles Almelo,24-237,2001.0,6.2,4,0.64,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
David van der Werff,NED,"FW,MF",Groningen,21-114,2004.0,8.9,38,4.25,23,8,1,4,1,1,2,0.22,2,0,0,0,0,0
Anthony Descotte,BEL,"FW,MF",Volendam,22-142,2003.0,3.5,6,1.71,6,0,0,0,0,0,2,0.57,2,0,0,0,0,0
Sergiño Dest,USA,DF,PSV Eindhoven,25-050,2000.0,15.5,48,3.11,45,0,2,1,0,0,10,0.65,9,0,1,0,0,0
Gaoussou Diarra,MLI,"FW,MF",Feyenoord,23-032,2002.0,1.8,4,2.26,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matisse Didden,BEL,DF,Utrecht,24-076,2001.0,7.6,8,1.05,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Elijah Dijkstra,NED,DF,AZ Alkmaar,19-140,2006.0,3.2,3,0.95,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,22-324,2003.0,0.6,1,1.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kasper Dolberg,DEN,FW,Ajax,28-078,1997.0,3.6,5,1.4,4,0,1,0,0,0,1,0.28,1,0,0,0,0,0
Yoon Doyong,KOR,FW,Excelsior,19-056,2006.0,1.1,3,2.62,0,0,0,1,2,0,0,0.0,0,0,0,0,0,0
Couhaib Driouech,MAR,"FW,MF",PSV Eindhoven,23-250,2002.0,3.9,12,3.05,11,0,0,1,0,0,3,0.76,3,0,0,0,0,0
Joel Drommel,NED,GK,Sparta R'dam,29-037,1996.0,17.0,10,0.59,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Lance Duijvestijn,NED,MF,Sparta R'dam,26-342,1999.0,7.7,31,4.01,23,4,0,3,1,0,1,0.13,1,0,0,0,0,0
Mike van Duinen,NED,FW,Excelsior,34-047,1991.0,4.5,6,1.33,4,0,1,0,1,0,1,0.22,0,0,1,0,0,0
Kiano Dyer,ENG,"MF,FW",Volendam,19-032,2006.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Oliver Edvardsen,NOR,FW,Ajax,26-279,1999.0,5.6,10,1.78,9,0,0,0,1,0,2,0.36,1,0,0,0,1,0
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,29-343,1996.0,7.8,24,3.07,18,0,1,4,1,0,5,0.64,3,0,0,1,1,0
Lushendry Edward Martes,NED,DF,Sparta R'dam,17-231,2008.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Espen van Ee,NED,MF,Heerenveen,22-171,2003.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mike Eerdhuijzen,NED,DF,Utrecht,25-163,2000.0,1.6,2,1.22,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mats Egbring,NED,"DF,MF",Heerenveen,19-097,2006.0,0.4,1,2.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nils Eggens,NED,"MF,FW",Groningen,20-259,2005.0,0.1,1,6.92,0,0,0,0,1,0,1,6.92,0,0,0,0,1,0
Remi van Ekeris,NED,MF,Telstar,23-091,2002.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Noam Emeran,FRA,"DF,MF",Groningen,23-090,2002.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mario Engels,GER,"MF,FW",Heracles Almelo,32-062,1993.0,4.7,12,2.57,10,0,0,0,2,0,4,0.86,4,0,0,0,0,0
Alonzo Engwanda,BEL,MF,Utrecht,22-330,2003.0,16.0,18,1.12,18,0,0,0,0,0,2,0.12,2,0,0,0,0,0
Silvinho Esajas,SUR,MF,Volendam,23-168,2002.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jan Faberski,POL,FW,Zwolle,19-245,2006.0,4.4,13,2.93,8,0,2,1,2,0,1,0.23,1,0,0,0,0,0
Derensili Fernandes,NED,FW,Excelsior,24-209,2001.0,12.7,39,3.08,28,1,5,3,2,0,3,0.24,2,0,1,0,0,0
Noah Fernandez,BEL,"MF,FW",PSV Eindhoven,17-348,2008.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nick Fichtinger,NED,MF,Zwolle,21-261,2004.0,3.3,7,2.14,5,0,0,0,0,2,0,0.0,0,0,0,0,0,0
Kian Fitz-Jim,NED,MF,Ajax,22-171,2003.0,3.3,7,2.09,5,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Ryan Flamingo,NED,DF,PSV Eindhoven,22-357,2002.0,8.4,11,1.31,9,0,0,2,0,0,4,0.48,4,0,0,0,0,0
Sherel Floranus,CUW,DF,Zwolle,27-122,1998.0,16.4,16,0.97,14,0,2,0,0,0,4,0.24,4,0,0,0,0,0
Deveron Fonville,CUW,DF,NEC Nijmegen,22-221,2003.0,4.1,11,2.7,9,0,0,1,1,0,3,0.74,3,0,0,0,0,0
Ryan Fosso,SUI,MF,Fortuna Sittard,23-189,2002.0,16.8,32,1.91,26,1,0,1,1,3,1,0.06,1,0,0,0,0,0
Anton Gaaei,DEN,DF,Ajax,23-034,2002.0,7.8,28,3.6,24,1,0,3,0,0,2,0.26,2,0,0,0,0,0
Jadiel Pereira da Gama,NED,MF,Zwolle,16-008,2009.0,1.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anselmo García MacNulty,IRL,DF,Zwolle,22-307,2003.0,15.8,16,1.01,14,0,0,1,1,0,2,0.13,1,0,0,0,1,0
Yarek Gasiorowski,ESP,DF,PSV Eindhoven,20-345,2005.0,14.0,9,0.64,8,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Stijn van Gassel,NED,GK,Excelsior,29-066,1996.0,13.3,3,0.23,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Moussa Gbemou,BEL,MF,Fortuna Sittard,18-105,2007.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Brahim Ghalidi,BEL,"FW,MF",NAC Breda,20-326,2005.0,0.8,1,1.2,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tristan van Gilst,NED,"FW,MF",Heracles Almelo,22-308,2003.0,7.5,7,0.93,5,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Paul Gladon,NED,"FW,MF",Fortuna Sittard,33-280,1992.0,6.1,11,1.82,9,0,0,2,0,0,2,0.33,1,0,0,1,0,0
Oscar Gloukh,ISR,"MF,FW",Ajax,21-266,2004.0,12.1,56,4.64,37,9,5,5,0,0,7,0.58,5,1,0,1,0,0
Mika Godts,BEL,"FW,MF",Ajax,20-199,2005.0,13.1,59,4.52,48,1,7,1,2,0,9,0.69,8,0,1,0,0,0
Wouter Goes,NED,DF,AZ Alkmaar,21-196,2004.0,14.4,25,1.74,24,0,0,0,1,0,2,0.14,2,0,0,0,0,0
Roberto González,ESP,MF,NEC Nijmegen,24-351,2001.0,0.9,4,4.29,3,0,0,0,0,1,1,1.07,1,0,0,0,0,0
Tristan Gooijer,NED,DF,Zwolle,21-112,2004.0,5.2,4,0.77,3,0,1,0,0,0,1,0.19,1,0,0,0,0,0
Kenzo Goudmijn,NED,"MF,FW",Go Ahead Eag,24-005,2001.0,6.8,22,3.21,17,2,0,1,2,0,3,0.44,2,0,0,0,1,0
Tom de Graaff,NED,GK,Zwolle,21-013,2004.0,15.0,1,0.07,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Simon Graves Jensen,DEN,DF,Zwolle,26-215,1999.0,16.4,9,0.55,8,1,0,0,0,0,2,0.12,1,1,0,0,0,0
Leo Greiml,AUT,DF,NAC Breda,24-173,2001.0,6.5,7,1.08,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nesto Groen,NED,FW,Excelsior,21-154,2004.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Eser Gürbüz,NED,FW,Heerenveen,18-292,2007.0,2.8,9,3.24,3,2,4,0,0,0,1,0.36,1,0,0,0,0,0
Jonathan de Guzmán,NED,"MF,FW",Sparta R'dam,38-101,1987.0,0.9,2,2.2,2,0,0,0,0,0,1,1.1,1,0,0,0,0,0
Milan de Haan,NED,"MF,FW",Volendam,22-033,2003.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anis Hadj Moussa,ALG,FW,Feyenoord,23-315,2002.0,13.9,73,5.25,40,13,14,5,0,1,9,0.65,6,0,2,1,0,0
Sebastiaan Hagedoorn,NED,"MF,FW",Telstar,21-023,2004.0,0.9,4,4.29,1,0,1,1,1,0,0,0.0,0,0,0,0,0,0
Sébastien Haller,CIV,FW,Utrecht,31-184,1994.0,7.5,20,2.68,14,0,0,3,2,1,3,0.4,3,0,0,0,0,0
Mo Hamdaoui,NED,"MF,DF",Telstar,32-196,1993.0,0.7,7,10.5,4,0,1,2,0,0,1,1.5,1,0,0,0,0,0
Noa El Hamdaoui,,MF,Excelsior,,,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jeff Hardeveld,NED,DF,Telstar,30-299,1995.0,16.1,49,3.05,34,14,1,0,0,0,4,0.25,4,0,0,0,0,0
Lennard Hartjes,NED,MF,Excelsior,22-260,2003.0,2.5,4,1.62,3,0,1,0,0,0,3,1.22,2,0,1,0,0,0
Stan Henderikx,NED,DF,Excelsior,22-168,2003.0,4.6,4,0.88,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Lucas Vennegoor of Hesselink,NED,FW,Twente,19-284,2006.0,0.6,4,6.79,2,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Soufiane Hetli,NED,"FW,MF",Telstar,24-207,2001.0,11.3,24,2.13,18,0,2,4,0,0,2,0.18,2,0,0,0,0,0
Rio Hillen,NED,DF,NAC Breda,22-293,2003.0,14.3,17,1.19,14,0,0,1,2,0,0,0.0,0,0,0,0,0,0
Mark Hoekstra,NED,"MF,FW",Groningen,19-316,2006.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tijmen Holla,,GK,Excelsior,,,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lewis Holtby,GER,"MF,FW",NAC Breda,35-096,1990.0,11.9,36,3.04,19,14,0,3,0,0,3,0.25,2,1,0,0,0,0
Sydney van Hooijdonk,NED,FW,NAC Breda,25-320,2000.0,11.6,20,1.72,13,1,0,5,1,0,2,0.17,1,0,0,1,0,0
Nikolai Hopland,NOR,DF,Heerenveen,21-152,2004.0,4.5,4,0.89,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Siebe Horemans,BEL,DF,Utrecht,27-204,1998.0,15.6,32,2.05,25,3,0,4,0,0,2,0.13,1,1,0,0,0,0
Jizz Hornkamp,NED,FW,Heracles Almelo,27-291,1998.0,12.3,29,2.35,21,0,4,3,1,0,2,0.16,1,0,1,0,0,0
Ajdin Hrustic,AUS,MF,Heracles Almelo,29-171,1996.0,14.1,64,4.55,29,27,5,1,2,0,13,0.92,6,6,1,0,0,0
Justin Hubner,IDN,DF,Fortuna Sittard,22-100,2003.0,4.5,17,3.75,12,0,0,4,1,0,0,0.0,0,0,0,0,0,0
Joël Ideho,NED,"FW,MF",Volendam,22-159,2003.0,5.8,18,3.12,9,0,1,1,7,0,3,0.52,2,0,0,0,1,0
Younes Taha El Idrissi,MAR,"MF,FW",Groningen,23-026,2002.0,15.3,70,4.59,40,17,3,4,2,4,6,0.39,4,1,1,0,0,0
Mohammed Ihattaren,NED,"FW,MF",Fortuna Sittard,23-314,2002.0,11.8,70,5.91,42,14,5,8,1,0,12,1.01,6,3,0,3,0,0
Hwang In-beom,KOR,MF,Feyenoord,29-094,1996.0,2.8,11,3.98,6,3,0,1,1,0,3,1.08,1,1,0,0,1,0
Zidane Iqbal,IRQ,MF,Utrecht,22-240,2003.0,2.8,8,2.83,8,0,0,0,0,0,1,0.35,1,0,0,0,0,0
Ko Itakura,JPN,DF,Ajax,28-330,1997.0,9.8,7,0.72,7,0,0,0,0,0,1,0.1,1,0,0,0,0,0
Dean James,IDN,DF,Go Ahead Eag,25-237,2000.0,12.5,27,2.15,15,11,1,0,0,0,4,0.32,2,1,1,0,0,0
Dies Janse,NED,DF,Groningen,19-340,2006.0,15.0,14,0.93,11,0,1,2,0,0,0,0.0,0,0,0,0,0,0
Timo Jansink,NED,GK,Heracles Almelo,22-282,2003.0,9.0,3,0.33,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Simon Janssen,NED,DF,Excelsior,25-089,2000.0,1.4,4,2.93,1,2,0,1,0,0,0,0.0,0,0,0,0,0,0
Vitezslav Jaros,CZE,GK,Ajax,24-153,2001.0,13.0,1,0.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Malcolm Jeng,SWE,DF,Feyenoord,20-289,2005.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Isak Jensen,DEN,FW,AZ Alkmaar,22-000,2003.0,9.2,43,4.7,29,2,6,2,4,0,4,0.44,2,0,1,0,1,0
Victor Jensen,DEN,"MF,FW",Utrecht,25-318,2000.0,5.3,20,3.76,12,0,2,4,2,0,1,0.19,1,0,0,0,0,0
Miliano Jonathans,IDN,"FW,MF",Utrecht,21-262,2004.0,3.0,10,3.3,9,0,0,1,0,0,2,0.66,2,0,0,0,0,0
Tika de Jonge,NED,MF,Groningen,22-287,2003.0,14.5,29,2.0,20,3,1,2,1,2,2,0.14,0,0,0,1,0,1
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,26-231,1999.0,11.1,43,3.87,37,1,1,3,0,1,8,0.72,7,0,0,0,0,1
Hidde Jurjus,NED,GK,Groningen,31-317,1994.0,3.0,1,0.33,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Youssef El Kachati,NED,"FW,MF",NEC Nijmegen,26-023,1999.0,3.1,11,3.5,8,0,1,1,1,0,4,1.27,3,0,0,0,1,0
Jochem van de Kamp,NED,"MF,DF",Telstar,22-051,2003.0,13.1,38,2.91,32,0,0,2,3,1,1,0.08,1,0,0,0,0,0
Ahmetcan Kaplan,TUR,DF,NEC Nijmegen,22-341,2003.0,11.8,20,1.7,14,0,1,2,1,2,3,0.25,2,0,0,1,0,0
Souffian El Karouani,MAR,DF,Utrecht,25-065,2000.0,16.0,73,4.57,30,33,4,3,2,1,14,0.88,6,4,3,1,0,0
Denso Kasius,NED,DF,AZ Alkmaar,23-078,2002.0,10.8,33,3.06,27,1,1,2,1,1,1,0.09,1,0,0,0,0,0
Fabian de Keijzer,NED,GK,Heracles Almelo,25-227,2000.0,8.0,3,0.37,0,3,0,0,0,0,1,0.12,0,1,0,0,0,0
Boy Kemper,NED,DF,NAC Breda,26-185,1999.0,16.8,46,2.74,29,8,0,2,5,2,4,0.24,2,0,0,1,1,0
Marko Kerkez,SRB,"FW,MF",Fortuna Sittard,25-180,2000.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sam Kersten,NED,DF,Heerenveen,27-327,1998.0,12.4,18,1.46,16,0,0,1,0,1,2,0.16,2,0,0,0,0,0
Joshua Kitolano,NOR,MF,Sparta R'dam,24-142,2001.0,13.6,38,2.79,31,0,2,0,5,0,2,0.15,2,0,0,0,0,0
Mathias Kjølø,NOR,MF,Twente,24-179,2001.0,2.4,11,4.58,10,1,0,0,0,0,1,0.42,1,0,0,0,0,0
Davy Klaassen,NED,MF,Ajax,32-305,1993.0,10.2,18,1.77,14,1,0,2,0,1,2,0.2,1,0,0,1,0,0
