Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
1,Patrick van Aanholt,nl NED,DF,Sparta R'dam,35-116,1990,7.3,17,2.33,14,1,0,2,0,0,4,0.55,2,1,0,1,0,0,Matches
2,Aske Adelgaard,dk DEN,DF,Go Ahead Eag,22-043,2003,4.5,10,2.22,7,3,0,0,0,0,1,0.22,0,1,0,0,0,0,Matches
3,Shawn Adewoye,be BEL,DF,Fortuna Sittard,25-177,2000,14.1,13,0.92,12,0,0,1,0,0,2,0.14,1,0,0,1,0,0,Matches
4,Olivier Aertssen,nl NED,DF,Zwolle,21-138,2004,12.4,13,1.05,9,1,2,0,0,1,2,0.16,2,0,0,0,0,0,Matches
5,Isaiah Ahmed,cw CUW,MF,Heerenveen,19-360,2005,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
6,Anel Ahmedhodžić,ba BIH,DF,Feyenoord,26-272,1999,15.1,18,1.19,17,0,0,1,0,0,1,0.07,1,0,0,0,0,0,Matches
7,Makan Aiko,fr FRA,FW,Fortuna Sittard,24-350,2001,5.1,10,1.96,9,0,1,0,0,0,2,0.39,2,0,0,0,0,0,Matches
8,Gerald Alders,nl NED,DF,Ajax,20-230,2005,2.0,2,1.01,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
9,Mawouna Amevor,tg TOG,DF,Volendam,34-007,1991,13.6,12,0.88,10,0,0,2,0,0,2,0.15,1,0,0,1,0,0,Matches
10,Julian Baas,nl NED,MF,Sparta R'dam,23-251,2002,8.2,31,3.79,11,15,0,3,2,0,2,0.24,2,0,0,0,0,0,Matches
11,Youri Baas,nl NED,DF,Ajax,22-281,2003,14.7,16,1.09,13,3,0,0,0,0,3,0.20,2,1,0,0,0,0,Matches
12,Thibo Baeten,be BEL,"FW,MF",Go Ahead Eag,23-202,2002,3.7,10,2.70,7,0,1,2,0,0,1,0.27,1,0,0,0,0,0,Matches
13,Esmir Bajraktarevic,ba BIH,"FW,MF",PSV Eindhoven,20-288,2005,4.5,23,5.15,15,2,2,2,2,0,3,0.67,3,0,0,0,0,0,Matches
14,Saïd Bakari,km COM,DF,Sparta R'dam,31-092,1994,3.7,8,2.15,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
15,Danny Bakker,nl NED,DF,Telstar,30-341,1995,12.3,23,1.87,18,1,1,2,1,0,2,0.16,2,0,0,0,0,0,Matches
16,Max Balard,au AUS,MF,NAC Breda,25-033,2000,15.4,34,2.21,29,0,0,0,3,2,1,0.07,1,0,0,0,0,0,Matches
17,Vasilios Barkas,gr GRE,GK,Utrecht,31-207,1994,15.5,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
18,Samuel Bastien,cd COD,"MF,DF",Fortuna Sittard,29-088,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
19,Mimeirhel Benita,nl NED,DF,Heracles Almelo,22-036,2003,5.4,13,2.41,9,2,0,0,1,1,1,0.19,1,0,0,0,0,0,Matches
20,Mitchell van Bergen,nl NED,FW,Sparta R'dam,26-118,1999,12.6,39,3.10,32,0,4,2,1,0,2,0.16,2,0,0,0,0,0,Matches
21,Mitchell van Bergen,nl NED,FW,Twente,26-118,1999,0.7,1,1.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
22,Thom van Bergen,nl NED,"FW,MF",Groningen,21-351,2004,16.0,48,2.99,31,0,2,5,9,1,7,0.44,4,0,0,1,2,0,Matches
23,Steven Berghuis,nl NED,"MF,FW",Ajax,34-004,1991,5.1,34,6.64,22,9,0,2,0,1,2,0.39,1,1,0,0,0,0,Matches
24,Jerolldino Bergraaf,nl NED,FW,Excelsior,19-171,2006,4.9,11,2.23,7,0,1,1,2,0,1,0.20,0,0,0,0,1,0,Matches
25,Daniel Bielica,pl POL,GK,NAC Breda,26-237,1999,16.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
26,Adrian Blake,eng ENG,"FW,MF",Utrecht,20-161,2005,9.5,33,3.48,24,0,5,3,1,0,5,0.53,3,0,1,1,0,0,Matches
27,Sil Blokhuis,nl NED,MF,Heracles Almelo,17-280,2008,0.1,2,25.71,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
