Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Rayane Bounida,BEL,"FW,MF",Ajax,19-295,2006.0,7,2,131,1.5,0,0,0,0,0,0,2,0,0.5,0.5,0.5,1.0,5,8,20,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.67,0.33,0.67
Aaron Bouwman,NED,DF,Ajax,18-117,2007.0,4,4,360,4.0,1,0,1,1,0,0,2,0,0.2,0.2,0.0,0.2,1,9,0,0.25,0.0,0.25,0.25,0.25,0.05,0.0,0.05,0.05,0.05
Wassim Bouziane,NED,"DF,FW",AZ Alkmaar,19-001,2006.0,3,0,65,0.7,0,1,1,0,0,0,0,0,0.0,0.0,0.4,0.4,3,2,8,0.0,1.38,1.38,0.0,1.38,0.06,0.57,0.62,0.06,0.62
Can Bozdogan,GER,MF,Utrecht,24-262,2001.0,11,1,172,1.9,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,8,7,9,0.52,0.0,0.52,0.52,0.52,0.4,0.02,0.43,0.4,0.43
Mattijs Branderhorst,NED,GK,Fortuna Sittard,31-357,1993.0,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Braude,NOR,DF,Heerenveen,21-305,2004.0,16,16,1399,15.5,0,3,3,0,0,0,2,0,0.8,0.8,2.6,3.5,18,62,59,0.0,0.19,0.19,0.0,0.19,0.05,0.17,0.22,0.05,0.22
Jakob Breum,DEN,MF,Go Ahead Eag,22-036,2003.0,11,7,660,7.3,1,2,3,1,0,0,0,0,1.0,1.0,1.6,2.5,16,45,34,0.14,0.27,0.41,0.14,0.41,0.13,0.22,0.35,0.13,0.35
Philip Brittijn,NED,"MF,DF",Fortuna Sittard,21-258,2004.0,17,14,1227,13.6,3,1,4,3,0,0,5,0,1.8,1.8,0.3,2.1,8,41,18,0.22,0.07,0.29,0.22,0.29,0.13,0.02,0.16,0.13,0.16
Ilias Bronkhorst,NED,DF,Excelsior,28-227,1997.0,16,14,1202,13.4,0,0,0,0,0,0,4,0,0.3,0.3,1.4,1.7,29,62,46,0.0,0.0,0.0,0.0,0.0,0.02,0.11,0.13,0.02,0.13
Michael Brouwer,NED,GK,Utrecht,32-336,1993.0,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Brouwer,NED,MF,Telstar,24-279,2001.0,17,17,1329,14.8,3,2,5,3,0,0,1,0,5.0,5.0,1.9,6.8,37,52,92,0.2,0.14,0.34,0.2,0.34,0.34,0.13,0.46,0.34,0.46
Luuk Brouwers,NED,MF,Heerenveen,27-234,1998.0,16,15,1313,14.6,2,4,6,2,0,0,3,1,2.7,2.7,3.1,5.8,13,72,50,0.14,0.27,0.41,0.14,0.41,0.19,0.21,0.4,0.19,0.4
Max Bruns,NED,DF,Twente,23-047,2002.0,8,7,675,7.5,1,0,1,1,0,0,0,0,0.2,0.2,0.1,0.3,4,44,1,0.13,0.0,0.13,0.13,0.13,0.03,0.01,0.04,0.03,0.04
Thomas Bruns,NED,MF,Heracles Almelo,33-350,1992.0,15,7,722,8.0,1,0,1,1,0,0,0,0,0.5,0.5,0.2,0.7,13,32,17,0.12,0.0,0.12,0.12,0.12,0.06,0.03,0.09,0.06,0.09
Charles-Andréas Brym,CAN,FW,NAC Breda,27-137,1998.0,10,4,433,4.8,0,3,3,0,0,1,2,0,2.4,1.6,0.8,2.4,20,16,44,0.0,0.62,0.62,0.0,0.62,0.49,0.16,0.66,0.33,0.49
Thomas Buitink,NED,FW,Zwolle,25-192,2000.0,5,0,75,0.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,0,2,11,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.17,0.11,0.17
Nordin Bukala,NED,MF,Volendam,20-096,2005.0,17,16,1336,14.8,1,1,2,1,0,0,3,0,2.0,2.0,0.1,2.1,6,34,24,0.07,0.07,0.13,0.07,0.13,0.13,0.01,0.14,0.13,0.14
Zico Buurmeester,NED,MF,AZ Alkmaar,23-199,2002.0,1,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zico Buurmeester,NED,MF,Zwolle,23-199,2002.0,8,2,369,4.1,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.7,2,15,14,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16
Jayden Candelaria,CUW,"DF,FW",NAC Breda,21-296,2004.0,2,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Carlén,SWE,MF,Excelsior,25-179,2000.0,14,12,1089,12.1,0,1,1,0,0,0,3,0,0.2,0.2,0.3,0.4,1,34,5,0.0,0.08,0.08,0.0,0.08,0.01,0.02,0.04,0.01,0.04
Yoann Cathline,FRA,"FW,MF",Utrecht,23-154,2002.0,9,6,560,6.2,1,2,3,1,0,0,2,0,0.7,0.7,0.7,1.4,20,13,53,0.16,0.32,0.48,0.16,0.48,0.11,0.12,0.23,0.11,0.23
Mateo Chávez,MEX,DF,AZ Alkmaar,21-225,2004.0,10,3,358,4.0,0,1,1,0,0,0,2,0,0.6,0.6,0.4,1.0,4,26,20,0.0,0.25,0.25,0.0,0.25,0.14,0.1,0.24,0.14,0.24
Tjaronn Chery,SUR,"MF,FW",NEC Nijmegen,37-202,1988.0,16,16,1344,14.9,3,3,6,1,2,4,2,1,5.5,2.4,1.9,4.3,30,79,80,0.2,0.2,0.4,0.07,0.27,0.37,0.13,0.5,0.16,0.29
Jordy Clasie,NED,MF,AZ Alkmaar,34-179,1991.0,7,6,530,5.9,0,0,0,0,0,0,4,1,0.1,0.1,0.6,0.6,3,38,11,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.11,0.01,0.11
Pelle Clement,NED,MF,Sparta R'dam,29-218,1996.0,11,10,847,9.4,1,0,1,1,0,0,0,0,0.4,0.4,0.6,1.0,7,29,10,0.11,0.0,0.11,0.11,0.11,0.05,0.06,0.11,0.05,0.11
Gonzalo Crettaz,ARG,GK,NEC Nijmegen,25-298,2000.0,17,17,1530,17.0,0,0,0,0,0,0,2,0,0.0,0.0,0.4,0.4,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,29-328,1996.0,8,2,255,2.8,1,0,1,1,0,0,0,0,1.5,1.5,0.7,2.2,3,6,19,0.35,0.0,0.35,0.35,0.35,0.54,0.24,0.78,0.54,0.78
Robin van Cruijsen,,MF,Volendam,,,11,7,575,6.4,2,2,4,2,0,0,3,0,1.1,1.1,2.8,3.9,11,20,30,0.31,0.31,0.63,0.31,0.63,0.17,0.43,0.61,0.17,0.61
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,21-316,2004.0,9,7,500,5.6,1,0,1,1,0,0,0,0,0.4,0.4,1.3,1.7,38,22,53,0.18,0.0,0.18,0.18,0.18,0.07,0.24,0.31,0.07,0.31
Jasper Dahlhaus,NED,DF,Fortuna Sittard,24-026,2001.0,15,15,1266,14.1,0,1,1,0,0,0,3,0,0.3,0.3,0.9,1.2,32,41,27,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09
Brynjolfur Darri Willumsson,ISL,FW,Groningen,25-133,2000.0,13,8,761,8.5,6,0,6,6,0,0,1,0,4.4,4.4,0.9,5.3,6,8,48,0.71,0.0,0.71,0.71,0.71,0.52,0.11,0.63,0.52,0.63
Eli Dasa,ISR,DF,NEC Nijmegen,33-020,1992.0,10,9,827,9.2,0,0,0,0,0,0,0,0,0.4,0.4,1.2,1.6,21,46,25,0.0,0.0,0.0,0.0,0.0,0.05,0.13,0.18,0.05,0.18
Jari De Busser,BEL,GK,Go Ahead Eag,26-063,1999.0,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mats Deijl,NED,DF,Go Ahead Eag,28-161,1997.0,17,17,1485,16.5,1,2,3,0,1,2,3,0,2.5,0.9,1.7,2.6,19,68,65,0.06,0.12,0.18,0.0,0.12,0.15,0.1,0.26,0.06,0.16
Maxim Dekker,NED,DF,AZ Alkmaar,21-246,2004.0,4,1,83,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emirhan Demircan,TUR,"FW,MF",Utrecht,20-337,2005.0,6,0,98,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,5,3,13,0.0,0.0,0.0,0.0,0.0,0.13,0.11,0.25,0.13,0.25
Thomas van den Belt,NED,MF,Twente,24-188,2001.0,17,13,1050,11.7,2,1,3,2,0,0,2,0,3.5,3.5,0.8,4.4,19,50,38,0.17,0.09,0.26,0.17,0.26,0.3,0.07,0.37,0.3,0.37
Joël van den Berg,NED,MF,PSV Eindhoven,18-315,2007.0,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.0,0.53
Damian van der Haar,NED,DF,Zwolle,21-341,2004.0,2,0,16,0.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike van der Hoorn,NED,DF,Utrecht,33-069,1992.0,13,12,983,10.9,1,0,1,1,0,0,0,0,1.0,1.0,0.5,1.5,4,47,4,0.09,0.0,0.09,0.09,0.09,0.09,0.05,0.14,0.09,0.14
Djevencio van der Kust,SUR,DF,Heracles Almelo,24-237,2001.0,10,6,560,6.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,6,8,14,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03
David van der Werff,NED,"FW,MF",Groningen,21-114,2004.0,17,10,804,8.9,2,0,2,2,0,0,1,0,3.0,3.0,1.6,4.6,15,35,47,0.22,0.0,0.22,0.22,0.22,0.33,0.18,0.51,0.33,0.51
Anthony Descotte,BEL,"FW,MF",Volendam,22-142,2003.0,6,3,316,3.5,2,1,3,2,0,0,1,0,0.9,0.9,0.4,1.2,7,9,16,0.57,0.28,0.85,0.57,0.85,0.25,0.11,0.36,0.25,0.36
Sergiño Dest,USA,DF,PSV Eindhoven,25-050,2000.0,16,16,1391,15.5,1,4,5,1,0,0,4,0,0.8,0.8,2.8,3.6,58,104,87,0.06,0.26,0.32,0.06,0.32,0.05,0.18,0.23,0.05,0.23
Gaoussou Diarra,MLI,"FW,MF",Feyenoord,23-032,2002.0,3,2,159,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,7,3,16,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1
Matisse Didden,BEL,DF,Utrecht,24-076,2001.0,10,7,688,7.6,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,2,26,1,0.13,0.0,0.13,0.13,0.13,0.05,0.01,0.06,0.05,0.06
Elijah Dijkstra,NED,DF,AZ Alkmaar,19-140,2006.0,5,3,285,3.2,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,4,9,20,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,0.0,0.19
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,22-324,2003.0,4,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kasper Dolberg,DEN,FW,Ajax,28-078,1997.0,7,3,321,3.6,2,0,2,2,0,0,0,0,1.0,1.0,0.3,1.3,6,2,17,0.56,0.0,0.56,0.56,0.56,0.29,0.08,0.37,0.29,0.37
Yoon Doyong,KOR,FW,Excelsior,19-056,2006.0,6,0,103,1.1,1,0,1,1,0,0,1,0,1.0,1.0,0.0,1.0,1,0,6,0.87,0.0,0.87,0.87,0.87,0.9,0.0,0.9,0.9,0.9
Couhaib Driouech,MAR,"FW,MF",PSV Eindhoven,23-250,2002.0,13,1,354,3.9,0,2,2,0,0,0,2,0,0.7,0.7,0.9,1.6,27,7,47,0.0,0.51,0.51,0.0,0.51,0.18,0.22,0.4,0.18,0.4
Joel Drommel,NED,GK,Sparta R'dam,29-037,1996.0,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lance Duijvestijn,NED,MF,Sparta R'dam,26-342,1999.0,13,6,697,7.7,0,0,0,0,0,0,2,0,1.3,1.3,0.8,2.1,12,43,23,0.0,0.0,0.0,0.0,0.0,0.16,0.1,0.27,0.16,0.27
Mike van Duinen,NED,FW,Excelsior,34-047,1991.0,14,3,405,4.5,1,0,1,1,0,0,1,0,1.0,1.0,0.5,1.5,3,10,13,0.22,0.0,0.22,0.22,0.22,0.21,0.11,0.33,0.21,0.33
Kiano Dyer,ENG,"MF,FW",Volendam,19-032,2006.0,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oliver Edvardsen,NOR,FW,Ajax,26-279,1999.0,10,5,507,5.6,0,0,0,0,0,0,2,0,0.7,0.7,0.3,1.1,11,16,45,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.19,0.13,0.19
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,29-343,1996.0,10,8,703,7.8,1,2,3,1,0,0,2,0,1.5,1.5,1.8,3.3,8,20,65,0.13,0.26,0.38,0.13,0.38,0.2,0.23,0.43,0.2,0.43
Lushendry Edward Martes,NED,DF,Sparta R'dam,17-231,2008.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Espen van Ee,NED,MF,Heerenveen,22-171,2003.0,1,0,56,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
Mike Eerdhuijzen,NED,DF,Utrecht,25-163,2000.0,5,2,148,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mats Egbring,NED,"DF,MF",Heerenveen,19-097,2006.0,4,0,36,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.07,0.32,0.39,0.07,0.39
Nils Eggens,NED,"MF,FW",Groningen,20-259,2005.0,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Remi van Ekeris,NED,MF,Telstar,23-091,2002.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Noam Emeran,FRA,"DF,MF",Groningen,23-090,2002.0,3,0,25,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3
Mario Engels,GER,"MF,FW",Heracles Almelo,32-062,1993.0,13,4,421,4.7,0,2,2,0,0,0,3,1,1.1,1.1,1.4,2.6,17,7,29,0.0,0.43,0.43,0.0,0.43,0.24,0.31,0.55,0.24,0.55
Alonzo Engwanda,BEL,MF,Utrecht,22-330,2003.0,17,17,1443,16.0,0,1,1,0,0,0,4,0,0.1,0.1,0.2,0.3,7,59,5,0.0,0.06,0.06,0.0,0.06,0.0,0.01,0.02,0.0,0.02
Silvinho Esajas,SUR,MF,Volendam,23-168,2002.0,3,1,73,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Jan Faberski,POL,FW,Zwolle,19-245,2006.0,11,4,400,4.4,0,1,1,0,0,0,1,0,0.4,0.4,0.5,0.9,16,7,22,0.0,0.23,0.23,0.0,0.23,0.09,0.1,0.19,0.09,0.19
Derensili Fernandes,NED,FW,Excelsior,24-209,2001.0,16,14,1139,12.7,1,2,3,1,0,0,0,0,2.1,2.1,1.6,3.7,48,44,107,0.08,0.16,0.24,0.08,0.24,0.16,0.13,0.29,0.16,0.29
Noah Fernandez,BEL,"MF,FW",PSV Eindhoven,17-348,2008.0,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nick Fichtinger,NED,MF,Zwolle,21-261,2004.0,10,2,294,3.3,0,1,1,0,0,0,3,1,0.1,0.1,0.2,0.3,0,9,7,0.0,0.31,0.31,0.0,0.31,0.04,0.05,0.09,0.04,0.09
