Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Samuel Bastien,COD,"MF,DF",Fortuna Sittard,29-088,1996.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Mimeirhel Benita,NED,DF,Heracles Almelo,22-036,2003.0,5.4,217,165,51,1,0,2,13,50,0,0,0,0,160,1,9
Mitchell van Bergen,NED,FW,Sparta R'dam,26-118,1999.0,12.6,406,395,11,3,2,1,88,8,0,0,0,0,270,0,20
Mitchell van Bergen,NED,FW,Twente,26-118,1999.0,0.7,15,15,0,0,0,0,4,0,0,0,0,0,8,0,1
Thom van Bergen,NED,"FW,MF",Groningen,21-351,2004.0,16.0,369,336,32,0,1,0,4,6,0,0,0,0,279,1,14
Steven Berghuis,NED,"MF,FW",Ajax,34-004,1991.0,5.1,367,331,33,3,2,6,35,7,22,15,0,0,301,3,8
Jerolldino Bergraaf,NED,FW,Excelsior,19-171,2006.0,4.9,83,81,2,0,0,0,1,0,0,0,0,0,55,0,3
Daniel Bielica,POL,GK,NAC Breda,26-237,1999.0,16.0,552,403,148,48,0,2,0,0,0,0,0,0,373,1,0
Adrian Blake,ENG,"FW,MF",Utrecht,20-161,2005.0,9.5,252,251,1,0,1,0,21,1,0,0,0,0,182,0,9
Sil Blokhuis,NED,MF,Heracles Almelo,17-280,2008.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Thijmen Blokzijl,NED,DF,Groningen,20-301,2005.0,17.0,1060,1029,28,26,1,2,5,0,0,0,0,0,937,3,3
Myron Boadu,NED,FW,PSV Eindhoven,24-343,2001.0,0.6,11,10,1,0,0,0,0,0,0,0,0,0,9,0,0
Paweł Bochniewicz,POL,FW,Heerenveen,29-327,1996.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruben van Bommel,NED,FW,PSV Eindhoven,21-142,2004.0,4.2,164,150,14,3,0,0,14,5,6,5,0,0,116,0,9
Kasper Boogaard,NED,MF,AZ Alkmaar,19-328,2006.0,0.7,48,46,2,2,0,0,1,0,0,0,0,0,40,0,2
Taylor Booth,USA,FW,Twente,24-206,2001.0,3.9,140,126,14,3,0,0,24,3,8,5,1,0,105,0,3
Zach Booth,USA,MF,Excelsior,21-309,2004.0,1.2,29,29,0,0,0,1,0,0,0,0,0,0,22,0,0
Gonçalo Borges,POR,FW,Feyenoord,24-269,2001.0,2.4,62,61,1,0,0,1,11,0,1,0,0,0,47,0,3
Yvandro Borges Sanches,LUX,"FW,MF",Heracles Almelo,21-213,2004.0,5.8,126,123,3,0,0,0,9,3,0,0,0,0,100,0,3
Jordy Bos,AUS,DF,Feyenoord,23-055,2002.0,8.1,542,453,87,9,1,0,26,78,0,0,0,0,455,2,7
Rayane Bounida,BEL,"FW,MF",Ajax,19-295,2006.0,1.5,93,85,8,0,2,2,9,0,8,1,6,0,64,0,6
Aaron Bouwman,NED,DF,Ajax,18-117,2007.0,4.0,239,230,9,8,0,0,0,0,0,0,0,0,221,0,0
Wassim Bouziane,NED,"DF,FW",AZ Alkmaar,19-001,2006.0,0.7,25,23,1,1,0,0,2,0,0,0,0,0,19,1,0
Can Bozdogan,GER,MF,Utrecht,24-262,2001.0,1.9,101,97,4,2,1,0,5,1,0,0,0,0,80,0,4
Mattijs Branderhorst,NED,GK,Fortuna Sittard,31-357,1993.0,17.0,599,431,165,55,0,0,0,0,0,0,0,0,288,3,0
Oliver Braude,NOR,DF,Heerenveen,21-305,2004.0,15.5,834,703,129,17,1,14,34,112,0,0,0,0,620,2,11
Jakob Breum,DEN,MF,Go Ahead Eag,22-036,2003.0,7.3,344,291,52,11,2,2,30,3,27,16,4,0,273,1,5
Philip Brittijn,NED,"MF,DF",Fortuna Sittard,21-258,2004.0,13.6,457,445,11,4,1,1,3,7,0,0,0,0,366,1,12
Ilias Bronkhorst,NED,DF,Excelsior,28-227,1997.0,13.4,742,581,160,14,0,1,34,146,0,0,0,0,507,1,27
Michael Brouwer,NED,GK,Utrecht,32-336,1993.0,1.5,60,46,13,5,0,0,0,0,0,0,0,0,42,1,0
Patrick Brouwer,NED,MF,Telstar,24-279,2001.0,14.8,338,332,6,3,2,2,16,3,0,0,0,0,224,0,24
Luuk Brouwers,NED,MF,Heerenveen,27-234,1998.0,14.6,600,566,34,11,1,1,5,15,0,0,0,0,491,0,14
Max Bruns,NED,DF,Twente,23-047,2002.0,7.5,432,418,14,14,1,6,3,0,0,0,0,0,364,0,4
Thomas Bruns,NED,MF,Heracles Almelo,33-350,1992.0,8.0,265,245,20,4,1,4,12,10,2,0,2,0,193,0,16
Charles-Andréas Brym,CAN,FW,NAC Breda,27-137,1998.0,4.8,156,151,5,0,0,1,9,3,0,0,0,0,121,0,9
Thomas Buitink,NED,FW,Zwolle,25-192,2000.0,0.8,18,16,2,0,0,0,2,0,0,0,0,0,13,0,0
Nordin Bukala,NED,MF,Volendam,20-096,2005.0,14.8,387,384,3,3,0,4,7,0,0,0,0,0,316,0,11
Zico Buurmeester,NED,MF,AZ Alkmaar,23-199,2002.0,0.4,16,16,0,0,0,0,2,0,0,0,0,0,13,0,0
Zico Buurmeester,NED,MF,Zwolle,23-199,2002.0,4.1,132,119,11,6,0,1,10,0,5,3,2,0,100,2,1
Jayden Candelaria,CUW,"DF,FW",NAC Breda,21-296,2004.0,0.3,14,9,5,0,0,0,0,5,0,0,0,0,8,0,0
Adam Carlén,SWE,MF,Excelsior,25-179,2000.0,12.1,409,387,21,6,0,1,2,1,0,0,0,0,322,1,6
Yoann Cathline,FRA,"FW,MF",Utrecht,23-154,2002.0,6.2,133,131,1,0,1,0,15,1,0,0,0,0,92,1,8
Mateo Chávez,MEX,DF,AZ Alkmaar,21-225,2004.0,4.0,247,203,44,9,1,3,8,33,2,2,0,0,191,0,7
Tjaronn Chery,SUR,"MF,FW",NEC Nijmegen,37-202,1988.0,14.9,611,537,73,13,3,1,56,4,29,17,9,0,470,1,15
Jordy Clasie,NED,MF,AZ Alkmaar,34-179,1991.0,5.9,363,341,22,21,1,1,1,0,0,0,0,0,321,0,5
Pelle Clement,NED,MF,Sparta R'dam,29-218,1996.0,9.4,257,243,10,5,2,2,1,2,0,0,0,0,199,4,4
Gonzalo Crettaz,ARG,GK,NEC Nijmegen,25-298,2000.0,17.0,898,778,119,44,0,4,0,0,0,0,0,0,563,1,1
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,29-328,1996.0,2.8,101,87,14,1,0,1,8,11,2,1,0,0,65,0,5
Robin van Cruijsen,,MF,Volendam,,,6.4,218,182,36,13,0,3,45,1,20,6,13,0,149,0,6
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,21-316,2004.0,5.6,199,197,2,1,2,3,7,1,0,0,0,0,155,0,5
Jasper Dahlhaus,NED,DF,Fortuna Sittard,24-026,2001.0,14.1,636,511,122,21,1,0,29,101,0,0,0,0,487,3,18
Brynjolfur Darri Willumsson,ISL,FW,Groningen,25-133,2000.0,8.5,135,122,13,0,0,0,0,2,0,0,0,0,98,0,5
Eli Dasa,ISR,DF,NEC Nijmegen,33-020,1992.0,9.2,482,394,83,12,1,3,14,71,0,0,0,0,393,5,7
Jari De Busser,BEL,GK,Go Ahead Eag,26-063,1999.0,17.0,792,667,124,33,0,1,0,0,0,0,0,0,530,1,0
Mats Deijl,NED,DF,Go Ahead Eag,28-161,1997.0,16.5,842,681,157,11,1,4,33,146,0,0,0,0,686,4,8
Maxim Dekker,NED,DF,AZ Alkmaar,21-246,2004.0,0.9,47,44,3,1,0,0,0,0,0,0,0,0,45,0,1
Emirhan Demircan,TUR,"FW,MF",Utrecht,20-337,2005.0,1.1,32,32,0,0,0,0,1,0,0,0,0,0,27,0,0
Thomas van den Belt,NED,MF,Twente,24-188,2001.0,11.7,549,523,24,2,0,1,7,14,1,0,0,0,442,2,10
Joël van den Berg,NED,MF,PSV Eindhoven,18-315,2007.0,0.2,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
Damian van der Haar,NED,DF,Zwolle,21-341,2004.0,0.2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Mike van der Hoorn,NED,DF,Utrecht,33-069,1992.0,10.9,671,643,27,17,1,8,1,2,0,0,0,0,562,1,7
Djevencio van der Kust,SUR,DF,Heracles Almelo,24-237,2001.0,6.2,202,170,32,1,0,0,11,30,1,0,0,0,150,0,5
David van der Werff,NED,"FW,MF",Groningen,21-114,2004.0,8.9,291,256,35,5,1,0,33,8,22,16,0,0,211,0,11
Anthony Descotte,BEL,"FW,MF",Volendam,22-142,2003.0,3.5,81,79,2,0,1,0,2,1,0,0,0,0,56,0,6
Sergiño Dest,USA,DF,PSV Eindhoven,25-050,2000.0,15.5,990,859,131,17,3,2,35,114,0,0,0,0,863,0,18
Gaoussou Diarra,MLI,"FW,MF",Feyenoord,23-032,2002.0,1.8,56,54,1,0,0,0,2,1,0,0,0,0,38,1,1
Matisse Didden,BEL,DF,Utrecht,24-076,2001.0,7.6,435,422,10,6,0,3,0,1,0,0,0,0,362,3,5
Elijah Dijkstra,NED,DF,AZ Alkmaar,19-140,2006.0,3.2,171,146,25,1,1,0,4,24,0,0,0,0,138,0,4
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,22-324,2003.0,0.6,19,19,0,0,0,0,0,0,0,0,0,0,17,0,1
Kasper Dolberg,DEN,FW,Ajax,28-078,1997.0,3.6,56,51,4,0,1,0,0,0,0,0,0,0,34,1,5
Yoon Doyong,KOR,FW,Excelsior,19-056,2006.0,1.1,22,21,1,0,0,0,2,0,1,1,0,0,16,0,0
Couhaib Driouech,MAR,"FW,MF",PSV Eindhoven,23-250,2002.0,3.9,146,140,4,0,0,0,15,2,2,0,0,0,105,2,6
Joel Drommel,NED,GK,Sparta R'dam,29-037,1996.0,17.0,798,630,165,48,0,3,0,0,0,0,0,0,561,3,0
Lance Duijvestijn,NED,MF,Sparta R'dam,26-342,1999.0,7.7,302,277,24,8,1,2,17,0,7,6,0,0,224,1,4
Mike van Duinen,NED,FW,Excelsior,34-047,1991.0,4.5,81,74,6,0,0,0,0,0,0,0,0,0,46,1,1
Kiano Dyer,ENG,"MF,FW",Volendam,19-032,2006.0,0.3,12,11,1,0,0,0,0,1,0,0,0,0,10,0,0
Oliver Edvardsen,NOR,FW,Ajax,26-279,1999.0,5.6,200,186,12,1,0,0,11,11,0,0,0,0,157,2,10
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,29-343,1996.0,7.8,220,207,12,0,1,0,19,5,1,1,0,0,136,1,11
Lushendry Edward Martes,NED,DF,Sparta R'dam,17-231,2008.0,0.5,16,13,3,1,0,0,0,2,0,0,0,0,15,0,0
Espen van Ee,NED,MF,Heerenveen,22-171,2003.0,0.6,18,18,0,0,0,0,0,0,0,0,0,0,16,0,0
Mike Eerdhuijzen,NED,DF,Utrecht,25-163,2000.0,1.6,76,73,3,1,0,0,0,2,0,0,0,0,66,0,0
Mats Egbring,NED,"DF,MF",Heerenveen,19-097,2006.0,0.4,17,15,2,1,0,0,1,1,0,0,0,0,13,0,0
Nils Eggens,NED,"MF,FW",Groningen,20-259,2005.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Remi van Ekeris,NED,MF,Telstar,23-091,2002.0,0.1,9,7,2,0,0,0,1,1,1,1,0,0,6,0,1
Noam Emeran,FRA,"DF,MF",Groningen,23-090,2002.0,0.3,17,16,1,0,0,0,2,1,0,0,0,0,10,0,2
Mario Engels,GER,"MF,FW",Heracles Almelo,32-062,1993.0,4.7,95,86,8,0,0,0,11,7,1,0,0,0,67,1,4
Alonzo Engwanda,BEL,MF,Utrecht,22-330,2003.0,16.0,618,609,9,9,1,3,6,0,0,0,0,0,535,0,10
Silvinho Esajas,SUR,MF,Volendam,23-168,2002.0,0.8,27,26,1,0,0,0,0,0,0,0,0,0,26,0,0
Jan Faberski,POL,FW,Zwolle,19-245,2006.0,4.4,99,93,6,0,0,0,12,1,4,2,1,0,69,0,6
Derensili Fernandes,NED,FW,Excelsior,24-209,2001.0,12.7,423,405,17,6,4,3,28,5,6,3,0,0,331,1,9
Noah Fernandez,BEL,"MF,FW",PSV Eindhoven,17-348,2008.0,0.2,11,11,0,0,0,1,0,0,0,0,0,0,7,0,0
Nick Fichtinger,NED,MF,Zwolle,21-261,2004.0,3.3,102,96,6,2,0,0,0,3,0,0,0,0,69,0,3
Kian Fitz-Jim,NED,MF,Ajax,22-171,2003.0,3.3,226,220,6,6,1,0,0,0,0,0,0,0,209,0,3
Ryan Flamingo,NED,DF,PSV Eindhoven,22-357,2002.0,8.4,555,532,23,14,3,4,1,6,0,0,0,0,502,0,2
Sherel Floranus,CUW,DF,Zwolle,27-122,1998.0,16.4,726,567,158,35,2,1,18,123,0,0,0,0,582,1,11
Deveron Fonville,CUW,DF,NEC Nijmegen,22-221,2003.0,4.1,238,195,42,4,2,0,9,38,0,0,0,0,184,1,4
Ryan Fosso,SUI,MF,Fortuna Sittard,23-189,2002.0,16.8,697,675,20,16,0,4,1,4,0,0,0,0,613,2,4
Anton Gaaei,DEN,DF,Ajax,23-034,2002.0,7.8,444,376,67,14,2,3,49,50,3,0,1,0,339,1,9
Jadiel Pereira da Gama,NED,MF,Zwolle,16-008,2009.0,1.1,33,33,0,0,0,0,0,0,0,0,0,0,23,0,1
Anselmo García MacNulty,IRL,DF,Zwolle,22-307,2003.0,15.8,780,748,32,23,2,9,4,2,0,0,0,0,666,0,3
Yarek Gasiorowski,ESP,DF,PSV Eindhoven,20-345,2005.0,14.0,930,879,49,15,1,1,0,5,0,0,0,0,856,2,3
Stijn van Gassel,NED,GK,Excelsior,29-066,1996.0,13.3,685,521,162,36,0,0,0,0,0,0,0,0,415,2,0
Moussa Gbemou,BEL,MF,Fortuna Sittard,18-105,2007.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1
Brahim Ghalidi,BEL,"FW,MF",NAC Breda,20-326,2005.0,0.8,48,47,1,0,0,1,6,0,1,0,1,0,39,0,1
Tristan van Gilst,NED,"FW,MF",Heracles Almelo,22-308,2003.0,7.5,102,101,1,0,1,0,3,1,0,0,0,0,66,0,8
Paul Gladon,NED,"FW,MF",Fortuna Sittard,33-280,1992.0,6.1,114,111,3,0,0,0,4,0,0,0,0,0,55,0,2
Oscar Gloukh,ISR,"MF,FW",Ajax,21-266,2004.0,12.1,599,552,44,13,8,3,36,6,22,13,6,0,482,3,18
Mika Godts,BEL,"FW,MF",Ajax,20-199,2005.0,13.1,467,445,22,0,6,9,35,2,16,8,2,0,348,0,16
Wouter Goes,NED,DF,AZ Alkmaar,21-196,2004.0,14.4,867,824,40,29,1,4,3,10,0,0,0,0,772,3,3
Roberto González,ESP,MF,NEC Nijmegen,24-351,2001.0,0.9,25,23,1,0,1,0,1,1,0,0,0,0,18,1,1
Tristan Gooijer,NED,DF,Zwolle,21-112,2004.0,5.2,199,172,27,6,1,0,1,21,0,0,0,0,177,0,2
Kenzo Goudmijn,NED,"MF,FW",Go Ahead Eag,24-005,2001.0,6.8,310,282,25,8,4,0,33,3,5,5,0,0,217,3,10
Tom de Graaff,NED,GK,Zwolle,21-013,2004.0,15.0,576,410,163,34,0,1,0,0,0,0,0,0,353,3,0
Simon Graves Jensen,DEN,DF,Zwolle,26-215,1999.0,16.4,891,826,63,27,1,5,0,2,0,0,0,0,744,2,6
Leo Greiml,AUT,DF,NAC Breda,24-173,2001.0,6.5,374,361,12,12,0,1,0,0,0,0,0,0,318,1,1
Nesto Groen,NED,FW,Excelsior,21-154,2004.0,0.2,5,5,0,0,0,0,1,0,0,0,0,0,2,0,0
Eser Gürbüz,NED,FW,Heerenveen,18-292,2007.0,2.8,80,64,16,2,0,0,20,3,11,4,3,0,44,0,4
Jonathan de Guzmán,NED,"MF,FW",Sparta R'dam,38-101,1987.0,0.9,56,50,6,3,0,0,4,0,3,1,2,0,40,0,2
Milan de Haan,NED,"MF,FW",Volendam,22-033,2003.0,0.3,13,12,1,1,0,0,0,0,0,0,0,0,10,0,0
Anis Hadj Moussa,ALG,FW,Feyenoord,23-315,2002.0,13.9,508,433,74,15,3,4,105,6,53,42,6,0,323,1,17
Sebastiaan Hagedoorn,NED,"MF,FW",Telstar,21-023,2004.0,0.9,29,28,1,0,0,0,0,0,0,0,0,0,18,0,4
Sébastien Haller,CIV,FW,Utrecht,31-184,1994.0,7.5,207,199,6,0,1,0,0,1,0,0,0,0,139,2,3
Mo Hamdaoui,NED,"MF,DF",Telstar,32-196,1993.0,0.7,27,20,7,0,0,0,6,1,6,5,0,0,20,0,1
Noa El Hamdaoui,,MF,Excelsior,,,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
Jeff Hardeveld,NED,DF,Telstar,30-299,1995.0,16.1,820,600,215,28,2,9,94,128,41,21,11,0,557,5,20
Lennard Hartjes,NED,MF,Excelsior,22-260,2003.0,2.5,125,118,6,2,0,0,0,0,0,0,0,0,115,1,0
Stan Henderikx,NED,DF,Excelsior,22-168,2003.0,4.6,235,214,19,8,0,1,2,8,0,0,0,0,198,2,2
Lucas Vennegoor of Hesselink,NED,FW,Twente,19-284,2006.0,0.6,15,15,0,0,0,0,1,0,0,0,0,0,8,0,0
Soufiane Hetli,NED,"FW,MF",Telstar,24-207,2001.0,11.3,229,220,7,0,0,2,9,1,0,0,0,0,175,2,13
Rio Hillen,NED,DF,NAC Breda,22-293,2003.0,14.3,784,746,37,17,0,0,3,4,0,0,0,0,681,1,9
Mark Hoekstra,NED,"MF,FW",Groningen,19-316,2006.0,0.4,11,11,0,0,0,0,0,0,0,0,0,0,8,0,0
Tijmen Holla,,GK,Excelsior,,,0.7,43,36,7,3,0,0,0,0,0,0,0,0,28,0,0
Lewis Holtby,GER,"MF,FW",NAC Breda,35-096,1990.0,11.9,520,440,77,36,0,3,37,5,25,11,9,0,393,3,5
Sydney van Hooijdonk,NED,FW,NAC Breda,25-320,2000.0,11.6,238,218,19,2,0,2,7,0,1,0,0,0,156,1,11
Nikolai Hopland,NOR,DF,Heerenveen,21-152,2004.0,4.5,269,261,8,7,0,1,0,0,0,0,0,0,244,0,0
Siebe Horemans,BEL,DF,Utrecht,27-204,1998.0,15.6,818,655,163,20,1,6,49,143,0,0,0,0,643,0,14
Jizz Hornkamp,NED,FW,Heracles Almelo,27-291,1998.0,12.3,228,210,16,1,1,2,3,0,0,0,0,0,144,2,4
Ajdin Hrustic,AUS,MF,Heracles Almelo,29-171,1996.0,14.1,703,552,149,59,4,9,108,3,64,31,27,0,519,2,10
Justin Hubner,IDN,DF,Fortuna Sittard,22-100,2003.0,4.5,255,232,23,7,0,0,5,13,0,0,0,0,203,0,2
Joël Ideho,NED,"FW,MF",Volendam,22-159,2003.0,5.8,168,157,9,0,1,1,27,7,2,1,0,0,98,2,6
Younes Taha El Idrissi,MAR,"MF,FW",Groningen,23-026,2002.0,15.3,483,388,90,21,2,4,125,7,61,38,10,0,301,5,22
Mohammed Ihattaren,NED,"FW,MF",Fortuna Sittard,23-314,2002.0,11.8,557,439,115,36,2,11,75,13,41,12,21,0,396,3,19
Hwang In-beom,KOR,MF,Feyenoord,29-094,1996.0,2.8,169,151,17,7,1,0,13,0,9,8,0,0,121,1,3
Zidane Iqbal,IRQ,MF,Utrecht,22-240,2003.0,2.8,184,168,15,6,0,1,0,0,0,0,0,0,165,1,0
Ko Itakura,JPN,DF,Ajax,28-330,1997.0,9.8,612,587,23,12,0,2,4,1,0,0,0,0,558,2,2
Dean James,IDN,DF,Go Ahead Eag,25-237,2000.0,12.5,567,420,143,23,0,5,101,83,37,30,3,0,411,4,15
Dies Janse,NED,DF,Groningen,19-340,2006.0,15.0,866,806,60,18,1,5,3,2,0,0,0,0,755,0,7
Timo Jansink,NED,GK,Heracles Almelo,22-282,2003.0,9.0,329,259,70,27,0,0,0,0,0,0,0,0,207,0,0
Simon Janssen,NED,DF,Excelsior,25-089,2000.0,1.4,47,38,9,3,0,0,6,6,0,0,0,0,33,0,1
Vitezslav Jaros,CZE,GK,Ajax,24-153,2001.0,13.0,584,497,85,24,0,0,0,0,0,0,0,0,457,2,0
Malcolm Jeng,SWE,DF,Feyenoord,20-289,2005.0,0.5,49,47,2,0,0,0,0,0,0,0,0,0,43,0,0
Isak Jensen,DEN,FW,AZ Alkmaar,22-000,2003.0,9.2,346,333,13,2,1,2,35,5,6,3,1,0,274,0,15
Victor Jensen,DEN,"MF,FW",Utrecht,25-318,2000.0,5.3,130,128,2,1,3,1,1,0,0,0,0,0,107,0,8
Miliano Jonathans,IDN,"FW,MF",Utrecht,21-262,2004.0,3.0,103,102,1,0,0,1,7,1,0,0,0,0,70,0,1
Tika de Jonge,NED,MF,Groningen,22-287,2003.0,14.5,579,544,32,13,2,3,22,5,13,12,0,0,444,3,10
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,26-231,1999.0,11.1,791,733,56,9,1,3,15,41,6,0,0,0,698,2,12
Hidde Jurjus,NED,GK,Groningen,31-317,1994.0,3.0,115,100,15,4,0,0,0,0,0,0,0,0,71,0,0
Youssef El Kachati,NED,"FW,MF",NEC Nijmegen,26-023,1999.0,3.1,68,62,5,0,0,0,12,1,0,0,0,0,41,1,3
Jochem van de Kamp,NED,"MF,DF",Telstar,22-051,2003.0,13.1,411,388,20,4,2,3,27,15,0,0,0,0,310,3,13
Ahmetcan Kaplan,TUR,DF,NEC Nijmegen,22-341,2003.0,11.8,661,568,89,23,1,3,6,54,0,0,0,0,561,4,7
Souffian El Karouani,MAR,DF,Utrecht,25-065,2000.0,16.0,913,615,295,63,4,8,185,150,82,28,50,0,626,3,21
Denso Kasius,NED,DF,AZ Alkmaar,23-078,2002.0,10.8,537,451,85,7,0,9,42,76,2,0,2,0,410,1,17
Fabian de Keijzer,NED,GK,Heracles Almelo,25-227,2000.0,8.0,336,257,78,28,0,0,0,0,0,0,0,0,185,1,0
Boy Kemper,NED,DF,NAC Breda,26-185,1999.0,16.8,851,645,202,14,0,0,65,188,0,0,0,0,594,4,20
Marko Kerkez,SRB,"FW,MF",Fortuna Sittard,25-180,2000.0,0.1,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
Sam Kersten,NED,DF,Heerenveen,27-327,1998.0,12.4,659,624,35,21,0,4,0,1,0,0,0,0,582,0,2
Joshua Kitolano,NOR,MF,Sparta R'dam,24-142,2001.0,13.6,373,362,10,6,1,0,6,3,0,0,0,0,294,1,6
Mathias Kjølø,NOR,MF,Twente,24-179,2001.0,2.4,100,98,2,2,0,0,3,0,0,0,0,0,78,0,2
Davy Klaassen,NED,MF,Ajax,32-305,1993.0,10.2,372,348,23,14,0,1,2,4,0,0,0,0,303,1,14
Bernt Klaverboer,NED,GK,Heerenveen,20-088,2005.0,13.0,501,421,78,30,0,1,0,0,0,0,0,0,295,2,0
Mike Kleijn,NED,DF,Sparta R'dam,20-317,2005.0,3.1,136,108,28,2,0,0,6,26,0,0,0,0,109,0,7
Ronald Koeman Jr.,NED,GK,Telstar,30-214,1995.0,17.0,794,656,131,50,0,4,0,0,0,0,0,0,535,7,0
Ozan Kökcü,AZE,"FW,MF",Volendam,27-127,1998.0,8.3,293,267,26,6,0,0,43,2,18,7,11,0,236,0,6
Don-Angelo Konadu,NED,"FW,DF",Ajax,19-234,2006.0,0.7,10,9,1,0,0,0,0,0,0,0,0,0,7,0,0
Terence Kongolo,NED,DF,NAC Breda,31-312,1994.0,2.1,58,58,0,0,0,0,0,0,0,0,0,0,42,0,1
Peer Koopmeiners,NED,"MF,DF",AZ Alkmaar,25-233,2000.0,10.6,474,447,25,9,1,1,25,3,13,12,0,0,383,2,6
Koen Kostons,NED,FW,Zwolle,26-096,1999.0,15.7,354,330,23,0,1,6,8,1,0,0,0,0,259,1,17
Devon Koswal,NED,DF,Telstar,22-124,2003.0,10.9,411,379,31,13,2,2,8,10,0,0,0,0,341,1,6
Matej Kovar,CZE,GK,PSV Eindhoven,25-220,2000.0,17.0,755,644,110,23,0,1,0,0,0,0,0,0,583,1,0
Thijs Kraaijeveld,NED,"DF,MF",Feyenoord,18-234,2007.0,0.7,38,38,0,0,0,2,1,0,0,0,0,0,28,0,0
Joris Kramer,NED,DF,Go Ahead Eag,29-143,1996.0,17.0,1182,1084,97,31,0,6,17,9,0,0,0,0,1028,1,16
Bas Kuipers,NED,DF,Twente,31-128,1994.0,1.3,78,59,19,2,0,0,5,15,2,1,1,0,59,0,3
Luka Kulenović,BIH,FW,Heracles Almelo,26-085,1999.0,9.2,206,201,4,0,1,0,2,1,0,0,0,0,118,1,6
Brandley Kuwas,CUW,"FW,MF",Volendam,33-095,1992.0,12.1,345,301,43,20,0,5,38,4,18,7,11,0,259,1,6
Dave Kwakman,NED,"MF,DF",AZ Alkmaar,21-138,2004.0,1.2,58,55,3,3,0,0,2,0,0,0,0,0,49,0,1
