Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Michael Brouwer,NED,GK,Utrecht,32-336,1993.0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Patrick Brouwer,NED,MF,Telstar,24-279,2001.0,14.8,1,0,0,15,21,8,16,9,13,0,0,0,52,11,19,36.7
Luuk Brouwers,NED,MF,Heerenveen,27-234,1998.0,14.6,3,1,1,15,13,3,5,9,17,2,0,0,53,25,13,65.8
Max Bruns,NED,DF,Twente,23-047,2002.0,7.5,0,0,0,4,3,0,3,6,7,0,0,1,35,16,16,50.0
Thomas Bruns,NED,MF,Heracles Almelo,33-350,1992.0,8.0,0,0,0,15,10,4,12,6,6,0,0,0,27,8,13,38.1
Charles-Andréas Brym,CAN,FW,NAC Breda,27-137,1998.0,4.8,2,0,0,6,9,1,9,5,0,0,0,0,25,5,11,31.3
Thomas Buitink,NED,FW,Zwolle,25-192,2000.0,0.8,1,0,0,2,0,0,2,0,1,0,0,0,3,0,1,0.0
Nordin Bukala,NED,MF,Volendam,20-096,2005.0,14.8,3,0,0,17,18,0,7,21,25,0,0,0,55,8,8,50.0
Zico Buurmeester,NED,MF,AZ Alkmaar,23-199,2002.0,0.4,1,0,0,3,0,0,2,0,0,0,0,0,1,0,0,
Zico Buurmeester,NED,MF,Zwolle,23-199,2002.0,4.1,0,0,0,3,2,1,10,4,3,0,0,0,18,2,6,25.0
Jayden Candelaria,CUW,"DF,FW",NAC Breda,21-296,2004.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Adam Carlén,SWE,MF,Excelsior,25-179,2000.0,12.1,3,0,0,17,8,0,2,8,19,0,1,0,70,20,11,64.5
Yoann Cathline,FRA,"FW,MF",Utrecht,23-154,2002.0,6.2,2,0,0,9,16,1,15,3,7,0,0,0,21,0,7,0.0
Mateo Chávez,MEX,DF,AZ Alkmaar,21-225,2004.0,4.0,2,0,0,7,10,0,8,5,15,0,0,0,20,6,4,60.0
Tjaronn Chery,SUR,"MF,FW",NEC Nijmegen,37-202,1988.0,14.9,2,1,0,10,17,7,56,2,2,1,1,0,48,2,4,33.3
Jordy Clasie,NED,MF,AZ Alkmaar,34-179,1991.0,5.9,4,1,1,6,3,0,1,3,9,0,0,0,27,3,2,60.0
Pelle Clement,NED,MF,Sparta R'dam,29-218,1996.0,9.4,0,0,0,7,8,0,1,5,6,0,0,0,31,6,9,40.0
Gonzalo Crettaz,ARG,GK,NEC Nijmegen,25-298,2000.0,17.0,2,0,0,0,0,0,0,0,2,0,0,0,54,2,0,100.0
Vito van Crooij,NED,"MF,FW",NEC Nijmegen,29-328,1996.0,2.8,0,0,0,4,3,2,8,0,2,1,0,0,8,9,6,60.0
Robin van Cruijsen,,MF,Volendam,,,6.4,3,0,0,7,1,0,45,3,2,0,0,0,12,3,5,37.5
Ro-Zangelo Daal,NED,FW,AZ Alkmaar,21-316,2004.0,5.6,0,0,0,6,10,0,7,1,8,0,0,0,17,2,3,40.0
Jasper Dahlhaus,NED,DF,Fortuna Sittard,24-026,2001.0,14.1,3,0,0,17,10,0,29,35,16,0,0,0,69,15,23,39.5
Brynjolfur Darri Willumsson,ISL,FW,Groningen,25-133,2000.0,8.5,1,0,0,15,8,4,0,1,3,0,0,0,20,15,39,27.8
Eli Dasa,ISR,DF,NEC Nijmegen,33-020,1992.0,9.2,0,0,0,3,8,0,14,8,7,0,0,0,31,11,4,73.3
Jari De Busser,BEL,GK,Go Ahead Eag,26-063,1999.0,17.0,0,0,0,0,3,0,0,0,0,0,0,1,41,5,0,100.0
Mats Deijl,NED,DF,Go Ahead Eag,28-161,1997.0,16.5,3,0,0,9,33,3,33,9,19,1,0,1,61,30,20,60.0
Maxim Dekker,NED,DF,AZ Alkmaar,21-246,2004.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
Emirhan Demircan,TUR,"FW,MF",Utrecht,20-337,2005.0,1.1,0,0,0,1,4,0,1,1,2,0,0,0,7,2,1,66.7
Thomas van den Belt,NED,MF,Twente,24-188,2001.0,11.7,2,0,0,10,6,1,7,13,15,0,0,0,61,17,10,63.0
Joël van den Berg,NED,MF,PSV Eindhoven,18-315,2007.0,0.2,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,
Damian van der Haar,NED,DF,Zwolle,21-341,2004.0,0.2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0
Mike van der Hoorn,NED,DF,Utrecht,33-069,1992.0,10.9,0,0,0,9,8,1,1,17,5,0,1,0,32,38,23,62.3
Djevencio van der Kust,SUR,DF,Heracles Almelo,24-237,2001.0,6.2,1,0,0,6,5,0,11,5,10,0,0,0,33,7,10,41.2
David van der Werff,NED,"FW,MF",Groningen,21-114,2004.0,8.9,1,0,0,7,4,1,33,6,10,0,0,0,27,3,11,21.4
Anthony Descotte,BEL,"FW,MF",Volendam,22-142,2003.0,3.5,1,0,0,5,5,0,2,0,2,0,0,0,7,3,9,25.0
Sergiño Dest,USA,DF,PSV Eindhoven,25-050,2000.0,15.5,4,0,0,13,23,0,35,10,22,0,1,0,102,14,12,53.8
Gaoussou Diarra,MLI,"FW,MF",Feyenoord,23-032,2002.0,1.8,0,0,0,2,2,0,2,1,3,0,0,0,11,1,3,25.0
Matisse Didden,BEL,DF,Utrecht,24-076,2001.0,7.6,0,0,0,9,0,1,0,7,2,0,1,0,27,25,14,64.1
Elijah Dijkstra,NED,DF,AZ Alkmaar,19-140,2006.0,3.2,0,0,0,2,4,0,4,3,2,0,0,0,19,2,2,50.0
Julius Dirksen,NED,"DF,MF",Go Ahead Eag,22-324,2003.0,0.6,0,0,0,0,0,0,0,3,0,0,0,0,2,3,0,100.0
Kasper Dolberg,DEN,FW,Ajax,28-078,1997.0,3.6,0,0,0,8,5,2,0,2,1,0,0,0,6,8,10,44.4
Yoon Doyong,KOR,FW,Excelsior,19-056,2006.0,1.1,1,0,0,3,3,0,2,2,1,0,0,0,6,0,3,0.0
Couhaib Driouech,MAR,"FW,MF",PSV Eindhoven,23-250,2002.0,3.9,2,0,0,12,3,1,15,1,5,0,0,0,16,1,5,16.7
Joel Drommel,NED,GK,Sparta R'dam,29-037,1996.0,17.0,1,0,0,1,2,0,0,0,0,0,0,0,40,4,0,100.0
Lance Duijvestijn,NED,MF,Sparta R'dam,26-342,1999.0,7.7,2,0,0,6,16,0,17,3,15,0,0,0,45,3,5,37.5
Mike van Duinen,NED,FW,Excelsior,34-047,1991.0,4.5,1,0,0,14,3,0,0,1,5,0,0,0,13,22,29,43.1
Kiano Dyer,ENG,"MF,FW",Volendam,19-032,2006.0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Oliver Edvardsen,NOR,FW,Ajax,26-279,1999.0,5.6,2,0,0,10,16,0,11,3,5,1,0,0,22,10,8,55.6
Victor Edvardsen,SWE,"FW,MF",Go Ahead Eag,29-343,1996.0,7.8,2,0,0,3,3,3,19,0,3,0,0,0,13,2,6,25.0
Lushendry Edward Martes,NED,DF,Sparta R'dam,17-231,2008.0,0.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0
Espen van Ee,NED,MF,Heerenveen,22-171,2003.0,0.6,0,0,0,1,0,0,0,0,0,0,0,0,3,1,3,25.0
Mike Eerdhuijzen,NED,DF,Utrecht,25-163,2000.0,1.6,1,0,0,1,0,0,0,1,2,0,0,0,6,4,1,80.0
Mats Egbring,NED,"DF,MF",Heerenveen,19-097,2006.0,0.4,1,0,0,4,1,0,1,0,1,0,0,0,2,4,2,66.7
Nils Eggens,NED,"MF,FW",Groningen,20-259,2005.0,0.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
Remi van Ekeris,NED,MF,Telstar,23-091,2002.0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
Noam Emeran,FRA,"DF,MF",Groningen,23-090,2002.0,0.3,0,0,0,0,1,0,2,1,1,0,0,0,3,0,0,
Mario Engels,GER,"MF,FW",Heracles Almelo,32-062,1993.0,4.7,3,1,1,9,6,2,11,1,2,0,0,0,12,3,5,37.5
Alonzo Engwanda,BEL,MF,Utrecht,22-330,2003.0,16.0,4,0,0,18,7,0,6,22,25,0,0,0,69,19,8,70.4
Silvinho Esajas,SUR,MF,Volendam,23-168,2002.0,0.8,0,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0.0
Jan Faberski,POL,FW,Zwolle,19-245,2006.0,4.4,1,0,0,4,14,0,12,1,2,0,1,0,23,1,9,10.0
Derensili Fernandes,NED,FW,Excelsior,24-209,2001.0,12.7,0,0,0,22,11,2,28,5,9,0,0,0,65,5,16,23.8
Noah Fernandez,BEL,"MF,FW",PSV Eindhoven,17-348,2008.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0.0
Nick Fichtinger,NED,MF,Zwolle,21-261,2004.0,3.3,3,1,1,6,2,0,0,8,12,0,1,0,9,5,8,38.5
Kian Fitz-Jim,NED,MF,Ajax,22-171,2003.0,3.3,2,0,0,6,1,0,0,13,7,0,0,0,20,0,0,
Ryan Flamingo,NED,DF,PSV Eindhoven,22-357,2002.0,8.4,3,0,0,13,4,0,1,6,7,0,0,0,21,34,15,69.4
Sherel Floranus,CUW,DF,Zwolle,27-122,1998.0,16.4,3,0,0,6,10,3,18,28,5,0,0,0,68,8,19,29.6
Deveron Fonville,CUW,DF,NEC Nijmegen,22-221,2003.0,4.1,0,0,0,3,2,0,9,6,5,0,0,0,12,6,5,54.5
Ryan Fosso,SUI,MF,Fortuna Sittard,23-189,2002.0,16.8,4,0,0,22,23,0,1,26,23,0,0,1,117,10,11,47.6
Anton Gaaei,DEN,DF,Ajax,23-034,2002.0,7.8,1,0,0,9,3,0,49,8,6,0,0,0,29,12,8,60.0
Jadiel Pereira da Gama,NED,MF,Zwolle,16-008,2009.0,1.1,2,0,0,4,1,0,0,4,0,0,0,0,4,2,0,100.0
Anselmo García MacNulty,IRL,DF,Zwolle,22-307,2003.0,15.8,5,1,1,17,5,1,4,13,11,0,1,0,51,15,17,46.9
Yarek Gasiorowski,ESP,DF,PSV Eindhoven,20-345,2005.0,14.0,0,0,0,10,6,0,0,23,8,0,0,0,37,32,15,68.1
Stijn van Gassel,NED,GK,Excelsior,29-066,1996.0,13.3,0,0,0,0,2,0,0,0,0,0,0,0,24,2,0,100.0
Moussa Gbemou,BEL,MF,Fortuna Sittard,18-105,2007.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
Brahim Ghalidi,BEL,"FW,MF",NAC Breda,20-326,2005.0,0.8,1,0,0,1,8,0,6,1,0,0,0,0,5,0,0,
Tristan van Gilst,NED,"FW,MF",Heracles Almelo,22-308,2003.0,7.5,2,0,0,2,6,0,3,4,4,0,0,0,20,11,13,45.8
Paul Gladon,NED,"FW,MF",Fortuna Sittard,33-280,1992.0,6.1,1,0,0,16,3,5,4,0,2,0,0,0,9,46,45,50.5
Oscar Gloukh,ISR,"MF,FW",Ajax,21-266,2004.0,12.1,2,0,0,1,15,0,36,1,10,0,0,0,49,0,5,0.0
Mika Godts,BEL,"FW,MF",Ajax,20-199,2005.0,13.1,2,0,0,5,16,4,35,6,4,0,0,0,42,1,12,7.7
Wouter Goes,NED,DF,AZ Alkmaar,21-196,2004.0,14.4,7,0,0,14,24,0,3,20,10,0,1,0,59,16,13,55.2
Roberto González,ESP,MF,NEC Nijmegen,24-351,2001.0,0.9,0,0,0,2,2,0,1,0,2,0,0,0,6,1,2,33.3
Tristan Gooijer,NED,DF,Zwolle,21-112,2004.0,5.2,2,1,0,9,3,0,1,5,3,0,0,0,20,5,5,50.0
Kenzo Goudmijn,NED,"MF,FW",Go Ahead Eag,24-005,2001.0,6.8,0,0,0,3,10,0,33,2,5,0,0,0,22,5,6,45.5
Tom de Graaff,NED,GK,Zwolle,21-013,2004.0,15.0,0,0,0,0,3,0,0,0,1,0,0,0,18,2,1,66.7
Simon Graves Jensen,DEN,DF,Zwolle,26-215,1999.0,16.4,4,0,0,16,10,1,0,18,9,0,0,0,53,33,30,52.4
Leo Greiml,AUT,DF,NAC Breda,24-173,2001.0,6.5,1,0,0,14,8,0,0,4,10,0,0,0,23,34,15,69.4
Nesto Groen,NED,FW,Excelsior,21-154,2004.0,0.2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,2,0.0
Eser Gürbüz,NED,FW,Heerenveen,18-292,2007.0,2.8,1,0,0,7,2,0,20,0,2,0,0,0,10,3,3,50.0
Jonathan de Guzmán,NED,"MF,FW",Sparta R'dam,38-101,1987.0,0.9,0,0,0,1,1,0,4,0,2,0,0,0,2,2,1,66.7
Milan de Haan,NED,"MF,FW",Volendam,22-033,2003.0,0.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,
Anis Hadj Moussa,ALG,FW,Feyenoord,23-315,2002.0,13.9,1,1,0,7,17,2,105,3,9,0,0,0,57,2,7,22.2
Sebastiaan Hagedoorn,NED,"MF,FW",Telstar,21-023,2004.0,0.9,0,0,0,2,1,1,0,0,1,0,0,0,4,7,6,53.8
Sébastien Haller,CIV,FW,Utrecht,31-184,1994.0,7.5,1,0,0,12,17,3,0,4,3,0,0,0,19,46,27,63.0
Mo Hamdaoui,NED,"MF,DF",Telstar,32-196,1993.0,0.7,0,1,0,1,2,0,6,0,1,0,0,0,4,0,2,0.0
Noa El Hamdaoui,,MF,Excelsior,,,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
Jeff Hardeveld,NED,DF,Telstar,30-299,1995.0,16.1,1,0,0,16,5,1,94,14,21,0,0,0,58,12,19,38.7
Lennard Hartjes,NED,MF,Excelsior,22-260,2003.0,2.5,0,0,0,3,3,0,0,6,2,0,0,0,10,2,1,66.7
Stan Henderikx,NED,DF,Excelsior,22-168,2003.0,4.6,0,1,0,7,4,0,2,12,5,0,0,0,16,8,3,72.7
Lucas Vennegoor of Hesselink,NED,FW,Twente,19-284,2006.0,0.6,0,0,0,3,0,0,1,0,0,0,0,0,0,2,2,50.0
Soufiane Hetli,NED,"FW,MF",Telstar,24-207,2001.0,11.3,2,0,0,11,23,6,9,5,12,0,0,0,51,3,10,23.1
Rio Hillen,NED,DF,NAC Breda,22-293,2003.0,14.3,6,0,0,19,11,0,3,17,18,0,1,0,78,35,26,57.4
Mark Hoekstra,NED,"MF,FW",Groningen,19-316,2006.0,0.4,0,0,0,1,1,0,0,0,0,0,0,0,3,1,3,25.0
Tijmen Holla,,GK,Excelsior,,,0.7,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,
Lewis Holtby,GER,"MF,FW",NAC Breda,35-096,1990.0,11.9,0,1,0,6,11,1,37,4,18,0,0,0,46,10,14,41.7
Sydney van Hooijdonk,NED,FW,NAC Breda,25-320,2000.0,11.6,1,1,0,15,24,6,7,1,6,0,0,0,24,37,31,54.4
Nikolai Hopland,NOR,DF,Heerenveen,21-152,2004.0,4.5,1,0,0,3,4,0,0,5,2,0,0,0,19,11,6,64.7
Siebe Horemans,BEL,DF,Utrecht,27-204,1998.0,15.6,1,0,0,8,4,0,49,17,15,0,0,0,64,22,16,57.9
Jizz Hornkamp,NED,FW,Heracles Almelo,27-291,1998.0,12.3,2,1,0,25,21,3,3,4,10,0,0,0,26,60,36,62.5
Ajdin Hrustic,AUS,MF,Heracles Almelo,29-171,1996.0,14.1,4,0,0,12,15,0,108,7,15,0,0,0,65,3,8,27.3
Justin Hubner,IDN,DF,Fortuna Sittard,22-100,2003.0,4.5,4,1,0,8,2,0,5,9,9,0,0,0,17,17,7,70.8
Joël Ideho,NED,"FW,MF",Volendam,22-159,2003.0,5.8,1,0,0,10,19,2,27,2,5,0,0,0,28,2,8,20.0
Younes Taha El Idrissi,MAR,"MF,FW",Groningen,23-026,2002.0,15.3,2,0,0,15,10,2,125,5,19,0,0,0,43,5,14,26.3
Mohammed Ihattaren,NED,"FW,MF",Fortuna Sittard,23-314,2002.0,11.8,1,0,0,6,12,3,75,3,2,0,0,0,46,2,8,20.0
Hwang In-beom,KOR,MF,Feyenoord,29-094,1996.0,2.8,0,0,0,1,7,1,13,4,4,0,0,0,18,6,5,54.5
Zidane Iqbal,IRQ,MF,Utrecht,22-240,2003.0,2.8,1,0,0,2,4,0,0,4,3,0,0,0,15,1,2,33.3
Ko Itakura,JPN,DF,Ajax,28-330,1997.0,9.8,1,0,0,8,9,0,4,12,7,0,0,0,24,24,9,72.7
Dean James,IDN,DF,Go Ahead Eag,25-237,2000.0,12.5,4,1,1,17,7,0,101,12,12,0,0,0,43,6,3,66.7
Dies Janse,NED,DF,Groningen,19-340,2006.0,15.0,4,0,0,15,17,0,3,8,11,0,0,0,44,24,27,47.1
Timo Jansink,NED,GK,Heracles Almelo,22-282,2003.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,13,1,0,100.0
Simon Janssen,NED,DF,Excelsior,25-089,2000.0,1.4,0,0,0,2,0,1,6,1,1,0,0,0,6,0,3,0.0
Vitezslav Jaros,CZE,GK,Ajax,24-153,2001.0,13.0,1,0,0,0,2,0,0,0,0,0,0,1,24,2,0,100.0
Malcolm Jeng,SWE,DF,Feyenoord,20-289,2005.0,0.5,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
Isak Jensen,DEN,FW,AZ Alkmaar,22-000,2003.0,9.2,0,0,0,5,13,1,35,5,5,1,0,0,54,9,18,33.3
Victor Jensen,DEN,"MF,FW",Utrecht,25-318,2000.0,5.3,1,0,0,4,9,1,1,3,6,0,0,0,17,8,8,50.0
Miliano Jonathans,IDN,"FW,MF",Utrecht,21-262,2004.0,3.0,0,0,0,1,2,0,7,0,1,0,0,0,9,3,2,60.0
Tika de Jonge,NED,MF,Groningen,22-287,2003.0,14.5,2,0,0,10,5,0,22,13,15,0,0,0,45,7,9,43.8
Mauro Júnior,BRA,"MF,DF",PSV Eindhoven,26-231,1999.0,11.1,2,0,0,8,4,0,15,18,19,0,1,0,79,9,10,47.4
Hidde Jurjus,NED,GK,Groningen,31-317,1994.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,
Youssef El Kachati,NED,"FW,MF",NEC Nijmegen,26-023,1999.0,3.1,0,0,0,6,4,2,12,0,1,1,0,0,11,5,11,31.3
Jochem van de Kamp,NED,"MF,DF",Telstar,22-051,2003.0,13.1,2,0,0,10,14,3,27,14,13,1,0,0,54,8,12,40.0
Ahmetcan Kaplan,TUR,DF,NEC Nijmegen,22-341,2003.0,11.8,6,0,0,17,24,0,6,10,19,0,1,0,56,33,23,58.9
Souffian El Karouani,MAR,DF,Utrecht,25-065,2000.0,16.0,1,0,0,26,23,0,185,14,25,0,0,0,82,10,16,38.5
Denso Kasius,NED,DF,AZ Alkmaar,23-078,2002.0,10.8,2,0,0,5,9,0,42,6,6,0,0,0,46,2,3,40.0
Fabian de Keijzer,NED,GK,Heracles Almelo,25-227,2000.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,
Boy Kemper,NED,DF,NAC Breda,26-185,1999.0,16.8,3,0,0,24,27,2,65,10,14,2,0,0,66,37,30,55.2
Marko Kerkez,SRB,"FW,MF",Fortuna Sittard,25-180,2000.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0
Sam Kersten,NED,DF,Heerenveen,27-327,1998.0,12.4,4,0,0,16,7,0,0,17,9,0,0,0,51,23,20,53.5
Joshua Kitolano,NOR,MF,Sparta R'dam,24-142,2001.0,13.6,1,0,0,13,21,1,6,8,10,0,1,0,57,8,11,42.1
Mathias Kjølø,NOR,MF,Twente,24-179,2001.0,2.4,0,0,0,3,0,0,3,3,4,0,0,0,10,1,0,100.0
Davy Klaassen,NED,MF,Ajax,32-305,1993.0,10.2,1,0,0,10,10,1,2,7,17,0,0,0,43,9,16,36.0
Bernt Klaverboer,NED,GK,Heerenveen,20-088,2005.0,13.0,0,0,0,0,2,0,0,0,0,0,0,0,25,3,0,100.0
Mike Kleijn,NED,DF,Sparta R'dam,20-317,2005.0,3.1,0,0,0,0,0,0,6,6,8,0,0,0,12,0,3,0.0
Ronald Koeman Jr.,NED,GK,Telstar,30-214,1995.0,17.0,1,0,0,0,2,0,0,0,0,0,0,0,44,2,1,66.7
Ozan Kökcü,AZE,"FW,MF",Volendam,27-127,1998.0,8.3,1,0,0,6,7,1,43,5,2,0,0,0,32,2,5,28.6
Don-Angelo Konadu,NED,"FW,DF",Ajax,19-234,2006.0,0.7,0,0,0,1,1,0,0,0,2,0,0,0,2,5,3,62.5
Terence Kongolo,NED,DF,NAC Breda,31-312,1994.0,2.1,0,0,0,1,3,0,0,1,3,0,0,1,12,8,3,72.7
