Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 20_level_0_Int,Unnamed: 21_level_0_Tkl+Int,Unnamed: 22_level_0_Clr,Unnamed: 23_level_0_Err,Unnamed: 24_level_0_Matches
54,Nordin Bukala,nl NED,MF,Volendam,20-096,2005,14.8,43,25,22,18,3,19,34,55.9,15,33,5,28,21,64,23,3,Matches
55,Zico Buurmeester,nl NED,MF,AZ Alkmaar,23-199,2002,0.4,1,0,0,1,0,0,0,,0,1,0,1,0,1,0,0,Matches
56,Zico Buurmeester,nl NED,MF,Zwolle,23-199,2002,4.1,7,3,4,2,1,4,8,50.0,4,5,2,3,4,11,4,1,Matches
57,Jayden Candelaria,cw CUW,"DF,FW",NAC Breda,21-296,2004,0.3,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,Matches
58,Adam Carlén,se SWE,MF,Excelsior,25-179,2000,12.1,31,19,14,15,2,13,26,50.0,13,22,8,14,8,39,36,0,Matches
59,Yoann Cathline,fr FRA,"FW,MF",Utrecht,23-154,2002,6.2,8,7,4,3,1,3,7,42.9,4,7,0,7,3,11,5,0,Matches
60,Mateo Chávez,mx MEX,DF,AZ Alkmaar,21-225,2004,4.0,25,15,11,13,1,10,18,55.6,8,3,0,3,5,30,16,0,Matches
61,Tjaronn Chery,sr SUR,"MF,FW",NEC Nijmegen,37-202,1988,14.9,7,2,2,3,2,5,12,41.7,7,7,2,5,2,9,2,0,Matches
62,Jordy Clasie,nl NED,MF,AZ Alkmaar,34-179,1991,5.9,12,9,5,5,2,3,7,42.9,4,4,2,2,3,15,14,1,Matches
63,Pelle Clement,nl NED,MF,Sparta R'dam,29-218,1996,9.4,11,6,4,2,5,8,26,30.8,18,17,6,11,5,16,21,0,Matches
64,Gonzalo Crettaz,ar ARG,GK,NEC Nijmegen,25-298,2000,17.0,4,2,4,0,0,4,6,66.7,2,0,0,0,0,4,22,3,Matches
65,Vito van Crooij,nl NED,"MF,FW",NEC Nijmegen,29-328,1996,2.8,2,2,1,1,0,1,2,50.0,1,3,0,3,0,2,5,0,Matches
66,Robin van Cruijsen,,MF,Volendam,,,6.4,4,2,1,2,1,2,6,33.3,4,2,1,1,3,7,15,0,Matches
67,Ro-Zangelo Daal,nl NED,FW,AZ Alkmaar,21-316,2004,5.6,14,8,8,4,2,6,12,50.0,6,3,0,3,1,15,4,1,Matches
68,Jasper Dahlhaus,nl NED,DF,Fortuna Sittard,24-026,2001,14.1,33,16,16,14,3,17,32,53.1,15,18,3,15,35,68,64,2,Matches
69,Brynjolfur Darri Willumsson,is ISL,FW,Groningen,25-133,2000,8.5,5,3,1,3,1,3,6,50.0,3,7,3,4,1,6,3,0,Matches
70,Eli Dasa,il ISR,DF,NEC Nijmegen,33-020,1992,9.2,10,7,5,4,1,7,9,77.8,2,9,1,8,8,18,22,2,Matches
71,Jari De Busser,be BEL,GK,Go Ahead Eag,26-063,1999,17.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,2,Matches
72,Mats Deijl,nl NED,DF,Go Ahead Eag,28-161,1997,16.5,22,19,10,10,2,13,18,72.2,5,20,13,7,9,31,55,0,Matches
73,Maxim Dekker,nl NED,DF,AZ Alkmaar,21-246,2004,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
74,Emirhan Demircan,tr TUR,"FW,MF",Utrecht,20-337,2005,1.1,2,2,1,1,0,1,1,100.0,0,1,0,1,1,3,0,0,Matches
75,Thomas van den Belt,nl NED,MF,Twente,24-188,2001,11.7,23,15,9,11,3,14,19,73.7,5,12,1,11,13,36,19,0,Matches
76,Joël van den Berg,nl NED,MF,PSV Eindhoven,18-315,2007,0.2,3,2,2,1,0,1,2,50.0,1,0,0,0,1,4,0,0,Matches
77,Damian van der Haar,nl NED,DF,Zwolle,21-341,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,Matches
78,Mike van der Hoorn,nl NED,DF,Utrecht,33-069,1992,10.9,11,5,6,5,0,8,13,61.5,5,13,11,2,17,28,70,1,Matches
79,Djevencio van der Kust,sr SUR,DF,Heracles Almelo,24-237,2001,6.2,14,10,11,2,1,7,15,46.7,8,10,5,5,5,19,27,0,Matches
80,David van der Werff,nl NED,"FW,MF",Groningen,21-114,2004,8.9,20,10,6,7,7,9,17,52.9,8,8,0,8,6,26,8,0,Matches
81,Anthony Descotte,be BEL,"FW,MF",Volendam,22-142,2003,3.5,4,2,3,1,0,3,4,75.0,1,0,0,0,0,4,0,0,Matches
82,Sergiño Dest,us USA,DF,PSV Eindhoven,25-050,2000,15.5,36,22,14,18,4,22,33,66.7,11,14,5,9,10,46,22,1,Matches
83,Gaoussou Diarra,ml MLI,"FW,MF",Feyenoord,23-032,2002,1.8,3,3,1,2,0,2,2,100.0,0,2,0,2,1,4,2,0,Matches
84,Matisse Didden,be BEL,DF,Utrecht,24-076,2001,7.6,6,2,4,2,0,2,6,33.3,4,12,8,4,7,13,51,2,Matches
85,Elijah Dijkstra,nl NED,DF,AZ Alkmaar,19-140,2006,3.2,5,2,3,2,0,3,8,37.5,5,3,0,3,3,8,9,1,Matches
86,Julius Dirksen,nl NED,"DF,MF",Go Ahead Eag,22-324,2003,0.6,0,0,0,0,0,0,0,,0,3,2,1,3,3,5,0,Matches
87,Kasper Dolberg,dk DEN,FW,Ajax,28-078,1997,3.6,1,1,1,0,0,0,1,0.0,1,2,0,2,2,3,2,0,Matches
88,Yoon Doyong,kr KOR,FW,Excelsior,19-056,2006,1.1,2,1,2,0,0,1,3,33.3,2,2,0,2,2,4,2,0,Matches
89,Couhaib Driouech,ma MAR,"FW,MF",PSV Eindhoven,23-250,2002,3.9,7,5,5,0,2,4,7,57.1,3,2,0,2,1,8,3,2,Matches
90,Joel Drommel,nl NED,GK,Sparta R'dam,29-037,1996,17.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,11,2,Matches
91,Lance Duijvestijn,nl NED,MF,Sparta R'dam,26-342,1999,7.7,19,15,7,7,5,5,20,25.0,15,6,2,4,3,22,17,2,Matches
92,Mike van Duinen,nl NED,FW,Excelsior,34-047,1991,4.5,6,5,1,5,0,4,6,66.7,2,6,1,5,1,7,7,0,Matches
93,Kiano Dyer,eng ENG,"MF,FW",Volendam,19-032,2006,0.3,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,1,0,Matches
94,Oliver Edvardsen,no NOR,FW,Ajax,26-279,1999,5.6,6,5,3,2,1,2,7,28.6,5,6,0,6,3,9,7,0,Matches
95,Victor Edvardsen,se SWE,"FW,MF",Go Ahead Eag,29-343,1996,7.8,5,3,0,2,3,4,5,80.0,1,2,1,1,0,5,2,0,Matches
96,Lushendry Edward Martes,nl NED,DF,Sparta R'dam,17-231,2008,0.5,2,1,0,2,0,1,1,100.0,0,1,1,0,0,2,3,0,Matches
97,Espen van Ee,nl NED,MF,Heerenveen,22-171,2003,0.6,3,0,0,3,0,2,2,100.0,0,1,0,1,0,3,2,0,Matches
98,Mike Eerdhuijzen,nl NED,DF,Utrecht,25-163,2000,1.6,3,2,1,2,0,1,1,100.0,0,3,3,0,1,4,8,0,Matches
99,Mats Egbring,nl NED,"DF,MF",Heerenveen,19-097,2006,0.4,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,3,0,Matches
100,Nils Eggens,nl NED,"MF,FW",Groningen,20-259,2005,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
101,Remi van Ekeris,nl NED,MF,Telstar,23-091,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
102,Noam Emeran,fr FRA,"DF,MF",Groningen,23-090,2002,0.3,2,1,2,0,0,1,1,100.0,0,1,0,1,1,3,0,0,Matches
103,Mario Engels,de GER,"MF,FW",Heracles Almelo,32-062,1993,4.7,3,2,2,1,0,1,3,33.3,2,0,0,0,1,4,0,0,Matches
104,Alonzo Engwanda,be BEL,MF,Utrecht,22-330,2003,16.0,46,25,18,25,3,16,26,61.5,10,22,8,14,22,68,46,2,Matches
105,Silvinho Esajas,sr SUR,MF,Volendam,23-168,2002,0.8,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,3,0,Matches
106,Jan Faberski,pl POL,FW,Zwolle,19-245,2006,4.4,5,2,3,1,1,2,6,33.3,4,8,0,8,1,6,2,0,Matches
107,Derensili Fernandes,nl NED,FW,Excelsior,24-209,2001,12.7,11,9,4,4,3,8,17,47.1,9,7,0,7,5,16,10,0,Matches
108,Noah Fernandez,be BEL,"MF,FW",PSV Eindhoven,17-348,2008,0.2,1,0,0,1,0,0,1,0.0,1,2,0,2,0,1,0,0,Matches
109,Nick Fichtinger,nl NED,MF,Zwolle,21-261,2004,3.3,16,12,5,10,1,7,13,53.8,6,7,3,4,8,24,13,0,Matches
110,Kian Fitz-Jim,nl NED,MF,Ajax,22-171,2003,3.3,9,7,5,4,0,4,9,44.4,5,3,0,3,13,22,5,1,Matches
111,Ryan Flamingo,nl NED,DF,PSV Eindhoven,22-357,2002,8.4,11,7,8,3,0,9,14,64.3,5,13,10,3,6,17,61,1,Matches
112,Sherel Floranus,cw CUW,DF,Zwolle,27-122,1998,16.4,14,5,8,4,2,11,27,40.7,16,15,3,12,28,42,64,0,Matches
113,Deveron Fonville,cw CUW,DF,NEC Nijmegen,22-221,2003,4.1,8,5,4,3,1,5,7,71.4,2,3,1,2,6,14,22,0,Matches
114,Ryan Fosso,ch SUI,MF,Fortuna Sittard,23-189,2002,16.8,38,23,16,17,5,18,31,58.1,13,21,6,15,26,64,27,1,Matches
115,Anton Gaaei,dk DEN,DF,Ajax,23-034,2002,7.8,6,6,5,0,1,5,8,62.5,3,7,2,5,8,14,18,0,Matches
116,Jadiel Pereira da Gama,nl NED,MF,Zwolle,16-008,2009,1.1,1,0,0,1,0,0,2,0.0,2,2,1,1,4,5,3,0,Matches
117,Anselmo García MacNulty,ie IRL,DF,Zwolle,22-307,2003,15.8,22,11,17,5,0,13,18,72.2,5,20,11,9,13,35,89,0,Matches
118,Yarek Gasiorowski,es ESP,DF,PSV Eindhoven,20-345,2005,14.0,14,8,7,6,1,8,10,80.0,2,28,14,14,23,37,74,2,Matches
119,Stijn van Gassel,nl NED,GK,Excelsior,29-066,1996,13.3,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,10,0,Matches
120,Moussa Gbemou,be BEL,MF,Fortuna Sittard,18-105,2007,0.1,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,2,0,Matches
121,Brahim Ghalidi,be BEL,"FW,MF",NAC Breda,20-326,2005,0.8,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,Matches
122,Tristan van Gilst,nl NED,"FW,MF",Heracles Almelo,22-308,2003,7.5,4,4,1,3,0,2,4,50.0,2,10,1,9,4,8,14,0,Matches
123,Paul Gladon,nl NED,"FW,MF",Fortuna Sittard,33-280,1992,6.1,2,2,0,2,0,1,5,20.0,4,2,0,2,0,2,8,0,Matches
124,Oscar Gloukh,il ISR,"MF,FW",Ajax,21-266,2004,12.1,20,10,6,11,3,9,19,47.4,10,3,0,3,1,21,3,0,Matches
125,Mika Godts,be BEL,"FW,MF",Ajax,20-199,2005,13.1,11,4,4,5,2,4,10,40.0,6,17,2,15,6,17,4,0,Matches
126,Wouter Goes,nl NED,DF,AZ Alkmaar,21-196,2004,14.4,18,10,12,6,0,7,12,58.3,5,24,15,9,20,38,52,0,Matches
127,Roberto González,es ESP,MF,NEC Nijmegen,24-351,2001,0.9,2,2,1,1,0,0,2,0.0,2,1,0,1,0,2,0,0,Matches
128,Tristan Gooijer,nl NED,DF,Zwolle,21-112,2004,5.2,7,3,3,3,1,3,3,100.0,0,11,6,5,5,12,28,0,Matches
129,Kenzo Goudmijn,nl NED,"MF,FW",Go Ahead Eag,24-005,2001,6.8,10,5,8,2,0,3,14,21.4,11,9,1,8,2,12,3,0,Matches
130,Tom de Graaff,nl NED,GK,Zwolle,21-013,2004,15.0,2,1,2,0,0,1,2,50.0,1,0,0,0,0,2,8,3,Matches
131,Simon Graves Jensen,dk DEN,DF,Zwolle,26-215,1999,16.4,13,9,11,2,0,7,12,58.3,5,27,21,6,18,31,139,4,Matches
132,Leo Greiml,at AUT,DF,NAC Breda,24-173,2001,6.5,14,10,10,4,0,7,7,100.0,0,13,10,3,4,18,44,0,Matches
133,Nesto Groen,nl NED,FW,Excelsior,21-154,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
134,Eser Gürbüz,nl NED,FW,Heerenveen,18-292,2007,2.8,4,2,2,0,2,2,2,100.0,0,2,0,2,0,4,1,0,Matches
135,Jonathan de Guzmán,nl NED,"MF,FW",Sparta R'dam,38-101,1987,0.9,4,2,0,3,1,2,2,100.0,0,0,0,0,0,4,3,0,Matches
136,Milan de Haan,nl NED,"MF,FW",Volendam,22-033,2003,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
137,Anis Hadj Moussa,dz ALG,FW,Feyenoord,23-315,2002,13.9,14,9,4,5,5,9,22,40.9,13,6,0,6,3,17,9,0,Matches
138,Sebastiaan Hagedoorn,nl NED,"MF,FW",Telstar,21-023,2004,0.9,2,1,0,1,1,1,1,100.0,0,0,0,0,0,2,0,0,Matches
139,Sébastien Haller,ci CIV,FW,Utrecht,31-184,1994,7.5,7,3,1,4,2,2,7,28.6,5,5,1,4,4,11,4,0,Matches
140,Mo Hamdaoui,nl NED,"MF,DF",Telstar,32-196,1993,0.7,3,1,2,1,0,1,3,33.3,2,0,0,0,0,3,2,0,Matches
141,Noa El Hamdaoui,,MF,Excelsior,,,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
142,Jeff Hardeveld,nl NED,DF,Telstar,30-299,1995,16.1,37,21,27,8,2,16,31,51.6,15,22,10,12,14,51,70,1,Matches
143,Lennard Hartjes,nl NED,MF,Excelsior,22-260,2003,2.5,4,2,2,2,0,2,3,66.7,1,2,0,2,6,10,4,0,Matches
144,Stan Henderikx,nl NED,DF,Excelsior,22-168,2003,4.6,8,5,5,3,0,4,7,57.1,3,3,1,2,12,20,19,0,Matches
145,Lucas Vennegoor of Hesselink,nl NED,FW,Twente,19-284,2006,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
146,Soufiane Hetli,nl NED,"FW,MF",Telstar,24-207,2001,11.3,15,12,6,5,4,11,20,55.0,9,5,0,5,5,20,7,2,Matches
147,Rio Hillen,nl NED,DF,NAC Breda,22-293,2003,14.3,29,18,17,12,0,15,20,75.0,5,25,9,16,17,46,78,1,Matches
148,Mark Hoekstra,nl NED,"MF,FW",Groningen,19-316,2006,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,Matches
149,Tijmen Holla,,GK,Excelsior,,,0.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
150,Lewis Holtby,de GER,"MF,FW",NAC Breda,35-096,1990,11.9,29,18,12,15,2,11,21,52.4,10,17,3,14,4,33,23,2,Matches
151,Sydney van Hooijdonk,nl NED,FW,NAC Breda,25-320,2000,11.6,13,6,3,7,3,5,5,100.0,0,4,0,4,1,14,4,0,Matches
152,Nikolai Hopland,no NOR,DF,Heerenveen,21-152,2004,4.5,4,2,3,1,0,1,6,16.7,5,3,0,3,5,9,27,1,Matches
153,Siebe Horemans,be BEL,DF,Utrecht,27-204,1998,15.6,31,15,19,11,1,19,38,50.0,19,13,3,10,17,48,56,1,Matches
154,Jizz Hornkamp,nl NED,FW,Heracles Almelo,27-291,1998,12.3,15,10,4,7,4,6,10,60.0,4,8,1,7,4,19,11,0,Matches
155,Ajdin Hrustic,au AUS,MF,Heracles Almelo,29-171,1996,14.1,26,15,7,11,8,17,28,60.7,11,12,6,6,7,33,12,4,Matches
156,Justin Hubner,id IDN,DF,Fortuna Sittard,22-100,2003,4.5,10,9,5,3,2,8,9,88.9,1,9,4,5,9,19,28,0,Matches
157,Joël Ideho,nl NED,"FW,MF",Volendam,22-159,2003,5.8,9,5,3,5,1,3,9,33.3,6,10,0,10,2,11,5,1,Matches
158,Younes Taha El Idrissi,ma MAR,"MF,FW",Groningen,23-026,2002,15.3,30,19,11,8,11,13,30,43.3,17,17,0,17,5,35,5,0,Matches
159,Mohammed Ihattaren,nl NED,"FW,MF",Fortuna Sittard,23-314,2002,11.8,6,2,2,2,2,4,9,44.4,5,12,0,12,3,9,5,0,Matches
160,Hwang In-beom,kr KOR,MF,Feyenoord,29-094,1996,2.8,8,4,2,5,1,2,5,40.0,3,4,0,4,4,12,8,2,Matches
161,Zidane Iqbal,iq IRQ,MF,Utrecht,22-240,2003,2.8,9,3,1,6,2,3,5,60.0,2,2,1,1,4,13,1,0,Matches
162,Ko Itakura,jp JPN,DF,Ajax,28-330,1997,9.8,9,7,6,3,0,6,10,60.0,4,21,12,9,12,21,70,1,Matches
163,Dean James,id IDN,DF,Go Ahead Eag,25-237,2000,12.5,18,12,9,7,2,10,20,50.0,10,3,1,2,12,30,42,0,Matches
164,Dies Janse,nl NED,DF,Groningen,19-340,2006,15.0,16,11,10,3,3,7,9,77.8,2,14,8,6,8,24,63,0,Matches
165,Timo Jansink,nl NED,GK,Heracles Almelo,22-282,2003,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,2,Matches
166,Simon Janssen,nl NED,DF,Excelsior,25-089,2000,1.4,1,1,1,0,0,0,2,0.0,2,2,0,2,1,2,2,0,Matches
167,Vitezslav Jaros,cz CZE,GK,Ajax,24-153,2001,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,Matches
168,Malcolm Jeng,se SWE,DF,Feyenoord,20-289,2005,0.5,1,0,1,0,0,0,0,,0,1,0,1,2,3,2,0,Matches
169,Isak Jensen,dk DEN,FW,AZ Alkmaar,22-000,2003,9.2,8,5,1,6,1,5,10,50.0,5,11,0,11,5,13,13,0,Matches
170,Victor Jensen,dk DEN,"MF,FW",Utrecht,25-318,2000,5.3,12,6,4,7,1,5,8,62.5,3,3,0,3,3,15,2,0,Matches
171,Miliano Jonathans,id IDN,"FW,MF",Utrecht,21-262,2004,3.0,2,1,0,2,0,1,3,33.3,2,2,0,2,0,2,5,0,Matches
172,Tika de Jonge,nl NED,MF,Groningen,22-287,2003,14.5,37,15,10,23,4,22,45,48.9,23,15,1,14,13,50,21,3,Matches
173,Mauro Júnior,br BRA,"MF,DF",PSV Eindhoven,26-231,1999,11.1,26,19,14,8,4,10,24,41.7,14,21,4,17,18,44,24,4,Matches
