Player,Nation,Pos,Squad,Age,Born,90s,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks
Dele Alli,ENG,MF,Everton,26,1996,0.4,15,13,2,1,0,0,0,0,0,0,0,0,12,0,0
Miguel Almirón,PAR,FW,Newcastle Utd,28,1994,27.7,982,946,30,0,3,4,26,18,11,0,0,0,811,6,29
Julián Álvarez,ARG,"FW,MF",Manchester City,22,2000,16.3,503,478,21,2,7,3,26,4,4,3,0,0,395,4,17
Daniel Amartey,GHA,DF,Leicester City,27,1994,17.9,1114,1092,20,15,2,2,0,5,0,0,0,0,1015,2,2
Samuel Amo-Ameyaw,ENG,MF,Southampton,16,2006,0.0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Joachim Andersen,DEN,DF,Crystal Palace,26,1996,30.9,1972,1840,123,107,4,44,10,13,1,0,0,0,1561,9,13
Elliot Anderson,ENG,"MF,FW",Newcastle Utd,19,2002,4.6,198,193,3,0,1,0,9,2,1,0,0,0,150,2,10
Jaidon Anthony,ENG,"MF,FW",Bournemouth,22,1999,14.0,526,480,45,9,2,5,43,21,14,9,1,1,387,1,18
Michail Antonio,JAM,FW,West Ham,32,1990,20.3,348,335,12,1,1,1,35,8,0,0,0,0,186,1,18
Antony,BRA,FW,Manchester Utd,22,2000,20.0,819,804,15,1,3,2,32,13,1,0,0,0,651,0,29
Cameron Archer,ENG,"FW,MF",Aston Villa,21,2001,0.5,12,11,1,1,0,0,1,0,0,0,0,0,8,0,1
Alphonse Areola,FRA,GK,West Ham,29,1993,3.4,92,59,32,2,0,0,0,0,0,0,0,0,67,1,0
Joe Aribo,NGA,"MF,FW",Southampton,26,1996,13.6,385,376,9,0,0,0,8,2,0,0,0,0,280,0,16
Adam Armstrong,ENG,"FW,MF",Southampton,25,1997,14.8,302,267,35,0,0,4,14,3,0,0,0,0,220,0,21
Stuart Armstrong,SCO,"MF,FW",Southampton,30,1992,15.6,676,634,40,4,3,3,37,14,2,0,2,0,531,2,24
Kepa Arrizabalaga,ESP,GK,Chelsea,27,1994,28.5,1046,805,241,59,0,3,0,0,0,0,0,0,871,0,1
Pierre-Emerick Aubameyang,GAB,FW,Chelsea,33,1989,6.2,111,101,10,0,0,0,3,0,0,0,0,0,82,0,5
Ludwig Augustinsson,SWE,DF,Aston Villa,28,1994,0.9,43,34,9,1,0,0,5,8,0,0,0,0,26,0,0
Serge Aurier,CIV,DF,Nott'ham Forest,29,1992,21.6,943,758,183,16,1,0,40,167,0,0,0,0,667,2,28
Taiwo Awoniyi,NGA,FW,Nott'ham Forest,24,1997,15.6,223,220,3,0,2,1,3,1,0,0,0,0,143,0,9
Yasin Ayari,SWE,MF,Brighton,18,2003,0.7,23,22,0,0,1,0,0,0,0,0,0,0,20,1,0
André Ayew,GHA,"FW,MF",Nott'ham Forest,32,1989,3.5,73,68,5,0,0,0,1,0,1,0,0,0,53,0,0
Jordan Ayew,GHA,"FW,MF",Crystal Palace,30,1991,30.2,875,860,13,3,5,1,43,9,0,0,0,0,676,2,34
Luke Ayling,ENG,DF,Leeds United,30,1991,22.8,1132,912,212,22,0,11,62,190,0,0,0,0,786,8,46
César Azpilicueta,ESP,DF,Chelsea,32,1989,17.0,1065,893,169,30,0,0,26,139,0,0,0,0,872,3,14
Benoît Badiashile,FRA,DF,Chelsea,21,2001,10.1,860,840,19,17,1,6,2,2,0,0,0,0,769,1,4
Leon Bailey,JAM,"FW,MF",Aston Villa,24,1997,21.9,547,507,40,4,4,5,96,10,18,13,0,0,337,0,31
Stefan Bajcetic,ESP,MF,Liverpool,17,2004,5.8,258,255,3,3,0,3,5,0,0,0,0,0,200,0,6
Dominic Ballard,ENG,"FW,MF",Southampton,17,2005,0.3,7,5,2,0,0,0,0,1,0,0,0,0,5,0,0
Patrick Bamford,ENG,FW,Leeds United,28,1993,16.8,333,294,38,0,1,0,5,1,0,0,0,0,229,1,10
Shandon Baptiste,GRN,MF,Brentford,24,1998,6.9,295,287,6,1,2,0,11,3,2,2,0,0,247,2,7
Harvey Barnes,ENG,"FW,MF",Leicester City,24,1997,30.1,786,769,10,0,5,1,44,8,0,0,0,0,549,7,31
Gavin Bazunu,IRL,GK,Southampton,20,2002,32.0,1178,847,325,88,0,1,0,0,0,0,0,0,718,6,0
Mads Bech Sørensen,DEN,"DF,MF",Brentford,23,1999,0.2,11,7,4,0,0,0,0,4,0,0,0,0,7,0,0
Jan Bednarek,POL,DF,Southampton,26,1996,18.6,902,849,52,35,0,3,1,12,0,0,0,0,753,1,8
Jan Bednarek,POL,DF,Aston Villa,26,1996,1.1,66,64,2,2,0,0,0,0,0,0,0,0,60,0,1
Donny van de Beek,NED,MF,Manchester Utd,25,1997,1.9,61,56,3,0,0,0,0,0,1,0,0,0,46,2,4
Asmir Begović,BIH,GK,Everton,35,1987,1.0,30,21,9,1,0,0,0,0,0,0,0,0,21,0,0
Armel Bella Kotchap,GER,DF,Southampton,20,2001,20.9,937,908,28,21,1,9,4,5,0,0,0,0,749,1,12
Saïd Benrahma,ALG,"FW,MF",West Ham,26,1995,23.0,796,771,20,1,5,2,83,8,4,4,0,0,597,5,29
Rodrigo Bentancur,URU,MF,Tottenham,25,1997,16.7,880,852,25,11,3,3,16,4,1,0,0,0,738,3,19
Daniel Bentley,ENG,GK,Wolves,29,1993,2.0,80,52,28,5,0,0,0,0,0,0,0,0,61,0,0
Victor Bernth Kristiansen,DEN,DF,Leicester City,19,2002,9.9,496,376,117,6,1,0,29,100,11,6,4,0,327,3,16
Owen Bevan,WAL,DF,Bournemouth,18,2003,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
Giulian Biancone,FRA,DF,Nott'ham Forest,22,2000,0.2,21,19,2,0,0,0,1,2,0,0,0,0,15,0,0
Philip Billing,DEN,"MF,FW",Bournemouth,26,1996,30.7,1055,1009,43,20,5,10,38,6,10,5,1,0,813,3,32
Yves Bissouma,MLI,MF,Tottenham,25,1996,11.2,733,714,16,11,1,5,2,1,0,0,0,0,666,3,12
Willy Boly,CIV,DF,Nott'ham Forest,31,1991,7.6,258,254,4,3,0,0,0,1,0,0,0,0,194,0,3
Sven Botman,NED,DF,Newcastle Utd,22,2000,34.7,1765,1717,42,32,0,30,1,4,0,0,0,0,1527,6,7
Jarrod Bowen,ENG,"FW,MF",West Ham,25,1996,35.9,881,768,109,11,6,4,159,3,90,85,0,0,552,4,58
James Bree,ENG,DF,Southampton,24,1997,4.1,178,150,28,2,0,1,13,26,0,0,0,0,133,0,4
Armando Broja,ALB,FW,Chelsea,20,2001,3.3,53,51,2,0,0,1,0,0,0,0,0,0,33,0,0
David Brooks,WAL,"FW,MF",Bournemouth,25,1997,1.9,63,61,2,0,0,0,6,0,2,1,1,0,46,0,3
Lewis Brunt,ENG,DF,Leicester City,21,2000,0.3,21,16,5,0,0,0,0,5,0,0,0,0,17,0,1
Emi Buendía,ARG,"MF,FW",Aston Villa,25,1996,26.8,1020,954,63,7,11,7,18,7,5,2,0,1,787,3,38
Hugo Bueno,ESP,DF,Wolves,19,2002,14.6,679,536,140,9,0,0,60,113,18,2,16,0,547,3,21
Facundo Buonanotte,ARG,"FW,MF",Brighton,17,2004,6.3,194,190,4,1,0,1,7,1,2,2,0,0,157,0,5
Dan Burn,ENG,DF,Newcastle Utd,30,1992,34.6,1715,1437,275,17,0,7,17,257,0,0,0,0,1361,3,29
Cafú,POR,MF,Nott'ham Forest,29,1993,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Moisés Caicedo,ECU,MF,Brighton,20,2001,34.9,2251,2214,37,12,11,9,17,25,0,0,0,0,1993,0,38
Tom Cairney,SCO,MF,Fulham,31,1991,11.0,750,715,33,9,2,4,37,4,17,7,3,0,632,2,13
Duje Ćaleta-Car,CRO,DF,Southampton,25,1996,10.5,568,542,22,17,0,3,1,1,0,0,0,0,480,4,1
Dominic Calvert-Lewin,ENG,FW,Everton,25,1997,12.9,221,220,1,0,0,1,6,0,0,0,0,0,131,0,9
Chem Campbell,WAL,"FW,MF",Wolves,19,2002,0.8,32,31,1,0,0,0,4,0,1,1,0,0,23,0,1
João Cancelo,POR,DF,Manchester City,28,1994,14.2,1220,1120,98,20,2,14,45,78,0,0,0,0,1036,2,15
Thomas Cannon,IRL,FW,Everton,19,2002,0.3,5,4,1,0,0,0,0,0,0,0,0,0,4,0,0
Sergi Canós,ESP,"FW,DF",Brentford,25,1997,0.9,43,39,3,1,0,0,3,2,0,0,0,0,23,1,0
Diego Carlos,BRA,DF,Aston Villa,29,1993,2.3,142,136,5,4,0,1,1,1,0,0,0,0,112,1,1
Fabio Carvalho,POR,"MF,FW",Liverpool,19,2002,3.9,143,140,2,0,0,0,2,1,0,0,0,0,117,1,3
Casemiro,BRA,MF,Manchester Utd,30,1992,23.6,1439,1408,24,22,12,13,19,1,0,0,0,0,1114,7,29
Matty Cash,POL,DF,Aston Villa,24,1997,20.2,1006,809,194,18,2,6,46,176,0,0,0,0,777,3,24
Timothy Castagne,BEL,DF,Leicester City,26,1995,36.2,1836,1545,287,17,3,2,58,270,0,0,0,0,1470,4,43
Jonny Castro,ESP,DF,Wolves,28,1994,14.0,832,698,132,12,3,1,18,120,0,0,0,0,701,2,23
Nathaniel Chalobah,ENG,MF,Fulham,27,1994,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0
Trevoh Chalobah,ENG,DF,Chelsea,23,1999,17.9,1200,1132,66,23,0,4,13,43,0,0,0,0,1051,2,11
Calum Chambers,ENG,"DF,MF",Aston Villa,27,1995,3.9,207,191,13,4,0,1,4,9,0,0,0,0,157,3,1
Shea Charles,NIR,DF,Manchester City,18,2003,0.3,25,22,3,1,0,0,0,1,0,0,0,0,23,0,1
Ben Chilwell,ENG,"DF,MF",Chelsea,25,1996,15.6,977,774,198,25,2,5,92,121,52,25,20,0,762,5,18
Ryan Christie,SCO,"MF,FW",Bournemouth,27,1995,20.4,651,621,28,3,6,7,32,4,20,11,5,0,521,2,16
Carney Chukwuemeka,ENG,"MF,FW",Chelsea,18,2003,3.9,203,202,1,0,0,2,3,0,0,0,0,0,179,0,6
Bobby Clark,ENG,MF,Liverpool,17,2005,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Nathaniel Clyne,ENG,DF,Crystal Palace,31,1991,18.2,832,674,156,7,0,3,21,149,0,0,0,0,654,2,12
Conor Coady,ENG,DF,Everton,29,1993,23.3,1209,1169,35,31,1,10,1,3,0,0,0,0,1025,5,1
Jack Colback,ENG,MF,Nott'ham Forest,32,1989,5.5,143,139,4,2,0,0,1,1,0,0,0,0,119,0,3
Séamus Coleman,IRL,DF,Everton,33,1988,18.4,789,615,174,10,0,3,22,164,0,0,0,0,597,0,20
Nathan Collins,IRL,DF,Wolves,21,2001,20.2,1138,1112,23,17,0,9,0,6,0,0,0,0,1001,3,5
Levi Colwill,ENG,DF,Brighton,19,2003,13.6,1165,1096,64,27,2,1,1,11,0,0,0,0,1027,5,6
Lewis Cook,ENG,MF,Bournemouth,25,1997,19.1,751,692,56,32,1,3,45,0,15,15,0,0,593,3,20
Steve Cook,ENG,DF,Nott'ham Forest,31,1991,10.6,459,445,13,11,0,6,1,2,0,0,0,0,369,1,2
Liam Cooper,SCO,DF,Leeds United,30,1991,15.8,789,756,33,29,0,8,1,4,0,0,0,0,620,0,3
Maxwel Cornet,CIV,FW,West Ham,25,1996,2.7,97,93,2,0,0,0,6,1,0,0,0,0,72,2,7
Diego Costa,ESP,FW,Wolves,33,1988,13.8,221,204,17,1,1,0,6,0,1,0,0,0,158,0,13
Vladimír Coufal,CZE,DF,West Ham,29,1992,23.7,1174,907,260,16,0,0,113,244,0,0,0,0,730,7,47
Philippe Coutinho,BRA,"MF,FW",Aston Villa,30,1992,8.8,384,352,30,13,5,1,19,5,6,3,1,0,288,2,7
Conor Coventry,IRL,"MF,FW",West Ham,22,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew Craig,SCO,MF,Tottenham,19,2003,0.2,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
Aaron Cresswell,ENG,DF,West Ham,32,1989,24.8,1448,1157,288,40,1,5,133,192,56,5,44,1,1127,3,35
Marc Cucurella,ESP,DF,Chelsea,24,1998,18.6,1293,1093,192,28,0,2,44,151,13,8,3,0,1090,8,26
Matheus Cunha,BRA,FW,Wolves,23,1999,10.7,234,214,19,1,1,0,8,3,0,0,0,0,171,1,7
Patson Daka,ZAM,FW,Leicester City,23,1998,13.2,295,264,29,0,5,0,8,10,0,0,0,0,195,2,11
Diogo Dalot,POR,DF,Manchester Utd,23,1999,23.9,1441,1216,219,17,3,20,44,202,0,0,0,0,1141,6,35
Mikkel Damsgaard,DEN,"MF,FW",Brentford,22,2000,11.0,407,387,14,8,5,2,29,1,2,1,1,0,275,6,12
Danilo,BRA,MF,Nott'ham Forest,21,2001,10.8,235,225,7,0,2,1,3,2,0,0,0,0,148,3,18
Arnaut Danjuma,NED,"FW,MF",Tottenham,25,1997,1.9,56,56,0,0,0,0,2,0,0,0,0,0,39,0,4
Josh Dasilva,ENG,MF,Brentford,23,1998,15.4,617,591,25,8,1,1,33,11,6,4,0,0,491,1,17
David Datro Fofana,CIV,FW,Chelsea,19,2002,0.8,9,9,0,0,1,0,1,0,0,0,0,0,7,0,0
Ben Davies,WAL,DF,Tottenham,29,1993,25.4,1281,1190,87,27,1,8,35,60,0,0,0,0,1040,4,22
Tom Davies,ENG,MF,Everton,24,1998,6.0,234,227,6,5,3,3,2,1,0,0,0,0,173,1,6
Craig Dawson,ENG,DF,West Ham,32,1990,8.0,310,299,9,8,0,2,2,1,0,0,0,0,245,2,3
Craig Dawson,ENG,DF,Wolves,32,1990,15.7,926,897,27,22,0,4,0,5,0,0,0,0,780,2,3
Kevin De Bruyne,BEL,MF,Manchester City,31,1991,26.9,1626,1454,160,53,28,27,226,31,72,20,32,6,1192,12,41
Bobby De Cordova-Reid,JAM,"FW,DF",Fulham,29,1993,27.5,907,829,74,6,1,2,53,68,0,0,0,0,636,4,35
Siriki Dembélé,CIV,"FW,MF",Bournemouth,25,1996,1.2,47,45,2,0,0,0,3,2,0,0,0,0,37,0,1
Leander Dendoncker,BEL,MF,Aston Villa,27,1995,7.7,284,278,5,4,0,0,2,1,0,0,0,0,248,1,5
Leander Dendoncker,BEL,MF,Wolves,27,1995,2.4,99,96,3,3,0,2,1,0,0,0,0,0,86,0,5
Emmanuel Dennis,NGA,"FW,MF",Nott'ham Forest,24,1997,8.0,183,178,4,0,0,0,11,3,0,0,0,0,124,1,14
Halil Dervişoğlu,TUR,MF,Brentford,22,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kiernan Dewsbury-Hall,ENG,MF,Leicester City,23,1998,25.6,1154,1120,24,9,9,20,46,3,7,7,0,0,872,10,26
Ibrahima Diallo,FRA,MF,Southampton,23,1999,9.1,402,395,7,7,0,2,4,0,0,0,0,0,317,0,9
Rúben Dias,POR,DF,Manchester City,25,1997,22.2,2080,2029,51,38,1,6,1,7,0,0,0,0,1928,0,7
Luis Díaz,COL,FW,Liverpool,25,1997,11.1,462,453,7,0,0,7,8,6,1,0,0,0,376,2,15
Eric Dier,ENG,DF,Tottenham,28,1994,31.3,2001,1929,68,58,2,17,11,8,0,0,0,0,1708,4,15
Lucas Digne,FRA,DF,Aston Villa,29,1993,16.7,927,749,177,23,0,4,77,142,12,5,4,0,696,1,23
Issa Diop,FRA,DF,Fulham,25,1997,22.4,1399,1352,46,41,0,8,2,1,0,0,0,0,1216,1,8
Moussa Djenepo,MLI,"DF,FW",Southampton,24,1998,7.9,244,216,27,3,0,2,12,24,0,0,0,0,179,1,11
Matt Doherty,IRL,"DF,MF",Tottenham,30,1992,7.4,408,345,61,2,0,1,18,59,0,0,0,0,329,2,8
Abdoulaye Doucouré,MLI,MF,Everton,29,1993,17.0,548,530,16,0,1,0,8,0,0,0,0,0,430,2,14
Cheick Doucouré,MLI,MF,Crystal Palace,22,2000,30.8,1247,1229,16,16,3,2,6,0,0,0,0,0,1038,2,30
Flynn Downes,ENG,MF,West Ham,23,1999,8.5,331,323,7,2,0,2,3,0,0,0,0,0,289,1,6
Kami Doyle,ENG,MF,Southampton,16,2005,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
Cody Drameh,ENG,DF,Leeds United,20,2001,0.8,38,31,7,1,0,0,1,6,0,0,0,0,30,0,1
Martin Dúbravka,SVK,GK,Newcastle Utd,33,1989,1.7,54,38,16,1,0,0,0,0,0,0,0,0,49,0,0
Shane Duffy,IRL,"DF,FW",Fulham,30,1992,0.2,20,19,1,0,0,0,0,0,0,0,0,0,16,0,0
Lewis Dunk,ENG,DF,Brighton,30,1991,36.0,3223,3064,156,111,4,21,2,10,0,0,0,0,2911,3,13
Jáder Durán,COL,"FW,MF",Aston Villa,18,2003,1.5,29,26,3,0,0,0,2,1,0,0,0,0,16,0,1
Malcolm Ebiowei,ENG,"MF,FW",Crystal Palace,18,2003,0.4,10,10,0,0,0,0,3,0,0,0,0,0,5,0,2
Ederson,BRA,GK,Manchester City,28,1993,35.0,1257,1049,207,55,1,8,0,0,0,0,0,0,1079,1,1
Odsonne Édouard,FRA,FW,Crystal Palace,24,1998,20.0,412,390,20,0,1,0,4,0,0,0,0,0,295,2,12
Samuel Edozie,ENG,"FW,MF",Southampton,19,2003,6.3,164,163,0,0,1,0,11,0,0,0,0,0,111,1,12
Anthony Elanga,SWE,FW,Manchester Utd,20,2002,4.7,130,127,3,0,0,1,7,2,0,0,0,0,95,0,2
Harvey Elliott,ENG,"MF,FW",Liverpool,19,2003,17.9,1009,962,39,0,8,4,34,10,2,1,0,0,809,8,24
Mohamed Elneny,EGY,MF,Arsenal,30,1992,1.3,60,58,2,2,0,0,0,0,0,0,0,0,57,0,1
Mohamed Elyounoussi,NOR,"MF,FW",Southampton,27,1994,24.1,633,610,21,2,7,1,34,16,1,1,0,0,426,2,22
Emerson,BRA,DF,Tottenham,23,1999,19.3,1060,884,170,23,2,6,46,146,1,0,0,0,848,6,37
Julio Enciso,PAR,"FW,MF",Brighton,18,2004,9.0,258,249,8,0,3,1,12,3,0,0,0,0,179,1,5
Christian Eriksen,DEN,MF,Manchester Utd,30,1992,22.8,1485,1373,106,32,9,20,81,7,62,27,16,2,1203,6,28
Pervis Estupiñán,ECU,DF,Brighton,24,1998,29.7,1926,1687,234,31,5,8,101,199,4,0,3,0,1576,5,57
Jonny Evans,NIR,DF,Leicester City,34,1988,11.7,789,764,24,23,0,2,0,1,0,0,0,0,690,1,4
Eberechi Eze,ENG,"MF,FW",Crystal Palace,24,1998,29.3,1178,1019,149,70,11,5,78,7,51,22,12,1,923,10,15
Łukasz Fabiański,POL,GK,West Ham,37,1985,34.6,930,587,339,90,0,2,0,0,0,0,0,0,598,4,0
Fabinho,BRA,MF,Liverpool,28,1993,29.7,1832,1789,38,31,5,6,5,7,0,0,0,0,1617,5,18
Wout Faes,BEL,DF,Leicester City,24,1998,31.0,1846,1789,54,48,2,9,0,1,0,0,0,0,1581,3,10
Felipe,BRA,DF,Nott'ham Forest,33,1989,15.8,568,545,20,13,0,3,2,7,0,0,0,0,411,3,11
João Félix,POR,"FW,MF",Chelsea,22,1999,10.5,356,314,39,5,5,4,19,5,12,2,9,0,274,3,9
Evan Ferguson,IRL,FW,Brighton,17,2004,10.6,225,203,21,0,1,0,2,0,0,0,0,0,180,1,3
Bruno Fernandes,POR,"MF,FW",Manchester Utd,27,1994,36.8,2030,1838,182,32,35,36,141,24,83,20,23,2,1498,10,65
Enzo Fernández,ARG,MF,Chelsea,21,2001,17.2,1440,1381,56,51,11,17,14,2,3,1,1,0,1269,3,13
Roberto Firmino,BRA,"FW,MF",Liverpool,30,1991,13.5,566,548,16,1,8,0,12,6,0,0,0,0,444,2,21
Junior Firpo,DOM,DF,Leeds United,25,1996,15.2,621,505,114,8,1,1,12,106,0,0,0,0,454,2,18
Phil Foden,ENG,FW,Manchester City,22,2000,20.5,1111,1046,61,9,4,4,91,13,39,4,26,2,904,4,32
Wesley Fofana,FRA,DF,Leicester City,21,2000,2.0,140,138,1,1,0,0,0,0,0,0,0,0,117,1,3
Wesley Fofana,FRA,DF,Chelsea,21,2000,13.1,872,842,29,23,0,3,3,6,0,0,0,0,779,1,4
Pablo Fornals,ESP,"FW,MF",West Ham,26,1996,16.7,771,719,48,6,7,10,59,7,21,18,2,0,557,4,22
Adam Forshaw,ENG,MF,Leeds United,30,1991,5.3,244,222,22,7,0,2,20,2,9,6,2,0,196,0,4
Fraser Forster,ENG,GK,Tottenham,34,1988,13.5,363,241,121,28,0,0,0,0,0,0,0,0,266,1,1
Tyrese Francois,AUS,FW,Fulham,22,2000,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
Ryan Fraser,SCO,FW,Newcastle Utd,28,1994,3.5,122,112,7,2,0,0,13,2,3,0,1,0,85,3,4
Fred,BRA,MF,Manchester Utd,29,1993,13.9,781,761,16,9,7,1,14,1,3,0,1,0,618,4,26
Ryan Fredericks,ENG,DF,Bournemouth,29,1992,5.9,220,177,43,1,0,0,15,42,0,0,0,0,149,0,11
Remo Freuler,SUI,MF,Nott'ham Forest,30,1992,24.0,836,812,23,20,0,2,5,2,0,0,0,0,664,1,17
Cody Gakpo,NED,"FW,MF",Liverpool,23,1999,16.2,392,381,9,0,3,0,17,2,4,3,0,0,293,2,11
Conor Gallagher,ENG,MF,Chelsea,22,2000,18.0,871,818,50,13,1,6,49,10,21,9,7,0,706,3,29
Idrissa Gana Gueye,SEN,MF,Everton,32,1989,28.6,1226,1205,17,13,1,4,10,3,0,0,0,0,1025,4,23
Ben Gannon-Doak,SCO,FW,Liverpool,16,2005,0.3,14,14,0,0,0,0,0,0,0,0,0,0,10,0,1
Alejandro Garnacho,ARG,"FW,MF",Manchester Utd,18,2004,6.3,187,187,0,0,0,2,2,0,0,0,0,0,150,0,7
James Garner,ENG,"MF,DF",Everton,21,2001,8.9,353,310,41,6,0,2,37,16,17,15,2,0,256,2,9
David de Gea,ESP,GK,Manchester Utd,31,1990,38.0,1218,968,243,64,1,3,0,0,0,0,0,0,866,7,1
Joe Gelhardt,ENG,FW,Leeds United,20,2002,2.4,67,62,3,0,1,0,1,0,0,0,0,0,43,2,4
Saman Ghoddos,IRN,"MF,FW",Brentford,28,1993,1.5,79,68,11,3,1,0,7,3,4,1,3,0,59,0,1
Morgan Gibbs-White,ENG,"FW,MF",Wolves,22,2000,2.0,95,88,7,2,0,1,8,1,4,0,3,0,75,0,2
Morgan Gibbs-White,ENG,"MF,FW",Nott'ham Forest,22,2000,33.0,1078,891,171,62,16,8,161,5,94,43,44,1,659,16,30
Bryan Gil,ESP,"MF,FW",Tottenham,21,2001,1.6,60,57,3,1,0,0,2,1,0,0,0,0,47,0,3
Billy Gilmour,SCO,MF,Brighton,21,2001,5.6,408,403,2,2,2,1,2,0,0,0,0,0,364,3,3
Wilfried Gnonto,ITA,"FW,MF",Leeds United,18,2003,15.0,512,482,26,1,4,0,42,13,10,2,1,0,370,4,35
Ben Godfrey,ENG,DF,Everton,24,1998,8.9,281,232,48,1,0,0,7,47,0,0,0,0,182,1,9
João Gomes,BRA,MF,Wolves,21,2001,7.3,322,307,14,11,0,3,8,1,1,0,0,0,250,1,9
Toti Gomes,POR,DF,Wolves,23,1999,10.9,555,499,55,7,0,5,9,48,0,0,0,0,460,1,5
Joe Gomez,ENG,DF,Liverpool,25,1997,16.3,1361,1316,39,6,2,11,4,30,0,0,0,0,1166,6,5
Sergio Gómez,ESP,"DF,MF",Manchester City,21,2000,3.9,317,287,30,5,0,0,8,22,3,0,3,0,279,0,7
Anthony Gordon,ENG,"FW,MF",Newcastle Utd,21,2001,5.4,198,191,4,1,2,0,9,1,2,2,0,0,162,3,4
Anthony Gordon,ENG,FW,Everton,21,2001,12.2,280,272,7,0,1,1,25,1,2,2,0,0,193,1,10
Demarai Gray,JAM,"FW,MF",Everton,26,1996,27.9,838,666,172,57,2,8,173,7,74,53,20,0,579,0,38
Jack Grealish,ENG,FW,Manchester City,26,1995,22.8,1072,1011,56,7,6,8,53,25,24,12,0,1,902,5,35
Sam Greenwood,ENG,"MF,FW",Leeds United,20,2002,4.7,186,143,43,15,0,1,43,2,26,13,13,0,107,0,2
Pascal Groß,GER,"MF,DF",Brighton,31,1991,36.0,2347,2004,333,87,9,20,224,86,140,60,60,2,1879,10,50
Vicente Guaita,ESP,GK,Crystal Palace,35,1987,27.0,845,590,251,45,0,4,0,0,0,0,0,0,610,4,0
Gonçalo Guedes,POR,"FW,MF",Wolves,25,1996,7.9,201,182,19,2,0,4,27,2,14,3,8,2,138,0,8
Marc Guéhi,ENG,DF,Crystal Palace,22,2000,37.0,2208,2124,79,75,3,29,0,2,0,0,0,0,1883,5,12
Bruno Guimarães,BRA,MF,Newcastle Utd,24,1997,30.3,1668,1617,42,34,25,20,22,5,3,0,0,0,1387,9,29
İlkay Gündoğan,GER,MF,Manchester City,31,1990,26.1,1578,1519,56,24,18,6,30,5,21,7,4,1,1374,3,27
Darko Gyabi,ENG,FW,Leeds United,18,2004,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
