Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,Unnamed: 24_level_0_Matches
67,Marc Bola,eng ENG,DF,Watford,28-014,1997,16.9,2,0,0,8,8,2,78,25,9,1,0,0,52,27,14,65.9,Matches
68,Neto Borges,br BRA,DF,Middlesbrough,29-101,1996,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
69,Neto Borges,br BRA,DF,Bristol City,29-101,1996,10.8,1,0,0,11,8,2,45,24,16,0,0,0,50,20,23,46.5,Matches
70,Raphael Borges Rodrigues,au AUS,FW,Coventry City,22-103,2003,0.4,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,,Matches
71,Oliver Bostock,wls WAL,MF,West Brom,18-306,2007,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,Matches
72,Ibane Bowat,sct SCO,DF,Portsmouth,23-099,2002,4.5,0,0,0,5,2,0,2,11,4,0,0,0,18,21,13,61.8,Matches
73,Róbert Boženík,sk SVK,FW,Stoke City,26-035,1999,5.9,1,0,0,26,7,11,2,2,3,0,0,0,8,24,33,42.1,Matches
74,Tom Bradshaw,wls WAL,FW,Oxford United,33-149,1992,0.8,0,0,0,0,3,0,0,0,0,0,0,0,3,7,15,31.8,Matches
75,Cameron Bragg,eng ENG,MF,Southampton,20-257,2005,2.1,0,0,0,2,2,0,0,1,5,0,0,0,11,3,4,42.9,Matches
76,Cameron Brannagan,eng ENG,MF,Oxford United,29-228,1996,14.9,3,0,0,12,21,0,20,12,15,0,0,0,82,2,4,33.3,Matches
77,Brau,es ESP,"DF,FW",Coventry City,23-361,2001,0.9,0,0,0,1,1,0,2,0,1,0,0,0,3,0,1,0.0,Matches
78,James Bree,eng ENG,"DF,FW",Charlton Ath,28-073,1997,14.1,4,0,0,15,6,1,93,11,11,0,0,0,51,24,20,54.5,Matches
79,Ben Brereton,cl CHI,"MF,FW",Derby County,26-249,1999,14.0,3,0,0,15,6,3,16,2,2,0,0,0,43,11,22,33.3,Matches
80,Rhian Brewster,eng ENG,"MF,FW",Derby County,25-266,2000,5.5,1,0,0,7,6,0,6,2,2,0,0,0,19,11,17,39.3,Matches
81,Callum Brittain,eng ENG,DF,Middlesbrough,27-286,1998,20.6,4,0,0,21,12,1,90,24,19,1,2,0,72,25,24,51.0,Matches
82,Nathan Broadhead,wls WAL,MF,Ipswich Town,27-262,1998,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0,Matches
83,Nathan Broadhead,wls WAL,"FW,MF",Wrexham,27-262,1998,8.7,0,0,0,3,8,3,3,3,4,1,0,0,37,6,12,33.3,Matches
84,Andre Brooks,eng ENG,"MF,FW",Sheffield Utd,22-125,2003,10.7,2,0,0,13,7,2,23,3,16,1,0,0,49,17,24,41.5,Matches
85,Ciaron Brown,nir NIR,DF,Oxford United,27-343,1998,12.9,2,0,0,7,13,0,1,21,7,0,0,0,35,63,49,56.3,Matches
86,Dajaune Brown,jm JAM,FW,Derby County,20-068,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
87,George Brown,,FW,Sheffield Weds,,,3.4,0,0,0,4,8,2,2,2,0,0,0,0,9,10,28,26.3,Matches
88,Alan Browne,ie IRL,"MF,DF",Middlesbrough,30-252,1995,10.4,1,0,0,10,16,0,8,20,10,0,0,0,49,19,18,51.4,Matches
89,Lewis Brunt,eng ENG,DF,Wrexham,25-047,2000,6.1,1,0,0,5,5,0,0,8,5,0,0,0,20,20,10,66.7,Matches
90,Joe Bryan,eng ENG,DF,Millwall,32-097,1993,6.3,4,1,0,12,3,0,17,14,9,0,0,0,34,10,7,58.8,Matches
91,Solomon Brynn,eng ENG,GK,Middlesbrough,25-054,2000,22.0,0,0,0,1,3,0,0,0,0,0,1,0,26,10,0,100.0,Matches
92,Cameron Burgess,au AUS,DF,Swansea City,30-063,1995,22.0,4,0,0,5,10,3,4,25,14,0,0,3,80,84,52,61.8,Matches
93,Delano Burgzorg,sr SUR,"FW,MF",Middlesbrough,27-046,1998,8.7,1,0,0,5,18,10,9,3,6,0,0,0,20,6,15,28.6,Matches
94,Reece Burke,eng ENG,DF,Charlton Ath,29-112,1996,4.6,0,0,0,2,3,2,3,8,4,0,0,0,13,15,15,50.0,Matches
95,Rumarn Burrell,jm JAM,"FW,MF",QPR,25-007,2000,18.1,3,0,0,25,12,15,21,4,5,0,0,0,40,36,74,32.7,Matches
96,Harrison Burrows,eng ENG,DF,Sheffield Utd,23-345,2002,13.3,1,0,0,5,17,0,96,8,13,0,0,0,58,9,18,33.3,Matches
97,Josef Bursik,eng ENG,GK,Portsmouth,25-164,2000,9.0,1,0,0,0,3,0,0,0,0,0,0,0,20,2,1,66.7,Matches
98,Ben Cabango,wls WAL,DF,Swansea City,25-207,2000,20.8,6,0,0,10,12,2,3,22,25,0,0,0,62,69,52,57.0,Matches
99,Liberato Cacace,nz NZL,"DF,FW",Wrexham,25-087,2000,5.4,0,0,0,8,8,1,17,4,1,0,0,0,22,1,5,16.7,Matches
100,Bailey-Tye Cadamarteri,jm JAM,FW,Sheffield Weds,20-228,2005,15.4,2,0,0,25,9,2,4,5,6,0,1,0,32,41,94,30.4,Matches
101,Jens Cajuste,se SWE,MF,Ipswich Town,26-135,1999,9.1,1,0,0,8,15,0,8,6,12,0,0,0,42,9,9,50.0,Matches
102,George Campbell,us USA,DF,West Brom,24-184,2001,15.6,4,0,0,14,10,0,33,11,24,0,0,0,56,26,31,45.6,Matches
103,Tyreece Campbell,jm JAM,"FW,MF",Charlton Ath,22-100,2003,16.7,1,0,0,13,21,7,36,5,8,0,0,0,49,12,34,26.1,Matches
104,Tyrese Campbell,eng ENG,FW,Sheffield Utd,25-360,1999,15.4,2,0,0,26,3,9,16,0,8,0,0,0,30,26,24,52.0,Matches
105,Thomas Cannon,ie IRL,"FW,MF",Sheffield Utd,22-360,2002,7.9,0,0,0,13,8,2,1,1,2,0,0,0,9,14,31,31.1,Matches
106,Todd Cantwell,eng ENG,MF,Blackburn,27-299,1998,9.4,4,0,0,10,23,2,49,6,16,0,0,0,59,8,13,38.1,Matches
107,Sonny Carey,eng ENG,MF,Charlton Ath,24-337,2001,18.3,2,0,0,14,18,0,35,10,12,0,0,0,72,14,35,28.6,Matches
108,Julián Carranza,ar ARG,"FW,MF",Leicester City,25-215,2000,3.5,1,0,0,9,4,2,1,2,5,0,0,0,8,6,15,28.6,Matches
109,Hayden Carter,eng ENG,DF,Blackburn,26-006,1999,1.0,0,0,0,1,0,0,0,0,2,0,0,0,1,3,0,100.0,Matches
110,Kaelan Casey,eng ENG,DF,Swansea City,21-056,2004,3.2,0,0,0,1,1,1,0,2,0,0,0,0,15,15,5,75.0,Matches
111,Eiran Cashin,ie IRL,DF,Birmingham City,24-044,2001,2.4,0,0,0,0,2,0,1,3,6,0,0,0,12,12,4,75.0,Matches
112,Žan Celar,si SVN,FW,QPR,26-284,1999,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
113,Ilias Chair,ma MAR,"FW,MF",QPR,28-054,1997,8.9,1,0,0,4,2,5,60,3,6,0,0,0,36,2,9,18.2,Matches
114,Giorgi Chakvetadze,ge GEO,"MF,FW",Watford,26-116,1999,2.7,2,0,0,3,2,0,8,2,2,0,0,0,7,0,4,0.0,Matches
115,Nathaniel Chalobah,eng ENG,"MF,FW",Sheffield Weds,31-011,1994,0.8,1,0,0,1,0,0,0,2,1,0,0,0,2,0,1,0.0,Matches
116,Archie Chaplin,eng ENG,"DF,FW",Middlesbrough,20-056,2005,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,Matches
117,Conor Chaplin,eng ENG,"MF,FW",Portsmouth,28-310,1997,11.2,0,0,0,7,17,0,50,3,8,0,0,0,33,11,13,45.8,Matches
118,Conor Chaplin,eng ENG,"FW,MF",Ipswich Town,28-310,1997,1.5,1,0,0,0,2,1,2,0,0,0,0,0,3,0,4,0.0,Matches
119,Pierce Charles,nir NIR,GK,Sheffield Weds,20-155,2005,5.0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,0,100.0,Matches
120,Shea Charles,nir NIR,MF,Southampton,22-048,2003,11.3,3,0,0,17,31,0,8,13,20,0,0,0,66,21,16,56.8,Matches
121,Tahith Chong,cw CUW,"MF,FW",Sheffield Utd,26-019,1999,2.6,0,0,0,2,4,0,8,2,3,0,0,0,7,2,1,66.7,Matches
122,Hamza Choudhury,bd BAN,"DF,MF",Leicester City,28-083,1997,8.1,3,0,0,4,7,0,5,5,10,0,0,0,21,9,5,64.3,Matches
123,Benjamin Chrisene,eng ENG,DF,Norwich City,21-345,2004,3.7,0,0,0,3,1,1,4,0,3,0,0,0,9,3,11,21.4,Matches
124,Lamine Cissé,fr FRA,FW,Stoke City,22-311,2003,3.3,1,0,0,11,4,2,10,4,3,0,0,0,23,6,11,35.3,Matches
125,Bobby Clark,eng ENG,"MF,FW",Derby County,20-319,2005,16.3,3,0,0,26,18,2,19,13,19,0,0,0,98,14,13,51.9,Matches
126,Jack Clarke,eng ENG,FW,Ipswich Town,25-030,2000,10.6,1,0,0,17,23,1,31,6,12,0,0,0,40,3,7,30.0,Matches
127,Matthew Clarke,eng ENG,DF,Derby County,29-092,1996,22.0,3,0,0,21,12,3,4,28,26,0,0,1,81,77,60,56.2,Matches
128,Jake Clarke-Salter,eng ENG,DF,QPR,28-092,1997,2.7,0,0,0,0,0,0,2,4,0,0,0,0,5,13,3,81.3,Matches
129,Max Cleworth,wls WAL,DF,Wrexham,23-136,2002,22.0,1,0,0,14,3,2,13,21,29,0,0,0,76,58,42,58.0,Matches
130,Conor Coady,eng ENG,DF,Wrexham,32-301,1993,4.9,0,0,0,3,0,0,0,2,4,0,0,1,18,3,7,30.0,Matches
131,Josh Coburn,eng ENG,"FW,MF",Millwall,23-017,2002,7.1,1,0,0,11,13,2,5,2,4,0,0,0,22,19,31,38.0,Matches
132,Alex Cochrane,eng ENG,DF,Birmingham City,25-246,2000,16.3,3,0,0,8,19,0,90,19,9,0,0,0,39,23,25,47.9,Matches
133,Toby Collyer,eng ENG,MF,West Brom,21-354,2004,2.9,0,0,0,5,1,0,2,4,5,0,0,0,18,3,4,42.9,Matches
134,Tommy Conway,sct SCO,"FW,MF",Middlesbrough,23-139,2002,18.2,3,0,0,19,29,10,2,3,11,0,0,0,46,5,18,21.7,Matches
135,Steve Cook,eng ENG,DF,QPR,34-248,1991,13.3,2,0,0,6,10,0,3,11,5,0,0,0,35,51,21,70.8,Matches
136,Jake Cooper,eng ENG,DF,Millwall,30-323,1995,21.0,6,0,0,22,15,7,3,16,11,0,1,1,66,117,41,74.1,Matches
137,Liam Cooper,sct SCO,DF,Sheffield Weds,34-115,1991,4.4,2,0,0,4,4,0,0,9,2,0,0,0,16,25,14,64.1,Matches
138,Michael Cooper,eng ENG,GK,Sheffield Utd,26-076,1999,21.5,0,0,0,1,5,0,0,0,0,0,1,0,28,8,2,80.0,Matches
139,José Cordoba,pa PAN,DF,Norwich City,24-292,2001,6.4,1,0,0,5,5,0,7,8,9,0,0,0,32,8,10,44.4,Matches
140,Harry Cornick,eng ENG,MF,Bristol City,30-258,1995,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,Matches
141,Conor Coventry,ie IRL,MF,Charlton Ath,25-273,2000,18.9,4,0,0,26,5,1,57,22,19,0,0,0,94,22,21,51.2,Matches
142,Lewie Coyle,eng ENG,DF,Hull City,30-069,1995,14.9,3,0,0,16,21,0,55,9,16,0,0,0,58,19,23,45.2,Matches
143,Tristan Crama,fr FRA,DF,Millwall,24-045,2001,21.7,5,0,0,25,10,1,40,32,21,0,0,0,72,87,39,69.0,Matches
144,Aaron Cresswell,eng ENG,DF,Stoke City,36-008,1989,16.5,2,0,0,4,8,2,81,16,11,0,0,0,52,18,21,46.2,Matches
145,Ante Crnac,hr CRO,"FW,MF",Norwich City,22-006,2003,8.4,2,0,0,8,3,2,7,1,4,0,0,0,24,5,7,41.7,Matches
146,Max Crocombe,nz NZL,GK,Millwall,32-133,1993,13.0,0,0,0,0,1,0,0,0,0,0,0,0,17,6,1,85.7,Matches
147,Matt Crooks,eng ENG,MF,Hull City,31-337,1994,13.5,7,0,0,34,10,1,5,12,19,0,1,0,50,21,18,53.8,Matches
148,Liam Cullen,wls WAL,"MF,FW",Swansea City,26-244,1999,9.7,4,0,0,18,10,4,6,4,7,0,0,0,20,13,24,35.1,Matches
149,Jamie Cumming,eng ENG,GK,Oxford United,26-110,1999,22.0,0,0,0,1,0,0,0,0,0,0,0,0,33,12,0,100.0,Matches
150,Luke Cundle,eng ENG,MF,Millwall,23-241,2002,8.6,0,0,0,7,7,0,14,5,8,0,0,0,45,10,10,50.0,Matches
151,Jack Currie,eng ENG,DF,Oxford United,23-059,2002,12.2,3,0,0,18,14,0,27,25,28,0,1,0,42,26,22,54.2,Matches
152,Patson Daka,zm ZAM,FW,Leicester City,27-075,1998,9.1,1,0,0,12,17,3,4,0,3,0,0,0,5,27,32,45.8,Matches
153,Harry Darling,eng ENG,DF,Norwich City,26-137,1999,21.0,5,0,0,11,29,2,3,21,11,0,1,0,70,49,38,56.3,Matches
154,Jay Dasilva,wls WAL,DF,Coventry City,27-245,1998,19.8,4,1,0,15,6,0,56,23,25,0,0,0,87,8,22,26.7,Matches
155,Adam Davies,wls WAL,GK,Sheffield Utd,33-159,1992,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
156,Ben Davies,eng ENG,DF,Oxford United,30-134,1995,5.1,0,0,0,2,3,0,0,5,3,0,0,0,21,9,4,69.2,Matches
157,Tom Davies,eng ENG,MF,Sheffield Utd,27-176,1998,2.0,0,0,0,3,3,0,2,4,1,0,0,0,8,2,2,50.0,Matches
158,Leif Davis,eng ENG,DF,Ipswich Town,25-345,2000,20.5,2,0,0,13,32,6,115,17,10,1,1,0,71,36,29,55.4,Matches
159,Bobby De Cordova-Reid,jm JAM,MF,Leicester City,32-324,1993,7.1,1,0,0,4,4,2,6,4,7,0,0,0,29,4,8,33.3,Matches
160,Brian De Keersmaecker,be BEL,MF,Oxford United,25-231,2000,19.7,3,0,0,14,16,0,116,23,21,0,0,0,115,11,16,40.7,Matches
161,Dion De Neve,be BEL,"DF,FW",Blackburn,23-194,2002,6.4,0,0,0,2,0,0,58,2,11,0,0,0,27,5,27,15.6,Matches
162,Tom Dele-Bashiru,ng NGA,MF,Watford,26-097,1999,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
163,Karamoko Dembélé,eng ENG,"FW,MF",QPR,22-304,2003,12.1,2,0,0,10,19,2,53,3,13,0,0,0,40,5,17,22.7,Matches
164,Siriki Dembélé,ci CIV,"MF,FW",Oxford United,29-107,1996,5.9,1,0,0,8,17,0,20,5,6,0,0,0,40,6,12,33.3,Matches
165,Enis Destan,tr TUR,FW,Hull City,23-191,2002,4.6,3,0,0,11,2,0,1,1,0,0,0,0,18,27,33,45.0,Matches
166,Alfie Devine,eng ENG,MF,Preston,21-144,2004,14.9,3,0,0,12,11,2,72,9,22,0,0,0,61,12,17,41.4,Matches
167,Terry Devlin,nir NIR,DF,Portsmouth,22-047,2003,7.7,1,1,0,6,5,0,26,13,16,0,1,0,45,23,15,60.5,Matches
168,Ousmane Diakité,ml MLI,MF,West Brom,25-151,2000,9.7,1,0,0,8,19,0,4,14,14,0,1,0,67,15,17,46.9,Matches
169,Tyler Dibling,eng ENG,FW,Southampton,19-286,2006,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0,Matches
170,Robert Dickie,eng ENG,DF,Bristol City,29-295,1996,19.7,2,0,0,7,20,0,2,28,14,0,0,0,99,84,39,68.3,Matches
171,Daryl Dike,us USA,"MF,FW",West Brom,25-203,2000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50.0,Matches
172,Nathan Dlamini,,FW,Blackburn,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
173,Lewis Dobbin,eng ENG,FW,Preston,22-354,2003,11.8,0,0,0,6,13,1,6,1,3,0,0,0,34,0,15,0.0,Matches
174,George Dobson,eng ENG,MF,Wrexham,28-038,1997,19.1,4,0,0,21,14,1,19,17,42,0,0,0,99,21,21,50.0,Matches
175,Greg Docherty,sct SCO,MF,Charlton Ath,29-104,1996,16.5,4,0,0,28,11,1,3,12,16,0,0,0,67,30,24,55.6,Matches
176,Jamie Donley,nir NIR,MF,Stoke City,20-354,2005,0.9,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0,Matches
177,Alfie Doughty,eng ENG,"DF,MF",Millwall,26-002,1999,6.5,2,0,0,11,3,1,66,8,8,0,0,0,46,10,6,62.5,Matches
