Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Emil Riis Jakobsen,DEN,FW,Bristol City,27-182,1998.0,16.8,37,2.2,28,0,0,4,3,2,5,0.3,3,0,0,2,0,0
Haydon Roberts,ENG,DF,Bristol City,23-227,2002.0,4.1,9,2.22,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Patrick Roberts,ENG,FW,Birmingham City,28-321,1997.0,12.2,62,5.08,49,0,5,4,3,1,3,0.25,3,0,0,0,0,0
Jack Robinson,ENG,DF,Sheffield Utd,32-113,1993.0,2.4,3,1.27,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jack Robinson,ENG,DF,Birmingham City,32-113,1993.0,4.9,3,0.61,1,1,0,1,0,0,1,0.2,0,1,0,0,0,0
Jay Robinson,ENG,"MF,FW",Southampton,18-283,2007.0,8.0,25,3.12,13,0,5,6,1,0,1,0.12,0,0,1,0,0,0
Mads Roerslev,DEN,"DF,MF",Southampton,26-182,1999.0,5.2,10,1.91,9,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Ole Romeny,IDN,MF,Oxford United,25-186,2000.0,2.2,3,1.36,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Oriol Romeu,ESP,MF,Southampton,34-090,1991.0,0.4,1,2.43,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ronald,BRA,"FW,MF",Swansea City,24-192,2001.0,17.5,35,2.0,24,0,0,4,6,1,3,0.17,2,0,0,1,0,0
Jack Rudoni,ENG,"MF,FW",Coventry City,25-211,2000.0,10.9,49,4.49,33,1,3,8,4,0,4,0.37,2,0,0,2,0,0
Carl Rushworth,ENG,GK,Coventry City,24-174,2001.0,22.0,7,0.32,5,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Koki Saito,JPN,"FW,MF",QPR,24-135,2001.0,11.8,32,2.71,24,1,3,1,3,0,3,0.25,3,0,0,0,0,0
Tatsuhiro Sakamoto,JPN,"FW,MF",Coventry City,29-062,1996.0,14.4,44,3.06,30,0,4,2,7,1,5,0.35,5,0,0,0,0,0
Lars-Jørgen Salvesen,NOR,FW,Derby County,29-307,1996.0,3.3,6,1.85,5,0,0,1,0,0,2,0.62,2,0,0,0,0,0
Alfons Sampsted,ISL,"DF,MF",Birmingham City,27-261,1998.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ishé Samuels-Smith,ENG,DF,Swansea City,19-201,2006.0,1.5,2,1.34,2,0,0,0,0,0,1,0.67,1,0,0,0,0,0
Dion Sanderson,ENG,DF,Derby County,26-008,1999.0,19.7,4,0.2,4,0,0,0,0,0,1,0.05,1,0,0,0,0,0
Ricardo Santos,,DF,Swansea City,30-188,1995.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josh Sargent,USA,FW,Norwich City,25-306,2000.0,18.9,47,2.48,27,0,6,10,4,0,5,0.26,3,0,0,1,1,0
Dan Scarr,ENG,DF,Wrexham,30-364,1994.0,8.0,3,0.38,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jeffrey Schlupp,GHA,"DF,MF",Norwich City,33-000,1992.0,4.7,10,2.13,8,0,1,1,0,0,1,0.21,1,0,0,0,0,0
Nicolas Schmid,AUT,GK,Portsmouth,28-304,1997.0,10.3,4,0.39,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Oscar Schwartau,DEN,"FW,MF",Norwich City,19-220,2006.0,14.3,36,2.51,21,2,6,4,1,2,2,0.14,2,0,0,0,0,0
Léo Scienza,BRA,"MF,FW",Southampton,27-101,1998.0,11.5,75,6.52,32,15,7,7,13,1,9,0.78,5,1,1,1,0,1
Adrian Segecic,AUS,"MF,FW",Portsmouth,21-205,2004.0,9.6,23,2.4,16,2,2,0,3,0,0,0.0,0,0,0,0,0,0
Tatsuki Seko,JPN,MF,Stoke City,28-001,1997.0,13.2,25,1.89,24,0,0,0,0,1,1,0.08,1,0,0,0,0,0
Egil Selvik,NOR,GK,Watford,28-146,1997.0,15.5,4,0.26,4,0,0,0,0,0,1,0.06,1,0,0,0,0,0
Vivaldo Semedo,POR,FW,Watford,20-329,2005.0,6.0,13,2.16,7,0,2,3,1,0,3,0.5,2,0,0,0,1,0
Femi Seriki,ENG,DF,Sheffield Utd,23-239,2002.0,10.5,32,3.04,21,3,4,1,2,1,2,0.19,1,0,1,0,0,0
Paik Seung-ho,KOR,MF,Birmingham City,28-281,1997.0,19.3,49,2.54,43,0,0,4,1,1,5,0.26,2,0,0,2,0,1
Jamie Shackleton,ENG,"DF,MF",Sheffield Utd,26-076,1999.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Conor Shaughnessy,IRL,DF,Portsmouth,29-176,1996.0,5.6,8,1.44,6,0,0,2,0,0,1,0.18,1,0,0,0,0,0
Ben Sheaf,ENG,MF,Wrexham,27-321,1998.0,11.3,28,2.48,22,1,1,3,0,1,3,0.27,3,0,0,0,0,0
Ben Sheaf,ENG,MF,Coventry City,27-321,1998.0,0.1,1,12.86,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Louie Sibley,ENG,"MF,DF",Oxford United,24-113,2001.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sam Silvera,AUS,DF,Middlesbrough,25-059,2000.0,8.2,11,1.34,8,1,0,2,0,0,0,0.0,0,0,0,0,0,0
Ellis Simms,ENG,FW,Coventry City,24-352,2001.0,7.2,19,2.64,11,0,1,7,0,0,4,0.56,1,0,0,3,0,0
Moussa Sissoko,FRA,MF,Watford,36-129,1989.0,7.9,19,2.41,13,0,2,1,1,2,1,0.13,0,0,0,1,0,0
Oliver Skipp,ENG,"MF,DF",Leicester City,25-098,2000.0,11.6,8,0.69,7,0,0,1,0,0,2,0.17,2,0,0,0,0,0
Regan Slater,ENG,MF,Hull City,26-103,1999.0,17.5,41,2.35,23,6,4,2,1,5,3,0.17,1,0,0,1,0,1
Thierry Small,ENG,"DF,FW",Preston,21-144,2004.0,16.8,34,2.02,26,2,3,3,0,0,3,0.18,2,0,0,1,0,0
William Smallbone,IRL,"MF,FW",Millwall,25-305,2000.0,3.3,8,2.39,6,0,0,2,0,0,1,0.3,1,0,0,0,0,0
Michael Smith,ENG,FW,Preston,34-067,1991.0,12.2,15,1.23,12,0,0,1,2,0,1,0.08,1,0,0,0,0,0
Sam Smith,ENG,FW,Wrexham,27-290,1998.0,3.0,4,1.32,3,0,0,1,0,0,2,0.66,2,0,0,0,0,0
Paul Smyth,NIR,"FW,MF",QPR,28-104,1997.0,6.9,19,2.74,12,0,0,0,7,0,1,0.14,0,0,0,0,1,0
Boubakary Soumaré,FRA,MF,Leicester City,26-299,1999.0,9.9,21,2.13,21,0,0,0,0,0,2,0.2,2,0,0,0,0,0
Djibril Soumaré,SEN,"MF,FW",Sheffield Utd,22-350,2003.0,7.2,10,1.4,6,0,1,2,0,1,0,0.0,0,0,0,0,0,0
Tony Springett,IRL,"DF,FW",Norwich City,23-092,2002.0,2.0,1,0.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jack Stacey,ENG,"DF,MF",Norwich City,29-261,1996.0,12.1,31,2.56,25,0,5,0,0,1,3,0.25,3,0,0,0,0,0
Marko Stamenic,NZL,MF,Swansea City,23-307,2002.0,13.4,27,2.01,23,0,1,1,1,1,4,0.3,4,0,0,0,0,0
Jay Stansfield,ENG,"MF,FW",Birmingham City,23-029,2002.0,19.2,40,2.08,30,0,5,4,0,1,5,0.26,3,0,2,0,0,0
Jack Stephens,ENG,DF,Southampton,31-330,1994.0,12.1,5,0.41,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ross Stewart,SCO,"FW,MF",Southampton,29-165,1996.0,3.0,6,1.99,4,0,0,0,2,0,2,0.66,2,0,0,0,0,0
Jakub Stolarczyk,POL,GK,Leicester City,25-004,2000.0,17.5,2,0.11,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Storey,ENG,DF,Preston,28-112,1997.0,21.7,20,0.92,14,2,0,4,0,0,3,0.14,3,0,0,0,0,0
Dávid Strelec,SVK,"FW,MF",Middlesbrough,24-263,2001.0,8.4,20,2.39,15,0,1,2,1,1,1,0.12,0,0,0,1,0,0
Zak Sturge,ENG,DF,Millwall,21-191,2004.0,10.8,14,1.3,11,2,1,0,0,0,1,0.09,1,0,0,0,0,0
Callum Styles,HUN,DF,West Brom,25-270,2000.0,18.1,40,2.21,25,7,0,3,3,2,6,0.33,3,1,0,1,1,0
Yukinari Sugawara,JPN,DF,Southampton,25-178,2000.0,0.7,3,4.03,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Zak Swanson,ENG,DF,Portsmouth,25-086,2000.0,10.2,23,2.26,16,4,1,2,0,0,3,0.3,1,1,0,1,0,0
John Swift,ENG,MF,Portsmouth,30-183,1995.0,11.2,32,2.85,21,5,0,3,3,0,4,0.36,1,1,0,1,1,0
Mark Sykes,IRL,"DF,MF",Bristol City,28-141,1997.0,13.1,35,2.67,30,2,1,1,1,0,4,0.31,4,0,0,0,0,0
Sammie Szmodics,IRL,"MF,FW",Ipswich Town,30-090,1995.0,6.6,15,2.28,9,0,2,1,2,1,0,0.0,0,0,0,0,0,0
Maksym Talovierov,UKR,DF,Stoke City,25-178,2000.0,3.0,4,1.33,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Japhet Tanganga,ENG,DF,Sheffield Utd,26-267,1999.0,19.0,14,0.74,11,2,0,1,0,0,3,0.16,1,1,0,1,0,0
Japhet Tanganga,ENG,DF,Millwall,26-267,1999.0,2.0,2,1.0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
George Tanner,ENG,DF,Bristol City,26-037,1999.0,15.7,20,1.28,16,2,1,1,0,0,2,0.13,2,0,0,0,0,0
Matt Targett,ENG,DF,Middlesbrough,30-096,1995.0,16.3,47,2.88,36,8,1,1,0,1,2,0.12,2,0,0,0,0,0
Sidnei Tavares,,MF,Blackburn,24-085,2001.0,6.3,12,1.91,7,0,1,1,1,2,3,0.48,2,0,0,0,0,1
Caleb Taylor,ENG,DF,Millwall,22-343,2003.0,8.0,6,0.75,4,0,0,2,0,0,1,0.13,0,0,0,1,0,0
Charlie Taylor,ENG,DF,West Brom,32-096,1993.0,7.1,8,1.13,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jack Taylor,IRL,MF,Ipswich Town,27-183,1998.0,11.4,33,2.89,25,0,2,1,4,1,1,0.09,0,0,0,0,1,0
Junior Tchamadeu,CMR,DF,Stoke City,22-001,2003.0,19.2,40,2.09,32,0,4,1,2,1,5,0.26,3,0,2,0,0,0
Hidde ter Avest,NED,"DF,FW",Oxford United,28-217,1997.0,4.4,12,2.74,11,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Bobby Thomas,ENG,DF,Coventry City,24-327,2001.0,19.6,49,2.5,34,6,1,7,1,0,9,0.46,4,0,0,5,0,0
Luke Thomas,ENG,DF,Leicester City,24-196,2001.0,18.3,36,1.96,23,12,0,0,1,0,3,0.16,3,0,0,0,0,0
Olly Thomas,ENG,"FW,DF",Bristol City,20-148,2005.0,0.2,3,15.0,3,0,0,0,0,0,1,5.0,1,0,0,0,0,0
Silko Thomas,ENG,"FW,DF",Leicester City,21-181,2004.0,1.7,2,1.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sorba Thomas,WAL,FW,Stoke City,26-123,1999.0,21.3,67,3.15,46,10,8,2,1,0,6,0.28,5,0,0,1,0,0
Brandon Thomas-Asante,GHA,"FW,MF",Coventry City,26-359,1998.0,14.0,37,2.64,23,0,3,5,2,4,6,0.43,4,0,0,1,1,0
George Thomason,ENG,MF,Wrexham,23-345,2002.0,7.0,14,2.01,10,4,0,0,0,0,3,0.43,3,0,0,0,0,0
Jordan Thompson,NIR,MF,Preston,28-354,1997.0,2.3,1,0.44,0,1,0,0,0,0,1,0.44,0,1,0,0,0,0
Liam Thompson,ENG,MF,Derby County,23-238,2002.0,6.1,12,1.99,9,0,1,0,2,0,3,0.5,3,0,0,0,0,0
Jarvis Thornton,ENG,MF,Sheffield Weds,19-347,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nathan Tinsdale,,MF,Hull City,,,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mirko Topić,SRB,MF,Norwich City,24-321,2001.0,11.5,21,1.82,17,1,1,1,0,1,1,0.09,1,0,0,0,0,0
Victor Torp,DEN,MF,Coventry City,26-146,1999.0,16.4,65,3.96,48,7,3,4,1,2,12,0.73,9,1,1,0,1,0
Balázs Tóth,HUN,GK,Blackburn,28-110,1997.0,13.0,6,0.46,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Lewis Travis,ENG,MF,Derby County,28-068,1997.0,5.9,11,1.86,11,0,0,0,0,0,2,0.34,2,0,0,0,0,0
Lewis Travis,ENG,MF,Blackburn,28-068,1997.0,0.9,1,1.13,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sondre Tronstad,NOR,MF,Blackburn,30-119,1995.0,14.3,29,2.03,26,1,0,0,0,2,1,0.07,0,1,0,0,0,0
Scott Twine,ENG,MF,Bristol City,26-162,1999.0,17.5,73,4.18,47,9,3,5,7,2,5,0.29,3,1,0,0,0,1
Josh Tymon,ENG,DF,Swansea City,26-215,1999.0,21.0,61,2.9,39,18,1,1,0,2,5,0.24,4,1,0,0,0,0
Ike Ugbo,CAN,FW,Sheffield Weds,27-093,1998.0,6.6,5,0.76,2,0,0,1,0,2,0,0.0,0,0,0,0,0,0
Harvey Vale,ENG,"FW,MF",QPR,22-103,2003.0,6.4,24,3.78,18,4,0,0,1,1,3,0.47,3,0,0,0,0,0
Pol Valentín,ESP,DF,Preston,28-305,1997.0,8.8,11,1.25,8,3,0,0,0,0,2,0.23,2,0,0,0,0,0
Yan Valery,TUN,"MF,DF",Sheffield Weds,26-304,1999.0,18.8,32,1.62,25,0,5,0,2,0,5,0.25,3,0,1,0,1,0
Jonathan Varane,MTQ,MF,QPR,24-105,2001.0,15.7,17,1.08,14,0,0,0,3,0,2,0.13,2,0,0,0,0,0
Rocco Vata,IRL,"MF,FW",Watford,20-249,2005.0,5.1,19,3.76,13,0,3,3,0,0,5,0.99,4,0,1,0,0,0
Will Vaulks,WAL,MF,Oxford United,32-101,1993.0,13.1,37,2.82,20,15,0,1,0,1,2,0.15,1,1,0,0,0,0
Jannik Vestergaard,DEN,DF,Leicester City,33-142,1992.0,21.7,19,0.88,18,0,0,1,0,0,2,0.09,2,0,0,0,0,0
Lawrence Vigouroux,CHI,GK,Swansea City,32-034,1993.0,22.0,4,0.18,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Žan Vipotnik,SVN,FW,Swansea City,23-280,2002.0,13.3,30,2.25,20,1,4,2,2,1,3,0.23,2,0,0,0,1,0
Radek Vítek,,GK,Bristol City,22-060,2003.0,21.0,4,0.19,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Andrija Vukčević,MNE,"DF,FW",Preston,29-073,1996.0,5.5,12,2.18,12,0,0,0,0,0,1,0.18,1,0,0,0,0,0
Zak Vyner,KEN,"DF,MF",Bristol City,28-223,1997.0,20.5,23,1.12,17,1,1,4,0,0,1,0.05,0,0,0,1,0,0
Thomas Waddingham,AUS,"MF,FW",Portsmouth,20-233,2005.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bobby Wales,SCO,FW,Swansea City,20-183,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jed Wallace,ENG,"FW,MF",West Brom,31-272,1994.0,3.9,10,2.59,7,2,0,1,0,0,0,0.0,0,0,0,0,0,0
Joe Walsh,ENG,GK,QPR,23-266,2002.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Christian Walton,ENG,GK,Ipswich Town,30-044,1995.0,12.7,1,0.08,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Danny Ward,WAL,GK,Wrexham,32-184,1993.0,4.0,3,0.75,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Joe Ward,ENG,"DF,MF",Derby County,30-123,1995.0,10.6,30,2.82,10,14,1,2,2,1,7,0.66,1,4,0,1,1,0
Ernie Weaver,ENG,DF,Sheffield Weds,19-106,2006.0,3.9,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Andreas Weimann,AUT,"MF,FW",Derby County,34-140,1991.0,6.9,11,1.58,8,0,0,2,1,0,1,0.14,1,0,0,0,0,0
Welington,BRA,DF,Southampton,24-307,2001.0,4.9,14,3.03,11,1,0,1,0,1,1,0.22,1,0,0,0,0,0
Scott Wharton,ENG,DF,Blackburn,28-081,1997.0,7.5,4,0.54,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Ben Whiteman,ENG,MF,Preston,29-189,1996.0,21.0,67,3.19,49,17,0,0,0,1,7,0.33,6,1,0,0,0,0
Morgan Whittaker,ENG,"MF,FW",Middlesbrough,24-350,2001.0,15.3,52,3.4,34,7,4,5,2,0,7,0.46,4,3,0,0,0,0
Melker Widell,SWE,"MF,FW",Swansea City,23-248,2002.0,5.2,10,1.94,5,0,2,1,2,0,1,0.19,1,0,0,0,0,0
Jacob Widell Zetterström,SWE,GK,Derby County,27-165,1998.0,22.0,9,0.41,6,2,0,0,1,0,2,0.09,0,1,0,0,1,0
Joe Wildsmith,ENG,GK,West Brom,29-360,1995.0,4.0,2,0.5,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Caleb Wiley,USA,DF,Watford,21-001,2004.0,2.5,7,2.84,6,0,0,1,0,0,1,0.41,1,0,0,0,0,0
Alex Williams,WAL,"MF,FW",West Brom,20-355,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Barnaby Williams,,MF,Southampton,,,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Brandon Williams,ENG,DF,Hull City,25-111,2000.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Williams,ENG,DF,Portsmouth,26-062,1999.0,11.3,18,1.59,15,0,1,0,1,1,3,0.26,2,0,0,0,0,1
Ben Wilmot,ENG,DF,Stoke City,26-049,1999.0,20.5,14,0.68,13,0,0,1,0,0,2,0.1,2,0,0,0,0,0
Josh Windass,ENG,"FW,MF",Wrexham,31-348,1994.0,11.9,37,3.1,28,5,0,4,0,0,4,0.33,4,0,0,0,0,0
Harry Winks,ENG,MF,Leicester City,29-324,1996.0,14.5,46,3.17,39,3,2,1,1,0,2,0.14,2,0,0,0,0,0
Nathan Wood-Gordon,ENG,DF,Southampton,23-206,2002.0,17.7,8,0.45,5,0,0,1,2,0,1,0.06,0,0,0,1,0,0
Luke Woolfenden,ENG,DF,Coventry City,27-063,1998.0,4.9,5,1.03,3,0,0,2,0,0,1,0.21,1,0,0,0,0,0
Haji Wright,USA,FW,Coventry City,27-271,1998.0,14.4,29,2.01,19,0,3,4,3,0,2,0.14,2,0,0,0,0,0
Jacob Wright,ENG,MF,Norwich City,20-093,2005.0,5.7,27,4.71,15,8,0,3,1,0,1,0.17,1,0,0,0,0,0
Malick Yalcouye,CIV,MF,Swansea City,20-035,2005.0,4.2,14,3.33,10,0,1,1,2,0,2,0.48,2,0,0,0,0,0
Ashley Young,ENG,DF,Ipswich Town,40-167,1985.0,4.3,19,4.4,13,5,0,0,0,1,1,0.23,0,1,0,0,0,0
Willum Þór Willumsson,ISL,MF,Birmingham City,27-061,1998.0,2.4,4,1.64,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Stefán Þórðarson,ISL,MF,Preston,27-068,1998.0,5.8,15,2.59,11,3,0,0,1,0,1,0.17,1,0,0,0,0,0
