Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Ronald,BRA,"FW,MF",Swansea City,24-192,2001.0,17.5,344,466,73.8,4741,1160,226,268,84.3,99,140,70.7,10,24,41.7,2,1.6,1.2,0.4,13,16,19,4,34
Jack Rudoni,ENG,"MF,FW",Coventry City,25-211,2000.0,10.9,388,500,77.6,5467,1488,222,249,89.2,146,177,82.5,8,34,23.5,1,1.3,2.2,-0.3,13,45,24,6,78
Carl Rushworth,ENG,GK,Coventry City,24-174,2001.0,22.0,569,901,63.2,17205,13277,111,112,99.1,260,265,98.1,197,516,38.2,0,0.2,0.4,-0.2,3,34,3,0,0
Koki Saito,JPN,"FW,MF",QPR,24-135,2001.0,11.8,217,295,73.6,3044,853,139,165,84.2,57,76,75.0,12,21,57.1,2,2.9,2.8,-0.9,16,16,12,1,36
Tatsuhiro Sakamoto,JPN,"FW,MF",Coventry City,29-062,1996.0,14.4,254,350,72.6,3950,1117,139,161,86.3,84,119,70.6,19,31,61.3,3,3.4,2.8,-0.4,20,25,14,7,33
Lars-Jørgen Salvesen,NOR,FW,Derby County,29-307,1996.0,3.3,38,66,57.6,595,201,21,36,58.3,15,22,68.2,1,2,50.0,1,0.8,0.6,0.2,3,9,1,0,11
Alfons Sampsted,ISL,"DF,MF",Birmingham City,27-261,1998.0,0.3,6,9,66.7,104,38,2,4,50.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,1,0,0,1
Ishé Samuels-Smith,ENG,DF,Swansea City,19-201,2006.0,1.5,75,91,82.4,1076,343,47,49,95.9,22,31,71.0,3,6,50.0,1,0.3,0.2,0.7,2,5,1,1,4
Dion Sanderson,ENG,DF,Derby County,26-008,1999.0,19.7,591,695,85.0,11784,3001,167,181,92.3,361,386,93.5,53,106,50.0,0,0.5,0.1,-0.5,1,31,2,0,30
Ricardo Santos,,DF,Swansea City,30-188,1995.0,0.3,12,13,92.3,225,86,6,6,100.0,4,5,80.0,2,2,100.0,0,0.0,0.0,0.0,0,3,0,0,2
Josh Sargent,USA,FW,Norwich City,25-306,2000.0,18.9,207,296,69.9,3245,568,97,138,70.3,87,107,81.3,13,21,61.9,3,3.1,1.9,-0.1,20,20,5,1,26
Dan Scarr,ENG,DF,Wrexham,30-364,1994.0,8.0,250,312,80.1,4838,2254,92,103,89.3,128,150,85.3,28,53,52.8,0,0.0,0.0,0.0,0,9,0,0,8
Jeffrey Schlupp,GHA,"DF,MF",Norwich City,33-000,1992.0,4.7,207,266,77.8,3337,794,106,118,89.8,84,102,82.4,12,33,36.4,1,0.2,0.4,0.8,5,14,4,0,18
Nicolas Schmid,AUT,GK,Portsmouth,28-304,1997.0,10.3,241,466,51.7,8348,6251,20,20,100.0,130,135,96.3,91,309,29.4,0,0.0,0.1,0.0,0,25,1,0,0
Oscar Schwartau,DEN,"FW,MF",Norwich City,19-220,2006.0,14.3,315,396,79.5,4757,1036,174,205,84.9,116,139,83.5,16,30,53.3,1,2.3,1.7,-1.3,16,14,12,3,28
Léo Scienza,BRA,"MF,FW",Southampton,27-101,1998.0,11.5,309,436,70.9,5500,1385,140,167,83.8,129,160,80.6,35,73,47.9,2,3.8,3.5,-1.8,24,24,12,0,46
Adrian Segecic,AUS,"MF,FW",Portsmouth,21-205,2004.0,9.6,105,174,60.3,1747,477,57,76,75.0,37,57,64.9,9,28,32.1,0,1.6,1.5,-1.6,13,11,11,5,14
Tatsuki Seko,JPN,MF,Stoke City,28-001,1997.0,13.2,464,577,80.4,8866,2433,171,200,85.5,222,256,86.7,63,95,66.3,1,0.8,0.9,0.2,10,62,8,3,72
Egil Selvik,NOR,GK,Watford,28-146,1997.0,15.5,353,511,69.1,9331,6389,57,57,100.0,204,205,99.5,88,244,36.1,0,0.0,0.0,0.0,0,4,0,0,0
Vivaldo Semedo,POR,FW,Watford,20-329,2005.0,6.0,62,97,63.9,798,127,36,52,69.2,19,25,76.0,2,6,33.3,1,0.5,0.1,0.5,4,4,2,0,8
Femi Seriki,ENG,DF,Sheffield Utd,23-239,2002.0,10.5,462,596,77.5,7389,2296,249,278,89.6,168,214,78.5,37,72,51.4,1,2.4,2.1,-1.4,16,29,15,7,41
Paik Seung-ho,KOR,MF,Birmingham City,28-281,1997.0,19.3,738,872,84.6,11137,2650,412,448,92.0,259,309,83.8,41,65,63.1,0,1.2,1.1,-1.2,19,67,12,1,97
Jamie Shackleton,ENG,"DF,MF",Sheffield Utd,26-076,1999.0,0.3,6,7,85.7,73,30,5,5,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Conor Shaughnessy,IRL,DF,Portsmouth,29-176,1996.0,5.6,225,281,80.1,4236,1339,81,91,89.0,125,147,85.0,18,33,54.5,0,0.2,0.0,-0.2,1,21,0,0,28
Ben Sheaf,ENG,MF,Wrexham,27-321,1998.0,11.3,523,613,85.3,8888,2974,249,273,91.2,212,238,89.1,45,75,60.0,0,0.4,0.5,-0.4,9,66,9,0,79
Ben Sheaf,ENG,MF,Coventry City,27-321,1998.0,0.1,4,4,100.0,47,13,2,2,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,1,1,0
Louie Sibley,ENG,"MF,DF",Oxford United,24-113,2001.0,0.2,11,15,73.3,180,40,6,6,100.0,4,4,100.0,1,4,25.0,0,0.0,0.0,0.0,0,0,0,0,0
Sam Silvera,AUS,DF,Middlesbrough,25-059,2000.0,8.2,288,400,72.0,4533,1245,158,183,86.3,108,146,74.0,18,50,36.0,0,0.3,0.2,-0.3,6,17,4,2,21
Ellis Simms,ENG,FW,Coventry City,24-352,2001.0,7.2,83,135,61.5,1113,164,50,72,69.4,24,45,53.3,3,3,100.0,2,1.9,0.2,0.1,10,6,1,0,9
Moussa Sissoko,FRA,MF,Watford,36-129,1989.0,7.9,150,188,79.8,2635,631,64,77,83.1,69,80,86.3,15,19,78.9,0,0.4,0.3,-0.4,6,16,3,1,19
Oliver Skipp,ENG,"MF,DF",Leicester City,25-098,2000.0,11.6,318,383,83.0,4788,1342,164,182,90.1,130,148,87.8,13,27,48.1,0,0.1,0.1,-0.1,3,17,0,0,20
Regan Slater,ENG,MF,Hull City,26-103,1999.0,17.5,433,565,76.6,7503,1673,194,224,86.6,174,210,82.9,47,97,48.5,1,1.2,1.0,-0.2,17,27,8,4,42
Thierry Small,ENG,"DF,FW",Preston,21-144,2004.0,16.8,246,441,55.8,3947,1328,132,166,79.5,78,139,56.1,24,92,26.1,2,2.6,2.1,-0.6,19,13,26,21,20
William Smallbone,IRL,"MF,FW",Millwall,25-305,2000.0,3.3,61,100,61.0,965,305,35,43,81.4,16,30,53.3,7,18,38.9,0,0.4,0.3,-0.4,3,6,3,1,9
Michael Smith,ENG,FW,Preston,34-067,1991.0,12.2,146,253,57.7,1800,365,97,154,63.0,36,56,64.3,3,10,30.0,0,0.5,0.6,-0.5,7,11,4,1,13
Sam Smith,ENG,FW,Wrexham,27-290,1998.0,3.0,35,59,59.3,428,38,24,36,66.7,10,17,58.8,0,1,0.0,0,0.1,0.0,-0.1,1,5,0,0,1
Paul Smyth,NIR,"FW,MF",QPR,28-104,1997.0,6.9,107,195,54.9,1741,714,63,79,79.7,32,59,54.2,11,49,22.4,0,0.1,0.4,-0.1,4,7,12,6,17
Boubakary Soumaré,FRA,MF,Leicester City,26-299,1999.0,9.9,480,531,90.4,7214,2092,259,282,91.8,170,180,94.4,27,36,75.0,2,0.5,0.4,1.5,14,66,7,2,67
Djibril Soumaré,SEN,"MF,FW",Sheffield Utd,22-350,2003.0,7.2,250,304,82.2,4103,1047,126,141,89.4,102,125,81.6,16,23,69.6,0,0.2,1.0,-0.2,4,16,3,0,21
Tony Springett,IRL,"DF,FW",Norwich City,23-092,2002.0,2.0,69,87,79.3,862,143,51,56,91.1,18,24,75.0,0,3,0.0,0,0.0,0.1,0.0,0,4,2,0,6
Jack Stacey,ENG,"DF,MF",Norwich City,29-261,1996.0,12.1,449,603,74.5,7727,2390,209,233,89.7,194,240,80.8,38,95,40.0,1,2.4,2.6,-1.4,15,29,16,8,42
Marko Stamenic,NZL,MF,Swansea City,23-307,2002.0,13.4,564,670,84.2,9742,2440,267,301,88.7,237,271,87.5,48,69,69.6,1,0.2,0.2,0.8,6,49,2,0,34
Jay Stansfield,ENG,"MF,FW",Birmingham City,23-029,2002.0,19.2,180,288,62.5,3188,921,75,99,75.8,82,118,69.5,17,32,53.1,3,2.6,2.2,0.4,23,22,13,2,37
Jack Stephens,ENG,DF,Southampton,31-330,1994.0,12.1,630,705,89.4,12369,4136,174,186,93.5,395,418,94.5,57,94,60.6,0,0.6,0.3,-0.6,2,41,2,1,40
Ross Stewart,SCO,"FW,MF",Southampton,29-165,1996.0,3.0,51,78,65.4,779,125,27,42,64.3,22,28,78.6,2,4,50.0,0,0.3,0.2,-0.3,2,3,0,0,3
Jakub Stolarczyk,POL,GK,Leicester City,25-004,2000.0,17.5,433,604,71.7,9854,7250,133,134,99.3,216,221,97.7,78,241,32.4,0,0.0,0.0,0.0,0,6,0,0,1
Jordan Storey,ENG,DF,Preston,28-112,1997.0,21.7,659,922,71.5,11456,5161,293,348,84.2,303,384,78.9,49,138,35.5,2,1.0,1.2,1.0,6,52,6,1,55
Dávid Strelec,SVK,"FW,MF",Middlesbrough,24-263,2001.0,8.4,95,138,68.8,1345,323,60,76,78.9,28,39,71.8,4,7,57.1,0,1.3,0.6,-1.3,9,5,5,0,15
Zak Sturge,ENG,DF,Millwall,21-191,2004.0,10.8,328,453,72.4,5329,1776,167,185,90.3,128,171,74.9,26,68,38.2,0,0.7,0.9,-0.7,3,26,5,1,34
Callum Styles,HUN,DF,West Brom,25-270,2000.0,18.1,807,1013,79.7,13143,4439,405,440,92.0,337,406,83.0,53,125,42.4,1,1.0,1.1,0.0,14,64,14,4,80
Yukinari Sugawara,JPN,DF,Southampton,25-178,2000.0,0.7,45,56,80.4,684,259,28,33,84.8,15,17,88.2,2,6,33.3,0,0.3,0.3,-0.3,2,3,1,0,7
Zak Swanson,ENG,DF,Portsmouth,25-086,2000.0,10.2,317,439,72.2,5886,2088,125,147,85.0,152,200,76.0,36,73,49.3,0,0.5,0.4,-0.5,7,28,3,1,38
John Swift,ENG,MF,Portsmouth,30-183,1995.0,11.2,451,575,78.4,7753,2174,206,236,87.3,194,229,84.7,41,79,51.9,2,0.7,0.9,1.3,12,54,7,2,56
Mark Sykes,IRL,"DF,MF",Bristol City,28-141,1997.0,13.1,392,548,71.5,6149,2460,218,250,87.2,144,202,71.3,23,63,36.5,1,1.6,1.7,-0.6,14,42,16,5,51
Sammie Szmodics,IRL,"MF,FW",Ipswich Town,30-090,1995.0,6.6,104,150,69.3,1544,350,58,72,80.6,39,49,79.6,4,19,21.1,0,0.5,0.3,-0.5,5,10,4,1,14
Maksym Talovierov,UKR,DF,Stoke City,25-178,2000.0,3.0,135,170,79.4,2594,752,38,46,82.6,84,95,88.4,11,23,47.8,0,0.2,0.3,-0.2,1,6,1,0,6
Japhet Tanganga,ENG,DF,Sheffield Utd,26-267,1999.0,19.0,772,942,82.0,15017,5233,258,288,89.6,426,483,88.2,77,142,54.2,0,1.1,1.3,-1.1,8,73,4,1,66
Japhet Tanganga,ENG,DF,Millwall,26-267,1999.0,2.0,53,68,77.9,1093,246,11,13,84.6,34,38,89.5,7,15,46.7,0,0.0,0.0,0.0,0,4,0,0,1
George Tanner,ENG,DF,Bristol City,26-037,1999.0,15.7,601,786,76.5,10453,3860,247,296,83.4,317,390,81.3,31,81,38.3,0,0.3,0.4,-0.3,6,42,6,1,52
Matt Targett,ENG,DF,Middlesbrough,30-096,1995.0,16.3,881,1118,78.8,15947,5838,380,413,92.0,411,472,87.1,80,195,41.0,1,1.4,1.7,-0.4,23,69,20,2,92
Sidnei Tavares,,MF,Blackburn,24-085,2001.0,6.3,197,239,82.4,3118,811,107,120,89.2,68,83,81.9,17,26,65.4,1,0.2,0.1,0.8,3,18,1,0,13
Caleb Taylor,ENG,DF,Millwall,22-343,2003.0,8.0,249,324,76.9,4823,1633,67,92,72.8,161,180,89.4,17,42,40.5,0,0.1,0.2,-0.1,2,10,0,0,18
Charlie Taylor,ENG,DF,West Brom,32-096,1993.0,7.1,310,393,78.9,6134,2176,111,126,88.1,150,176,85.2,44,77,57.1,0,0.3,0.3,-0.3,5,22,3,3,18
Jack Taylor,IRL,MF,Ipswich Town,27-183,1998.0,11.4,476,564,84.4,8168,2040,221,256,86.3,196,213,92.0,48,71,67.6,1,1.5,1.4,-0.5,14,48,13,0,59
Junior Tchamadeu,CMR,DF,Stoke City,22-001,2003.0,19.2,709,1002,70.8,12859,5222,320,374,85.6,298,405,73.6,80,175,45.7,1,2.3,2.0,-1.3,20,67,20,11,84
Hidde ter Avest,NED,"DF,FW",Oxford United,28-217,1997.0,4.4,124,165,75.2,2030,951,72,80,90.0,36,50,72.0,13,21,61.9,0,0.1,0.2,-0.1,4,10,7,1,16
Bobby Thomas,ENG,DF,Coventry City,24-327,2001.0,19.6,862,1081,79.7,16898,6146,264,299,88.3,516,576,89.6,75,176,42.6,3,2.7,2.9,0.3,17,85,12,0,77
Luke Thomas,ENG,DF,Leicester City,24-196,2001.0,18.3,780,1004,77.7,12783,4434,402,438,91.8,309,385,80.3,57,130,43.8,2,2.3,2.5,-0.3,23,61,10,8,73
Olly Thomas,ENG,"FW,DF",Bristol City,20-148,2005.0,0.2,9,12,75.0,134,39,6,7,85.7,3,4,75.0,0,0,,0,0.1,0.0,-0.1,1,0,1,0,1
Silko Thomas,ENG,"FW,DF",Leicester City,21-181,2004.0,1.7,28,44,63.6,376,115,16,20,80.0,9,14,64.3,1,4,25.0,0,0.0,0.0,0.0,1,2,1,0,3
Sorba Thomas,WAL,FW,Stoke City,26-123,1999.0,21.3,411,739,55.6,7264,2526,208,268,77.6,144,239,60.3,49,169,29.0,5,4.7,3.9,0.3,39,41,29,9,69
Brandon Thomas-Asante,GHA,"FW,MF",Coventry City,26-359,1998.0,14.0,182,269,67.7,2619,596,105,135,77.8,63,84,75.0,6,20,30.0,3,2.7,1.4,0.3,15,18,6,3,23
George Thomason,ENG,MF,Wrexham,23-345,2002.0,7.0,189,246,76.8,2746,609,102,114,89.5,59,75,78.7,11,24,45.8,2,0.4,0.3,1.6,11,12,2,0,13
Jordan Thompson,NIR,MF,Preston,28-354,1997.0,2.3,73,91,80.2,1173,337,35,42,83.3,32,36,88.9,3,7,42.9,1,0.0,0.1,1.0,1,11,0,0,7
Liam Thompson,ENG,MF,Derby County,23-238,2002.0,6.1,225,264,85.2,4072,890,91,100,91.0,109,124,87.9,21,30,70.0,0,0.1,0.1,-0.1,2,20,1,0,16
Jarvis Thornton,ENG,MF,Sheffield Weds,19-347,2006.0,0.1,11,11,100.0,169,54,6,6,100.0,5,5,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,0
Nathan Tinsdale,,MF,Hull City,,,0.0,1,1,100.0,7,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Mirko Topić,SRB,MF,Norwich City,24-321,2001.0,11.5,447,542,82.5,7630,1590,190,218,87.2,216,254,85.0,28,41,68.3,0,1.0,0.5,-1.0,8,42,3,0,38
Victor Torp,DEN,MF,Coventry City,26-146,1999.0,16.4,531,672,79.0,8070,2535,276,312,88.5,199,242,82.2,31,75,41.3,4,2.5,3.1,1.5,33,51,21,3,77
Balázs Tóth,HUN,GK,Blackburn,28-110,1997.0,13.0,248,427,58.1,7044,5195,47,51,92.2,113,116,97.4,87,257,33.9,0,0.0,0.0,0.0,1,9,0,0,2
Lewis Travis,ENG,MF,Derby County,28-068,1997.0,5.9,183,248,73.8,3035,885,87,97,89.7,78,101,77.2,11,32,34.4,1,0.3,0.5,0.7,3,18,6,2,19
Lewis Travis,ENG,MF,Blackburn,28-068,1997.0,0.9,49,57,86.0,980,169,14,14,100.0,26,29,89.7,7,10,70.0,0,0.0,0.0,0.0,1,2,0,0,2
Sondre Tronstad,NOR,MF,Blackburn,30-119,1995.0,14.3,601,708,84.9,10827,3513,254,291,87.3,264,290,91.0,69,89,77.5,0,0.3,0.5,-0.3,6,73,6,0,91
Scott Twine,ENG,MF,Bristol City,26-162,1999.0,17.5,367,543,67.6,6422,2178,180,217,82.9,132,169,78.1,46,103,44.7,3,4.1,2.6,-1.1,40,47,22,4,60
Josh Tymon,ENG,DF,Swansea City,26-215,1999.0,21.0,917,1191,77.0,14853,5456,475,519,91.5,378,479,78.9,53,155,34.2,3,1.8,2.3,1.2,31,75,21,9,93
Ike Ugbo,CAN,FW,Sheffield Weds,27-093,1998.0,6.6,70,92,76.1,800,63,52,61,85.2,14,18,77.8,0,1,0.0,0,0.3,0.1,-0.3,1,1,1,0,2
Harvey Vale,ENG,"FW,MF",QPR,22-103,2003.0,6.4,123,220,55.9,2072,864,61,88,69.3,49,77,63.6,10,42,23.8,1,0.8,1.1,0.2,13,18,6,1,28
Pol Valentín,ESP,DF,Preston,28-305,1997.0,8.8,176,278,63.3,3075,1193,74,93,79.6,73,103,70.9,22,48,45.8,2,1.0,0.7,1.0,5,6,9,6,15
Yan Valery,TUN,"MF,DF",Sheffield Weds,26-304,1999.0,18.8,539,714,75.5,9158,2891,242,294,82.3,241,296,81.4,41,78,52.6,1,1.4,2.0,-0.4,14,41,9,5,49
Jonathan Varane,MTQ,MF,QPR,24-105,2001.0,15.7,501,654,76.6,9109,2478,209,249,83.9,232,287,80.8,54,97,55.7,2,1.1,1.1,0.9,8,58,5,0,59
Rocco Vata,IRL,"MF,FW",Watford,20-249,2005.0,5.1,96,155,61.9,1642,493,49,55,89.1,35,52,67.3,11,38,28.9,2,1.0,1.0,1.0,9,9,9,4,15
Will Vaulks,WAL,MF,Oxford United,32-101,1993.0,13.1,536,790,67.8,11043,4316,170,196,86.7,268,332,80.7,87,231,37.7,0,0.7,0.8,-0.7,17,61,12,8,75
Jannik Vestergaard,DEN,DF,Leicester City,33-142,1992.0,21.7,1153,1320,87.3,20755,9411,461,486,94.9,577,629,91.7,92,161,57.1,0,0.2,0.5,-0.2,3,72,5,0,67
Lawrence Vigouroux,CHI,GK,Swansea City,32-034,1993.0,22.0,573,814,70.4,15221,10362,95,95,100.0,346,348,99.4,131,367,35.7,0,0.1,0.3,-0.1,1,16,0,0,0
Žan Vipotnik,SVN,FW,Swansea City,23-280,2002.0,13.3,148,203,72.9,2306,422,76,91,83.5,55,76,72.4,11,19,57.9,1,0.8,0.7,0.2,13,11,2,0,21
Radek Vítek,,GK,Bristol City,22-060,2003.0,21.0,398,640,62.2,10865,8080,94,94,100.0,192,198,97.0,111,346,32.1,0,0.0,0.0,0.0,0,13,0,0,0
Andrija Vukčević,MNE,"DF,FW",Preston,29-073,1996.0,5.5,108,161,67.1,1819,688,60,71,84.5,36,57,63.2,11,23,47.8,1,0.7,1.0,0.3,8,11,10,6,15
Zak Vyner,KEN,"DF,MF",Bristol City,28-223,1997.0,20.5,732,964,75.9,14252,6098,272,312,87.2,356,428,83.2,95,182,52.2,0,0.5,0.8,-0.5,9,77,10,3,90
Thomas Waddingham,AUS,"MF,FW",Portsmouth,20-233,2005.0,0.6,5,5,100.0,63,26,3,3,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,2,0,0,1
Bobby Wales,SCO,FW,Swansea City,20-183,2005.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Jed Wallace,ENG,"FW,MF",West Brom,31-272,1994.0,3.9,94,130,72.3,1535,433,50,59,84.7,37,44,84.1,5,15,33.3,0,0.4,0.5,-0.4,5,4,4,3,10
Joe Walsh,ENG,GK,QPR,23-266,2002.0,4.0,90,153,58.8,2564,1819,16,16,100.0,41,42,97.6,33,95,34.7,0,0.0,0.0,0.0,0,2,0,0,0
Christian Walton,ENG,GK,Ipswich Town,30-044,1995.0,12.7,362,451,80.3,7715,5157,123,124,99.2,180,186,96.8,56,137,40.9,0,0.0,0.0,0.0,0,4,0,0,0
Danny Ward,WAL,GK,Wrexham,32-184,1993.0,4.0,64,124,51.6,2641,2281,7,7,100.0,19,19,100.0,38,97,39.2,0,0.0,0.0,0.0,1,5,0,0,0
Joe Ward,ENG,"DF,MF",Derby County,30-123,1995.0,10.6,282,446,63.2,5540,1750,127,145,87.6,93,147,63.3,60,136,44.1,5,2.3,2.2,2.7,19,24,15,9,29
Ernie Weaver,ENG,DF,Sheffield Weds,19-106,2006.0,3.9,96,131,73.3,1851,568,30,36,83.3,57,65,87.7,7,26,26.9,0,0.0,0.0,0.0,0,3,0,0,3
Andreas Weimann,AUT,"MF,FW",Derby County,34-140,1991.0,6.9,98,147,66.7,1567,422,50,65,76.9,40,56,71.4,6,15,40.0,2,0.8,1.0,1.2,6,7,5,0,19
Welington,BRA,DF,Southampton,24-307,2001.0,4.9,175,237,73.8,2915,828,94,103,91.3,65,91,71.4,14,30,46.7,0,0.2,0.5,-0.2,4,17,4,2,25
Scott Wharton,ENG,DF,Blackburn,28-081,1997.0,7.5,228,299,76.3,4275,1676,82,104,78.8,120,140,85.7,22,44,50.0,0,0.1,0.1,-0.1,2,14,2,0,17
Ben Whiteman,ENG,MF,Preston,29-189,1996.0,21.0,763,1045,73.0,14951,6681,303,347,87.3,330,426,77.5,116,228,50.9,2,2.5,4.0,-0.5,31,137,30,5,143
Morgan Whittaker,ENG,"MF,FW",Middlesbrough,24-350,2001.0,15.3,382,520,73.5,6250,1697,198,240,82.5,125,162,77.2,42,77,54.5,3,2.5,1.4,0.5,21,33,22,4,67
Melker Widell,SWE,"MF,FW",Swansea City,23-248,2002.0,5.2,92,140,65.7,1424,323,47,60,78.3,39,55,70.9,3,11,27.3,1,0.4,0.2,0.6,2,3,5,1,16
Jacob Widell Zetterström,SWE,GK,Derby County,27-165,1998.0,22.0,459,779,58.9,16466,13168,52,53,98.1,189,189,100.0,216,530,40.8,0,0.1,0.2,-0.1,1,45,5,0,0
Joe Wildsmith,ENG,GK,West Brom,29-360,1995.0,4.0,50,117,42.7,1772,1527,6,6,100.0,21,24,87.5,23,86,26.7,0,0.0,0.0,0.0,0,4,0,0,1
Caleb Wiley,USA,DF,Watford,21-001,2004.0,2.5,90,114,78.9,1370,370,57,60,95.0,24,32,75.0,7,10,70.0,0,0.2,0.1,-0.2,1,3,5,2,6
Alex Williams,WAL,"MF,FW",West Brom,20-355,2005.0,0.0,3,3,100.0,30,13,3,3,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Barnaby Williams,,MF,Southampton,,,0.5,11,13,84.6,140,26,6,7,85.7,4,4,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Brandon Williams,ENG,DF,Hull City,25-111,2000.0,0.1,4,4,100.0,78,58,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Jordan Williams,ENG,DF,Portsmouth,26-062,1999.0,11.3,320,440,72.7,5417,1566,146,172,84.9,149,193,77.2,20,54,37.0,1,1.0,0.7,0.0,7,19,6,3,21
Ben Wilmot,ENG,DF,Stoke City,26-049,1999.0,20.5,1238,1414,87.6,25755,8022,337,356,94.7,736,792,92.9,159,249,63.9,0,0.2,0.3,-0.2,3,45,5,0,45
Josh Windass,ENG,"FW,MF",Wrexham,31-348,1994.0,11.9,334,443,75.4,5670,1731,168,193,87.0,120,149,80.5,38,76,50.0,3,2.2,2.1,0.8,18,40,14,2,48
Harry Winks,ENG,MF,Leicester City,29-324,1996.0,14.5,927,1029,90.1,14172,4782,488,510,95.7,366,414,88.4,44,67,65.7,2,0.7,1.1,1.3,19,113,12,4,102
Nathan Wood-Gordon,ENG,DF,Southampton,23-206,2002.0,17.7,993,1062,93.5,18579,5177,321,331,97.0,610,627,97.3,59,94,62.8,1,0.5,0.1,0.5,2,28,0,0,29
Luke Woolfenden,ENG,DF,Coventry City,27-063,1998.0,4.9,170,196,86.7,3144,833,54,61,88.5,102,106,96.2,13,24,54.2,0,0.1,0.1,-0.1,2,13,0,0,14
Haji Wright,USA,FW,Coventry City,27-271,1998.0,14.4,146,203,71.9,1869,351,91,117,77.8,35,51,68.6,6,9,66.7,1,1.7,1.1,-0.7,11,8,5,0,23
Jacob Wright,ENG,MF,Norwich City,20-093,2005.0,5.7,247,322,76.7,4484,1297,118,134,88.1,100,120,83.3,27,57,47.4,1,1.3,1.2,-0.3,14,30,9,3,27
Malick Yalcouye,CIV,MF,Swansea City,20-035,2005.0,4.2,171,205,83.4,2795,367,86,94,91.5,67,80,83.8,15,19,78.9,2,0.2,0.2,1.8,5,8,5,0,20
Ashley Young,ENG,DF,Ipswich Town,40-167,1985.0,4.3,303,379,79.9,5166,2086,149,162,92.0,120,140,85.7,31,62,50.0,0,0.9,1.5,-0.9,10,43,12,4,46
Willum Þór Willumsson,ISL,MF,Birmingham City,27-061,1998.0,2.4,64,87,73.6,1132,339,32,38,84.2,21,27,77.8,8,18,44.4,0,1.0,0.8,-1.0,3,5,2,0,11
Stefán Þórðarson,ISL,MF,Preston,27-068,1998.0,5.8,149,192,77.6,2523,672,69,75,92.0,60,77,77.9,12,29,41.4,1,1.8,1.0,-0.8,10,12,4,2,15
