Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
1,James Abankwah,ie IRL,DF,Watford,21-341,2004,10,10,820,9.1,0,0,0,0,0,0,1,1,0.0,0.0,0.3,0.4,10,26,6,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04,Matches
2,Ebou Adams,gm GAM,MF,Derby County,29-342,1996,20,14,1283,14.3,1,0,1,1,0,0,7,0,0.3,0.3,0.2,0.4,10,38,19,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.03,0.02,0.03,Matches
3,Kealey Adamson,au AUS,DF,QPR,22-289,2003,2,0,48,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,0,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10,Matches
4,Patrick Agyemang,us USA,"FW,MF",Derby County,25-046,2000,18,15,1302,14.5,5,3,8,5,0,0,1,0,3.8,3.8,1.7,5.4,43,23,93,0.35,0.21,0.55,0.35,0.55,0.26,0.11,0.37,0.26,0.37,Matches
5,Semi Ajayi,ng NGA,DF,Hull City,32-044,1993,12,9,869,9.7,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,2,24,4,0.10,0.00,0.10,0.10,0.10,0.10,0.00,0.10,0.10,0.10,Matches
6,Babajide Akintola,ng NGA,"FW,MF",Hull City,29-344,1996,15,4,422,4.7,1,1,2,1,0,0,3,0,0.6,0.6,1.0,1.6,6,5,21,0.21,0.21,0.43,0.21,0.43,0.13,0.21,0.34,0.13,0.34,Matches
7,Chuba Akpom,eng ENG,"MF,FW",Ipswich Town,30-075,1995,17,6,653,7.3,1,0,1,1,0,0,0,0,3.3,3.3,0.6,3.9,19,19,41,0.14,0.00,0.14,0.14,0.14,0.45,0.08,0.54,0.45,0.54,Matches
8,Yisa Alao,,DF,Sheffield Weds,,,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
9,Ryan Alebiosu,ng NGA,DF,Blackburn,24-006,2001,20,20,1716,19.1,1,2,3,1,0,0,2,0,0.3,0.3,3.5,3.8,71,73,111,0.05,0.10,0.16,0.05,0.16,0.01,0.18,0.19,0.01,0.19,Matches
10,Jamie Allen,eng ENG,MF,Coventry City,30-328,1995,19,3,455,5.1,1,1,2,1,0,0,0,0,0.1,0.1,0.2,0.4,5,16,10,0.20,0.20,0.40,0.20,0.40,0.03,0.05,0.08,0.03,0.08,Matches
11,Max Alleyne,eng ENG,DF,Watford,20-155,2005,13,11,994,11.0,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,16,56,3,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches
12,Ryan Allsop,eng ENG,GK,Birmingham City,33-189,1992,10,10,900,10.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
13,Olabade Aluko,,"DF,FW",Leicester City,,,3,1,57,0.6,0,0,0,0,0,0,2,1,0.1,0.1,0.1,0.2,1,3,1,0.00,0.00,0.00,0.00,0.00,0.19,0.11,0.31,0.19,0.31,Matches
14,Papa Amadou Diallo,sn SEN,"DF,FW",Norwich City,21-181,2004,5,5,388,4.3,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.1,8,14,36,0.00,0.00,0.00,0.00,0.00,0.10,0.14,0.25,0.10,0.25,Matches
15,Harry Amass,eng ENG,DF,Sheffield Weds,18-282,2007,17,17,1505,16.7,1,1,2,1,0,0,2,0,0.4,0.4,1.2,1.6,44,55,74,0.06,0.06,0.12,0.06,0.12,0.02,0.07,0.09,0.02,0.09,Matches
16,Karoy Anderson,jm JAM,MF,Charlton Ath,21-083,2004,6,2,238,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,12,4,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
17,Keshi Anderson,eng ENG,"FW,MF",Birmingham City,30-261,1995,18,6,650,7.2,1,0,1,1,0,0,2,0,0.6,0.6,0.8,1.5,25,18,77,0.14,0.00,0.14,0.14,0.14,0.08,0.12,0.20,0.08,0.20,Matches
18,Kai Andrews,wls WAL,"FW,MF",Coventry City,19-139,2006,6,0,58,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07,Matches
19,Ryan Andrews,eng ENG,DF,Watford,21-119,2004,3,0,31,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
20,Robert Apter,sct SCO,"FW,MF",Charlton Ath,22-244,2003,11,8,562,6.2,1,0,1,1,0,0,1,0,0.5,0.5,1.5,2.0,17,15,45,0.16,0.00,0.16,0.16,0.16,0.08,0.24,0.32,0.08,0.32,Matches
21,Oliver Arblaster,eng ENG,MF,Sheffield Utd,21-232,2004,3,2,159,1.8,0,1,1,0,0,0,0,0,0.2,0.2,0.9,1.1,6,11,1,0.00,0.57,0.57,0.00,0.57,0.11,0.53,0.64,0.11,0.64,Matches
22,Cameron Archer,eng ENG,"FW,MF",Southampton,24-155,2001,14,5,505,5.6,1,0,1,1,0,0,1,0,3.5,3.5,0.5,4.0,8,10,34,0.18,0.00,0.18,0.18,0.18,0.63,0.09,0.72,0.63,0.72,Matches
23,Joe Aribo,ng NGA,"MF,FW",Southampton,29-155,1996,7,0,118,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
24,Adam Armstrong,eng ENG,"FW,MF",Southampton,28-316,1997,22,19,1587,17.6,11,4,15,10,1,3,4,0,12.6,10.2,2.5,12.7,25,31,105,0.62,0.23,0.85,0.57,0.79,0.71,0.14,0.85,0.58,0.72,Matches
25,Harrison Armstrong,eng ENG,MF,Preston,18-338,2007,15,11,979,10.9,1,1,2,1,0,0,3,0,0.4,0.4,0.8,1.2,22,55,33,0.09,0.09,0.18,0.09,0.18,0.04,0.07,0.11,0.04,0.11,Matches
26,Sinclair Armstrong,ie IRL,FW,Bristol City,22-184,2003,21,6,813,9.0,1,0,1,1,0,0,3,0,3.7,3.7,0.3,4.0,26,9,62,0.11,0.00,0.11,0.11,0.11,0.41,0.03,0.44,0.41,0.44,Matches
27,Tom Atcheson,nir NIR,DF,Blackburn,19-092,2006,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
28,Robert Atkinson,eng ENG,DF,Bristol City,27-163,1998,14,13,1065,11.8,2,1,3,2,0,0,1,0,0.6,0.6,0.4,1.0,16,34,6,0.17,0.08,0.25,0.17,0.25,0.05,0.04,0.08,0.05,0.08,Matches
29,Jordan Ayew,gh GHA,"FW,MF",Leicester City,34-103,1991,20,15,1388,15.4,4,1,5,2,2,2,3,0,3.8,2.2,1.9,4.1,33,25,96,0.26,0.06,0.32,0.13,0.19,0.24,0.13,0.37,0.14,0.27,Matches
30,Luke Ayling,eng ENG,DF,Middlesbrough,34-120,1991,20,16,1502,16.7,1,2,3,1,0,0,4,0,0.3,0.3,1.1,1.4,37,112,16,0.06,0.12,0.18,0.06,0.18,0.02,0.06,0.08,0.02,0.08,Matches
31,Finn Azaz,ie IRL,"MF,FW",Southampton,25-107,2000,18,15,1151,12.8,6,3,9,6,0,0,0,0,4.2,4.2,2.9,7.1,22,80,59,0.47,0.23,0.70,0.47,0.70,0.33,0.23,0.55,0.33,0.55,Matches
32,Finn Azaz,ie IRL,MF,Middlesbrough,25-107,2000,2,1,93,1.0,1,1,2,1,0,0,0,0,0.2,0.2,0.3,0.5,5,3,8,0.97,0.97,1.94,0.97,1.94,0.19,0.25,0.44,0.19,0.44,Matches
33,Femi Azeez,eng ENG,"FW,MF",Millwall,24-201,2001,13,11,906,10.1,6,1,7,6,0,0,1,1,4.1,4.1,1.4,5.5,33,25,94,0.60,0.10,0.70,0.60,0.70,0.41,0.14,0.55,0.41,0.55,Matches
34,Ivan Azón,es ESP,FW,Ipswich Town,22-364,2002,16,5,571,6.3,2,0,2,2,0,0,0,0,4.9,4.9,0.6,5.5,9,3,33,0.32,0.00,0.32,0.32,0.32,0.77,0.09,0.86,0.77,0.86,Matches
35,Kwadwo Baah,eng ENG,"FW,MF",Watford,22-330,2003,15,6,596,6.6,1,1,2,1,0,0,4,0,0.8,0.8,1.4,2.1,40,21,52,0.15,0.15,0.30,0.15,0.30,0.12,0.21,0.32,0.12,0.32,Matches
36,Lewis Baker,eng ENG,MF,Stoke City,30-242,1995,12,11,995,11.1,4,1,5,4,0,0,1,0,2.0,2.0,0.8,2.8,7,53,25,0.36,0.09,0.45,0.36,0.45,0.18,0.07,0.25,0.18,0.25,Matches
