Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Unnamed: 30_level_0_Matches
34,Ivan Azón,es ESP,FW,Ipswich Town,22-364,2002,6.3,211,7,16,85,111,44,211,14,2,14.3,12,85.7,124,557,250,9,5,7,20,10,150,33,Matches
35,Kwadwo Baah,eng ENG,"FW,MF",Watford,22-330,2003,6.6,226,4,31,64,140,36,226,30,8,26.7,21,70.0,153,1589,1003,40,17,22,19,7,159,52,Matches
36,Lewis Baker,eng ENG,MF,Stoke City,30-242,1995,11.1,522,31,119,284,124,17,522,12,6,50.0,5,41.7,277,1326,457,7,8,0,13,9,334,25,Matches
37,Thierno Ballo,at AUT,"FW,MF",Millwall,23-355,2002,12.3,466,8,78,186,215,36,466,36,15,41.7,19,52.8,267,1375,552,19,19,7,36,14,287,63,Matches
38,Patrick Bamford,eng ENG,FW,Sheffield Utd,32-109,1993,3.8,108,2,6,34,69,17,108,7,3,42.9,3,42.9,58,252,111,3,4,1,17,7,80,17,Matches
39,Alex Bangura,sl SLE,DF,Middlesbrough,26-163,1999,2.6,159,2,41,85,36,6,159,5,3,60.0,2,40.0,102,605,354,12,3,1,2,3,115,18,Matches
40,Raees Bangura-Williams,,MF,Millwall,,,4.3,148,7,27,60,63,12,148,9,5,55.6,4,44.4,71,330,125,3,5,2,5,4,78,18,Matches
41,Tamer Bani Odeh,jo JOR,MF,West Brom,22-065,2003,0.0,4,0,2,1,1,0,4,0,0,,0,,2,3,0,0,0,0,2,0,2,1,Matches
42,Barry Bannan,sct SCO,MF,Sheffield Weds,36-022,1989,20.3,1572,47,270,903,418,18,1572,20,12,60.0,8,40.0,799,3532,1732,36,26,6,16,11,1002,47,Matches
43,Moussa Baradji,fr FRA,MF,Blackburn,25-033,2000,1.1,82,5,18,43,24,2,82,4,2,50.0,2,50.0,37,241,81,3,3,2,4,4,37,6,Matches
44,Ryan Barnett,eng ENG,DF,Wrexham,26-091,1999,4.4,189,10,54,61,76,3,189,6,3,50.0,3,50.0,109,703,303,17,7,1,3,5,117,28,Matches
45,Louie Barry,eng ENG,"FW,MF",Sheffield Utd,22-185,2003,4.9,180,3,18,45,118,25,180,16,4,25.0,11,68.8,113,913,411,17,7,14,11,3,125,46,Matches
46,Danny Batth,eng ENG,DF,Derby County,35-093,1990,3.7,180,34,117,55,10,7,180,0,0,,0,,65,240,92,0,1,0,1,0,92,1,Matches
47,Nathan Baxter,eng ENG,GK,Watford,27-045,1998,6.5,225,187,223,2,0,0,225,0,0,,0,,112,512,326,0,0,0,0,0,101,0,Matches
48,Gavin Bazunu,ie IRL,GK,Southampton,23-306,2002,15.0,583,495,568,15,0,0,583,2,2,100.0,0,0.0,301,1305,663,0,0,0,0,0,313,0,Matches
49,James Beadle,eng ENG,GK,Birmingham City,21-160,2004,12.0,552,409,544,8,1,1,552,0,0,,0,,355,1512,987,0,0,0,0,0,299,0,Matches
50,Asmir Begović,ba BIH,GK,Leicester City,38-186,1987,4.5,148,115,148,0,0,0,148,0,0,,0,,73,367,245,0,0,0,0,0,62,0,Matches
51,Amari'i Bell,jm JAM,DF,Charlton Ath,31-232,1994,12.0,622,57,251,274,102,5,622,10,7,70.0,3,30.0,286,1443,709,10,3,0,13,5,311,13,Matches
52,Sam Bell,eng ENG,MF,Bristol City,23-214,2002,0.2,5,1,2,1,3,3,5,0,0,,0,,2,81,72,2,2,2,0,0,2,1,Matches
53,Bachir Belloumi,dz ALG,"FW,MF",Hull City,23-205,2002,5.0,225,3,30,73,132,22,225,26,11,42.3,13,50.0,138,1114,660,21,13,9,12,8,131,42,Matches
54,Anis Ben Slimane,tn TUN,MF,Norwich City,24-282,2001,0.2,14,0,1,9,4,0,14,1,1,100.0,0,0.0,12,46,11,0,1,0,0,1,12,1,Matches
55,Steven Benda,de GER,GK,Millwall,27-083,1998,9.0,274,231,273,1,0,0,274,0,0,,0,,129,629,323,0,0,0,0,0,108,0,Matches
56,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,23-007,2002,1.4,103,6,32,52,19,0,103,1,0,0.0,1,100.0,64,293,159,2,1,0,0,0,69,4,Matches
57,Luke Berry,eng ENG,MF,Charlton Ath,33-164,1992,2.2,50,1,8,18,24,7,50,1,0,0.0,1,100.0,24,57,21,1,0,1,8,2,33,8,Matches
58,Florian Bianchini,fr FRA,FW,Portsmouth,24-181,2001,5.7,242,9,37,81,128,22,242,17,5,29.4,12,70.6,141,825,288,15,6,7,17,13,158,49,Matches
59,Jake Bidwell,eng ENG,DF,Coventry City,32-277,1993,1.9,91,13,29,41,21,0,91,1,1,100.0,0,0.0,46,143,81,1,1,0,1,1,50,4,Matches
60,Krystian Bielik,pl POL,DF,West Brom,27-353,1998,5.6,429,43,185,218,29,9,429,3,2,66.7,1,33.3,190,843,470,4,0,0,3,0,228,3,Matches
61,Tyler Bindon,nz NZL,DF,Sheffield Utd,20-330,2005,6.4,452,58,234,204,15,8,452,0,0,,0,,251,984,573,1,1,0,1,0,293,2,Matches
62,Max Bird,eng ENG,MF,Bristol City,25-096,2000,1.1,68,1,14,33,21,1,68,1,0,0.0,0,0.0,39,221,112,3,2,0,1,0,42,1,Matches
63,Colby Bishop,eng ENG,FW,Portsmouth,29-049,1996,18.6,520,31,60,221,239,49,519,9,4,44.4,5,55.6,203,660,168,2,3,1,40,15,364,67,Matches
64,Corey Blackett-Taylor,eng ENG,"MF,DF",Derby County,28-091,1997,1.5,39,1,5,13,24,7,39,5,2,40.0,3,60.0,26,302,202,8,5,4,3,3,27,8,Matches
65,Harvey Blair,eng ENG,FW,Portsmouth,22-100,2003,1.1,39,0,3,5,33,5,39,9,3,33.3,6,66.7,26,210,72,4,3,0,2,1,28,16,Matches
66,Eric Bocat,fr FRA,DF,Stoke City,26-160,1999,6.0,389,19,159,182,56,1,389,8,3,37.5,5,62.5,169,844,474,11,6,1,11,0,180,8,Matches
67,Marc Bola,eng ENG,DF,Watford,28-014,1997,16.9,1101,77,351,438,322,30,1101,23,7,30.4,16,69.6,510,2316,1087,32,28,8,15,9,604,102,Matches
68,Neto Borges,br BRA,DF,Middlesbrough,29-101,1996,0.1,17,1,5,8,4,0,17,0,0,,0,,6,6,1,0,0,0,0,0,8,0,Matches
69,Neto Borges,br BRA,DF,Bristol City,29-101,1996,10.8,612,37,175,249,199,26,612,14,9,64.3,5,35.7,273,1509,870,27,16,7,19,4,288,49,Matches
70,Raphael Borges Rodrigues,au AUS,FW,Coventry City,22-103,2003,0.4,16,1,3,6,7,2,16,2,0,0.0,2,100.0,9,30,4,0,0,0,0,2,10,1,Matches
71,Oliver Bostock,wls WAL,MF,West Brom,18-306,2007,0.0,4,0,0,1,3,1,4,0,0,,0,,4,6,2,0,0,0,0,0,4,2,Matches
72,Ibane Bowat,sct SCO,DF,Portsmouth,23-099,2002,4.5,257,28,132,109,18,5,257,1,1,100.0,0,0.0,97,446,214,0,4,0,7,3,97,4,Matches
73,Róbert Boženík,sk SVK,FW,Stoke City,26-035,1999,5.9,152,8,19,78,56,17,152,3,0,0.0,3,100.0,72,215,72,1,2,0,15,2,103,18,Matches
74,Tom Bradshaw,wls WAL,FW,Oxford United,33-149,1992,0.8,33,1,4,13,18,3,33,0,0,,0,,15,34,9,0,2,0,4,1,24,7,Matches
75,Cameron Bragg,eng ENG,MF,Southampton,20-257,2005,2.1,148,14,41,79,28,0,148,2,0,0.0,2,100.0,68,240,98,1,0,0,4,0,89,2,Matches
76,Cameron Brannagan,eng ENG,MF,Oxford United,29-228,1996,14.9,760,29,149,454,159,16,760,10,3,30.0,5,50.0,408,2031,746,14,8,6,16,8,457,24,Matches
77,Brau,es ESP,"DF,FW",Coventry City,23-361,2001,0.9,52,4,15,29,9,2,52,3,2,66.7,1,33.3,23,140,89,4,0,1,3,0,24,7,Matches
78,James Bree,eng ENG,"DF,FW",Charlton Ath,28-073,1997,14.1,681,39,134,229,330,21,681,13,8,61.5,5,38.5,241,993,395,8,11,1,18,3,322,79,Matches
79,Ben Brereton,cl CHI,"MF,FW",Derby County,26-249,1999,14.0,415,13,57,182,185,35,415,31,12,38.7,17,54.8,218,1361,755,24,20,2,24,11,266,61,Matches
80,Rhian Brewster,eng ENG,"MF,FW",Derby County,25-266,2000,5.5,172,8,26,69,81,15,172,12,7,58.3,4,33.3,77,322,128,4,4,1,12,7,93,18,Matches
81,Callum Brittain,eng ENG,DF,Middlesbrough,27-286,1998,20.6,1474,61,380,647,459,45,1474,43,24,55.8,19,44.2,774,3463,1798,38,29,9,31,13,966,162,Matches
82,Nathan Broadhead,wls WAL,MF,Ipswich Town,27-262,1998,0.3,11,0,2,6,3,0,11,1,0,0.0,1,100.0,8,39,13,0,1,0,1,1,9,0,Matches
83,Nathan Broadhead,wls WAL,"FW,MF",Wrexham,27-262,1998,8.7,393,4,39,195,165,25,393,36,15,41.7,19,52.8,248,1689,897,28,24,6,22,19,287,44,Matches
84,Andre Brooks,eng ENG,"MF,FW",Sheffield Utd,22-125,2003,10.7,498,13,60,194,253,42,498,41,15,36.6,25,61.0,268,1908,945,39,22,17,28,19,297,72,Matches
85,Ciaron Brown,nir NIR,DF,Oxford United,27-343,1998,12.9,720,127,406,272,48,26,720,1,1,100.0,0,0.0,313,1441,746,5,3,0,13,4,342,6,Matches
86,Dajaune Brown,jm JAM,FW,Derby County,20-068,2005,0.0,6,0,2,2,2,0,6,0,0,,0,,1,0,0,0,0,0,1,0,1,1,Matches
87,George Brown,,FW,Sheffield Weds,,,3.4,93,4,11,44,40,13,93,7,1,14.3,6,85.7,51,263,104,4,1,4,12,6,60,13,Matches
88,Alan Browne,ie IRL,"MF,DF",Middlesbrough,30-252,1995,10.4,812,41,215,444,160,20,812,18,8,44.4,9,50.0,471,2179,934,13,14,3,18,6,557,19,Matches
89,Lewis Brunt,eng ENG,DF,Wrexham,25-047,2000,6.1,367,48,179,179,14,2,367,4,2,50.0,2,50.0,170,779,465,5,3,0,1,1,190,0,Matches
90,Joe Bryan,eng ENG,DF,Millwall,32-097,1993,6.3,486,27,168,229,96,5,486,9,8,88.9,0,0.0,248,1255,665,17,12,3,8,2,266,17,Matches
91,Solomon Brynn,eng ENG,GK,Middlesbrough,25-054,2000,22.0,609,522,602,7,0,0,609,1,1,100.0,0,0.0,324,1628,1016,0,0,0,1,0,217,0,Matches
92,Cameron Burgess,au AUS,DF,Swansea City,30-063,1995,22.0,1926,239,1074,783,77,24,1926,0,0,,0,,1031,4448,2410,5,7,0,4,4,1261,10,Matches
93,Delano Burgzorg,sr SUR,"FW,MF",Middlesbrough,27-046,1998,8.7,295,4,30,77,191,46,295,23,7,30.4,14,60.9,193,1192,550,21,15,12,23,14,212,79,Matches
94,Reece Burke,eng ENG,DF,Charlton Ath,29-112,1996,4.6,253,29,93,115,46,11,253,1,1,100.0,0,0.0,72,362,167,1,3,0,5,0,91,3,Matches
95,Rumarn Burrell,jm JAM,"FW,MF",QPR,25-007,2000,18.1,448,9,39,176,243,85,448,28,10,35.7,17,60.7,248,1635,745,33,19,19,61,27,297,88,Matches
96,Harrison Burrows,eng ENG,DF,Sheffield Utd,23-345,2002,13.3,1024,51,285,394,354,37,1023,16,6,37.5,8,50.0,479,2239,1262,31,23,11,16,7,574,68,Matches
97,Josef Bursik,eng ENG,GK,Portsmouth,25-164,2000,9.0,447,319,443,3,1,1,447,0,0,,0,,257,1326,766,0,0,0,1,0,229,0,Matches
98,Ben Cabango,wls WAL,DF,Swansea City,25-207,2000,20.8,1620,179,897,685,47,19,1620,2,1,50.0,0,0.0,889,4163,2339,12,13,0,11,1,1075,1,Matches
99,Liberato Cacace,nz NZL,"DF,FW",Wrexham,25-087,2000,5.4,246,16,68,109,72,9,246,16,2,12.5,12,75.0,119,673,337,15,6,3,3,5,137,16,Matches
100,Bailey-Tye Cadamarteri,jm JAM,FW,Sheffield Weds,20-228,2005,15.4,361,22,43,155,169,63,361,31,13,41.9,17,54.8,163,829,367,15,8,8,50,12,226,54,Matches
101,Jens Cajuste,se SWE,MF,Ipswich Town,26-135,1999,9.1,502,15,94,275,141,21,502,32,15,46.9,15,46.9,298,1700,966,22,17,4,19,11,327,25,Matches
102,George Campbell,us USA,DF,West Brom,24-184,2001,15.6,1160,90,418,532,219,18,1160,21,14,66.7,7,33.3,561,2607,1276,23,16,2,12,10,728,42,Matches
103,Tyreece Campbell,jm JAM,"FW,MF",Charlton Ath,22-100,2003,16.7,528,9,75,188,277,54,528,37,14,37.8,21,56.8,324,2364,1104,42,26,21,43,28,355,99,Matches
104,Tyrese Campbell,eng ENG,FW,Sheffield Utd,25-360,1999,15.4,346,17,29,129,194,71,346,29,12,41.4,17,58.6,144,999,512,22,11,17,30,13,224,68,Matches
105,Thomas Cannon,ie IRL,"FW,MF",Sheffield Utd,22-360,2002,7.9,183,4,12,69,102,33,183,6,0,0.0,5,83.3,96,382,181,9,2,4,19,4,135,44,Matches
106,Todd Cantwell,eng ENG,MF,Blackburn,27-299,1998,9.4,634,7,91,336,213,27,633,28,16,57.1,10,35.7,299,1457,556,14,4,7,25,11,401,34,Matches
107,Sonny Carey,eng ENG,MF,Charlton Ath,24-337,2001,18.3,689,16,86,335,285,53,689,31,15,48.4,14,45.2,326,2052,983,39,27,11,34,22,371,62,Matches
108,Julián Carranza,ar ARG,"FW,MF",Leicester City,25-215,2000,3.5,106,3,9,57,40,18,106,4,0,0.0,4,100.0,54,185,39,0,2,0,14,4,70,19,Matches
109,Hayden Carter,eng ENG,DF,Blackburn,26-006,1999,1.0,35,4,23,11,2,1,35,0,0,,0,,9,56,37,1,1,0,1,0,13,0,Matches
110,Kaelan Casey,eng ENG,DF,Swansea City,21-056,2004,3.2,249,46,142,101,6,4,249,0,0,,0,,116,360,126,0,0,0,1,0,143,1,Matches
111,Eiran Cashin,ie IRL,DF,Birmingham City,24-044,2001,2.4,190,35,100,78,13,3,190,1,0,0.0,1,100.0,85,483,326,2,3,0,1,0,103,0,Matches
112,Žan Celar,si SVN,FW,QPR,26-284,1999,0.8,14,2,2,9,3,2,14,1,1,100.0,0,0.0,8,25,7,0,0,0,2,1,8,1,Matches
113,Ilias Chair,ma MAR,"FW,MF",QPR,28-054,1997,8.9,528,5,65,218,261,30,528,18,12,66.7,6,33.3,305,2049,1035,29,25,9,8,5,334,51,Matches
114,Giorgi Chakvetadze,ge GEO,"MF,FW",Watford,26-116,1999,2.7,136,5,18,71,50,5,136,9,3,33.3,6,66.7,89,659,235,3,6,3,7,4,103,17,Matches
115,Nathaniel Chalobah,eng ENG,"MF,FW",Sheffield Weds,31-011,1994,0.8,41,2,8,20,13,3,41,1,0,0.0,1,100.0,21,75,30,0,0,1,1,1,25,1,Matches
116,Archie Chaplin,eng ENG,"DF,FW",Middlesbrough,20-056,2005,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,Matches
117,Conor Chaplin,eng ENG,"MF,FW",Portsmouth,28-310,1997,11.2,477,14,65,228,186,20,477,5,4,80.0,0,0.0,234,1118,473,10,12,3,17,16,297,42,Matches
118,Conor Chaplin,eng ENG,"FW,MF",Ipswich Town,28-310,1997,1.5,81,0,7,34,40,6,81,1,1,100.0,0,0.0,38,114,35,2,2,0,4,1,57,9,Matches
119,Pierce Charles,nir NIR,GK,Sheffield Weds,20-155,2005,5.0,300,200,298,2,0,0,300,0,0,,0,,156,813,477,0,0,0,0,0,150,0,Matches
120,Shea Charles,nir NIR,MF,Southampton,22-048,2003,11.3,745,21,134,441,181,16,745,29,10,34.5,16,55.2,439,2252,1081,20,24,1,19,9,495,26,Matches
121,Tahith Chong,cw CUW,"MF,FW",Sheffield Utd,26-019,1999,2.6,134,1,10,51,75,8,134,11,3,27.3,8,72.7,91,434,181,7,3,3,3,8,100,26,Matches
122,Hamza Choudhury,bd BAN,"DF,MF",Leicester City,28-083,1997,8.1,606,40,189,323,94,4,606,6,3,50.0,2,33.3,298,1125,500,6,7,0,4,5,377,16,Matches
123,Benjamin Chrisene,eng ENG,DF,Norwich City,21-345,2004,3.7,204,14,75,76,56,4,204,5,3,60.0,2,40.0,90,400,228,6,3,0,5,3,108,11,Matches
124,Lamine Cissé,fr FRA,FW,Stoke City,22-311,2003,3.3,155,6,24,62,73,10,155,13,5,38.5,8,61.5,79,521,258,8,5,1,13,6,90,32,Matches
125,Bobby Clark,eng ENG,"MF,FW",Derby County,20-319,2005,16.3,736,17,154,364,229,23,736,46,18,39.1,26,56.5,379,2230,1078,23,21,5,40,17,404,37,Matches
126,Jack Clarke,eng ENG,FW,Ipswich Town,25-030,2000,10.6,528,3,58,212,269,49,526,51,26,51.0,23,45.1,361,2519,1212,35,27,17,33,26,375,90,Matches
127,Matthew Clarke,eng ENG,DF,Derby County,29-092,1996,22.0,1387,256,807,470,113,40,1387,5,3,60.0,2,40.0,498,2440,1185,5,10,0,21,7,634,8,Matches
128,Jake Clarke-Salter,eng ENG,DF,QPR,28-092,1997,2.7,152,19,77,74,3,0,152,1,0,0.0,1,100.0,75,274,81,1,1,0,0,0,92,0,Matches
129,Max Cleworth,wls WAL,DF,Wrexham,23-136,2002,22.0,1490,168,715,644,144,15,1490,2,2,100.0,0,0.0,656,2631,1364,16,11,0,21,8,812,17,Matches
130,Conor Coady,eng ENG,DF,Wrexham,32-301,1993,4.9,276,61,170,101,5,3,276,0,0,,0,,136,495,284,0,0,0,3,1,168,0,Matches
131,Josh Coburn,eng ENG,"FW,MF",Millwall,23-017,2002,7.1,178,13,24,70,86,25,178,10,1,10.0,7,70.0,104,544,158,9,5,4,20,8,123,34,Matches
132,Alex Cochrane,eng ENG,DF,Birmingham City,25-246,2000,16.3,1222,42,368,607,255,3,1222,6,3,50.0,3,50.0,578,2341,1187,16,12,1,10,3,695,32,Matches
133,Toby Collyer,eng ENG,MF,West Brom,21-354,2004,2.9,226,12,63,125,41,3,226,3,1,33.3,2,66.7,103,449,233,3,3,1,6,3,148,10,Matches
134,Tommy Conway,sct SCO,"FW,MF",Middlesbrough,23-139,2002,18.2,536,14,48,221,275,99,535,36,12,33.3,17,47.2,286,1681,673,31,13,26,27,17,365,112,Matches
135,Steve Cook,eng ENG,DF,QPR,34-248,1991,13.3,781,138,422,304,57,21,781,0,0,,0,,363,1780,1112,7,7,0,6,0,415,9,Matches
136,Jake Cooper,eng ENG,DF,Millwall,30-323,1995,21.0,1264,158,639,533,97,65,1264,2,0,0.0,1,50.0,584,2677,1343,3,2,0,12,7,685,8,Matches
137,Liam Cooper,sct SCO,DF,Sheffield Weds,34-115,1991,4.4,321,49,184,130,8,5,321,0,0,,0,,131,476,196,0,0,0,1,1,158,0,Matches
138,Michael Cooper,eng ENG,GK,Sheffield Utd,26-076,1999,21.5,760,564,749,12,0,0,760,0,0,,0,,368,1886,1150,0,0,0,3,0,324,0,Matches
139,José Cordoba,pa PAN,DF,Norwich City,24-292,2001,6.4,537,45,211,278,49,6,537,11,4,36.4,7,63.6,290,1304,769,11,4,0,7,7,335,4,Matches
140,Harry Cornick,eng ENG,MF,Bristol City,30-258,1995,0.1,4,0,0,1,3,0,4,0,0,,0,,3,23,2,0,0,0,0,0,3,2,Matches
141,Conor Coventry,ie IRL,MF,Charlton Ath,25-273,2000,18.9,1009,55,243,583,189,12,1009,12,6,50.0,6,50.0,482,2049,848,11,11,3,14,9,582,13,Matches
142,Lewie Coyle,eng ENG,DF,Hull City,30-069,1995,14.9,896,57,256,455,195,7,896,9,5,55.6,4,44.4,376,1675,874,24,23,0,7,3,451,41,Matches
143,Tristan Crama,fr FRA,DF,Millwall,24-045,2001,21.7,1265,137,528,529,216,48,1265,11,7,63.6,4,36.4,530,3238,1712,35,27,1,23,11,575,55,Matches
144,Aaron Cresswell,eng ENG,DF,Stoke City,36-008,1989,16.5,1177,45,302,625,258,7,1177,9,2,22.2,7,77.8,623,2721,1291,23,19,2,11,0,714,38,Matches
145,Ante Crnac,hr CRO,"FW,MF",Norwich City,22-006,2003,8.4,250,12,34,116,105,21,250,22,10,45.5,12,54.5,123,720,354,12,6,5,16,10,150,43,Matches
146,Max Crocombe,nz NZL,GK,Millwall,32-133,1993,13.0,453,342,447,6,0,0,453,0,0,,0,,232,1265,809,0,0,0,1,0,165,0,Matches
147,Matt Crooks,eng ENG,MF,Hull City,31-337,1994,13.5,715,29,146,462,114,17,715,27,12,44.4,13,48.1,359,1976,914,20,8,4,19,7,450,35,Matches
148,Liam Cullen,wls WAL,"MF,FW",Swansea City,26-244,1999,9.7,322,21,53,158,113,20,322,10,2,20.0,8,80.0,155,560,204,4,4,2,16,10,203,30,Matches
