Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
137,Liam Cooper,sct SCO,DF,Sheffield Weds,34-115,1991,4.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
138,Michael Cooper,eng ENG,GK,Sheffield Utd,26-076,1999,21.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
139,José Cordoba,pa PAN,DF,Norwich City,24-292,2001,6.4,8,1.24,7,0,0,0,1,0,2,0.31,2,0,0,0,0,0,Matches
140,Harry Cornick,eng ENG,MF,Bristol City,30-258,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
141,Conor Coventry,ie IRL,MF,Charlton Ath,25-273,2000,18.9,43,2.28,35,5,0,0,2,1,5,0.27,3,0,0,0,2,0,Matches
142,Lewie Coyle,eng ENG,DF,Hull City,30-069,1995,14.9,24,1.61,23,0,0,0,1,0,5,0.34,5,0,0,0,0,0,Matches
143,Tristan Crama,fr FRA,DF,Millwall,24-045,2001,21.7,46,2.12,40,2,1,2,0,1,5,0.23,4,0,0,1,0,0,Matches
144,Aaron Cresswell,eng ENG,DF,Stoke City,36-008,1989,16.5,32,1.94,20,11,0,1,0,0,2,0.12,1,1,0,0,0,0,Matches
145,Ante Crnac,hr CRO,"FW,MF",Norwich City,22-006,2003,8.4,20,2.37,13,0,3,3,1,0,0,0.00,0,0,0,0,0,0,Matches
146,Max Crocombe,nz NZL,GK,Millwall,32-133,1993,13.0,2,0.15,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
147,Matt Crooks,eng ENG,MF,Hull City,31-337,1994,13.5,37,2.73,29,2,0,3,0,3,5,0.37,1,0,0,2,0,2,Matches
148,Liam Cullen,wls WAL,"MF,FW",Swansea City,26-244,1999,9.7,18,1.85,16,0,0,2,0,0,3,0.31,2,0,0,1,0,0,Matches
149,Jamie Cumming,eng ENG,GK,Oxford United,26-110,1999,22.0,9,0.41,5,4,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
150,Luke Cundle,eng ENG,MF,Millwall,23-241,2002,8.6,21,2.45,15,4,1,1,0,0,1,0.12,0,0,0,1,0,0,Matches
151,Jack Currie,eng ENG,DF,Oxford United,23-059,2002,12.2,29,2.37,24,3,0,0,1,1,2,0.16,2,0,0,0,0,0,Matches
152,Patson Daka,zm ZAM,FW,Leicester City,27-075,1998,9.1,11,1.20,7,0,0,0,4,0,3,0.33,3,0,0,0,0,0,Matches
153,Harry Darling,eng ENG,DF,Norwich City,26-137,1999,21.0,19,0.90,14,3,1,1,0,0,4,0.19,2,1,0,1,0,0,Matches
154,Jay Dasilva,wls WAL,DF,Coventry City,27-245,1998,19.8,68,3.44,61,4,2,0,0,1,6,0.30,6,0,0,0,0,0,Matches
155,Adam Davies,wls WAL,GK,Sheffield Utd,33-159,1992,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
156,Ben Davies,eng ENG,DF,Oxford United,30-134,1995,5.1,4,0.78,1,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
157,Tom Davies,eng ENG,MF,Sheffield Utd,27-176,1998,2.0,7,3.52,3,1,0,3,0,0,0,0.00,0,0,0,0,0,0,Matches
158,Leif Davis,eng ENG,DF,Ipswich Town,25-345,2000,20.5,67,3.28,42,17,2,1,3,2,4,0.20,3,1,0,0,0,0,Matches
159,Bobby De Cordova-Reid,jm JAM,MF,Leicester City,32-324,1993,7.1,15,2.11,12,0,1,1,0,1,3,0.42,2,0,0,1,0,0,Matches
160,Brian De Keersmaecker,be BEL,MF,Oxford United,25-231,2000,19.7,69,3.50,34,24,1,4,2,4,8,0.41,4,2,1,0,1,0,Matches
161,Dion De Neve,be BEL,"DF,FW",Blackburn,23-194,2002,6.4,13,1.89,7,3,2,1,0,0,1,0.15,0,0,0,1,0,0,Matches
162,Tom Dele-Bashiru,ng NGA,MF,Watford,26-097,1999,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
163,Karamoko Dembélé,eng ENG,"FW,MF",QPR,22-304,2003,12.1,49,4.06,29,6,4,6,4,0,6,0.50,4,1,0,0,1,0,Matches
164,Siriki Dembélé,ci CIV,"MF,FW",Oxford United,29-107,1996,5.9,27,4.53,15,1,3,3,5,0,1,0.17,0,0,0,0,1,0,Matches
