Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Keshi Anderson,ENG,"FW,MF",Birmingham City,30-261,1995.0,7.2,2,0,0,8,19,3,30,2,9,0,0,0,36,7,8,46.7
Kai Andrews,WAL,"FW,MF",Coventry City,19-139,2006.0,0.6,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,
Ryan Andrews,ENG,DF,Watford,21-119,2004.0,0.3,1,0,0,1,1,0,0,0,1,0,0,0,3,0,0,
Robert Apter,SCO,"FW,MF",Charlton Ath,22-244,2003.0,6.2,1,0,0,3,5,0,47,1,7,0,0,0,25,3,5,37.5
Oliver Arblaster,ENG,MF,Sheffield Utd,21-232,2004.0,1.8,0,0,0,0,0,0,1,2,1,0,0,0,9,1,1,50.0
Cameron Archer,ENG,"FW,MF",Southampton,24-155,2001.0,5.6,1,0,0,9,7,6,1,0,2,0,0,0,16,6,23,20.7
Joe Aribo,NGA,"MF,FW",Southampton,29-155,1996.0,1.3,1,0,0,1,0,0,1,1,1,0,0,0,3,1,8,11.1
Adam Armstrong,ENG,"FW,MF",Southampton,28-316,1997.0,17.6,4,0,0,23,12,12,7,4,9,0,0,0,36,8,23,25.8
Harrison Armstrong,ENG,MF,Preston,18-338,2007.0,10.9,3,0,0,11,18,0,5,12,9,0,0,0,46,19,5,79.2
Sinclair Armstrong,IRL,FW,Bristol City,22-184,2003.0,9.0,3,0,0,16,18,4,3,1,5,0,0,0,22,9,20,31.0
Tom Atcheson,NIR,DF,Blackburn,19-092,2006.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0
Robert Atkinson,ENG,DF,Bristol City,27-163,1998.0,11.8,1,0,0,2,11,1,2,13,18,0,0,0,39,51,19,72.9
Jordan Ayew,GHA,"FW,MF",Leicester City,34-103,1991.0,15.4,3,0,0,29,32,5,39,8,16,0,0,0,50,27,45,37.5
Luke Ayling,ENG,DF,Middlesbrough,34-120,1991.0,16.7,4,0,0,11,27,0,20,16,26,0,0,0,97,28,22,56.0
Finn Azaz,IRL,"MF,FW",Southampton,25-107,2000.0,12.8,0,0,0,13,16,2,18,3,12,0,0,0,61,12,14,46.2
Finn Azaz,IRL,MF,Middlesbrough,25-107,2000.0,1.0,0,0,0,0,0,0,3,2,1,0,0,0,8,0,0,
Femi Azeez,ENG,"FW,MF",Millwall,24-201,2001.0,10.1,1,1,0,24,10,7,60,6,13,1,0,0,44,21,28,42.9
Ivan Azón,ESP,FW,Ipswich Town,22-364,2002.0,6.3,0,0,0,8,10,6,2,0,0,0,0,0,14,16,29,35.6
Kwadwo Baah,ENG,"FW,MF",Watford,22-330,2003.0,6.6,4,0,0,15,16,2,21,1,2,0,0,0,24,3,7,30.0
Lewis Baker,ENG,MF,Stoke City,30-242,1995.0,11.1,1,0,0,13,9,1,12,7,7,0,0,0,44,5,10,33.3
Thierno Ballo,AUT,"FW,MF",Millwall,23-355,2002.0,12.3,3,0,0,20,7,6,19,7,13,0,0,0,61,10,29,25.6
Patrick Bamford,ENG,FW,Sheffield Utd,32-109,1993.0,3.8,0,0,0,4,9,3,0,1,4,0,0,0,6,9,12,42.9
Alex Bangura,SLE,DF,Middlesbrough,26-163,1999.0,2.6,0,0,0,2,8,0,6,2,0,0,0,0,7,1,4,20.0
Raees Bangura-Williams,,MF,Millwall,,,4.3,2,0,0,12,6,2,3,3,4,0,0,0,16,3,1,75.0
Tamer Bani Odeh,JOR,MF,West Brom,22-065,2003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Barry Bannan,SCO,MF,Sheffield Weds,36-022,1989.0,20.3,5,1,1,10,9,1,121,19,16,0,0,0,101,6,8,42.9
Moussa Baradji,FRA,MF,Blackburn,25-033,2000.0,1.1,0,0,0,3,1,0,3,2,4,0,0,0,8,8,2,80.0
Ryan Barnett,ENG,DF,Wrexham,26-091,1999.0,4.4,0,0,0,0,5,0,36,2,2,0,0,0,13,2,7,22.2
Louie Barry,ENG,"FW,MF",Sheffield Utd,22-185,2003.0,4.9,1,0,0,3,2,2,24,0,7,0,0,0,15,1,6,14.3
Danny Batth,ENG,DF,Derby County,35-093,1990.0,3.7,0,0,0,5,5,0,0,4,0,0,0,0,8,17,9,65.4
Nathan Baxter,ENG,GK,Watford,27-045,1998.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,100.0
Gavin Bazunu,IRL,GK,Southampton,23-306,2002.0,15.0,1,0,0,1,8,0,0,0,0,0,0,0,21,3,0,100.0
James Beadle,ENG,GK,Birmingham City,21-160,2004.0,12.0,2,0,0,1,1,0,0,0,0,0,0,0,24,6,0,100.0
Asmir Begović,BIH,GK,Leicester City,38-186,1987.0,4.5,1,0,0,0,3,0,0,0,0,0,0,0,6,2,0,100.0
Amari'i Bell,JAM,DF,Charlton Ath,31-232,1994.0,12.0,2,0,0,6,19,0,5,16,10,0,0,0,43,18,9,66.7
Sam Bell,ENG,MF,Bristol City,23-214,2002.0,0.2,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,
Bachir Belloumi,ALG,"FW,MF",Hull City,23-205,2002.0,5.0,1,0,0,4,5,5,10,10,7,0,0,0,25,3,17,15.0
Anis Ben Slimane,TUN,MF,Norwich City,24-282,2001.0,0.2,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,50.0
Steven Benda,GER,GK,Millwall,27-083,1998.0,9.0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,2,0.0
Victor Bernth Kristiansen,DEN,DF,Leicester City,23-007,2002.0,1.4,0,0,0,0,0,0,4,0,4,0,0,0,4,3,0,100.0
Luke Berry,ENG,MF,Charlton Ath,33-164,1992.0,2.2,1,0,0,4,3,0,1,0,1,0,0,0,5,3,2,60.0
Florian Bianchini,FRA,FW,Portsmouth,24-181,2001.0,5.7,0,0,0,8,9,1,27,1,11,1,0,0,21,12,14,46.2
Jake Bidwell,ENG,DF,Coventry City,32-277,1993.0,1.9,1,0,0,0,0,0,2,1,1,0,0,0,7,1,2,33.3
Krystian Bielik,POL,DF,West Brom,27-353,1998.0,5.6,0,0,0,10,7,0,1,12,6,0,0,0,25,29,12,70.7
Tyler Bindon,NZL,DF,Sheffield Utd,20-330,2005.0,6.4,0,0,0,8,5,2,0,3,5,0,0,0,28,24,13,64.9
Max Bird,ENG,MF,Bristol City,25-096,2000.0,1.1,0,0,0,0,1,0,6,1,1,0,0,0,4,0,0,
Colby Bishop,ENG,FW,Portsmouth,29-049,1996.0,18.6,2,0,0,20,17,12,3,1,6,0,0,0,29,94,125,42.9
Corey Blackett-Taylor,ENG,"MF,DF",Derby County,28-091,1997.0,1.5,0,0,0,0,0,0,5,4,0,0,0,0,4,1,0,100.0
Harvey Blair,ENG,FW,Portsmouth,22-100,2003.0,1.1,0,0,0,0,1,0,7,0,0,0,0,0,1,3,3,50.0
Eric Bocat,FRA,DF,Stoke City,26-160,1999.0,6.0,0,0,0,2,4,0,12,16,7,0,0,0,31,12,6,66.7
Marc Bola,ENG,DF,Watford,28-014,1997.0,16.9,2,0,0,8,8,2,78,25,9,1,0,0,52,27,14,65.9
Neto Borges,BRA,DF,Middlesbrough,29-101,1996.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Neto Borges,BRA,DF,Bristol City,29-101,1996.0,10.8,1,0,0,11,8,2,45,24,16,0,0,0,50,20,23,46.5
Raphael Borges Rodrigues,AUS,FW,Coventry City,22-103,2003.0,0.4,0,0,0,2,1,0,0,0,1,0,0,0,2,0,0,
Oliver Bostock,WAL,MF,West Brom,18-306,2007.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0
Ibane Bowat,SCO,DF,Portsmouth,23-099,2002.0,4.5,0,0,0,5,2,0,2,11,4,0,0,0,18,21,13,61.8
Róbert Boženík,SVK,FW,Stoke City,26-035,1999.0,5.9,1,0,0,26,7,11,2,2,3,0,0,0,8,24,33,42.1
Tom Bradshaw,WAL,FW,Oxford United,33-149,1992.0,0.8,0,0,0,0,3,0,0,0,0,0,0,0,3,7,15,31.8
Cameron Bragg,ENG,MF,Southampton,20-257,2005.0,2.1,0,0,0,2,2,0,0,1,5,0,0,0,11,3,4,42.9
Cameron Brannagan,ENG,MF,Oxford United,29-228,1996.0,14.9,3,0,0,12,21,0,20,12,15,0,0,0,82,2,4,33.3
Brau,ESP,"DF,FW",Coventry City,23-361,2001.0,0.9,0,0,0,1,1,0,2,0,1,0,0,0,3,0,1,0.0
James Bree,ENG,"DF,FW",Charlton Ath,28-073,1997.0,14.1,4,0,0,15,6,1,93,11,11,0,0,0,51,24,20,54.5
Ben Brereton,CHI,"MF,FW",Derby County,26-249,1999.0,14.0,3,0,0,15,6,3,16,2,2,0,0,0,43,11,22,33.3
Rhian Brewster,ENG,"MF,FW",Derby County,25-266,2000.0,5.5,1,0,0,7,6,0,6,2,2,0,0,0,19,11,17,39.3
Callum Brittain,ENG,DF,Middlesbrough,27-286,1998.0,20.6,4,0,0,21,12,1,90,24,19,1,2,0,72,25,24,51.0
Nathan Broadhead,WAL,MF,Ipswich Town,27-262,1998.0,0.3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,100.0
Nathan Broadhead,WAL,"FW,MF",Wrexham,27-262,1998.0,8.7,0,0,0,3,8,3,3,3,4,1,0,0,37,6,12,33.3
Andre Brooks,ENG,"MF,FW",Sheffield Utd,22-125,2003.0,10.7,2,0,0,13,7,2,23,3,16,1,0,0,49,17,24,41.5
Ciaron Brown,NIR,DF,Oxford United,27-343,1998.0,12.9,2,0,0,7,13,0,1,21,7,0,0,0,35,63,49,56.3
Dajaune Brown,JAM,FW,Derby County,20-068,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
George Brown,,FW,Sheffield Weds,,,3.4,0,0,0,4,8,2,2,2,0,0,0,0,9,10,28,26.3
Alan Browne,IRL,"MF,DF",Middlesbrough,30-252,1995.0,10.4,1,0,0,10,16,0,8,20,10,0,0,0,49,19,18,51.4
Lewis Brunt,ENG,DF,Wrexham,25-047,2000.0,6.1,1,0,0,5,5,0,0,8,5,0,0,0,20,20,10,66.7
Joe Bryan,ENG,DF,Millwall,32-097,1993.0,6.3,4,1,0,12,3,0,17,14,9,0,0,0,34,10,7,58.8
Solomon Brynn,ENG,GK,Middlesbrough,25-054,2000.0,22.0,0,0,0,1,3,0,0,0,0,0,1,0,26,10,0,100.0
Cameron Burgess,AUS,DF,Swansea City,30-063,1995.0,22.0,4,0,0,5,10,3,4,25,14,0,0,3,80,84,52,61.8
Delano Burgzorg,SUR,"FW,MF",Middlesbrough,27-046,1998.0,8.7,1,0,0,5,18,10,9,3,6,0,0,0,20,6,15,28.6
Reece Burke,ENG,DF,Charlton Ath,29-112,1996.0,4.6,0,0,0,2,3,2,3,8,4,0,0,0,13,15,15,50.0
Rumarn Burrell,JAM,"FW,MF",QPR,25-007,2000.0,18.1,3,0,0,25,12,15,21,4,5,0,0,0,40,36,74,32.7
Harrison Burrows,ENG,DF,Sheffield Utd,23-345,2002.0,13.3,1,0,0,5,17,0,96,8,13,0,0,0,58,9,18,33.3
Josef Bursik,ENG,GK,Portsmouth,25-164,2000.0,9.0,1,0,0,0,3,0,0,0,0,0,0,0,20,2,1,66.7
Ben Cabango,WAL,DF,Swansea City,25-207,2000.0,20.8,6,0,0,10,12,2,3,22,25,0,0,0,62,69,52,57.0
Liberato Cacace,NZL,"DF,FW",Wrexham,25-087,2000.0,5.4,0,0,0,8,8,1,17,4,1,0,0,0,22,1,5,16.7
Bailey-Tye Cadamarteri,JAM,FW,Sheffield Weds,20-228,2005.0,15.4,2,0,0,25,9,2,4,5,6,0,1,0,32,41,94,30.4
Jens Cajuste,SWE,MF,Ipswich Town,26-135,1999.0,9.1,1,0,0,8,15,0,8,6,12,0,0,0,42,9,9,50.0
George Campbell,USA,DF,West Brom,24-184,2001.0,15.6,4,0,0,14,10,0,33,11,24,0,0,0,56,26,31,45.6
Tyreece Campbell,JAM,"FW,MF",Charlton Ath,22-100,2003.0,16.7,1,0,0,13,21,7,36,5,8,0,0,0,49,12,34,26.1
Tyrese Campbell,ENG,FW,Sheffield Utd,25-360,1999.0,15.4,2,0,0,26,3,9,16,0,8,0,0,0,30,26,24,52.0
Thomas Cannon,IRL,"FW,MF",Sheffield Utd,22-360,2002.0,7.9,0,0,0,13,8,2,1,1,2,0,0,0,9,14,31,31.1
Todd Cantwell,ENG,MF,Blackburn,27-299,1998.0,9.4,4,0,0,10,23,2,49,6,16,0,0,0,59,8,13,38.1
Sonny Carey,ENG,MF,Charlton Ath,24-337,2001.0,18.3,2,0,0,14,18,0,35,10,12,0,0,0,72,14,35,28.6
Julián Carranza,ARG,"FW,MF",Leicester City,25-215,2000.0,3.5,1,0,0,9,4,2,1,2,5,0,0,0,8,6,15,28.6
Hayden Carter,ENG,DF,Blackburn,26-006,1999.0,1.0,0,0,0,1,0,0,0,0,2,0,0,0,1,3,0,100.0
Kaelan Casey,ENG,DF,Swansea City,21-056,2004.0,3.2,0,0,0,1,1,1,0,2,0,0,0,0,15,15,5,75.0
Eiran Cashin,IRL,DF,Birmingham City,24-044,2001.0,2.4,0,0,0,0,2,0,1,3,6,0,0,0,12,12,4,75.0
Žan Celar,SVN,FW,QPR,26-284,1999.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Ilias Chair,MAR,"FW,MF",QPR,28-054,1997.0,8.9,1,0,0,4,2,5,60,3,6,0,0,0,36,2,9,18.2
Giorgi Chakvetadze,GEO,"MF,FW",Watford,26-116,1999.0,2.7,2,0,0,3,2,0,8,2,2,0,0,0,7,0,4,0.0
Nathaniel Chalobah,ENG,"MF,FW",Sheffield Weds,31-011,1994.0,0.8,1,0,0,1,0,0,0,2,1,0,0,0,2,0,1,0.0
Archie Chaplin,ENG,"DF,FW",Middlesbrough,20-056,2005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Conor Chaplin,ENG,"MF,FW",Portsmouth,28-310,1997.0,11.2,0,0,0,7,17,0,50,3,8,0,0,0,33,11,13,45.8
Conor Chaplin,ENG,"FW,MF",Ipswich Town,28-310,1997.0,1.5,1,0,0,0,2,1,2,0,0,0,0,0,3,0,4,0.0
Pierce Charles,NIR,GK,Sheffield Weds,20-155,2005.0,5.0,0,0,0,0,2,0,0,0,0,0,0,0,8,2,0,100.0
Shea Charles,NIR,MF,Southampton,22-048,2003.0,11.3,3,0,0,17,31,0,8,13,20,0,0,0,66,21,16,56.8
Tahith Chong,CUW,"MF,FW",Sheffield Utd,26-019,1999.0,2.6,0,0,0,2,4,0,8,2,3,0,0,0,7,2,1,66.7
Hamza Choudhury,BAN,"DF,MF",Leicester City,28-083,1997.0,8.1,3,0,0,4,7,0,5,5,10,0,0,0,21,9,5,64.3
Benjamin Chrisene,ENG,DF,Norwich City,21-345,2004.0,3.7,0,0,0,3,1,1,4,0,3,0,0,0,9,3,11,21.4
Lamine Cissé,FRA,FW,Stoke City,22-311,2003.0,3.3,1,0,0,11,4,2,10,4,3,0,0,0,23,6,11,35.3
Bobby Clark,ENG,"MF,FW",Derby County,20-319,2005.0,16.3,3,0,0,26,18,2,19,13,19,0,0,0,98,14,13,51.9
Jack Clarke,ENG,FW,Ipswich Town,25-030,2000.0,10.6,1,0,0,17,23,1,31,6,12,0,0,0,40,3,7,30.0
Matthew Clarke,ENG,DF,Derby County,29-092,1996.0,22.0,3,0,0,21,12,3,4,28,26,0,0,1,81,77,60,56.2
Jake Clarke-Salter,ENG,DF,QPR,28-092,1997.0,2.7,0,0,0,0,0,0,2,4,0,0,0,0,5,13,3,81.3
Max Cleworth,WAL,DF,Wrexham,23-136,2002.0,22.0,1,0,0,14,3,2,13,21,29,0,0,0,76,58,42,58.0
Conor Coady,ENG,DF,Wrexham,32-301,1993.0,4.9,0,0,0,3,0,0,0,2,4,0,0,1,18,3,7,30.0
Josh Coburn,ENG,"FW,MF",Millwall,23-017,2002.0,7.1,1,0,0,11,13,2,5,2,4,0,0,0,22,19,31,38.0
Alex Cochrane,ENG,DF,Birmingham City,25-246,2000.0,16.3,3,0,0,8,19,0,90,19,9,0,0,0,39,23,25,47.9
Toby Collyer,ENG,MF,West Brom,21-354,2004.0,2.9,0,0,0,5,1,0,2,4,5,0,0,0,18,3,4,42.9
Tommy Conway,SCO,"FW,MF",Middlesbrough,23-139,2002.0,18.2,3,0,0,19,29,10,2,3,11,0,0,0,46,5,18,21.7
Steve Cook,ENG,DF,QPR,34-248,1991.0,13.3,2,0,0,6,10,0,3,11,5,0,0,0,35,51,21,70.8
Jake Cooper,ENG,DF,Millwall,30-323,1995.0,21.0,6,0,0,22,15,7,3,16,11,0,1,1,66,117,41,74.1
Liam Cooper,SCO,DF,Sheffield Weds,34-115,1991.0,4.4,2,0,0,4,4,0,0,9,2,0,0,0,16,25,14,64.1
Michael Cooper,ENG,GK,Sheffield Utd,26-076,1999.0,21.5,0,0,0,1,5,0,0,0,0,0,1,0,28,8,2,80.0
José Cordoba,PAN,DF,Norwich City,24-292,2001.0,6.4,1,0,0,5,5,0,7,8,9,0,0,0,32,8,10,44.4
Harry Cornick,ENG,MF,Bristol City,30-258,1995.0,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
Conor Coventry,IRL,MF,Charlton Ath,25-273,2000.0,18.9,4,0,0,26,5,1,57,22,19,0,0,0,94,22,21,51.2
Lewie Coyle,ENG,DF,Hull City,30-069,1995.0,14.9,3,0,0,16,21,0,55,9,16,0,0,0,58,19,23,45.2
Tristan Crama,FRA,DF,Millwall,24-045,2001.0,21.7,5,0,0,25,10,1,40,32,21,0,0,0,72,87,39,69.0
Aaron Cresswell,ENG,DF,Stoke City,36-008,1989.0,16.5,2,0,0,4,8,2,81,16,11,0,0,0,52,18,21,46.2
Ante Crnac,CRO,"FW,MF",Norwich City,22-006,2003.0,8.4,2,0,0,8,3,2,7,1,4,0,0,0,24,5,7,41.7
Max Crocombe,NZL,GK,Millwall,32-133,1993.0,13.0,0,0,0,0,1,0,0,0,0,0,0,0,17,6,1,85.7
Matt Crooks,ENG,MF,Hull City,31-337,1994.0,13.5,7,0,0,34,10,1,5,12,19,0,1,0,50,21,18,53.8
Liam Cullen,WAL,"MF,FW",Swansea City,26-244,1999.0,9.7,4,0,0,18,10,4,6,4,7,0,0,0,20,13,24,35.1
Jamie Cumming,ENG,GK,Oxford United,26-110,1999.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,33,12,0,100.0
Luke Cundle,ENG,MF,Millwall,23-241,2002.0,8.6,0,0,0,7,7,0,14,5,8,0,0,0,45,10,10,50.0
Jack Currie,ENG,DF,Oxford United,23-059,2002.0,12.2,3,0,0,18,14,0,27,25,28,0,1,0,42,26,22,54.2
Patson Daka,ZAM,FW,Leicester City,27-075,1998.0,9.1,1,0,0,12,17,3,4,0,3,0,0,0,5,27,32,45.8
Harry Darling,ENG,DF,Norwich City,26-137,1999.0,21.0,5,0,0,11,29,2,3,21,11,0,1,0,70,49,38,56.3
Jay Dasilva,WAL,DF,Coventry City,27-245,1998.0,19.8,4,1,0,15,6,0,56,23,25,0,0,0,87,8,22,26.7
Adam Davies,WAL,GK,Sheffield Utd,33-159,1992.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Ben Davies,ENG,DF,Oxford United,30-134,1995.0,5.1,0,0,0,2,3,0,0,5,3,0,0,0,21,9,4,69.2
Tom Davies,ENG,MF,Sheffield Utd,27-176,1998.0,2.0,0,0,0,3,3,0,2,4,1,0,0,0,8,2,2,50.0
Leif Davis,ENG,DF,Ipswich Town,25-345,2000.0,20.5,2,0,0,13,32,6,115,17,10,1,1,0,71,36,29,55.4
Bobby De Cordova-Reid,JAM,MF,Leicester City,32-324,1993.0,7.1,1,0,0,4,4,2,6,4,7,0,0,0,29,4,8,33.3
Brian De Keersmaecker,BEL,MF,Oxford United,25-231,2000.0,19.7,3,0,0,14,16,0,116,23,21,0,0,0,115,11,16,40.7
Dion De Neve,BEL,"DF,FW",Blackburn,23-194,2002.0,6.4,0,0,0,2,0,0,58,2,11,0,0,0,27,5,27,15.6
Tom Dele-Bashiru,NGA,MF,Watford,26-097,1999.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Karamoko Dembélé,ENG,"FW,MF",QPR,22-304,2003.0,12.1,2,0,0,10,19,2,53,3,13,0,0,0,40,5,17,22.7
Siriki Dembélé,CIV,"MF,FW",Oxford United,29-107,1996.0,5.9,1,0,0,8,17,0,20,5,6,0,0,0,40,6,12,33.3
Enis Destan,TUR,FW,Hull City,23-191,2002.0,4.6,3,0,0,11,2,0,1,1,0,0,0,0,18,27,33,45.0
Alfie Devine,ENG,MF,Preston,21-144,2004.0,14.9,3,0,0,12,11,2,72,9,22,0,0,0,61,12,17,41.4
Terry Devlin,NIR,DF,Portsmouth,22-047,2003.0,7.7,1,1,0,6,5,0,26,13,16,0,1,0,45,23,15,60.5
Ousmane Diakité,MLI,MF,West Brom,25-151,2000.0,9.7,1,0,0,8,19,0,4,14,14,0,1,0,67,15,17,46.9
Tyler Dibling,ENG,FW,Southampton,19-286,2006.0,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.0
Robert Dickie,ENG,DF,Bristol City,29-295,1996.0,19.7,2,0,0,7,20,0,2,28,14,0,0,0,99,84,39,68.3
Daryl Dike,USA,"MF,FW",West Brom,25-203,2000.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,50.0
Nathan Dlamini,,FW,Blackburn,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lewis Dobbin,ENG,FW,Preston,22-354,2003.0,11.8,0,0,0,6,13,1,6,1,3,0,0,0,34,0,15,0.0
George Dobson,ENG,MF,Wrexham,28-038,1997.0,19.1,4,0,0,21,14,1,19,17,42,0,0,0,99,21,21,50.0
Greg Docherty,SCO,MF,Charlton Ath,29-104,1996.0,16.5,4,0,0,28,11,1,3,12,16,0,0,0,67,30,24,55.6
Jamie Donley,NIR,MF,Stoke City,20-354,2005.0,0.9,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0
Alfie Doughty,ENG,"DF,MF",Millwall,26-002,1999.0,6.5,2,0,0,11,3,1,66,8,8,0,0,0,46,10,6,62.5
Mamadou Doumbia,MLI,FW,Watford,19-308,2006.0,10.7,2,0,0,17,8,7,12,2,3,0,0,0,33,24,42,36.4
Flynn Downes,ENG,MF,Southampton,26-337,1999.0,11.2,6,0,0,24,11,0,4,19,14,0,0,0,46,17,13,56.7
Damion Downs,USA,"FW,MF",Southampton,21-170,2004.0,3.1,1,0,0,4,1,2,0,0,0,0,0,0,4,2,8,20.0
Callum Doyle,ENG,DF,Wrexham,22-081,2003.0,7.9,2,1,0,6,4,1,11,13,9,0,0,0,40,19,24,44.2
Tommy Doyle,ENG,"MF,FW",Birmingham City,24-067,2001.0,12.9,1,1,0,15,10,0,72,13,10,0,0,0,67,3,10,23.1
Andre Dozzell,ENG,MF,Portsmouth,26-235,1999.0,19.2,6,0,0,20,9,2,37,11,14,0,1,0,58,19,21,47.5
Cody Drameh,ENG,"DF,FW",Hull City,24-015,2001.0,8.6,1,0,0,1,6,0,11,7,14,0,0,0,33,10,13,43.5
Marvin Ducksch,GER,FW,Birmingham City,31-291,1994.0,7.5,0,0,0,3,2,4,8,0,0,1,0,0,8,11,16,40.7
Shane Duffy,IRL,DF,Norwich City,33-356,1992.0,2.9,2,0,0,4,1,1,0,0,3,0,0,0,13,14,1,93.3
Jimmy Dunne,IRL,DF,QPR,28-065,1997.0,19.7,2,0,0,16,12,1,20,19,26,0,0,0,55,91,60,60.3
Pierre Dwomoh,BEL,MF,Watford,21-185,2004.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Lyndon Dykes,SCO,"FW,MF",Birmingham City,30-077,1995.0,4.2,0,0,0,11,4,1,3,3,3,1,1,0,11,30,38,44.1
Josh Eccles,ENG,"MF,FW",Coventry City,25-261,2000.0,6.5,2,0,0,9,16,0,5,5,5,0,0,0,21,11,15,42.3
George Edmundson,ENG,DF,Middlesbrough,28-114,1997.0,2.1,1,0,0,2,0,0,0,5,3,0,0,1,6,5,4,55.6
Joshua Edwards,ENG,DF,Charlton Ath,25-210,2000.0,6.1,1,0,0,7,15,0,30,2,6,0,0,0,13,19,16,54.3
Ronnie Edwards,ENG,DF,Southampton,22-270,2003.0,7.4,0,0,0,4,4,0,3,4,5,0,1,0,25,15,13,53.6
John Egan,IRL,DF,Hull City,33-064,1992.0,17.1,2,0,0,9,15,0,1,18,16,0,0,0,44,53,41,56.4
Sindre Egeli,NOR,FW,Ipswich Town,19-185,2006.0,10.1,2,0,0,16,6,1,36,3,5,0,0,0,40,7,12,36.8
Callum Elder,AUS,DF,Derby County,30-330,1995.0,15.5,4,0,0,15,12,0,117,19,24,0,0,0,38,44,35,55.7
