Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Andrea Barberis,ITA,MF,Monza,28,1993,3.8,10,2.67,9,1,0,0,0,0,2,0.53,1,1,0,0,0,0
Tommaso Barbieri,ITA,DF,Juventus,19,2002,1.2,1,0.83,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Francesco Bardi,ITA,GK,Bologna,30,1992,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nicolò Barella,ITA,MF,Inter,25,1997,29.0,121,4.17,103,4,5,2,6,1,13,0.45,11,0,2,0,0,0
Enzo Barrenechea,ARG,MF,Juventus,21,2001,1.8,1,0.57,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Musa Barrow,GAM,"FW,MF",Bologna,23,1998,21.8,71,3.26,44,15,4,5,3,0,10,0.46,7,2,0,1,0,0
Federico Baschirotto,ITA,DF,Lecce,25,1996,37.0,20,0.54,15,2,0,2,0,1,1,0.03,1,0,0,0,0,0
Toma Bašić,CRO,MF,Lazio,25,1996,5.7,13,2.28,7,0,1,0,5,0,0,0.0,0,0,0,0,0,0
Alberto Basso,ITA,MF,Cremonese,18,2004,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alessandro Bastoni,ITA,DF,Inter,23,1999,24.0,52,2.17,43,4,1,2,2,0,5,0.21,3,1,0,0,1,0
Simone Bastoni,ITA,"MF,DF",Spezia,25,1996,13.2,30,2.27,19,8,0,2,0,1,3,0.23,3,0,0,0,0,0
Brian Bayeye,COD,DF,Torino,22,2000,0.7,3,4.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rodrigo Becão,BRA,DF,Udinese,26,1996,27.6,29,1.05,20,4,0,1,2,2,1,0.04,1,0,0,0,0,0
Julius Beck,DEN,MF,Spezia,17,2005,0.1,1,9.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Raoul Bellanova,ITA,DF,Inter,22,2000,5.5,7,1.27,3,2,0,1,1,0,0,0.0,0,0,0,0,0,0
Andrea Belotti,ITA,FW,Roma,28,1993,12.7,27,2.12,22,0,0,3,2,0,3,0.24,3,0,0,0,0,0
Marco Benassi,ITA,DF,Fiorentina,27,1994,1.0,1,0.97,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Marco Benassi,ITA,MF,Cremonese,27,1994,11.1,19,1.72,9,6,1,2,0,1,1,0.09,1,0,0,0,0,0
Ismaël Bennacer,ALG,MF,Milan,24,1997,22.3,87,3.9,59,18,1,3,4,2,4,0.18,1,1,0,1,0,1
Domenico Berardi,ITA,FW,Sassuolo,27,1994,20.7,105,5.07,78,10,5,5,6,1,17,0.82,10,1,1,3,2,0
Bartosz Bereszyński,POL,DF,Sampdoria,30,1992,13.3,8,0.6,6,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Bartosz Bereszyński,POL,DF,Napoli,30,1992,1.8,2,1.09,2,0,0,0,0,0,1,0.55,1,0,0,0,0,0
Marco Bertini,ITA,MF,Lazio,19,2002,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Beto,GNB,FW,Udinese,24,1998,23.7,49,2.07,31,0,8,5,5,0,4,0.17,3,0,1,0,0,0
Matteo Bianchetti,ITA,DF,Cremonese,29,1993,23.7,16,0.68,11,4,0,1,0,0,0,0.0,0,0,0,0,0,0
Alessandro Bianco,ITA,MF,Fiorentina,19,2002,1.7,4,2.35,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Jaka Bijol,SVN,DF,Udinese,23,1999,30.3,21,0.69,17,0,0,4,0,0,3,0.1,3,0,0,0,0,0
Cristiano Biraghi,ITA,DF,Fiorentina,29,1992,28.3,132,4.66,59,68,1,3,0,1,6,0.21,3,3,0,0,0,0
Samuele Birindelli,ITA,DF,Monza,23,1999,15.6,35,2.25,30,0,2,2,1,0,4,0.26,4,0,0,0,0,0
Kristijan Bistrović,CRO,MF,Lecce,24,1998,5.1,10,1.95,3,7,0,0,0,0,0,0.0,0,0,0,0,0,0
Alexis Blin,FRA,MF,Lecce,25,1996,26.4,42,1.59,34,2,0,4,2,0,1,0.04,1,0,0,0,0,0
Jeremie Boga,CIV,"MF,FW",Atalanta,25,1997,8.7,57,6.59,33,13,7,1,2,1,8,0.92,7,0,0,0,0,1
Emil Bohinen,NOR,MF,Salernitana,23,1999,9.2,17,1.85,15,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Giacomo Bonaventura,ITA,MF,Fiorentina,32,1989,21.2,78,3.68,51,6,5,7,8,1,8,0.38,6,0,1,0,1,0
Federico Bonazzoli,ITA,"FW,MF",Salernitana,25,1997,12.4,26,2.09,20,0,1,3,2,0,3,0.24,3,0,0,0,0,0
Warren Bondo,FRA,MF,Monza,18,2003,0.7,3,4.5,1,0,0,0,2,0,0,0.0,0,0,0,0,0,0
Kevin Bonifazi,ITA,DF,Bologna,26,1996,10.0,9,0.9,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Leonardo Bonucci,ITA,DF,Juventus,35,1987,9.8,9,0.92,7,0,0,1,0,1,1,0.1,0,0,0,1,0,0
Erik Botheim,NOR,"MF,FW",Salernitana,22,2000,9.6,17,1.77,12,0,0,2,1,2,4,0.42,4,0,0,0,0,0
Mehdi Bourabia,MAR,MF,Spezia,30,1991,30.8,80,2.6,59,7,6,4,1,3,7,0.23,6,0,0,1,0,0
Edoardo Bove,ITA,MF,Roma,20,2002,11.0,17,1.54,15,0,0,0,1,1,0,0.0,0,0,0,0,0,0
Jayden Braaf,NED,"MF,FW",Hellas Verona,19,2002,3.2,10,3.14,6,0,3,1,0,0,0,0.0,0,0,0,0,0,0
Domagoj Bradarić,CRO,DF,Salernitana,22,1999,25.0,42,1.68,34,2,1,3,1,1,5,0.2,5,0,0,0,0,0
Josip Brekalo,CRO,"FW,MF",Fiorentina,24,1998,2.5,16,6.29,10,0,2,1,2,1,0,0.0,0,0,0,0,0,0
Gleison Bremer,BRA,DF,Juventus,25,1997,29.3,27,0.92,21,0,0,5,0,1,1,0.03,0,0,0,1,0,0
Dylan Bronn,TUN,DF,Salernitana,27,1995,18.7,14,0.75,12,0,0,2,0,0,2,0.11,2,0,0,0,0,0
Marcelo Brozović,CRO,MF,Inter,29,1992,19.7,58,2.95,42,8,1,7,0,0,8,0.41,8,0,0,0,0,0
Cristian Buonaiuto,ITA,"MF,FW",Cremonese,29,1992,10.9,60,5.5,26,10,9,9,4,2,2,0.18,0,0,0,1,1,0
Alessandro Buongiorno,ITA,DF,Torino,23,1999,30.2,22,0.73,17,0,0,2,1,2,4,0.13,3,0,0,1,0,0
Leonardo Buta,POR,DF,Udinese,20,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Arthur Cabral,BRA,FW,Fiorentina,24,1998,15.9,36,2.26,26,0,2,5,3,0,2,0.13,1,0,0,1,0,0
Liberato Cacace,NZL,DF,Empoli,21,2000,6.5,23,3.53,13,3,2,4,0,1,1,0.15,0,0,0,1,0,0
Davide Calabria,ITA,DF,Milan,25,1996,18.8,37,1.97,30,2,0,1,3,1,6,0.32,5,0,0,0,1,0
Mattia Caldara,ITA,DF,Spezia,28,1994,13.9,7,0.5,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Luca Caldirola,ITA,DF,Monza,31,1991,26.1,12,0.46,12,0,0,0,0,0,1,0.04,1,0,0,0,0,0
Hakan Çalhanoğlu,TUR,MF,Inter,28,1994,26.3,131,4.99,75,46,0,5,4,1,11,0.42,8,3,0,0,0,0
Mohamed Camara,GUI,MF,Roma,25,1997,7.7,12,1.55,6,0,0,1,1,4,0,0.0,0,0,0,0,0,0
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,21,2000,14.3,53,3.71,31,1,3,5,10,3,7,0.49,1,1,2,1,2,0
Andrea Cambiaso,ITA,DF,Bologna,22,2000,24.1,55,2.28,43,4,4,2,2,0,7,0.29,7,0,0,0,0,0
Matteo Cancellieri,ITA,FW,Lazio,20,2002,2.8,8,2.82,4,0,1,1,2,0,0,0.0,0,0,0,0,0,0
Antonio Candreva,ITA,"MF,DF",Salernitana,35,1987,30.3,99,3.27,67,22,2,5,3,0,11,0.36,9,1,0,1,0,0
Gianluca Caprari,ITA,"MF,FW",Monza,29,1993,27.1,78,2.87,59,9,5,4,1,0,11,0.41,8,2,0,0,1,0
Francesco Caputo,ITA,FW,Sampdoria,34,1987,12.2,23,1.89,17,0,1,3,1,1,1,0.08,1,0,0,0,0,0
Francesco Caputo,ITA,FW,Empoli,34,1987,19.0,35,1.85,29,0,0,5,1,0,5,0.26,5,0,0,0,0,0
Andrea Carboni,ITA,DF,Monza,21,2001,1.9,3,1.62,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Franco Carboni,ITA,"DF,FW",Monza,19,2003,0.7,1,1.36,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valentin Carboni,ARG,"MF,DF",Inter,17,2005,0.3,2,7.2,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Marco Carnesecchi,ITA,GK,Cremonese,22,2000,27.0,9,0.33,6,3,0,0,0,0,2,0.07,1,1,0,0,0,0
Nicolò Casale,ITA,DF,Lazio,24,1998,27.1,12,0.44,10,1,0,1,0,0,4,0.15,3,0,0,1,0,0
Tommaso Cassandro,ITA,DF,Lecce,22,2000,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Michele Castagnetti,ITA,MF,Cremonese,32,1989,15.7,57,3.63,45,5,1,5,1,0,3,0.19,3,0,0,0,0,0
Gaetano Castrovilli,ITA,MF,Fiorentina,25,1997,8.0,18,2.25,12,2,0,2,1,1,1,0.12,1,0,0,0,0,0
Danilo Cataldi,ITA,MF,Lazio,27,1994,21.3,35,1.64,21,13,0,1,0,0,2,0.09,1,0,0,1,0,0
Pietro Ceccaroni,ITA,DF,Lecce,26,1995,0.5,1,2.09,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Federico Ceccherini,ITA,DF,Hellas Verona,30,1992,15.7,19,1.2,13,2,0,0,0,4,2,0.13,1,0,0,0,0,1
Assan Ceesay,GAM,FW,Lecce,28,1994,20.1,37,1.84,25,0,5,3,4,0,6,0.3,2,0,3,1,0,0
Emil Ceide,NOR,FW,Sassuolo,20,2001,5.7,19,3.33,15,0,3,0,1,0,3,0.53,1,0,1,0,1,0
Zeki Çelik,TUR,DF,Roma,25,1997,16.7,40,2.4,33,3,0,1,1,2,5,0.3,4,0,0,0,0,1
Michele Cerofolini,ITA,GK,Fiorentina,23,1999,5.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Federico Chiesa,ITA,"DF,MF",Juventus,24,1997,9.5,41,4.34,26,3,7,3,1,1,6,0.63,5,0,1,0,0,0
Vlad Chiricheș,ROU,DF,Cremonese,32,1989,10.9,5,0.46,5,0,0,0,0,0,1,0.09,1,0,0,0,0,0
Daniel Ciofani,ITA,FW,Cremonese,37,1985,11.8,24,2.03,17,0,0,5,1,1,4,0.34,1,0,0,3,0,0
Tio Cipot,SVN,"FW,MF",Spezia,19,2003,1.5,4,2.59,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Patrick Ciurria,ITA,"DF,MF",Monza,27,1995,30.6,67,2.19,42,12,4,6,2,1,4,0.13,3,1,0,0,0,0
Nicolò Cocetta,ITA,DF,Udinese,18,2003,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Omar Colley,GAM,DF,Sampdoria,29,1992,15.4,5,0.33,2,0,0,1,1,1,0,0.0,0,0,0,0,0,0
Lorenzo Colombo,ITA,FW,Lecce,20,2002,16.8,43,2.56,29,0,4,8,2,0,2,0.12,1,0,0,1,0,0
Andrea Colpani,ITA,MF,Monza,23,1999,10.5,38,3.6,23,5,3,4,3,0,2,0.19,1,0,0,0,1,0
Andrea Consigli,ITA,GK,Sassuolo,35,1987,35.0,6,0.17,5,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Andrea Conti,ITA,DF,Sampdoria,28,1994,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Diego Coppola,ITA,DF,Hellas Verona,18,2003,13.1,9,0.69,6,2,0,0,0,1,0,0.0,0,0,0,0,0,0
Alex Cordaz,ITA,GK,Inter,39,1983,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joaquín Correa,ARG,FW,Inter,27,1994,10.6,37,3.51,27,0,3,5,2,0,3,0.28,3,0,0,0,0,0
Alessandro Cortinovis,ITA,MF,Hellas Verona,21,2001,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lassana Coulibaly,MLI,MF,Salernitana,26,1996,32.1,56,1.74,51,1,1,0,3,0,10,0.31,10,0,0,0,0,0
Alessio Cragno,ITA,GK,Monza,28,1994,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bryan Cristante,ITA,"MF,DF",Roma,27,1995,32.6,42,1.29,37,0,0,5,0,0,7,0.21,5,0,0,2,0,0
Domen Črnigoj,SVN,MF,Salernitana,26,1995,3.3,6,1.83,4,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Juan Cuadrado,COL,"DF,FW",Juventus,34,1988,23.1,78,3.38,43,20,5,3,7,0,6,0.26,2,2,0,0,2,0
Mickaël Cuisance,FRA,MF,Sampdoria,22,1999,6.9,12,1.75,8,1,2,0,1,0,0,0.0,0,0,0,0,0,0
Marco D'Alessandro,ITA,"DF,FW",Monza,31,1991,3.2,8,2.49,7,0,0,0,1,0,1,0.31,1,0,0,0,0,0
Danilo D'Ambrosio,ITA,DF,Inter,33,1988,8.1,17,2.09,14,0,1,1,1,0,2,0.25,2,0,0,0,0,0
Luca D'Andrea,ITA,FW,Sassuolo,17,2004,3.5,16,4.56,12,1,2,1,0,0,1,0.28,1,0,0,0,0,0
Flavius Daniliuc,AUT,DF,Salernitana,21,2001,24.4,18,0.74,15,1,0,2,0,0,0,0.0,0,0,0,0,0,0
Danilo,BRA,DF,Juventus,31,1991,35.4,62,1.75,54,1,0,5,2,0,4,0.11,3,0,0,1,0,0
Matteo Darmian,ITA,DF,Inter,32,1989,22.5,39,1.73,33,4,0,0,1,1,4,0.18,3,0,0,0,1,0
Juan David Cabal,COL,DF,Hellas Verona,21,2001,4.9,8,1.62,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Paweł Dawidowicz,POL,DF,Hellas Verona,27,1995,18.1,16,0.88,13,1,0,1,0,1,1,0.06,0,0,0,1,0,0
Charles De Ketelaere,BEL,"MF,FW",Milan,21,2001,12.4,47,3.79,39,2,4,0,2,0,2,0.16,2,0,0,0,0,0
Manuel De Luca,ITA,"FW,MF",Sampdoria,24,1998,0.5,1,2.0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Tommaso De Nipoti,ITA,MF,Atalanta,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mattia De Sciglio,ITA,DF,Juventus,29,1992,11.6,15,1.3,14,0,0,0,1,0,1,0.09,1,0,0,0,0,0
Lorenzo De Silvestri,ITA,DF,Bologna,34,1988,7.5,11,1.47,11,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Koni De Winter,BEL,DF,Empoli,20,2002,11.4,5,0.44,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Grégoire Defrel,MTQ,FW,Sassuolo,31,1991,13.0,16,1.23,14,0,0,1,1,0,1,0.08,1,0,0,0,0,0
Duccio Degl'Innocenti,ITA,MF,Empoli,19,2003,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Merih Demiral,TUR,DF,Atalanta,24,1998,17.1,4,0.23,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Diego Demme,GER,MF,Napoli,30,1991,1.6,3,1.85,3,0,0,0,0,0,1,0.62,1,0,0,0,0,0
Fabio Depaoli,ITA,DF,Hellas Verona,25,1997,24.1,43,1.78,27,9,1,0,5,1,4,0.17,3,1,0,0,0,0
Fabio Depaoli,ITA,"DF,MF",Sampdoria,25,1997,1.5,6,3.97,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Kastriot Dermaku,ALB,DF,Lecce,30,1992,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Cyriel Dessers,NGA,FW,Cremonese,27,1994,17.6,44,2.49,28,2,5,5,3,1,2,0.11,1,0,1,0,0,0
Sergiño Dest,USA,DF,Milan,21,2000,3.7,11,3.0,8,2,1,0,0,0,1,0.27,1,0,0,0,0,0
Mattia Destro,ITA,"FW,MF",Empoli,31,1991,6.4,11,1.73,5,0,3,1,2,0,1,0.16,1,0,0,0,0,0
Gerard Deulofeu,ESP,FW,Udinese,28,1994,13.5,82,6.09,54,14,6,5,3,0,9,0.67,7,2,0,0,0,0
Samuel Di Carmine,ITA,"FW,MF",Cremonese,33,1988,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Federico Di Francesco,ITA,"FW,MF",Lecce,28,1994,22.6,49,2.17,29,5,5,2,6,2,5,0.22,2,1,1,1,0,0
Michele Di Gregorio,ITA,GK,Monza,25,1997,37.0,3,0.08,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Giovanni Di Lorenzo,ITA,DF,Napoli,28,1993,36.2,111,3.07,93,5,1,6,3,3,13,0.36,13,0,0,0,0,0
Ángel Di María,ARG,"FW,MF",Juventus,34,1988,15.1,83,5.48,45,24,6,6,1,1,7,0.46,5,2,0,0,0,0
Boulaye Dia,SEN,"FW,MF",Salernitana,25,1996,28.0,64,2.29,53,0,3,5,3,0,9,0.32,8,0,1,0,0,0
Brahim Díaz,MAR,"MF,FW",Milan,22,1999,21.4,96,4.49,69,1,12,6,7,1,18,0.84,8,0,6,2,1,1
Federico Dimarco,ITA,DF,Inter,24,1997,23.0,103,4.48,64,29,1,5,3,1,8,0.35,6,0,1,1,0,0
Koffi Djidji,CIV,DF,Torino,29,1992,26.9,18,0.67,16,0,0,0,0,2,1,0.04,1,0,0,0,0,0
Berat Djimsiti,ALB,DF,Atalanta,29,1993,20.0,10,0.5,8,0,0,1,1,0,4,0.2,3,0,0,1,0,0
Dodô,BRA,DF,Fiorentina,23,1998,25.9,65,2.51,58,2,1,2,1,1,5,0.19,5,0,0,0,0,0
Josh Doig,SCO,DF,Hellas Verona,20,2002,15.0,35,2.32,23,6,3,1,2,0,7,0.46,5,0,1,0,1,0
Nicolás Domínguez,ARG,MF,Bologna,24,1998,25.6,71,2.78,61,2,3,1,3,1,5,0.2,5,0,0,0,0,0
Giulio Donati,ITA,DF,Monza,32,1990,4.7,4,0.85,2,1,0,0,1,0,0,0.0,0,0,0,0,0,0
Bartłomiej Drągowski,POL,GK,Spezia,24,1997,32.7,7,0.21,6,1,0,0,0,0,2,0.06,2,0,0,0,0,0
Ondrej Duda,SVK,MF,Hellas Verona,27,1994,11.8,20,1.69,13,1,1,2,2,1,2,0.17,1,0,0,1,0,0
Denzel Dumfries,NED,DF,Inter,26,1996,24.6,71,2.88,48,4,1,9,8,1,11,0.45,6,0,0,2,3,0
Alfred Duncan,GHA,MF,Fiorentina,29,1993,12.3,39,3.17,32,2,1,2,1,1,5,0.41,3,0,1,1,0,0
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,19.3,104,5.38,48,29,4,10,13,0,8,0.41,4,2,0,1,1,0
Edin Džeko,BIH,FW,Inter,36,1986,19.2,61,3.16,47,0,1,12,1,0,11,0.57,7,0,1,3,0,0
Festy Ebosele,IRL,DF,Udinese,19,2002,4.6,11,2.41,8,0,2,0,0,1,2,0.44,2,0,0,0,0,0
Enzo Ebosse,CMR,DF,Udinese,23,1999,10.3,8,0.78,7,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Tyronne Ebuehi,NGA,DF,Empoli,26,1995,21.4,29,1.36,22,5,0,1,1,0,4,0.19,3,0,0,1,0,0
Éderson,BRA,MF,Atalanta,23,1999,24.6,55,2.23,37,1,7,7,1,2,5,0.2,3,0,1,0,1,0
Kingsley Ehizibue,NED,DF,Udinese,27,1995,17.1,31,1.82,22,2,0,5,1,1,3,0.18,2,0,0,0,1,0
Albin Ekdal,SWE,MF,Spezia,33,1989,19.3,35,1.82,26,0,1,4,2,2,1,0.05,1,0,0,0,0,0
Emmanuel Ekong,SWE,"FW,MF",Empoli,20,2002,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mikael Ellertsson,ISL,"MF,DF",Spezia,20,2002,1.9,5,2.65,2,0,1,1,1,0,0,0.0,0,0,0,0,0,0
Elif Elmas,MKD,"FW,MF",Napoli,22,1999,18.1,57,3.15,41,6,6,2,2,0,10,0.55,7,1,1,1,0,0
Martin Erlic,CRO,DF,Sassuolo,24,1998,25.9,10,0.39,8,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Gonzalo Escalante,ARG,MF,Cremonese,29,1993,6.2,10,1.62,8,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Salvatore Esposito,ITA,MF,Spezia,21,2000,10.8,28,2.6,13,11,0,1,3,0,0,0.0,0,0,0,0,0,0
Nicolò Fagioli,ITA,MF,Juventus,21,2001,16.9,39,2.31,25,4,1,4,5,0,7,0.41,4,1,0,0,2,0
Wladimiro Falcone,ITA,GK,Lecce,27,1995,38.0,6,0.16,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0
