Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Emanuel Aiwum,AUT,DF,Cremonese,21,2000,23,17,1653,18.4,0,0,0,0,0,0,3,0,0.2,0.2,0.4,0.6,19,46,7,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Jean-Daniel Akpa-Akpro,CIV,"MF,FW",Empoli,29,1992,24,16,1356,15.1,1,1,2,1,0,0,9,2,1.5,1.5,1.0,2.4,19,39,37,0.07,0.07,0.13,0.07,0.13,0.1,0.06,0.16,0.1,0.16
Luis Alberto,ESP,MF,Lazio,29,1992,35,27,2442,27.1,6,7,13,5,1,2,4,0,4.4,2.7,7.0,9.7,73,248,94,0.22,0.26,0.48,0.18,0.44,0.16,0.26,0.42,0.1,0.36
Agustín Álvarez,URU,"FW,MF",Sassuolo,21,2001,22,1,368,4.1,1,1,2,1,0,0,1,0,1.5,1.5,0.4,1.9,2,6,19,0.24,0.24,0.49,0.24,0.49,0.36,0.1,0.46,0.36,0.46
Kelvin Amian,FRA,DF,Spezia,24,1998,30,26,2372,26.4,0,1,1,0,0,0,7,1,2.7,2.7,2.3,5.0,53,102,72,0.0,0.04,0.04,0.0,0.04,0.1,0.09,0.19,0.1,0.19
Bruno Amione,ARG,DF,Hellas Verona,20,2002,1,1,58,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Amione,ARG,DF,Sampdoria,20,2002,26,25,2086,23.2,1,1,2,1,0,0,10,1,0.9,0.9,0.6,1.5,11,54,9,0.04,0.04,0.09,0.04,0.09,0.04,0.03,0.06,0.04,0.06
Ethan Ampadu,WAL,"DF,MF",Spezia,21,2000,31,31,2639,29.3,0,1,1,0,0,0,10,1,1.1,1.1,1.1,2.2,28,125,10,0.0,0.03,0.03,0.0,0.03,0.04,0.04,0.07,0.04,0.07
Sofyan Amrabat,MAR,MF,Fiorentina,25,1996,29,24,1998,22.2,0,1,1,0,0,0,11,0,0.5,0.5,1.1,1.6,36,176,24,0.0,0.05,0.05,0.0,0.05,0.02,0.05,0.07,0.02,0.07
Felipe Anderson,BRA,FW,Lazio,29,1993,38,35,2958,32.9,9,2,11,9,0,0,3,0,6.0,6.0,4.8,10.9,83,114,224,0.27,0.06,0.33,0.27,0.33,0.18,0.15,0.33,0.18,0.33
Janis Antiste,FRA,FW,Sassuolo,19,2002,2,0,52,0.6,1,0,1,1,0,0,0,0,0.2,0.2,0.0,0.2,0,1,2,1.73,0.0,1.73,1.73,1.73,0.31,0.0,0.31,0.31,0.31
Marcos Antônio,BRA,MF,Lazio,22,2000,16,6,594,6.6,1,1,2,1,0,0,2,0,1.2,1.2,0.3,1.5,1,25,8,0.15,0.15,0.3,0.15,0.3,0.18,0.04,0.23,0.18,0.23
Valentin Antov,BUL,DF,Monza,21,2000,9,2,306,3.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,14,3,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Marko Arnautović,AUT,FW,Bologna,33,1989,21,18,1530,17.0,10,0,10,7,3,3,5,0,7.2,4.8,1.9,6.7,13,36,116,0.59,0.0,0.59,0.41,0.41,0.42,0.11,0.53,0.28,0.39
Tolgay Arslan,GER,MF,Udinese,31,1990,36,12,1211,13.5,1,0,1,1,0,0,3,0,2.2,2.2,1.6,3.8,45,77,37,0.07,0.0,0.07,0.07,0.07,0.16,0.12,0.29,0.16,0.29
Santiago Ascacíbar,ARG,MF,Cremonese,25,1997,13,7,727,8.1,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,1,41,6,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Kristoffer Askildsen,NOR,MF,Lecce,21,2001,21,7,728,8.1,0,0,0,0,0,0,3,0,0.5,0.5,0.4,1.0,10,24,17,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.12,0.06,0.12
Kristjan Asllani,ALB,MF,Inter,20,2002,20,5,592,6.6,0,0,0,0,0,0,2,0,0.5,0.5,0.9,1.5,6,29,6,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.22,0.08,0.22
Emil Audero,IDN,GK,Sampdoria,25,1997,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Augello,ITA,DF,Sampdoria,27,1994,37,35,3061,34.0,2,5,7,2,0,0,3,0,1.0,1.0,3.9,4.8,84,119,153,0.06,0.15,0.21,0.06,0.21,0.03,0.11,0.14,0.03,0.14
Carlos Augusto,BRA,DF,Monza,23,1999,35,35,3083,34.3,6,5,11,6,0,0,4,0,4.4,4.4,3.7,8.1,87,101,151,0.18,0.15,0.32,0.18,0.32,0.13,0.11,0.24,0.13,0.24
Kaan Ayhan,TUR,DF,Sassuolo,27,1994,10,5,545,6.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,8,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jaime Báez,URU,DF,Cremonese,27,1995,2,1,96,1.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.3,5,4,8,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24
Nedim Bajrami,ALB,"MF,FW",Empoli,23,1999,19,8,940,10.4,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,22,29,47,0.1,0.1,0.19,0.1,0.19,0.12,0.11,0.23,0.12,0.23
Nedim Bajrami,ALB,"FW,MF",Sassuolo,23,1999,18,7,819,9.1,1,0,1,1,0,0,0,0,1.9,1.9,1.5,3.4,23,44,96,0.11,0.0,0.11,0.11,0.11,0.21,0.16,0.37,0.21,0.37
Tiemoué Bakayoko,FRA,MF,Milan,27,1994,3,0,41,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tommaso Baldanzi,ITA,MF,Empoli,19,2003,26,24,1772,19.7,4,0,4,4,0,0,2,0,2.4,2.4,1.8,4.2,57,69,94,0.2,0.0,0.2,0.2,0.2,0.12,0.09,0.21,0.12,0.21
Fodé Ballo-Touré,SEN,DF,Milan,25,1997,10,5,523,5.8,1,0,1,1,0,0,0,0,0.6,0.6,0.2,0.9,11,25,31,0.17,0.0,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15
Lameck Banda,ZAM,"FW,MF",Lecce,21,2001,36,19,1636,18.2,2,1,3,2,0,0,6,0,3.3,3.3,1.3,4.7,86,28,160,0.11,0.06,0.17,0.11,0.17,0.18,0.07,0.26,0.18,0.26
Filippo Bandinelli,ITA,MF,Empoli,27,1995,35,28,2263,25.1,2,0,2,2,0,0,10,0,1.7,1.7,2.6,4.4,40,101,89,0.08,0.0,0.08,0.08,0.08,0.07,0.1,0.17,0.07,0.17
Antonín Barák,CZE,MF,Hellas Verona,27,1994,1,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonín Barák,CZE,MF,Fiorentina,27,1994,30,21,1799,20.0,2,0,2,2,0,0,4,0,2.6,2.6,1.6,4.1,45,82,93,0.1,0.0,0.1,0.1,0.1,0.13,0.08,0.21,0.13,0.21
Andrea Barberis,ITA,MF,Monza,28,1993,9,3,338,3.8,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,3,14,0,0.0,0.27,0.27,0.0,0.27,0.03,0.1,0.12,0.03,0.12
Tommaso Barbieri,ITA,DF,Juventus,19,2002,3,2,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Francesco Bardi,ITA,GK,Bologna,30,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolò Barella,ITA,MF,Inter,25,1997,35,31,2613,29.0,6,6,12,6,0,0,6,0,3.2,3.2,5.6,8.8,76,214,162,0.21,0.21,0.41,0.21,0.41,0.11,0.19,0.3,0.11,0.3
Enzo Barrenechea,ARG,MF,Juventus,21,2001,3,3,158,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,2,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Musa Barrow,GAM,"FW,MF",Bologna,23,1998,32,26,1960,21.8,3,8,11,3,0,0,3,0,3.0,3.0,4.7,7.7,68,58,141,0.14,0.37,0.51,0.14,0.51,0.14,0.22,0.35,0.14,0.35
Federico Baschirotto,ITA,DF,Lecce,25,1996,37,37,3330,37.0,3,0,3,3,0,0,6,0,1.9,1.9,0.7,2.6,12,107,12,0.08,0.0,0.08,0.08,0.08,0.05,0.02,0.07,0.05,0.07
Toma Bašić,CRO,MF,Lazio,25,1996,25,4,513,5.7,1,0,1,1,0,0,2,0,1.8,1.8,0.4,2.2,14,22,29,0.18,0.0,0.18,0.18,0.18,0.32,0.07,0.39,0.32,0.39
Alberto Basso,ITA,MF,Cremonese,18,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
Alessandro Bastoni,ITA,DF,Inter,23,1999,29,26,2157,24.0,0,2,2,0,0,0,3,0,1.0,1.0,2.7,3.7,47,141,44,0.0,0.08,0.08,0.0,0.08,0.04,0.11,0.15,0.04,0.15
Simone Bastoni,ITA,"MF,DF",Spezia,25,1996,19,15,1189,13.2,2,4,6,2,0,0,7,0,1.1,1.1,1.7,2.8,20,32,65,0.15,0.3,0.45,0.15,0.45,0.08,0.13,0.21,0.08,0.21
Brian Bayeye,COD,DF,Torino,22,2000,2,1,64,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Rodrigo Becão,BRA,DF,Udinese,26,1996,28,28,2484,27.6,2,1,3,2,0,0,11,1,1.5,1.5,0.6,2.1,19,98,48,0.07,0.04,0.11,0.07,0.11,0.05,0.02,0.08,0.05,0.08
Julius Beck,DEN,MF,Spezia,17,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raoul Bellanova,ITA,DF,Inter,22,2000,18,3,496,5.5,0,0,0,0,0,0,0,0,0.6,0.6,0.4,1.0,25,12,37,0.0,0.0,0.0,0.0,0.0,0.12,0.07,0.19,0.12,0.19
Andrea Belotti,ITA,FW,Roma,28,1993,31,11,1146,12.7,0,2,2,0,0,1,0,0,3.5,2.7,1.6,4.3,21,13,94,0.0,0.16,0.16,0.0,0.16,0.27,0.13,0.4,0.21,0.34
Marco Benassi,ITA,DF,Fiorentina,27,1994,2,1,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,9,6,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
Marco Benassi,ITA,MF,Cremonese,27,1994,15,11,998,11.1,0,0,0,0,0,0,1,0,1.3,1.3,0.4,1.7,10,27,30,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.16,0.12,0.16
Ismaël Bennacer,ALG,MF,Milan,24,1997,28,24,2007,22.3,2,2,4,2,0,0,5,0,1.0,1.0,3.3,4.3,30,132,52,0.09,0.09,0.18,0.09,0.18,0.04,0.15,0.19,0.04,0.19
Domenico Berardi,ITA,FW,Sassuolo,27,1994,26,22,1866,20.7,12,7,19,5,7,8,7,0,11.4,5.1,6.6,11.7,57,114,213,0.58,0.34,0.92,0.24,0.58,0.55,0.32,0.87,0.24,0.56
Bartosz Bereszyński,POL,DF,Sampdoria,30,1992,15,15,1198,13.3,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,20,44,40,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
Bartosz Bereszyński,POL,DF,Napoli,30,1992,3,2,166,1.8,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,8,7,7,0.0,0.54,0.54,0.0,0.54,0.0,0.1,0.1,0.0,0.1
Marco Bertini,ITA,MF,Lazio,19,2002,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beto,GNB,FW,Udinese,24,1998,33,23,2129,23.7,10,1,11,9,1,1,2,0,10.9,10.1,2.6,12.6,25,13,121,0.42,0.04,0.47,0.38,0.42,0.46,0.11,0.57,0.43,0.53
Matteo Bianchetti,ITA,DF,Cremonese,29,1993,25,22,2132,23.7,1,0,1,1,0,0,5,0,0.8,0.8,0.5,1.2,6,47,4,0.04,0.0,0.04,0.04,0.04,0.03,0.02,0.05,0.03,0.05
Alessandro Bianco,ITA,MF,Fiorentina,19,2002,7,2,153,1.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,4,9,2,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05
Jaka Bijol,SVN,DF,Udinese,23,1999,32,32,2728,30.3,3,2,5,3,0,0,10,0,2.2,2.2,1.6,3.9,3,66,7,0.1,0.07,0.16,0.1,0.16,0.07,0.05,0.13,0.07,0.13
Cristiano Biraghi,ITA,DF,Fiorentina,29,1992,33,30,2551,28.3,2,4,6,2,0,1,1,0,1.8,1.1,5.5,6.6,69,161,113,0.07,0.14,0.21,0.07,0.21,0.07,0.19,0.26,0.04,0.23
Samuele Birindelli,ITA,DF,Monza,23,1999,31,14,1400,15.6,0,1,1,0,0,0,8,0,1.1,1.1,2.2,3.3,55,43,121,0.0,0.06,0.06,0.0,0.06,0.07,0.14,0.21,0.07,0.21
Kristijan Bistrović,CRO,MF,Lecce,24,1998,11,5,461,5.1,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,4,16,8,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.14,0.07,0.14
Alexis Blin,FRA,MF,Lecce,25,1996,35,26,2376,26.4,1,0,1,1,0,0,8,0,2.8,2.8,1.1,3.9,13,101,32,0.04,0.0,0.04,0.04,0.04,0.11,0.04,0.15,0.11,0.15
Jeremie Boga,CIV,"MF,FW",Atalanta,25,1997,23,5,782,8.7,2,5,7,2,0,0,0,0,1.9,1.9,2.8,4.7,64,53,78,0.23,0.58,0.81,0.23,0.81,0.22,0.33,0.54,0.22,0.54
Emil Bohinen,NOR,MF,Salernitana,23,1999,24,9,832,9.2,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,12,31,16,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
Giacomo Bonaventura,ITA,MF,Fiorentina,32,1989,30,21,1911,21.2,5,1,6,5,0,0,4,1,4.3,4.3,3.1,7.4,64,102,91,0.24,0.05,0.28,0.24,0.28,0.2,0.15,0.35,0.2,0.35
Federico Bonazzoli,ITA,"FW,MF",Salernitana,25,1997,24,12,1119,12.4,2,1,3,2,0,0,1,0,2.4,2.4,1.1,3.5,11,43,67,0.16,0.08,0.24,0.16,0.24,0.19,0.09,0.28,0.19,0.28
Warren Bondo,FRA,MF,Monza,18,2003,4,0,60,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,3,5,2,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
Kevin Bonifazi,ITA,DF,Bologna,26,1996,13,9,902,10.0,0,0,0,0,0,0,2,0,0.2,0.2,0.0,0.2,4,33,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Leonardo Bonucci,ITA,DF,Juventus,35,1987,16,9,879,9.8,1,0,1,1,0,1,2,0,1.1,0.3,0.2,0.5,2,28,1,0.1,0.0,0.1,0.1,0.1,0.11,0.02,0.13,0.03,0.05
Erik Botheim,NOR,"MF,FW",Salernitana,22,2000,28,9,866,9.6,1,3,4,1,0,0,2,0,0.6,0.6,1.8,2.3,11,21,61,0.1,0.31,0.42,0.1,0.42,0.06,0.18,0.24,0.06,0.24
Mehdi Bourabia,MAR,MF,Spezia,30,1991,37,36,2771,30.8,1,3,4,1,0,0,3,0,2.1,2.1,4.4,6.5,37,113,58,0.03,0.1,0.13,0.03,0.13,0.07,0.14,0.21,0.07,0.21
Edoardo Bove,ITA,MF,Roma,20,2002,22,10,992,11.0,1,0,1,1,0,0,2,0,0.8,0.5,0.9,1.4,9,33,26,0.09,0.0,0.09,0.09,0.09,0.07,0.08,0.15,0.05,0.13
Jayden Braaf,NED,"MF,FW",Hellas Verona,19,2002,6,2,288,3.2,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,10,5,29,0.0,0.0,0.0,0.0,0.0,0.24,0.05,0.28,0.24,0.28
Domagoj Bradarić,CRO,DF,Salernitana,22,1999,31,24,2250,25.0,0,3,3,0,0,0,5,0,0.2,0.2,2.3,2.5,63,52,107,0.0,0.12,0.12,0.0,0.12,0.01,0.09,0.1,0.01,0.1
Josip Brekalo,CRO,"FW,MF",Fiorentina,24,1998,6,1,229,2.5,0,0,0,0,0,0,1,0,0.7,0.7,0.5,1.2,11,18,31,0.0,0.0,0.0,0.0,0.0,0.26,0.2,0.46,0.26,0.46
Gleison Bremer,BRA,DF,Juventus,25,1997,30,30,2634,29.3,4,1,5,4,0,0,6,0,4.9,4.9,1.7,6.6,8,54,4,0.14,0.03,0.17,0.14,0.17,0.17,0.06,0.23,0.17,0.23
Dylan Bronn,TUN,DF,Salernitana,27,1995,24,19,1683,18.7,0,0,0,0,0,0,5,1,0.7,0.7,0.4,1.0,10,70,5,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Marcelo Brozović,CRO,MF,Inter,29,1992,28,19,1770,19.7,3,5,8,3,0,0,8,0,2.5,2.5,2.8,5.3,29,114,35,0.15,0.25,0.41,0.15,0.41,0.13,0.14,0.27,0.13,0.27
Cristian Buonaiuto,ITA,"MF,FW",Cremonese,29,1992,29,7,980,10.9,1,0,1,0,1,1,3,0,3.3,2.5,1.8,4.2,35,39,89,0.09,0.0,0.09,0.0,0.0,0.3,0.16,0.46,0.23,0.39
Alessandro Buongiorno,ITA,DF,Torino,23,1999,34,30,2721,30.2,1,2,3,1,0,0,8,0,2.2,2.2,1.3,3.6,13,81,19,0.03,0.07,0.1,0.03,0.1,0.07,0.04,0.12,0.07,0.12
Leonardo Buta,POR,DF,Udinese,20,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Cabral,BRA,FW,Fiorentina,24,1998,28,15,1432,15.9,8,1,9,6,2,2,4,0,7.9,6.3,0.8,7.0,11,21,86,0.5,0.06,0.57,0.38,0.44,0.49,0.05,0.54,0.39,0.44
Liberato Cacace,NZL,DF,Empoli,21,2000,12,5,587,6.5,0,0,0,0,0,0,1,0,0.6,0.6,0.6,1.2,21,41,31,0.0,0.0,0.0,0.0,0.0,0.09,0.1,0.19,0.09,0.19
Davide Calabria,ITA,DF,Milan,25,1996,25,21,1690,18.8,1,4,5,1,0,0,6,0,1.2,1.2,1.7,2.9,26,108,80,0.05,0.21,0.27,0.05,0.27,0.06,0.09,0.15,0.06,0.15
Mattia Caldara,ITA,DF,Spezia,28,1994,20,13,1253,13.9,0,0,0,0,0,0,6,0,0.8,0.8,0.0,0.8,5,35,4,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Luca Caldirola,ITA,DF,Monza,31,1991,31,27,2353,26.1,2,0,2,2,0,0,6,0,1.1,1.1,0.5,1.6,12,63,13,0.08,0.0,0.08,0.08,0.08,0.04,0.02,0.06,0.04,0.06
Hakan Çalhanoğlu,TUR,MF,Inter,28,1994,33,28,2363,26.3,3,6,9,2,1,1,3,0,3.1,2.3,5.0,7.3,46,172,68,0.11,0.23,0.34,0.08,0.3,0.12,0.19,0.31,0.09,0.28
Mohamed Camara,GUI,MF,Roma,25,1997,15,8,696,7.7,0,0,0,0,0,0,3,0,0.6,0.6,0.4,1.0,13,30,14,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,21,2000,28,12,1285,14.3,6,1,7,6,0,0,5,1,3.4,3.4,1.1,4.5,73,42,99,0.42,0.07,0.49,0.42,0.49,0.23,0.08,0.31,0.23,0.31
Andrea Cambiaso,ITA,DF,Bologna,22,2000,32,25,2170,24.1,0,3,3,0,0,0,2,0,0.9,0.9,2.4,3.3,64,83,105,0.0,0.12,0.12,0.0,0.12,0.04,0.1,0.14,0.04,0.14
Matteo Cancellieri,ITA,FW,Lazio,20,2002,20,1,256,2.8,0,0,0,0,0,0,4,0,0.4,0.4,0.4,0.8,15,2,33,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28
Antonio Candreva,ITA,"MF,DF",Salernitana,35,1987,35,32,2726,30.3,7,4,11,7,0,0,3,1,3.7,3.7,4.7,8.3,71,135,171,0.23,0.13,0.36,0.23,0.36,0.12,0.15,0.27,0.12,0.27
Gianluca Caprari,ITA,"MF,FW",Monza,29,1993,37,32,2441,27.1,5,2,7,4,1,1,7,0,5.0,4.2,2.5,6.7,100,92,188,0.18,0.07,0.26,0.15,0.22,0.18,0.09,0.28,0.15,0.25
Francesco Caputo,ITA,FW,Sampdoria,34,1987,15,13,1094,12.2,1,0,1,1,0,0,0,0,1.9,1.9,0.5,2.4,6,11,76,0.08,0.0,0.08,0.08,0.08,0.15,0.04,0.19,0.15,0.19
Francesco Caputo,ITA,FW,Empoli,34,1987,21,20,1708,19.0,5,4,9,3,2,2,1,0,7.5,5.9,2.2,8.1,16,21,128,0.26,0.21,0.47,0.16,0.37,0.39,0.12,0.51,0.31,0.43
Andrea Carboni,ITA,DF,Monza,21,2001,4,1,167,1.9,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,9,2,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
Franco Carboni,ITA,"DF,FW",Monza,19,2003,3,0,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,7,2,8,0.0,0.0,0.0,0.0,0.0,0.11,0.06,0.17,0.11,0.17
Valentin Carboni,ARG,"MF,DF",Inter,17,2005,5,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09
Marco Carnesecchi,ITA,GK,Cremonese,22,2000,27,27,2430,27.0,0,1,1,0,0,0,1,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.04,0.04,0.0,0.04,0.0,0.01,0.01,0.0,0.01
Nicolò Casale,ITA,DF,Lazio,24,1998,29,27,2437,27.1,1,1,2,1,0,0,6,0,0.6,0.6,0.3,0.9,11,70,3,0.04,0.04,0.07,0.04,0.07,0.02,0.01,0.03,0.02,0.03
Tommaso Cassandro,ITA,DF,Lecce,22,2000,1,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michele Castagnetti,ITA,MF,Cremonese,32,1989,27,14,1412,15.7,0,1,1,0,0,0,2,0,0.6,0.6,1.8,2.5,14,120,10,0.0,0.06,0.06,0.0,0.06,0.04,0.12,0.16,0.04,0.16
Gaetano Castrovilli,ITA,MF,Fiorentina,25,1997,15,7,718,8.0,2,1,3,2,0,0,3,0,1.2,1.2,1.1,2.3,12,14,16,0.25,0.13,0.38,0.25,0.38,0.15,0.14,0.29,0.15,0.29
