Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Carlos Augusto,BRA,DF,Monza,23,1999,34.3,73,38,42,23,8,33,54,61.1,21,24,6,18,24,97,85,1
Kaan Ayhan,TUR,DF,Sassuolo,27,1994,6.1,10,4,6,4,0,7,7,100.0,0,5,4,1,5,15,26,1
Jaime Báez,URU,DF,Cremonese,27,1995,1.1,4,2,3,0,1,3,6,50.0,3,0,0,0,0,4,2,1
Nedim Bajrami,ALB,"MF,FW",Empoli,23,1999,10.4,8,4,3,3,2,4,6,66.7,2,5,0,5,7,15,4,0
Nedim Bajrami,ALB,"FW,MF",Sassuolo,23,1999,9.1,12,7,6,2,4,5,11,45.5,6,9,1,8,7,19,6,0
Tiemoué Bakayoko,FRA,MF,Milan,27,1994,0.5,5,5,4,1,0,3,3,100.0,0,0,0,0,0,5,0,1
Tommaso Baldanzi,ITA,MF,Empoli,19,2003,19.7,25,12,9,13,3,7,32,21.9,25,21,1,20,2,27,5,0
Fodé Ballo-Touré,SEN,DF,Milan,25,1997,5.8,14,9,7,6,1,7,10,70.0,3,11,3,8,2,16,3,0
Lameck Banda,ZAM,"FW,MF",Lecce,21,2001,18.2,30,20,13,14,3,15,41,36.6,26,24,2,22,8,38,5,0
Filippo Bandinelli,ITA,MF,Empoli,27,1995,25.1,55,34,19,26,10,17,45,37.8,28,20,7,13,18,73,40,0
Antonín Barák,CZE,MF,Hellas Verona,27,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Antonín Barák,CZE,MF,Fiorentina,27,1994,20.0,21,9,5,7,9,6,16,37.5,10,16,2,14,3,24,13,0
Andrea Barberis,ITA,MF,Monza,28,1993,3.8,7,2,4,3,0,5,11,45.5,6,0,0,0,8,15,1,0
Tommaso Barbieri,ITA,DF,Juventus,19,2002,1.2,3,3,3,0,0,3,8,37.5,5,3,0,3,0,3,2,0
Francesco Bardi,ITA,GK,Bologna,30,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nicolò Barella,ITA,MF,Inter,25,1997,29.0,49,25,17,26,6,28,53,52.8,25,29,5,24,12,61,12,0
Enzo Barrenechea,ARG,MF,Juventus,21,2001,1.8,8,3,3,4,1,3,5,60.0,2,3,0,3,2,10,3,0
Musa Barrow,GAM,"FW,MF",Bologna,23,1998,21.8,21,4,10,6,5,8,14,57.1,6,25,1,24,1,22,7,0
Federico Baschirotto,ITA,DF,Lecce,25,1996,37.0,40,30,35,5,0,22,36,61.1,14,45,29,16,36,76,192,0
Toma Bašić,CRO,MF,Lazio,25,1996,5.7,6,4,4,1,1,3,8,37.5,5,9,0,9,7,13,8,0
Alberto Basso,ITA,MF,Cremonese,18,2004,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alessandro Bastoni,ITA,DF,Inter,23,1999,24.0,41,20,20,14,7,11,27,40.7,16,27,13,14,24,65,45,0
Simone Bastoni,ITA,"MF,DF",Spezia,25,1996,13.2,47,24,23,19,5,15,33,45.5,18,20,5,15,8,55,14,0
Brian Bayeye,COD,DF,Torino,22,2000,0.7,3,0,3,0,0,1,1,100.0,0,1,1,0,1,4,2,0
Rodrigo Becão,BRA,DF,Udinese,26,1996,27.6,70,36,50,17,3,40,53,75.5,13,44,24,20,26,96,68,2
Julius Beck,DEN,MF,Spezia,17,2005,0.1,2,1,1,1,0,0,0,,0,0,0,0,0,2,0,0
Raoul Bellanova,ITA,DF,Inter,22,2000,5.5,14,6,11,2,1,9,14,64.3,5,6,1,5,4,18,14,0
Andrea Belotti,ITA,FW,Roma,28,1993,12.7,12,5,3,5,4,5,11,45.5,6,11,1,10,3,15,5,0
Marco Benassi,ITA,DF,Fiorentina,27,1994,1.0,3,3,2,0,1,3,4,75.0,1,0,0,0,1,4,1,0
Marco Benassi,ITA,MF,Cremonese,27,1994,11.1,26,15,9,11,6,15,24,62.5,9,13,1,12,12,38,19,0
Ismaël Bennacer,ALG,MF,Milan,24,1997,22.3,59,33,26,31,2,30,51,58.8,21,25,7,18,26,85,16,1
Domenico Berardi,ITA,FW,Sassuolo,27,1994,20.7,23,14,8,10,5,9,40,22.5,31,13,0,13,19,42,18,0
Bartosz Bereszyński,POL,DF,Sampdoria,30,1992,13.3,28,18,15,11,2,17,26,65.4,9,18,4,14,21,49,25,0
Bartosz Bereszyński,POL,DF,Napoli,30,1992,1.8,3,2,1,1,1,2,2,100.0,0,4,0,4,3,6,3,0
Marco Bertini,ITA,MF,Lazio,19,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Beto,GNB,FW,Udinese,24,1998,23.7,16,9,0,9,7,4,17,23.5,13,18,3,15,6,22,30,0
Matteo Bianchetti,ITA,DF,Cremonese,29,1993,23.7,32,19,21,9,2,20,32,62.5,12,31,17,14,20,52,111,0
Alessandro Bianco,ITA,MF,Fiorentina,19,2002,1.7,5,2,2,3,0,2,3,66.7,1,1,0,1,0,5,0,0
Jaka Bijol,SVN,DF,Udinese,23,1999,30.3,39,23,32,7,0,16,27,59.3,11,41,25,16,29,68,165,0
Cristiano Biraghi,ITA,DF,Fiorentina,29,1992,28.3,65,38,29,29,7,32,65,49.2,33,32,7,25,14,79,42,1
Samuele Birindelli,ITA,DF,Monza,23,1999,15.6,35,19,21,10,4,18,29,62.1,11,28,8,20,16,51,30,0
Kristijan Bistrović,CRO,MF,Lecce,24,1998,5.1,3,1,3,0,0,0,5,0.0,5,3,0,3,0,3,4,0
Alexis Blin,FRA,MF,Lecce,25,1996,26.4,69,39,27,33,9,38,73,52.1,35,55,15,40,34,103,74,0
Jeremie Boga,CIV,"MF,FW",Atalanta,25,1997,8.7,9,5,3,2,4,2,5,40.0,3,6,0,6,1,10,1,0
Emil Bohinen,NOR,MF,Salernitana,23,1999,9.2,25,13,15,8,2,12,23,52.2,11,25,7,18,17,42,21,0
Giacomo Bonaventura,ITA,MF,Fiorentina,32,1989,21.2,35,23,14,15,6,24,37,64.9,13,14,0,14,16,51,5,1
Federico Bonazzoli,ITA,"FW,MF",Salernitana,25,1997,12.4,5,3,0,3,2,0,9,0.0,9,9,1,8,3,8,0,0
Warren Bondo,FRA,MF,Monza,18,2003,0.7,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0
Kevin Bonifazi,ITA,DF,Bologna,26,1996,10.0,13,8,7,6,0,6,12,50.0,6,11,8,3,12,25,39,0
Leonardo Bonucci,ITA,DF,Juventus,35,1987,9.8,5,4,1,4,0,2,4,50.0,2,12,8,4,13,18,29,0
Erik Botheim,NOR,"MF,FW",Salernitana,22,2000,9.6,11,7,3,4,4,6,13,46.2,7,3,0,3,0,11,4,0
Mehdi Bourabia,MAR,MF,Spezia,30,1991,30.8,41,20,13,22,6,19,41,46.3,22,39,12,27,32,73,57,0
Edoardo Bove,ITA,MF,Roma,20,2002,11.0,35,18,12,15,8,16,39,41.0,23,15,1,14,10,45,11,0
Jayden Braaf,NED,"MF,FW",Hellas Verona,19,2002,3.2,5,3,2,3,0,0,0,,0,1,0,1,2,7,1,0
Domagoj Bradarić,CRO,DF,Salernitana,22,1999,25.0,26,19,14,8,4,7,16,43.8,9,20,5,15,21,47,44,0
Josip Brekalo,CRO,"FW,MF",Fiorentina,24,1998,2.5,2,1,0,1,1,1,4,25.0,3,1,0,1,1,3,1,0
Gleison Bremer,BRA,DF,Juventus,25,1997,29.3,29,20,23,5,1,19,26,73.1,7,44,22,22,42,71,120,2
Dylan Bronn,TUN,DF,Salernitana,27,1995,18.7,34,18,17,16,1,20,30,66.7,10,32,20,12,20,54,58,1
Marcelo Brozović,CRO,MF,Inter,29,1992,19.7,37,22,13,22,2,11,37,29.7,26,23,7,16,22,59,28,0
Cristian Buonaiuto,ITA,"MF,FW",Cremonese,29,1992,10.9,25,16,8,11,6,12,26,46.2,14,11,0,11,14,39,7,0
Alessandro Buongiorno,ITA,DF,Torino,23,1999,30.2,38,25,22,16,0,16,31,51.6,15,38,19,19,60,98,105,2
Leonardo Buta,POR,DF,Udinese,20,2002,0.2,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Arthur Cabral,BRA,FW,Fiorentina,24,1998,15.9,9,2,1,4,4,4,8,50.0,4,10,1,9,1,10,12,0
Liberato Cacace,NZL,DF,Empoli,21,2000,6.5,25,10,12,8,5,9,15,60.0,6,15,7,8,4,29,16,0
Davide Calabria,ITA,DF,Milan,25,1996,18.8,71,44,31,32,8,38,61,62.3,23,22,7,15,25,96,34,0
Mattia Caldara,ITA,DF,Spezia,28,1994,13.9,23,14,10,11,2,9,20,45.0,11,23,16,7,17,40,88,2
Luca Caldirola,ITA,DF,Monza,31,1991,26.1,26,14,19,4,3,13,26,50.0,13,32,18,14,25,51,66,1
Hakan Çalhanoğlu,TUR,MF,Inter,28,1994,26.3,48,27,17,26,5,16,43,37.2,27,30,5,25,25,73,13,1
Mohamed Camara,GUI,MF,Roma,25,1997,7.7,13,10,3,7,3,5,15,33.3,10,5,1,4,10,23,8,0
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,21,2000,14.3,30,22,11,12,7,8,27,29.6,19,19,1,18,9,39,8,0
Andrea Cambiaso,ITA,DF,Bologna,22,2000,24.1,57,34,34,20,3,28,65,43.1,37,26,2,24,26,83,33,1
Matteo Cancellieri,ITA,FW,Lazio,20,2002,2.8,10,4,5,3,2,5,9,55.6,4,4,0,4,1,11,2,0
Antonio Candreva,ITA,"MF,DF",Salernitana,35,1987,30.3,17,7,13,2,2,11,38,28.9,27,7,3,4,17,34,32,0
Gianluca Caprari,ITA,"MF,FW",Monza,29,1993,27.1,16,6,3,11,2,8,26,30.8,18,22,1,21,8,24,3,0
Francesco Caputo,ITA,FW,Sampdoria,34,1987,12.2,3,1,0,0,3,0,3,0.0,3,0,0,0,1,4,3,0
Francesco Caputo,ITA,FW,Empoli,34,1987,19.0,2,2,0,1,1,0,1,0.0,1,7,2,5,2,4,8,0
Andrea Carboni,ITA,DF,Monza,21,2001,1.9,3,2,2,0,1,2,5,40.0,3,3,2,1,3,6,2,1
Franco Carboni,ITA,"DF,FW",Monza,19,2003,0.7,1,1,1,0,0,0,2,0.0,2,3,0,3,1,2,0,0
Valentin Carboni,ARG,"MF,DF",Inter,17,2005,0.3,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,0,0
Marco Carnesecchi,ITA,GK,Cremonese,22,2000,27.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,11,2
Nicolò Casale,ITA,DF,Lazio,24,1998,27.1,42,20,28,14,0,22,34,64.7,12,25,17,8,17,59,73,1
Tommaso Cassandro,ITA,DF,Lecce,22,2000,0.1,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0
Michele Castagnetti,ITA,MF,Cremonese,32,1989,15.7,46,21,20,24,2,18,54,33.3,36,14,4,10,15,61,22,0
Gaetano Castrovilli,ITA,MF,Fiorentina,25,1997,8.0,10,8,1,7,2,2,9,22.2,7,5,1,4,8,18,5,0
Danilo Cataldi,ITA,MF,Lazio,27,1994,21.3,25,16,7,15,3,14,40,35.0,26,23,9,14,24,49,33,0
Pietro Ceccaroni,ITA,DF,Lecce,26,1995,0.5,0,0,0,0,0,0,0,,0,1,1,0,3,3,2,0
Federico Ceccherini,ITA,DF,Hellas Verona,30,1992,15.7,25,19,15,9,1,13,23,56.5,10,17,10,7,19,44,55,0
Assan Ceesay,GAM,FW,Lecce,28,1994,20.1,23,18,7,8,8,9,17,52.9,8,15,2,13,3,26,24,0
Emil Ceide,NOR,FW,Sassuolo,20,2001,5.7,5,2,5,0,0,3,5,60.0,2,3,1,2,1,6,0,0
Zeki Çelik,TUR,DF,Roma,25,1997,16.7,42,21,19,21,2,24,41,58.5,17,33,6,27,14,56,36,2
Michele Cerofolini,ITA,GK,Fiorentina,23,1999,5.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Federico Chiesa,ITA,"DF,MF",Juventus,24,1997,9.5,22,11,6,6,10,5,14,35.7,9,13,1,12,0,22,1,0
Vlad Chiricheș,ROU,DF,Cremonese,32,1989,10.9,35,20,27,7,1,16,24,66.7,8,36,23,13,22,57,44,0
Daniel Ciofani,ITA,FW,Cremonese,37,1985,11.8,6,3,1,2,3,4,7,57.1,3,7,1,6,2,8,10,0
Tio Cipot,SVN,"FW,MF",Spezia,19,2003,1.5,12,7,6,3,3,6,8,75.0,2,0,0,0,0,12,2,0
Patrick Ciurria,ITA,"DF,MF",Monza,27,1995,30.6,31,18,20,10,1,17,33,51.5,16,24,2,22,7,38,32,0
Nicolò Cocetta,ITA,DF,Udinese,18,2003,0.4,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0
Omar Colley,GAM,DF,Sampdoria,29,1992,15.4,17,10,10,7,0,9,12,75.0,3,9,5,4,22,39,69,1
Lorenzo Colombo,ITA,FW,Lecce,20,2002,16.8,17,9,1,9,7,6,14,42.9,8,22,0,22,2,19,7,0
Andrea Colpani,ITA,MF,Monza,23,1999,10.5,14,9,6,5,3,8,12,66.7,4,14,2,12,3,17,6,0
Andrea Consigli,ITA,GK,Sassuolo,35,1987,35.0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,13,3
Andrea Conti,ITA,DF,Sampdoria,28,1994,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Diego Coppola,ITA,DF,Hellas Verona,18,2003,13.1,25,17,15,10,0,11,24,45.8,13,20,6,14,14,39,38,0
Alex Cordaz,ITA,GK,Inter,39,1983,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Joaquín Correa,ARG,FW,Inter,27,1994,10.6,12,7,3,6,3,4,15,26.7,11,4,1,3,3,15,0,0
Alessandro Cortinovis,ITA,MF,Hellas Verona,21,2001,0.1,1,0,1,0,0,0,0,,0,1,0,1,0,1,0,0
Lassana Coulibaly,MLI,MF,Salernitana,26,1996,32.1,84,50,42,35,7,30,73,41.1,43,35,7,28,25,109,33,2
Alessio Cragno,ITA,GK,Monza,28,1994,1.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Bryan Cristante,ITA,"MF,DF",Roma,27,1995,32.6,113,62,55,49,9,55,90,61.1,35,39,10,29,18,131,53,0
Domen Črnigoj,SVN,MF,Salernitana,26,1995,3.3,8,3,0,7,1,1,2,50.0,1,9,1,8,9,17,6,0
Juan Cuadrado,COL,"DF,FW",Juventus,34,1988,23.1,50,34,34,13,3,27,65,41.5,38,15,2,13,24,74,32,0
Mickaël Cuisance,FRA,MF,Sampdoria,22,1999,6.9,13,10,7,5,1,5,23,21.7,18,10,0,10,5,18,4,0
Marco D'Alessandro,ITA,"DF,FW",Monza,31,1991,3.2,4,4,3,1,0,2,5,40.0,3,2,0,2,1,5,3,0
Danilo D'Ambrosio,ITA,DF,Inter,33,1988,8.1,25,17,17,7,1,15,27,55.6,12,12,4,8,10,35,17,0
Luca D'Andrea,ITA,FW,Sassuolo,17,2004,3.5,4,0,2,1,1,1,4,25.0,3,2,0,2,1,5,1,0
Flavius Daniliuc,AUT,DF,Salernitana,21,2001,24.4,57,29,37,17,3,26,47,55.3,21,30,13,17,29,86,76,0
Danilo,BRA,DF,Juventus,31,1991,35.4,92,62,61,23,8,52,73,71.2,21,39,20,19,47,139,114,1
Matteo Darmian,ITA,DF,Inter,32,1989,22.5,56,30,29,15,12,31,47,66.0,16,33,5,28,21,77,36,0
Juan David Cabal,COL,DF,Hellas Verona,21,2001,4.9,10,6,7,3,0,7,12,58.3,5,8,5,3,13,23,12,0
Paweł Dawidowicz,POL,DF,Hellas Verona,27,1995,18.1,48,31,28,17,3,22,31,71.0,9,14,9,5,23,71,71,0
Charles De Ketelaere,BEL,"MF,FW",Milan,21,2001,12.4,26,12,7,14,5,13,30,43.3,17,14,2,12,4,30,9,0
Manuel De Luca,ITA,"FW,MF",Sampdoria,24,1998,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Tommaso De Nipoti,ITA,MF,Atalanta,19,2003,0.0,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Mattia De Sciglio,ITA,DF,Juventus,29,1992,11.6,14,7,8,3,3,9,14,64.3,5,9,3,6,4,18,20,0
Lorenzo De Silvestri,ITA,DF,Bologna,34,1988,7.5,3,2,2,0,1,3,7,42.9,4,6,5,1,3,6,20,0
Koni De Winter,BEL,DF,Empoli,20,2002,11.4,14,9,11,3,0,5,13,38.5,8,14,12,2,6,20,65,0
Grégoire Defrel,MTQ,FW,Sassuolo,31,1991,13.0,9,7,5,2,2,4,13,30.8,9,11,0,11,2,11,5,0
Duccio Degl'Innocenti,ITA,MF,Empoli,19,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Merih Demiral,TUR,DF,Atalanta,24,1998,17.1,41,29,30,11,0,26,36,72.2,10,24,7,17,24,65,57,1
Diego Demme,GER,MF,Napoli,30,1991,1.6,1,0,1,0,0,0,4,0.0,4,2,0,2,0,1,1,0
Fabio Depaoli,ITA,DF,Hellas Verona,25,1997,24.1,48,28,25,16,7,25,44,56.8,19,32,6,26,18,66,33,3
Fabio Depaoli,ITA,"DF,MF",Sampdoria,25,1997,1.5,5,3,2,3,0,3,4,75.0,1,1,0,1,1,6,4,0
Kastriot Dermaku,ALB,DF,Lecce,30,1992,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Cyriel Dessers,NGA,FW,Cremonese,27,1994,17.6,11,4,4,4,3,2,6,33.3,4,14,2,12,3,14,5,0
Sergiño Dest,USA,DF,Milan,21,2000,3.7,12,6,3,5,4,3,4,75.0,1,1,0,1,4,16,2,0
Mattia Destro,ITA,"FW,MF",Empoli,31,1991,6.4,1,1,0,1,0,0,0,,0,2,0,2,1,2,5,0
Gerard Deulofeu,ESP,FW,Udinese,28,1994,13.5,8,5,5,1,2,5,15,33.3,10,8,1,7,2,10,1,0
Samuel Di Carmine,ITA,"FW,MF",Cremonese,33,1988,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Federico Di Francesco,ITA,"FW,MF",Lecce,28,1994,22.6,28,16,7,11,10,9,19,47.4,10,16,0,16,8,36,14,0
Michele Di Gregorio,ITA,GK,Monza,25,1997,37.0,0,0,0,0,0,0,3,0.0,3,1,0,1,4,4,18,3
Giovanni Di Lorenzo,ITA,DF,Napoli,28,1993,36.2,60,29,33,19,8,25,49,51.0,24,30,9,21,30,90,60,0
Ángel Di María,ARG,"FW,MF",Juventus,34,1988,15.1,10,5,3,5,2,3,19,15.8,16,15,0,15,7,17,0,0
Boulaye Dia,SEN,"FW,MF",Salernitana,25,1996,28.0,12,5,3,6,3,2,7,28.6,5,10,0,10,7,19,27,1
Brahim Díaz,MAR,"MF,FW",Milan,22,1999,21.4,32,15,5,22,5,5,15,33.3,10,11,0,11,7,39,6,0
Federico Dimarco,ITA,DF,Inter,24,1997,23.0,31,25,6,18,7,9,19,47.4,10,15,4,11,18,49,20,0
Koffi Djidji,CIV,DF,Torino,29,1992,26.9,50,25,32,17,1,18,32,56.3,14,29,14,15,34,84,72,0
Berat Djimsiti,ALB,DF,Atalanta,29,1993,20.0,34,19,21,13,0,17,25,68.0,8,17,7,10,36,70,74,1
Dodô,BRA,DF,Fiorentina,23,1998,25.9,40,22,20,14,6,22,46,47.8,24,26,2,24,25,65,37,0
Josh Doig,SCO,DF,Hellas Verona,20,2002,15.0,19,8,6,7,6,6,16,37.5,10,25,6,19,11,30,13,1
Nicolás Domínguez,ARG,MF,Bologna,24,1998,25.6,79,49,34,33,12,39,76,51.3,37,29,3,26,21,100,29,1
Giulio Donati,ITA,DF,Monza,32,1990,4.7,4,1,1,1,2,3,6,50.0,3,3,1,2,4,8,11,0
Bartłomiej Drągowski,POL,GK,Spezia,24,1997,32.7,1,0,1,0,0,1,5,20.0,4,0,0,0,1,2,15,3
Ondrej Duda,SVK,MF,Hellas Verona,27,1994,11.8,22,14,7,12,3,9,16,56.3,7,11,0,11,13,35,8,0
Denzel Dumfries,NED,DF,Inter,26,1996,24.6,35,18,17,13,5,22,34,64.7,12,33,9,24,12,47,26,0
Alfred Duncan,GHA,MF,Fiorentina,29,1993,12.3,18,10,0,17,1,10,21,47.6,11,9,0,9,8,26,6,0
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,19.3,14,4,1,8,5,8,26,30.8,18,12,1,11,8,22,4,0
Edin Džeko,BIH,FW,Inter,36,1986,19.2,3,2,0,3,0,0,4,0.0,4,15,1,14,3,6,25,0
Festy Ebosele,IRL,DF,Udinese,19,2002,4.6,15,10,8,7,0,4,10,40.0,6,5,0,5,2,17,5,0
Enzo Ebosse,CMR,DF,Udinese,23,1999,10.3,15,9,11,4,0,9,13,69.2,4,27,6,21,11,26,29,0
Tyronne Ebuehi,NGA,DF,Empoli,26,1995,21.4,22,14,11,7,4,9,13,69.2,4,23,12,11,12,34,79,1
Éderson,BRA,MF,Atalanta,23,1999,24.6,67,34,18,42,7,29,66,43.9,37,56,7,49,36,103,31,0
Kingsley Ehizibue,NED,DF,Udinese,27,1995,17.1,47,31,28,13,6,29,45,64.4,16,21,3,18,10,57,42,1
Albin Ekdal,SWE,MF,Spezia,33,1989,19.3,37,20,14,20,3,19,45,42.2,26,24,2,22,26,63,36,0
Emmanuel Ekong,SWE,"FW,MF",Empoli,20,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Mikael Ellertsson,ISL,"MF,DF",Spezia,20,2002,1.9,4,2,1,3,0,0,3,0.0,3,2,1,1,2,6,0,0
Elif Elmas,MKD,"FW,MF",Napoli,22,1999,18.1,24,13,8,12,4,11,23,47.8,12,18,2,16,11,35,5,0
Martin Erlic,CRO,DF,Sassuolo,24,1998,25.9,27,16,18,8,1,10,23,43.5,13,36,23,13,31,58,120,1
Gonzalo Escalante,ARG,MF,Cremonese,29,1993,6.2,16,8,8,8,0,10,13,76.9,3,7,1,6,10,26,4,0
Salvatore Esposito,ITA,MF,Spezia,21,2000,10.8,15,12,8,5,2,5,21,23.8,16,9,1,8,11,26,18,0
Nicolò Fagioli,ITA,MF,Juventus,21,2001,16.9,29,19,12,15,2,8,27,29.6,19,16,2,14,8,37,7,1
Wladimiro Falcone,ITA,GK,Lecce,27,1995,38.0,2,0,2,0,0,2,2,100.0,0,0,0,0,2,4,21,3
Davide Faraoni,ITA,DF,Hellas Verona,30,1991,16.5,34,24,19,13,2,16,41,39.0,25,30,11,19,15,49,37,0
Federico Fazio,ARG,DF,Salernitana,35,1987,11.9,15,12,8,7,0,4,11,36.4,7,9,4,5,28,43,61,0
Jacopo Fazzini,ITA,MF,Empoli,19,2003,9.2,31,17,20,8,3,18,34,52.9,16,15,3,12,7,38,19,0
Lewis Ferguson,SCO,"MF,FW",Bologna,22,1999,25.7,44,25,16,20,8,20,40,50.0,20,22,7,15,19,63,25,0
Alex Ferrari,ITA,DF,Sampdoria,28,1994,9.6,9,5,7,2,0,4,8,50.0,4,21,10,11,19,28,25,0
Alex Ferrari,ITA,DF,Cremonese,28,1994,11.2,40,23,32,7,1,28,42,66.7,14,19,4,15,25,65,45,1
Salvador Ferrer,ESP,DF,Spezia,24,1998,1.5,4,2,2,2,0,1,3,33.3,2,3,1,2,1,5,4,0
