Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,21,2000,14.3,5,1,1,25,60,1,41,9,22,1,0,0,64,3,15,16.7
Andrea Cambiaso,ITA,DF,Bologna,22,2000,24.1,2,0,0,26,30,5,56,26,34,0,0,0,154,3,24,11.1
Matteo Cancellieri,ITA,FW,Lazio,20,2002,2.8,4,0,0,14,10,5,7,1,4,1,0,0,14,4,3,57.1
Antonio Candreva,ITA,"MF,DF",Salernitana,35,1987,30.3,3,1,1,7,35,10,218,17,7,0,1,0,135,2,5,28.6
Gianluca Caprari,ITA,"MF,FW",Monza,29,1993,27.1,7,0,0,34,50,9,76,8,6,0,0,0,101,6,21,22.2
Francesco Caputo,ITA,FW,Sampdoria,34,1987,12.2,0,0,0,5,24,11,3,1,1,0,0,0,18,6,21,22.2
Francesco Caputo,ITA,FW,Empoli,34,1987,19.0,1,0,0,13,22,23,6,2,2,0,0,0,36,17,29,37.0
Andrea Carboni,ITA,DF,Monza,21,2001,1.9,0,0,0,1,1,0,5,3,2,0,0,0,8,0,3,0.0
Franco Carboni,ITA,"DF,FW",Monza,19,2003,0.7,0,0,0,2,0,0,9,1,1,0,0,0,7,1,1,50.0
Valentin Carboni,ARG,"MF,DF",Inter,17,2005,0.3,0,0,0,0,3,0,1,0,1,0,0,0,6,0,4,0.0
Marco Carnesecchi,ITA,GK,Cremonese,22,2000,27.0,1,0,0,0,5,0,0,0,1,0,0,0,29,5,2,71.4
Nicolò Casale,ITA,DF,Lazio,24,1998,27.1,6,0,0,22,7,0,0,17,20,0,0,0,142,45,27,62.5
Tommaso Cassandro,ITA,DF,Lecce,22,2000,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
Michele Castagnetti,ITA,MF,Cremonese,32,1989,15.7,2,0,0,16,12,0,38,15,21,0,0,0,99,9,14,39.1
Gaetano Castrovilli,ITA,MF,Fiorentina,25,1997,8.0,3,0,0,12,12,1,12,8,8,0,0,0,36,4,11,26.7
Danilo Cataldi,ITA,MF,Lazio,27,1994,21.3,5,0,0,12,20,0,44,24,16,0,0,0,159,1,5,16.7
Pietro Ceccaroni,ITA,DF,Lecce,26,1995,0.5,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,
Federico Ceccherini,ITA,DF,Hellas Verona,30,1992,15.7,9,1,0,31,19,0,6,19,19,0,0,0,102,30,17,63.8
Assan Ceesay,GAM,FW,Lecce,28,1994,20.1,2,0,0,36,27,22,15,3,18,0,0,0,51,63,80,44.1
Emil Ceide,NOR,FW,Sassuolo,20,2001,5.7,0,0,0,4,7,1,6,1,2,1,0,0,18,1,3,25.0
Zeki Çelik,TUR,DF,Roma,25,1997,16.7,7,1,1,26,6,2,42,14,21,0,0,0,96,11,13,45.8
Michele Cerofolini,ITA,GK,Fiorentina,23,1999,5.0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,
Federico Chiesa,ITA,"DF,MF",Juventus,24,1997,9.5,2,0,0,13,12,2,43,0,11,0,0,0,41,1,5,16.7
Vlad Chiricheș,ROU,DF,Cremonese,32,1989,10.9,2,0,0,16,8,0,0,22,20,0,0,1,67,18,22,45.0
Daniel Ciofani,ITA,FW,Cremonese,37,1985,11.8,1,0,0,9,15,6,2,2,3,0,0,0,28,35,67,34.3
Tio Cipot,SVN,"FW,MF",Spezia,19,2003,1.5,0,0,0,1,2,0,7,0,7,0,0,0,8,1,2,33.3
Patrick Ciurria,ITA,"DF,MF",Monza,27,1995,30.6,4,0,0,32,41,8,98,7,18,0,0,0,138,12,13,48.0
Nicolò Cocetta,ITA,DF,Udinese,18,2003,0.4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,
Omar Colley,GAM,DF,Sampdoria,29,1992,15.4,5,0,0,15,18,1,0,22,10,0,0,0,73,27,30,47.4
Lorenzo Colombo,ITA,FW,Lecce,20,2002,16.8,4,0,0,36,16,8,10,2,9,0,0,0,52,41,118,25.8
Andrea Colpani,ITA,MF,Monza,23,1999,10.5,1,0,0,22,26,0,33,3,9,1,0,0,55,6,10,37.5
Andrea Consigli,ITA,GK,Sassuolo,35,1987,35.0,0,0,0,0,4,0,0,0,0,0,0,0,32,9,1,90.0
Andrea Conti,ITA,DF,Sampdoria,28,1994,0.3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,
Diego Coppola,ITA,DF,Hellas Verona,18,2003,13.1,5,0,0,10,0,0,3,14,17,0,1,0,70,47,34,58.0
Alex Cordaz,ITA,GK,Inter,39,1983,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Joaquín Correa,ARG,FW,Inter,27,1994,10.6,1,0,0,12,18,2,2,3,7,0,0,0,41,4,12,25.0
Alessandro Cortinovis,ITA,MF,Hellas Verona,21,2001,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0.0
Lassana Coulibaly,MLI,MF,Salernitana,26,1996,32.1,12,0,0,53,50,1,10,25,50,0,0,0,222,29,38,43.3
Alessio Cragno,ITA,GK,Monza,28,1994,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Bryan Cristante,ITA,"MF,DF",Roma,27,1995,32.6,8,1,0,52,19,2,11,18,62,0,0,0,209,75,41,64.7
Domen Črnigoj,SVN,MF,Salernitana,26,1995,3.3,1,0,0,6,2,0,0,9,3,0,0,0,21,5,7,41.7
Juan Cuadrado,COL,"DF,FW",Juventus,34,1988,23.1,6,1,0,33,44,2,83,24,34,1,0,0,115,11,13,45.8
Mickaël Cuisance,FRA,MF,Sampdoria,22,1999,6.9,1,0,0,8,5,1,20,5,10,0,0,0,40,5,12,29.4
Marco D'Alessandro,ITA,"DF,FW",Monza,31,1991,3.2,2,0,0,6,9,1,13,1,4,0,0,0,19,2,2,50.0
Danilo D'Ambrosio,ITA,DF,Inter,33,1988,8.1,3,1,0,16,11,0,9,10,17,1,0,0,39,8,9,47.1
Luca D'Andrea,ITA,FW,Sassuolo,17,2004,3.5,0,0,0,4,9,1,7,1,0,0,0,0,13,2,3,40.0
Flavius Daniliuc,AUT,DF,Salernitana,21,2001,24.4,9,0,0,33,4,0,0,29,29,0,0,0,132,39,28,58.2
Danilo,BRA,DF,Juventus,31,1991,35.4,5,0,0,33,17,0,18,47,62,0,2,0,196,53,38,58.2
Matteo Darmian,ITA,DF,Inter,32,1989,22.5,3,0,0,21,20,3,28,21,30,0,0,0,121,15,23,39.5
Juan David Cabal,COL,DF,Hellas Verona,21,2001,4.9,3,0,0,7,2,1,8,13,6,0,0,0,41,18,15,54.5
Paweł Dawidowicz,POL,DF,Hellas Verona,27,1995,18.1,6,1,0,37,13,1,13,23,31,0,0,0,120,43,27,61.4
Charles De Ketelaere,BEL,"MF,FW",Milan,21,2001,12.4,2,0,0,19,15,2,10,4,12,0,0,0,56,19,30,38.8
Manuel De Luca,ITA,"FW,MF",Sampdoria,24,1998,0.5,0,0,0,3,2,0,0,0,0,0,0,0,1,0,3,0.0
Tommaso De Nipoti,ITA,MF,Atalanta,19,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Mattia De Sciglio,ITA,DF,Juventus,29,1992,11.6,0,0,0,4,11,0,26,4,7,0,0,0,40,10,11,47.6
Lorenzo De Silvestri,ITA,DF,Bologna,34,1988,7.5,1,0,0,6,6,2,7,3,2,0,0,1,39,14,12,53.8
Koni De Winter,BEL,DF,Empoli,20,2002,11.4,3,0,0,13,2,0,0,6,9,0,0,0,58,16,11,59.3
Grégoire Defrel,MTQ,FW,Sassuolo,31,1991,13.0,3,0,0,14,14,6,1,2,7,0,0,0,29,6,24,20.0
Duccio Degl'Innocenti,ITA,MF,Empoli,19,2003,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
Merih Demiral,TUR,DF,Atalanta,24,1998,17.1,5,0,0,13,13,1,2,24,29,0,0,0,123,52,29,64.2
Diego Demme,GER,MF,Napoli,30,1991,1.6,0,0,0,2,3,0,0,0,0,0,0,0,5,2,1,66.7
Fabio Depaoli,ITA,DF,Hellas Verona,25,1997,24.1,7,0,0,43,31,4,60,18,28,0,0,0,113,24,39,38.1
Fabio Depaoli,ITA,"DF,MF",Sampdoria,25,1997,1.5,1,0,0,1,7,0,8,1,3,0,0,0,6,0,2,0.0
Kastriot Dermaku,ALB,DF,Lecce,30,1992,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Cyriel Dessers,NGA,FW,Cremonese,27,1994,17.6,3,0,0,34,14,24,8,3,4,0,0,0,30,16,48,25.0
Sergiño Dest,USA,DF,Milan,21,2000,3.7,0,0,0,6,4,0,4,4,6,0,1,0,29,3,1,75.0
Mattia Destro,ITA,"FW,MF",Empoli,31,1991,6.4,3,0,0,12,5,7,2,1,1,0,1,0,9,8,20,28.6
Gerard Deulofeu,ESP,FW,Udinese,28,1994,13.5,1,0,0,8,11,8,59,2,5,0,0,0,44,1,4,20.0
Samuel Di Carmine,ITA,"FW,MF",Cremonese,33,1988,0.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.0
Federico Di Francesco,ITA,"FW,MF",Lecce,28,1994,22.6,5,0,0,43,32,13,45,8,16,1,0,0,86,7,21,25.0
Michele Di Gregorio,ITA,GK,Monza,25,1997,37.0,0,0,0,0,3,0,0,4,0,0,0,0,31,4,1,80.0
Giovanni Di Lorenzo,ITA,DF,Napoli,28,1993,36.2,2,0,0,31,36,4,88,30,29,0,0,0,171,41,34,54.7
Ángel Di María,ARG,"FW,MF",Juventus,34,1988,15.1,1,1,0,6,24,4,97,7,5,0,0,0,52,1,6,14.3
Boulaye Dia,SEN,"FW,MF",Salernitana,25,1996,28.0,4,0,0,28,43,13,6,7,5,0,0,0,97,20,58,25.6
Brahim Díaz,MAR,"MF,FW",Milan,22,1999,21.4,3,0,0,29,50,2,20,7,15,1,0,0,100,4,24,14.3
Federico Dimarco,ITA,DF,Inter,24,1997,23.0,0,0,0,12,30,5,207,18,25,0,1,0,122,5,12,29.4
Koffi Djidji,CIV,DF,Torino,29,1992,26.9,3,0,0,27,3,1,13,34,25,0,2,0,141,47,50,48.5
Berat Djimsiti,ALB,DF,Atalanta,29,1993,20.0,3,0,0,15,8,0,0,36,19,0,0,0,112,59,42,58.4
Dodô,BRA,DF,Fiorentina,23,1998,25.9,5,1,1,28,40,0,61,25,22,0,1,0,184,19,13,59.4
Josh Doig,SCO,DF,Hellas Verona,20,2002,15.0,1,0,0,14,7,2,46,11,8,0,0,0,93,16,23,41.0
Nicolás Domínguez,ARG,MF,Bologna,24,1998,25.6,10,0,0,43,32,2,19,21,49,0,1,0,167,37,27,57.8
Giulio Donati,ITA,DF,Monza,32,1990,4.7,4,2,1,7,6,0,9,4,1,0,0,0,21,4,3,57.1
Bartłomiej Drągowski,POL,GK,Spezia,24,1997,32.7,1,0,0,0,6,0,0,1,0,0,0,0,38,8,1,88.9
Ondrej Duda,SVK,MF,Hellas Verona,27,1994,11.8,4,0,0,17,26,0,14,13,14,0,0,0,107,11,14,44.0
Denzel Dumfries,NED,DF,Inter,26,1996,24.6,4,0,0,31,39,2,82,12,18,2,1,1,90,41,41,50.0
Alfred Duncan,GHA,MF,Fiorentina,29,1993,12.3,3,0,0,26,12,1,26,8,10,0,0,0,67,9,7,56.3
Paulo Dybala,ARG,"MF,FW",Roma,28,1993,19.3,5,0,0,10,56,5,82,8,4,2,0,0,81,4,16,20.0
Edin Džeko,BIH,FW,Inter,36,1986,19.2,3,0,0,26,24,10,24,3,2,0,0,0,60,41,43,48.8
Festy Ebosele,IRL,DF,Udinese,19,2002,4.6,4,0,0,11,7,0,16,2,10,0,0,0,36,6,4,60.0
Enzo Ebosse,CMR,DF,Udinese,23,1999,10.3,3,0,0,9,4,1,15,11,9,0,0,0,48,15,14,51.7
Tyronne Ebuehi,NGA,DF,Empoli,26,1995,21.4,0,0,0,12,17,3,28,12,14,0,0,0,91,19,32,37.3
Éderson,BRA,MF,Atalanta,23,1999,24.6,4,0,0,28,43,0,15,36,34,0,1,0,168,20,21,48.8
Kingsley Ehizibue,NED,DF,Udinese,27,1995,17.1,7,0,0,33,20,1,37,10,31,0,0,0,84,15,17,46.9
Albin Ekdal,SWE,MF,Spezia,33,1989,19.3,6,1,1,32,28,0,4,26,20,0,0,0,126,36,21,63.2
Emmanuel Ekong,SWE,"FW,MF",Empoli,20,2002,0.2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0
Mikael Ellertsson,ISL,"MF,DF",Spezia,20,2002,1.9,3,0,0,6,3,0,3,2,2,0,0,0,7,2,2,50.0
Elif Elmas,MKD,"FW,MF",Napoli,22,1999,18.1,5,0,0,22,14,3,30,11,13,0,0,0,77,5,14,26.3
Martin Erlic,CRO,DF,Sassuolo,24,1998,25.9,2,0,0,21,12,0,2,31,16,0,0,1,126,49,40,55.1
Gonzalo Escalante,ARG,MF,Cremonese,29,1993,6.2,0,1,0,6,5,0,1,10,8,0,0,0,39,9,9,50.0
Salvatore Esposito,ITA,MF,Spezia,21,2000,10.8,5,1,1,11,24,2,54,11,12,0,0,0,63,7,4,63.6
Nicolò Fagioli,ITA,MF,Juventus,21,2001,16.9,3,0,0,20,23,1,23,8,19,1,0,0,102,1,7,12.5
Wladimiro Falcone,ITA,GK,Lecce,27,1995,38.0,2,0,0,1,5,0,0,2,0,0,1,0,45,12,2,85.7
Davide Faraoni,ITA,DF,Hellas Verona,30,1991,16.5,7,0,0,21,11,4,37,15,24,0,0,0,85,14,21,40.0
Federico Fazio,ARG,DF,Salernitana,35,1987,11.9,2,1,0,11,6,0,4,28,12,0,3,0,74,36,13,73.5
Jacopo Fazzini,ITA,MF,Empoli,19,2003,9.2,4,0,0,20,13,0,11,7,17,0,0,0,55,14,30,31.8
Lewis Ferguson,SCO,"MF,FW",Bologna,22,1999,25.7,4,0,0,50,41,6,13,19,25,0,0,0,106,27,36,42.9
Alex Ferrari,ITA,DF,Sampdoria,28,1994,9.6,3,0,0,12,7,0,4,19,5,0,1,0,62,21,15,58.3
Alex Ferrari,ITA,DF,Cremonese,28,1994,11.2,3,0,0,8,13,0,6,25,23,0,0,0,70,15,6,71.4
Salvador Ferrer,ESP,DF,Spezia,24,1998,1.5,0,0,0,2,4,0,1,1,2,0,1,0,7,5,3,62.5
Vincenzo Fiorillo,ITA,GK,Salernitana,32,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Alessandro Florenzi,ITA,DF,Milan,31,1991,2.3,1,0,0,2,1,0,22,4,4,0,0,0,14,1,0,100.0
Davide Frattesi,ITA,MF,Sassuolo,22,1999,31.9,4,0,0,39,58,0,21,16,36,0,0,0,153,23,24,48.9
Matteo Gabbia,ITA,DF,Milan,22,1999,6.8,2,0,0,8,1,0,2,5,10,0,0,0,37,15,4,78.9
Manolo Gabbiadini,ITA,"FW,MF",Sampdoria,30,1991,26.2,6,0,0,41,67,13,25,6,15,1,0,0,72,42,72,36.8
Gianluca Gaetano,ITA,MF,Napoli,22,2000,0.8,0,0,0,2,1,0,1,1,3,0,0,0,6,0,0,
Roberto Gagliardini,ITA,MF,Inter,28,1994,8.7,5,1,1,20,9,0,7,4,6,0,0,0,38,16,7,69.6
Adolfo Gaich,ARG,FW,Hellas Verona,23,1999,8.1,2,0,0,17,13,4,0,3,3,1,0,1,14,25,51,32.9
Pablo Galdames Millán,CHI,MF,Cremonese,25,1996,8.2,2,0,0,13,4,0,22,10,10,0,0,0,43,4,6,40.0
Antonino Gallo,ITA,DF,Lecce,22,2000,27.6,5,1,1,13,17,2,89,13,36,0,0,2,198,25,29,46.3
Federico Gatti,ITA,DF,Juventus,24,1998,16.1,4,0,0,16,13,0,3,21,11,0,0,0,97,32,26,55.2
Valentin Gendrey,FRA,DF,Lecce,22,2000,34.5,4,0,0,23,27,1,74,37,57,2,1,0,198,48,43,52.7
Paolo Ghiglione,ITA,DF,Cremonese,25,1997,7.9,4,0,0,16,7,2,39,4,11,0,1,0,42,5,8,38.5
Mario Gila,ESP,DF,Lazio,21,2000,1.0,0,0,0,1,1,0,0,3,1,0,0,0,6,0,3,0.0
Gvidas Gineitis,LTU,MF,Torino,18,2004,1.5,2,0,0,6,1,0,0,0,1,0,0,0,11,0,5,0.0
Olivier Giroud,FRA,FW,Milan,35,1986,23.8,8,1,1,38,24,16,5,3,5,0,0,0,48,101,63,61.6
Pierluigi Gollini,ITA,GK,Fiorentina,27,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
Pierluigi Gollini,ITA,GK,Napoli,27,1995,4.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,
Joan Gonzàlez,ESP,MF,Lecce,20,2002,24.4,8,0,0,36,45,2,26,16,28,0,0,1,135,32,67,32.3
Nicolás González,ARG,"FW,MF",Fiorentina,24,1998,15.0,3,0,0,16,55,4,31,4,10,0,1,0,60,64,36,64.0
Robin Gosens,GER,DF,Inter,28,1994,13.2,2,0,0,17,3,3,43,23,18,0,0,0,52,20,12,62.5
Alberto Grassi,ITA,MF,Empoli,27,1995,13.3,3,0,0,22,13,0,0,27,21,0,0,0,91,26,11,70.3
Andrew Gravillon,GLP,DF,Torino,24,1998,3.5,2,0,0,9,1,0,3,9,3,0,0,0,10,6,5,54.5
Axel Guessand,FRA,DF,Udinese,17,2004,0.9,0,0,0,1,0,0,0,2,1,0,0,0,1,1,2,33.3
Koray Günter,GER,DF,Hellas Verona,27,1994,11.1,3,0,0,17,10,0,3,30,6,0,0,0,81,22,21,51.2
Koray Günter,GER,DF,Sampdoria,27,1994,8.6,2,0,0,7,3,0,1,11,8,0,1,0,47,24,9,72.7
Emmanuel Gyasi,GHA,"FW,DF",Spezia,28,1994,31.2,10,0,0,47,37,23,22,8,15,0,0,0,120,18,53,25.4
Norbert Gyömbér,SVK,DF,Salernitana,30,1992,19.3,5,0,0,22,7,0,5,35,23,0,1,0,106,45,25,64.3
Christian Gytkjær,DEN,"FW,MF",Monza,32,1990,6.2,0,0,0,11,6,10,1,0,2,0,1,0,9,10,20,33.3
Nicolas Haas,SUI,MF,Empoli,26,1996,12.8,2,0,0,20,11,1,11,8,13,0,0,0,62,6,19,24.0
Samir Handanović,SVN,GK,Inter,38,1984,13.7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,
Abdou Harroui,NED,MF,Sassuolo,24,1998,7.2,2,0,0,13,3,1,11,2,6,0,0,0,38,9,5,64.3
Hans Hateboer,NED,DF,Atalanta,28,1994,15.5,7,0,0,19,3,1,23,12,13,0,0,0,50,24,14,63.2
Liam Henderson,SCO,MF,Empoli,26,1996,11.2,9,0,0,35,12,2,35,10,10,0,0,0,61,6,11,35.3
Jack Hendry,SCO,DF,Cremonese,27,1995,2.4,1,0,0,2,1,0,1,1,0,0,0,0,14,8,3,72.7
Matheus Henrique,BRA,MF,Sassuolo,24,1997,21.6,4,0,0,22,33,1,9,12,12,0,0,0,97,11,19,36.7
Thomas Henry,FRA,FW,Hellas Verona,27,1994,11.4,4,0,0,27,16,9,5,0,3,0,0,0,29,46,39,54.1
Theo Hernández,FRA,DF,Milan,24,1997,30.8,7,0,0,22,57,2,92,21,24,0,0,1,190,37,15,71.2
Isak Hien,SWE,DF,Hellas Verona,23,1999,29.0,9,0,0,52,23,0,1,31,36,0,0,0,229,80,53,60.2
Morten Hjulmand,DEN,MF,Lecce,23,1999,32.9,9,1,0,61,38,0,17,72,52,0,1,0,252,41,29,58.6
Emil Holm,SWE,DF,Spezia,22,2000,15.5,4,0,0,22,16,2,50,9,15,0,0,0,81,65,62,51.2
Martin Hongla,CMR,MF,Hellas Verona,24,1998,5.8,4,0,0,11,4,0,8,6,5,0,0,0,48,5,8,38.5
Petko Hristov,BUL,DF,Spezia,23,1999,4.1,0,0,0,1,4,0,1,4,4,1,0,0,21,10,5,66.7
Ajdin Hrustic,AUS,MF,Hellas Verona,26,1996,2.5,0,0,0,7,2,0,7,0,1,0,0,0,11,1,3,25.0
Elseid Hysaj,ALB,DF,Lazio,28,1994,22.2,3,0,0,19,14,2,16,20,23,0,1,0,132,24,24,50.0
Rasmus Højlund,DEN,FW,Atalanta,19,2003,20.4,1,0,0,21,32,6,7,1,3,2,0,0,58,33,56,37.1
Roger Ibanez,BRA,DF,Roma,23,1998,31.1,11,1,1,44,48,0,1,66,33,1,0,1,218,59,28,67.8
Zlatan Ibrahimović,SWE,FW,Milan,40,1981,1.6,0,0,0,2,1,0,0,0,0,0,0,0,3,8,4,66.7
Antonio Iervolino,ITA,MF,Salernitana,19,2003,0.1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,
Igor,BRA,DF,Fiorentina,24,1998,22.9,10,1,1,29,13,0,1,25,29,0,0,0,157,38,28,57.6
Jonathan Ikone,FRA,FW,Fiorentina,24,1998,22.3,4,0,0,28,25,5,24,4,8,1,0,0,86,14,28,33.3
Ivan Ilić,SRB,MF,Hellas Verona,21,2001,9.5,1,0,0,9,9,0,47,8,10,0,0,0,72,10,13,43.5
Ivan Ilić,SRB,MF,Torino,21,2001,13.1,3,0,0,13,19,1,34,5,7,1,0,0,71,11,15,42.3
Samuel Iling-Junior,ENG,"DF,FW",Juventus,18,2003,3.5,1,0,0,9,2,0,12,2,2,0,0,0,18,1,3,25.0
Emirhan İlkhan,TUR,MF,Torino,18,2004,1.0,1,0,0,5,0,0,0,2,1,0,0,0,7,1,2,33.3
Emirhan İlkhan,TUR,MF,Sampdoria,18,2004,1.3,0,0,0,0,2,0,4,0,3,0,0,0,5,1,6,14.3
Ciro Immobile,ITA,FW,Lazio,32,1990,24.7,3,0,0,21,24,21,5,1,5,3,0,0,52,14,33,29.8
Ardian Ismajli,ALB,DF,Empoli,25,1996,23.3,3,0,0,19,13,0,0,27,32,0,0,1,93,57,41,58.2
Mihailo Ivanović,SRB,FW,Sampdoria,17,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Armando Izzo,ITA,DF,Monza,30,1992,27.4,10,0,0,44,45,1,7,50,50,1,1,0,150,40,37,51.9
Mato Jajalo,BIH,MF,Udinese,34,1988,0.7,0,0,0,1,0,0,0,0,0,0,0,0,6,1,0,100.0
Jesé,ESP,FW,Sampdoria,29,1993,2.3,0,0,0,3,5,2,0,1,0,0,0,0,8,2,12,14.3
Juan Jesus,BRA,DF,Napoli,31,1991,10.4,2,0,0,10,5,0,0,10,11,0,0,0,58,30,9,76.9
Þórir Jóhann Helgason,ISL,MF,Lecce,21,2000,2.5,0,0,0,2,2,0,10,3,2,0,0,0,12,4,7,36.4
Luka Jović,SRB,"FW,MF",Fiorentina,24,1997,17.0,3,0,0,23,8,11,1,2,3,0,0,0,18,29,54,34.9
Hamed Junior Traorè,CIV,"MF,FW",Sassuolo,22,2000,6.6,1,0,0,9,2,1,26,2,6,0,0,0,35,3,5,37.5
Yayah Kallon,SLE,"MF,FW",Hellas Verona,21,2001,9.6,1,0,0,13,21,4,33,8,10,0,0,0,40,9,22,29.0
Pierre Kalulu,FRA,DF,Milan,22,2000,28.3,4,0,0,24,23,2,28,41,39,0,1,0,165,36,33,52.2
Yann Karamoh,FRA,"MF,FW",Torino,24,1998,8.0,2,0,0,11,13,12,15,0,2,0,0,0,29,7,24,22.6
Rick Karsdorp,NED,DF,Roma,27,1995,7.9,0,0,0,4,0,1,14,7,13,0,0,0,45,5,2,71.4
Denso Kasius,NED,DF,Bologna,19,2002,3.8,1,0,0,3,1,0,12,3,6,0,0,0,18,1,4,20.0
Grigoris Kastanos,CYP,"MF,DF",Salernitana,24,1998,14.3,4,0,0,22,42,0,26,8,23,0,0,0,70,23,24,48.9
Moise Kean,ITA,FW,Juventus,22,2000,11.1,5,1,0,15,18,8,5,5,6,0,0,0,40,9,11,45.0
Jakub Kiwior,POL,DF,Spezia,22,2000,16.0,3,0,0,16,5,0,14,24,17,0,0,0,93,22,12,64.7
Simon Kjær,DEN,DF,Milan,33,1989,11.2,4,0,0,8,1,0,2,9,8,0,0,0,55,19,14,57.6
Teun Koopmeiners,NED,MF,Atalanta,24,1998,31.8,7,0,0,48,27,6,158,19,26,0,0,0,193,38,23,62.3
Filip Kostić,SRB,"DF,FW",Juventus,29,1992,28.5,3,0,0,29,12,2,227,16,26,0,0,0,139,13,13,50.0
Christian Kouamé,CIV,FW,Fiorentina,24,1997,20.7,5,0,0,32,56,7,49,12,18,1,0,0,91,62,52,54.4
Viktor Kovalenko,UKR,MF,Spezia,26,1996,6.1,1,0,0,9,12,1,15,4,5,1,0,0,31,6,14,30.0
Julian Kristoffersen,NOR,FW,Salernitana,25,1997,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,25.0
Raimonds Krollis,LVA,"FW,DF",Spezia,20,2001,0.4,0,0,0,2,0,0,0,0,1,0,0,0,1,0,3,0.0
Rade Krunić,BIH,MF,Milan,28,1993,18.4,8,0,0,16,19,0,3,16,28,0,0,0,134,28,24,53.8
Marash Kumbulla,ALB,DF,Roma,22,2000,2.9,1,1,0,3,5,0,0,4,4,0,1,0,15,7,4,63.6
Khvicha Kvaratskhelia,GEO,FW,Napoli,21,2001,28.0,1,0,0,20,45,6,76,5,23,4,0,0,118,8,13,38.1
Giorgos Kyriakopoulos,GRE,"DF,FW",Bologna,26,1996,7.8,2,0,0,9,12,0,38,4,6,0,0,0,41,5,11,31.3
Giorgos Kyriakopoulos,GRE,"FW,DF",Sassuolo,26,1996,8.5,3,0,0,9,13,0,39,11,8,1,0,0,37,7,13,35.0
Sam Lammers,NED,FW,Sampdoria,25,1997,12.2,1,0,0,19,23,1,2,6,5,0,0,0,28,31,40,43.7
Sam Lammers,NED,FW,Empoli,25,1997,9.8,0,0,0,6,8,1,4,3,10,0,0,0,27,18,16,52.9
Kevin Lasagna,ITA,"FW,MF",Hellas Verona,29,1992,17.5,2,0,0,25,22,15,13,5,6,0,0,0,64,20,68,22.7
Armand Lauriente,FRA,FW,Sassuolo,23,1998,24.2,10,1,1,22,41,7,110,12,15,1,0,0,106,1,6,14.3
Valentino Lazaro,AUT,DF,Torino,26,1996,15.3,4,0,0,14,3,1,86,3,5,0,1,0,86,14,13,51.9
Marko Lazetić,SRB,FW,Milan,18,2004,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0
Darko Lazović,SRB,"MF,DF",Hellas Verona,31,1990,24.9,0,0,0,8,3,9,123,16,13,0,0,0,142,6,16,27.3
Manuel Lazzari,ITA,DF,Lazio,28,1993,20.9,8,0,0,15,39,0,36,18,21,0,0,1,90,9,14,39.1
Rafael Leão,POR,"FW,MF",Milan,23,1999,26.9,7,1,1,20,30,10,71,15,7,1,0,0,84,29,29,50.0
Mehdi Léris,ALG,"MF,DF",Sampdoria,24,1998,27.3,13,0,0,52,47,10,57,27,46,0,0,0,149,96,66,59.3
Karol Linetty,POL,MF,Torino,27,1995,21.0,8,0,0,50,22,4,21,19,17,0,1,0,129,24,26,48.0
Marcin Listkowski,POL,"MF,FW",Lecce,24,1998,0.9,0,0,0,2,1,0,3,3,0,0,0,0,5,1,0,100.0
Diego Llorente,ESP,DF,Roma,28,1993,6.4,0,0,0,9,3,0,0,11,5,0,0,0,30,12,5,70.6
Stanislav Lobotka,SVK,MF,Napoli,27,1994,34.5,2,0,0,25,55,0,2,23,44,1,0,0,254,12,17,41.4
Manuel Locatelli,ITA,MF,Juventus,24,1998,27.2,8,0,0,44,31,0,13,27,33,0,0,0,168,34,30,53.1
