Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Unnamed: 24_level_0_Matches
78,Iker Bravo,es ESP,"FW,MF",Udinese,19,2005,7.6,14,1.85,10,2,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
79,Gleison Bremer,br BRA,DF,Juventus,27,1997,6.0,3,0.50,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
80,Brenner,br BRA,"MF,FW",Udinese,24,2000,4.3,11,2.56,8,3,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches
81,Marco Brescianini,it ITA,MF,Atalanta,24,2000,11.0,26,2.37,22,0,2,2,0,0,6,0.55,4,0,0,2,0,0,Matches
82,Arvid Brorsson,se SWE,DF,Monza,25,1999,4.0,1,0.25,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
83,Tajon Buchanan,ca CAN,"DF,FW",Inter,25,1999,1.1,3,2.84,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
84,Alessandro Buongiorno,it ITA,DF,Napoli,25,1999,21.4,19,0.89,18,0,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
85,Rareș-Cătălin Burnete,ro ROU,FW,Lecce,20,2004,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
86,Gianluca Busio,us USA,MF,Venezia,22,2002,28.0,65,2.33,54,0,1,5,5,0,2,0.07,1,0,0,1,0,0,Matches
87,Jean Butez,fr FRA,GK,Como,29,1995,18.5,5,0.27,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
88,Liberato Cacace,nz NZL,"MF,DF",Empoli,23,2000,24.8,54,2.18,33,14,4,2,1,0,4,0.16,2,2,0,0,0,0,Matches
89,Alessio Cacciamani,it ITA,"MF,DF",Torino,17,2007,0.3,1,2.90,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
90,Davide Calabria,it ITA,DF,Bologna,27,1996,7.0,24,3.42,22,1,0,0,0,1,3,0.43,3,0,0,0,0,0,Matches
91,Davide Calabria,it ITA,DF,Milan,27,1996,3.5,9,2.56,6,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
92,Luca Caldirola,it ITA,DF,Monza,33,1991,9.7,5,0.51,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
93,Hakan Çalhanoğlu,tr TUR,MF,Inter,30,1994,21.6,99,4.58,58,33,1,5,0,2,14,0.65,7,6,0,1,0,0,Matches
94,Drissa Camara,ci CIV,"MF,FW",Parma,22,2002,5.0,15,3.01,8,2,1,2,2,0,2,0.40,0,0,0,1,1,0,Matches
95,Francesco Camarda,it ITA,"FW,MF",Milan,16,2008,2.3,7,3.04,4,0,0,2,0,1,1,0.43,0,0,0,1,0,0,Matches
