Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Unnamed: 25_level_0_Matches
66,Cristiano Biraghi,it ITA,DF,Torino,31,1992,12.9,0,10,1,10.0,0.78,0.08,0.00,0.00,25.9,3,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
67,Cristiano Biraghi,it ITA,DF,Fiorentina,31,1992,4.8,1,5,2,40.0,1.04,0.42,0.20,0.50,26.2,3,0,0,0.2,0.2,0.03,+0.8,+0.8,Matches
68,Samuele Birindelli,it ITA,"DF,MF",Monza,25,1999,16.3,3,16,10,62.5,0.98,0.61,0.19,0.30,15.4,0,0,0,2.1,2.1,0.13,+0.9,+0.9,Matches
69,Bjarki Bjarkason,is ISL,"DF,MF",Venezia,24,2000,1.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
70,Emil Bohinen,no NOR,MF,Genoa,25,1999,1.8,0,2,0,0.0,1.08,0.00,0.00,,28.6,1,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
71,Warren Bondo,fr FRA,MF,Monza,20,2003,18.0,0,13,1,7.7,0.72,0.06,0.00,0.00,25.9,0,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
72,Warren Bondo,fr FRA,MF,Milan,20,2003,1.8,0,1,1,100.0,0.56,0.56,0.00,0.00,24.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
73,Kevin Bonifazi,it ITA,DF,Lecce,28,1996,0.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
74,Ange-Yoan Bonny,fr FRA,FW,Parma,20,2003,28.1,6,61,19,31.1,2.17,0.68,0.07,0.21,16.7,0,2,3,9.4,7.1,0.12,-3.4,-3.1,Matches
75,Edoardo Bove,it ITA,"MF,FW",Fiorentina,22,2002,9.5,1,7,2,28.6,0.74,0.21,0.14,0.50,14.6,0,0,0,0.6,0.6,0.08,+0.4,+0.4,Matches
76,Domagoj Bradarić,hr CRO,DF,Hellas Verona,24,1999,21.5,1,9,4,44.4,0.42,0.19,0.11,0.25,19.6,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
77,Matthias Braunöder,at AUT,MF,Como,22,2002,3.0,0,2,0,0.0,0.67,0.00,0.00,,24.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
78,Iker Bravo,es ESP,"FW,MF",Udinese,19,2005,7.6,2,13,3,23.1,1.72,0.40,0.15,0.67,17.2,0,0,0,0.9,0.9,0.07,+1.1,+1.1,Matches
79,Gleison Bremer,br BRA,DF,Juventus,27,1997,6.0,0,3,0,0.0,0.50,0.00,0.00,,18.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
80,Brenner,br BRA,"MF,FW",Udinese,24,2000,4.3,1,7,4,57.1,1.63,0.93,0.14,0.25,19.8,0,0,0,0.6,0.6,0.09,+0.4,+0.4,Matches
81,Marco Brescianini,it ITA,MF,Atalanta,24,2000,11.0,4,20,8,40.0,1.82,0.73,0.20,0.50,13.4,0,0,0,3.1,3.1,0.16,+0.9,+0.9,Matches
82,Arvid Brorsson,se SWE,DF,Monza,25,1999,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
83,Tajon Buchanan,ca CAN,"DF,FW",Inter,25,1999,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
84,Alessandro Buongiorno,it ITA,DF,Napoli,25,1999,21.4,1,8,4,50.0,0.37,0.19,0.13,0.25,11.0,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
85,Rareș-Cătălin Burnete,ro ROU,FW,Lecce,20,2004,0.3,0,1,0,0.0,3.21,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
86,Gianluca Busio,us USA,MF,Venezia,22,2002,28.0,2,36,7,19.4,1.29,0.25,0.06,0.29,17.7,0,0,0,2.4,2.4,0.07,-0.4,-0.4,Matches
87,Jean Butez,fr FRA,GK,Como,29,1995,18.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
88,Liberato Cacace,nz NZL,"MF,DF",Empoli,23,2000,24.8,2,29,9,31.0,1.17,0.36,0.07,0.22,17.4,2,0,0,2.6,2.6,0.09,-0.6,-0.6,Matches
89,Alessio Cacciamani,it ITA,"MF,DF",Torino,17,2007,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
90,Davide Calabria,it ITA,DF,Bologna,27,1996,7.0,0,3,0,0.0,0.43,0.00,0.00,,28.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
91,Davide Calabria,it ITA,DF,Milan,27,1996,3.5,0,2,0,0.0,0.57,0.00,0.00,,16.6,0,0,0,0.3,0.3,0.15,-0.3,-0.3,Matches
92,Luca Caldirola,it ITA,DF,Monza,33,1991,9.7,0,4,2,50.0,0.41,0.21,0.00,0.00,19.6,1,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
93,Hakan Çalhanoğlu,tr TUR,MF,Inter,30,1994,21.6,5,42,12,28.6,1.94,0.55,0.05,0.17,27.2,6,3,4,4.4,1.3,0.03,+0.6,+0.7,Matches
94,Drissa Camara,ci CIV,"MF,FW",Parma,22,2002,5.0,0,15,5,33.3,3.02,1.01,0.00,0.00,19.8,0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches
95,Francesco Camarda,it ITA,"FW,MF",Milan,16,2008,2.3,0,8,1,12.5,3.50,0.44,0.00,0.00,14.2,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
96,Nicolò Cambiaghi,it ITA,FW,Bologna,23,2000,6.9,1,14,4,28.6,2.03,0.58,0.07,0.25,17.1,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
97,Andrea Cambiaso,it ITA,"DF,FW",Juventus,24,2000,24.7,2,17,6,35.3,0.69,0.24,0.12,0.33,22.1,0,0,0,0.7,0.7,0.04,+1.3,+1.3,Matches
98,Thomas Campaniello,it ITA,FW,Empoli,16,2008,0.3,0,1,0,0.0,3.60,0.00,0.00,,10.8,0,0,0,0.5,0.5,0.51,-0.5,-0.5,Matches
99,Matteo Cancellieri,it ITA,"FW,MF",Parma,22,2002,15.8,3,22,7,31.8,1.39,0.44,0.14,0.43,17.6,0,0,0,2.7,2.7,0.12,+0.3,+0.3,Matches
100,Fali Candé,gw GNB,DF,Venezia,26,1998,17.0,1,5,2,40.0,0.29,0.12,0.20,0.50,11.7,1,0,0,1.1,1.1,0.23,-0.1,-0.1,Matches
101,Antonio Candela,it ITA,DF,Venezia,24,2000,11.2,0,5,0,0.0,0.45,0.00,0.00,,19.1,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
102,Gianluca Caprari,it ITA,"MF,FW",Monza,31,1993,18.3,3,28,9,32.1,1.53,0.49,0.04,0.11,22.0,2,2,2,4.2,2.6,0.09,-1.2,-1.6,Matches
103,Elia Caprile,it ITA,GK,Cagliari,22,2001,18.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
104,Elia Caprile,it ITA,GK,Napoli,22,2001,3.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
105,Francesco Caputo,it ITA,FW,Empoli,36,1987,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
106,Maxence Caqueret,fr FRA,MF,Como,24,2000,12.1,2,8,3,37.5,0.66,0.25,0.25,0.67,18.6,0,0,0,0.8,0.8,0.10,+1.2,+1.2,Matches
107,Andrea Carboni,it ITA,DF,Monza,23,2001,24.3,0,8,1,12.5,0.33,0.04,0.00,0.00,18.3,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
108,Franco Carboni,it ITA,DF,Venezia,21,2003,2.5,0,1,0,0.0,0.40,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
109,Marco Carnesecchi,it ITA,GK,Atalanta,24,2000,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
110,Cesare Casadei,it ITA,MF,Torino,21,2003,11.3,1,14,7,50.0,1.24,0.62,0.07,0.14,13.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
111,Nicolò Casale,it ITA,DF,Bologna,26,1998,10.0,0,4,1,25.0,0.40,0.10,0.00,0.00,9.7,0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches
112,Nicolò Casale,it ITA,DF,Lazio,26,1998,1.5,0,1,1,100.0,0.67,0.67,0.00,0.00,11.4,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
113,Federico Cassa,it ITA,"MF,FW",Atalanta,18,2006,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
114,Valentín Castellanos,ar ARG,FW,Lazio,25,1998,26.5,10,105,36,34.3,3.96,1.36,0.08,0.22,16.8,3,2,3,13.4,11.3,0.11,-3.4,-3.3,Matches
115,Santiago Castro,ar ARG,FW,Bologna,19,2004,25.5,8,62,20,32.3,2.43,0.78,0.13,0.40,15.8,0,0,1,7.7,6.9,0.11,+0.3,+1.1,Matches
116,Gaetano Castrovilli,it ITA,MF,Monza,27,1997,6.6,0,6,0,0.0,0.91,0.00,0.00,,17.7,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
117,Gaetano Castrovilli,it ITA,"MF,FW",Lazio,27,1997,1.6,0,2,0,0.0,1.22,0.00,0.00,,19.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
118,Danilo Cataldi,it ITA,MF,Fiorentina,29,1994,19.2,3,13,5,38.5,0.68,0.26,0.23,0.60,22.8,2,0,0,1.1,1.1,0.09,+1.9,+1.9,Matches
119,Zeki Çelik,tr TUR,DF,Roma,27,1997,25.1,0,13,4,30.8,0.52,0.16,0.00,0.00,15.7,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
120,Alberto Cerri,it ITA,FW,Como,28,1996,1.0,0,4,1,25.0,4.14,1.03,0.00,0.00,11.2,0,0,0,1.0,1.0,0.25,-1.0,-1.0,Matches
121,Gabriel Charpentier,cg CGO,FW,Parma,25,1999,3.0,1,9,4,44.4,2.99,1.33,0.11,0.25,17.6,0,0,0,1.3,1.3,0.15,-0.3,-0.3,Matches
122,Walid Cheddira,ma MAR,FW,Napoli,26,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
123,Leandro Chichizola,ar ARG,GK,Parma,34,1990,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
124,Samuel Chukwueze,ng NGA,"FW,MF",Milan,25,1999,10.3,3,32,8,25.0,3.11,0.78,0.09,0.38,19.5,0,0,0,2.7,2.7,0.08,+0.3,+0.3,Matches
125,Aaron Ciammaglichella,it ITA,MF,Torino,19,2005,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
126,Giuseppe Ciocci,it ITA,GK,Cagliari,22,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
127,Alessandro Circati,au AUS,DF,Parma,20,2003,6.0,0,2,0,0.0,0.33,0.00,0.00,,7.5,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
128,Alphadjo Cissè,it ITA,"FW,MF",Hellas Verona,17,2006,0.1,0,2,2,100.0,20.00,20.00,0.00,0.00,26.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
129,Patrick Ciurria,it ITA,"MF,DF",Monza,29,1995,12.3,1,11,2,18.2,0.89,0.16,0.09,0.50,21.0,0,0,0,0.8,0.8,0.08,+0.2,+0.2,Matches
130,Saúl Coco,gq EQG,DF,Torino,25,1999,31.6,2,20,5,25.0,0.63,0.16,0.10,0.40,18.7,3,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
131,Lorenzo Colombo,it ITA,"FW,MF",Empoli,22,2002,24.8,6,55,18,32.7,2.22,0.73,0.09,0.28,18.1,0,1,1,5.9,5.1,0.09,+0.1,-0.1,Matches
132,Andrea Colpani,it ITA,"FW,MF",Fiorentina,25,1999,16.1,2,36,12,33.3,2.23,0.74,0.06,0.17,18.5,2,0,0,2.7,2.7,0.07,-0.7,-0.7,Matches
133,Florinel Coman,ro ROU,"FW,MF",Cagliari,26,1998,2.9,1,4,1,25.0,1.37,0.34,0.25,1.00,19.9,1,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
134,Pietro Comuzzo,it ITA,DF,Fiorentina,19,2005,24.4,1,5,2,40.0,0.20,0.08,0.20,0.50,13.0,0,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
135,Francisco Conceição,pt POR,"FW,MF",Juventus,21,2002,14.9,3,40,13,32.5,2.69,0.87,0.08,0.23,18.1,1,0,0,2.3,2.3,0.06,+0.7,+0.7,Matches
136,Diego Coppola,it ITA,DF,Hellas Verona,20,2003,32.5,2,10,4,40.0,0.31,0.12,0.20,0.50,9.1,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches
137,Maxwel Cornet,ci CIV,"FW,MF",Genoa,27,1996,2.7,2,5,3,60.0,1.83,1.10,0.40,0.67,12.3,0,0,0,1.0,1.0,0.20,+1.0,+1.0,Matches
138,Joaquín Correa,ar ARG,"FW,MF",Inter,29,1994,8.1,2,14,6,42.9,1.72,0.74,0.14,0.33,13.3,0,0,0,2.1,2.1,0.15,-0.1,-0.1,Matches
139,Alberto costa,pt POR,DF,Juventus,20,2003,4.0,0,7,0,0.0,1.76,0.00,0.00,,15.7,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
140,Lassana Coulibaly,ml MLI,MF,Lecce,28,1996,29.6,1,9,3,33.3,0.30,0.10,0.11,0.33,18.7,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
141,Woyo Coulibaly,ml MLI,DF,Parma,25,1999,12.0,0,3,0,0.0,0.25,0.00,0.00,,23.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
142,Bryan Cristante,it ITA,MF,Roma,29,1995,22.7,4,30,7,23.3,1.32,0.31,0.13,0.57,16.9,0,0,0,2.1,2.1,0.07,+1.9,+1.9,Matches
143,Domen Črnigoj,si SVN,MF,Venezia,28,1995,1.5,0,1,0,0.0,0.66,0.00,0.00,,10.3,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
144,Juan Cuadrado,co COL,"DF,MF",Atalanta,36,1988,9.2,0,16,4,25.0,1.73,0.43,0.00,0.00,16.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
