Player,Nation,Pos,Squad,Age,Born,90s,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR
Fisayo Dele-Bashiru,NGA,"MF,FW",Lazio,23,2001,10.5,436,12,60,229,151,29,436,22,14,63.6,6,27.3,257,1534,704,23,11,11,16,17,335,57
Ali Dembélé,FRA,DF,Torino,20,2004,4.3,222,13,71,88,64,11,222,6,2,33.3,3,50.0,101,449,226,8,3,3,9,5,115,8
Michele Di Gregorio,ITA,GK,Juventus,27,1997,33.0,1046,866,1036,11,0,0,1046,0,0,,0,,672,3631,2211,0,0,0,0,0,587,0
Giovanni Di Lorenzo,ITA,DF,Napoli,30,1993,37.0,2541,116,681,1222,647,67,2541,31,4,12.9,19,61.3,1202,5034,2675,50,31,6,28,14,1701,163
Boulaye Dia,SEN,"MF,FW",Lazio,27,1996,24.2,802,19,85,436,293,94,802,42,17,40.5,22,52.4,452,2314,820,23,14,9,33,34,618,114
Assane Diao,SEN,"FW,MF",Como,18,2005,13.9,523,16,65,191,273,58,523,72,19,26.4,35,48.6,376,2757,1349,50,33,27,50,38,396,116
Federico Dimarco,ITA,"DF,FW",Inter,26,1997,24.2,1475,34,270,546,675,90,1475,10,4,40.0,6,60.0,789,3200,1822,47,35,13,18,10,1007,232
Berat Djimsiti,ALB,DF,Atalanta,31,1993,29.3,2023,143,844,961,224,45,2023,4,1,25.0,1,25.0,1097,6008,3235,32,34,2,10,1,1323,42
Dodô,BRA,DF,Fiorentina,25,1998,34.6,2083,74,579,929,606,66,2083,113,52,46.0,46,40.7,1278,8621,4996,143,84,34,73,26,1311,193
Benjamín Domínguez,ARG,FW,Bologna,20,2003,14.2,555,6,34,200,335,55,555,74,28,37.8,41,55.4,396,2428,1263,50,26,23,45,33,420,123
Patrick Dorgu,DEN,"DF,FW",Lecce,19,2004,20.4,1011,56,255,445,332,50,1011,44,13,29.5,25,56.8,557,3684,1871,68,40,20,37,37,658,117
Alberto Dossena,ITA,DF,Como,25,1998,20.3,1220,173,677,517,31,20,1220,6,4,66.7,2,33.3,693,2716,1465,4,1,0,8,3,776,1
Issa Doumbia,ITA,MF,Venezia,20,2003,10.4,401,15,87,202,120,16,401,16,11,68.8,3,18.8,219,1112,584,12,11,3,25,18,242,29
Anastasios Douvikas,GRE,FW,Como,24,1999,6.4,182,2,13,73,99,34,182,9,5,55.6,4,44.4,113,498,174,8,8,8,25,12,134,36
Artem Dovbyk,UKR,FW,Roma,27,1997,26.9,654,15,29,261,365,145,652,18,7,38.9,11,61.1,355,1332,447,24,10,14,79,33,504,175
Ondrej Duda,SVK,MF,Hellas Verona,29,1994,26.6,1467,73,302,876,309,5,1467,42,25,59.5,12,28.6,711,3602,1424,23,26,2,53,22,789,26
Denzel Dumfries,NED,"DF,FW",Inter,28,1996,21.7,1047,35,182,423,457,95,1047,45,13,28.9,28,62.2,534,2737,1311,55,27,15,27,14,665,173
Alfred Duncan,GHA,MF,Venezia,31,1993,10.6,587,15,93,360,142,6,587,22,13,59.1,8,36.4,311,1468,676,11,14,0,14,14,381,12
Paulo Dybala,ARG,"FW,MF",Roma,30,1993,15.7,909,6,67,415,439,75,906,43,11,25.6,17,39.5,595,3180,1472,41,42,17,40,28,709,122
Enzo Ebosse,CMR,DF,Udinese,25,1999,1.0,61,8,18,38,5,0,61,1,1,100.0,0,0.0,34,136,48,0,0,0,1,0,37,0
Tyronne Ebuehi,NGA,"DF,MF",Empoli,28,1995,0.8,59,1,5,30,24,3,59,1,1,100.0,0,0.0,20,93,45,3,0,2,3,2,19,3
Éderson,BRA,MF,Atalanta,25,1999,32.0,2308,63,490,1273,572,56,2308,52,23,44.2,26,50.0,1490,7017,3366,40,57,12,44,41,1702,79
Kingsley Ehizibue,NED,DF,Udinese,29,1995,27.8,1272,81,381,520,386,35,1272,30,12,40.0,15,50.0,576,2970,1506,54,36,9,29,21,629,116
Jeff Ekhator,ITA,"FW,MF",Genoa,17,2006,8.5,254,9,34,96,130,26,254,13,4,30.8,6,46.2,130,631,163,4,5,5,34,9,170,51
Jurgen Ekkelenkamp,NED,MF,Udinese,24,2000,21.0,868,29,148,445,287,39,868,30,10,33.3,17,56.7,457,2429,1209,34,28,5,23,7,560,86
Emmanuel Ekong,SWE,"MF,FW",Empoli,22,2002,2.1,84,0,11,29,46,6,84,20,7,35.0,11,55.0,50,455,215,8,2,5,8,9,65,19
Caleb Ekuban,GHA,FW,Genoa,30,1994,6.2,174,6,18,70,89,26,174,10,3,30.0,7,70.0,97,487,217,7,4,4,17,12,125,42
Mikael Ellertsson,ISL,"DF,MF",Venezia,22,2002,27.4,938,59,263,365,323,51,938,42,16,38.1,21,50.0,460,2324,1153,33,21,10,48,19,518,92
Elif Elmas,MKD,"FW,MF",Torino,24,1999,11.3,444,5,44,187,220,38,444,38,13,34.2,20,52.6,303,2280,1175,42,28,14,22,10,324,58
Emerson,BRA,DF,Milan,25,1999,15.3,1102,56,312,526,271,22,1102,18,7,38.9,9,50.0,584,2423,1228,23,19,3,18,10,710,71
Yannik Engelhardt,GER,"MF,DF",Como,23,2001,12.9,836,42,204,510,130,16,836,15,9,60.0,3,20.0,525,2734,1250,18,13,2,22,7,553,18
Martin Erlic,CRO,DF,Bologna,26,1998,3.7,268,22,102,153,13,7,268,1,0,0.0,0,0.0,179,832,465,4,1,0,2,0,201,1
Sebastiano Esposito,ITA,"FW,MF",Empoli,22,2002,25.9,1081,11,85,532,480,95,1079,67,29,43.3,31,46.3,565,2356,1092,31,26,11,88,50,712,106
Estanis,ESP,FW,Bologna,20,2003,0.1,13,0,0,1,12,6,13,3,2,66.7,1,33.3,5,39,20,1,0,1,0,0,6,1
Nahuel Estévez,ARG,MF,Parma,28,1995,7.3,379,33,107,208,66,2,379,3,3,100.0,0,0.0,148,463,188,3,0,0,3,4,199,4
Giovanni Fabbian,ITA,MF,Bologna,21,2003,11.4,328,5,41,153,142,47,328,16,2,12.5,9,56.3,198,1292,356,14,6,5,30,18,236,43
Alieu Fadera,GAM,"FW,DF",Como,22,2001,18.3,844,16,148,326,391,60,844,68,26,38.2,34,50.0,544,3868,2239,74,34,32,41,33,533,160
Nicolò Fagioli,ITA,MF,Fiorentina,23,2001,10.7,713,22,146,391,185,8,713,22,10,45.5,9,40.9,480,2460,1004,15,27,0,17,12,527,19
Nicolò Fagioli,ITA,MF,Juventus,23,2001,6.3,470,11,77,283,112,10,470,3,2,66.7,1,33.3,311,2051,1035,19,22,2,11,2,387,18
Wladimiro Falcone,ITA,GK,Lecce,29,1995,38.0,1321,1174,1315,6,0,0,1321,0,0,,0,,727,3904,2291,0,0,0,1,0,585,0
Davide Faraoni,ITA,DF,Hellas Verona,32,1991,2.9,136,15,47,47,43,4,136,1,0,0.0,1,100.0,55,232,106,2,1,0,3,0,66,13
Jacopo Fazzini,ITA,MF,Empoli,21,2003,15.4,639,14,93,298,260,43,639,48,23,47.9,19,39.6,364,2344,1117,34,25,15,39,33,426,88
Mattia Felici,ITA,"MF,FW",Cagliari,23,2001,10.3,422,13,76,151,202,37,422,57,19,33.3,30,52.6,259,1802,962,39,18,19,26,10,280,75
João Félix,POR,MF,Milan,24,1999,8.4,408,8,52,191,169,43,408,35,15,42.9,15,42.9,275,1606,716,20,24,12,16,9,329,56
Lewis Ferguson,SCO,MF,Bologna,24,1999,10.9,748,13,91,469,193,18,747,9,5,55.6,2,22.2,471,2769,1173,20,21,2,13,10,527,26
Daniel Fila,CZE,FW,Venezia,21,2002,5.5,147,5,12,68,68,19,147,4,2,50.0,1,25.0,82,372,121,5,6,1,16,14,102,30
Alessandro Florenzi,ITA,FW,Milan,33,1991,0.1,4,0,1,1,2,0,4,0,0,,0,,4,8,2,0,0,0,0,0,4,0
Youssouf Fofana,FRA,MF,Milan,25,1999,27.8,1655,35,328,1093,258,21,1655,31,14,45.2,17,54.8,986,5773,3150,44,49,5,30,20,1221,32
Michael Folorunsho,ITA,"FW,MF",Fiorentina,26,1998,7.2,342,6,71,164,113,16,342,18,9,50.0,6,33.3,190,1030,429,13,5,5,12,9,213,33
Michael Folorunsho,ITA,"FW,MF",Napoli,26,1998,0.4,26,0,3,17,7,1,26,3,0,0.0,3,100.0,6,57,10,0,0,0,2,0,13,2
Omari Forson,ENG,"MF,FW",Monza,20,2004,2.5,140,0,15,57,69,2,140,9,6,66.7,2,22.2,103,787,426,14,14,1,8,6,111,18
Davide Frattesi,ITA,MF,Inter,24,1999,13.6,499,20,96,261,152,44,499,18,7,38.9,7,38.9,296,1650,858,23,15,7,20,4,345,50
Morten Frendrup,DEN,MF,Genoa,23,2001,34.5,1647,84,424,939,303,22,1647,24,10,41.7,11,45.8,737,3540,1548,24,20,5,41,24,876,29
Martin Frese,DEN,DF,Hellas Verona,26,1998,6.1,320,19,104,158,59,4,320,2,0,0.0,0,0.0,153,674,390,7,6,0,4,0,174,12
Remo Freuler,SUI,MF,Bologna,32,1992,35.6,2245,67,394,1419,448,32,2245,13,5,38.5,7,53.8,1216,5508,2556,39,44,1,32,14,1506,56
Matteo Gabbia,ITA,DF,Milan,24,1999,23.9,1635,188,837,759,41,21,1635,1,1,100.0,0,0.0,1023,4706,2481,13,5,0,5,1,1214,2
Tommaso Gabellini,ITA,FW,Torino,17,2006,0.1,4,0,0,1,3,0,4,0,0,,0,,4,37,37,1,1,0,0,0,3,0
Tiago Gabriel,POR,DF,Lecce,19,2004,1.1,56,9,33,23,0,0,56,0,0,,0,,31,121,56,0,0,0,0,0,32,0
Alessandro Gabrielloni,ITA,"FW,MF",Como,30,1994,1.6,64,3,5,25,36,7,64,0,0,,0,,43,247,128,5,2,1,2,3,44,13
Gianluca Gaetano,ITA,"MF,FW",Cagliari,24,2000,11.2,490,10,44,225,224,43,490,27,14,51.9,13,48.1,297,1318,435,11,15,7,31,16,356,82
Roberto Gagliardini,ITA,"MF,DF",Monza,30,1994,2.0,141,7,30,102,10,1,141,2,1,50.0,1,50.0,101,567,280,5,1,0,4,4,106,3
Antonino Gallo,ITA,DF,Lecce,24,2000,29.0,1587,116,577,638,386,15,1587,29,13,44.8,11,37.9,662,3630,1973,57,39,5,37,14,735,110
Silvère Ganvoula M'Boussy,CGO,FW,Monza,28,1996,3.6,103,4,7,61,36,11,103,8,2,25.0,5,62.5,73,325,84,3,4,3,18,8,83,21
Federico Gatti,ITA,DF,Juventus,26,1998,24.4,1687,170,788,851,63,27,1687,13,7,53.8,5,38.5,1165,7650,4081,24,14,1,12,8,1290,6
David de Gea,ESP,GK,Fiorentina,33,1990,35.0,1207,1055,1204,3,0,0,1207,0,0,,0,,675,3252,1943,0,0,0,0,0,583,0
Valentin Gendrey,FRA,DF,Lecce,24,2000,2.0,69,3,16,38,15,3,69,0,0,,0,,32,254,144,7,4,0,1,0,39,4
Daniele Ghilardi,ITA,DF,Hellas Verona,21,2003,22.5,1070,118,479,529,67,18,1070,9,2,22.2,2,22.2,529,2685,1318,16,16,1,9,2,606,7
Lautaro Gianetti,ARG,DF,Udinese,30,1993,9.8,499,104,288,195,18,8,499,2,0,0.0,2,100.0,207,860,266,0,1,1,2,0,256,3
Samuel Gigot,FRA,DF,Lazio,30,1993,7.6,391,54,186,185,22,8,391,2,1,50.0,1,50.0,205,851,467,7,3,0,4,1,258,5
Mario Gila,ESP,DF,Lazio,23,2000,30.5,2339,241,976,1249,133,28,2339,15,4,26.7,8,53.3,1477,8485,4757,48,37,0,17,7,1673,12
Billy Gilmour,SCO,MF,Napoli,23,2001,13.1,1006,43,263,587,157,5,1006,10,5,50.0,4,40.0,540,2182,991,11,12,0,11,5,782,18
Santiago Giménez,MEX,FW,Milan,23,2001,7.4,189,13,24,71,97,37,188,19,7,36.8,12,63.2,101,526,282,13,5,5,22,2,121,38
Gvidas Gineitis,LTU,MF,Torino,20,2004,15.9,715,36,145,327,250,24,715,17,8,47.1,6,35.3,388,1722,826,15,10,4,25,10,427,43
Ben Godfrey,ENG,DF,Atalanta,26,1998,0.3,12,0,2,9,1,1,12,0,0,,0,,6,11,2,0,0,0,1,0,8,1
Saba Goglichidze,GEO,DF,Empoli,20,2004,28.2,1200,108,607,550,59,13,1200,10,4,40.0,4,40.0,564,2689,1198,12,13,2,19,5,663,9
Edoardo Goldaniga,ITA,DF,Como,30,1993,28.1,1757,154,848,800,117,25,1757,7,3,42.9,4,57.1,1008,5274,2711,20,16,0,10,8,1189,8
Pierluigi Gollini,ITA,GK,Genoa,29,1995,7.0,269,220,268,1,0,0,269,0,0,,0,,131,705,467,0,0,0,0,0,140,0
Nicolás González,ARG,"FW,MF",Juventus,26,1998,19.4,883,44,158,363,376,65,883,53,17,32.1,30,56.6,458,2797,1271,35,40,10,38,15,611,123
Robin Gosens,GER,DF,Fiorentina,30,1994,28.0,1606,85,515,702,400,56,1606,10,4,40.0,5,50.0,781,3358,1641,31,21,1,31,5,962,91
Lucas Gourna-Douath,FRA,MF,Roma,20,2003,2.5,147,1,26,90,33,3,147,5,2,40.0,2,40.0,76,324,166,4,2,1,1,5,104,9
Alberto Grassi,ITA,MF,Empoli,29,1995,24.5,1058,67,290,615,166,26,1058,12,5,41.7,6,50.0,441,2181,847,18,12,1,26,18,542,24
Mattéo Guendouzi,FRA,MF,Lazio,25,1999,36.3,2437,70,395,1531,538,39,2437,25,15,60.0,10,40.0,1549,9683,5432,89,81,9,28,18,1836,64
Frederic Guilbert,FRA,DF,Lecce,29,1994,27.1,1610,114,557,766,315,8,1610,37,18,48.6,13,35.1,665,3722,2008,48,34,3,25,7,758,45
Albert Guðmundsson,ISL,"FW,MF",Fiorentina,27,1997,14.1,624,9,79,332,220,32,622,27,15,55.6,6,22.2,402,2519,1090,35,27,11,29,14,466,59
Emmanuel Gyasi,GHA,"DF,FW",Empoli,30,1994,35.7,1390,87,334,676,391,51,1390,35,20,57.1,13,37.1,570,2433,864,22,18,9,54,24,676,108
Christian Gytkjær,DEN,FW,Venezia,34,1990,8.4,235,11,17,119,100,27,234,5,1,20.0,4,80.0,132,430,113,3,3,2,18,9,186,52
Nicolas Haas,SUI,MF,Empoli,28,1996,3.2,155,4,45,86,25,1,155,1,0,0.0,0,0.0,73,258,105,2,1,0,3,3,83,2
Saad El Haddad,MAR,MF,Venezia,19,2005,0.3,22,0,0,14,8,1,22,0,0,,0,,15,110,35,1,0,0,4,2,15,6
Antoine Hainaut,FRA,"DF,FW",Parma,22,2002,13.4,676,53,197,293,194,14,676,27,13,48.1,12,44.4,322,1735,841,22,14,3,22,9,349,37
Mohamed Haj,TUN,MF,Parma,19,2005,5.0,207,10,30,86,95,18,207,14,4,28.6,10,71.4,122,487,192,6,3,4,10,1,135,28
Ridgeciano Haps,SUR,DF,Venezia,31,1993,15.2,738,58,250,328,169,26,738,15,5,33.3,6,40.0,365,2024,1161,26,12,7,13,6,420,47
Abdou Harroui,NED,"MF,FW",Hellas Verona,26,1998,5.1,283,5,41,144,105,17,283,20,6,30.0,13,65.0,175,1241,631,23,20,4,12,10,203,34
Liam Henderson,SCO,MF,Empoli,28,1996,26.0,1197,43,229,697,279,16,1197,11,6,54.5,3,27.3,490,2120,909,18,17,4,22,9,671,54
Mario Hermoso,ESP,DF,Roma,29,1995,2.8,227,24,97,113,18,1,227,3,2,66.7,1,33.3,104,455,250,3,1,0,0,1,163,5
Theo Hernández,FRA,DF,Milan,26,1997,30.0,1901,84,510,850,565,59,1900,55,24,43.6,23,41.8,1046,6314,3910,93,58,25,32,20,1186,148
Hernani,BRA,MF,Parma,30,1994,14.7,782,30,160,409,231,16,779,24,8,33.3,7,29.2,419,2469,1237,29,35,3,23,12,477,40
Isak Hien,SWE,DF,Atalanta,25,1999,25.9,1546,164,766,752,40,15,1546,11,6,54.5,3,27.3,845,4060,1781,7,8,1,23,9,923,3
Emil Holm,SWE,DF,Bologna,24,2000,12.6,909,44,269,384,266,26,909,25,10,40.0,10,40.0,442,2401,1188,29,18,5,26,14,490,43
Mats Hummels,GER,DF,Roma,35,1988,10.2,560,57,222,313,29,10,560,6,4,66.7,2,33.3,279,1306,637,4,9,0,0,1,324,1
Elseid Hysaj,ALB,DF,Lazio,30,1994,4.7,318,19,85,149,89,10,318,6,3,50.0,3,50.0,153,683,262,4,6,1,5,0,183,18
Arijon Ibrahimović,GER,MF,Lazio,18,2005,0.1,6,0,0,3,3,0,6,0,0,,0,,1,1,0,0,0,0,0,0,2,0
Jay Idzes,IDN,DF,Venezia,24,2000,34.7,2078,274,1067,890,128,33,2078,7,1,14.3,5,71.4,1051,5275,2738,15,12,0,31,7,1166,15
Jonathan Ikone,FRA,FW,Como,26,1998,6.0,257,4,26,110,125,31,257,29,8,27.6,20,69.0,168,1060,612,23,11,12,9,14,188,55
Jonathan Ikone,FRA,"FW,MF",Fiorentina,26,1998,3.7,148,2,21,52,79,19,148,17,7,41.2,9,52.9,101,790,399,12,9,4,4,7,110,39
Ivan Ilić,SRB,MF,Torino,23,2001,10.2,619,12,73,373,177,11,619,15,6,40.0,4,26.7,412,2225,997,24,18,1,19,9,477,41
Samuel Iling-Junior,ENG,"FW,MF",Bologna,20,2003,1.3,110,0,7,31,73,6,110,7,3,42.9,4,57.1,64,367,190,5,4,1,3,1,79,27
Alessio Iovine,ITA,"DF,FW",Como,33,1991,4.3,266,13,86,120,62,4,266,1,1,100.0,0,0.0,120,637,339,9,8,2,1,0,149,8
Gustav Isaksen,DEN,FW,Lazio,23,2001,24.6,1084,17,105,393,609,120,1084,105,44,41.9,46,43.8,698,5227,2521,95,56,53,46,31,805,249
Ardian Ismajli,ALB,DF,Empoli,27,1996,27.9,1410,245,881,531,8,7,1410,0,0,,0,,592,2728,1078,3,2,0,8,3,668,1
Armando Izzo,ITA,DF,Monza,32,1992,27.1,1768,264,1037,652,93,14,1768,9,6,66.7,2,22.2,1009,4605,2241,12,14,0,21,6,1085,12
Fellipe Jack,BRA,DF,Como,18,2006,1.9,127,10,74,48,5,1,127,1,0,0.0,1,100.0,62,281,188,2,1,0,5,0,71,1
Ali Jasim,IRQ,"FW,DF",Como,20,2004,0.1,11,0,6,4,1,0,11,0,0,,0,,7,54,36,1,0,0,0,0,8,1
Gaby Jean,FRA,DF,Lecce,24,2000,15.4,992,136,580,396,22,3,992,3,2,66.7,1,33.3,500,2589,1296,8,1,0,5,5,618,3
Juan Jesus,BRA,DF,Napoli,33,1991,11.9,952,79,392,555,8,3,952,0,0,,0,,589,2476,1243,3,2,0,4,1,712,2
Álex Jiménez,ESP,"DF,FW",Milan,19,2005,14.1,729,23,184,305,253,37,729,47,26,55.3,20,42.6,423,3072,1649,55,26,17,27,13,437,72
Þórir Jóhann Helgason,ISL,MF,Lecce,23,2000,12.8,491,13,59,215,225,24,491,14,8,57.1,6,42.9,230,1250,625,20,7,2,26,10,282,58
Jesse Joronen,FIN,GK,Venezia,31,1993,7.8,327,290,327,0,0,0,327,0,0,,0,,196,1068,567,0,0,0,0,0,171,0
Luka Jović,SRB,"FW,MF",Milan,26,1997,6.2,171,4,13,106,56,18,171,7,4,57.1,2,28.6,99,540,193,8,3,1,9,6,144,24
Mohamed Kaba,FRA,MF,Lecce,22,2001,5.0,240,14,63,139,39,6,240,6,2,33.3,3,50.0,136,655,243,3,4,0,13,5,162,8
Christian Kabasele,BEL,DF,Udinese,33,1991,12.9,715,101,337,328,51,23,715,1,1,100.0,0,0.0,393,1930,1020,9,7,0,9,3,438,7
Pierre Kalulu,FRA,DF,Juventus,24,2000,26.0,2275,182,924,1197,165,17,2275,11,4,36.4,5,45.5,1559,9462,5089,48,36,2,19,7,1752,24
Hassane Kamara,CIV,DF,Udinese,30,1994,22.2,1241,57,363,509,384,24,1241,46,18,39.1,21,45.7,618,3311,1617,52,37,5,24,10,703,103
Yann Karamoh,FRA,"MF,FW",Torino,26,1998,11.6,412,8,49,161,205,49,412,38,12,31.6,22,57.9,292,2054,1023,37,27,21,26,26,328,80
Jesper Karlsson,SWE,FW,Bologna,26,1998,3.3,128,1,14,48,68,6,128,6,2,33.3,3,50.0,97,557,207,6,8,0,6,9,106,31
Jesper Karlsson,SWE,FW,Lecce,26,1998,5.5,202,5,25,77,101,9,201,9,6,66.7,3,33.3,111,667,290,11,10,1,10,6,136,32
Jesper Karlström,SWE,MF,Udinese,29,1995,35.4,1882,101,534,1134,232,24,1882,15,6,40.0,9,60.0,1002,4851,2204,23,26,4,34,18,1199,46
Lior Kasa,ISR,"MF,FW",Genoa,18,2005,2.6,111,8,26,54,33,6,111,5,1,20.0,2,40.0,58,288,124,1,3,0,6,1,64,7
Grigoris Kastanos,CYP,"MF,FW",Hellas Verona,26,1998,9.7,438,8,69,218,156,14,438,15,0,0.0,14,93.3,239,1162,499,12,10,1,8,10,262,27
Michael Kayode,ITA,"DF,FW",Fiorentina,20,2004,1.4,88,5,30,34,24,2,88,6,3,50.0,0,0.0,42,218,96,3,1,1,1,3,43,6
Moise Kean,ITA,FW,Fiorentina,24,2000,30.0,700,28,49,306,366,132,698,101,44,43.6,49,48.5,454,2460,1078,42,28,32,97,53,541,143
Mandela Keita,BEL,MF,Parma,22,2002,20.3,907,48,252,546,126,0,907,31,17,54.8,9,29.0,558,2750,1136,13,18,0,30,18,579,5
Lloyd Kelly,ENG,DF,Juventus,25,1998,11.3,797,92,323,383,95,18,797,1,0,0.0,1,100.0,433,2179,1160,10,9,0,9,3,520,26
Marc-Oliver Kempf,GER,DF,Como,29,1995,29.1,2010,305,1004,932,85,26,2010,5,4,80.0,1,20.0,1136,5290,2703,17,8,1,12,5,1313,4
Kialonda,ANG,DF,Lecce,26,1997,23.8,1229,206,772,412,54,32,1229,10,8,80.0,2,20.0,572,2337,1043,4,3,1,14,1,719,5
Magnus Kofod Andersen,DEN,MF,Venezia,25,1999,7.7,370,14,82,205,90,8,370,4,2,50.0,1,25.0,230,1014,496,7,6,0,8,6,238,18
Sead Kolašinac,BIH,DF,Atalanta,31,1993,21.1,1458,71,483,761,230,27,1458,15,3,20.0,12,80.0,878,4210,2812,52,52,2,17,16,1001,47
Randal Kolo Muani,FRA,FW,Juventus,25,1998,12.9,364,3,27,147,193,71,363,44,18,40.9,24,54.5,213,1135,468,21,10,14,41,23,269,100
Ismael Konate,ITA,"FW,MF",Empoli,18,2006,1.3,51,3,10,20,22,4,51,2,2,100.0,0,0.0,23,115,74,5,2,2,5,1,35,7
Manu Koné,FRA,MF,Roma,23,2001,28.6,1555,34,244,969,374,40,1555,72,30,41.7,27,37.5,1006,6125,2923,70,66,13,54,45,1181,50
Teun Koopmeiners,NED,"MF,FW",Juventus,26,1998,22.2,1170,38,180,529,468,50,1170,22,10,45.5,11,50.0,591,2741,1266,32,28,5,40,16,790,127
Odilon Kossounou,CIV,DF,Atalanta,23,2001,12.5,790,49,274,426,93,15,790,12,5,41.7,7,58.3,456,2228,1135,13,7,4,12,3,532,14
Christian Kouamé,CIV,"FW,MF",Fiorentina,26,1997,6.9,286,10,28,127,132,35,286,20,7,35.0,11,55.0,151,713,288,7,6,3,17,13,205,46
Christian Kouamé,CIV,"FW,MF",Empoli,26,1997,5.6,217,6,10,104,105,22,217,13,5,38.5,7,53.8,114,568,245,5,4,1,13,7,171,39
Viktor Kovalenko,UKR,MF,Empoli,28,1996,0.9,44,0,8,24,12,3,44,1,1,100.0,0,0.0,21,106,43,1,0,0,1,2,31,3
Mateusz Kowalski,POL,MF,Parma,19,2005,0.6,18,1,2,10,6,2,18,0,0,,0,,9,31,10,0,0,0,2,2,14,2
Thomas Kristensen,DEN,DF,Udinese,22,2002,19.5,1144,105,464,612,79,14,1144,13,10,76.9,3,23.1,618,3172,1772,19,13,1,16,9,693,19
Nikola Krstović,MNE,FW,Lecce,24,2000,34.0,1051,30,63,476,526,152,1048,65,17,26.2,43,66.2,571,2693,1162,42,22,24,86,40,786,149
Khvicha Kvaratskhelia,GEO,"FW,MF",Napoli,23,2001,13.1,659,2,55,275,342,74,658,72,19,26.4,42,58.3,405,3292,1912,74,51,37,25,21,471,89
Giorgos Kyriakopoulos,GRE,DF,Monza,28,1996,31.6,1692,92,494,655,559,33,1692,43,16,37.2,16,37.2,865,5233,2772,67,52,11,27,17,942,132
Mathis Lambourde,FRA,"FW,MF",Hellas Verona,18,2006,1.0,38,2,9,12,17,4,38,3,1,33.3,2,66.7,24,67,19,1,1,1,3,6,26,12
Gianluca Lapadula,PER,"FW,MF",Cagliari,34,1990,3.4,96,1,6,32,58,22,96,2,2,100.0,0,0.0,43,229,112,7,2,5,6,1,71,16
Valentino Lazaro,AUT,"DF,FW",Torino,28,1996,25.6,1368,53,237,616,528,27,1368,37,14,37.8,20,54.1,726,3080,1385,35,36,7,33,12,868,131
Darko Lazović,SRB,"DF,MF",Hellas Verona,33,1990,16.2,659,47,146,250,269,29,658,22,7,31.8,13,59.1,318,1673,776,22,14,7,13,10,385,88
Manuel Lazzari,ITA,DF,Lazio,30,1993,15.6,896,24,179,409,319,17,896,24,15,62.5,6,25.0,518,3619,2123,72,61,6,27,7,577,96
Enzo Le Fée,FRA,MF,Roma,24,2000,3.5,297,6,46,189,66,6,297,8,4,50.0,2,25.0,204,1198,684,15,12,1,4,4,221,3
Nicola Leali,ITA,GK,Genoa,31,1993,29.0,999,879,985,14,0,0,999,0,0,,0,,523,2571,1480,0,0,0,0,0,434,0
Rafael Leão,POR,FW,Milan,25,1999,25.8,1135,7,71,455,636,152,1135,129,59,45.7,59,45.7,780,5745,3058,123,71,67,53,36,940,262
Stefan Lekovic,SRB,DF,Monza,20,2004,4.1,225,16,108,101,17,2,225,3,2,66.7,1,33.3,128,502,237,4,0,0,3,0,156,2
Nunzio Lella,ITA,MF,Venezia,24,2000,0.1,1,0,0,1,0,0,1,0,0,,0,,2,2,0,0,0,0,0,0,3,0
Giovanni Leoni,ITA,DF,Parma,17,2006,13.3,774,92,412,338,27,5,774,3,3,100.0,0,0.0,449,1838,802,0,2,0,6,2,492,5
Ben Lhassine Kone,CIV,MF,Como,24,2000,0.6,35,2,8,22,6,0,35,1,1,100.0,0,0.0,25,115,17,0,0,0,5,5,23,1
Mattia Liberali,ITA,MF,Milan,17,2007,0.7,38,0,1,21,16,2,38,1,0,0.0,0,0.0,30,121,71,1,0,0,1,2,30,4
Karol Linetty,POL,MF,Torino,29,1995,17.1,732,48,188,429,127,13,732,21,7,33.3,12,57.1,397,1999,872,18,21,2,17,9,450,19
Dailon Livramento,CPV,"FW,MF",Hellas Verona,23,2001,10.4,307,11,29,109,177,39,307,25,6,24.0,17,68.0,161,1052,524,23,11,9,30,12,202,67
Stanislav Lobotka,SVK,MF,Napoli,29,1994,29.3,1967,105,546,1144,294,9,1967,11,8,72.7,3,27.3,1123,5350,2074,30,24,2,13,12,1459,32
Manuel Locatelli,ITA,MF,Juventus,26,1998,31.4,2752,155,711,1654,408,18,2751,22,8,36.4,13,59.1,1559,6973,3661,33,40,1,25,8,2032,33
Ruben Loftus-Cheek,ENG,MF,Milan,28,1996,11.5,593,21,110,346,146,25,593,23,11,47.8,8,34.8,362,2159,1205,27,20,9,20,7,464,32
Ademola Lookman,NGA,"MF,FW",Atalanta,26,1997,25.0,1274,1,68,400,824,199,1273,104,37,35.6,64,61.5,827,5454,3170,142,70,81,72,51,974,316
Sandi Lovrić,SVN,MF,Udinese,26,1998,25.6,1258,39,237,640,406,38,1258,48,21,43.8,25,52.1,670,4278,1969,60,45,7,53,28,786,71
