Player,Nation,Pos,Squad,Age,Born,90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP
Adrian Benedyczak,POL,"FW,MF",Parma,23,2000,2.4,35,52,67.3,577,144,18,27,66.7,10,15,66.7,4,6,66.7,0,0.1,0.0,-0.1,2,2,0,0,3
Ismaël Bennacer,ALG,MF,Milan,26,1997,3.3,197,221,89.1,3629,937,84,90,93.3,87,92,94.6,22,33,66.7,0,0.1,0.3,-0.1,4,22,4,1,23
Medon Berisha,ALB,MF,Lecce,20,2003,8.0,312,400,78.0,6425,2111,113,126,89.7,134,163,82.2,62,100,62.0,1,0.6,0.8,0.4,11,46,6,1,42
Adrian Bernabe,ESP,MF,Parma,23,2001,16.1,823,984,83.6,15635,5378,331,364,90.9,362,410,88.3,113,171,66.1,1,1.1,1.5,-0.1,22,103,17,4,115
Antoine Bernede,FRA,MF,Hellas Verona,25,1999,6.6,178,242,73.6,2975,1116,85,102,83.3,69,87,79.3,17,33,51.5,0,0.5,0.4,-0.5,10,25,6,1,29
Sam Beukema,NED,DF,Bologna,25,1998,33.5,1826,2114,86.4,36806,11130,533,597,89.3,1091,1160,94.1,188,315,59.7,1,0.9,1.0,0.1,10,169,11,3,153
Alessandro Bianco,ITA,MF,Monza,21,2002,28.9,1314,1525,86.2,25818,6439,426,483,88.2,697,749,93.1,162,224,72.3,0,1.2,1.3,-1.2,18,139,16,3,125
Alessandro Bianco,ITA,MF,Fiorentina,21,2002,0.2,9,12,75.0,191,17,3,5,60.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,0
Jaka Bijol,SVN,DF,Udinese,25,1999,32.9,1432,1712,83.6,30455,10665,371,427,86.9,842,910,92.5,208,339,61.4,0,0.6,0.7,-0.6,12,109,8,2,98
Philip Billing,DEN,MF,Napoli,28,1996,2.2,79,101,78.2,1283,347,41,51,80.4,25,32,78.1,7,7,100.0,0,0.1,0.2,-0.1,3,6,1,0,5
Cristiano Biraghi,ITA,DF,Torino,31,1992,12.9,513,717,71.5,9175,3789,237,268,88.4,205,265,77.4,61,142,43.0,0,2.7,2.2,-2.7,25,45,19,12,36
Cristiano Biraghi,ITA,DF,Fiorentina,31,1992,4.8,259,309,83.8,4734,1698,107,115,93.0,122,132,92.4,26,51,51.0,0,0.3,0.5,-0.3,6,16,3,2,15
Samuele Birindelli,ITA,"DF,MF",Monza,25,1999,16.3,470,621,75.7,7630,1959,246,282,87.2,182,239,76.2,37,68,54.4,0,1.4,1.1,-1.4,18,24,21,11,35
Bjarki Bjarkason,ISL,"DF,MF",Venezia,24,2000,1.8,78,89,87.6,1208,331,45,49,91.8,24,26,92.3,4,5,80.0,0,0.1,0.2,-0.1,1,5,4,4,10
Emil Bohinen,NOR,MF,Genoa,25,1999,1.8,69,86,80.2,1180,161,30,38,78.9,33,35,94.3,4,5,80.0,0,0.1,0.0,-0.1,3,1,0,0,5
Warren Bondo,FRA,MF,Monza,20,2003,18.0,547,615,88.9,8867,1641,267,289,92.4,240,256,93.8,28,43,65.1,0,0.3,0.5,-0.3,5,35,7,2,39
Warren Bondo,FRA,MF,Milan,20,2003,1.8,77,84,91.7,1248,261,37,40,92.5,36,39,92.3,3,3,100.0,0,0.1,0.1,-0.1,1,9,1,1,7
Kevin Bonifazi,ITA,DF,Lecce,28,1996,0.7,37,42,88.1,645,238,18,18,100.0,17,19,89.5,2,5,40.0,0,0.0,0.0,0.0,0,2,0,0,1
Ange-Yoan Bonny,FRA,FW,Parma,20,2003,28.1,431,573,75.2,6282,1251,224,278,80.6,139,171,81.3,29,41,70.7,4,2.9,2.2,1.1,30,31,15,2,53
Edoardo Bove,ITA,"MF,FW",Fiorentina,22,2002,9.5,282,344,82.0,4672,1058,139,159,87.4,112,125,89.6,24,32,75.0,2,1.5,0.8,0.5,11,18,4,0,37
Domagoj Bradarić,CRO,DF,Hellas Verona,24,1999,21.5,565,780,72.4,9528,3093,281,322,87.3,219,286,76.6,53,121,43.8,0,2.2,2.1,-2.2,25,28,16,10,46
Matthias Braunöder,AUT,MF,Como,22,2002,3.0,128,146,87.7,2154,616,60,64,93.8,55,61,90.2,10,16,62.5,0,0.0,0.0,0.0,0,13,0,0,18
Iker Bravo,ESP,"FW,MF",Udinese,19,2005,7.6,159,196,81.1,2278,412,87,98,88.8,46,56,82.1,11,20,55.0,1,0.4,0.4,0.6,7,10,6,0,18
Gleison Bremer,BRA,DF,Juventus,27,1997,6.0,468,504,92.9,9245,3225,142,149,95.3,279,295,94.6,46,57,80.7,0,0.0,0.1,0.0,0,26,0,0,21
Brenner,BRA,"MF,FW",Udinese,24,2000,4.3,87,114,76.3,1480,357,43,47,91.5,31,38,81.6,12,21,57.1,2,0.5,0.1,1.5,5,5,1,1,7
Marco Brescianini,ITA,MF,Atalanta,24,2000,11.0,334,420,79.5,4756,1060,208,235,88.5,111,137,81.0,8,22,36.4,2,1.0,0.7,1.0,7,27,9,2,36
Arvid Brorsson,SWE,DF,Monza,25,1999,4.0,224,247,90.7,4098,1147,74,81,91.4,135,142,95.1,12,20,60.0,0,0.0,0.0,0.0,0,5,0,0,9
Tajon Buchanan,CAN,"DF,FW",Inter,25,1999,1.1,40,48,83.3,509,151,27,28,96.4,13,16,81.3,0,2,0.0,0,0.1,0.1,-0.1,1,2,0,0,2
Alessandro Buongiorno,ITA,DF,Napoli,25,1999,21.4,1161,1279,90.8,20369,6363,454,487,93.2,634,662,95.8,62,104,59.6,0,0.6,0.6,-0.6,5,67,3,0,82
Rareș-Cătălin Burnete,ROU,FW,Lecce,20,2004,0.3,7,11,63.6,70,10,7,9,77.8,0,1,0.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Gianluca Busio,USA,MF,Venezia,22,2002,28.0,696,917,75.9,10896,2655,370,438,84.5,261,324,80.6,44,73,60.3,0,1.6,1.8,-1.6,28,46,25,4,95
Jean Butez,FRA,GK,Como,29,1995,18.5,588,752,78.2,15581,11219,114,115,99.1,304,307,99.0,169,327,51.7,0,0.0,0.0,0.0,1,20,1,0,1
Liberato Cacace,NZL,"MF,DF",Empoli,23,2000,24.8,619,912,67.9,10590,4309,286,343,83.4,237,321,73.8,68,166,41.0,4,1.7,1.5,2.3,25,54,18,6,70
Alessio Cacciamani,ITA,"MF,DF",Torino,17,2007,0.3,12,15,80.0,185,37,4,4,100.0,7,8,87.5,0,0,,0,0.0,0.0,0.0,0,0,1,0,1
Davide Calabria,ITA,DF,Bologna,27,1996,7.0,354,429,82.5,6167,2065,161,176,91.5,151,169,89.3,35,61,57.4,1,1.3,0.5,-0.3,13,26,11,6,40
Davide Calabria,ITA,DF,Milan,27,1996,3.5,193,223,86.5,3258,767,90,97,92.8,86,95,90.5,11,19,57.9,0,0.2,0.2,-0.2,1,23,2,2,24
Luca Caldirola,ITA,DF,Monza,33,1991,9.7,556,615,90.4,10352,4162,196,204,96.1,304,326,93.3,49,74,66.2,0,0.1,0.2,-0.1,2,25,1,0,22
Hakan Çalhanoğlu,TUR,MF,Inter,30,1994,21.6,1464,1690,86.6,27437,8326,592,641,92.4,662,727,91.1,182,269,67.7,6,5.6,5.6,0.4,49,144,28,11,173
Drissa Camara,CIV,"MF,FW",Parma,22,2002,5.0,133,182,73.1,2076,550,73,89,82.0,50,59,84.7,6,16,37.5,0,0.8,0.5,-0.8,5,15,5,0,27
Francesco Camarda,ITA,"FW,MF",Milan,16,2008,2.3,37,44,84.1,434,40,28,32,87.5,8,10,80.0,0,1,0.0,0,0.5,0.2,-0.5,5,1,0,0,1
Nicolò Cambiaghi,ITA,FW,Bologna,23,2000,6.9,177,245,72.2,2543,589,104,120,86.7,62,88,70.5,6,14,42.9,3,1.9,2.2,1.1,12,9,11,6,25
Andrea Cambiaso,ITA,"DF,FW",Juventus,24,2000,24.7,1476,1667,88.5,24469,5281,732,779,94.0,598,657,91.0,112,150,74.7,3,2.6,2.1,0.4,34,82,31,9,111
Thomas Campaniello,ITA,FW,Empoli,16,2008,0.3,9,14,64.3,127,0,3,6,50.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0
Matteo Cancellieri,ITA,"FW,MF",Parma,22,2002,15.8,211,313,67.4,2943,842,124,165,75.2,66,88,75.0,9,28,32.1,0,0.7,0.7,-0.7,11,16,7,5,24
Fali Candé,GNB,DF,Venezia,26,1998,17.0,761,939,81.0,13092,5240,358,377,95.0,329,386,85.2,66,148,44.6,1,0.6,0.2,0.4,4,59,3,1,47
Antonio Candela,ITA,DF,Venezia,24,2000,11.2,299,403,74.2,4708,1990,158,183,86.3,120,162,74.1,15,35,42.9,1,0.8,0.5,0.2,9,26,6,6,27
Gianluca Caprari,ITA,"MF,FW",Monza,31,1993,18.3,579,732,79.1,9227,2016,296,318,93.1,207,257,80.5,49,94,52.1,2,2.4,2.1,-0.4,30,39,21,2,81
Elia Caprile,ITA,GK,Cagliari,22,2001,18.0,482,706,68.3,15126,11822,50,51,98.0,237,242,97.9,193,410,47.1,0,0.0,0.0,0.0,0,6,0,0,0
Elia Caprile,ITA,GK,Napoli,22,2001,3.6,81,98,82.7,2186,1425,12,12,100.0,45,45,100.0,24,40,60.0,0,0.0,0.0,0.0,0,2,0,0,0
Francesco Caputo,ITA,FW,Empoli,36,1987,0.1,2,2,100.0,26,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Maxence Caqueret,FRA,MF,Como,24,2000,12.1,472,568,83.1,7456,2619,250,282,88.7,172,200,86.0,33,46,71.7,3,1.5,1.1,1.5,19,67,17,1,76
Andrea Carboni,ITA,DF,Monza,23,2001,24.3,989,1157,85.5,16502,4918,463,496,93.3,438,492,89.0,70,118,59.3,1,0.3,0.2,0.7,4,51,3,3,51
Franco Carboni,ITA,DF,Venezia,21,2003,2.5,61,92,66.3,931,351,37,42,88.1,19,32,59.4,4,16,25.0,0,0.1,0.2,-0.1,2,3,3,2,6
Marco Carnesecchi,ITA,GK,Atalanta,24,2000,34.0,811,1082,75.0,22450,14922,106,107,99.1,466,468,99.6,238,503,47.3,0,0.2,0.0,-0.2,1,9,0,0,0
Cesare Casadei,ITA,MF,Torino,21,2003,11.3,323,406,79.6,5338,1082,150,190,78.9,136,161,84.5,26,36,72.2,1,0.4,0.4,0.6,7,35,6,1,36
Nicolò Casale,ITA,DF,Bologna,26,1998,10.0,448,512,87.5,8803,3003,139,158,88.0,268,289,92.7,39,49,79.6,1,0.5,0.5,0.5,3,22,2,0,29
Nicolò Casale,ITA,DF,Lazio,26,1998,1.5,100,110,90.9,2040,595,27,30,90.0,59,62,95.2,13,17,76.5,0,0.0,0.0,0.0,0,12,0,0,6
Federico Cassa,ITA,"MF,FW",Atalanta,18,2006,0.2,5,6,83.3,54,9,5,5,100.0,0,1,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Valentín Castellanos,ARG,FW,Lazio,25,1998,26.5,366,541,67.7,5170,1247,211,278,75.9,119,172,69.2,16,28,57.1,3,3.6,2.6,-0.6,26,48,14,2,66
Santiago Castro,ARG,FW,Bologna,19,2004,25.5,354,461,76.8,6386,993,145,179,81.0,149,176,84.7,40,54,74.1,4,2.9,1.5,1.1,28,23,8,0,39
Gaetano Castrovilli,ITA,MF,Monza,27,1997,6.6,188,238,79.0,2902,828,101,112,90.2,71,83,85.5,10,22,45.5,0,0.4,0.6,-0.4,7,12,5,0,24
Gaetano Castrovilli,ITA,"MF,FW",Lazio,27,1997,1.6,66,78,84.6,1057,235,37,45,82.2,25,26,96.2,4,4,100.0,0,0.7,0.0,-0.7,2,7,0,0,10
Danilo Cataldi,ITA,MF,Fiorentina,29,1994,19.2,845,1000,84.5,14213,4507,400,440,90.9,352,386,91.2,70,131,53.4,0,0.8,0.8,-0.8,15,83,10,3,90
Zeki Çelik,TUR,DF,Roma,27,1997,25.1,1121,1364,82.2,18553,6491,512,569,90.0,509,599,85.0,73,132,55.3,2,1.6,1.0,0.4,19,110,15,9,106
Alberto Cerri,ITA,FW,Como,28,1996,1.0,15,23,65.2,184,7,10,16,62.5,2,4,50.0,1,1,100.0,0,0.0,0.1,0.0,0,0,0,0,0
Gabriel Charpentier,CGO,FW,Parma,25,1999,3.0,33,55,60.0,508,188,18,26,69.2,11,18,61.1,3,3,100.0,2,0.9,0.3,1.1,7,3,2,0,7
Walid Cheddira,MAR,FW,Napoli,26,1998,0.1,2,3,66.7,28,14,1,2,50.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,1,1,0,0,1
Leandro Chichizola,ARG,GK,Parma,34,1990,1.0,36,50,72.0,854,507,6,6,100.0,23,23,100.0,7,20,35.0,0,0.0,0.0,0.0,0,1,0,0,1
Samuel Chukwueze,NGA,"FW,MF",Milan,25,1999,10.3,320,422,75.8,5644,1164,151,172,87.8,137,175,78.3,30,57,52.6,2,3.0,2.4,-1.0,27,18,21,5,36
Aaron Ciammaglichella,ITA,MF,Torino,19,2005,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Giuseppe Ciocci,ITA,GK,Cagliari,22,2002,0.1,1,1,100.0,6,6,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
Alessandro Circati,AUS,DF,Parma,20,2003,6.0,197,229,86.0,3773,1058,64,74,86.5,110,120,91.7,18,27,66.7,0,0.0,0.0,0.0,1,6,0,0,10
Alphadjo Cissè,ITA,"FW,MF",Hellas Verona,17,2006,0.1,6,8,75.0,90,18,4,6,66.7,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,1,0,0,1
Patrick Ciurria,ITA,"MF,DF",Monza,29,1995,12.3,313,433,72.3,5274,1449,154,178,86.5,119,157,75.8,31,67,46.3,1,2.3,1.6,-1.3,13,19,8,5,27
Saúl Coco,EQG,DF,Torino,25,1999,31.6,1350,1529,88.3,24764,7402,493,533,92.5,742,798,93.0,101,165,61.2,0,0.0,0.2,0.0,1,74,2,1,70
Lorenzo Colombo,ITA,"FW,MF",Empoli,22,2002,24.8,343,508,67.5,5088,1106,185,241,76.8,102,148,68.9,28,50,56.0,2,2.9,0.9,-0.9,21,25,12,2,48
Andrea Colpani,ITA,"FW,MF",Fiorentina,25,1999,16.1,376,466,80.7,5907,1206,214,230,93.0,127,159,79.9,26,54,48.1,1,1.3,1.3,-0.3,17,19,15,1,57
Florinel Coman,ROU,"FW,MF",Cagliari,26,1998,2.9,67,82,81.7,941,247,43,50,86.0,20,22,90.9,1,5,20.0,0,0.0,0.1,0.0,1,4,2,0,5
Pietro Comuzzo,ITA,DF,Fiorentina,19,2005,24.4,1085,1266,85.7,22161,6285,292,331,88.2,644,701,91.9,140,203,69.0,0,0.6,0.2,-0.6,7,69,4,0,75
Francisco Conceição,POR,"FW,MF",Juventus,21,2002,14.9,427,545,78.3,7032,1122,220,262,84.0,167,190,87.9,30,56,53.6,3,4.3,4.4,-1.3,28,16,20,10,35
Diego Coppola,ITA,DF,Hellas Verona,20,2003,32.5,920,1135,81.1,18186,6486,243,293,82.9,595,644,92.4,76,161,47.2,0,0.1,0.2,-0.1,3,32,0,0,48
Maxwel Cornet,CIV,"FW,MF",Genoa,27,1996,2.7,49,71,69.0,752,162,33,40,82.5,13,18,72.2,3,5,60.0,1,0.6,0.7,0.4,5,2,3,2,4
Joaquín Correa,ARG,"FW,MF",Inter,29,1994,8.1,310,361,85.9,4766,1089,163,184,88.6,118,127,92.9,21,24,87.5,2,2.0,0.9,0.0,10,24,12,1,42
Alberto costa,POR,DF,Juventus,20,2003,4.0,176,212,83.0,2472,679,111,121,91.7,54,64,84.4,4,11,36.4,1,0.2,0.1,0.8,2,7,1,0,8
Lassana Coulibaly,MLI,MF,Lecce,28,1996,29.6,775,955,81.2,13647,3359,335,382,87.7,334,393,85.0,83,116,71.6,0,0.9,0.6,-0.9,12,68,7,0,93
Woyo Coulibaly,MLI,DF,Parma,25,1999,12.0,514,593,86.7,7911,3030,274,295,92.9,206,239,86.2,23,38,60.5,1,0.9,0.8,0.1,8,44,4,0,41
Bryan Cristante,ITA,MF,Roma,29,1995,22.7,1067,1296,82.3,18848,5259,462,534,86.5,495,552,89.7,93,152,61.2,2,1.4,1.3,0.6,18,143,17,0,145
Domen Črnigoj,SVN,MF,Venezia,28,1995,1.5,25,49,51.0,348,107,13,21,61.9,9,12,75.0,1,8,12.5,0,0.0,0.0,0.0,0,1,1,0,4
Juan Cuadrado,COL,"DF,MF",Atalanta,36,1988,9.2,476,601,79.2,8203,2257,248,282,87.9,170,211,80.6,52,86,60.5,2,2.0,1.9,0.0,19,34,24,2,64
Patrick Cutrone,ITA,FW,Como,26,1998,22.7,336,478,70.3,4423,668,207,260,79.6,95,128,74.2,8,20,40.0,4,2.1,2.1,1.9,19,16,10,2,31
Wylan Cyprien,FRA,MF,Parma,29,1995,0.3,14,21,66.7,248,161,9,9,100.0,2,5,40.0,3,5,60.0,0,0.0,0.2,0.0,0,2,0,0,2
Danilo D'Ambrosio,ITA,DF,Monza,35,1988,12.2,566,652,86.8,9736,3415,255,269,94.8,273,301,90.7,34,64,53.1,1,0.4,0.3,0.6,5,26,6,2,34
Lucas Da Cunha,FRA,MF,Como,23,2001,29.0,1439,1702,84.5,23414,6615,722,789,91.5,534,600,89.0,122,211,57.8,2,3.8,4.7,-1.8,55,140,29,9,154
Samuel Dahl,SWE,"DF,MF",Roma,24,2000,0.5,24,28,85.7,268,95,22,23,95.7,2,4,50.0,0,1,0.0,0,0.0,0.0,0.0,0,2,1,0,2
Thijs Dallinga,NED,FW,Bologna,23,2000,12.8,210,293,71.7,2944,450,121,157,77.1,62,87,71.3,11,14,78.6,2,0.6,0.7,1.4,12,14,4,0,17
Maat Daniel Caprini,ITA,FW,Fiorentina,18,2006,0.1,5,6,83.3,66,21,4,4,100.0,1,2,50.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
Flavius Daniliuc,AUT,DF,Hellas Verona,23,2001,11.2,375,449,83.5,5931,2777,192,209,91.9,158,181,87.3,20,42,47.6,0,0.1,0.1,-0.1,2,28,3,1,38
Danilo,BRA,DF,Juventus,33,1991,6.5,519,573,90.6,9844,3059,186,197,94.4,271,287,94.4,59,80,73.8,1,0.4,0.6,0.6,3,51,2,0,45
Matteo Darmian,ITA,DF,Inter,34,1989,19.8,844,1007,83.8,14714,3784,366,403,90.8,402,456,88.2,62,105,59.0,2,1.5,1.3,0.5,15,39,15,7,45
Juan David Cabal,COL,DF,Juventus,23,2001,5.1,307,350,87.7,5087,1427,149,159,93.7,139,153,90.8,17,27,63.0,0,0.0,0.3,0.0,1,20,3,2,17
Keinan Davis,ENG,FW,Udinese,26,1998,11.8,208,275,75.6,3083,415,111,140,79.3,70,87,80.5,15,18,83.3,1,2.1,0.7,-1.1,20,13,8,0,22
Paweł Dawidowicz,POL,"DF,MF",Hellas Verona,29,1995,20.5,653,797,81.9,11772,3968,261,287,90.9,325,377,86.2,53,103,51.5,0,0.0,0.2,0.0,0,52,1,0,39
Charles De Ketelaere,BEL,"MF,FW",Atalanta,23,2001,23.0,754,995,75.8,11207,3089,436,514,84.8,249,326,76.4,46,77,59.7,7,6.0,4.8,1.0,39,81,53,9,140
Mattia De Sciglio,ITA,DF,Empoli,31,1992,8.5,233,299,77.9,4506,1744,86,97,88.7,116,145,80.0,28,47,59.6,0,0.2,0.2,-0.2,3,12,4,2,18
Lorenzo De Silvestri,ITA,DF,Bologna,36,1988,11.8,446,564,79.1,7881,3173,198,223,88.8,205,252,81.3,38,66,57.6,0,0.3,0.4,-0.3,5,40,6,5,46
