Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Jonathan David,CAN,FW,Juventus,25-343,2000.0,6.9,4,1,2,0,2,0,4,0.0,4,3,0,3,1,5,3,1
Keinan Davis,ENG,FW,Udinese,27-313,1998.0,10.1,6,2,2,4,0,2,6,33.3,4,1,0,1,0,6,8,0
Kevin De Bruyne,BEL,MF,Napoli,34-178,1991.0,6.3,5,4,1,2,2,0,9,0.0,9,2,0,2,5,10,0,0
Charles De Ketelaere,BEL,"MF,FW",Atalanta,24-288,2001.0,10.9,10,5,5,3,2,4,14,28.6,10,11,0,11,1,11,2,0
Manuel De Luca,ITA,FW,Cremonese,27-159,1998.0,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Lorenzo De Silvestri,ITA,DF,Bologna,37-214,1988.0,3.0,1,0,1,0,0,1,1,100.0,0,4,2,2,3,4,20,0
Koni De Winter,BEL,DF,Milan,23-194,2002.0,4.2,4,2,3,1,0,0,0,,0,4,2,2,1,5,26,1
Alessandro Deiola,ITA,"MF,DF",Cagliari,30-144,1995.0,9.6,25,15,13,8,4,12,22,54.5,10,12,6,6,9,34,24,3
Enrico Del Prato,ITA,DF,Parma,26-043,1999.0,14.5,23,13,13,9,1,13,20,65.0,7,16,5,11,8,31,58,0
Fisayo Dele-Bashiru,NGA,MF,Lazio,24-320,2001.0,3.0,5,4,1,3,1,1,1,100.0,0,1,0,1,1,6,5,2
Ali Dembélé,FRA,DF,Torino,21-352,2004.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Daniel Denoon,SUI,DF,Pisa,21-329,2004.0,1.4,3,2,1,2,0,1,1,100.0,0,1,0,1,1,4,3,0
Michele Di Gregorio,ITA,GK,Juventus,28-149,1997.0,14.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Giovanni Di Lorenzo,ITA,"DF,MF",Napoli,32-141,1993.0,15.0,34,20,14,16,4,18,27,66.7,9,16,3,13,5,39,27,1
Alessandro Di Pardo,ITA,DF,Cagliari,26-158,1999.0,0.6,1,1,1,0,0,1,3,33.3,2,1,1,0,0,1,3,0
Boulaye Dia,SEN,"FW,MF",Lazio,29-037,1996.0,8.9,10,6,3,5,2,1,5,20.0,4,3,2,1,1,11,12,0
Assane Diao,SEN,FW,Como,20-107,2005.0,3.5,1,0,0,1,0,0,2,0.0,2,2,0,2,1,2,1,0
Federico Dimarco,ITA,DF,Inter,28-043,1997.0,11.6,20,15,7,10,3,8,14,57.1,6,6,3,3,12,32,20,0
Andy Diouf,FRA,"MF,FW",Inter,22-220,2003.0,0.8,2,1,1,1,0,1,4,25.0,3,3,0,3,1,3,0,1
Berat Djimsiti,ALB,DF,Atalanta,32-307,1993.0,12.3,16,9,9,7,0,10,19,52.6,9,17,8,9,10,26,71,1
Dodô,BRA,DF,Fiorentina,27-036,1998.0,15.0,11,7,6,3,2,5,13,38.5,8,11,0,11,10,21,22,0
Josh Doig,SCO,DF,Sassuolo,23-219,2002.0,11.7,21,14,10,6,5,15,21,71.4,6,20,8,12,17,38,39,2
Benjamín Domínguez,ARG,FW,Bologna,22-095,2003.0,2.7,5,1,3,1,1,1,1,100.0,0,6,0,6,2,7,0,0
Anastasios Douvikas,GRE,FW,Como,26-143,1999.0,7.5,6,5,0,5,1,2,3,66.7,1,3,2,1,2,8,3,0
Artem Dovbyk,UKR,FW,Roma,28-185,1997.0,3.6,2,2,1,0,1,0,0,,0,2,0,2,1,3,3,0
Denzel Dumfries,NED,DF,Inter,29-249,1996.0,8.0,8,6,7,1,0,4,8,50.0,4,3,0,3,4,12,12,0
Paulo Dybala,ARG,"FW,MF",Roma,32-038,1993.0,6.2,3,1,0,2,1,1,6,16.7,5,4,0,4,1,4,0,0
Edin Džeko,BIH,FW,Fiorentina,39-281,1986.0,2.7,1,1,0,1,0,1,1,100.0,0,1,1,0,1,2,6,0
Enzo Ebosse,CMR,DF,Hellas Verona,26-287,1999.0,0.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,1
Éderson,BRA,MF,Atalanta,26-169,1999.0,9.6,23,10,8,11,4,14,25,56.0,11,9,2,7,7,30,11,1
Kingsley Ehizibue,NED,DF,Udinese,30-212,1995.0,6.2,10,6,6,4,0,7,8,87.5,1,5,0,5,3,13,23,0
Jeff Ekhator,ITA,FW,Genoa,19-042,2006.0,3.7,2,1,1,0,1,1,4,25.0,3,1,0,1,1,3,1,0
Jurgen Ekkelenkamp,NED,MF,Udinese,25-262,2000.0,8.0,18,12,4,12,2,3,3,100.0,0,11,2,9,5,23,13,0
Caleb Ekuban,GHA,FW,Genoa,31-275,1994.0,4.9,0,0,0,0,0,0,2,0.0,2,2,0,2,3,3,3,0
Mikael Ellertsson,ISL,"DF,FW",Genoa,23-287,2002.0,12.0,15,8,8,6,1,10,17,58.8,7,17,3,14,7,22,20,0
Elif Elmas,MKD,"MF,FW",Napoli,26-090,1999.0,5.8,11,6,2,6,3,3,6,50.0,3,4,1,3,3,14,6,0
Francesco Esposito,ITA,FW,Inter,20-178,2005.0,5.0,0,0,0,0,0,0,1,0.0,1,3,0,3,2,2,4,0
Sebastiano Esposito,ITA,"FW,MF",Cagliari,23-174,2002.0,12.6,26,13,10,9,7,12,24,50.0,12,13,2,11,4,30,7,0
Nahuel Estévez,ARG,MF,Parma,30-039,1995.0,6.0,10,5,4,6,0,6,13,46.2,7,4,1,3,2,12,25,0
Pervis Estupiñán,ECU,DF,Milan,27-336,1998.0,4.9,4,4,4,0,0,3,8,37.5,5,5,0,5,6,10,8,1
Giovanni Fabbian,ITA,MF,Bologna,22-343,2003.0,4.8,3,0,0,2,1,0,2,0.0,2,1,0,1,2,5,0,0
Alieu Fadera,GAM,FW,Sassuolo,24-050,2001.0,5.9,22,16,9,10,3,12,20,60.0,8,10,0,10,2,24,1,1
Nicolò Fagioli,ITA,MF,Fiorentina,24-314,2001.0,9.2,12,8,5,7,0,9,20,45.0,11,8,3,5,5,17,6,0
Wladimiro Falcone,ITA,GK,Lecce,30-255,1995.0,15.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,12,0
Jacopo Fazzini,ITA,"MF,FW",Fiorentina,22-282,2003.0,4.3,12,5,4,7,1,4,7,57.1,3,5,0,5,4,16,3,1
Mattia Felici,ITA,"FW,DF",Cagliari,24-250,2001.0,4.6,11,6,5,6,0,6,9,66.7,3,2,0,2,5,16,2,0
Evan Ferguson,IRL,FW,Roma,21-065,2004.0,5.9,5,2,0,3,2,1,4,25.0,3,4,0,4,1,6,1,0
Lewis Ferguson,SCO,MF,Bologna,26-121,1999.0,7.0,5,4,1,4,0,1,5,20.0,4,7,3,4,4,9,16,0
Romano Floriani,ITA,"DF,FW",Cremonese,22-330,2003.0,6.6,11,5,7,4,0,6,8,75.0,2,6,2,4,4,15,27,0
Youssouf Fofana,FRA,MF,Milan,26-347,1999.0,11.6,20,8,10,5,5,8,15,53.3,7,12,1,11,5,25,10,0
Francesco Folino,ITA,DF,Cremonese,23-334,2002.0,1.2,1,1,0,1,0,0,1,0.0,1,2,1,1,0,1,7,0
Michael Folorunsho,ITA,"MF,FW",Cagliari,27-319,1998.0,14.5,20,8,9,9,2,10,24,41.7,14,25,2,23,6,26,22,1
Niccolò Fortini,ITA,"DF,MF",Fiorentina,19-313,2006.0,5.0,21,9,11,8,2,10,17,58.8,7,6,2,4,3,24,8,1
Davide Frattesi,ITA,"MF,FW",Inter,26-062,1999.0,2.3,5,3,3,2,0,1,1,100.0,0,2,1,1,0,5,5,0
Morten Frendrup,DEN,MF,Genoa,24-260,2001.0,13.6,38,28,15,22,1,20,33,60.6,13,13,3,10,18,56,36,1
Martin Frese,DEN,DF,Hellas Verona,27-353,1998.0,11.9,39,22,14,22,3,13,24,54.2,11,11,5,6,10,49,45,0
Remo Freuler,SUI,MF,Bologna,33-252,1992.0,7.6,29,18,12,13,4,13,16,81.3,3,7,1,6,4,33,6,0
Matteo Gabbia,ITA,DF,Milan,26-063,1999.0,14.7,6,6,2,4,0,2,3,66.7,1,9,8,1,7,13,90,0
Tiago Gabriel,POR,DF,Lecce,20-362,2004.0,14.1,29,20,18,9,2,15,18,83.3,3,16,11,5,17,46,87,2
Gianluca Gaetano,ITA,"MF,FW",Cagliari,25-232,2000.0,6.1,6,2,0,5,1,4,10,40.0,6,3,0,3,5,11,3,0
Roberto Gagliardini,ITA,MF,Hellas Verona,31-260,1994.0,8.9,22,14,6,10,6,14,24,58.3,10,10,4,6,19,41,23,0
Antonino Gallo,ITA,DF,Lecce,25-352,2000.0,13.4,29,17,20,6,3,16,27,59.3,11,2,0,2,6,35,45,0
Federico Gatti,ITA,DF,Juventus,27-182,1998.0,8.6,8,6,3,4,1,1,4,25.0,3,5,2,3,7,15,48,3
David de Gea,ESP,GK,Fiorentina,35-046,1990.0,16.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,4
Daniele Ghilardi,ITA,DF,Roma,22-351,2003.0,0.3,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0
Andrea Ghion,ITA,"FW,MF",Sassuolo,25-303,2000.0,0.1,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
Mario Gila,ESP,DF,Lazio,25-116,2000.0,14.4,21,14,16,5,0,13,19,68.4,6,14,5,9,15,36,60,0
Billy Gilmour,SCO,MF,Napoli,24-195,2001.0,4.6,9,2,6,2,1,5,8,62.5,3,3,1,2,7,16,5,0
Santiago Giménez,MEX,FW,Milan,24-249,2001.0,6.9,5,4,4,0,1,1,1,100.0,0,2,1,1,1,6,1,0
Gvidas Gineitis,LTU,MF,Torino,21-252,2004.0,4.5,14,8,4,7,3,6,8,75.0,2,12,2,10,4,18,5,1
Giovane,BRA,FW,Hellas Verona,22-029,2003.0,13.1,6,4,0,4,2,3,7,42.9,4,15,1,14,3,9,8,1
Saba Goglichidze,GEO,DF,Udinese,21-181,2004.0,4.7,11,8,7,3,1,8,10,80.0,2,2,1,1,8,19,19,0
Edoardo Goldaniga,ITA,DF,Como,32-051,1993.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nicolás González,ARG,"MF,DF",Juventus,27-261,1998.0,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0
Robin Gosens,GER,DF,Fiorentina,31-171,1994.0,8.0,12,5,3,6,3,4,9,44.4,5,15,4,11,7,19,22,0
Alberto Grassi,ITA,MF,Cremonese,30-291,1995.0,5.6,8,4,3,4,1,2,4,50.0,2,6,2,4,10,18,22,2
Albert Grønbaek,DEN,"FW,MF",Genoa,24-214,2001.0,1.1,4,2,2,0,2,2,2,100.0,0,1,0,1,0,4,2,0
Mattéo Guendouzi,FRA,MF,Lazio,26-253,1999.0,13.9,13,7,2,9,2,10,20,50.0,10,13,6,7,10,23,12,2
Idrissa Guèye,SEN,"MF,FW",Udinese,19-098,2006.0,0.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Miguel Gutiérrez,ESP,"DF,MF",Napoli,24-149,2001.0,3.4,7,5,3,2,2,2,3,66.7,1,1,0,1,4,11,4,0
Albert Guðmundsson,ISL,"FW,MF",Fiorentina,28-191,1997.0,9.9,1,1,0,0,1,1,10,10.0,9,8,1,7,0,1,8,0
Abdou Harroui,NED,"MF,FW",Hellas Verona,27-344,1998.0,1.6,5,3,3,2,0,4,4,100.0,0,1,0,1,0,5,3,0
Torbjørn Heggem,NOR,DF,Bologna,26-345,1999.0,12.2,19,12,12,7,0,10,12,83.3,2,10,4,6,10,29,50,2
Luis Henrique,BRA,DF,Inter,24-009,2001.0,5.0,2,2,2,0,0,2,3,66.7,1,4,0,4,2,4,4,0
Mario Hermoso,ESP,DF,Roma,30-188,1995.0,10.3,12,5,5,6,1,8,13,61.5,5,8,1,7,12,24,40,0
Hernani,BRA,"MF,DF",Parma,31-271,1994.0,0.8,1,0,0,1,0,1,1,100.0,0,3,0,3,1,2,2,0
