Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
1,Zakaria Aboukhlal,ma MAR,"FW,MF",Torino,25-308,2000,1.9,39,37,2,0,0,0,4,1,0,0,0,0,25,0,3,Matches
2,Francesco Acerbi,it ITA,DF,Inter,37-316,1988,9.6,572,562,10,7,0,0,1,1,0,0,0,0,541,0,5,Matches
3,Che Adams,sct SCO,"FW,MF",Torino,29-163,1996,9.1,226,217,7,1,0,8,9,0,1,0,0,0,168,2,9,Matches
4,Jayden Addai,nl NED,FW,Como,20-119,2005,6.9,155,152,3,1,1,2,9,1,1,0,1,0,108,0,8,Matches
5,Vasilije Adžić,me MNE,MF,Juventus,19-225,2006,1.4,70,63,5,2,0,1,2,2,1,0,1,0,54,2,5,Matches
6,Michel Aebischer,ch SUI,MF,Pisa,28-351,1997,13.9,705,636,67,43,0,8,16,4,8,2,5,0,598,2,10,Matches
7,Honest Ahanor,it ITA,DF,Atalanta,17-303,2008,6.1,314,307,7,6,0,1,1,0,0,0,0,0,285,0,2,Matches
8,Junior Ajayi,ci CIV,FW,Hellas Verona,21-073,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
9,Manuel Akanji,ch SUI,DF,Inter,30-157,1995,13.0,928,870,55,23,0,10,3,32,0,0,0,0,845,3,6,Matches
10,Ebenezer Akinsanmiro,ng NGA,MF,Pisa,21-028,2004,9.5,283,269,10,4,2,3,10,1,0,0,0,0,239,4,1,Matches
11,Jean-Daniel Akpa-Akpro,ci CIV,MF,Hellas Verona,33-073,1992,5.5,121,116,4,2,0,0,3,2,0,0,0,0,84,1,6,Matches
12,Raúl Albiol,es ESP,DF,Pisa,40-110,1985,3.4,203,196,7,3,0,0,1,1,0,0,0,0,181,0,1,Matches
13,Pontus Almqvist,se SWE,"DF,MF",Parma,26-166,1999,3.9,80,79,1,1,0,0,4,0,0,0,0,0,60,0,1,Matches
14,Giuseppe Ambrosino,it ITA,FW,Napoli,22-104,2003,0.4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
15,Angeliño,es ESP,"DF,MF",Roma,28-353,1997,4.3,244,200,43,5,0,2,14,38,0,0,0,0,183,1,6,Matches
16,Samuele Angori,it ITA,DF,Pisa,22-077,2003,8.5,276,203,71,24,0,3,54,33,14,4,8,0,177,2,10,Matches
17,Faustino Anjorin,eng ENG,"MF,FW",Torino,24-030,2001,1.4,36,35,0,0,1,0,1,0,0,0,0,0,24,1,0,Matches
18,Kristjan Asllani,al ALB,MF,Torino,23-289,2002,11.7,618,519,96,50,3,7,50,4,30,12,17,0,486,3,3,Matches
19,Zachary Athekame,ch SUI,"DF,FW",Milan,21-010,2004,1.3,66,60,6,0,0,1,6,6,0,0,0,0,52,0,2,Matches
20,Arthur Atta,fr FRA,MF,Udinese,22-343,2003,12.3,456,413,43,14,0,3,34,9,20,14,2,0,354,0,16,Matches
21,Emil Audero,id IDN,GK,Cremonese,28-339,1997,12.0,551,444,105,40,0,0,0,0,0,0,0,0,347,2,0,Matches
22,Carlos Augusto,br BRA,DF,Inter,26-350,1999,6.4,337,294,43,6,1,1,14,37,0,0,0,0,277,0,6,Matches
23,Yann Aurel Bisseck,de GER,DF,Inter,25-024,2000,4.3,279,260,19,8,0,1,2,11,0,0,0,0,252,0,3,Matches
24,Neil El Aynaoui,ma MAR,MF,Roma,24-174,2001,4.4,213,205,8,3,1,0,4,2,3,2,1,0,186,0,1,Matches
25,Leon Bailey,jm JAM,"MF,FW",Roma,28-136,1997,2.1,73,67,6,3,0,0,14,0,3,2,0,0,51,0,4,Matches
26,Tommaso Baldanzi,it ITA,"FW,MF",Roma,22-275,2003,4.3,146,134,11,2,2,0,9,1,4,3,1,0,121,1,3,Matches
27,Lameck Banda,zm ZAM,"FW,MF",Lecce,24-328,2001,6.1,139,132,6,1,1,1,19,4,1,1,0,0,107,1,9,Matches
28,Tommaso Barbieri,it ITA,"DF,FW",Cremonese,23-119,2002,9.1,310,271,38,4,0,4,38,34,0,0,0,0,211,1,14,Matches
29,Nicolò Barella,it ITA,MF,Inter,28-319,1997,13.2,890,852,35,9,5,12,56,3,21,7,13,0,731,3,20,Matches
30,Davide Bartesaghi,it ITA,DF,Milan,19-359,2005,9.1,411,331,78,11,1,1,48,56,11,9,1,0,328,2,6,Matches
31,Federico Baschirotto,it ITA,DF,Cremonese,29-094,1996,16.0,713,643,68,33,0,2,3,1,0,0,0,0,619,2,2,Matches
32,Toma Bašić,hr CRO,MF,Lazio,29-028,1996,9.2,434,410,24,11,1,3,28,0,13,9,3,0,361,0,3,Matches
33,Alessandro Bastoni,it ITA,DF,Inter,26-254,1999,13.6,1070,930,136,37,1,9,37,84,0,0,0,0,909,4,15,Matches
34,Martin Baturina,hr CRO,"FW,MF",Como,22-310,2003,2.8,110,100,10,4,2,0,13,0,6,0,6,0,88,0,1,Matches
35,Vakoun Bayo,ci CIV,FW,Udinese,28-347,1997,3.2,86,81,4,0,0,0,0,0,0,0,0,0,66,1,2,Matches
36,Tjaš Begić,si SVN,DF,Parma,22-176,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
37,Reda Belahyane,ma MAR,MF,Lazio,21-205,2004,2.0,72,72,0,0,1,1,0,0,0,0,0,0,60,0,2,Matches
38,Rafik Belghali,dz ALG,"DF,FW",Hellas Verona,23-199,2002,12.3,408,336,71,0,1,1,34,71,0,0,0,0,304,1,13,Matches
39,Armel Bella Kotchap,de GER,DF,Hellas Verona,24-012,2001,7.6,260,238,22,7,0,1,1,15,0,0,0,0,206,0,3,Matches
40,Raoul Bellanova,it ITA,DF,Atalanta,25-220,2000,10.3,484,399,85,4,0,0,61,73,8,0,7,0,391,0,5,Matches
41,Andrea Belotti,it ITA,FW,Cagliari,32-003,1993,2.1,31,27,3,0,0,0,1,1,0,0,0,0,23,1,1,Matches
42,Adrian Benedyczak,pl POL,"FW,MF",Parma,25-029,2000,4.1,78,76,2,0,0,1,7,1,0,0,0,0,50,0,6,Matches
43,Domenico Berardi,it ITA,FW,Sassuolo,31-144,1994,9.9,328,297,28,14,2,8,24,3,11,4,2,0,243,3,13,Matches
44,Medon Berisha,al ALB,MF,Lecce,22-063,2003,9.7,426,353,72,21,1,6,59,2,48,14,27,0,317,1,7,Matches
45,Adrian Bernabe,es ESP,MF,Parma,24-211,2001,13.3,594,521,69,26,1,7,39,2,18,13,5,0,468,4,10,Matches
46,Federico Bernardeschi,it ITA,"FW,MF",Bologna,31-310,1994,4.7,226,213,11,2,0,5,22,1,8,4,2,0,179,2,4,Matches
47,Lorenzo Bernasconi,it ITA,DF,Atalanta,22-037,2003,4.3,253,203,50,5,0,0,31,30,15,12,3,0,203,0,4,Matches
48,Antoine Bernede,fr FRA,MF,Hellas Verona,26-211,1999,12.1,399,374,21,10,4,1,17,3,4,2,2,0,282,4,9,Matches
49,Nicolò Bertola,it ITA,DF,Udinese,22-275,2003,9.7,417,391,25,14,0,3,4,10,0,0,0,0,328,1,8,Matches
50,Sam Beukema,nl NED,DF,Napoli,27-036,1998,7.7,528,512,15,13,0,1,2,1,0,0,0,0,484,1,4,Matches
51,Matteo Bianchetti,it ITA,DF,Cremonese,32-281,1993,12.6,638,526,108,29,1,1,4,67,0,0,0,0,520,4,3,Matches
52,Cristiano Biraghi,it ITA,"DF,MF",Torino,33-113,1992,5.1,230,163,65,10,0,3,35,40,15,7,5,0,163,2,6,Matches
53,Daniel Boloca,ro ROU,MF,Sassuolo,27-001,1998,1.5,57,57,0,0,0,1,1,0,0,0,0,0,53,0,0,Matches
54,Federico Bonazzoli,it ITA,FW,Cremonese,28-216,1997,9.5,262,242,17,0,2,3,4,0,0,0,0,0,207,3,7,Matches
55,Warren Bondo,fr FRA,MF,Cremonese,22-099,2003,12.5,455,446,9,9,0,3,1,0,0,0,0,0,398,0,8,Matches
56,Giovanni Bonfanti,it ITA,DF,Pisa,22-340,2003,4.4,155,114,41,5,0,1,9,30,0,0,0,0,94,0,5,Matches
57,Ange-Yoan Bonny,fr FRA,FW,Inter,22-059,2003,4.9,104,104,0,0,0,0,0,0,0,0,0,0,82,0,4,Matches
58,Gennaro Borrelli,it ITA,FW,Cagliari,25-288,2000,8.8,148,140,7,0,0,1,1,0,0,0,0,0,102,1,6,Matches
59,Domagoj Bradarić,hr CRO,"DF,FW",Hellas Verona,26-013,1999,10.0,342,280,60,2,2,1,41,46,12,11,1,0,238,2,11,Matches
60,Iker Bravo,es ESP,FW,Udinese,20-344,2005,2.0,42,35,7,1,0,0,3,0,2,2,0,0,31,0,4,Matches
61,Gleison Bremer,br BRA,DF,Juventus,28-280,1997,4.7,230,223,7,4,1,2,1,0,0,0,0,0,195,0,5,Matches
62,Marco Brescianini,it ITA,MF,Atalanta,25-337,2000,1.9,87,84,3,0,0,0,6,0,3,0,3,0,72,0,0,Matches
63,Sascha Britschgi,ch SUI,DF,Parma,19-118,2006,10.2,313,258,54,0,0,0,23,54,0,0,0,0,219,1,18,Matches
64,Louis Buffon,cz CZE,"FW,MF",Pisa,17-360,2007,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,Matches
65,Adam Buksa,pl POL,FW,Udinese,29-164,1996,5.4,97,94,2,0,0,1,1,0,0,0,0,0,56,1,2,Matches
66,Alessandro Buongiorno,it ITA,DF,Napoli,26-200,1999,10.1,546,521,24,12,0,0,2,1,0,0,0,0,490,1,6,Matches
67,Jean Butez,fr FRA,GK,Como,30-198,1995,15.0,611,539,70,26,0,0,0,0,0,0,0,0,507,2,0,Matches
68,Arturo Calabresi,it ITA,DF,Pisa,29-281,1996,5.6,236,186,50,7,0,1,7,43,0,0,0,0,184,0,3,Matches
69,Hakan Çalhanoğlu,tr TUR,MF,Inter,31-318,1994,10.6,876,798,74,32,2,5,53,2,40,15,22,0,759,4,11,Matches
