Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Cristiano Biraghi,ITA,"DF,MF",Torino,33-113,1992.0,5.1,13,2.53,9,3,1,0,0,0,0,0.0,0,0,0,0,0,0
Daniel Boloca,ROU,MF,Sassuolo,27-001,1998.0,1.5,4,2.67,3,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Federico Bonazzoli,ITA,FW,Cremonese,28-216,1997.0,9.5,20,2.1,15,0,0,2,2,1,4,0.42,2,0,0,1,0,1
Warren Bondo,FRA,MF,Cremonese,22-099,2003.0,12.5,17,1.36,12,0,3,0,1,1,1,0.08,1,0,0,0,0,0
Giovanni Bonfanti,ITA,DF,Pisa,22-340,2003.0,4.4,3,0.68,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Ange-Yoan Bonny,FRA,FW,Inter,22-059,2003.0,4.9,16,3.3,14,0,0,1,1,0,5,1.03,4,0,0,0,1,0
Gennaro Borrelli,ITA,FW,Cagliari,25-288,2000.0,8.8,15,1.7,9,0,0,1,4,1,1,0.11,1,0,0,0,0,0
Domagoj Bradarić,CRO,"DF,FW",Hellas Verona,26-013,1999.0,10.0,13,1.3,11,1,0,0,0,1,1,0.1,1,0,0,0,0,0
Iker Bravo,ESP,FW,Udinese,20-344,2005.0,2.0,6,3.02,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Gleison Bremer,BRA,DF,Juventus,28-280,1997.0,4.7,4,0.86,4,0,0,0,0,0,2,0.43,2,0,0,0,0,0
Marco Brescianini,ITA,MF,Atalanta,25-337,2000.0,1.9,7,3.75,5,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Sascha Britschgi,SUI,DF,Parma,19-118,2006.0,10.2,17,1.67,12,2,0,3,0,0,3,0.29,2,0,0,1,0,0
Louis Buffon,CZE,"FW,MF",Pisa,17-360,2007.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Adam Buksa,POL,FW,Udinese,29-164,1996.0,5.4,11,2.03,7,0,0,2,2,0,1,0.18,0,0,0,1,0,0
Alessandro Buongiorno,ITA,DF,Napoli,26-200,1999.0,10.1,8,0.79,6,1,0,0,0,1,1,0.1,1,0,0,0,0,0
Jean Butez,FRA,GK,Como,30-198,1995.0,15.0,6,0.4,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Arturo Calabresi,ITA,DF,Pisa,29-281,1996.0,5.6,10,1.78,7,1,0,1,1,0,1,0.18,1,0,0,0,0,0
Hakan Çalhanoğlu,TUR,MF,Inter,31-318,1994.0,10.6,42,3.97,21,17,1,3,0,0,2,0.19,1,1,0,0,0,0
Francesco Camarda,ITA,FW,Lecce,17-288,2008.0,5.4,6,1.11,3,0,1,2,0,0,0,0.0,0,0,0,0,0,0
Nicolò Cambiaghi,ITA,FW,Bologna,24-360,2000.0,9.1,28,3.07,20,0,3,2,3,0,5,0.55,4,0,0,0,1,0
Andrea Cambiaso,ITA,"DF,FW",Juventus,25-306,2000.0,12.1,38,3.15,33,5,0,0,0,0,2,0.17,2,0,0,0,0,0
Matteo Cancellieri,ITA,FW,Lazio,23-314,2002.0,6.8,15,2.2,9,0,0,2,4,0,1,0.15,1,0,0,0,0,0
Fali Candé,GNB,DF,Sassuolo,27-333,1998.0,4.9,2,0.4,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Simone Canestrelli,ITA,DF,Pisa,25-103,2000.0,16.0,13,0.81,8,3,0,2,0,0,1,0.06,0,0,0,1,0,0
Elia Caprile,ITA,GK,Cagliari,24-120,2001.0,16.0,2,0.12,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Maxence Caqueret,FRA,"MF,FW",Como,25-311,2000.0,6.6,29,4.38,24,3,0,0,1,1,1,0.15,1,0,0,0,0,0
Antonio Caracciolo,ITA,DF,Pisa,35-176,1990.0,15.9,8,0.5,5,3,0,0,0,0,0,0.0,0,0,0,0,0,0
Valentin Carboni,ARG,"MF,FW",Genoa,20-293,2005.0,4.0,15,3.76,12,0,2,0,1,0,1,0.25,1,0,0,0,0,0
Diego Carlos,BRA,DF,Como,32-283,1993.0,10.4,3,0.29,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Marco Carnesecchi,ITA,GK,Atalanta,25-175,2000.0,16.0,2,0.12,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Cesare Casadei,ITA,MF,Torino,22-347,2003.0,12.6,30,2.38,24,0,0,2,1,3,0,0.0,0,0,0,0,0,0
Nicolò Casale,ITA,DF,Bologna,27-312,1998.0,2.6,1,0.39,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Valentín Castellanos,ARG,FW,Lazio,27-081,1998.0,7.5,20,2.67,10,0,3,3,4,0,5,0.67,4,0,0,0,1,0
Santiago Castro,ARG,FW,Bologna,21-085,2004.0,9.8,24,2.46,20,0,1,3,0,0,1,0.1,1,0,0,0,0,0
Danilo Cataldi,ITA,MF,Lazio,31-139,1994.0,11.8,21,1.78,17,4,0,0,0,0,2,0.17,2,0,0,0,0,0
Nicolò Cavuoti,ITA,"MF,DF",Cagliari,22-263,2003.0,0.2,2,10.59,0,0,1,0,1,0,0,0.0,0,0,0,0,0,0
Federico Ceccherini,ITA,DF,Cremonese,33-226,1992.0,2.5,1,0.41,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Zeki Çelik,TUR,DF,Roma,28-309,1997.0,11.6,21,1.81,18,2,0,1,0,0,2,0.17,2,0,0,0,0,0
Fallou Cham,GAM,DF,Hellas Verona,19-312,2006.0,2.4,6,2.52,2,1,0,3,0,0,0,0.0,0,0,0,0,0,0
Walid Cheddira,MAR,FW,Sassuolo,27-335,1998.0,2.0,6,2.97,5,0,0,1,0,0,2,0.99,2,0,0,0,0,0
Samuel Chukwueze,NGA,FW,Milan,26-215,1999.0,0.3,1,3.46,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alessandro Circati,AUS,DF,Parma,22-074,2003.0,9.4,6,0.64,5,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Saúl Coco,EQG,DF,Torino,26-317,1999.0,14.0,8,0.57,6,0,0,0,2,0,2,0.14,2,0,0,0,0,0
Michele Collocolo,ITA,MF,Cremonese,26-045,1999.0,3.2,4,1.26,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Lorenzo Colombo,ITA,"FW,MF",Genoa,23-290,2002.0,9.6,14,1.46,8,0,0,2,4,0,4,0.42,2,0,0,0,2,0
Pietro Comuzzo,ITA,DF,Fiorentina,20-306,2005.0,7.2,9,1.25,9,0,0,0,0,0,1,0.14,1,0,0,0,0,0
Francisco Conceição,POR,"MF,FW",Juventus,23-009,2002.0,9.9,36,3.64,18,3,9,3,2,1,4,0.4,2,0,2,0,0,0
Maxwel Cornet,CIV,"FW,DF",Genoa,29-087,1996.0,0.9,5,5.84,3,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Edoardo Corvi,ITA,GK,Parma,24-275,2001.0,4.0,2,0.5,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Lassana Coulibaly,MLI,MF,Lecce,29-257,1996.0,13.1,21,1.6,20,0,0,1,0,0,1,0.08,1,0,0,0,0,0
Woyo Coulibaly,MLI,DF,Sassuolo,26-217,1999.0,3.4,5,1.47,5,0,0,0,0,0,1,0.29,1,0,0,0,0,0
Ben Cremaschi,USA,MF,Parma,20-296,2005.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bryan Cristante,ITA,MF,Roma,30-295,1995.0,14.7,34,2.31,27,0,1,5,1,0,3,0.2,1,0,0,2,0,0
Juan Cuadrado,COL,"DF,MF",Pisa,37-211,1988.0,3.6,17,4.68,9,4,1,2,1,0,1,0.28,0,0,0,1,0,0
Patrick Cutrone,ITA,FW,Parma,27-354,1998.0,9.0,15,1.66,7,0,1,5,2,0,0,0.0,0,0,0,0,0,0
Lucas Da Cunha,FRA,MF,Como,24-197,2001.0,10.7,31,2.89,20,7,3,1,0,0,2,0.19,2,0,0,0,0,0
Thijs Dallinga,NED,"FW,MF",Bologna,25-142,2000.0,5.1,14,2.73,11,0,0,2,1,0,4,0.78,3,0,0,0,1,0
Matteo Darmian,ITA,DF,Inter,36-021,1989.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Juan David Cabal,COL,DF,Juventus,24-349,2001.0,1.5,2,1.3,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonathan David,CAN,FW,Juventus,25-343,2000.0,6.9,22,3.2,17,0,1,2,2,0,1,0.15,1,0,0,0,0,0
Keinan Davis,ENG,FW,Udinese,27-313,1998.0,10.1,29,2.88,23,0,4,1,1,0,5,0.5,2,0,2,0,1,0
Kevin De Bruyne,BEL,MF,Napoli,34-178,1991.0,6.3,22,3.49,18,4,0,0,0,0,0,0.0,0,0,0,0,0,0
Charles De Ketelaere,BEL,"MF,FW",Atalanta,24-288,2001.0,10.9,63,5.8,49,0,5,3,5,1,6,0.55,4,0,0,1,0,1
Manuel De Luca,ITA,FW,Cremonese,27-159,1998.0,0.2,1,6.0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Lorenzo De Silvestri,ITA,DF,Bologna,37-214,1988.0,3.0,4,1.32,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Koni De Winter,BEL,DF,Milan,23-194,2002.0,4.2,3,0.72,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Alessandro Deiola,ITA,"MF,DF",Cagliari,30-144,1995.0,9.6,9,0.93,7,1,0,1,0,0,3,0.31,3,0,0,0,0,0
Enrico Del Prato,ITA,DF,Parma,26-043,1999.0,14.5,15,1.03,8,2,0,4,1,0,2,0.14,0,0,0,2,0,0
Fisayo Dele-Bashiru,NGA,MF,Lazio,24-320,2001.0,3.0,4,1.31,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ali Dembélé,FRA,DF,Torino,21-352,2004.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Daniel Denoon,SUI,DF,Pisa,21-329,2004.0,1.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Michele Di Gregorio,ITA,GK,Juventus,28-149,1997.0,14.0,4,0.29,3,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Giovanni Di Lorenzo,ITA,"DF,MF",Napoli,32-141,1993.0,15.0,30,2.0,24,1,1,2,2,0,8,0.53,5,0,1,0,2,0
Alessandro Di Pardo,ITA,DF,Cagliari,26-158,1999.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Boulaye Dia,SEN,"FW,MF",Lazio,29-037,1996.0,8.9,10,1.12,6,0,1,1,1,1,2,0.22,0,0,0,1,0,1
Assane Diao,SEN,FW,Como,20-107,2005.0,3.5,7,2.01,3,1,2,0,1,0,0,0.0,0,0,0,0,0,0
Federico Dimarco,ITA,DF,Inter,28-043,1997.0,11.6,56,4.82,36,17,0,2,0,1,7,0.6,5,2,0,0,0,0
Andy Diouf,FRA,"MF,FW",Inter,22-220,2003.0,0.8,4,5.07,4,0,0,0,0,0,1,1.27,1,0,0,0,0,0
Berat Djimsiti,ALB,DF,Atalanta,32-307,1993.0,12.3,8,0.65,7,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Dodô,BRA,DF,Fiorentina,27-036,1998.0,15.0,43,2.87,30,3,6,1,3,0,5,0.33,4,0,1,0,0,0
Josh Doig,SCO,DF,Sassuolo,23-219,2002.0,11.7,18,1.54,13,4,1,0,0,0,0,0.0,0,0,0,0,0,0
Benjamín Domínguez,ARG,FW,Bologna,22-095,2003.0,2.7,6,2.24,4,0,0,0,2,0,1,0.37,1,0,0,0,0,0
Anastasios Douvikas,GRE,FW,Como,26-143,1999.0,7.5,15,1.99,10,0,0,1,3,1,3,0.4,3,0,0,0,0,0
Artem Dovbyk,UKR,FW,Roma,28-185,1997.0,3.6,12,3.3,11,0,0,1,0,0,1,0.28,1,0,0,0,0,0
Denzel Dumfries,NED,DF,Inter,29-249,1996.0,8.0,15,1.88,9,2,1,2,1,0,0,0.0,0,0,0,0,0,0
Paulo Dybala,ARG,"FW,MF",Roma,32-038,1993.0,6.2,41,6.57,19,14,0,4,4,0,2,0.32,1,1,0,0,0,0
Edin Džeko,BIH,FW,Fiorentina,39-281,1986.0,2.7,4,1.47,1,0,0,2,1,0,0,0.0,0,0,0,0,0,0
Enzo Ebosse,CMR,DF,Hellas Verona,26-287,1999.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Éderson,BRA,MF,Atalanta,26-169,1999.0,9.6,25,2.62,23,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Kingsley Ehizibue,NED,DF,Udinese,30-212,1995.0,6.2,6,0.96,5,0,0,0,1,0,1,0.16,1,0,0,0,0,0
Jeff Ekhator,ITA,FW,Genoa,19-042,2006.0,3.7,6,1.62,4,0,0,0,2,0,0,0.0,0,0,0,0,0,0
Jurgen Ekkelenkamp,NED,MF,Udinese,25-262,2000.0,8.0,19,2.37,15,3,0,0,0,1,1,0.12,1,0,0,0,0,0
Caleb Ekuban,GHA,FW,Genoa,31-275,1994.0,4.9,16,3.26,11,1,0,3,1,0,3,0.61,2,0,0,0,1,0
Mikael Ellertsson,ISL,"DF,FW",Genoa,23-287,2002.0,12.0,22,1.83,13,1,1,3,4,0,1,0.08,1,0,0,0,0,0
Elif Elmas,MKD,"MF,FW",Napoli,26-090,1999.0,5.8,13,2.24,7,4,2,0,0,0,0,0.0,0,0,0,0,0,0
Francesco Esposito,ITA,FW,Inter,20-178,2005.0,5.0,17,3.36,13,0,1,1,2,0,4,0.79,4,0,0,0,0,0
Sebastiano Esposito,ITA,"FW,MF",Cagliari,23-174,2002.0,12.6,44,3.51,30,11,1,1,0,1,5,0.4,3,2,0,0,0,0
Nahuel Estévez,ARG,MF,Parma,30-039,1995.0,6.0,10,1.67,6,4,0,0,0,0,0,0.0,0,0,0,0,0,0
Pervis Estupiñán,ECU,DF,Milan,27-336,1998.0,4.9,10,2.03,8,1,1,0,0,0,1,0.2,1,0,0,0,0,0
Giovanni Fabbian,ITA,MF,Bologna,22-343,2003.0,4.8,10,2.1,7,0,1,1,1,0,1,0.21,1,0,0,0,0,0
Alieu Fadera,GAM,FW,Sassuolo,24-050,2001.0,5.9,17,2.9,9,2,1,1,3,1,2,0.34,1,0,0,0,1,0
Nicolò Fagioli,ITA,MF,Fiorentina,24-314,2001.0,9.2,40,4.36,30,7,0,1,2,0,3,0.33,2,1,0,0,0,0
Wladimiro Falcone,ITA,GK,Lecce,30-255,1995.0,15.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jacopo Fazzini,ITA,"MF,FW",Fiorentina,22-282,2003.0,4.3,13,3.04,10,1,1,0,1,0,0,0.0,0,0,0,0,0,0
Mattia Felici,ITA,"FW,DF",Cagliari,24-250,2001.0,4.6,15,3.28,10,2,2,1,0,0,3,0.66,2,0,1,0,0,0
Evan Ferguson,IRL,FW,Roma,21-065,2004.0,5.9,17,2.87,13,0,1,3,0,0,4,0.68,3,0,0,1,0,0
Lewis Ferguson,SCO,MF,Bologna,26-121,1999.0,7.0,10,1.44,6,3,0,1,0,0,0,0.0,0,0,0,0,0,0
Romano Floriani,ITA,"DF,FW",Cremonese,22-330,2003.0,6.6,9,1.37,7,1,0,0,1,0,1,0.15,0,0,0,0,1,0
Youssouf Fofana,FRA,MF,Milan,26-347,1999.0,11.6,31,2.67,28,0,1,1,1,0,2,0.17,2,0,0,0,0,0
Francesco Folino,ITA,DF,Cremonese,23-334,2002.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Michael Folorunsho,ITA,"MF,FW",Cagliari,27-319,1998.0,14.5,29,2.0,21,0,1,3,4,0,1,0.07,1,0,0,0,0,0
Niccolò Fortini,ITA,"DF,MF",Fiorentina,19-313,2006.0,5.0,8,1.59,4,1,0,0,3,0,0,0.0,0,0,0,0,0,0
Davide Frattesi,ITA,"MF,FW",Inter,26-062,1999.0,2.3,6,2.63,4,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Morten Frendrup,DEN,MF,Genoa,24-260,2001.0,13.6,17,1.25,15,1,0,0,1,0,1,0.07,0,0,0,0,1,0
Martin Frese,DEN,DF,Hellas Verona,27-353,1998.0,11.9,22,1.85,11,8,0,2,0,1,0,0.0,0,0,0,0,0,0
Remo Freuler,SUI,MF,Bologna,33-252,1992.0,7.6,11,1.45,9,2,0,0,0,0,1,0.13,1,0,0,0,0,0
Matteo Gabbia,ITA,DF,Milan,26-063,1999.0,14.7,8,0.55,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Tiago Gabriel,POR,DF,Lecce,20-362,2004.0,14.1,3,0.21,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Gianluca Gaetano,ITA,"MF,FW",Cagliari,25-232,2000.0,6.1,23,3.77,15,3,3,1,1,0,5,0.82,3,1,0,0,1,0
Roberto Gagliardini,ITA,MF,Hellas Verona,31-260,1994.0,8.9,19,2.14,17,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Antonino Gallo,ITA,DF,Lecce,25-352,2000.0,13.4,24,1.79,18,3,1,0,0,2,2,0.15,1,0,1,0,0,0
Federico Gatti,ITA,DF,Juventus,27-182,1998.0,8.6,9,1.04,7,0,0,1,0,1,0,0.0,0,0,0,0,0,0
David de Gea,ESP,GK,Fiorentina,35-046,1990.0,16.0,6,0.37,4,2,0,0,0,0,0,0.0,0,0,0,0,0,0
Daniele Ghilardi,ITA,DF,Roma,22-351,2003.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Andrea Ghion,ITA,"FW,MF",Sassuolo,25-303,2000.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Mario Gila,ESP,DF,Lazio,25-116,2000.0,14.4,9,0.62,7,0,0,2,0,0,0,0.0,0,0,0,0,0,0
Billy Gilmour,SCO,MF,Napoli,24-195,2001.0,4.6,18,3.92,14,1,1,1,1,0,2,0.44,0,0,1,0,1,0
Santiago Giménez,MEX,FW,Milan,24-249,2001.0,6.9,16,2.32,7,0,2,4,3,0,2,0.29,0,0,0,1,1,0
Gvidas Gineitis,LTU,MF,Torino,21-252,2004.0,4.5,13,2.91,12,0,0,0,1,0,1,0.22,1,0,0,0,0,0
Giovane,BRA,FW,Hellas Verona,22-029,2003.0,13.1,53,4.06,27,8,6,5,7,0,6,0.46,2,1,0,1,2,0
Saba Goglichidze,GEO,DF,Udinese,21-181,2004.0,4.7,5,1.07,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0
Edoardo Goldaniga,ITA,DF,Como,32-051,1993.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nicolás González,ARG,"MF,DF",Juventus,27-261,1998.0,0.2,2,9.47,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Robin Gosens,GER,DF,Fiorentina,31-171,1994.0,8.0,13,1.62,9,1,0,2,1,0,1,0.12,0,0,0,1,0,0
Alberto Grassi,ITA,MF,Cremonese,30-291,1995.0,5.6,5,0.9,4,0,0,0,1,0,2,0.36,2,0,0,0,0,0
Albert Grønbaek,DEN,"FW,MF",Genoa,24-214,2001.0,1.1,4,3.5,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Mattéo Guendouzi,FRA,MF,Lazio,26-253,1999.0,13.9,37,2.67,28,0,3,4,1,1,1,0.07,1,0,0,0,0,0
Idrissa Guèye,SEN,"MF,FW",Udinese,19-098,2006.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Miguel Gutiérrez,ESP,"DF,MF",Napoli,24-149,2001.0,3.4,10,2.96,9,0,0,0,0,1,0,0.0,0,0,0,0,0,0
