Player,Nation,Pos,Squad,Age,Born,90s,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
Elia Caprile,ITA,GK,Cagliari,24-120,2001.0,16.0,1,0,0,0,6,0,0,0,0,0,0,0,8,8,2,80.0
Maxence Caqueret,FRA,"MF,FW",Como,25-311,2000.0,6.6,1,0,0,9,12,1,14,7,13,0,0,0,29,2,4,33.3
Antonio Caracciolo,ITA,DF,Pisa,35-176,1990.0,15.9,3,0,0,18,5,0,0,24,20,0,1,0,58,29,22,56.9
Valentin Carboni,ARG,"MF,FW",Genoa,20-293,2005.0,4.0,2,0,0,11,5,0,8,2,8,0,1,0,25,3,5,37.5
Diego Carlos,BRA,DF,Como,32-283,1993.0,10.4,4,0,0,14,4,1,1,7,7,0,0,0,27,25,19,56.8
Marco Carnesecchi,ITA,GK,Atalanta,25-175,2000.0,16.0,0,0,0,1,3,0,0,0,0,0,1,0,20,7,0,100.0
Cesare Casadei,ITA,MF,Torino,22-347,2003.0,12.6,4,0,0,32,11,0,2,6,11,0,1,0,49,58,27,68.2
Nicolò Casale,ITA,DF,Bologna,27-312,1998.0,2.6,0,0,0,4,2,0,0,3,1,0,0,0,12,11,5,68.8
Valentín Castellanos,ARG,FW,Lazio,27-081,1998.0,7.5,2,0,0,9,18,4,6,3,3,0,0,0,11,14,13,51.9
Santiago Castro,ARG,FW,Bologna,21-085,2004.0,9.8,1,0,0,19,15,4,2,0,4,0,0,0,15,16,23,41.0
Danilo Cataldi,ITA,MF,Lazio,31-139,1994.0,11.8,2,0,0,15,7,0,18,12,11,0,0,0,48,9,6,60.0
Nicolò Cavuoti,ITA,"MF,DF",Cagliari,22-263,2003.0,0.2,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,100.0
Federico Ceccherini,ITA,DF,Cremonese,33-226,1992.0,2.5,0,1,0,3,3,0,2,5,0,0,0,0,8,7,6,53.8
Zeki Çelik,TUR,DF,Roma,28-309,1997.0,11.6,1,1,0,16,6,2,29,6,11,0,0,0,43,19,13,59.4
Fallou Cham,GAM,DF,Hellas Verona,19-312,2006.0,2.4,0,0,0,6,5,1,9,4,10,0,0,0,6,2,2,50.0
Walid Cheddira,MAR,FW,Sassuolo,27-335,1998.0,2.0,1,0,0,3,8,1,3,0,0,0,0,0,10,6,7,46.2
Samuel Chukwueze,NGA,FW,Milan,26-215,1999.0,0.3,0,0,0,0,3,0,3,0,0,0,0,0,1,0,0,
Alessandro Circati,AUS,DF,Parma,22-074,2003.0,9.4,0,0,0,7,6,0,0,10,6,0,0,0,36,28,14,66.7
Saúl Coco,EQG,DF,Torino,26-317,1999.0,14.0,1,0,0,20,21,0,1,19,17,2,1,0,30,30,29,50.8
Michele Collocolo,ITA,MF,Cremonese,26-045,1999.0,3.2,1,0,0,2,2,0,5,1,3,0,0,0,11,3,3,50.0
Lorenzo Colombo,ITA,"FW,MF",Genoa,23-290,2002.0,9.6,1,0,0,18,23,0,5,0,5,1,1,0,22,20,43,31.7
Pietro Comuzzo,ITA,DF,Fiorentina,20-306,2005.0,7.2,0,0,0,10,1,0,0,13,8,0,1,0,27,18,7,72.0
Francisco Conceição,POR,"MF,FW",Juventus,23-009,2002.0,9.9,1,0,0,17,17,0,34,3,8,0,0,0,42,2,10,16.7
Maxwel Cornet,CIV,"FW,DF",Genoa,29-087,1996.0,0.9,0,0,0,3,1,1,7,0,1,0,0,0,2,2,2,50.0
Edoardo Corvi,ITA,GK,Parma,24-275,2001.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,100.0
Lassana Coulibaly,MLI,MF,Lecce,29-257,1996.0,13.1,3,0,0,17,16,0,6,1,8,0,0,0,58,14,17,45.2
Woyo Coulibaly,MLI,DF,Sassuolo,26-217,1999.0,3.4,0,0,0,7,4,0,4,3,4,0,0,0,11,1,2,33.3
Ben Cremaschi,USA,MF,Parma,20-296,2005.0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0
Bryan Cristante,ITA,MF,Roma,30-295,1995.0,14.7,4,0,0,22,3,0,7,9,14,0,0,0,83,26,44,37.1
Juan Cuadrado,COL,"DF,MF",Pisa,37-211,1988.0,3.6,2,0,0,4,8,0,18,2,7,0,0,0,20,1,3,25.0
Patrick Cutrone,ITA,FW,Parma,27-354,1998.0,9.0,0,0,0,5,14,8,12,3,1,0,0,0,21,9,17,34.6
Lucas Da Cunha,FRA,MF,Como,24-197,2001.0,10.7,1,0,0,11,8,0,31,4,8,0,0,0,49,6,8,42.9
Thijs Dallinga,NED,"FW,MF",Bologna,25-142,2000.0,5.1,1,0,0,14,6,2,4,0,3,1,0,0,10,13,15,46.4
Matteo Darmian,ITA,DF,Inter,36-021,1989.0,0.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,
Juan David Cabal,COL,DF,Juventus,24-349,2001.0,1.5,1,0,0,2,0,2,0,1,2,0,0,0,8,2,4,33.3
Jonathan David,CAN,FW,Juventus,25-343,2000.0,6.9,0,0,0,7,9,2,3,1,1,0,0,0,25,7,15,31.8
Keinan Davis,ENG,FW,Udinese,27-313,1998.0,10.1,3,0,0,20,22,5,2,0,2,1,0,0,26,32,32,50.0
Kevin De Bruyne,BEL,MF,Napoli,34-178,1991.0,6.3,1,0,0,5,2,1,25,5,4,0,0,0,23,2,6,25.0
Charles De Ketelaere,BEL,"MF,FW",Atalanta,24-288,2001.0,10.9,2,0,0,10,18,1,32,1,5,0,0,0,47,10,14,41.7
Manuel De Luca,ITA,FW,Cremonese,27-159,1998.0,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,25.0
Lorenzo De Silvestri,ITA,DF,Bologna,37-214,1988.0,3.0,2,0,0,5,1,0,3,3,0,0,0,0,7,2,1,66.7
Koni De Winter,BEL,DF,Milan,23-194,2002.0,4.2,0,0,0,10,2,0,2,1,2,0,1,0,14,14,2,87.5
Alessandro Deiola,ITA,"MF,DF",Cagliari,30-144,1995.0,9.6,3,0,0,17,9,3,1,9,15,0,0,0,32,7,12,36.8
Enrico Del Prato,ITA,DF,Parma,26-043,1999.0,14.5,3,0,0,9,7,1,5,8,13,0,0,0,36,18,16,52.9
Fisayo Dele-Bashiru,NGA,MF,Lazio,24-320,2001.0,3.0,0,0,0,1,0,2,0,1,4,0,0,0,13,1,4,20.0
Ali Dembélé,FRA,DF,Torino,21-352,2004.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Daniel Denoon,SUI,DF,Pisa,21-329,2004.0,1.4,1,0,0,4,3,0,0,1,2,0,0,0,4,0,2,0.0
Michele Di Gregorio,ITA,GK,Juventus,28-149,1997.0,14.0,1,0,0,0,3,0,0,0,0,0,0,0,12,1,0,100.0
Giovanni Di Lorenzo,ITA,"DF,MF",Napoli,32-141,1993.0,15.0,1,0,0,23,10,0,18,5,20,2,0,0,52,23,14,62.2
Alessandro Di Pardo,ITA,DF,Cagliari,26-158,1999.0,0.6,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0.0
Boulaye Dia,SEN,"FW,MF",Lazio,29-037,1996.0,8.9,0,0,0,11,8,1,0,1,6,0,0,0,18,8,22,26.7
Assane Diao,SEN,FW,Como,20-107,2005.0,3.5,0,0,0,5,11,0,6,1,0,0,0,0,13,0,4,0.0
Federico Dimarco,ITA,DF,Inter,28-043,1997.0,11.6,1,0,0,15,9,2,116,12,15,0,0,0,38,1,8,11.1
Andy Diouf,FRA,"MF,FW",Inter,22-220,2003.0,0.8,0,0,0,0,1,1,2,1,1,0,0,0,4,2,1,66.7
Berat Djimsiti,ALB,DF,Atalanta,32-307,1993.0,12.3,1,0,0,9,3,0,2,10,9,0,0,0,44,42,30,58.3
Dodô,BRA,DF,Fiorentina,27-036,1998.0,15.0,2,0,0,8,27,1,66,10,7,0,0,0,64,6,8,42.9
Josh Doig,SCO,DF,Sassuolo,23-219,2002.0,11.7,4,0,0,11,11,0,19,17,14,0,1,0,35,19,15,55.9
Benjamín Domínguez,ARG,FW,Bologna,22-095,2003.0,2.7,0,0,0,3,7,3,2,2,1,0,0,0,13,2,6,25.0
Anastasios Douvikas,GRE,FW,Como,26-143,1999.0,7.5,0,0,0,9,19,0,0,2,5,0,0,0,10,14,18,43.8
Artem Dovbyk,UKR,FW,Roma,28-185,1997.0,3.6,0,0,0,10,4,3,0,1,2,0,0,0,4,14,7,66.7
Denzel Dumfries,NED,DF,Inter,29-249,1996.0,8.0,1,0,0,12,6,1,22,4,6,0,1,0,21,15,14,51.7
Paulo Dybala,ARG,"FW,MF",Roma,32-038,1993.0,6.2,0,0,0,5,11,0,43,1,1,0,0,0,20,6,6,50.0
Edin Džeko,BIH,FW,Fiorentina,39-281,1986.0,2.7,1,0,0,2,5,0,1,1,1,0,0,0,1,18,9,66.7
Enzo Ebosse,CMR,DF,Hellas Verona,26-287,1999.0,0.6,1,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0.0
Éderson,BRA,MF,Atalanta,26-169,1999.0,9.6,1,0,0,16,15,0,6,7,10,0,0,0,59,5,12,29.4
Kingsley Ehizibue,NED,DF,Udinese,30-212,1995.0,6.2,1,0,0,12,10,0,19,3,6,0,1,0,24,3,6,33.3
Jeff Ekhator,ITA,FW,Genoa,19-042,2006.0,3.7,3,0,0,8,11,5,3,1,1,1,0,0,7,9,21,30.0
Jurgen Ekkelenkamp,NED,MF,Udinese,25-262,2000.0,8.0,0,0,0,9,5,0,18,5,12,0,0,0,31,5,10,33.3
Caleb Ekuban,GHA,FW,Genoa,31-275,1994.0,4.9,0,0,0,7,17,2,4,3,0,0,0,0,18,13,8,61.9
Mikael Ellertsson,ISL,"DF,FW",Genoa,23-287,2002.0,12.0,1,0,0,11,19,1,13,7,8,0,0,0,29,6,12,33.3
Elif Elmas,MKD,"MF,FW",Napoli,26-090,1999.0,5.8,1,0,0,4,3,1,12,3,6,0,0,0,23,1,2,33.3
Francesco Esposito,ITA,FW,Inter,20-178,2005.0,5.0,1,0,0,12,21,0,0,2,0,0,0,0,10,16,14,53.3
Sebastiano Esposito,ITA,"FW,MF",Cagliari,23-174,2002.0,12.6,4,0,0,22,23,3,47,4,13,0,0,0,34,13,11,54.2
Nahuel Estévez,ARG,MF,Parma,30-039,1995.0,6.0,2,0,0,6,7,0,17,2,5,0,0,0,22,19,7,73.1
Pervis Estupiñán,ECU,DF,Milan,27-336,1998.0,4.9,1,1,0,5,5,5,6,6,4,0,1,0,21,1,3,25.0
Giovanni Fabbian,ITA,MF,Bologna,22-343,2003.0,4.8,0,0,0,8,14,2,3,2,0,0,0,0,17,8,5,61.5
Alieu Fadera,GAM,FW,Sassuolo,24-050,2001.0,5.9,2,0,0,22,23,3,16,2,16,2,1,0,32,5,9,35.7
Nicolò Fagioli,ITA,MF,Fiorentina,24-314,2001.0,9.2,2,0,0,8,11,0,35,5,8,0,0,0,49,0,1,0.0
Wladimiro Falcone,ITA,GK,Lecce,30-255,1995.0,15.0,1,0,0,0,4,0,0,0,1,0,0,0,23,5,0,100.0
Jacopo Fazzini,ITA,"MF,FW",Fiorentina,22-282,2003.0,4.3,0,0,0,4,10,0,5,4,5,0,0,0,19,4,11,26.7
Mattia Felici,ITA,"FW,DF",Cagliari,24-250,2001.0,4.6,3,0,0,10,6,0,23,5,6,0,0,0,15,1,4,20.0
Evan Ferguson,IRL,FW,Roma,21-065,2004.0,5.9,1,0,0,8,7,2,2,1,2,0,0,0,11,9,25,26.5
Lewis Ferguson,SCO,MF,Bologna,26-121,1999.0,7.0,1,0,0,16,11,1,9,4,4,0,1,0,23,9,13,40.9
Romano Floriani,ITA,"DF,FW",Cremonese,22-330,2003.0,6.6,2,0,0,9,4,1,17,4,5,1,0,0,22,13,11,54.2
Youssouf Fofana,FRA,MF,Milan,26-347,1999.0,11.6,3,0,0,15,7,0,5,5,8,0,1,0,44,7,15,31.8
Francesco Folino,ITA,DF,Cremonese,23-334,2002.0,1.2,0,0,0,5,2,0,0,0,1,0,0,0,7,6,2,75.0
Michael Folorunsho,ITA,"MF,FW",Cagliari,27-319,1998.0,14.5,3,0,0,24,31,6,17,6,8,0,0,0,45,20,23,46.5
Niccolò Fortini,ITA,"DF,MF",Fiorentina,19-313,2006.0,5.0,0,0,0,5,15,0,25,3,9,0,0,0,26,3,5,37.5
Davide Frattesi,ITA,"MF,FW",Inter,26-062,1999.0,2.3,0,0,0,2,5,1,0,0,3,0,0,0,5,3,3,50.0
Morten Frendrup,DEN,MF,Genoa,24-260,2001.0,13.6,1,0,0,22,16,0,3,18,28,0,0,0,57,15,13,53.6
Martin Frese,DEN,DF,Hellas Verona,27-353,1998.0,11.9,5,0,0,21,7,1,34,10,22,0,0,1,23,22,8,73.3
Remo Freuler,SUI,MF,Bologna,33-252,1992.0,7.6,2,0,0,8,8,0,4,4,18,0,0,0,28,3,10,23.1
Matteo Gabbia,ITA,DF,Milan,26-063,1999.0,14.7,2,0,0,11,5,0,1,7,6,0,0,0,36,41,12,77.4
Tiago Gabriel,POR,DF,Lecce,20-362,2004.0,14.1,1,0,0,13,13,0,1,17,20,0,1,0,35,59,24,71.1
Gianluca Gaetano,ITA,"MF,FW",Cagliari,25-232,2000.0,6.1,3,0,0,10,10,0,14,5,2,0,0,0,28,5,2,71.4
Roberto Gagliardini,ITA,MF,Hellas Verona,31-260,1994.0,8.9,4,0,0,20,9,0,5,19,14,0,0,0,43,21,11,65.6
Antonino Gallo,ITA,DF,Lecce,25-352,2000.0,13.4,2,0,0,4,6,0,48,6,17,0,0,0,58,15,8,65.2
Federico Gatti,ITA,DF,Juventus,27-182,1998.0,8.6,3,0,0,12,6,0,1,7,6,0,0,0,33,18,7,72.0
David de Gea,ESP,GK,Fiorentina,35-046,1990.0,16.0,0,0,0,0,3,0,0,0,0,0,0,0,23,3,1,75.0
Daniele Ghilardi,ITA,DF,Roma,22-351,2003.0,0.3,0,0,0,2,0,0,1,1,0,0,0,0,3,0,0,
Andrea Ghion,ITA,"FW,MF",Sassuolo,25-303,2000.0,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
Mario Gila,ESP,DF,Lazio,25-116,2000.0,14.4,3,1,0,10,13,0,1,15,14,0,0,0,69,31,20,60.8
Billy Gilmour,SCO,MF,Napoli,24-195,2001.0,4.6,1,0,0,5,6,0,2,7,2,0,0,0,29,3,6,33.3
Santiago Giménez,MEX,FW,Milan,24-249,2001.0,6.9,1,0,0,7,10,6,1,1,4,2,0,0,11,4,8,33.3
Gvidas Gineitis,LTU,MF,Torino,21-252,2004.0,4.5,0,0,0,14,13,0,15,4,8,0,0,0,17,5,5,50.0
Giovane,BRA,FW,Hellas Verona,22-029,2003.0,13.1,2,0,0,15,13,6,34,3,4,0,0,0,47,29,78,27.1
Saba Goglichidze,GEO,DF,Udinese,21-181,2004.0,4.7,2,0,0,5,4,0,2,8,8,0,2,0,13,5,5,50.0
Edoardo Goldaniga,ITA,DF,Como,32-051,1993.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Nicolás González,ARG,"MF,DF",Juventus,27-261,1998.0,0.2,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,100.0
Robin Gosens,GER,DF,Fiorentina,31-171,1994.0,8.0,1,0,0,7,9,2,17,7,5,0,0,0,15,16,25,39.0
Alberto Grassi,ITA,MF,Cremonese,30-291,1995.0,5.6,3,0,0,3,10,0,0,10,4,0,1,0,32,5,5,50.0
Albert Grønbaek,DEN,"FW,MF",Genoa,24-214,2001.0,1.1,1,0,0,1,1,0,1,0,2,0,0,0,2,1,1,50.0
Mattéo Guendouzi,FRA,MF,Lazio,26-253,1999.0,13.9,5,1,0,15,19,0,16,10,7,0,0,0,57,5,4,55.6
Idrissa Guèye,SEN,"MF,FW",Udinese,19-098,2006.0,0.5,0,0,0,2,2,1,1,0,0,0,0,0,1,1,0,100.0
Miguel Gutiérrez,ESP,"DF,MF",Napoli,24-149,2001.0,3.4,0,0,0,3,7,0,11,4,5,0,0,0,20,3,2,60.0
Albert Guðmundsson,ISL,"FW,MF",Fiorentina,28-191,1997.0,9.9,3,0,0,15,9,3,16,0,1,0,0,0,31,2,6,25.0
Abdou Harroui,NED,"MF,FW",Hellas Verona,27-344,1998.0,1.6,0,0,0,4,1,0,5,0,3,0,0,0,8,0,3,0.0
Torbjørn Heggem,NOR,DF,Bologna,26-345,1999.0,12.2,0,1,0,20,5,0,1,10,12,0,0,0,36,18,27,40.0
Luis Henrique,BRA,DF,Inter,24-009,2001.0,5.0,0,0,0,1,0,1,7,2,2,0,0,0,31,0,1,0.0
Mario Hermoso,ESP,DF,Roma,30-188,1995.0,10.3,4,0,0,17,5,0,6,12,5,0,0,0,43,19,10,65.5
Hernani,BRA,"MF,DF",Parma,31-271,1994.0,0.8,0,0,0,2,3,1,2,1,0,0,0,0,5,2,1,66.7
