Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Jonathan David,CAN,FW,Juventus,25-343,2000.0,6.9,1,11,4,36.4,1.6,0.58,0.09,0.25,10.3,0,0,0,1.3,1.3,0.12,-0.3,-0.3
Keinan Davis,ENG,FW,Udinese,27-313,1998.0,10.1,4,23,8,34.8,2.29,0.8,0.09,0.25,14.8,0,2,2,4.8,3.2,0.14,-0.8,-1.2
Kevin De Bruyne,BEL,MF,Napoli,34-178,1991.0,6.3,4,13,4,30.8,2.07,0.64,0.08,0.25,25.6,3,3,3,3.3,0.9,0.07,0.7,0.1
Charles De Ketelaere,BEL,"MF,FW",Atalanta,24-288,2001.0,10.9,2,25,10,40.0,2.3,0.92,0.08,0.2,16.0,0,0,0,2.2,2.2,0.09,-0.2,-0.2
Manuel De Luca,ITA,FW,Cremonese,27-159,1998.0,0.2,1,1,1,100.0,5.63,5.63,0.0,0.0,31.6,0,1,1,1.1,0.3,0.26,-0.1,-0.3
Lorenzo De Silvestri,ITA,DF,Bologna,37-214,1988.0,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Koni De Winter,BEL,DF,Milan,23-194,2002.0,4.2,0,2,0,0.0,0.48,0.0,0.0,,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Alessandro Deiola,ITA,"MF,DF",Cagliari,30-144,1995.0,9.6,0,6,3,50.0,0.62,0.31,0.0,0.0,20.2,1,0,0,0.3,0.3,0.05,-0.3,-0.3
Enrico Del Prato,ITA,DF,Parma,26-043,1999.0,14.5,1,13,7,53.8,0.9,0.48,0.08,0.14,9.9,0,0,0,1.7,1.7,0.13,-0.7,-0.7
Fisayo Dele-Bashiru,NGA,MF,Lazio,24-320,2001.0,3.0,0,1,0,0.0,0.33,0.0,0.0,,16.7,0,0,0,0.0,0.0,0.04,0.0,0.0
Ali Dembélé,FRA,DF,Torino,21-352,2004.0,0.1,0,1,0,0.0,6.92,0.0,0.0,,12.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
Daniel Denoon,SUI,DF,Pisa,21-329,2004.0,1.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Michele Di Gregorio,ITA,GK,Juventus,28-149,1997.0,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Giovanni Di Lorenzo,ITA,"DF,MF",Napoli,32-141,1993.0,15.0,0,14,7,50.0,0.93,0.47,0.0,0.0,10.8,0,0,0,1.2,1.2,0.08,-1.2,-1.2
Alessandro Di Pardo,ITA,DF,Cagliari,26-158,1999.0,0.6,0,1,0,0.0,1.67,0.0,0.0,,8.4,0,0,0,0.2,0.2,0.16,-0.2,-0.2
Boulaye Dia,SEN,"FW,MF",Lazio,29-037,1996.0,8.9,1,8,4,50.0,0.9,0.45,0.13,0.25,11.0,0,0,0,1.9,1.9,0.24,-0.9,-0.9
Assane Diao,SEN,FW,Como,20-107,2005.0,3.5,0,5,1,20.0,1.43,0.29,0.0,0.0,24.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3
Federico Dimarco,ITA,DF,Inter,28-043,1997.0,11.6,2,21,7,33.3,1.81,0.6,0.1,0.29,19.1,2,0,0,1.1,1.1,0.05,0.9,0.9
Andy Diouf,FRA,"MF,FW",Inter,22-220,2003.0,0.8,0,1,1,100.0,1.27,1.27,0.0,0.0,28.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Berat Djimsiti,ALB,DF,Atalanta,32-307,1993.0,12.3,0,7,0,0.0,0.57,0.0,0.0,,8.9,0,0,0,0.9,0.9,0.13,-0.9,-0.9
Dodô,BRA,DF,Fiorentina,27-036,1998.0,15.0,0,15,1,6.7,1.0,0.07,0.0,0.0,18.2,0,0,0,1.0,1.0,0.07,-1.0,-1.0
Josh Doig,SCO,DF,Sassuolo,23-219,2002.0,11.7,0,5,2,40.0,0.43,0.17,0.0,0.0,22.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Benjamín Domínguez,ARG,FW,Bologna,22-095,2003.0,2.7,0,5,1,20.0,1.87,0.37,0.0,0.0,18.4,0,0,0,0.4,0.4,0.09,-0.4,-0.4
Anastasios Douvikas,GRE,FW,Como,26-143,1999.0,7.5,3,18,8,44.4,2.39,1.06,0.17,0.38,12.4,0,0,0,2.2,2.2,0.12,0.8,0.8
Artem Dovbyk,UKR,FW,Roma,28-185,1997.0,3.6,2,9,4,44.4,2.48,1.1,0.22,0.5,9.5,0,0,0,2.0,2.0,0.23,0.0,0.0
Denzel Dumfries,NED,DF,Inter,29-249,1996.0,8.0,1,9,3,33.3,1.13,0.38,0.11,0.33,11.8,0,0,0,1.5,1.5,0.16,-0.5,-0.5
Paulo Dybala,ARG,"FW,MF",Roma,32-038,1993.0,6.2,1,19,8,42.1,3.04,1.28,0.05,0.13,20.0,4,0,1,2.5,1.8,0.09,-1.5,-0.8
Edin Džeko,BIH,FW,Fiorentina,39-281,1986.0,2.7,0,4,1,25.0,1.48,0.37,0.0,0.0,11.3,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Enzo Ebosse,CMR,DF,Hellas Verona,26-287,1999.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Éderson,BRA,MF,Atalanta,26-169,1999.0,9.6,0,13,4,30.8,1.36,0.42,0.0,0.0,19.4,0,0,0,0.9,0.9,0.07,-0.9,-0.9
Kingsley Ehizibue,NED,DF,Udinese,30-212,1995.0,6.2,0,1,0,0.0,0.16,0.0,0.0,,13.7,0,0,0,0.1,0.1,0.12,-0.1,-0.1
Jeff Ekhator,ITA,FW,Genoa,19-042,2006.0,3.7,1,9,2,22.2,2.43,0.54,0.11,0.5,14.4,0,0,0,1.5,1.5,0.16,-0.5,-0.5
Jurgen Ekkelenkamp,NED,MF,Udinese,25-262,2000.0,8.0,1,11,6,54.5,1.37,0.75,0.09,0.17,23.1,2,0,0,1.3,1.3,0.11,-0.3,-0.3
Caleb Ekuban,GHA,FW,Genoa,31-275,1994.0,4.9,1,13,4,30.8,2.65,0.81,0.08,0.25,14.4,0,0,0,1.4,1.4,0.1,-0.4,-0.4
Mikael Ellertsson,ISL,"DF,FW",Genoa,23-287,2002.0,12.0,1,12,5,41.7,1.0,0.42,0.08,0.2,16.8,0,0,0,1.6,1.6,0.13,-0.6,-0.6
Elif Elmas,MKD,"MF,FW",Napoli,26-090,1999.0,5.8,0,8,3,37.5,1.37,0.52,0.0,0.0,17.8,0,0,0,0.8,0.8,0.1,-0.8,-0.8
Francesco Esposito,ITA,FW,Inter,20-178,2005.0,5.0,1,16,6,37.5,3.17,1.19,0.06,0.17,11.6,0,0,0,1.9,1.9,0.12,-0.9,-0.9
Sebastiano Esposito,ITA,"FW,MF",Cagliari,23-174,2002.0,12.6,3,23,5,21.7,1.83,0.4,0.13,0.6,20.4,3,0,0,1.8,1.8,0.08,1.2,1.2
Nahuel Estévez,ARG,MF,Parma,30-039,1995.0,6.0,0,7,1,14.3,1.17,0.17,0.0,0.0,19.6,0,0,0,0.5,0.5,0.08,-0.5,-0.5
Pervis Estupiñán,ECU,DF,Milan,27-336,1998.0,4.9,0,5,0,0.0,1.01,0.0,0.0,,23.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1
