Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
1,Brenden Aaronson,us USA,MF,Leeds United,23,2000,39.5,1293,1249,31,10,12,1,61,4,16,7,6,0,1028,13,37,Matches
2,Thelo Aasgaard,no NOR,"MF,FW",Luton Town,22,2002,16.8,455,423,31,1,2,2,27,5,6,4,1,0,328,1,11,Matches
3,James Abankwah,ie IRL,DF,Watford,20,2004,15.4,925,862,62,23,1,4,4,29,0,0,0,0,780,1,9,Matches
4,Salis Abdul Samed,gh GHA,MF,Sunderland,24,2000,3.1,162,157,4,2,0,0,0,0,0,0,0,0,145,1,4,Matches
5,Azeem Abdulai,sct SCO,"FW,MF",Swansea City,21,2002,3.9,143,140,3,0,0,1,18,2,1,0,0,0,102,0,7,Matches
6,Ebou Adams,gm GAM,MF,Derby County,28,1996,42.1,1296,1253,35,4,0,8,30,22,0,0,0,0,914,8,45,Matches
7,Elijah Adebayo,eng ENG,FW,Luton Town,26,1998,26.9,313,295,17,0,0,0,10,5,0,0,0,0,219,1,12,Matches
8,Michael Adu-Poku,eng ENG,FW,Watford,18,2005,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
9,Enock Agyei,be BEL,"FW,MF",Burnley,19,2005,0.6,29,28,1,0,1,1,3,0,1,1,0,0,22,0,1,Matches
10,Anel Ahmedhodžić,ba BIH,DF,Sheffield Utd,25,1999,34.8,1801,1724,77,44,2,3,7,7,0,0,0,0,1617,0,12,Matches
