Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG
Finn Azaz,IRL,"MF,FW",Middlesbrough,23.0,2000.0,45,43,3544,39.4,12,11,23,12,0,0,6,0,9.5,9.5,9.7,19.2,94,236,290,0.3,0.28,0.58,0.3,0.58,0.24,0.25,0.49,0.24,0.49
Femi Azeez,ENG,FW,Millwall,23.0,2001.0,34,21,1906,21.2,2,5,7,2,0,0,4,0,4.8,4.8,2.1,6.9,81,61,161,0.09,0.24,0.33,0.09,0.33,0.23,0.1,0.32,0.23,0.32
Kwadwo Baah,ENG,"MF,FW",Watford,21.0,2003.0,27,16,1459,16.2,4,3,7,4,0,0,5,1,3.2,3.2,3.0,6.2,80,17,105,0.25,0.19,0.43,0.25,0.43,0.2,0.18,0.38,0.2,0.38
Daniel Bachmann,AUT,GK,Watford,30.0,1994.0,22,22,1902,21.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Bagan,IRL,DF,Cardiff City,24.0,2000.0,31,17,1612,17.9,0,1,1,0,0,0,4,1,0.2,0.2,0.5,0.7,13,44,20,0.0,0.06,0.06,0.0,0.06,0.01,0.03,0.04,0.01,0.04
Michael Baidoo,GHA,"MF,FW",Plymouth Argyle,25.0,1999.0,11,4,452,5.0,0,0,0,0,0,0,0,0,0.4,0.4,0.3,0.7,10,14,25,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.14,0.08,0.14
Lewis Baker,ENG,MF,Stoke City,29.0,1995.0,19,16,1475,16.4,6,2,8,4,2,2,3,0,3.8,2.2,1.9,4.1,19,57,50,0.37,0.12,0.49,0.24,0.37,0.23,0.12,0.35,0.13,0.25
Lewis Baker,ENG,"MF,FW",Blackburn,29.0,1995.0,13,7,596,6.6,1,0,1,1,0,0,2,0,0.9,0.9,0.4,1.3,7,15,7,0.15,0.0,0.15,0.15,0.15,0.14,0.06,0.2,0.14,0.2
Daniel Ballard,NIR,DF,Sunderland,24.0,1999.0,20,12,1127,12.5,2,1,3,2,0,0,3,0,1.4,1.4,0.3,1.7,8,51,5,0.16,0.08,0.24,0.16,0.24,0.11,0.03,0.13,0.11,0.13
Patrick Bamford,ENG,FW,Leeds United,30.0,1993.0,17,0,252,2.8,0,0,0,0,0,0,0,0,2.2,2.2,0.2,2.3,3,7,18,0.0,0.0,0.0,0.0,0.0,0.79,0.06,0.84,0.79,0.84
Raees Bangura-Williams,,"FW,MF",Millwall,,,10,7,608,6.8,0,3,3,0,0,0,2,0,1.1,1.1,0.4,1.5,8,17,26,0.0,0.44,0.44,0.0,0.44,0.16,0.07,0.22,0.16,0.22
Tamer Bani Odeh,JOR,"MF,FW",West Brom,20.0,2003.0,4,0,53,0.6,0,1,1,0,0,0,1,0,0.1,0.1,0.9,1.0,0,6,6,0.0,1.7,1.7,0.0,1.7,0.24,1.46,1.69,0.24,1.69
Barry Bannan,SCO,MF,Sheffield Weds,34.0,1989.0,41,40,3461,38.5,4,5,9,4,0,0,7,0,2.6,2.6,6.5,9.1,40,324,61,0.1,0.13,0.23,0.1,0.23,0.07,0.17,0.24,0.07,0.24
Jamal Baptiste,ENG,DF,Sheffield Utd,20.0,2003.0,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shandon Baptiste,GRN,MF,Luton Town,26.0,1998.0,16,7,717,8.0,1,0,1,1,0,0,2,0,0.9,0.9,1.5,2.4,9,34,16,0.13,0.0,0.13,0.13,0.13,0.11,0.19,0.31,0.11,0.31
Tom Barkhuizen,ENG,"FW,MF",Derby County,31.0,1993.0,19,2,404,4.5,0,0,0,0,0,0,2,0,0.7,0.7,0.2,0.8,13,8,33,0.0,0.0,0.0,0.0,0.0,0.15,0.04,0.19,0.15,0.19
Daniel Barlaser,TUR,MF,Middlesbrough,27.0,1997.0,23,12,1155,12.8,1,1,2,1,0,0,2,0,0.3,0.3,2.4,2.7,11,83,22,0.08,0.08,0.16,0.08,0.16,0.03,0.19,0.21,0.03,0.21
Ashley Barnes,ENG,"FW,MF",Norwich City,34.0,1989.0,8,1,173,1.9,0,0,0,0,0,0,1,0,0.3,0.3,0.0,0.3,0,8,6,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Ashley Barnes,ENG,"FW,MF",Burnley,34.0,1989.0,13,1,134,1.5,1,1,2,1,0,0,1,0,0.9,0.9,0.3,1.2,1,3,5,0.67,0.67,1.34,0.67,1.34,0.61,0.23,0.84,0.61,0.84
Louie Barry,ENG,"FW,MF",Hull City,21.0,2003.0,4,2,165,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,7,3,14,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.14,0.1,0.14
Kyle Bartley,ENG,DF,West Brom,33.0,1991.0,31,30,2610,29.0,0,0,0,0,0,0,5,1,1.9,1.9,1.0,2.9,7,66,3,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.1,0.06,0.1
Norman Bassette,BEL,FW,Coventry City,19.0,2004.0,25,11,907,10.1,2,0,2,2,0,0,5,0,4.9,4.9,0.2,5.1,11,6,46,0.2,0.0,0.2,0.2,0.2,0.48,0.02,0.5,0.48,0.5
Danny Batth,ENG,DF,Blackburn,33.0,1990.0,37,34,3009,33.4,2,0,2,2,0,0,5,0,2.1,2.1,0.8,2.9,4,59,6,0.06,0.0,0.06,0.06,0.06,0.06,0.02,0.09,0.06,0.09
Patrick Bauer,GER,DF,Preston,31.0,1992.0,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vakoun Bayo,CIV,FW,Watford,27.0,1997.0,41,25,2242,24.9,10,0,10,9,1,1,5,1,13.1,12.3,0.8,13.1,19,22,97,0.4,0.0,0.4,0.36,0.36,0.53,0.03,0.56,0.49,0.53
James Beadle,ENG,GK,Sheffield Weds,20.0,2004.0,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Owen Beck,WAL,"DF,FW",Blackburn,21.0,2002.0,24,21,1874,20.8,1,0,1,1,0,0,3,1,1.1,1.1,1.4,2.6,32,37,62,0.05,0.0,0.05,0.05,0.05,0.05,0.07,0.12,0.05,0.12
Chris Bedia,CIV,FW,Hull City,28.0,1996.0,21,9,921,10.2,3,0,3,2,1,1,0,0,4.7,4.0,0.7,4.6,6,9,29,0.29,0.0,0.29,0.2,0.2,0.46,0.07,0.53,0.39,0.45
Amari'i Bell,JAM,DF,Luton Town,30.0,1994.0,31,31,2706,30.1,0,0,0,0,0,0,1,0,0.2,0.2,0.8,1.0,39,141,37,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03
Sam Bell,ENG,"FW,DF",Bristol City,22.0,2002.0,20,0,440,4.9,0,0,0,0,0,0,0,0,1.6,1.6,0.5,2.1,8,6,58,0.0,0.0,0.0,0.0,0.0,0.32,0.11,0.42,0.32,0.42
Jobe Bellingham,ENG,MF,Sunderland,18.0,2005.0,40,39,3507,39.0,4,3,7,4,0,0,10,1,3.0,3.0,2.9,5.9,52,193,103,0.1,0.08,0.18,0.1,0.18,0.08,0.07,0.15,0.08,0.15
Bachir Belloumi,ALG,"FW,MF",Hull City,22.0,2002.0,10,10,815,9.1,2,2,4,2,0,0,1,0,2.4,2.4,2.3,4.6,36,42,99,0.22,0.22,0.44,0.22,0.44,0.26,0.25,0.51,0.26,0.51
Anis Ben Slimane,TUN,MF,Norwich City,23.0,2001.0,33,25,2091,23.2,2,2,4,2,0,0,6,0,2.1,2.1,2.7,4.8,29,90,76,0.09,0.09,0.17,0.09,0.17,0.09,0.12,0.21,0.09,0.21
Anis Ben Slimane,TUN,MF,Sheffield Utd,23.0,2001.0,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15
Joe Bennett,ENG,DF,Oxford United,34.0,1990.0,12,8,744,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,21,6,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Daniel Bennie,AUS,"FW,MF",QPR,18.0,2006.0,12,1,216,2.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,9,10,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12
Jóhann Berg Guðmundsson,ISL,MF,Burnley,33.0,1990.0,1,0,16,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,5.63,0.0,5.63,5.63,5.63,0.45,0.0,0.45,0.45,0.45
Di'Shon Bernard,JAM,DF,Sheffield Weds,23.0,2000.0,27,26,2235,24.8,2,0,2,2,0,0,9,2,2.0,2.0,0.4,2.4,5,57,7,0.08,0.0,0.08,0.08,0.08,0.08,0.02,0.1,0.08,0.1
Kian Best,ENG,DF,Preston,18.0,2005.0,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Bianchini,FRA,FW,Swansea City,23.0,2001.0,36,8,1103,12.3,3,0,3,3,0,0,2,0,4.4,4.4,1.1,5.5,12,17,55,0.24,0.0,0.24,0.24,0.24,0.36,0.09,0.45,0.36,0.45
Jake Bidwell,ENG,DF,Coventry City,31.0,1993.0,29,23,2062,22.9,1,1,2,1,0,0,5,0,1.0,0.9,2.0,2.8,35,120,132,0.04,0.04,0.09,0.04,0.09,0.05,0.09,0.13,0.04,0.12
Luis Binks,ENG,DF,Coventry City,22.0,2001.0,22,21,1852,20.6,0,1,1,0,0,0,7,0,0.8,0.8,1.1,1.8,26,102,6,0.0,0.05,0.05,0.0,0.05,0.04,0.05,0.09,0.04,0.09
Max Bird,ENG,MF,Bristol City,23.0,2000.0,46,43,3481,38.7,1,8,9,1,0,0,1,0,3.0,3.0,8.3,11.3,46,234,98,0.03,0.21,0.23,0.03,0.23,0.08,0.21,0.29,0.08,0.29
Colby Bishop,ENG,FW,Portsmouth,27.0,1996.0,32,31,2629,29.2,11,3,14,8,3,4,3,0,13.9,10.7,1.9,12.7,8,49,117,0.38,0.1,0.48,0.27,0.38,0.48,0.07,0.54,0.37,0.43
Billy Blacker,ENG,MF,Sheffield Utd,18.0,2006.0,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Corey Blackett-Taylor,ENG,"FW,MF",Derby County,26.0,1997.0,12,4,404,4.5,1,0,1,1,0,0,1,0,1.0,1.0,0.7,1.7,27,6,32,0.22,0.0,0.22,0.22,0.22,0.22,0.16,0.37,0.22,0.37
Harvey Blair,ENG,FW,Portsmouth,20.0,2003.0,12,3,294,3.3,1,0,1,1,0,0,3,0,0.9,0.9,0.0,1.0,7,1,13,0.31,0.0,0.31,0.31,0.31,0.28,0.02,0.29,0.28,0.29
Malachi Boateng,ENG,MF,Plymouth Argyle,22.0,2002.0,7,1,198,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,3,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Eric Bocat,FRA,DF,Stoke City,25.0,1999.0,30,23,2041,22.7,0,1,1,0,0,0,1,0,0.8,0.8,1.1,1.9,55,90,83,0.0,0.04,0.04,0.0,0.04,0.03,0.05,0.08,0.03,0.08
Jayden Bogle,ENG,DF,Leeds United,24.0,2000.0,44,44,3824,42.5,6,4,10,6,0,0,12,0,5.3,5.3,6.9,12.3,123,193,264,0.14,0.09,0.24,0.14,0.24,0.13,0.16,0.29,0.13,0.29
Jonathan Bond,ENG,GK,Watford,31.0,1993.0,9,8,798,8.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neto Borges,BRA,DF,Middlesbrough,27.0,1996.0,35,34,2891,32.1,1,3,4,1,0,0,4,0,1.4,1.4,2.2,3.6,54,71,187,0.03,0.09,0.12,0.03,0.12,0.04,0.07,0.11,0.04,0.11
Raphael Borges Rodrigues,AUS,"MF,FW",Coventry City,20.0,2003.0,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Bowler,ENG,"FW,DF",Preston,25.0,1999.0,10,6,456,5.1,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,12,22,39,0.0,0.0,0.0,0.0,0.0,0.14,0.08,0.22,0.14,0.22
Josh Bowler,ENG,"MF,FW",Luton Town,25.0,1999.0,8,0,150,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,8,9,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13
Sonny Bradley,ENG,DF,Derby County,32.0,1991.0,7,3,303,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,5,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Tom Bradshaw,WAL,FW,Oxford United,32.0,1992.0,11,4,359,4.0,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,2,4,10,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22
Tom Bradshaw,WAL,FW,Millwall,32.0,1992.0,11,4,450,5.0,1,0,1,0,1,1,0,0,2.4,1.6,0.0,1.6,2,2,17,0.2,0.0,0.2,0.0,0.0,0.48,0.0,0.48,0.32,0.32
Robbie Brady,IRL,"DF,FW",Preston,32.0,1992.0,29,17,1638,18.2,0,4,4,0,0,0,8,0,1.3,1.3,5.7,7.0,32,95,71,0.0,0.22,0.22,0.0,0.22,0.07,0.31,0.39,0.07,0.39
Cohen Bramall,ENG,"DF,FW",Portsmouth,28.0,1996.0,12,4,460,5.1,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,15,16,15,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12
Cameron Brannagan,ENG,MF,Oxford United,28.0,1996.0,33,33,2900,32.2,3,4,7,3,0,0,10,0,1.7,1.7,2.3,4.0,20,100,29,0.09,0.12,0.22,0.09,0.22,0.05,0.07,0.13,0.05,0.13
Ben Brereton,CHI,"FW,MF",Sheffield Utd,25.0,1999.0,17,13,984,10.9,4,3,7,4,0,0,4,0,4.2,4.2,1.4,5.6,25,36,60,0.37,0.27,0.64,0.37,0.64,0.38,0.13,0.51,0.38,0.51
Rhian Brewster,ENG,"MF,FW",Sheffield Utd,24.0,2000.0,36,16,1558,17.3,4,3,7,4,0,0,2,0,4.3,4.3,3.0,7.3,19,59,72,0.23,0.17,0.4,0.23,0.4,0.25,0.17,0.42,0.25,0.42
Callum Brittain,ENG,DF,Blackburn,26.0,1998.0,33,30,2659,29.5,2,5,7,2,0,0,5,0,1.1,1.1,4.5,5.6,63,90,142,0.07,0.17,0.24,0.07,0.24,0.04,0.15,0.19,0.04,0.19
Andre Brooks,ENG,"FW,MF",Sheffield Utd,20.0,2003.0,22,10,951,10.6,3,2,5,3,0,0,3,0,3.0,3.0,2.6,5.6,28,18,106,0.28,0.19,0.47,0.28,0.47,0.28,0.24,0.53,0.28,0.53
Ciaron Brown,NIR,DF,Oxford United,26.0,1998.0,41,41,3611,40.1,4,3,7,4,0,0,6,0,1.9,1.9,1.6,3.5,30,90,20,0.1,0.07,0.17,0.1,0.17,0.05,0.04,0.09,0.05,0.09
Dajaune Brown,JAM,FW,Derby County,18.0,2005.0,15,3,387,4.3,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.7,0,1,11,0.23,0.0,0.23,0.23,0.23,0.12,0.03,0.15,0.12,0.15
Jacob Brown,SCO,"FW,MF",Luton Town,26.0,1998.0,29,11,1217,13.5,4,1,5,4,0,0,4,0,3.8,3.8,1.2,5.0,19,17,61,0.3,0.07,0.37,0.3,0.37,0.28,0.09,0.37,0.28,0.37
Alan Browne,IRL,"MF,DF",Sunderland,29.0,1995.0,22,13,1212,13.5,1,0,1,1,0,0,1,0,1.4,1.4,0.4,1.8,16,29,52,0.07,0.0,0.07,0.07,0.07,0.11,0.03,0.13,0.11,0.13
Josh Brownhill,ENG,"MF,FW",Burnley,28.0,1995.0,42,39,3474,38.6,18,6,24,15,3,3,5,0,9.9,7.5,4.4,12.0,33,165,145,0.47,0.16,0.62,0.39,0.54,0.26,0.12,0.37,0.19,0.31
Joe Bryan,ENG,DF,Millwall,30.0,1993.0,39,37,3275,36.4,1,1,2,1,0,0,8,0,1.3,1.3,3.8,5.2,33,165,73,0.03,0.03,0.05,0.03,0.05,0.04,0.11,0.14,0.04,0.14
Solomon Brynn,ENG,GK,Middlesbrough,23.0,2000.0,6,6,509,5.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
