Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Todd Cantwell,ENG,"MF,FW",Blackburn,26.0,1998.0,27.5,3,34,10,29.4,1.23,0.36,0.03,0.1,21.4,4,2,2,4.3,2.7,0.08,-1.3,-1.7
Theo Carroll,ENG,MF,Preston,17.0,2007.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Hayden Carter,ENG,DF,Blackburn,24.0,1999.0,15.1,0,9,1,11.1,0.59,0.07,0.0,0.0,17.3,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Eiran Cashin,IRL,DF,Derby County,22.0,2001.0,19.8,1,16,7,43.8,0.81,0.35,0.06,0.14,13.1,0,0,0,1.8,1.8,0.11,-0.8,-0.8
Žan Celar,SVN,FW,QPR,25.0,1999.0,10.5,2,26,8,30.8,2.48,0.76,0.08,0.25,14.2,1,0,1,4.2,3.4,0.13,-2.2,-1.4
Ilias Chair,MAR,"MF,FW",QPR,26.0,1997.0,18.9,2,44,18,40.9,2.33,0.95,0.05,0.11,22.0,2,0,0,2.9,2.9,0.07,-0.9,-0.9
Giorgi Chakvetadze,GEO,"MF,FW",Watford,24.0,1999.0,36.5,2,65,25,38.5,1.78,0.69,0.03,0.08,21.1,6,0,0,3.7,3.7,0.06,-1.7,-1.7
Nathaniel Chalobah,ENG,MF,Sheffield Weds,29.0,1994.0,4.9,0,6,1,16.7,1.22,0.2,0.0,0.0,25.1,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Calum Chambers,ENG,"DF,MF",Cardiff City,29.0,1995.0,39.0,2,30,8,26.7,0.77,0.2,0.07,0.25,17.5,0,0,0,1.5,1.5,0.05,0.5,0.5
Samuel Chambers,ENG,FW,Leeds United,16.0,2007.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Pierce Charles,NIR,GK,Sheffield Weds,19.0,2005.0,8.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
