Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Ashley Barnes,ENG,"FW,MF",Burnley,34.0,1989.0,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Louie Barry,ENG,"FW,MF",Hull City,21.0,2003.0,1.8,2,1.09,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kyle Bartley,ENG,DF,West Brom,33.0,1991.0,29.0,20,0.69,15,0,0,5,0,0,1,0.03,0,0,0,1,0,0
Norman Bassette,BEL,FW,Coventry City,19.0,2004.0,10.1,14,1.39,6,0,1,3,4,0,1,0.1,1,0,0,0,0,0
Danny Batth,ENG,DF,Blackburn,33.0,1990.0,33.4,19,0.57,14,0,0,5,0,0,1,0.03,0,0,0,1,0,0
Patrick Bauer,GER,DF,Preston,31.0,1992.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Vakoun Bayo,CIV,FW,Watford,27.0,1997.0,24.9,25,1.0,16,1,2,5,1,0,3,0.12,1,0,0,1,1,0
James Beadle,ENG,GK,Sheffield Weds,20.0,2004.0,38.0,6,0.16,3,3,0,0,0,0,0,0.0,0,0,0,0,0,0
Owen Beck,WAL,"DF,FW",Blackburn,21.0,2002.0,20.8,39,1.87,19,13,2,2,2,1,4,0.19,3,1,0,0,0,0
Chris Bedia,CIV,FW,Hull City,28.0,1996.0,10.2,16,1.57,9,0,2,4,1,0,0,0.0,0,0,0,0,0,0
Amari'i Bell,JAM,DF,Luton Town,30.0,1994.0,30.1,39,1.3,31,2,1,1,4,0,2,0.07,1,0,1,0,0,0
Sam Bell,ENG,"FW,DF",Bristol City,22.0,2002.0,4.9,22,4.5,14,1,3,2,2,0,2,0.41,1,0,0,1,0,0
Jobe Bellingham,ENG,MF,Sunderland,18.0,2005.0,39.0,106,2.72,85,1,4,9,6,1,6,0.15,4,0,1,0,0,1
Bachir Belloumi,ALG,"FW,MF",Hull City,22.0,2002.0,9.1,39,4.31,24,7,4,0,2,2,5,0.55,3,1,1,0,0,0
Anis Ben Slimane,TUN,MF,Norwich City,23.0,2001.0,23.2,52,2.24,43,0,3,3,1,2,7,0.3,6,0,0,1,0,0
Anis Ben Slimane,TUN,MF,Sheffield Utd,23.0,2001.0,0.5,2,4.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Joe Bennett,ENG,DF,Oxford United,34.0,1990.0,8.3,3,0.36,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Daniel Bennie,AUS,"FW,MF",QPR,18.0,2006.0,2.4,4,1.67,4,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jóhann Berg Guðmundsson,ISL,MF,Burnley,33.0,1990.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Di'Shon Bernard,JAM,DF,Sheffield Weds,23.0,2000.0,24.8,17,0.68,13,0,1,2,0,1,1,0.04,0,0,1,0,0,0
Kian Best,ENG,DF,Preston,18.0,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Florian Bianchini,FRA,FW,Swansea City,23.0,2001.0,12.3,14,1.14,9,1,0,2,1,1,0,0.0,0,0,0,0,0,0
Jake Bidwell,ENG,DF,Coventry City,31.0,1993.0,22.9,40,1.75,33,2,0,2,2,1,5,0.22,4,0,0,0,1,0
Luis Binks,ENG,DF,Coventry City,22.0,2001.0,20.6,27,1.31,25,1,0,1,0,0,5,0.24,4,0,0,1,0,0
Max Bird,ENG,MF,Bristol City,23.0,2000.0,38.7,137,3.54,94,33,1,4,2,3,17,0.44,15,2,0,0,0,0
Colby Bishop,ENG,FW,Portsmouth,27.0,1996.0,29.2,62,2.12,43,0,1,10,7,1,10,0.34,5,0,0,4,1,0
Billy Blacker,ENG,MF,Sheffield Utd,18.0,2006.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Corey Blackett-Taylor,ENG,"FW,MF",Derby County,26.0,1997.0,4.5,14,3.12,6,0,5,1,1,1,1,0.22,0,0,0,0,1,0
Harvey Blair,ENG,FW,Portsmouth,20.0,2003.0,3.3,3,0.92,1,0,2,0,0,0,0,0.0,0,0,0,0,0,0
Malachi Boateng,ENG,MF,Plymouth Argyle,22.0,2002.0,2.2,3,1.36,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Eric Bocat,FRA,DF,Stoke City,25.0,1999.0,22.7,31,1.37,23,3,1,1,2,1,4,0.18,3,0,0,0,0,1
Jayden Bogle,ENG,DF,Leeds United,24.0,2000.0,42.5,111,2.61,78,3,9,11,6,4,13,0.31,9,1,1,2,0,0
Jonathan Bond,ENG,GK,Watford,31.0,1993.0,8.9,2,0.23,1,1,0,0,0,0,1,0.11,0,1,0,0,0,0
Neto Borges,BRA,DF,Middlesbrough,27.0,1996.0,32.1,48,1.49,40,4,1,1,1,1,4,0.12,3,1,0,0,0,0
Raphael Borges Rodrigues,AUS,"MF,FW",Coventry City,20.0,2003.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josh Bowler,ENG,"FW,DF",Preston,25.0,1999.0,5.1,16,3.16,10,0,3,0,3,0,1,0.2,0,0,0,0,1,0
Josh Bowler,ENG,"MF,FW",Luton Town,25.0,1999.0,1.7,5,3.0,4,0,0,1,0,0,1,0.6,0,0,0,1,0,0
Sonny Bradley,ENG,DF,Derby County,32.0,1991.0,3.4,1,0.3,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Tom Bradshaw,WAL,FW,Oxford United,32.0,1992.0,4.0,8,2.01,7,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Tom Bradshaw,WAL,FW,Millwall,32.0,1992.0,5.0,5,1.0,3,0,0,1,1,0,0,0.0,0,0,0,0,0,0
Robbie Brady,IRL,"DF,FW",Preston,32.0,1992.0,18.2,68,3.73,40,20,2,1,2,3,7,0.38,5,1,0,1,0,0
Cohen Bramall,ENG,"DF,FW",Portsmouth,28.0,1996.0,5.1,10,1.97,8,0,1,0,1,0,1,0.2,0,0,0,0,1,0
Cameron Brannagan,ENG,MF,Oxford United,28.0,1996.0,32.2,68,2.11,47,7,0,11,2,1,11,0.34,7,1,0,3,0,0
Ben Brereton,CHI,"FW,MF",Sheffield Utd,25.0,1999.0,10.9,29,2.64,23,0,1,3,2,0,4,0.36,4,0,0,0,0,0
Rhian Brewster,ENG,"MF,FW",Sheffield Utd,24.0,2000.0,17.3,48,2.78,34,5,1,4,2,2,5,0.29,5,0,0,0,0,0
Callum Brittain,ENG,DF,Blackburn,26.0,1998.0,29.5,80,2.71,66,6,2,4,1,1,9,0.3,8,0,0,0,1,0
Andre Brooks,ENG,"FW,MF",Sheffield Utd,20.0,2003.0,10.6,30,2.84,21,0,5,3,1,0,2,0.19,2,0,0,0,0,0
Ciaron Brown,NIR,DF,Oxford United,26.0,1998.0,40.1,24,0.6,21,0,0,3,0,0,3,0.07,2,0,0,1,0,0
Dajaune Brown,JAM,FW,Derby County,18.0,2005.0,4.3,7,1.64,5,0,0,1,1,0,1,0.23,1,0,0,0,0,0
Jacob Brown,SCO,"FW,MF",Luton Town,26.0,1998.0,13.5,21,1.55,14,0,1,3,3,0,3,0.22,3,0,0,0,0,0
Alan Browne,IRL,"MF,DF",Sunderland,29.0,1995.0,13.5,26,1.93,24,2,0,0,0,0,2,0.15,2,0,0,0,0,0
Josh Brownhill,ENG,"MF,FW",Burnley,28.0,1995.0,38.6,109,2.82,94,4,1,6,2,2,14,0.36,11,1,0,2,0,0
Joe Bryan,ENG,DF,Millwall,30.0,1993.0,36.4,99,2.72,42,45,2,4,3,3,3,0.08,1,1,0,0,1,0
Solomon Brynn,ENG,GK,Middlesbrough,23.0,2000.0,5.7,1,0.18,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
John Buckley,ENG,MF,Blackburn,24.0,1999.0,9.5,16,1.68,9,5,1,0,1,0,1,0.11,0,1,0,0,0,0
Mustapha Bundu,SLE,"FW,MF",Plymouth Argyle,27.0,1997.0,25.6,63,2.46,46,1,6,5,4,1,8,0.31,6,0,0,1,0,1
Wouter Burger,NED,MF,Stoke City,23.0,2001.0,33.4,57,1.71,44,0,3,4,1,5,7,0.21,5,0,1,0,0,1
Delano Burgzorg,SUR,"FW,MF",Middlesbrough,25.0,1998.0,24.3,67,2.76,51,0,7,6,2,1,8,0.33,5,0,3,0,0,0
Reece Burke,ENG,DF,Luton Town,27.0,1996.0,9.5,16,1.69,10,5,0,0,0,1,3,0.32,1,2,0,0,0,0
Finley Burns,ENG,"DF,MF",Hull City,21.0,2003.0,3.5,1,0.29,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Harrison Burrows,ENG,DF,Sheffield Utd,22.0,2002.0,38.4,109,2.84,58,34,3,10,3,1,5,0.13,4,0,0,1,0,0
Mason Burstow,ENG,"FW,MF",Hull City,20.0,2003.0,10.6,22,2.08,17,0,1,4,0,0,1,0.09,1,0,0,0,0,0
Sam Byram,ENG,DF,Leeds United,30.0,1993.0,15.7,29,1.85,23,1,0,3,1,1,5,0.32,3,0,0,1,0,1
Ben Cabango,WAL,DF,Swansea City,24.0,2000.0,44.8,36,0.8,31,1,0,4,0,0,3,0.07,2,0,0,1,0,0
Tyrese Campbell,ENG,FW,Sheffield Utd,24.0,1999.0,17.6,42,2.39,30,0,4,5,3,0,8,0.46,2,0,3,2,1,0
Thomas Cannon,IRL,FW,Stoke City,21.0,2002.0,20.6,32,1.55,23,0,0,3,6,0,3,0.15,1,0,0,0,2,0
Thomas Cannon,IRL,FW,Sheffield Utd,21.0,2002.0,7.6,11,1.45,9,0,1,1,0,0,2,0.26,2,0,0,0,0,0
Todd Cantwell,ENG,"MF,FW",Blackburn,26.0,1998.0,27.5,103,3.74,66,24,2,6,4,1,12,0.44,8,3,0,1,0,0
Theo Carroll,ENG,MF,Preston,17.0,2007.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hayden Carter,ENG,DF,Blackburn,24.0,1999.0,15.1,18,1.19,16,0,1,0,0,1,2,0.13,1,0,1,0,0,0
Eiran Cashin,IRL,DF,Derby County,22.0,2001.0,19.8,17,0.86,13,0,0,2,2,0,1,0.05,1,0,0,0,0,0
Žan Celar,SVN,FW,QPR,25.0,1999.0,10.5,18,1.72,12,0,1,4,0,1,0,0.0,0,0,0,0,0,0
Ilias Chair,MAR,"MF,FW",QPR,26.0,1997.0,18.9,78,4.14,43,22,6,6,1,0,9,0.48,6,1,0,2,0,0
Giorgi Chakvetadze,GEO,"MF,FW",Watford,24.0,1999.0,36.5,178,4.88,121,21,14,11,8,3,13,0.36,9,0,2,1,1,0
Nathaniel Chalobah,ENG,MF,Sheffield Weds,29.0,1994.0,4.9,6,1.22,5,0,0,1,0,0,1,0.2,0,0,0,1,0,0
Calum Chambers,ENG,"DF,MF",Cardiff City,29.0,1995.0,39.0,46,1.18,39,1,0,4,0,2,5,0.13,3,0,0,1,0,1
Samuel Chambers,ENG,FW,Leeds United,16.0,2007.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Pierce Charles,NIR,GK,Sheffield Weds,19.0,2005.0,8.0,2,0.25,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Shea Charles,NIR,"MF,DF",Sheffield Weds,20.0,2003.0,40.3,130,3.22,75,38,4,0,8,5,11,0.27,5,4,0,0,1,1
Tawanda Chirewa,ZIM,MF,Derby County,20.0,2003.0,1.7,4,2.42,2,0,2,0,0,0,0,0.0,0,0,0,0,0,0
Tahith Chong,CUW,"MF,DF",Luton Town,24.0,1999.0,22.5,57,2.53,36,0,6,4,11,0,3,0.13,1,0,1,0,1,0
Hamza Choudhury,BAN,"MF,DF",Sheffield Utd,26.0,1997.0,12.3,8,0.65,7,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Benjamin Chrisene,ENG,DF,Norwich City,20.0,2004.0,12.8,21,1.64,19,1,0,0,1,0,1,0.08,1,0,0,0,0,0
Cyrus Christie,IRL,DF,Swansea City,31.0,1992.0,3.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Dennis Cirkin,ENG,DF,Sunderland,22.0,2002.0,30.4,57,1.87,37,7,1,7,3,2,6,0.2,3,0,0,2,1,0
Ibrahim Cissoko,NED,"FW,MF",Plymouth Argyle,21.0,2003.0,7.3,30,4.08,19,0,5,2,4,0,2,0.27,1,0,0,1,0,0
Ibrahim Cissoko,NED,"FW,MF",Sheffield Weds,21.0,2003.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jordan Clark,ENG,MF,Luton Town,30.0,1993.0,35.9,97,2.7,58,28,4,5,1,1,9,0.25,5,2,0,2,0,0
Harry Clarke,ENG,DF,Sheffield Utd,23.0,2001.0,5.2,12,2.29,12,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jack Clarke,ENG,FW,Sunderland,23.0,2000.0,2.0,10,5.03,7,1,1,0,1,0,2,1.01,1,0,0,0,1,0
Matthew Clarke,ENG,DF,Derby County,27.0,1996.0,15.2,16,1.05,15,0,0,1,0,0,1,0.07,1,0,0,0,0,0
Matthew Clarke,ENG,DF,Middlesbrough,27.0,1996.0,12.4,5,0.4,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jake Clarke-Salter,ENG,DF,QPR,26.0,1997.0,8.4,9,1.08,9,0,0,0,0,0,2,0.24,2,0,0,0,0,0
Josh Coburn,ENG,MF,Middlesbrough,21.0,2002.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Josh Coburn,ENG,FW,Millwall,21.0,2002.0,13.5,24,1.77,12,0,1,4,6,1,5,0.37,1,0,0,1,3,0
Jack Colback,ENG,MF,QPR,34.0,1989.0,16.1,20,1.24,18,0,0,2,0,0,2,0.12,2,0,0,0,0,0
Devante Cole,ENG,"FW,MF",West Brom,29.0,1995.0,1.8,2,1.13,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Bradley Collins,ENG,GK,Coventry City,27.0,1997.0,14.6,6,0.41,5,1,0,0,0,0,1,0.07,1,0,0,0,0,0
James Collins,IRL,"FW,MF",Derby County,33.0,1990.0,2.5,2,0.8,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jamilu Collins,NGA,DF,Cardiff City,29.0,1994.0,1.8,1,0.54,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Rubin Colwill,WAL,"MF,FW",Cardiff City,22.0,2002.0,28.0,102,3.64,72,7,11,8,3,1,8,0.29,5,1,1,1,0,0
Aaron Connolly,IRL,"FW,MF",Sunderland,24.0,2000.0,2.7,1,0.37,0,0,0,0,1,0,1,0.37,0,0,0,0,1,0
Aaron Connolly,IRL,"FW,MF",Millwall,24.0,2000.0,7.3,11,1.5,7,0,0,1,3,0,0,0.0,0,0,0,0,0,0
Tommy Conway,SCO,"FW,MF",Middlesbrough,21.0,2002.0,26.2,65,2.48,48,4,2,7,4,0,7,0.27,4,0,1,1,1,0
Steve Cook,ENG,DF,QPR,33.0,1991.0,29.1,26,0.89,23,1,0,2,0,0,1,0.03,1,0,0,0,0,0
Jake Cooper,ENG,DF,Millwall,29.0,1995.0,35.5,25,0.7,19,0,0,4,1,1,4,0.11,4,0,0,0,0,0
Michael Cooper,ENG,GK,Sheffield Utd,24.0,1999.0,43.0,5,0.12,3,2,0,0,0,0,1,0.02,0,1,0,0,0,0
Oliver Cooper,WAL,"MF,FW",Swansea City,24.0,1999.0,11.6,24,2.08,16,0,0,2,5,1,2,0.17,0,0,0,1,1,0
José Cordoba,PAN,DF,Norwich City,23.0,2001.0,23.4,21,0.9,20,0,0,1,0,0,0,0.0,0,0,0,0,0,0
David Cornell,WAL,GK,Preston,33.0,1991.0,9.0,1,0.11,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Harry Cornick,ENG,"FW,MF",Bristol City,29.0,1995.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lewie Coyle,ENG,DF,Hull City,28.0,1995.0,41.3,81,1.96,64,7,2,1,4,3,6,0.15,6,0,0,0,0,0
Amario Cozier-Duberry,ENG,"FW,MF",Blackburn,19.0,2005.0,8.0,22,2.75,14,0,4,2,0,2,0,0.0,0,0,0,0,0,0
Tristan Crama,FRA,DF,Millwall,22.0,2001.0,18.2,23,1.27,21,2,0,0,0,0,2,0.11,2,0,0,0,0,0
Charlie Crew,WAL,MF,Leeds United,18.0,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ante Crnac,CRO,FW,Norwich City,20.0,2003.0,27.7,58,2.09,41,0,10,2,3,2,8,0.29,4,0,3,1,0,0
Matt Crooks,ENG,"MF,FW",Hull City,30.0,1994.0,8.8,16,1.83,15,0,0,0,1,0,2,0.23,1,0,0,0,1,0
Josh Cullen,IRL,MF,Burnley,28.0,1996.0,42.2,92,2.18,75,5,1,4,6,1,12,0.28,5,3,0,1,3,0
Liam Cullen,WAL,"MF,FW",Swansea City,25.0,1999.0,33.3,56,1.68,48,0,0,6,0,2,4,0.12,3,0,0,1,0,0
Jamie Cumming,ENG,GK,Oxford United,24.0,1999.0,45.0,9,0.2,5,4,0,0,0,0,3,0.07,2,1,0,0,0,0
Luke Cundle,ENG,"MF,FW",Millwall,22.0,2002.0,10.9,23,2.11,18,0,0,1,3,1,2,0.18,2,0,0,0,0,0
Jesper Daland,NOR,DF,Cardiff City,24.0,2000.0,15.9,8,0.5,8,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Owen Dale,ENG,"MF,FW",Oxford United,25.0,1998.0,3.9,8,2.05,7,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Harry Darling,ENG,DF,Swansea City,24.0,1999.0,37.1,40,1.08,32,2,0,4,1,1,7,0.19,4,0,0,2,0,1
Karl Darlow,WAL,GK,Leeds United,33.0,1990.0,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jay Dasilva,WAL,DF,Coventry City,26.0,1998.0,20.1,36,1.79,33,0,2,1,0,0,3,0.15,3,0,0,0,0,0
Adam Davies,WAL,GK,Sheffield Utd,32.0,1992.0,3.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Isaak Davies,WAL,"FW,MF",Cardiff City,22.0,2001.0,3.2,4,1.25,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Tom Davies,ENG,MF,Sheffield Utd,26.0,1998.0,7.5,16,2.14,11,1,1,0,2,1,5,0.67,1,1,1,0,1,1
James Debayo,ENG,DF,Leeds United,19.0,2005.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hannes Delcroix,HAI,DF,Swansea City,25.0,1999.0,9.9,8,0.81,8,0,0,0,0,0,1,0.1,1,0,0,0,0,0
Tom Dele-Bashiru,NGA,MF,Watford,24.0,1999.0,22.9,36,1.57,31,0,1,4,0,0,2,0.09,1,0,0,1,0,0
