Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Unnamed: 36_level_0_Matches
66,Chris Bedia,ci CIV,FW,Hull City,28,1996,21,9,921,10.2,3,0,3,2,1,1,0,0,4.7,4.0,0.7,4.6,6,9,29,0.29,0.00,0.29,0.20,0.20,0.46,0.07,0.53,0.39,0.45,Matches
67,Amari'i Bell,jm JAM,DF,Luton Town,30,1994,31,31,2706,30.1,0,0,0,0,0,0,1,0,0.2,0.2,0.8,1.0,39,141,37,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.01,0.03,Matches
68,Sam Bell,eng ENG,"FW,DF",Bristol City,22,2002,20,0,440,4.9,0,0,0,0,0,0,0,0,1.6,1.6,0.5,2.1,8,6,58,0.00,0.00,0.00,0.00,0.00,0.32,0.11,0.42,0.32,0.42,Matches
69,Jobe Bellingham,eng ENG,MF,Sunderland,18,2005,40,39,3507,39.0,4,3,7,4,0,0,10,1,3.0,3.0,2.9,5.9,52,193,103,0.10,0.08,0.18,0.10,0.18,0.08,0.07,0.15,0.08,0.15,Matches
70,Bachir Belloumi,dz ALG,"FW,MF",Hull City,22,2002,10,10,815,9.1,2,2,4,2,0,0,1,0,2.4,2.4,2.3,4.6,36,42,99,0.22,0.22,0.44,0.22,0.44,0.26,0.25,0.51,0.26,0.51,Matches
71,Anis Ben Slimane,tn TUN,MF,Norwich City,23,2001,33,25,2091,23.2,2,2,4,2,0,0,6,0,2.1,2.1,2.7,4.8,29,90,76,0.09,0.09,0.17,0.09,0.17,0.09,0.12,0.21,0.09,0.21,Matches
72,Anis Ben Slimane,tn TUN,MF,Sheffield Utd,23,2001,3,0,46,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,2,6,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.15,0.00,0.15,Matches
73,Joe Bennett,eng ENG,DF,Oxford United,34,1990,12,8,744,8.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,21,6,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
74,Daniel Bennie,au AUS,"FW,MF",QPR,18,2006,12,1,216,2.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,9,10,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.12,0.09,0.12,Matches
75,Jóhann Berg Guðmundsson,is ISL,MF,Burnley,33,1990,1,0,16,0.2,1,0,1,1,0,0,0,0,0.1,0.1,0.0,0.1,0,1,0,5.63,0.00,5.63,5.63,5.63,0.45,0.00,0.45,0.45,0.45,Matches
76,Di'Shon Bernard,jm JAM,DF,Sheffield Weds,23,2000,27,26,2235,24.8,2,0,2,2,0,0,9,2,2.0,2.0,0.4,2.4,5,57,7,0.08,0.00,0.08,0.08,0.08,0.08,0.02,0.10,0.08,0.10,Matches
77,Kian Best,eng ENG,DF,Preston,18,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
78,Florian Bianchini,fr FRA,FW,Swansea City,23,2001,36,8,1103,12.3,3,0,3,3,0,0,2,0,4.4,4.4,1.1,5.5,12,17,55,0.24,0.00,0.24,0.24,0.24,0.36,0.09,0.45,0.36,0.45,Matches
79,Jake Bidwell,eng ENG,DF,Coventry City,31,1993,29,23,2062,22.9,1,1,2,1,0,0,5,0,1.0,0.9,2.0,2.8,35,120,132,0.04,0.04,0.09,0.04,0.09,0.05,0.09,0.13,0.04,0.12,Matches
80,Luis Binks,eng ENG,DF,Coventry City,22,2001,22,21,1852,20.6,0,1,1,0,0,0,7,0,0.8,0.8,1.1,1.8,26,102,6,0.00,0.05,0.05,0.00,0.05,0.04,0.05,0.09,0.04,0.09,Matches
81,Max Bird,eng ENG,MF,Bristol City,23,2000,46,43,3481,38.7,1,8,9,1,0,0,1,0,3.0,3.0,8.3,11.3,46,234,98,0.03,0.21,0.23,0.03,0.23,0.08,0.21,0.29,0.08,0.29,Matches
82,Colby Bishop,eng ENG,FW,Portsmouth,27,1996,32,31,2629,29.2,11,3,14,8,3,4,3,0,13.9,10.7,1.9,12.7,8,49,117,0.38,0.10,0.48,0.27,0.38,0.48,0.07,0.54,0.37,0.43,Matches
83,Billy Blacker,eng ENG,MF,Sheffield Utd,18,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
84,Corey Blackett-Taylor,eng ENG,"FW,MF",Derby County,26,1997,12,4,404,4.5,1,0,1,1,0,0,1,0,1.0,1.0,0.7,1.7,27,6,32,0.22,0.00,0.22,0.22,0.22,0.22,0.16,0.37,0.22,0.37,Matches
85,Harvey Blair,eng ENG,FW,Portsmouth,20,2003,12,3,294,3.3,1,0,1,1,0,0,3,0,0.9,0.9,0.0,1.0,7,1,13,0.31,0.00,0.31,0.31,0.31,0.28,0.02,0.29,0.28,0.29,Matches
86,Malachi Boateng,eng ENG,MF,Plymouth Argyle,22,2002,7,1,198,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,3,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07,Matches
87,Eric Bocat,fr FRA,DF,Stoke City,25,1999,30,23,2041,22.7,0,1,1,0,0,0,1,0,0.8,0.8,1.1,1.9,55,90,83,0.00,0.04,0.04,0.00,0.04,0.03,0.05,0.08,0.03,0.08,Matches
88,Jayden Bogle,eng ENG,DF,Leeds United,24,2000,44,44,3824,42.5,6,4,10,6,0,0,12,0,5.3,5.3,6.9,12.3,123,193,264,0.14,0.09,0.24,0.14,0.24,0.13,0.16,0.29,0.13,0.29,Matches
89,Jonathan Bond,eng ENG,GK,Watford,31,1993,9,8,798,8.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
90,Neto Borges,br BRA,DF,Middlesbrough,27,1996,35,34,2891,32.1,1,3,4,1,0,0,4,0,1.4,1.4,2.2,3.6,54,71,187,0.03,0.09,0.12,0.03,0.12,0.04,0.07,0.11,0.04,0.11,Matches
91,Raphael Borges Rodrigues,au AUS,"MF,FW",Coventry City,20,2003,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
92,Josh Bowler,eng ENG,"FW,DF",Preston,25,1999,10,6,456,5.1,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,12,22,39,0.00,0.00,0.00,0.00,0.00,0.14,0.08,0.22,0.14,0.22,Matches
93,Josh Bowler,eng ENG,"MF,FW",Luton Town,25,1999,8,0,150,1.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,8,9,0.00,0.00,0.00,0.00,0.00,0.11,0.02,0.13,0.11,0.13,Matches
94,Sonny Bradley,eng ENG,DF,Derby County,32,1991,7,3,303,3.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,5,0,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06,Matches
95,Tom Bradshaw,wls WAL,FW,Oxford United,32,1992,11,4,359,4.0,0,0,0,0,0,0,1,0,0.8,0.8,0.1,0.9,2,4,10,0.00,0.00,0.00,0.00,0.00,0.20,0.02,0.22,0.20,0.22,Matches
96,Tom Bradshaw,wls WAL,FW,Millwall,32,1992,11,4,450,5.0,1,0,1,0,1,1,0,0,2.4,1.6,0.0,1.6,2,2,17,0.20,0.00,0.20,0.00,0.00,0.48,0.00,0.48,0.32,0.32,Matches
97,Robbie Brady,ie IRL,"DF,FW",Preston,32,1992,29,17,1638,18.2,0,4,4,0,0,0,8,0,1.3,1.3,5.7,7.0,32,95,71,0.00,0.22,0.22,0.00,0.22,0.07,0.31,0.39,0.07,0.39,Matches
98,Cohen Bramall,eng ENG,"DF,FW",Portsmouth,28,1996,12,4,460,5.1,0,0,0,0,0,0,2,0,0.1,0.1,0.5,0.6,15,16,15,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.12,0.03,0.12,Matches
99,Cameron Brannagan,eng ENG,MF,Oxford United,28,1996,33,33,2900,32.2,3,4,7,3,0,0,10,0,1.7,1.7,2.3,4.0,20,100,29,0.09,0.12,0.22,0.09,0.22,0.05,0.07,0.13,0.05,0.13,Matches
100,Ben Brereton,cl CHI,"FW,MF",Sheffield Utd,25,1999,17,13,984,10.9,4,3,7,4,0,0,4,0,4.2,4.2,1.4,5.6,25,36,60,0.37,0.27,0.64,0.37,0.64,0.38,0.13,0.51,0.38,0.51,Matches
101,Rhian Brewster,eng ENG,"MF,FW",Sheffield Utd,24,2000,36,16,1558,17.3,4,3,7,4,0,0,2,0,4.3,4.3,3.0,7.3,19,59,72,0.23,0.17,0.40,0.23,0.40,0.25,0.17,0.42,0.25,0.42,Matches
