Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Femi Azeez,ENG,FW,Millwall,23.0,2001.0,21.2,47,30,19,16,12,21,38,55.3,17,28,3,25,18,65,42,0
Kwadwo Baah,ENG,"MF,FW",Watford,21.0,2003.0,16.2,17,13,8,6,3,2,7,28.6,5,9,1,8,4,21,15,0
Daniel Bachmann,AUT,GK,Watford,30.0,1994.0,21.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,12,5
Joel Bagan,IRL,DF,Cardiff City,24.0,2000.0,17.9,32,20,22,10,0,14,24,58.3,10,21,12,9,14,46,89,1
Michael Baidoo,GHA,"MF,FW",Plymouth Argyle,25.0,1999.0,5.0,6,3,2,4,0,3,12,25.0,9,3,0,3,2,8,5,0
Lewis Baker,ENG,MF,Stoke City,29.0,1995.0,16.4,9,4,4,5,0,5,16,31.3,11,9,4,5,12,21,17,1
Lewis Baker,ENG,"MF,FW",Blackburn,29.0,1995.0,6.6,12,3,7,5,0,4,6,66.7,2,9,3,6,5,17,13,0
Daniel Ballard,NIR,DF,Sunderland,24.0,1999.0,12.5,11,7,9,2,0,7,10,70.0,3,9,6,3,9,20,80,2
Patrick Bamford,ENG,FW,Leeds United,30.0,1993.0,2.8,3,2,1,1,1,1,2,50.0,1,1,0,1,2,5,2,0
Raees Bangura-Williams,,"FW,MF",Millwall,,,6.8,23,15,10,10,3,8,11,72.7,3,10,0,10,3,26,10,0
Tamer Bani Odeh,JOR,"MF,FW",West Brom,20.0,2003.0,0.6,4,4,0,3,1,2,2,100.0,0,2,0,2,2,6,1,0
Barry Bannan,SCO,MF,Sheffield Weds,34.0,1989.0,38.5,66,36,31,24,11,29,62,46.8,33,42,23,19,22,88,55,2
Jamal Baptiste,ENG,DF,Sheffield Utd,20.0,2003.0,0.1,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,0,0
Shandon Baptiste,GRN,MF,Luton Town,26.0,1998.0,8.0,14,8,8,5,1,8,15,53.3,7,14,5,9,12,26,15,0
Tom Barkhuizen,ENG,"FW,MF",Derby County,31.0,1993.0,4.5,7,4,5,1,1,3,6,50.0,3,3,1,2,5,12,6,0
Daniel Barlaser,TUR,MF,Middlesbrough,27.0,1997.0,12.8,16,11,4,8,4,6,16,37.5,10,9,3,6,10,26,13,3
Ashley Barnes,ENG,"FW,MF",Norwich City,34.0,1989.0,1.9,1,0,0,1,0,0,0,,0,1,0,1,1,2,2,0
Ashley Barnes,ENG,"FW,MF",Burnley,34.0,1989.0,1.5,0,0,0,0,0,0,0,,0,3,1,2,2,2,2,0
Louie Barry,ENG,"FW,MF",Hull City,21.0,2003.0,1.8,1,1,0,1,0,0,1,0.0,1,2,0,2,1,2,1,0
Kyle Bartley,ENG,DF,West Brom,33.0,1991.0,29.0,25,14,21,4,0,11,14,78.6,3,30,27,3,23,48,182,1
Norman Bassette,BEL,FW,Coventry City,19.0,2004.0,10.1,4,4,1,1,2,1,4,25.0,3,10,0,10,0,4,9,0
Danny Batth,ENG,DF,Blackburn,33.0,1990.0,33.4,31,23,24,6,1,15,24,62.5,9,36,29,7,37,68,244,2
Patrick Bauer,GER,DF,Preston,31.0,1992.0,0.1,1,0,1,0,0,1,1,100.0,0,2,2,0,0,1,0,0
Vakoun Bayo,CIV,FW,Watford,27.0,1997.0,24.9,20,13,4,12,4,6,14,42.9,8,18,4,14,3,23,25,0
James Beadle,ENG,GK,Sheffield Weds,20.0,2004.0,38.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,24,5
Owen Beck,WAL,"DF,FW",Blackburn,21.0,2002.0,20.8,63,38,40,19,4,33,46,71.7,13,35,13,22,19,82,74,0
Chris Bedia,CIV,FW,Hull City,28.0,1996.0,10.2,10,6,2,6,2,1,4,25.0,3,6,1,5,0,10,10,0
Amari'i Bell,JAM,DF,Luton Town,30.0,1994.0,30.1,47,25,23,19,5,31,54,57.4,23,25,10,15,26,73,103,0
Sam Bell,ENG,"FW,DF",Bristol City,22.0,2002.0,4.9,9,7,2,6,1,3,11,27.3,8,4,0,4,2,11,5,0
Jobe Bellingham,ENG,MF,Sunderland,18.0,2005.0,39.0,72,41,36,23,13,27,44,61.4,17,56,15,41,31,103,91,0
Bachir Belloumi,ALG,"FW,MF",Hull City,22.0,2002.0,9.1,13,7,4,7,2,4,11,36.4,7,9,0,9,9,22,11,1
Anis Ben Slimane,TUN,MF,Norwich City,23.0,2001.0,23.2,37,27,12,18,7,19,32,59.4,13,22,5,17,15,52,30,1
Anis Ben Slimane,TUN,MF,Sheffield Utd,23.0,2001.0,0.5,2,0,1,1,0,0,0,,0,0,0,0,0,2,0,0
Joe Bennett,ENG,DF,Oxford United,34.0,1990.0,8.3,15,7,8,6,1,8,9,88.9,1,9,5,4,9,24,30,1
Daniel Bennie,AUS,"FW,MF",QPR,18.0,2006.0,2.4,0,0,0,0,0,0,0,,0,3,0,3,1,1,7,0
Jóhann Berg Guðmundsson,ISL,MF,Burnley,33.0,1990.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Di'Shon Bernard,JAM,DF,Sheffield Weds,23.0,2000.0,24.8,29,20,22,7,0,17,25,68.0,8,34,22,12,27,56,118,0
Kian Best,ENG,DF,Preston,18.0,2005.0,0.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Florian Bianchini,FRA,FW,Swansea City,23.0,2001.0,12.3,17,12,8,8,1,5,17,29.4,12,16,1,15,2,19,9,0
Jake Bidwell,ENG,DF,Coventry City,31.0,1993.0,22.9,20,13,8,9,3,10,18,55.6,8,22,18,4,18,38,63,1
Luis Binks,ENG,DF,Coventry City,22.0,2001.0,20.6,22,10,13,7,2,9,14,64.3,5,21,14,7,20,42,137,0
Max Bird,ENG,MF,Bristol City,23.0,2000.0,38.7,86,58,19,55,12,40,66,60.6,26,47,14,33,32,118,22,0
Colby Bishop,ENG,FW,Portsmouth,27.0,1996.0,29.2,26,15,3,16,7,8,19,42.1,11,22,5,17,4,30,39,1
Billy Blacker,ENG,MF,Sheffield Utd,18.0,2006.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Corey Blackett-Taylor,ENG,"FW,MF",Derby County,26.0,1997.0,4.5,1,1,0,0,1,1,5,20.0,4,3,1,2,4,5,1,0
Harvey Blair,ENG,FW,Portsmouth,20.0,2003.0,3.3,4,1,2,0,2,0,5,0.0,5,6,0,6,4,8,2,0
Malachi Boateng,ENG,MF,Plymouth Argyle,22.0,2002.0,2.2,6,2,2,3,1,1,3,33.3,2,4,0,4,4,10,7,0
Eric Bocat,FRA,DF,Stoke City,25.0,1999.0,22.7,42,25,25,12,5,23,33,69.7,10,33,7,26,31,73,103,1
Jayden Bogle,ENG,DF,Leeds United,24.0,2000.0,42.5,98,62,49,34,15,48,84,57.1,36,36,2,34,37,135,91,1
Jonathan Bond,ENG,GK,Watford,31.0,1993.0,8.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
Neto Borges,BRA,DF,Middlesbrough,27.0,1996.0,32.1,65,39,44,14,7,34,56,60.7,22,24,6,18,40,105,131,0
Raphael Borges Rodrigues,AUS,"MF,FW",Coventry City,20.0,2003.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Josh Bowler,ENG,"FW,DF",Preston,25.0,1999.0,5.1,13,6,3,6,4,6,9,66.7,3,5,1,4,3,16,3,0
Josh Bowler,ENG,"MF,FW",Luton Town,25.0,1999.0,1.7,2,2,1,1,0,0,3,0.0,3,1,1,0,2,4,4,0
Sonny Bradley,ENG,DF,Derby County,32.0,1991.0,3.4,2,2,2,0,0,1,1,100.0,0,6,6,0,5,7,28,0
Tom Bradshaw,WAL,FW,Oxford United,32.0,1992.0,4.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,4,0
Tom Bradshaw,WAL,FW,Millwall,32.0,1992.0,5.0,4,2,0,2,2,2,3,66.7,1,1,0,1,0,4,5,0
Robbie Brady,IRL,"DF,FW",Preston,32.0,1992.0,18.2,39,28,13,18,8,19,34,55.9,15,26,3,23,22,61,39,0
Cohen Bramall,ENG,"DF,FW",Portsmouth,28.0,1996.0,5.1,6,6,3,2,1,4,8,50.0,4,2,0,2,3,9,14,0
Cameron Brannagan,ENG,MF,Oxford United,28.0,1996.0,32.2,58,35,36,22,0,38,65,58.5,27,38,14,24,31,89,44,0
Ben Brereton,CHI,"FW,MF",Sheffield Utd,25.0,1999.0,10.9,2,1,0,0,2,1,8,12.5,7,10,2,8,8,10,23,0
Rhian Brewster,ENG,"MF,FW",Sheffield Utd,24.0,2000.0,17.3,16,8,4,4,8,5,15,33.3,10,20,3,17,5,21,35,0
Callum Brittain,ENG,DF,Blackburn,26.0,1998.0,29.5,56,34,34,17,5,38,47,80.9,9,36,15,21,20,76,130,1
Andre Brooks,ENG,"FW,MF",Sheffield Utd,20.0,2003.0,10.6,35,16,14,12,9,16,28,57.1,12,18,1,17,6,41,13,0
Ciaron Brown,NIR,DF,Oxford United,26.0,1998.0,40.1,28,20,23,5,0,17,24,70.8,7,49,35,14,49,77,267,0
Dajaune Brown,JAM,FW,Derby County,18.0,2005.0,4.3,5,4,0,3,2,3,5,60.0,2,7,1,6,2,7,6,0
Jacob Brown,SCO,"FW,MF",Luton Town,26.0,1998.0,13.5,10,6,3,5,2,6,13,46.2,7,10,4,6,5,15,24,0
Alan Browne,IRL,"MF,DF",Sunderland,29.0,1995.0,13.5,20,12,17,3,0,7,18,38.9,11,15,3,12,11,31,28,1
Josh Brownhill,ENG,"MF,FW",Burnley,28.0,1995.0,38.6,64,35,25,25,14,23,53,43.4,30,26,5,21,32,96,59,1
Joe Bryan,ENG,DF,Millwall,30.0,1993.0,36.4,90,61,51,33,6,51,89,57.3,38,60,19,41,69,159,132,2
Solomon Brynn,ENG,GK,Middlesbrough,23.0,2000.0,5.7,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,2,0
John Buckley,ENG,MF,Blackburn,24.0,1999.0,9.5,31,15,10,20,1,14,23,60.9,9,17,6,11,14,45,23,0
Mustapha Bundu,SLE,"FW,MF",Plymouth Argyle,27.0,1997.0,25.6,30,17,8,14,8,13,26,50.0,13,16,4,12,12,42,33,0
Wouter Burger,NED,MF,Stoke City,23.0,2001.0,33.4,82,55,35,41,6,36,66,54.5,30,46,14,32,51,133,89,0
Delano Burgzorg,SUR,"FW,MF",Middlesbrough,25.0,1998.0,24.3,39,20,12,16,11,14,25,56.0,11,18,1,17,3,42,12,1
Reece Burke,ENG,DF,Luton Town,27.0,1996.0,9.5,19,11,8,8,3,4,11,36.4,7,10,5,5,13,32,49,0
Finley Burns,ENG,"DF,MF",Hull City,21.0,2003.0,3.5,5,4,2,3,0,2,4,50.0,2,4,4,0,9,14,16,0
Harrison Burrows,ENG,DF,Sheffield Utd,22.0,2002.0,38.4,78,54,49,25,4,44,73,60.3,29,29,7,22,30,108,98,1
Mason Burstow,ENG,"FW,MF",Hull City,20.0,2003.0,10.6,20,8,13,7,0,7,21,33.3,14,17,3,14,3,23,21,0
Sam Byram,ENG,DF,Leeds United,30.0,1993.0,15.7,31,19,18,10,3,18,23,78.3,5,17,5,12,22,53,45,0
Ben Cabango,WAL,DF,Swansea City,24.0,2000.0,44.8,84,57,58,23,3,33,51,64.7,18,51,33,18,41,125,275,3
Tyrese Campbell,ENG,FW,Sheffield Utd,24.0,1999.0,17.6,5,2,1,2,2,0,2,0.0,2,13,3,10,0,5,11,0
Thomas Cannon,IRL,FW,Stoke City,21.0,2002.0,20.6,13,8,1,3,9,3,10,30.0,7,12,5,7,2,15,23,0
Thomas Cannon,IRL,FW,Sheffield Utd,21.0,2002.0,7.6,1,0,0,0,1,1,3,33.3,2,6,2,4,0,1,5,0
Todd Cantwell,ENG,"MF,FW",Blackburn,26.0,1998.0,27.5,59,41,25,23,11,23,46,50.0,23,24,2,22,20,79,22,0
Theo Carroll,ENG,MF,Preston,17.0,2007.0,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0
Hayden Carter,ENG,DF,Blackburn,24.0,1999.0,15.1,24,13,17,6,1,17,32,53.1,15,20,12,8,19,43,65,0
Eiran Cashin,IRL,DF,Derby County,22.0,2001.0,19.8,51,33,26,22,3,30,46,65.2,16,30,14,16,43,94,97,0
Žan Celar,SVN,FW,QPR,25.0,1999.0,10.5,4,2,1,2,1,1,4,25.0,3,2,1,1,0,4,10,0
Ilias Chair,MAR,"MF,FW",QPR,26.0,1997.0,18.9,13,9,8,1,4,6,23,26.1,17,20,1,19,5,18,5,0
Giorgi Chakvetadze,GEO,"MF,FW",Watford,24.0,1999.0,36.5,39,32,8,23,8,18,39,46.2,21,17,2,15,10,49,10,1
Nathaniel Chalobah,ENG,MF,Sheffield Weds,29.0,1994.0,4.9,9,4,6,2,1,7,10,70.0,3,4,2,2,12,21,19,0
Calum Chambers,ENG,"DF,MF",Cardiff City,29.0,1995.0,39.0,74,48,34,34,6,33,50,66.0,17,48,26,22,52,126,148,4
Samuel Chambers,ENG,FW,Leeds United,16.0,2007.0,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Pierce Charles,NIR,GK,Sheffield Weds,19.0,2005.0,8.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,2
Shea Charles,NIR,"MF,DF",Sheffield Weds,20.0,2003.0,40.3,108,57,48,47,13,52,82,63.4,30,54,18,36,59,167,76,0
Tawanda Chirewa,ZIM,MF,Derby County,20.0,2003.0,1.7,7,5,2,4,1,2,5,40.0,3,1,0,1,1,8,0,0
Tahith Chong,CUW,"MF,DF",Luton Town,24.0,1999.0,22.5,23,13,9,8,6,11,25,44.0,14,23,3,20,8,31,20,1
Hamza Choudhury,BAN,"MF,DF",Sheffield Utd,26.0,1997.0,12.3,34,23,19,12,3,15,24,62.5,9,15,6,9,28,62,35,1
Benjamin Chrisene,ENG,DF,Norwich City,20.0,2004.0,12.8,33,23,22,11,0,14,23,60.9,9,14,5,9,10,43,22,0
Cyrus Christie,IRL,DF,Swansea City,31.0,1992.0,3.1,2,1,2,0,0,1,1,100.0,0,4,1,3,3,5,21,1
Dennis Cirkin,ENG,DF,Sunderland,22.0,2002.0,30.4,92,51,50,34,8,46,75,61.3,29,40,14,26,43,135,103,0
Ibrahim Cissoko,NED,"FW,MF",Plymouth Argyle,21.0,2003.0,7.3,15,5,12,2,1,6,11,54.5,5,7,0,7,4,19,4,0
Ibrahim Cissoko,NED,"FW,MF",Sheffield Weds,21.0,2003.0,0.6,0,0,0,0,0,0,1,0.0,1,4,0,4,1,1,0,0
Jordan Clark,ENG,MF,Luton Town,30.0,1993.0,35.9,56,37,24,24,8,26,66,39.4,40,39,15,24,30,86,51,1
Harry Clarke,ENG,DF,Sheffield Utd,23.0,2001.0,5.2,10,6,6,2,2,5,8,62.5,3,8,5,3,4,14,23,0
Jack Clarke,ENG,FW,Sunderland,23.0,2000.0,2.0,2,1,2,0,0,1,5,20.0,4,2,0,2,0,2,2,0
Matthew Clarke,ENG,DF,Derby County,27.0,1996.0,15.2,29,16,20,8,1,11,19,57.9,8,20,8,12,19,48,112,0
Matthew Clarke,ENG,DF,Middlesbrough,27.0,1996.0,12.4,25,18,13,12,0,12,15,80.0,3,17,9,8,17,42,64,1
Jake Clarke-Salter,ENG,DF,QPR,26.0,1997.0,8.4,14,7,8,6,0,5,8,62.5,3,10,6,4,4,18,40,0
Josh Coburn,ENG,MF,Middlesbrough,21.0,2002.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Josh Coburn,ENG,FW,Millwall,21.0,2002.0,13.5,10,8,2,5,3,2,3,66.7,1,9,2,7,2,12,16,0
Jack Colback,ENG,MF,QPR,34.0,1989.0,16.1,25,13,12,11,2,12,18,66.7,6,17,3,14,11,36,18,0
Devante Cole,ENG,"FW,MF",West Brom,29.0,1995.0,1.8,2,1,1,1,0,1,3,33.3,2,5,1,4,1,3,3,0
Bradley Collins,ENG,GK,Coventry City,27.0,1997.0,14.6,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,10,3
James Collins,IRL,"FW,MF",Derby County,33.0,1990.0,2.5,1,1,0,0,1,0,4,0.0,4,5,1,4,2,3,6,0
Jamilu Collins,NGA,DF,Cardiff City,29.0,1994.0,1.8,5,3,3,1,1,4,5,80.0,1,1,0,1,2,7,13,0
Rubin Colwill,WAL,"MF,FW",Cardiff City,22.0,2002.0,28.0,56,33,20,25,11,23,40,57.5,17,38,5,33,11,67,22,0
Aaron Connolly,IRL,"FW,MF",Sunderland,24.0,2000.0,2.7,2,1,0,1,1,2,4,50.0,2,0,0,0,0,2,2,0
Aaron Connolly,IRL,"FW,MF",Millwall,24.0,2000.0,7.3,7,4,1,5,1,3,4,75.0,1,5,0,5,1,8,10,0
Tommy Conway,SCO,"FW,MF",Middlesbrough,21.0,2002.0,26.2,15,10,6,5,4,4,13,30.8,9,12,0,12,3,18,10,0
Steve Cook,ENG,DF,QPR,33.0,1991.0,29.1,19,14,16,1,2,11,16,68.8,5,33,27,6,24,43,174,0
Jake Cooper,ENG,DF,Millwall,29.0,1995.0,35.5,33,24,23,7,3,17,31,54.8,14,34,24,10,21,54,238,3
Michael Cooper,ENG,GK,Sheffield Utd,24.0,1999.0,43.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,26,1
Oliver Cooper,WAL,"MF,FW",Swansea City,24.0,1999.0,11.6,23,12,4,15,4,12,23,52.2,11,19,2,17,6,29,7,0
José Cordoba,PAN,DF,Norwich City,23.0,2001.0,23.4,27,12,21,5,1,16,24,66.7,8,20,11,9,21,48,106,0
David Cornell,WAL,GK,Preston,33.0,1991.0,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Harry Cornick,ENG,"FW,MF",Bristol City,29.0,1995.0,0.4,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Lewie Coyle,ENG,DF,Hull City,28.0,1995.0,41.3,98,64,69,23,6,58,92,63.0,34,35,20,15,26,124,163,3
Amario Cozier-Duberry,ENG,"FW,MF",Blackburn,19.0,2005.0,8.0,12,8,5,3,4,8,16,50.0,8,6,0,6,1,13,15,1
Tristan Crama,FRA,DF,Millwall,22.0,2001.0,18.2,35,23,22,10,3,18,33,54.5,15,21,9,12,30,65,123,0
Charlie Crew,WAL,MF,Leeds United,18.0,2006.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ante Crnac,CRO,FW,Norwich City,20.0,2003.0,27.7,47,31,19,18,10,21,46,45.7,25,34,4,30,6,53,25,1
Matt Crooks,ENG,"MF,FW",Hull City,30.0,1994.0,8.8,19,10,9,8,2,7,12,58.3,5,10,2,8,5,24,21,0
Josh Cullen,IRL,MF,Burnley,28.0,1996.0,42.2,65,34,17,44,4,31,55,56.4,24,34,12,22,34,99,72,1
Liam Cullen,WAL,"MF,FW",Swansea City,25.0,1999.0,33.3,37,19,7,18,12,9,34,26.5,25,27,10,17,8,45,41,0
Jamie Cumming,ENG,GK,Oxford United,24.0,1999.0,45.0,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,35,3
Luke Cundle,ENG,"MF,FW",Millwall,22.0,2002.0,10.9,15,8,4,9,2,1,8,12.5,7,12,3,9,8,23,6,0
Jesper Daland,NOR,DF,Cardiff City,24.0,2000.0,15.9,11,6,8,3,0,6,13,46.2,7,19,6,13,9,20,80,1
Owen Dale,ENG,"MF,FW",Oxford United,25.0,1998.0,3.9,5,5,3,2,0,1,3,33.3,2,3,0,3,4,9,7,0
Harry Darling,ENG,DF,Swansea City,24.0,1999.0,37.1,31,14,18,10,3,13,23,56.5,10,46,37,9,25,56,204,4
Karl Darlow,WAL,GK,Leeds United,33.0,1990.0,7.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Jay Dasilva,WAL,DF,Coventry City,26.0,1998.0,20.1,57,36,33,16,8,34,54,63.0,20,28,4,24,23,80,49,0
Adam Davies,WAL,GK,Sheffield Utd,32.0,1992.0,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Isaak Davies,WAL,"FW,MF",Cardiff City,22.0,2001.0,3.2,10,6,3,5,2,3,6,50.0,3,6,0,6,1,11,2,0
Tom Davies,ENG,MF,Sheffield Utd,26.0,1998.0,7.5,20,15,6,12,2,7,16,43.8,9,8,0,8,8,28,9,0
James Debayo,ENG,DF,Leeds United,19.0,2005.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Hannes Delcroix,HAI,DF,Swansea City,25.0,1999.0,9.9,24,20,13,10,1,7,10,70.0,3,12,4,8,14,38,72,1
Tom Dele-Bashiru,NGA,MF,Watford,24.0,1999.0,22.9,22,17,16,5,1,10,17,58.8,7,21,9,12,19,41,28,4
Karamoko Dembélé,ENG,"FW,MF",QPR,21.0,2003.0,13.2,15,9,5,7,3,3,12,25.0,9,5,1,4,6,21,9,0
Siriki Dembélé,CIV,"FW,MF",Oxford United,27.0,1996.0,15.2,29,17,9,13,7,9,18,50.0,9,19,0,19,9,38,7,0
Rav van den Berg,NED,DF,Middlesbrough,20.0,2004.0,23.6,26,14,17,6,3,19,28,67.9,9,27,20,7,26,52,133,1
Emmanuel Dennis,NGA,"FW,MF",Blackburn,26.0,1997.0,1.8,1,1,0,1,0,1,2,50.0,1,2,0,2,1,2,2,0
Terry Devlin,NIR,"DF,MF",Portsmouth,20.0,2003.0,17.4,30,23,19,9,2,17,39,43.6,22,28,11,17,38,68,79,1
Ousmane Diakité,MLI,"MF,DF",West Brom,24.0,2000.0,9.6,30,14,10,19,1,12,20,60.0,8,26,8,18,16,46,49,0
