Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Age,Unnamed: 6_level_0_Born,Unnamed: 7_level_0_90s,Unnamed: 8_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 23_level_0_Matches
96,Hakan Çalhanoğlu,tr TUR,MF,Inter,29,1994,28.4,2316,2097,210,92,4,35,153,4,113,52,47,0,2045,9,18,Matches
97,Francesco Camarda,it ITA,FW,Milan,15,2008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
98,Nicolò Cambiaghi,it ITA,"FW,MF",Empoli,22,2000,28.4,694,659,31,1,2,1,131,5,24,4,9,0,483,4,36,Matches
99,Andrea Cambiaso,it ITA,"DF,FW",Juventus,23,2000,26.4,1207,1096,105,16,2,10,81,70,18,4,5,0,1007,6,38,Matches
100,Matteo Cancellieri,it ITA,"FW,MF",Empoli,21,2002,19.9,379,366,8,2,0,1,42,4,2,0,1,0,222,5,13,Matches
101,Antonio Candreva,it ITA,"MF,FW",Salernitana,36,1987,30.6,1407,1164,240,74,4,32,223,40,88,11,44,0,1019,3,41,Matches
102,Luigi Canotto,it ITA,FW,Frosinone,29,1994,0.2,3,2,1,1,0,0,0,0,0,0,0,0,2,0,1,Matches
103,Gianluca Caprari,it ITA,"MF,FW",Monza,30,1993,3.2,124,114,9,1,0,0,8,2,5,1,3,0,98,1,7,Matches
104,Elia Caprile,it ITA,GK,Empoli,21,2001,23.0,820,590,226,67,0,0,0,0,0,0,0,0,555,4,0,Matches
105,Francesco Caputo,it ITA,FW,Empoli,35,1987,14.1,216,192,24,0,1,1,1,2,0,0,0,0,164,0,8,Matches
106,Andrea Carboni,it ITA,DF,Monza,22,2001,16.5,976,925,51,16,0,10,21,34,0,0,0,0,833,0,13,Matches
107,Valentin Carboni,ar ARG,"MF,FW",Monza,18,2005,13.0,523,507,16,3,4,4,14,2,6,2,2,0,436,0,20,Matches
108,Marco Carnesecchi,it ITA,GK,Atalanta,23,2000,26.9,879,635,238,45,0,0,0,0,0,0,0,0,619,6,1,Matches
109,Nicolò Casale,it ITA,DF,Lazio,25,1998,17.3,1024,989,35,25,0,2,0,2,0,0,0,0,940,0,8,Matches
110,Giuseppe Caso,it ITA,"FW,MF",Frosinone,24,1998,4.6,112,106,6,0,1,0,2,1,5,0,0,0,95,0,2,Matches
111,Valentín Castellanos,ar ARG,FW,Lazio,24,1998,18.7,452,417,33,0,0,1,15,0,0,0,0,0,272,2,13,Matches
112,Samu Castillejo,es ESP,"FW,MF",Sassuolo,28,1995,6.0,283,253,29,13,0,2,34,3,13,7,3,0,213,1,4,Matches
113,Santiago Castro,ar ARG,FW,Bologna,18,2004,2.7,52,47,5,0,0,1,1,1,0,0,0,0,43,0,1,Matches
114,Gaetano Castrovilli,it ITA,"FW,MF",Fiorentina,26,1997,4.1,116,112,3,1,0,2,9,2,0,0,0,0,75,1,7,Matches
115,Danilo Cataldi,it ITA,MF,Lazio,28,1994,15.1,932,882,48,23,3,3,31,5,20,4,13,0,800,2,8,Matches
116,Emil Ceide,no NOR,"FW,MF",Sassuolo,21,2001,2.0,59,59,0,0,1,0,5,0,0,0,0,0,40,0,5,Matches
117,Zeki Çelik,tr TUR,DF,Roma,26,1997,7.5,341,280,61,5,1,3,20,56,0,0,0,0,284,0,3,Matches
118,Fabien Centonze,fr FRA,DF,Hellas Verona,27,1996,7.5,317,238,77,0,0,0,28,77,0,0,0,0,213,2,10,Matches
119,Michele Cerofolini,it ITA,GK,Frosinone,24,1999,7.5,209,148,61,23,0,0,0,0,0,0,0,0,124,0,0,Matches
120,Alberto Cerri,it ITA,FW,Empoli,27,1996,6.1,136,134,1,0,0,0,1,0,0,0,0,0,68,1,5,Matches
121,Leonardo Cerri,it ITA,DF,Juventus,20,2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
122,Charlys,br BRA,MF,Hellas Verona,19,2004,0.3,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
123,Walid Cheddira,ma MAR,FW,Frosinone,25,1998,23.6,385,349,33,0,1,2,3,1,0,0,0,0,262,3,27,Matches
124,Federico Chiesa,it ITA,FW,Juventus,25,1997,24.4,712,615,90,15,6,4,117,20,50,22,22,0,498,7,29,Matches
125,Oliver Christensen,dk DEN,GK,Fiorentina,24,1999,4.0,190,164,26,6,0,0,0,0,0,0,0,0,146,0,1,Matches
126,Samuel Chukwueze,ng NGA,FW,Milan,24,1999,11.3,421,410,10,0,7,1,20,7,3,2,0,0,330,1,11,Matches
127,Alphadjo Cissè,it ITA,FW,Hellas Verona,16,2006,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
128,Giorgio Cittadini,it ITA,DF,Monza,21,2002,0.2,6,5,1,1,0,0,0,0,0,0,0,0,5,0,0,Matches
129,Giorgio Cittadini,it ITA,DF,Genoa,21,2002,1.2,31,28,3,0,0,0,0,3,0,0,0,0,19,0,0,Matches
130,Patrick Ciurria,it ITA,"DF,MF",Monza,28,1995,17.8,847,740,106,7,2,2,53,92,7,2,4,0,662,1,25,Matches
131,Lorenzo Colombo,it ITA,FW,Monza,21,2002,15.1,263,252,11,1,0,4,2,2,0,0,0,0,185,0,7,Matches
132,Andrea Colpani,it ITA,"MF,FW",Monza,24,1999,29.5,981,876,99,24,2,33,111,9,66,15,40,0,752,6,19,Matches
133,Pietro Comuzzo,it ITA,"DF,FW",Fiorentina,18,2005,0.5,38,38,0,0,0,0,0,0,0,0,0,0,27,0,0,Matches
134,Andrea Consigli,it ITA,GK,Sassuolo,36,1987,35.0,1235,855,379,126,0,1,0,1,0,0,0,0,838,1,0,Matches
135,Nikita Contini Baranovsky,it ITA,GK,Napoli,27,1996,0.2,4,2,2,1,0,0,0,0,0,0,0,0,4,0,0,Matches
136,Diego Coppola,it ITA,DF,Hellas Verona,19,2003,18.2,718,687,30,28,0,7,0,1,0,0,0,0,555,1,6,Matches
137,Tommaso Corazza,it ITA,DF,Bologna,19,2004,2.2,145,110,35,5,0,1,8,30,0,0,0,0,119,0,9,Matches
138,Jeppe Corfitzen,dk DEN,FW,Lecce,18,2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
139,Giacomo Corona,it ITA,FW,Empoli,19,2004,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
140,João Costa,br BRA,"MF,FW",Roma,18,2005,0.2,9,7,2,0,0,0,1,1,0,0,0,0,7,0,1,Matches
141,Benoît Costil,fr FRA,GK,Salernitana,36,1987,13.0,428,273,154,50,0,0,1,0,0,0,0,0,258,1,0,Matches
142,Lassana Coulibaly,ml MLI,MF,Salernitana,27,1996,23.1,873,852,14,14,1,5,8,0,0,0,0,0,736,7,20,Matches
143,Mamadou Coulibaly,sn SEN,DF,Salernitana,24,1999,0.0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
144,Alessio Cragno,it ITA,GK,Sassuolo,29,1994,3.0,100,68,32,10,0,0,0,0,0,0,0,0,69,0,0,Matches
145,Bryan Cristante,it ITA,"MF,DF",Roma,28,1995,36.5,2178,2140,30,28,5,21,29,2,0,0,0,0,1785,8,43,Matches
146,Juan Cruz,ar ARG,"FW,MF",Hellas Verona,24,1999,1.2,27,27,0,0,0,0,1,0,0,0,0,0,18,0,1,Matches
147,Juan Cuadrado,co COL,DF,Inter,35,1988,3.0,189,169,20,3,0,6,18,17,0,0,0,0,158,0,0,Matches
148,Marvin Cuni,al ALB,FW,Frosinone,22,2001,5.9,115,104,10,0,0,1,4,1,0,0,0,0,82,1,5,Matches
149,Danilo D'Ambrosio,it ITA,DF,Monza,34,1988,17.1,1095,1029,65,34,1,2,7,27,0,0,0,0,979,1,9,Matches
150,Flavius Daniliuc,at AUT,DF,Salernitana,22,2001,8.3,411,368,41,11,1,4,1,30,0,0,0,0,350,2,8,Matches
151,Danilo,br BRA,DF,Juventus,32,1991,27.2,1849,1635,205,49,2,23,18,89,0,0,0,0,1591,9,12,Matches
152,Matteo Darmian,it ITA,DF,Inter,33,1989,26.7,1389,1236,150,16,5,9,21,134,0,0,0,0,1181,3,30,Matches
153,Juan David Cabal,co COL,DF,Hellas Verona,22,2001,16.6,790,620,168,14,1,6,33,153,1,0,0,0,561,2,29,Matches
154,Keinan Davis,eng ENG,"FW,MF",Udinese,25,1998,2.1,50,49,1,0,0,0,0,0,0,0,0,0,36,0,4,Matches
155,Paweł Dawidowicz,pl POL,DF,Hellas Verona,28,1995,23.8,1173,1102,70,52,0,11,2,10,0,0,0,0,972,1,12,Matches
156,Charles De Ketelaere,be BEL,"FW,MF",Atalanta,22,2001,22.5,782,746,35,7,6,2,47,8,2,0,2,0,565,1,25,Matches
157,Mattia De Sciglio,it ITA,DF,Juventus,30,1992,0.5,19,17,2,0,0,0,0,2,0,0,0,0,17,0,0,Matches
158,Lorenzo De Silvestri,it ITA,DF,Bologna,35,1988,7.5,432,365,66,16,0,1,9,50,0,0,0,0,373,1,7,Matches
159,Koni De Winter,be BEL,DF,Genoa,21,2002,26.4,1269,1158,111,35,1,0,5,45,0,0,0,0,1122,0,14,Matches
160,Grégoire Defrel,mq MTQ,"FW,MF",Sassuolo,32,1991,8.4,221,209,10,1,0,0,2,3,2,0,0,0,187,2,6,Matches
161,Alessandro Deiola,it ITA,MF,Cagliari,27,1995,17.9,524,511,11,4,2,11,15,7,0,0,0,0,364,2,10,Matches
162,Alessandro Dellavalle,it ITA,DF,Torino,19,2004,0.2,6,6,0,0,0,1,0,0,0,0,0,0,5,0,1,Matches
163,Diego Demme,de GER,MF,Napoli,31,1991,0.8,76,76,0,0,0,2,3,0,0,0,0,0,63,0,1,Matches
164,Leander Dendoncker,be BEL,MF,Napoli,28,1995,0.3,27,26,1,1,0,0,0,0,0,0,0,0,23,0,0,Matches
165,Mattia Destro,it ITA,"FW,MF",Empoli,32,1991,4.1,63,52,10,0,0,0,0,0,0,0,0,0,41,1,1,Matches
166,Federico Di Francesco,it ITA,"FW,MF",Lecce,29,1994,0.2,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches
167,Raffaele Di Gennaro,it ITA,GK,Inter,29,1993,0.3,17,15,1,0,0,0,0,0,0,0,0,0,15,1,0,Matches
168,Michele Di Gregorio,it ITA,GK,Monza,26,1997,31.9,1350,1053,296,73,0,2,0,0,0,0,0,0,1054,1,1,Matches
169,Giovanni Di Lorenzo,it ITA,DF,Napoli,29,1993,35.9,2732,2336,386,42,6,26,126,343,1,0,0,0,2314,10,46,Matches
170,Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,24,1999,4.0,175,146,29,0,0,1,18,29,0,0,0,0,115,0,7,Matches
171,Boulaye Dia,sn SEN,"FW,MF",Salernitana,26,1996,12.7,244,227,16,2,2,5,1,0,0,0,0,0,204,1,5,Matches
172,Federico Dimarco,it ITA,DF,Inter,25,1997,23.1,1328,1116,207,24,1,6,196,124,59,22,30,0,1027,5,34,Matches
173,Tiago Djaló,pt POR,DF,Juventus,23,2000,0.2,13,11,2,2,0,0,0,0,0,0,0,0,12,0,1,Matches
174,Koffi Djidji,ci CIV,DF,Torino,30,1992,8.4,434,411,20,10,0,0,2,10,0,0,0,0,372,3,3,Matches
175,Berat Djimsiti,al ALB,DF,Atalanta,30,1993,31.5,1661,1584,75,58,1,6,6,17,0,0,0,0,1454,2,11,Matches
176,Dodô,br BRA,DF,Fiorentina,24,1998,5.8,347,296,50,4,1,1,19,46,0,0,0,0,278,1,6,Matches
177,Josh Doig,sct SCO,DF,Hellas Verona,21,2002,9.2,338,261,74,4,0,1,30,70,0,0,0,0,251,3,9,Matches
178,Josh Doig,sct SCO,DF,Sassuolo,21,2002,14.9,591,413,177,4,0,2,47,172,1,0,1,0,404,1,19,Matches
179,Nicolás Domínguez,ar ARG,MF,Bologna,25,1998,1.1,92,90,2,1,0,0,0,1,0,0,0,0,83,0,1,Matches
180,Giulio Donati,it ITA,DF,Monza,33,1990,0.4,46,40,6,1,0,0,4,5,0,0,0,0,38,0,1,Matches
181,Patrick Dorgu,dk DEN,"DF,MF",Lecce,18,2004,17.4,729,612,115,19,0,5,41,91,5,0,0,0,582,2,16,Matches
182,Alberto Dossena,it ITA,DF,Cagliari,24,1998,33.1,1305,1255,49,41,3,11,1,7,0,0,0,0,1042,1,8,Matches
183,Radu Drăgușin,ro ROU,DF,Genoa,21,2002,19.0,721,623,98,20,0,3,1,34,0,0,0,0,592,0,3,Matches
184,Ondrej Duda,sk SVK,MF,Hellas Verona,28,1994,27.3,1209,1049,156,94,5,20,94,5,54,11,32,0,906,4,19,Matches
185,Denzel Dumfries,nl NED,DF,Inter,27,1996,18.2,801,656,142,4,0,2,47,138,0,0,0,0,614,3,16,Matches
186,Alfred Duncan,gh GHA,MF,Fiorentina,30,1993,21.0,1030,961,63,22,5,18,65,5,35,11,17,0,800,6,22,Matches
187,Paulo Dybala,ar ARG,"FW,MF",Roma,29,1993,21.8,1000,877,117,27,7,11,88,10,54,22,27,0,790,6,20,Matches
188,Festy Ebosele,ie IRL,DF,Udinese,20,2002,18.9,419,358,60,2,1,5,45,58,0,0,0,0,278,1,21,Matches
189,Enzo Ebosse,cm CMR,DF,Udinese,24,1999,0.1,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
190,Tyronne Ebuehi,ng NGA,DF,Empoli,27,1995,12.2,570,442,127,9,0,3,23,118,0,0,0,0,426,1,19,Matches
191,Éderson,br BRA,MF,Atalanta,24,1999,31.9,1662,1611,44,42,6,17,17,2,0,0,0,0,1390,7,27,Matches
