Player,Nation,Pos,Squad,Age,Born,90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Kristjan Asllani,ALB,MF,Inter,21,2002,8.7,7,2,3,4,0,2,11,18.2,9,9,3,6,11,18,8,0
Emil Audero,IDN,GK,Inter,26,1997,3.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Tommaso Augello,ITA,DF,Cagliari,28,1994,26.9,26,19,18,6,2,16,25,64.0,9,21,10,11,17,43,89,0
Carlos Augusto,BRA,DF,Inter,24,1999,19.2,29,21,20,9,0,15,22,68.2,7,20,8,12,16,45,52,0
Yann Aurel Bisseck,GER,DF,Inter,22,2000,10.0,14,6,10,3,1,6,9,66.7,3,10,7,3,5,19,23,0
Sardar Azmoun,IRN,"FW,MF",Roma,28,1995,6.5,8,5,2,5,1,4,8,50.0,4,4,1,3,3,11,6,1
Paulo Azzi,BRA,"DF,MF",Cagliari,29,1994,10.6,19,11,10,6,3,9,18,50.0,9,11,2,9,16,35,23,0
Oussama El Azzouzi,MAR,MF,Bologna,22,2001,6.1,12,7,4,5,3,7,14,50.0,7,8,2,6,6,18,12,0
Milan Badelj,CRO,MF,Genoa,34,1989,28.2,51,27,23,24,4,24,61,39.3,37,45,13,32,50,101,54,1
Jaime Báez,URU,"FW,MF",Frosinone,28,1995,5.6,4,1,0,2,2,0,7,0.0,7,5,0,5,4,8,1,0
Nicola Bagnolini,ITA,GK,Bologna,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Nedim Bajrami,ALB,"MF,FW",Sassuolo,24,1999,14.6,13,6,6,3,4,5,13,38.5,8,5,1,4,6,19,8,0
Mitchel Bakker,NED,DF,Atalanta,23,2000,4.2,7,3,6,1,0,2,12,16.7,10,5,0,5,3,10,6,0
Tommaso Baldanzi,ITA,"MF,FW",Empoli,20,2003,8.3,4,2,1,1,2,3,10,30.0,7,7,0,7,2,6,0,0
Tommaso Baldanzi,ITA,"FW,MF",Roma,20,2003,5.8,9,5,3,4,2,1,1,100.0,0,2,0,2,0,9,4,0
Lameck Banda,ZAM,FW,Lecce,22,2001,15.0,27,23,11,12,4,7,21,33.3,14,18,0,18,3,30,7,0
Daniel Bandeira,POR,MF,Hellas Verona,23,2000,5.0,6,5,1,4,1,3,7,42.9,4,3,0,3,3,9,9,0
Mattia Bani,ITA,DF,Genoa,29,1993,25.6,26,10,18,7,1,11,22,50.0,11,51,31,20,22,48,116,1
Antonín Barák,CZE,"MF,FW",Fiorentina,28,1994,9.0,6,2,1,3,2,3,7,42.9,4,5,0,5,2,8,4,0
Nicolò Barella,ITA,MF,Inter,26,1997,31.6,46,30,17,20,9,19,63,30.2,44,31,1,30,10,56,12,1
Enzo Barrenechea,ARG,MF,Frosinone,22,2001,31.2,65,42,28,29,8,28,70,40.0,42,47,12,35,27,92,61,2
Davide Bartesaghi,ITA,"DF,MF",Milan,17,2005,0.9,2,0,1,1,0,2,4,50.0,2,1,1,0,0,2,7,0
Federico Baschirotto,ITA,DF,Lecce,26,1996,36.6,21,12,16,5,0,8,15,53.3,7,42,26,16,23,44,144,1
Toma Bašić,CRO,MF,Salernitana,26,1996,12.9,20,13,10,9,1,10,27,37.0,17,18,6,12,14,34,29,0
Alessandro Bastoni,ITA,DF,Inter,24,1999,25.2,46,33,31,12,3,26,40,65.0,14,25,11,14,23,69,48,1
Simone Bastoni,ITA,"MF,DF",Empoli,26,1996,8.3,22,13,12,7,3,11,22,50.0,11,8,0,8,11,33,18,0
Reda Belahyane,MAR,MF,Hellas Verona,19,2004,1.0,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
Raoul Bellanova,ITA,DF,Torino,23,2000,33.8,36,26,15,17,4,18,31,58.1,13,21,4,17,15,51,36,3
Andrea Belotti,ITA,FW,Fiorentina,29,1993,10.5,8,3,1,5,2,5,12,41.7,7,8,1,7,2,10,3,0
Andrea Belotti,ITA,FW,Roma,29,1993,7.5,8,4,2,3,3,3,6,50.0,3,7,0,7,2,10,3,0
Lucas Beltrán,ARG,"FW,MF",Fiorentina,22,2001,18.8,27,14,4,18,5,11,20,55.0,9,29,3,26,2,29,11,0
Ismaël Bennacer,ALG,MF,Milan,25,1997,12.8,29,19,11,16,2,11,22,50.0,11,12,4,8,12,41,9,2
Domenico Berardi,ITA,FW,Sassuolo,28,1994,15.9,17,8,7,9,1,2,21,9.5,19,17,0,17,13,30,9,0
Bartosz Bereszyński,POL,DF,Empoli,31,1992,19.6,41,25,25,13,3,24,40,60.0,16,22,10,12,21,62,52,0
Etrit Berisha,ALB,GK,Empoli,34,1989,14.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,7,1
Medon Berisha,ALB,"FW,MF",Lecce,19,2003,2.3,3,1,3,0,0,0,2,0.0,2,2,2,0,1,4,0,0
Victor Bernth Kristiansen,DEN,DF,Bologna,20,2002,25.6,52,34,23,22,7,20,35,57.1,15,35,8,27,12,64,45,1
Beto,GNB,FW,Udinese,25,1998,0.8,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0
Davide Bettella,ITA,MF,Monza,23,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Sam Beukema,NED,DF,Bologna,24,1998,28.3,27,11,14,11,2,16,25,64.0,9,35,21,14,15,42,99,2
Jaka Bijol,SVN,DF,Udinese,24,1999,23.2,43,27,34,9,0,22,35,62.9,13,36,21,15,23,66,140,1
El Bilal Touré,MLI,FW,Atalanta,21,2001,4.4,1,1,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0
Cristiano Biraghi,ITA,DF,Fiorentina,30,1992,26.2,47,28,20,24,3,28,52,53.8,24,30,5,25,14,61,43,0
Davide Biraschi,ITA,DF,Genoa,29,1994,1.0,3,3,1,2,0,1,3,33.3,2,0,0,0,2,5,5,0
Samuele Birindelli,ITA,DF,Monza,24,1999,22.4,28,19,16,7,5,14,25,56.0,11,30,11,19,18,46,48,0
Alexis Blin,FRA,MF,Lecce,26,1996,18.2,33,19,11,19,3,15,43,34.9,28,16,2,14,22,55,39,0
Jérôme Boateng,GER,DF,Salernitana,34,1988,2.6,0,0,0,0,0,0,0,,0,6,5,1,4,4,21,0
Emil Bohinen,NOR,MF,Genoa,24,1999,0.6,1,1,0,1,0,0,0,,0,1,0,1,0,1,3,0
Emil Bohinen,NOR,MF,Salernitana,24,1999,5.9,8,6,5,3,0,2,10,20.0,8,8,2,6,14,22,6,1
Daniel Boloca,ROU,MF,Sassuolo,24,1998,22.5,48,33,18,25,5,27,46,58.7,19,23,13,10,14,62,33,2
Giacomo Bonaventura,ITA,MF,Fiorentina,33,1989,25.3,26,13,6,10,10,9,21,42.9,12,16,1,15,14,40,10,0
Federico Bonazzoli,ITA,"FW,MF",Hellas Verona,26,1997,11.3,4,1,1,3,0,1,8,12.5,7,9,1,8,3,7,3,0
Warren Bondo,FRA,MF,Monza,19,2003,16.4,29,22,16,10,3,13,17,76.5,4,13,3,10,6,35,13,0
Giovanni Bonfanti,ITA,DF,Atalanta,20,2003,1.0,4,2,2,2,0,2,3,66.7,1,1,1,0,1,5,1,0
Kevin Bonifazi,ITA,DF,Bologna,27,1996,1.0,4,0,0,4,0,1,2,50.0,1,0,0,0,0,4,7,1
Kevin Bonifazi,ITA,DF,Frosinone,27,1996,3.4,5,3,2,3,0,2,3,66.7,1,1,0,1,3,8,9,0
Gennaro Borrelli,ITA,FW,Frosinone,23,2000,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Erik Botheim,NOR,"FW,MF",Salernitana,23,2000,3.5,2,0,2,0,0,0,1,0.0,1,3,0,3,0,2,2,0
Mehdi Bourabia,MAR,MF,Frosinone,31,1991,2.2,5,4,1,4,0,2,4,50.0,2,3,0,3,0,5,4,0
Edoardo Bove,ITA,MF,Roma,21,2002,19.8,60,31,16,31,13,27,46,58.7,19,21,1,20,11,71,11,1
Domagoj Bradarić,CRO,DF,Salernitana,23,1999,30.5,29,20,13,10,6,15,25,60.0,10,22,7,15,32,61,62,1
Josip Brekalo,CRO,FW,Fiorentina,25,1998,7.2,8,6,6,2,0,2,11,18.2,9,7,0,7,1,9,0,0
Gleison Bremer,BRA,DF,Juventus,26,1997,35.9,58,42,32,21,5,21,29,72.4,8,45,27,18,40,98,147,0
Brenner,BRA,"MF,FW",Udinese,23,2000,2.1,8,7,1,5,2,4,7,57.1,3,2,0,2,0,8,2,0
Marco Brescianini,ITA,MF,Frosinone,23,2000,25.8,28,13,13,12,3,9,25,36.0,16,22,5,17,10,38,37,0
Dylan Bronn,TUN,"DF,MF",Salernitana,28,1995,0.6,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,4,0
Tajon Buchanan,CAN,DF,Inter,24,1999,1.8,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,4,0
Alessandro Buongiorno,ITA,DF,Torino,24,1999,28.1,70,39,43,24,3,24,34,70.6,10,20,12,8,69,139,131,0
Rareș-Cătălin Burnete,ROU,FW,Lecce,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Jovane Cabral,CPV,"MF,FW",Salernitana,25,1998,7.5,13,9,4,7,2,3,9,33.3,6,3,0,3,1,14,4,0
Liberato Cacace,NZL,DF,Empoli,22,2000,21.2,40,24,24,13,3,24,38,63.2,14,23,6,17,19,59,56,0
Jens Cajuste,SWE,MF,Napoli,23,1999,11.3,36,24,13,17,6,20,37,54.1,17,20,3,17,4,40,15,0
Davide Calabria,ITA,DF,Milan,26,1996,24.3,70,38,38,25,7,44,72,61.1,28,26,7,19,24,94,49,1
Riccardo Calafiori,ITA,DF,Bologna,21,2002,26.1,47,32,28,16,3,22,32,68.8,10,38,13,25,50,97,74,3
Mattia Caldara,ITA,DF,Milan,29,1994,0.4,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,1,0
Luca Caldirola,ITA,DF,Monza,32,1991,23.8,25,14,19,4,2,13,22,59.1,9,26,17,9,29,54,53,0
Hakan Çalhanoğlu,TUR,MF,Inter,29,1994,28.4,66,33,29,29,8,32,49,65.3,17,29,13,16,24,90,22,0
Francesco Camarda,ITA,FW,Milan,15,2008,0.2,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,22,2000,28.4,51,39,15,20,16,16,35,45.7,19,26,1,25,14,65,8,0
Andrea Cambiaso,ITA,"DF,FW",Juventus,23,2000,26.4,47,30,23,15,9,25,43,58.1,18,28,3,25,11,58,26,1
Matteo Cancellieri,ITA,"FW,MF",Empoli,21,2002,19.9,35,22,12,16,7,13,36,36.1,23,19,0,19,6,41,18,0
Antonio Candreva,ITA,"MF,FW",Salernitana,36,1987,30.6,18,13,8,8,2,9,25,36.0,16,9,0,9,7,25,23,0
Luigi Canotto,ITA,FW,Frosinone,29,1994,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gianluca Caprari,ITA,"MF,FW",Monza,30,1993,3.2,2,1,1,1,0,0,1,0.0,1,0,0,0,2,4,0,0
Elia Caprile,ITA,GK,Empoli,21,2001,23.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,16,2
Francesco Caputo,ITA,FW,Empoli,35,1987,14.1,2,0,0,0,2,0,1,0.0,1,4,0,4,1,3,3,0
Andrea Carboni,ITA,DF,Monza,22,2001,16.5,38,22,24,12,2,20,31,64.5,11,23,13,10,17,55,56,1
Valentin Carboni,ARG,"MF,FW",Monza,18,2005,13.0,25,15,10,12,3,8,26,30.8,18,12,1,11,7,32,4,0
Marco Carnesecchi,ITA,GK,Atalanta,23,2000,26.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,22,3
Nicolò Casale,ITA,DF,Lazio,25,1998,17.3,15,9,13,2,0,6,15,40.0,9,19,16,3,12,27,61,0
Giuseppe Caso,ITA,"FW,MF",Frosinone,24,1998,4.6,4,3,2,0,2,2,3,66.7,1,0,0,0,0,4,0,0
Valentín Castellanos,ARG,FW,Lazio,24,1998,18.7,22,10,1,12,9,6,20,30.0,14,22,2,20,2,24,18,0
Samu Castillejo,ESP,"FW,MF",Sassuolo,28,1995,6.0,12,10,5,5,2,7,19,36.8,12,16,1,15,1,13,3,0
Santiago Castro,ARG,FW,Bologna,18,2004,2.7,2,1,0,1,1,1,3,33.3,2,1,0,1,1,3,1,0
Gaetano Castrovilli,ITA,"FW,MF",Fiorentina,26,1997,4.1,3,2,1,2,0,1,8,12.5,7,4,0,4,2,5,3,0
Danilo Cataldi,ITA,MF,Lazio,28,1994,15.1,24,12,7,16,1,8,18,44.4,10,15,7,8,17,41,19,1
Emil Ceide,NOR,"FW,MF",Sassuolo,21,2001,2.0,2,2,1,1,0,1,1,100.0,0,6,1,5,0,2,0,0
Zeki Çelik,TUR,DF,Roma,26,1997,7.5,23,16,10,10,3,14,25,56.0,11,12,5,7,8,31,25,0
Fabien Centonze,FRA,DF,Hellas Verona,27,1996,7.5,14,8,10,4,0,5,10,50.0,5,14,2,12,10,24,18,0
Michele Cerofolini,ITA,GK,Frosinone,24,1999,7.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1
Alberto Cerri,ITA,FW,Empoli,27,1996,6.1,3,3,1,1,1,2,5,40.0,3,3,1,2,3,6,7,0
Leonardo Cerri,ITA,DF,Juventus,20,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Charlys,BRA,MF,Hellas Verona,19,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Walid Cheddira,MAR,FW,Frosinone,25,1998,23.6,12,7,1,8,3,4,8,50.0,4,6,1,5,5,17,10,0
Federico Chiesa,ITA,FW,Juventus,25,1997,24.4,20,10,7,6,7,3,13,23.1,10,17,1,16,6,26,4,0
Oliver Christensen,DEN,GK,Fiorentina,24,1999,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Samuel Chukwueze,NGA,FW,Milan,24,1999,11.3,18,7,11,5,2,9,17,52.9,8,3,1,2,6,24,3,0
Alphadjo Cissè,ITA,FW,Hellas Verona,16,2006,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Giorgio Cittadini,ITA,DF,Monza,21,2002,0.2,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0
Giorgio Cittadini,ITA,DF,Genoa,21,2002,1.2,5,4,4,1,0,3,3,100.0,0,1,0,1,3,8,5,0
Patrick Ciurria,ITA,"DF,MF",Monza,28,1995,17.8,30,18,13,13,4,13,21,61.9,8,20,5,15,9,39,28,0
Lorenzo Colombo,ITA,FW,Monza,21,2002,15.1,17,12,3,9,5,8,14,57.1,6,18,5,13,0,17,14,0
Andrea Colpani,ITA,"MF,FW",Monza,24,1999,29.5,25,15,6,13,6,11,20,55.0,9,11,4,7,14,39,14,0
Pietro Comuzzo,ITA,"DF,FW",Fiorentina,18,2005,0.5,1,1,1,0,0,1,1,100.0,0,1,0,1,1,2,2,0
Andrea Consigli,ITA,GK,Sassuolo,36,1987,35.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,19,1
Nikita Contini Baranovsky,ITA,GK,Napoli,27,1996,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Diego Coppola,ITA,DF,Hellas Verona,19,2003,18.2,36,22,25,9,2,20,33,60.6,13,26,9,17,27,63,89,1
Tommaso Corazza,ITA,DF,Bologna,19,2004,2.2,10,4,9,1,0,4,9,44.4,5,2,0,2,5,15,3,0
Jeppe Corfitzen,DEN,FW,Lecce,18,2004,0.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Giacomo Corona,ITA,FW,Empoli,19,2004,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
João Costa,BRA,"MF,FW",Roma,18,2005,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Benoît Costil,FRA,GK,Salernitana,36,1987,13.0,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,5,1
Lassana Coulibaly,MLI,MF,Salernitana,27,1996,23.1,47,32,20,21,6,22,49,44.9,27,23,5,18,16,63,29,0
Mamadou Coulibaly,SEN,DF,Salernitana,24,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Alessio Cragno,ITA,GK,Sassuolo,29,1994,3.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,1
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,36.5,72,41,33,28,11,28,50,56.0,22,36,6,30,25,97,55,2
Juan Cruz,ARG,"FW,MF",Hellas Verona,24,1999,1.2,2,2,0,0,2,0,0,,0,1,0,1,1,3,0,0
Juan Cuadrado,COL,DF,Inter,35,1988,3.0,4,3,2,2,0,3,5,60.0,2,6,1,5,1,5,2,0
Marvin Cuni,ALB,FW,Frosinone,22,2001,5.9,8,3,1,3,4,3,4,75.0,1,10,1,9,1,9,0,0
Danilo D'Ambrosio,ITA,DF,Monza,34,1988,17.1,57,34,34,20,3,28,41,68.3,13,22,13,9,14,71,31,0
Flavius Daniliuc,AUT,DF,Salernitana,22,2001,8.3,19,11,12,5,2,9,19,47.4,10,13,4,9,8,27,15,0
Danilo,BRA,DF,Juventus,32,1991,27.2,60,36,38,18,4,32,48,66.7,16,34,15,19,37,97,94,0
Matteo Darmian,ITA,DF,Inter,33,1989,26.7,48,22,23,15,10,20,53,37.7,33,27,11,16,13,61,55,0
Juan David Cabal,COL,DF,Hellas Verona,22,2001,16.6,36,27,19,14,3,18,29,62.1,11,30,9,21,26,62,55,2
Keinan Davis,ENG,"FW,MF",Udinese,25,1998,2.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Paweł Dawidowicz,POL,DF,Hellas Verona,28,1995,23.8,53,30,33,18,2,17,29,58.6,12,17,9,8,24,77,114,1
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,22.5,33,21,3,12,18,10,20,50.0,10,30,2,28,7,40,6,0
Mattia De Sciglio,ITA,DF,Juventus,30,1992,0.5,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0
Lorenzo De Silvestri,ITA,DF,Bologna,35,1988,7.5,10,8,5,2,3,4,7,57.1,3,9,4,5,6,16,27,0
Koni De Winter,BEL,DF,Genoa,21,2002,26.4,44,25,26,13,5,21,31,67.7,10,30,10,20,21,65,78,0
Grégoire Defrel,MTQ,"FW,MF",Sassuolo,32,1991,8.4,17,8,7,5,5,7,15,46.7,8,10,0,10,3,20,9,0
Alessandro Deiola,ITA,MF,Cagliari,27,1995,17.9,33,19,13,16,4,18,47,38.3,29,16,6,10,9,42,37,0
Alessandro Dellavalle,ITA,DF,Torino,19,2004,0.2,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
Diego Demme,GER,MF,Napoli,31,1991,0.8,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0
Leander Dendoncker,BEL,MF,Napoli,28,1995,0.3,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0
Mattia Destro,ITA,"FW,MF",Empoli,32,1991,4.1,2,1,0,2,0,1,1,100.0,0,4,0,4,2,4,3,0
Federico Di Francesco,ITA,"FW,MF",Lecce,29,1994,0.2,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0
Raffaele Di Gennaro,ITA,GK,Inter,29,1993,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Michele Di Gregorio,ITA,GK,Monza,26,1997,31.9,1,0,1,0,0,1,4,25.0,3,1,0,1,1,2,10,2
Giovanni Di Lorenzo,ITA,DF,Napoli,29,1993,35.9,58,36,26,26,6,32,68,47.1,36,43,16,27,24,82,45,0
Alessandro Di Pardo,ITA,"DF,MF",Cagliari,24,1999,4.0,4,1,3,0,1,0,3,0.0,3,9,2,7,5,9,7,0
Boulaye Dia,SEN,"FW,MF",Salernitana,26,1996,12.7,4,2,2,2,0,1,3,33.3,2,5,0,5,3,7,7,0
Federico Dimarco,ITA,DF,Inter,25,1997,23.1,42,25,19,14,9,17,35,48.6,18,18,3,15,9,51,34,1
Tiago Djaló,POR,DF,Juventus,23,2000,0.2,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0
Koffi Djidji,CIV,DF,Torino,30,1992,8.4,14,9,9,5,0,3,4,75.0,1,10,5,5,10,24,20,0
Berat Djimsiti,ALB,DF,Atalanta,30,1993,31.5,42,24,29,12,1,19,31,61.3,12,53,33,20,57,99,100,0
Dodô,BRA,DF,Fiorentina,24,1998,5.8,5,3,1,4,0,2,5,40.0,3,2,0,2,5,10,11,0
Josh Doig,SCO,DF,Hellas Verona,21,2002,9.2,16,9,9,7,0,13,17,76.5,4,12,3,9,4,20,17,1
Josh Doig,SCO,DF,Sassuolo,21,2002,14.9,25,17,16,9,0,15,27,55.6,12,31,10,21,16,41,38,0
Nicolás Domínguez,ARG,MF,Bologna,25,1998,1.1,1,0,1,0,0,0,2,0.0,2,3,0,3,0,1,2,0
Giulio Donati,ITA,DF,Monza,33,1990,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Patrick Dorgu,DEN,"DF,MF",Lecce,18,2004,17.4,43,22,22,17,4,22,34,64.7,12,16,5,11,9,52,45,2
Alberto Dossena,ITA,DF,Cagliari,24,1998,33.1,55,35,43,12,0,32,48,66.7,16,50,27,23,45,100,172,2
Radu Drăgușin,ROU,DF,Genoa,21,2002,19.0,16,11,9,6,1,8,9,88.9,1,18,12,6,21,37,87,3
Ondrej Duda,SVK,MF,Hellas Verona,28,1994,27.3,59,39,17,35,7,31,52,59.6,21,29,12,17,26,85,21,0
Denzel Dumfries,NED,DF,Inter,27,1996,18.2,22,13,9,11,2,9,23,39.1,14,15,6,9,12,34,33,1
Alfred Duncan,GHA,MF,Fiorentina,30,1993,21.0,35,22,13,15,7,15,35,42.9,20,27,5,22,11,46,13,0
Paulo Dybala,ARG,"FW,MF",Roma,29,1993,21.8,22,13,3,10,9,2,18,11.1,16,12,0,12,3,25,6,1
Festy Ebosele,IRL,DF,Udinese,20,2002,18.9,33,20,23,9,1,21,35,60.0,14,33,2,31,10,43,27,0
Enzo Ebosse,CMR,DF,Udinese,24,1999,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
Tyronne Ebuehi,NGA,DF,Empoli,27,1995,12.2,14,9,9,5,0,7,11,63.6,4,9,4,5,6,20,27,1
Éderson,BRA,MF,Atalanta,24,1999,31.9,83,49,38,38,7,44,63,69.8,19,48,8,40,41,124,33,1
Kingsley Ehizibue,NED,DF,Udinese,28,1995,10.6,22,14,16,4,2,11,18,61.1,7,21,3,18,8,30,36,0
Emmanuel Ekong,SWE,FW,Empoli,21,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Caleb Ekuban,GHA,FW,Genoa,29,1994,12.6,8,4,2,4,2,5,9,55.6,4,11,3,8,1,9,7,0
Elif Elmas,MKD,"FW,MF",Napoli,23,1999,3.8,4,3,1,3,0,2,2,100.0,0,2,0,2,2,6,8,0
Martin Erlic,CRO,DF,Sassuolo,25,1998,29.1,37,22,26,8,3,20,30,66.7,10,31,16,15,28,65,128,1
Giovanni Fabbian,ITA,"MF,FW",Bologna,20,2003,11.7,17,10,9,7,1,7,12,58.3,5,5,2,3,7,24,11,0
Nicolò Fagioli,ITA,MF,Juventus,22,2001,4.9,5,3,1,3,1,3,7,42.9,4,3,0,3,4,9,1,0
Wladimiro Falcone,ITA,GK,Lecce,28,1995,38.0,0,0,0,0,0,0,0,,0,1,0,1,1,1,21,2
Davide Faraoni,ITA,DF,Hellas Verona,31,1991,6.7,13,10,5,6,2,7,10,70.0,3,9,5,4,6,19,21,0
Davide Faraoni,ITA,DF,Fiorentina,31,1991,4.4,9,4,5,2,2,5,11,45.5,6,3,1,2,5,14,14,0
Federico Fazio,ARG,DF,Salernitana,36,1987,15.1,18,11,14,4,0,8,14,57.1,6,22,19,3,17,35,99,1
Jacopo Fazzini,ITA,MF,Empoli,20,2003,13.7,49,25,27,13,9,30,53,56.6,23,21,3,18,12,61,18,0
Lewis Ferguson,SCO,MF,Bologna,23,1999,30.1,37,21,16,17,4,16,37,43.2,21,25,8,17,17,54,27,1
Andrea Ferraris,ITA,MF,Monza,20,2003,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
João Ferreira,POR,DF,Udinese,22,2001,20.2,58,42,36,18,4,34,58,58.6,24,27,6,21,29,87,89,0
Seydou Fini,ITA,"DF,FW",Genoa,17,2006,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Vincenzo Fiorillo,ITA,GK,Salernitana,33,1990,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
Alessandro Florenzi,ITA,DF,Milan,32,1991,19.2,43,21,26,12,5,26,48,54.2,22,16,9,7,20,63,25,1
