Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Simone Aresti,ITA,GK,Cagliari,37,1986,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Marko Arnautović,AUT,FW,Inter,34,1989,8.9,5,17,9,52.9,1.91,1.01,0.29,0.56,11.5,0,0,0,5.0,5.0,0.29,0.0,0.0
Kristjan Asllani,ALB,MF,Inter,21,2002,8.7,1,15,4,26.7,1.72,0.46,0.07,0.25,27.1,1,0,0,0.6,0.6,0.04,0.4,0.4
Emil Audero,IDN,GK,Inter,26,1997,3.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Tommaso Augello,ITA,DF,Cagliari,28,1994,26.9,1,10,3,30.0,0.37,0.11,0.1,0.33,24.1,1,0,0,0.5,0.5,0.05,0.5,0.5
Carlos Augusto,BRA,DF,Inter,24,1999,19.2,0,22,6,27.3,1.15,0.31,0.0,0.0,17.1,0,0,0,1.0,1.0,0.05,-1.0,-1.0
Yann Aurel Bisseck,GER,DF,Inter,22,2000,10.0,2,12,4,33.3,1.19,0.4,0.17,0.5,12.7,0,0,0,0.9,0.9,0.07,1.1,1.1
Sardar Azmoun,IRN,"FW,MF",Roma,28,1995,6.5,3,16,7,43.8,2.46,1.08,0.19,0.43,13.1,0,0,0,2.9,2.9,0.2,0.1,0.1
Paulo Azzi,BRA,"DF,MF",Cagliari,29,1994,10.6,0,21,2,9.5,1.99,0.19,0.0,0.0,20.0,0,0,0,1.2,1.2,0.06,-1.2,-1.2
Oussama El Azzouzi,MAR,MF,Bologna,22,2001,6.1,2,2,2,100.0,0.33,0.33,1.0,1.0,9.5,0,0,0,0.5,0.5,0.24,1.5,1.5
Milan Badelj,CRO,MF,Genoa,34,1989,28.2,1,21,4,19.0,0.75,0.14,0.05,0.25,19.1,0,0,0,1.4,1.4,0.07,-0.4,-0.4
Jaime Báez,URU,"FW,MF",Frosinone,28,1995,5.6,1,9,2,22.2,1.62,0.36,0.11,0.5,23.5,1,0,0,0.5,0.5,0.05,0.5,0.5
Nicola Bagnolini,ITA,GK,Bologna,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nedim Bajrami,ALB,"MF,FW",Sassuolo,24,1999,14.6,2,32,9,28.1,2.2,0.62,0.06,0.22,21.8,3,0,0,2.5,2.5,0.08,-0.5,-0.5
Mitchel Bakker,NED,DF,Atalanta,23,2000,4.2,1,5,1,20.0,1.18,0.24,0.2,1.0,14.8,0,0,0,0.2,0.2,0.04,0.8,0.8
Tommaso Baldanzi,ITA,"MF,FW",Empoli,20,2003,8.3,2,14,6,42.9,1.69,0.72,0.14,0.33,20.0,0,0,0,2.1,2.1,0.15,-0.1,-0.1
Tommaso Baldanzi,ITA,"FW,MF",Roma,20,2003,5.8,0,15,3,20.0,2.61,0.52,0.0,0.0,18.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
Lameck Banda,ZAM,FW,Lecce,22,2001,15.0,2,50,23,46.0,3.33,1.53,0.04,0.09,19.8,1,0,0,3.6,3.6,0.07,-1.6,-1.6
Daniel Bandeira,POR,MF,Hellas Verona,23,2000,5.0,0,3,0,0.0,0.61,0.0,0.0,,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Mattia Bani,ITA,DF,Genoa,29,1993,25.6,2,9,5,55.6,0.35,0.2,0.22,0.4,9.1,0,0,0,1.2,1.2,0.14,0.8,0.8
Antonín Barák,CZE,"MF,FW",Fiorentina,28,1994,9.0,2,20,8,40.0,2.23,0.89,0.1,0.25,16.9,1,0,0,1.5,1.5,0.08,0.5,0.5
Nicolò Barella,ITA,MF,Inter,26,1997,31.6,2,40,12,30.0,1.26,0.38,0.05,0.17,18.2,0,0,0,5.1,5.1,0.13,-3.1,-3.1
Enzo Barrenechea,ARG,MF,Frosinone,22,2001,31.2,0,20,3,15.0,0.64,0.1,0.0,0.0,22.8,2,0,0,0.6,0.6,0.03,-0.6,-0.6
Davide Bartesaghi,ITA,"DF,MF",Milan,17,2005,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Federico Baschirotto,ITA,DF,Lecce,26,1996,36.6,0,17,6,35.3,0.46,0.16,0.0,0.0,10.8,0,0,0,1.7,1.5,0.09,-1.7,-1.5
Toma Bašić,CRO,MF,Salernitana,26,1996,12.9,0,12,1,8.3,0.93,0.08,0.0,0.0,27.0,1,0,0,0.6,0.6,0.05,-0.6,-0.6
Alessandro Bastoni,ITA,DF,Inter,24,1999,25.2,1,15,6,40.0,0.6,0.24,0.07,0.17,13.3,0,0,0,1.2,1.2,0.08,-0.2,-0.2
Simone Bastoni,ITA,"MF,DF",Empoli,26,1996,8.3,1,7,1,14.3,0.85,0.12,0.14,1.0,21.9,2,0,0,0.4,0.4,0.06,0.6,0.6
Reda Belahyane,MAR,MF,Hellas Verona,19,2004,1.0,0,1,1,100.0,1.0,1.0,0.0,0.0,26.6,0,0,0,0.0,0.0,0.03,0.0,0.0
Raoul Bellanova,ITA,DF,Torino,23,2000,33.8,1,32,3,9.4,0.95,0.09,0.03,0.33,16.6,0,0,0,2.0,2.0,0.06,-1.0,-1.0
Andrea Belotti,ITA,FW,Fiorentina,29,1993,10.5,3,33,9,27.3,3.13,0.85,0.09,0.33,13.9,0,0,0,3.7,3.7,0.11,-0.7,-0.7
Andrea Belotti,ITA,FW,Roma,29,1993,7.5,3,15,8,53.3,1.99,1.06,0.2,0.38,13.9,0,0,0,2.4,2.4,0.16,0.6,0.6
Lucas Beltrán,ARG,"FW,MF",Fiorentina,22,2001,18.8,6,30,7,23.3,1.6,0.37,0.17,0.71,15.5,0,1,1,3.8,3.0,0.1,2.2,2.0
Ismaël Bennacer,ALG,MF,Milan,25,1997,12.8,2,11,1,9.1,0.86,0.08,0.09,1.0,21.6,1,1,1,1.7,0.9,0.08,0.3,0.1
Domenico Berardi,ITA,FW,Sassuolo,28,1994,15.9,9,46,19,41.3,2.89,1.19,0.09,0.21,23.3,2,5,5,6.5,2.6,0.06,2.5,1.4
Bartosz Bereszyński,POL,DF,Empoli,31,1992,19.6,0,3,1,33.3,0.15,0.05,0.0,0.0,27.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Etrit Berisha,ALB,GK,Empoli,34,1989,14.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Medon Berisha,ALB,"FW,MF",Lecce,19,2003,2.3,0,2,0,0.0,0.88,0.0,0.0,,17.6,0,0,0,0.2,0.2,0.09,-0.2,-0.2
Victor Bernth Kristiansen,DEN,DF,Bologna,20,2002,25.6,0,6,2,33.3,0.23,0.08,0.0,0.0,18.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Beto,GNB,FW,Udinese,25,1998,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Davide Bettella,ITA,MF,Monza,23,2000,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Sam Beukema,NED,DF,Bologna,24,1998,28.3,1,12,4,33.3,0.42,0.14,0.08,0.25,9.7,0,0,0,1.9,1.9,0.16,-0.9,-0.9
Jaka Bijol,SVN,DF,Udinese,24,1999,23.2,0,15,2,13.3,0.65,0.09,0.0,0.0,9.1,0,0,0,1.9,1.9,0.13,-1.9,-1.9
El Bilal Touré,MLI,FW,Atalanta,21,2001,4.4,2,12,4,33.3,2.74,0.91,0.17,0.5,15.2,0,0,0,1.2,1.2,0.1,0.8,0.8
Cristiano Biraghi,ITA,DF,Fiorentina,30,1992,26.2,2,16,5,31.3,0.61,0.19,0.13,0.4,28.1,7,0,1,1.6,0.8,0.05,0.4,1.2
Davide Biraschi,ITA,DF,Genoa,29,1994,1.0,1,1,1,100.0,1.0,1.0,1.0,1.0,9.6,0,0,0,0.1,0.1,0.1,0.9,0.9
Samuele Birindelli,ITA,DF,Monza,24,1999,22.4,0,25,9,36.0,1.12,0.4,0.0,0.0,18.1,0,0,0,1.1,1.1,0.04,-1.1,-1.1
Alexis Blin,FRA,MF,Lecce,26,1996,18.2,0,13,2,15.4,0.71,0.11,0.0,0.0,13.9,0,0,0,1.1,1.1,0.08,-1.1,-1.1
Jérôme Boateng,GER,DF,Salernitana,34,1988,2.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Emil Bohinen,NOR,MF,Genoa,24,1999,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Emil Bohinen,NOR,MF,Salernitana,24,1999,5.9,0,4,0,0.0,0.67,0.0,0.0,,24.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Daniel Boloca,ROU,MF,Sassuolo,24,1998,22.5,1,13,4,30.8,0.58,0.18,0.08,0.25,26.3,0,0,0,0.5,0.5,0.04,0.5,0.5
Giacomo Bonaventura,ITA,MF,Fiorentina,33,1989,25.3,8,51,13,25.5,2.02,0.51,0.16,0.62,20.2,1,0,1,5.7,4.4,0.09,2.3,3.6
Federico Bonazzoli,ITA,"FW,MF",Hellas Verona,26,1997,11.3,3,27,13,48.1,2.39,1.15,0.11,0.23,18.6,0,0,0,2.9,2.9,0.11,0.1,0.1
Warren Bondo,FRA,MF,Monza,19,2003,16.4,1,17,4,23.5,1.04,0.24,0.06,0.25,20.8,0,0,0,0.9,0.9,0.06,0.1,0.1
Giovanni Bonfanti,ITA,DF,Atalanta,20,2003,1.0,0,1,0,0.0,1.01,0.0,0.0,,5.9,0,0,0,0.1,0.1,0.09,-0.1,-0.1
Kevin Bonifazi,ITA,DF,Bologna,27,1996,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Bonifazi,ITA,DF,Frosinone,27,1996,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Gennaro Borrelli,ITA,FW,Frosinone,23,2000,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Erik Botheim,NOR,"FW,MF",Salernitana,23,2000,3.5,0,1,0,0.0,0.28,0.0,0.0,,15.8,0,0,0,0.1,0.1,0.11,-0.1,-0.1
Mehdi Bourabia,MAR,MF,Frosinone,31,1991,2.2,0,2,0,0.0,0.9,0.0,0.0,,17.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Edoardo Bove,ITA,MF,Roma,21,2002,19.8,0,19,6,31.6,0.96,0.3,0.0,0.0,17.8,0,0,0,2.0,2.0,0.1,-2.0,-2.0
Domagoj Bradarić,CRO,DF,Salernitana,23,1999,30.5,0,19,4,21.1,0.62,0.13,0.0,0.0,22.3,0,0,0,0.8,0.8,0.04,-0.8,-0.8
Josip Brekalo,CRO,FW,Fiorentina,25,1998,7.2,1,9,4,44.4,1.24,0.55,0.11,0.25,19.3,0,0,0,0.4,0.4,0.04,0.6,0.6
Gleison Bremer,BRA,DF,Juventus,26,1997,35.9,3,18,4,22.2,0.5,0.11,0.17,0.75,13.4,0,0,0,1.4,1.4,0.08,1.6,1.6
Brenner,BRA,"MF,FW",Udinese,23,2000,2.1,0,4,2,50.0,1.9,0.95,0.0,0.0,15.9,0,0,0,0.4,0.4,0.1,-0.4,-0.4
Marco Brescianini,ITA,MF,Frosinone,23,2000,25.8,4,31,10,32.3,1.2,0.39,0.13,0.4,19.9,2,0,0,2.3,2.3,0.07,1.7,1.7
Dylan Bronn,TUN,"DF,MF",Salernitana,28,1995,0.6,0,1,0,0.0,1.73,0.0,0.0,,13.2,0,0,0,0.0,0.0,0.03,0.0,0.0
Tajon Buchanan,CAN,DF,Inter,24,1999,1.8,1,4,1,25.0,2.24,0.56,0.25,1.0,18.9,0,0,0,0.2,0.2,0.05,0.8,0.8
Alessandro Buongiorno,ITA,DF,Torino,24,1999,28.1,3,13,6,46.2,0.46,0.21,0.23,0.5,9.5,0,0,0,1.6,1.6,0.12,1.4,1.4
Rareș-Cătălin Burnete,ROU,FW,Lecce,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jovane Cabral,CPV,"MF,FW",Salernitana,25,1998,7.5,1,25,9,36.0,3.32,1.19,0.04,0.11,20.2,0,0,0,1.2,1.2,0.05,-0.2,-0.2
Liberato Cacace,NZL,DF,Empoli,22,2000,21.2,0,13,2,15.4,0.61,0.09,0.0,0.0,24.6,0,0,0,0.4,0.4,0.03,-0.4,-0.4
Jens Cajuste,SWE,MF,Napoli,23,1999,11.3,0,16,3,18.8,1.42,0.27,0.0,0.0,16.5,0,0,0,1.5,1.5,0.09,-1.5,-1.5
Davide Calabria,ITA,DF,Milan,26,1996,24.3,1,21,8,38.1,0.86,0.33,0.05,0.13,18.3,0,0,0,1.3,1.3,0.06,-0.3,-0.3
Riccardo Calafiori,ITA,DF,Bologna,21,2002,26.1,2,17,6,35.3,0.65,0.23,0.12,0.33,17.9,0,0,0,1.4,1.4,0.08,0.6,0.6
Mattia Caldara,ITA,DF,Milan,29,1994,0.4,0,1,0,0.0,2.73,0.0,0.0,,5.4,0,0,0,0.2,0.2,0.21,-0.2,-0.2
Luca Caldirola,ITA,DF,Monza,32,1991,23.8,1,9,2,22.2,0.38,0.08,0.11,0.5,10.8,0,0,0,0.5,0.5,0.05,0.5,0.5
Hakan Çalhanoğlu,TUR,MF,Inter,29,1994,28.4,13,52,13,25.0,1.83,0.46,0.06,0.23,29.5,12,10,10,10.1,2.3,0.04,2.9,0.7
Francesco Camarda,ITA,FW,Milan,15,2008,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolò Cambiaghi,ITA,"FW,MF",Empoli,22,2000,28.4,1,71,17,23.9,2.5,0.6,0.01,0.06,19.8,0,0,0,3.9,3.9,0.05,-2.9,-2.9
Andrea Cambiaso,ITA,"DF,FW",Juventus,23,2000,26.4,2,29,8,27.6,1.1,0.3,0.07,0.25,18.6,0,0,0,2.2,2.2,0.08,-0.2,-0.2
Matteo Cancellieri,ITA,"FW,MF",Empoli,21,2002,19.9,4,40,12,30.0,2.01,0.6,0.1,0.33,16.6,1,0,0,4.7,4.7,0.12,-0.7,-0.7
Antonio Candreva,ITA,"MF,FW",Salernitana,36,1987,30.6,6,64,20,31.3,2.09,0.65,0.08,0.25,21.2,3,1,1,4.9,4.1,0.06,1.1,0.9
Luigi Canotto,ITA,FW,Frosinone,29,1994,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Gianluca Caprari,ITA,"MF,FW",Monza,30,1993,3.2,0,8,0,0.0,2.53,0.0,0.0,,19.6,1,0,0,0.7,0.7,0.09,-0.7,-0.7
Elia Caprile,ITA,GK,Empoli,21,2001,23.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Francesco Caputo,ITA,FW,Empoli,35,1987,14.1,3,22,9,40.9,1.56,0.64,0.09,0.22,11.7,0,1,1,3.4,2.6,0.12,-0.4,-0.6
Andrea Carboni,ITA,DF,Monza,22,2001,16.5,1,18,4,22.2,1.09,0.24,0.06,0.25,15.4,0,0,0,1.2,1.2,0.07,-0.2,-0.2
Valentin Carboni,ARG,"MF,FW",Monza,18,2005,13.0,2,23,7,30.4,1.77,0.54,0.09,0.29,18.3,0,0,0,2.3,2.3,0.1,-0.3,-0.3
Marco Carnesecchi,ITA,GK,Atalanta,23,2000,26.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nicolò Casale,ITA,DF,Lazio,25,1998,17.3,0,7,1,14.3,0.4,0.06,0.0,0.0,16.4,0,0,0,0.9,0.9,0.12,-0.9,-0.9
Giuseppe Caso,ITA,"FW,MF",Frosinone,24,1998,4.6,0,7,4,57.1,1.51,0.86,0.0,0.0,19.4,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Valentín Castellanos,ARG,FW,Lazio,24,1998,18.7,4,54,19,35.2,2.89,1.02,0.07,0.21,13.3,1,0,0,7.3,7.3,0.14,-3.3,-3.3
Samu Castillejo,ESP,"FW,MF",Sassuolo,28,1995,6.0,0,6,2,33.3,1.01,0.34,0.0,0.0,16.6,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Santiago Castro,ARG,FW,Bologna,18,2004,2.7,1,7,3,42.9,2.6,1.12,0.14,0.33,19.6,0,0,0,1.0,1.0,0.14,0.0,0.0
Gaetano Castrovilli,ITA,"FW,MF",Fiorentina,26,1997,4.1,1,5,2,40.0,1.23,0.49,0.2,0.5,14.9,0,0,0,0.3,0.3,0.07,0.7,0.7
Danilo Cataldi,ITA,MF,Lazio,28,1994,15.1,1,12,2,16.7,0.79,0.13,0.08,0.5,27.8,0,0,0,0.4,0.4,0.03,0.6,0.6
Emil Ceide,NOR,"FW,MF",Sassuolo,21,2001,2.0,0,2,0,0.0,1.02,0.0,0.0,,20.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Zeki Çelik,TUR,DF,Roma,26,1997,7.5,0,2,1,50.0,0.27,0.13,0.0,0.0,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
Fabien Centonze,FRA,DF,Hellas Verona,27,1996,7.5,0,1,0,0.0,0.13,0.0,0.0,,33.3,0,0,0,0.0,0.0,0.02,0.0,0.0
Michele Cerofolini,ITA,GK,Frosinone,24,1999,7.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alberto Cerri,ITA,FW,Empoli,27,1996,6.1,1,10,3,30.0,1.65,0.5,0.1,0.33,10.8,0,0,0,1.2,1.2,0.12,-0.2,-0.2
Leonardo Cerri,ITA,DF,Juventus,20,2003,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Charlys,BRA,MF,Hellas Verona,19,2004,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Walid Cheddira,MAR,FW,Frosinone,25,1998,23.6,7,59,26,44.1,2.5,1.1,0.1,0.23,14.1,0,1,1,9.0,8.2,0.14,-2.0,-2.2
Federico Chiesa,ITA,FW,Juventus,25,1997,24.4,9,74,25,33.8,3.03,1.02,0.11,0.32,19.2,5,1,1,6.4,5.6,0.08,2.6,2.4
Oliver Christensen,DEN,GK,Fiorentina,24,1999,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Samuel Chukwueze,NGA,FW,Milan,24,1999,11.3,1,28,8,28.6,2.48,0.71,0.04,0.13,17.7,0,0,0,1.7,1.7,0.06,-0.7,-0.7
Alphadjo Cissè,ITA,FW,Hellas Verona,16,2006,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Giorgio Cittadini,ITA,DF,Monza,21,2002,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Giorgio Cittadini,ITA,DF,Genoa,21,2002,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Patrick Ciurria,ITA,"DF,MF",Monza,28,1995,17.8,0,28,7,25.0,1.58,0.39,0.0,0.0,22.6,0,0,0,1.5,1.5,0.05,-1.5,-1.5
Lorenzo Colombo,ITA,FW,Monza,21,2002,15.1,4,37,10,27.0,2.45,0.66,0.11,0.4,17.2,0,0,0,3.6,3.6,0.1,0.4,0.4
Andrea Colpani,ITA,"MF,FW",Monza,24,1999,29.5,8,65,19,29.2,2.2,0.64,0.12,0.42,19.9,9,0,0,4.8,4.8,0.07,3.2,3.2
Pietro Comuzzo,ITA,"DF,FW",Fiorentina,18,2005,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Andrea Consigli,ITA,GK,Sassuolo,36,1987,35.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nikita Contini Baranovsky,ITA,GK,Napoli,27,1996,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Diego Coppola,ITA,DF,Hellas Verona,19,2003,18.2,2,13,3,23.1,0.72,0.17,0.15,0.67,8.3,0,0,0,1.2,1.2,0.09,0.8,0.8
Tommaso Corazza,ITA,DF,Bologna,19,2004,2.2,0,1,0,0.0,0.46,0.0,0.0,,12.8,0,0,0,0.1,0.1,0.1,-0.1,-0.1
Jeppe Corfitzen,DEN,FW,Lecce,18,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Giacomo Corona,ITA,FW,Empoli,19,2004,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
João Costa,BRA,"MF,FW",Roma,18,2005,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Benoît Costil,FRA,GK,Salernitana,36,1987,13.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lassana Coulibaly,MLI,MF,Salernitana,27,1996,23.1,0,13,3,23.1,0.56,0.13,0.0,0.0,20.5,0,0,0,0.6,0.6,0.05,-0.6,-0.6
Mamadou Coulibaly,SEN,DF,Salernitana,24,1999,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Alessio Cragno,ITA,GK,Sassuolo,29,1994,3.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Bryan Cristante,ITA,"MF,DF",Roma,28,1995,36.5,3,54,8,14.8,1.48,0.22,0.06,0.38,17.2,0,0,0,4.0,4.0,0.07,-1.0,-1.0
Juan Cruz,ARG,"FW,MF",Hellas Verona,24,1999,1.2,0,1,0,0.0,0.83,0.0,0.0,,26.3,0,0,0,0.0,0.0,0.04,0.0,0.0
Juan Cuadrado,COL,DF,Inter,35,1988,3.0,0,5,0,0.0,1.69,0.0,0.0,,19.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2
Marvin Cuni,ALB,FW,Frosinone,22,2001,5.9,1,10,2,20.0,1.69,0.34,0.1,0.5,14.3,1,0,0,1.3,1.3,0.13,-0.3,-0.3
Danilo D'Ambrosio,ITA,DF,Monza,34,1988,17.1,0,14,4,28.6,0.82,0.23,0.0,0.0,15.0,0,0,0,0.7,0.7,0.05,-0.7,-0.7
Flavius Daniliuc,AUT,DF,Salernitana,22,2001,8.3,0,2,0,0.0,0.24,0.0,0.0,,15.4,0,0,0,0.2,0.2,0.12,-0.2,-0.2
Danilo,BRA,DF,Juventus,32,1991,27.2,1,17,2,11.8,0.62,0.07,0.06,0.5,19.1,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Matteo Darmian,ITA,DF,Inter,33,1989,26.7,2,10,5,50.0,0.37,0.19,0.2,0.4,15.7,0,0,0,1.2,1.2,0.12,0.8,0.8
Juan David Cabal,COL,DF,Hellas Verona,22,2001,16.6,0,12,3,25.0,0.72,0.18,0.0,0.0,17.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5
Keinan Davis,ENG,"FW,MF",Udinese,25,1998,2.1,1,6,3,50.0,2.9,1.45,0.17,0.33,14.9,0,0,0,0.5,0.5,0.08,0.5,0.5
Paweł Dawidowicz,POL,DF,Hellas Verona,28,1995,23.8,0,9,1,11.1,0.38,0.04,0.0,0.0,11.5,0,0,0,0.5,0.5,0.06,-0.5,-0.5
Charles De Ketelaere,BEL,"FW,MF",Atalanta,22,2001,22.5,10,44,24,54.5,1.95,1.07,0.2,0.38,14.2,0,1,1,7.1,6.3,0.14,2.9,2.7
Mattia De Sciglio,ITA,DF,Juventus,30,1992,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lorenzo De Silvestri,ITA,DF,Bologna,35,1988,7.5,2,4,2,50.0,0.53,0.27,0.5,1.0,17.8,0,0,0,0.2,0.2,0.05,1.8,1.8
Koni De Winter,BEL,DF,Genoa,21,2002,26.4,0,11,1,9.1,0.42,0.04,0.0,0.0,9.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8
Grégoire Defrel,MTQ,"FW,MF",Sassuolo,32,1991,8.4,1,12,3,25.0,1.43,0.36,0.08,0.33,21.5,0,0,0,1.0,1.0,0.08,0.0,0.0
