Player,Nation,Pos,Squad,Age,Born,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG
Sander Berge,NOR,MF,Fulham,26.0,1998.0,24.7,0,3,1,33.3,0.12,0.04,0.0,0.0,8.7,0,0,0,0.4,0.4,0.12,-0.4,-0.4
Lucas Bergvall,SWE,MF,Tottenham,18.0,2006.0,13.5,0,12,2,16.7,0.89,0.15,0.0,0.0,19.9,0,0,0,0.7,0.7,0.06,-0.7,-0.7
Victor Bernth Kristiansen,DEN,DF,Leicester City,21.0,2002.0,27.6,0,3,0,0.0,0.11,0.0,0.0,,17.7,0,0,0,0.3,0.3,0.11,-0.3,-0.3
Beto,GNB,FW,Everton,26.0,1998.0,17.0,8,49,23,46.9,2.87,1.35,0.16,0.35,13.1,0,0,0,8.2,8.2,0.17,-0.2,-0.2
Philip Billing,DEN,MF,Bournemouth,28.0,1996.0,2.0,0,5,1,20.0,2.45,0.49,0.0,0.0,17.9,0,0,0,0.6,0.6,0.11,-0.6,-0.6
Yves Bissouma,MLI,MF,Tottenham,27.0,1996.0,15.6,2,11,4,36.4,0.7,0.26,0.18,0.5,23.4,0,0,0,0.6,0.6,0.06,1.4,1.4
Oscar Bobb,NOR,FW,Manchester City,21.0,2003.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Lamare Bogarde,NED,"DF,MF",Aston Villa,20.0,2004.0,5.3,0,1,1,100.0,0.19,0.19,0.0,0.0,20.2,0,0,0,0.0,0.0,0.04,0.0,0.0
Willy Boly,CIV,DF,Nott'ham Forest,33.0,1991.0,1.7,0,1,1,100.0,0.6,0.6,0.0,0.0,10.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Sven Botman,NED,DF,Newcastle Utd,24.0,2000.0,4.6,0,5,2,40.0,1.09,0.44,0.0,0.0,7.1,0,0,0,0.5,0.5,0.12,-0.5,-0.5
Jarrod Bowen,ENG,"FW,MF",West Ham,27.0,1996.0,33.0,13,86,36,41.9,2.6,1.09,0.14,0.33,17.4,1,1,1,8.6,7.8,0.09,4.4,4.2
Conor Bradley,NIR,DF,Liverpool,21.0,2003.0,8.4,0,10,3,30.0,1.19,0.36,0.0,0.0,14.2,0,0,0,0.7,0.7,0.07,-0.7,-0.7
Jarrad Branthwaite,ENG,DF,Everton,22.0,2002.0,27.9,0,10,3,30.0,0.36,0.11,0.0,0.0,8.2,0,0,0,1.2,1.2,0.12,-1.2,-1.2
James Bree,ENG,DF,Southampton,26.0,1997.0,11.9,0,4,1,25.0,0.33,0.08,0.0,0.0,22.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
Ben Brereton,CHI,FW,Southampton,25.0,1999.0,5.0,0,11,1,9.1,2.2,0.2,0.0,0.0,17.3,0,0,0,0.9,0.9,0.08,-0.9,-0.9
Nathan Broadhead,WAL,"MF,FW",Ipswich Town,26.0,1998.0,7.8,2,13,8,61.5,1.67,1.03,0.15,0.25,15.8,0,0,0,1.7,1.7,0.13,0.3,0.3
Armando Broja,ALB,FW,Everton,22.0,2001.0,3.7,0,4,0,0.0,1.08,0.0,0.0,,17.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
David Brooks,WAL,"FW,MF",Bournemouth,27.0,1997.0,10.7,2,25,12,48.0,2.34,1.13,0.08,0.17,16.3,0,0,0,2.5,2.5,0.1,-0.5,-0.5
Emi Buendía,ARG,"MF,FW",Aston Villa,27.0,1996.0,1.1,0,5,0,0.0,4.59,0.0,0.0,,19.1,1,0,0,0.7,0.7,0.13,-0.7,-0.7
Santiago Bueno,URU,DF,Wolves,25.0,1998.0,18.7,0,6,3,50.0,0.32,0.16,0.0,0.0,14.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4
Facundo Buonanotte,ARG,"FW,MF",Leicester City,19.0,2004.0,16.9,5,36,12,33.3,2.13,0.71,0.14,0.42,17.6,0,0,0,3.9,3.9,0.11,1.1,1.1
Cameron Burgess,AUS,DF,Ipswich Town,28.0,1995.0,17.1,0,10,2,20.0,0.58,0.12,0.0,0.0,9.6,0,0,0,1.1,1.1,0.11,-1.1,-1.1
Dan Burn,ENG,DF,Newcastle Utd,32.0,1992.0,37.0,1,23,7,30.4,0.62,0.19,0.04,0.14,9.7,0,0,0,2.0,2.0,0.09,-1.0,-1.0
Wes Burns,WAL,"FW,DF",Ipswich Town,29.0,1994.0,10.3,0,7,1,14.3,0.68,0.1,0.0,0.0,18.3,0,0,0,0.5,0.5,0.07,-0.5,-0.5
Nathan Butler-Oyedeji,ENG,FW,Arsenal,21.0,2003.0,0.1,0,1,1,100.0,12.86,12.86,0.0,0.0,15.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
Moisés Caicedo,ECU,"MF,DF",Chelsea,22.0,2001.0,37.2,1,20,3,15.0,0.54,0.08,0.05,0.33,25.3,0,0,0,0.8,0.8,0.04,0.2,0.2
Tom Cairney,SCO,MF,Fulham,33.0,1991.0,7.0,2,11,4,36.4,1.58,0.57,0.18,0.5,20.4,2,0,0,0.8,0.8,0.07,1.2,1.2
Jens Cajuste,SWE,MF,Ipswich Town,24.0,1999.0,21.8,1,12,1,8.3,0.55,0.05,0.08,1.0,19.7,0,0,0,0.7,0.7,0.05,0.3,0.3
Riccardo Calafiori,ITA,DF,Arsenal,22.0,2002.0,10.9,2,10,6,60.0,0.92,0.55,0.2,0.33,14.1,0,0,0,0.9,0.9,0.09,1.1,1.1
Dominic Calvert-Lewin,ENG,FW,Everton,27.0,1997.0,17.9,3,50,19,38.0,2.8,1.06,0.06,0.16,12.3,0,0,0,6.7,6.7,0.14,-3.7,-3.7
Diego Carlos,BRA,DF,Aston Villa,31.0,1993.0,9.2,0,4,1,25.0,0.43,0.11,0.0,0.0,6.7,0,0,0,0.6,0.6,0.16,-0.6,-0.6
Fabio Carvalho,POR,"FW,MF",Brentford,21.0,2002.0,5.1,2,12,5,41.7,2.37,0.99,0.17,0.4,14.7,0,0,0,2.5,2.5,0.21,-0.5,-0.5
Casemiro,BRA,MF,Manchester Utd,32.0,1992.0,16.6,1,32,10,31.3,1.93,0.6,0.03,0.1,19.5,0,0,0,1.9,1.9,0.06,-0.9,-0.9
Kaelan Casey,ENG,DF,West Ham,19.0,2004.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Matty Cash,POL,DF,Aston Villa,26.0,1997.0,23.0,1,13,6,46.2,0.57,0.26,0.08,0.17,18.8,0,0,0,0.5,0.5,0.04,0.5,0.5
Eiran Cashin,IRL,DF,Brighton,22.0,2001.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Timothy Castagne,BEL,DF,Fulham,28.0,1995.0,18.3,0,8,3,37.5,0.44,0.16,0.0,0.0,14.0,0,0,0,0.4,0.4,0.05,-0.4,-0.4
Trevoh Chalobah,ENG,DF,Crystal Palace,25.0,1999.0,11.8,3,11,4,36.4,0.93,0.34,0.27,0.75,15.1,0,0,0,1.2,1.2,0.11,1.8,1.8
Trevoh Chalobah,ENG,DF,Chelsea,25.0,1999.0,10.1,0,7,2,28.6,0.69,0.2,0.0,0.0,11.1,0,0,0,0.8,0.8,0.11,-0.8,-0.8
Conor Chaplin,ENG,"MF,FW",Ipswich Town,27.0,1997.0,9.5,1,16,3,18.8,1.68,0.32,0.06,0.33,17.7,0,0,0,1.5,1.5,0.09,-0.5,-0.5
Youssef Chermiti,POR,"FW,MF",Everton,20.0,2004.0,0.5,0,3,1,33.3,6.0,2.0,0.0,0.0,13.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Federico Chiesa,ITA,FW,Liverpool,26.0,1997.0,1.2,0,5,2,40.0,4.17,1.67,0.0,0.0,20.4,0,0,0,0.3,0.3,0.07,-0.3,-0.3
Ben Chilwell,ENG,DF,Crystal Palace,27.0,1996.0,2.9,1,5,3,60.0,1.74,1.04,0.2,0.33,25.4,2,0,0,0.2,0.2,0.05,0.8,0.8
Chiquinho,POR,MF,Wolves,24.0,2000.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Hamza Choudhury,BAN,"MF,DF",Leicester City,26.0,1997.0,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Ryan Christie,SCO,MF,Bournemouth,29.0,1995.0,23.5,2,33,12,36.4,1.4,0.51,0.06,0.17,19.6,0,0,0,1.8,1.8,0.06,0.2,0.2
Harry Clarke,ENG,DF,Ipswich Town,23.0,2001.0,4.2,0,1,1,100.0,0.24,0.24,0.0,0.0,4.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1
Jack Clarke,ENG,"FW,MF",Ipswich Town,23.0,2000.0,13.1,0,17,2,11.8,1.3,0.15,0.0,0.0,18.9,0,0,0,1.2,1.2,0.07,-1.2,-1.2
Nathaniel Clyne,ENG,"DF,MF",Crystal Palace,33.0,1991.0,5.4,0,2,0,0.0,0.37,0.0,0.0,,31.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Conor Coady,ENG,DF,Leicester City,31.0,1993.0,19.0,1,2,2,100.0,0.11,0.11,0.5,0.5,6.9,0,0,0,0.4,0.4,0.21,0.6,0.6
Séamus Coleman,IRL,DF,Everton,35.0,1988.0,2.4,0,1,1,100.0,0.42,0.42,0.0,0.0,10.5,0,0,0,0.6,0.6,0.57,-0.6,-0.6
Nathan Collins,IRL,DF,Brentford,23.0,2001.0,38.0,2,17,6,35.3,0.45,0.16,0.12,0.33,10.7,0,0,0,2.5,2.5,0.15,-0.5,-0.5
Toby Collyer,ENG,MF,Manchester Utd,20.0,2004.0,2.0,0,1,0,0.0,0.5,0.0,0.0,,6.2,0,0,0,0.2,0.2,0.17,-0.2,-0.2
Levi Colwill,ENG,DF,Chelsea,21.0,2003.0,35.0,2,17,4,23.5,0.49,0.11,0.12,0.5,9.5,0,0,0,1.9,1.9,0.11,0.1,0.1
Lewis Cook,ENG,"MF,DF",Bournemouth,27.0,1997.0,33.1,1,14,4,28.6,0.42,0.12,0.07,0.25,23.4,1,0,0,0.9,0.9,0.07,0.1,0.1
Maxwel Cornet,CIV,FW,Southampton,27.0,1996.0,0.8,0,1,0,0.0,1.25,0.0,0.0,,18.8,0,0,0,0.2,0.2,0.16,-0.2,-0.2
Vladimír Coufal,CZE,DF,West Ham,31.0,1992.0,11.9,0,7,2,28.6,0.59,0.17,0.0,0.0,15.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Woyo Coulibaly,MLI,DF,Leicester City,25.0,1999.0,1.2,0,2,1,50.0,1.65,0.83,0.0,0.0,19.4,0,0,0,0.0,0.0,0.02,0.0,0.0
Aaron Cresswell,ENG,DF,West Ham,34.0,1989.0,9.2,0,5,0,0.0,0.55,0.0,0.0,,23.8,2,0,0,0.2,0.2,0.05,-0.2,-0.2
Marc Cucurella,ESP,DF,Chelsea,26.0,1998.0,33.2,5,24,11,45.8,0.72,0.33,0.21,0.45,16.1,0,0,0,2.8,2.8,0.12,2.2,2.2
Jorge Cuenca,ESP,DF,Fulham,24.0,1999.0,3.9,0,1,0,0.0,0.26,0.0,0.0,,13.1,0,0,0,0.0,0.0,0.02,0.0,0.0
Matheus Cunha,BRA,"MF,FW",Wolves,25.0,1999.0,28.9,15,110,44,40.0,3.81,1.52,0.14,0.34,20.5,12,0,0,8.6,8.6,0.08,6.4,6.4
Patson Daka,ZAM,"FW,MF",Leicester City,25.0,1998.0,8.2,1,15,4,26.7,1.83,0.49,0.07,0.25,14.8,0,0,0,1.3,1.3,0.08,-0.3,-0.3
Diogo Dalot,POR,DF,Manchester Utd,25.0,1999.0,31.3,0,25,5,20.0,0.8,0.16,0.0,0.0,16.1,0,0,0,2.0,2.0,0.08,-2.0,-2.0
Mikkel Damsgaard,DEN,"MF,FW",Brentford,24.0,2000.0,32.3,2,35,7,20.0,1.08,0.22,0.06,0.29,17.6,3,0,0,2.8,2.8,0.08,-0.8,-0.8
Danilo,BRA,"MF,FW",Nott'ham Forest,23.0,2001.0,3.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Jayden Danns,ENG,MF,Liverpool,18.0,2006.0,0.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Kevin Danso,AUT,DF,Tottenham,25.0,1998.0,9.4,0,7,3,42.9,0.75,0.32,0.0,0.0,16.9,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Ben Davies,WAL,DF,Tottenham,31.0,1993.0,14.8,0,5,1,20.0,0.34,0.07,0.0,0.0,17.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3
Leif Davis,ENG,DF,Ipswich Town,24.0,2000.0,30.5,1,16,2,12.5,0.52,0.07,0.06,0.5,19.8,2,0,0,1.0,1.0,0.06,0.0,0.0
Craig Dawson,ENG,DF,Wolves,34.0,1990.0,10.8,0,5,1,20.0,0.46,0.09,0.0,0.0,8.5,0,0,0,0.5,0.5,0.1,-0.5,-0.5
Kevin De Bruyne,BEL,"MF,FW",Manchester City,33.0,1991.0,18.9,4,57,15,26.3,3.01,0.79,0.07,0.27,21.4,8,0,0,5.1,5.1,0.09,-1.1,-1.1
Bobby De Cordova-Reid,JAM,FW,Leicester City,31.0,1993.0,8.3,1,7,3,42.9,0.85,0.36,0.14,0.33,25.1,0,0,0,0.8,0.8,0.11,0.2,0.2
Liam Delap,ENG,FW,Ipswich Town,21.0,2003.0,28.8,12,66,29,43.9,2.29,1.01,0.15,0.34,16.0,0,2,2,9.3,7.8,0.12,2.7,2.2
Sepp van den Berg,NED,DF,Brentford,22.0,2001.0,28.7,0,20,6,30.0,0.7,0.21,0.0,0.0,10.5,0,0,0,2.0,2.0,0.1,-2.0,-2.0
Justin Devenny,NIR,MF,Crystal Palace,20.0,2003.0,5.6,1,10,6,60.0,1.78,1.07,0.1,0.17,21.1,1,0,0,0.8,0.8,0.08,0.2,0.2
Kiernan Dewsbury-Hall,ENG,"MF,FW",Chelsea,25.0,1998.0,2.9,0,1,0,0.0,0.34,0.0,0.0,,7.8,0,0,0,0.2,0.2,0.22,-0.2,-0.2
Amad Diallo,CIV,"MF,FW",Manchester Utd,22.0,2002.0,21.1,8,47,17,36.2,2.23,0.8,0.17,0.47,17.5,0,0,0,4.7,4.7,0.1,3.3,3.3
Rúben Dias,POR,DF,Manchester City,27.0,1997.0,25.2,0,21,7,33.3,0.83,0.28,0.0,0.0,19.4,0,0,0,1.5,1.5,0.07,-1.5,-1.5
Luis Díaz,COL,FW,Liverpool,27.0,1997.0,26.7,13,71,30,42.3,2.66,1.13,0.18,0.43,13.4,0,0,0,12.0,12.0,0.17,1.0,1.0
Tyler Dibling,ENG,"FW,MF",Southampton,18.0,2006.0,20.8,2,28,9,32.1,1.34,0.43,0.07,0.22,19.3,0,0,0,2.5,2.5,0.09,-0.5,-0.5
Lucas Digne,FRA,DF,Aston Villa,31.0,1993.0,26.1,0,13,3,23.1,0.5,0.11,0.0,0.0,22.7,5,0,0,0.8,0.8,0.06,-0.8,-0.8
Issa Diop,FRA,DF,Fulham,27.0,1997.0,14.9,0,5,2,40.0,0.34,0.13,0.0,0.0,10.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5
Axel Disasi,FRA,DF,Aston Villa,26.0,1998.0,5.4,0,2,0,0.0,0.37,0.0,0.0,,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
Axel Disasi,FRA,DF,Chelsea,26.0,1998.0,4.0,1,2,1,50.0,0.49,0.25,0.5,1.0,12.3,0,0,0,0.3,0.3,0.14,0.7,0.7
Roman Dixon,ENG,DF,Everton,19.0,2004.0,1.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Nasser Djiga,BFA,DF,Wolves,21.0,2002.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Matt Doherty,IRL,DF,Wolves,32.0,1992.0,23.4,2,10,3,30.0,0.43,0.13,0.2,0.67,11.4,0,0,0,1.0,1.0,0.1,1.0,1.0
Jeremy Doku,BEL,"FW,MF",Manchester City,22.0,2002.0,16.8,3,29,9,31.0,1.72,0.53,0.1,0.33,17.7,0,0,0,1.3,1.3,0.05,1.7,1.7
Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,26.0,1998.0,21.8,0,21,9,42.9,0.96,0.41,0.0,0.0,18.9,0,0,0,1.5,1.5,0.07,-1.5,-1.5
Patrick Dorgu,DEN,DF,Manchester Utd,19.0,2004.0,9.4,0,10,2,20.0,1.07,0.21,0.0,0.0,16.4,0,0,0,0.4,0.4,0.04,-0.4,-0.4
Alfie Dorrington,ENG,DF,Tottenham,19.0,2005.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Abdoulaye Doucouré,MLI,MF,Everton,31.0,1993.0,28.5,3,31,9,29.0,1.09,0.32,0.1,0.33,14.0,0,0,0,4.1,4.1,0.13,-1.1,-1.1
Cheick Doucouré,MLI,MF,Crystal Palace,24.0,2000.0,5.0,0,7,0,0.0,1.39,0.0,0.0,,20.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
Flynn Downes,ENG,MF,Southampton,25.0,1999.0,23.9,1,10,3,30.0,0.42,0.13,0.1,0.33,18.7,0,0,0,0.6,0.6,0.06,0.4,0.4
Tommy Doyle,ENG,MF,Wolves,22.0,2001.0,5.4,0,9,2,22.2,1.66,0.37,0.0,0.0,24.5,1,0,0,0.6,0.6,0.06,-0.6,-0.6
