Player,Nation,Pos,Squad,Age,Born,90s,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def
Carlos Baleba,CMR,MF,Brighton,20.0,2004.0,29.6,66,2.23,55,0,2,5,1,3,4,0.14,2,0,0,0,1,1
Ross Barkley,ENG,MF,Aston Villa,30.0,1993.0,6.5,18,2.78,15,1,2,0,0,0,3,0.46,3,0,0,0,0,0
Harvey Barnes,ENG,FW,Newcastle Utd,26.0,1997.0,19.5,64,3.27,44,1,7,6,6,0,9,0.46,6,0,1,1,1,0
Calvin Bassey,NGA,DF,Fulham,24.0,1999.0,34.2,23,0.67,19,1,2,0,0,1,3,0.09,2,0,0,0,0,1
Altay Bayındır,TUR,GK,Manchester Utd,26.0,1998.0,4.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jan Bednarek,POL,DF,Southampton,28.0,1996.0,28.1,16,0.57,15,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Armel Bella Kotchap,GER,DF,Southampton,22.0,2001.0,3.7,2,0.54,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Jean-Ricner Bellegarde,HAI,"MF,FW",Wolves,26.0,1998.0,18.6,57,3.06,35,5,4,4,7,2,11,0.59,8,1,0,0,1,1
Rodrigo Bentancur,URU,MF,Tottenham,27.0,1997.0,18.3,45,2.46,36,0,1,5,1,2,3,0.16,3,0,0,0,0,0
Daniel Bentley,ENG,GK,Wolves,31.0,1993.0,2.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sander Berge,NOR,MF,Fulham,26.0,1998.0,24.7,48,1.94,43,1,1,1,0,2,2,0.08,2,0,0,0,0,0
Lucas Bergvall,SWE,MF,Tottenham,18.0,2006.0,13.5,22,1.63,16,4,0,2,0,0,4,0.3,3,0,0,1,0,0
Victor Bernth Kristiansen,DEN,DF,Leicester City,21.0,2002.0,27.6,42,1.52,33,6,1,0,2,0,3,0.11,3,0,0,0,0,0
Beto,GNB,FW,Everton,26.0,1998.0,17.0,26,1.52,16,0,3,3,4,0,1,0.06,1,0,0,0,0,0
Philip Billing,DEN,MF,Bournemouth,28.0,1996.0,2.0,16,7.83,13,0,0,1,0,2,0,0.0,0,0,0,0,0,0
Yves Bissouma,MLI,MF,Tottenham,27.0,1996.0,15.6,16,1.02,15,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Oscar Bobb,NOR,FW,Manchester City,21.0,2003.0,0.2,2,11.25,1,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Lamare Bogarde,NED,"DF,MF",Aston Villa,20.0,2004.0,5.3,10,1.89,8,1,0,0,0,1,1,0.19,1,0,0,0,0,0
Willy Boly,CIV,DF,Nott'ham Forest,33.0,1991.0,1.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Sven Botman,NED,DF,Newcastle Utd,24.0,2000.0,4.6,4,0.87,1,0,0,3,0,0,0,0.0,0,0,0,0,0,0
Jarrod Bowen,ENG,"FW,MF",West Ham,27.0,1996.0,33.0,113,3.42,70,13,6,13,9,2,15,0.45,11,2,1,1,0,0
Conor Bradley,NIR,DF,Liverpool,21.0,2003.0,8.4,19,2.27,13,0,5,0,1,0,4,0.48,3,0,1,0,0,0
Jarrad Branthwaite,ENG,DF,Everton,22.0,2002.0,27.9,13,0.47,11,1,0,0,1,0,2,0.07,1,1,0,0,0,0
James Bree,ENG,DF,Southampton,26.0,1997.0,11.9,16,1.34,13,2,0,1,0,0,1,0.08,1,0,0,0,0,0
Ben Brereton,CHI,FW,Southampton,25.0,1999.0,5.0,9,1.8,7,0,0,0,2,0,0,0.0,0,0,0,0,0,0
Nathan Broadhead,WAL,"MF,FW",Ipswich Town,26.0,1998.0,7.8,22,2.82,15,0,6,1,0,0,2,0.26,1,0,1,0,0,0
Armando Broja,ALB,FW,Everton,22.0,2001.0,3.7,7,1.89,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0
David Brooks,WAL,"FW,MF",Bournemouth,27.0,1997.0,10.7,46,4.31,36,6,2,2,0,0,2,0.19,1,0,0,1,0,0
Emi Buendía,ARG,"MF,FW",Aston Villa,27.0,1996.0,1.1,3,2.76,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Santiago Bueno,URU,DF,Wolves,25.0,1998.0,18.7,12,0.64,10,1,0,0,0,1,4,0.21,3,0,0,0,0,1
Facundo Buonanotte,ARG,"FW,MF",Leicester City,19.0,2004.0,16.9,51,3.01,27,11,9,1,3,0,5,0.3,1,2,2,0,0,0
Cameron Burgess,AUS,DF,Ipswich Town,28.0,1995.0,17.1,14,0.82,14,0,0,0,0,0,3,0.18,3,0,0,0,0,0
Dan Burn,ENG,DF,Newcastle Utd,32.0,1992.0,37.0,27,0.73,21,1,0,4,1,0,4,0.11,3,1,0,0,0,0
Wes Burns,WAL,"FW,DF",Ipswich Town,29.0,1994.0,10.3,16,1.55,12,0,1,1,2,0,1,0.1,1,0,0,0,0,0
Nathan Butler-Oyedeji,ENG,FW,Arsenal,21.0,2003.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Moisés Caicedo,ECU,"MF,DF",Chelsea,22.0,2001.0,37.2,98,2.63,86,0,2,0,3,7,9,0.24,6,0,0,0,2,1
Tom Cairney,SCO,MF,Fulham,33.0,1991.0,7.0,33,4.71,28,2,0,2,1,0,3,0.43,3,0,0,0,0,0
Jens Cajuste,SWE,MF,Ipswich Town,24.0,1999.0,21.8,36,1.65,28,2,4,0,1,1,2,0.09,1,0,1,0,0,0
Riccardo Calafiori,ITA,DF,Arsenal,22.0,2002.0,10.9,13,1.19,11,0,1,1,0,0,2,0.18,2,0,0,0,0,0
Dominic Calvert-Lewin,ENG,FW,Everton,27.0,1997.0,17.9,26,1.46,14,0,4,3,3,2,4,0.22,1,0,2,0,1,0
Diego Carlos,BRA,DF,Aston Villa,31.0,1993.0,9.2,4,0.43,3,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Fabio Carvalho,POR,"FW,MF",Brentford,21.0,2002.0,5.1,10,1.97,7,0,1,2,0,0,1,0.2,1,0,0,0,0,0
Casemiro,BRA,MF,Manchester Utd,32.0,1992.0,16.6,53,3.19,49,1,0,3,0,0,4,0.24,4,0,0,0,0,0
Kaelan Casey,ENG,DF,West Ham,19.0,2004.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matty Cash,POL,DF,Aston Villa,26.0,1997.0,23.0,25,1.09,22,1,1,0,0,1,4,0.17,3,0,0,0,0,1
Eiran Cashin,IRL,DF,Brighton,22.0,2001.0,0.2,1,4.5,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Timothy Castagne,BEL,DF,Fulham,28.0,1995.0,18.3,25,1.36,21,0,1,2,1,0,3,0.16,2,0,0,1,0,0
Trevoh Chalobah,ENG,DF,Crystal Palace,25.0,1999.0,11.8,11,0.93,10,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Trevoh Chalobah,ENG,DF,Chelsea,25.0,1999.0,10.1,13,1.29,10,0,0,2,0,1,3,0.3,1,0,0,1,0,1
Conor Chaplin,ENG,"MF,FW",Ipswich Town,27.0,1997.0,9.5,22,2.32,19,3,0,0,0,0,1,0.11,1,0,0,0,0,0
Youssef Chermiti,POR,"FW,MF",Everton,20.0,2004.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Federico Chiesa,ITA,FW,Liverpool,26.0,1997.0,1.2,6,5.0,6,0,0,0,0,0,1,0.83,1,0,0,0,0,0
Ben Chilwell,ENG,DF,Crystal Palace,27.0,1996.0,2.9,8,2.77,6,1,0,1,0,0,0,0.0,0,0,0,0,0,0
Chiquinho,POR,MF,Wolves,24.0,2000.0,0.1,2,25.71,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Hamza Choudhury,BAN,"MF,DF",Leicester City,26.0,1997.0,1.5,3,2.05,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Ryan Christie,SCO,MF,Bournemouth,29.0,1995.0,23.5,85,3.62,72,7,0,3,2,1,9,0.38,8,1,0,0,0,0
Harry Clarke,ENG,DF,Ipswich Town,23.0,2001.0,4.2,1,0.24,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jack Clarke,ENG,"FW,MF",Ipswich Town,23.0,2000.0,13.1,50,3.81,42,2,3,0,0,3,5,0.38,4,1,0,0,0,0
Nathaniel Clyne,ENG,"DF,MF",Crystal Palace,33.0,1991.0,5.4,3,0.56,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Conor Coady,ENG,DF,Leicester City,31.0,1993.0,19.0,6,0.32,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Séamus Coleman,IRL,DF,Everton,35.0,1988.0,2.4,2,0.84,1,0,1,0,0,0,1,0.42,1,0,0,0,0,0
Nathan Collins,IRL,DF,Brentford,23.0,2001.0,38.0,30,0.79,22,2,1,3,2,0,8,0.21,4,1,0,1,2,0
Toby Collyer,ENG,MF,Manchester Utd,20.0,2004.0,2.0,5,2.5,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Levi Colwill,ENG,DF,Chelsea,21.0,2003.0,35.0,38,1.09,34,2,0,1,0,1,3,0.09,2,0,0,0,0,1
Lewis Cook,ENG,"MF,DF",Bournemouth,27.0,1997.0,33.1,89,2.69,69,18,0,2,0,0,5,0.15,2,1,0,2,0,0
Maxwel Cornet,CIV,FW,Southampton,27.0,1996.0,0.8,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Vladimír Coufal,CZE,DF,West Ham,31.0,1992.0,11.9,18,1.52,14,4,0,0,0,0,1,0.08,0,1,0,0,0,0
Woyo Coulibaly,MLI,DF,Leicester City,25.0,1999.0,1.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Aaron Cresswell,ENG,DF,West Ham,34.0,1989.0,9.2,15,1.64,7,8,0,0,0,0,0,0.0,0,0,0,0,0,0
Marc Cucurella,ESP,DF,Chelsea,26.0,1998.0,33.2,51,1.54,44,4,0,2,1,0,5,0.15,4,1,0,0,0,0
Jorge Cuenca,ESP,DF,Fulham,24.0,1999.0,3.9,1,0.26,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matheus Cunha,BRA,"MF,FW",Wolves,25.0,1999.0,28.9,132,4.57,75,14,19,9,12,3,16,0.55,10,0,4,0,1,1
Patson Daka,ZAM,"FW,MF",Leicester City,25.0,1998.0,8.2,10,1.23,7,0,2,1,0,0,1,0.12,0,0,1,0,0,0
Diogo Dalot,POR,DF,Manchester Utd,25.0,1999.0,31.3,74,2.37,57,5,7,4,0,1,5,0.16,3,0,1,1,0,0
Mikkel Damsgaard,DEN,"MF,FW",Brentford,24.0,2000.0,32.3,120,3.71,92,14,6,2,1,5,21,0.65,15,3,1,0,1,1
Danilo,BRA,"MF,FW",Nott'ham Forest,23.0,2001.0,3.1,7,2.31,7,0,0,0,0,0,2,0.66,2,0,0,0,0,0
Jayden Danns,ENG,MF,Liverpool,18.0,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Kevin Danso,AUT,DF,Tottenham,25.0,1998.0,9.4,9,0.96,8,0,0,1,0,0,2,0.21,2,0,0,0,0,0
Ben Davies,WAL,DF,Tottenham,31.0,1993.0,14.8,8,0.54,7,0,0,0,0,1,0,0.0,0,0,0,0,0,0
Leif Davis,ENG,DF,Ipswich Town,24.0,2000.0,30.5,93,3.05,46,39,3,3,1,1,4,0.13,3,0,1,0,0,0
Craig Dawson,ENG,DF,Wolves,34.0,1990.0,10.8,7,0.65,6,0,0,1,0,0,2,0.19,1,0,0,1,0,0
Kevin De Bruyne,BEL,"MF,FW",Manchester City,33.0,1991.0,18.9,113,5.97,73,26,3,6,3,2,11,0.58,9,1,0,1,0,0
Bobby De Cordova-Reid,JAM,FW,Leicester City,31.0,1993.0,8.3,13,1.57,8,0,0,3,2,0,3,0.36,1,0,0,1,1,0
Liam Delap,ENG,FW,Ipswich Town,21.0,2003.0,28.8,62,2.15,28,0,12,7,13,2,7,0.24,3,0,2,0,2,0
Sepp van den Berg,NED,DF,Brentford,22.0,2001.0,28.7,22,0.77,19,0,0,2,1,0,2,0.07,1,0,0,0,1,0
Justin Devenny,NIR,MF,Crystal Palace,20.0,2003.0,5.6,15,2.66,12,2,0,1,0,0,1,0.18,1,0,0,0,0,0
Kiernan Dewsbury-Hall,ENG,"MF,FW",Chelsea,25.0,1998.0,2.9,5,1.7,5,0,0,0,0,0,1,0.34,1,0,0,0,0,0
Amad Diallo,CIV,"MF,FW",Manchester Utd,22.0,2002.0,21.1,97,4.59,65,9,10,3,6,4,18,0.85,7,0,4,1,2,4
Rúben Dias,POR,DF,Manchester City,27.0,1997.0,25.2,26,1.03,17,0,0,7,0,2,1,0.04,1,0,0,0,0,0
Luis Díaz,COL,FW,Liverpool,27.0,1997.0,26.7,117,4.39,88,0,16,9,4,0,16,0.6,13,0,1,0,2,0
Tyler Dibling,ENG,"FW,MF",Southampton,18.0,2006.0,20.8,56,2.69,34,1,11,5,5,0,4,0.19,2,0,1,1,0,0
Lucas Digne,FRA,DF,Aston Villa,31.0,1993.0,26.1,66,2.53,42,18,1,4,0,1,5,0.19,5,0,0,0,0,0
Issa Diop,FRA,DF,Fulham,27.0,1997.0,14.9,6,0.4,5,0,0,1,0,0,0,0.0,0,0,0,0,0,0
Axel Disasi,FRA,DF,Aston Villa,26.0,1998.0,5.4,9,1.65,7,0,1,0,0,1,0,0.0,0,0,0,0,0,0
Axel Disasi,FRA,DF,Chelsea,26.0,1998.0,4.0,2,0.49,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Roman Dixon,ENG,DF,Everton,19.0,2004.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Nasser Djiga,BFA,DF,Wolves,21.0,2002.0,0.7,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matt Doherty,IRL,DF,Wolves,32.0,1992.0,23.4,25,1.07,19,3,1,1,1,0,3,0.13,3,0,0,0,0,0
Jeremy Doku,BEL,"FW,MF",Manchester City,22.0,2002.0,16.8,79,4.69,60,1,13,1,3,1,14,0.83,11,0,3,0,0,0
Nicolás Domínguez,ARG,"MF,FW",Nott'ham Forest,26.0,1998.0,21.8,38,1.74,29,1,0,3,3,2,0,0.0,0,0,0,0,0,0
Patrick Dorgu,DEN,DF,Manchester Utd,19.0,2004.0,9.4,24,2.57,21,0,0,0,2,1,1,0.11,0,0,0,0,1,0
Alfie Dorrington,ENG,DF,Tottenham,19.0,2005.0,0.2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Abdoulaye Doucouré,MLI,MF,Everton,31.0,1993.0,28.5,58,2.04,52,0,3,2,0,1,3,0.11,2,0,0,0,0,1
Cheick Doucouré,MLI,MF,Crystal Palace,24.0,2000.0,5.0,9,1.79,5,0,0,2,1,1,3,0.6,1,0,0,1,1,0
Flynn Downes,ENG,MF,Southampton,25.0,1999.0,23.9,31,1.3,27,2,0,1,0,1,2,0.08,1,1,0,0,0,0
Tommy Doyle,ENG,MF,Wolves,22.0,2001.0,5.4,17,3.13,11,4,1,1,0,0,3,0.55,2,0,1,0,0,0
Radu Drăgușin,ROU,DF,Tottenham,22.0,2002.0,13.9,8,0.58,8,0,0,0,0,0,1,0.07,1,0,0,0,0,0
Martin Dúbravka,SVK,GK,Newcastle Utd,35.0,1989.0,10.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Lewis Dunk,ENG,DF,Brighton,32.0,1991.0,23.1,19,0.82,17,0,0,2,0,0,3,0.13,2,0,0,1,0,0
Jáder Durán,COL,FW,Aston Villa,20.0,2003.0,7.1,18,2.54,9,0,0,4,3,2,1,0.14,0,0,0,0,0,1
Claudio Echeverri,ARG,FW,Manchester City,18.0,2006.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Ederson,BRA,GK,Manchester City,30.0,1993.0,25.8,6,0.23,6,0,0,0,0,0,4,0.16,4,0,0,0,0,0
George Edmundson,ENG,DF,Ipswich Town,26.0,1997.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Odsonne Édouard,FRA,"MF,FW",Crystal Palace,26.0,1998.0,1.3,1,0.78,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Odsonne Édouard,FRA,FW,Leicester City,26.0,1998.0,0.3,2,6.21,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Samuel Edozie,ENG,"DF,FW",Southampton,21.0,2003.0,0.7,4,5.54,3,0,0,0,1,0,0,0.0,0,0,0,0,0,0
Ronnie Edwards,ENG,DF,Southampton,21.0,2003.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Anthony Elanga,SWE,"FW,MF",Nott'ham Forest,22.0,2002.0,27.8,102,3.67,56,23,5,7,11,0,18,0.65,10,4,1,0,3,0
Harvey Elliott,ENG,MF,Liverpool,21.0,2003.0,4.1,21,5.11,17,3,1,0,0,0,3,0.73,3,0,0,0,0,0
Yunus Emre Konak,TUR,"FW,MF",Brentford,18.0,2006.0,0.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Julio Enciso,PAR,"MF,FW",Ipswich Town,20.0,2004.0,9.7,29,3.0,16,4,6,2,0,1,4,0.41,2,1,1,0,0,0
Julio Enciso,PAR,"MF,FW",Brighton,20.0,2004.0,3.3,12,3.69,5,1,3,1,2,0,0,0.0,0,0,0,0,0,0
Wataru Endo,JPN,"MF,DF",Liverpool,31.0,1993.0,3.0,6,1.96,6,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Christian Eriksen,DEN,MF,Manchester Utd,32.0,1992.0,11.8,56,4.74,38,15,0,3,0,0,7,0.59,5,2,0,0,0,0
Romain Esse,ENG,MF,Crystal Palace,19.0,2005.0,1.5,8,5.18,6,0,1,0,1,0,3,1.94,1,0,1,0,1,0
Pervis Estupiñán,ECU,DF,Brighton,26.0,1998.0,26.7,58,2.17,39,13,0,2,4,0,4,0.15,3,0,0,0,1,0
Evanilson,BRA,FW,Bournemouth,24.0,1999.0,25.8,61,2.37,39,0,3,10,9,0,8,0.31,2,0,1,1,4,0
Jake Evans,ENG,FW,Leicester City,15.0,2008.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Jonny Evans,NIR,DF,Manchester Utd,36.0,1988.0,3.5,2,0.57,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Eberechi Eze,ENG,"MF,FW",Crystal Palace,26.0,1998.0,28.8,135,4.69,72,29,11,13,9,1,10,0.35,9,1,0,0,0,0
Łukasz Fabiański,POL,GK,West Ham,39.0,1985.0,12.9,3,0.23,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0
Wout Faes,BEL,DF,Leicester City,26.0,1998.0,31.3,17,0.54,15,0,0,1,0,1,0,0.0,0,0,0,0,0,0
Abdul Fatawu Issahaku,GHA,FW,Leicester City,20.0,2004.0,6.4,17,2.64,10,0,2,1,4,0,3,0.47,2,0,0,1,0,0
João Félix,POR,"FW,MF",Chelsea,24.0,1999.0,4.1,18,4.38,12,0,2,3,1,0,3,0.73,1,0,1,0,1,0
Evan Ferguson,IRL,FW,West Ham,19.0,2004.0,1.7,4,2.31,2,0,1,1,0,0,0,0.0,0,0,0,0,0,0
Evan Ferguson,IRL,FW,Brighton,19.0,2004.0,2.7,4,1.47,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0
Bruno Fernandes,POR,MF,Manchester Utd,29.0,1994.0,33.5,193,5.76,136,37,5,6,7,2,13,0.39,10,2,0,1,0,0
Mateus Fernandes,POR,MF,Southampton,20.0,2004.0,32.3,78,2.41,44,14,6,6,6,2,7,0.22,4,2,0,0,0,1
Enzo Fernández,ARG,MF,Chelsea,23.0,2001.0,32.7,147,4.49,116,16,2,4,4,5,16,0.49,13,2,0,1,0,0
Mark Flekken,NED,GK,Brentford,31.0,1993.0,36.4,10,0.27,6,4,0,0,0,0,2,0.05,0,2,0,0,0,0
Phil Foden,ENG,"MF,FW",Manchester City,24.0,2000.0,19.7,88,4.46,58,18,3,6,3,0,9,0.46,5,1,0,3,0,0
Wesley Fofana,FRA,DF,Chelsea,23.0,2000.0,13.0,15,1.15,12,1,1,1,0,0,0,0.0,0,0,0,0,0,0
Carlos Forbs,POR,"MF,FW",Wolves,20.0,2004.0,2.7,5,1.89,3,0,2,0,0,0,1,0.38,1,0,0,0,0,0
Fraser Forster,ENG,GK,Tottenham,36.0,1988.0,7.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0
Matheus França,BRA,"MF,FW",Crystal Palace,20.0,2004.0,0.6,3,4.91,2,0,0,1,0,0,0,0.0,0,0,0,0,0,0
